"year","bildungsniveau","quintil_oecd","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2000","(Fach-)Abitur","1 Einkommensschwächstes Quintil","7.47","7.5","573","5","7","9","10","10","7.3","7.64","0","10","8","8"
"2000","(Fach-)Abitur","2","7.56","7.5","530","5","6","9","10","10","7.39","7.73","0","10","8","8"
"2000","(Fach-)Abitur","3","7.84","7.5","489","5","7","9","10","10","7.69","7.99","0","10","8","8"
"2000","(Fach-)Abitur","4","7.89","7.5","418","5","7","9","10","10","7.73","8.05","0","10","8","8"
"2000","(Fach-)Abitur","5 Einkommensstärkstes Quintil","7.68","7.5","265","5","7","9","10","10","7.46","7.9","0","10","8","8"
"2000","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","5.3","4.5","376","1","3","8","9","10","5.01","5.59","0","10","5","6"
"2000","(noch) kein Abschluss","2","6.15","5.5","246","3","5","8","9","10","5.83","6.47","0","10","6","7"
"2000","(noch) kein Abschluss","3","6.08","6.5","125","2","5","8","9","10","5.64","6.52","0","10","6","7"
"2000","(noch) kein Abschluss","4","7.14","7.5","74","5","5","9","9","10","6.68","7.6","0","10","7","8"
"2000","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","7.67","7.5","42","5","7","9","9","10","7.09","8.25","3","10","7","8"
"2000","AkademikerIn","1 Einkommensschwächstes Quintil","7.75","7.5","405","5","7","9","10","10","7.56","7.94","0","10","8","8"
"2000","AkademikerIn","2","7.86","7.5","631","5","7","9","10","10","7.72","8","0","10","8","8"
"2000","AkademikerIn","3","8.22","7.5","718","6","7","9","10","10","8.11","8.33","1","10","8","8"
"2000","AkademikerIn","4","8.29","7.5","830","6","8","9","10","10","8.18","8.4","0","10","8","9"
"2000","AkademikerIn","5 Einkommensstärkstes Quintil","8.5","8.5","997","7","8","10","10","10","8.41","8.59","0","10","9","9"
"2000","Hauptschule","1 Einkommensschwächstes Quintil","6.1","5.5","2955","3","5","8","9","10","6.01","6.19","0","10","6","6"
"2000","Hauptschule","2","6.52","6.5","3087","4","5","8","9","10","6.44","6.6","0","10","7","7"
"2000","Hauptschule","3","6.66","6.5","1797","4","5","8","10","10","6.57","6.75","0","10","7","7"
"2000","Hauptschule","4","6.63","6.5","1274","4","5","8","9","10","6.52","6.74","0","10","7","7"
"2000","Hauptschule","5 Einkommensstärkstes Quintil","7.01","6.5","502","5","6","8","10","10","6.83","7.19","0","10","7","8"
"2000","Realschule","1 Einkommensschwächstes Quintil","7.04","7.5","1349","4","5","8","10","10","6.92","7.16","0","10","7","8"
"2000","Realschule","2","7.31","7.5","1696","5","6","8","10","10","7.22","7.4","0","10","7","8"
"2000","Realschule","3","7.35","7.5","1207","5","6","8","10","10","7.25","7.45","0","10","7","8"
"2000","Realschule","4","7.33","7.5","1019","5","6","8","10","10","7.22","7.44","0","10","7","8"
"2000","Realschule","5 Einkommensstärkstes Quintil","7.4","7.5","565","5","6","9","10","10","7.25","7.55","0","10","7","8"
"2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2001","(Fach-)Abitur","2","","","","","","","","","","","","","",""
"2001","(Fach-)Abitur","3","","","","","","","","","","","","","",""
"2001","(Fach-)Abitur","4","","","","","","","","","","","","","",""
"2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2001","(noch) kein Abschluss","2","","","","","","","","","","","","","",""
"2001","(noch) kein Abschluss","3","","","","","","","","","","","","","",""
"2001","(noch) kein Abschluss","4","","","","","","","","","","","","","",""
"2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2001","AkademikerIn","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
