year,pgisced97,quintil_oecd,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1993,general elemantary,5. Quintil,6.731098650031272,6.462893106103801,6.999304193958743,5.0,7.0,8.0,0.5,10.0,7.0,6.0,8.0,49.0
1993,middle vocational,-6,,,,,,,,,,,,
1993,middle vocational,1. Quintil,6.584915448536479,6.533871998298846,6.635958898774112,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1589.0
1993,middle vocational,2. Quintil,6.898465707325964,6.849410780429294,6.947520634222633,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1594.0
1993,middle vocational,3. Quintil,6.947730483478773,6.893782136439312,7.001678830518235,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1246.0
1993,middle vocational,4. Quintil,7.054216511150452,6.9921657433616975,7.1162672789392065,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,873.0
1993,middle vocational,5. Quintil,7.155227998625482,7.0537725319828235,7.25668346526814,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,308.0
1993,vocational + Abi,1. Quintil,7.300375910193482,7.071374768441676,7.529377051945288,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,86.0
1993,vocational + Abi,2. Quintil,7.337921885439056,7.127772459171695,7.548071311706417,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,81.0
1993,vocational + Abi,3. Quintil,7.68165251532378,7.517586483609214,7.845718547038346,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,90.0
1993,vocational + Abi,4. Quintil,7.852093417690029,7.652465497041509,8.051721338338549,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,69.0
1993,vocational + Abi,5. Quintil,,,,,,,,,,,,
1993,higher vocational,1. Quintil,6.981646700972788,6.799470402245419,7.163822999700157,6.0,7.0,8.0,3.0,10.0,7.0,6.0,8.0,121.0
1993,higher vocational,2. Quintil,7.352175518735287,7.216762179711209,7.487588857759365,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,180.0
1993,higher vocational,3. Quintil,7.499422554250741,7.368832125481093,7.630012983020389,6.477741552507679,8.0,9.0,2.6943538812691967,10.0,8.0,8.0,9.0,157.0
1993,higher vocational,4. Quintil,7.697246890168089,7.550591404816053,7.843902375520125,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,121.0
1993,higher vocational,5. Quintil,7.641460430802273,7.443191527098282,7.839729334506265,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,75.0
1993,higher education,1. Quintil,7.67315548532465,7.552203772921603,7.794107197727698,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,220.0
1993,higher education,2. Quintil,7.789972767746764,7.70149620487084,7.878449330622687,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,380.0
1993,higher education,3. Quintil,8.083827678026987,7.999581834531496,8.168073521522478,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,349.0
1993,higher education,4. Quintil,8.186175125537845,8.089476497426633,8.282873753649058,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,270.0
1993,higher education,5. Quintil,8.613496060154747,8.532757363529445,8.694234756780048,8.0,9.0,10.0,5.0,10.0,9.0,9.0,10.0,239.0
1994,-5,-6,,,,,,,,,,,,
1994,-1,-6,,,,,,,,,,,,
1994,-1,1. Quintil,,,,,,,,,,,,
1994,-1,2. Quintil,,,,,,,,,,,,
1994,-1,3. Quintil,,,,,,,,,,,,
1994,-1,4. Quintil,,,,,,,,,,,,
1994,-1,5. Quintil,,,,,,,,,,,,
1994,in school,-6,,,,,,,,,,,,
1994,in school,1. Quintil,,,,,,,,,,,,
1994,in school,2. Quintil,,,,,,,,,,,,
1994,in school,3. Quintil,,,,,,,,,,,,
1994,in school,4. Quintil,,,,,,,,,,,,
1994,in school,5. Quintil,,,,,,,,,,,,
1994,inadequately,-6,,,,,,,,,,,,
1994,inadequately,1. Quintil,,,,,,,,,,,,
1994,inadequately,2. Quintil,,,,,,,,,,,,
1994,inadequately,3. Quintil,,,,,,,,,,,,
1994,inadequately,4. Quintil,,,,,,,,,,,,
1994,inadequately,5. Quintil,,,,,,,,,,,,
1994,general elemantary,-6,,,,,,,,,,,,
1994,general elemantary,1. Quintil,,,,,,,,,,,,
1994,general elemantary,2. Quintil,,,,,,,,,,,,
1994,general elemantary,3. Quintil,,,,,,,,,,,,
1994,general elemantary,4. Quintil,,,,,,,,,,,,
1994,general elemantary,5. Quintil,,,,,,,,,,,,
1994,middle vocational,1. Quintil,,,,,,,,,,,,
1994,middle vocational,2. Quintil,,,,,,,,,,,,
1994,middle vocational,3. Quintil,,,,,,,,,,,,
1994,middle vocational,4. Quintil,,,,,,,,,,,,
1994,middle vocational,5. Quintil,,,,,,,,,,,,
1994,vocational + Abi,1. Quintil,,,,,,,,,,,,
1994,vocational + Abi,2. Quintil,,,,,,,,,,,,
1994,vocational + Abi,3. Quintil,,,,,,,,,,,,
1994,vocational + Abi,4. Quintil,,,,,,,,,,,,
1994,vocational + Abi,5. Quintil,,,,,,,,,,,,
1994,higher vocational,1. Quintil,,,,,,,,,,,,
1994,higher vocational,2. Quintil,,,,,,,,,,,,
1994,higher vocational,3. Quintil,,,,,,,,,,,,
1994,higher vocational,4. Quintil,,,,,,,,,,,,
1994,higher vocational,5. Quintil,,,,,,,,,,,,
1994,higher education,1. Quintil,,,,,,,,,,,,
1994,higher education,2. Quintil,,,,,,,,,,,,
1994,higher education,3. Quintil,,,,,,,,,,,,
1994,higher education,4. Quintil,,,,,,,,,,,,
1994,higher education,5. Quintil,,,,,,,,,,,,
1995,-5,-6,,,,,,,,,,,,
1995,-1,-6,,,,,,,,,,,,
1995,-1,1. Quintil,,,,,,,,,,,,
1995,-1,2. Quintil,,,,,,,,,,,,
1995,-1,3. Quintil,,,,,,,,,,,,
1995,-1,4. Quintil,,,,,,,,,,,,
1995,-1,5. Quintil,,,,,,,,,,,,
1995,in school,-6,,,,,,,,,,,,
1995,in school,1. Quintil,,,,,,,,,,,,
1995,in school,2. Quintil,,,,,,,,,,,,
1995,in school,3. Quintil,,,,,,,,,,,,
1995,in school,4. Quintil,,,,,,,,,,,,
1995,in school,5. Quintil,,,,,,,,,,,,
1995,inadequately,-6,,,,,,,,,,,,
1995,inadequately,1. Quintil,,,,,,,,,,,,
1995,inadequately,2. Quintil,,,,,,,,,,,,
1995,inadequately,3. Quintil,,,,,,,,,,,,
1995,inadequately,4. Quintil,,,,,,,,,,,,
1995,inadequately,5. Quintil,,,,,,,,,,,,
1995,general elemantary,-6,,,,,,,,,,,,
1995,general elemantary,1. Quintil,,,,,,,,,,,,
1995,general elemantary,2. Quintil,,,,,,,,,,,,
1995,general elemantary,3. Quintil,,,,,,,,,,,,
1995,general elemantary,4. Quintil,,,,,,,,,,,,
1995,general elemantary,5. Quintil,,,,,,,,,,,,
1995,middle vocational,-6,,,,,,,,,,,,
1995,middle vocational,1. Quintil,,,,,,,,,,,,
1995,middle vocational,2. Quintil,,,,,,,,,,,,
1995,middle vocational,3. Quintil,,,,,,,,,,,,
1995,middle vocational,4. Quintil,,,,,,,,,,,,
1995,middle vocational,5. Quintil,,,,,,,,,,,,
1995,vocational + Abi,1. Quintil,,,,,,,,,,,,
1995,vocational + Abi,2. Quintil,,,,,,,,,,,,
1995,vocational + Abi,3. Quintil,,,,,,,,,,,,
1995,vocational + Abi,4. Quintil,,,,,,,,,,,,
1995,vocational + Abi,5. Quintil,,,,,,,,,,,,
1995,higher vocational,1. Quintil,,,,,,,,,,,,
1995,higher vocational,2. Quintil,,,,,,,,,,,,
1995,higher vocational,3. Quintil,,,,,,,,,,,,
1995,higher vocational,4. Quintil,,,,,,,,,,,,
1995,higher vocational,5. Quintil,,,,,,,,,,,,
1995,higher education,1. Quintil,,,,,,,,,,,,
1995,higher education,2. Quintil,,,,,,,,,,,,
1995,higher education,3. Quintil,,,,,,,,,,,,
1995,higher education,4. Quintil,,,,,,,,,,,,
1995,higher education,5. Quintil,,,,,,,,,,,,
1996,-5,-6,,,,,,,,,,,,
1996,-1,-6,,,,,,,,,,,,
1996,-1,1. Quintil,,,,,,,,,,,,
1996,-1,2. Quintil,,,,,,,,,,,,
1996,-1,3. Quintil,,,,,,,,,,,,
1996,-1,4. Quintil,,,,,,,,,,,,
1996,-1,5. Quintil,,,,,,,,,,,,
1996,in school,-6,,,,,,,,,,,,
1996,in school,1. Quintil,,,,,,,,,,,,
1996,in school,2. Quintil,,,,,,,,,,,,
1996,in school,3. Quintil,,,,,,,,,,,,
1996,in school,4. Quintil,,,,,,,,,,,,
1996,in school,5. Quintil,,,,,,,,,,,,
1996,inadequately,-6,,,,,,,,,,,,
1996,inadequately,1. Quintil,,,,,,,,,,,,
1996,inadequately,2. Quintil,,,,,,,,,,,,
1996,inadequately,3. Quintil,,,,,,,,,,,,
1996,inadequately,4. Quintil,,,,,,,,,,,,
1996,inadequately,5. Quintil,,,,,,,,,,,,
1996,general elemantary,-6,,,,,,,,,,,,
1996,general elemantary,1. Quintil,,,,,,,,,,,,
1996,general elemantary,2. Quintil,,,,,,,,,,,,
1996,general elemantary,3. Quintil,,,,,,,,,,,,
1996,general elemantary,4. Quintil,,,,,,,,,,,,
1996,general elemantary,5. Quintil,,,,,,,,,,,,
1996,middle vocational,-6,,,,,,,,,,,,
1996,middle vocational,1. Quintil,,,,,,,,,,,,
1996,middle vocational,2. Quintil,,,,,,,,,,,,
1996,middle vocational,3. Quintil,,,,,,,,,,,,
1996,middle vocational,4. Quintil,,,,,,,,,,,,
1996,middle vocational,5. Quintil,,,,,,,,,,,,
1996,vocational + Abi,1. Quintil,,,,,,,,,,,,
1996,vocational + Abi,2. Quintil,,,,,,,,,,,,
1996,vocational + Abi,3. Quintil,,,,,,,,,,,,
1996,vocational + Abi,4. Quintil,,,,,,,,,,,,
1996,vocational + Abi,5. Quintil,,,,,,,,,,,,
1996,higher vocational,1. Quintil,,,,,,,,,,,,
1996,higher vocational,2. Quintil,,,,,,,,,,,,
1996,higher vocational,3. Quintil,,,,,,,,,,,,
1996,higher vocational,4. Quintil,,,,,,,,,,,,
1996,higher vocational,5. Quintil,,,,,,,,,,,,
1996,higher education,1. Quintil,,,,,,,,,,,,
1996,higher education,2. Quintil,,,,,,,,,,,,
1996,higher education,3. Quintil,,,,,,,,,,,,
1996,higher education,4. Quintil,,,,,,,,,,,,
1996,higher education,5. Quintil,,,,,,,,,,,,
1997,-5,-6,,,,,,,,,,,,
1997,-5,1. Quintil,,,,,,,,,,,,
1997,-1,1. Quintil,,,,,,,,,,,,
1997,-1,2. Quintil,,,,,,,,,,,,
1997,-1,3. Quintil,,,,,,,,,,,,
1997,-1,4. Quintil,,,,,,,,,,,,
1997,-1,5. Quintil,,,,,,,,,,,,
1997,in school,-6,,,,,,,,,,,,
1997,in school,1. Quintil,,,,,,,,,,,,
1997,in school,2. Quintil,,,,,,,,,,,,
1997,in school,3. Quintil,,,,,,,,,,,,
1997,in school,4. Quintil,,,,,,,,,,,,
1997,in school,5. Quintil,,,,,,,,,,,,
1997,inadequately,-6,,,,,,,,,,,,
1997,inadequately,1. Quintil,,,,,,,,,,,,
1997,inadequately,2. Quintil,,,,,,,,,,,,
1997,inadequately,3. Quintil,,,,,,,,,,,,
1997,inadequately,4. Quintil,,,,,,,,,,,,
1997,inadequately,5. Quintil,,,,,,,,,,,,
1997,general elemantary,-6,,,,,,,,,,,,
1997,general elemantary,1. Quintil,,,,,,,,,,,,
1997,general elemantary,2. Quintil,,,,,,,,,,,,
1997,general elemantary,3. Quintil,,,,,,,,,,,,
1997,general elemantary,4. Quintil,,,,,,,,,,,,
1997,general elemantary,5. Quintil,,,,,,,,,,,,
1997,middle vocational,-6,,,,,,,,,,,,
1997,middle vocational,1. Quintil,,,,,,,,,,,,
1997,middle vocational,2. Quintil,,,,,,,,,,,,
1997,middle vocational,3. Quintil,,,,,,,,,,,,
1997,middle vocational,4. Quintil,,,,,,,,,,,,
1997,middle vocational,5. Quintil,,,,,,,,,,,,
1997,vocational + Abi,1. Quintil,,,,,,,,,,,,
1997,vocational + Abi,2. Quintil,,,,,,,,,,,,
1997,vocational + Abi,3. Quintil,,,,,,,,,,,,
1997,vocational + Abi,4. Quintil,,,,,,,,,,,,
1997,vocational + Abi,5. Quintil,,,,,,,,,,,,
1997,higher vocational,1. Quintil,,,,,,,,,,,,
1997,higher vocational,2. Quintil,,,,,,,,,,,,
1997,higher vocational,3. Quintil,,,,,,,,,,,,
1997,higher vocational,4. Quintil,,,,,,,,,,,,
1997,higher vocational,5. Quintil,,,,,,,,,,,,
1997,higher education,1. Quintil,,,,,,,,,,,,
1997,higher education,2. Quintil,,,,,,,,,,,,
1997,higher education,3. Quintil,,,,,,,,,,,,
1997,higher education,4. Quintil,,,,,,,,,,,,
1997,higher education,5. Quintil,,,,,,,,,,,,
1998,-5,-6,,,,,,,,,,,,
1998,-5,1. Quintil,,,,,,,,,,,,
1998,-1,-6,,,,,,,,,,,,
1998,-1,1. Quintil,,,,,,,,,,,,
1998,-1,2. Quintil,,,,,,,,,,,,
1998,-1,3. Quintil,,,,,,,,,,,,
1998,-1,4. Quintil,,,,,,,,,,,,
1998,-1,5. Quintil,,,,,,,,,,,,
1998,in school,-6,,,,,,,,,,,,
1998,in school,1. Quintil,,,,,,,,,,,,
1998,in school,2. Quintil,,,,,,,,,,,,
1998,in school,3. Quintil,,,,,,,,,,,,
1998,in school,4. Quintil,,,,,,,,,,,,
1998,in school,5. Quintil,,,,,,,,,,,,
1998,inadequately,-6,,,,,,,,,,,,
1998,inadequately,1. Quintil,,,,,,,,,,,,
1998,inadequately,2. Quintil,,,,,,,,,,,,
1998,inadequately,3. Quintil,,,,,,,,,,,,
1998,inadequately,4. Quintil,,,,,,,,,,,,
1998,inadequately,5. Quintil,,,,,,,,,,,,
1998,general elemantary,-6,,,,,,,,,,,,
1998,general elemantary,1. Quintil,,,,,,,,,,,,
1998,general elemantary,2. Quintil,,,,,,,,,,,,
1998,general elemantary,3. Quintil,,,,,,,,,,,,
1998,general elemantary,4. Quintil,,,,,,,,,,,,
1998,general elemantary,5. Quintil,,,,,,,,,,,,
1998,middle vocational,-6,,,,,,,,,,,,
1998,middle vocational,1. Quintil,,,,,,,,,,,,
1998,middle vocational,2. Quintil,,,,,,,,,,,,
1998,middle vocational,3. Quintil,,,,,,,,,,,,
1998,middle vocational,4. Quintil,,,,,,,,,,,,
1998,middle vocational,5. Quintil,,,,,,,,,,,,
1998,vocational + Abi,1. Quintil,,,,,,,,,,,,
1998,vocational + Abi,2. Quintil,,,,,,,,,,,,
1998,vocational + Abi,3. Quintil,,,,,,,,,,,,
1998,vocational + Abi,4. Quintil,,,,,,,,,,,,
1998,vocational + Abi,5. Quintil,,,,,,,,,,,,
1998,higher vocational,1. Quintil,,,,,,,,,,,,
1998,higher vocational,2. Quintil,,,,,,,,,,,,
1998,higher vocational,3. Quintil,,,,,,,,,,,,
1998,higher vocational,4. Quintil,,,,,,,,,,,,
1998,higher vocational,5. Quintil,,,,,,,,,,,,
1998,higher education,1. Quintil,,,,,,,,,,,,
1998,higher education,2. Quintil,,,,,,,,,,,,
1998,higher education,3. Quintil,,,,,,,,,,,,
1998,higher education,4. Quintil,,,,,,,,,,,,
1998,higher education,5. Quintil,,,,,,,,,,,,
1999,-5,-6,,,,,,,,,,,,
1999,-1,1. Quintil,,,,,,,,,,,,
1999,-1,2. Quintil,,,,,,,,,,,,
1999,-1,3. Quintil,,,,,,,,,,,,
1999,-1,4. Quintil,,,,,,,,,,,,
1999,-1,5. Quintil,,,,,,,,,,,,
1999,in school,-6,,,,,,,,,,,,
1999,in school,1. Quintil,,,,,,,,,,,,
1999,in school,2. Quintil,,,,,,,,,,,,
1999,in school,3. Quintil,,,,,,,,,,,,
1999,in school,4. Quintil,,,,,,,,,,,,
1999,in school,5. Quintil,,,,,,,,,,,,
1999,inadequately,-6,,,,,,,,,,,,
1999,inadequately,1. Quintil,,,,,,,,,,,,
1999,inadequately,2. Quintil,,,,,,,,,,,,
1999,inadequately,3. Quintil,,,,,,,,,,,,
1999,inadequately,4. Quintil,,,,,,,,,,,,
1999,inadequately,5. Quintil,,,,,,,,,,,,
1999,general elemantary,-6,,,,,,,,,,,,
1999,general elemantary,1. Quintil,,,,,,,,,,,,
1999,general elemantary,2. Quintil,,,,,,,,,,,,
1999,general elemantary,3. Quintil,,,,,,,,,,,,
1999,general elemantary,4. Quintil,,,,,,,,,,,,
1999,general elemantary,5. Quintil,,,,,,,,,,,,
1999,middle vocational,-6,,,,,,,,,,,,
1999,middle vocational,1. Quintil,,,,,,,,,,,,
1999,middle vocational,2. Quintil,,,,,,,,,,,,
1999,middle vocational,3. Quintil,,,,,,,,,,,,
1999,middle vocational,4. Quintil,,,,,,,,,,,,
1999,middle vocational,5. Quintil,,,,,,,,,,,,
1999,vocational + Abi,1. Quintil,,,,,,,,,,,,
1999,vocational + Abi,2. Quintil,,,,,,,,,,,,
1999,vocational + Abi,3. Quintil,,,,,,,,,,,,
1999,vocational + Abi,4. Quintil,,,,,,,,,,,,
1999,vocational + Abi,5. Quintil,,,,,,,,,,,,
1999,higher vocational,1. Quintil,,,,,,,,,,,,
1999,higher vocational,2. Quintil,,,,,,,,,,,,
1999,higher vocational,3. Quintil,,,,,,,,,,,,
1999,higher vocational,4. Quintil,,,,,,,,,,,,
1999,higher vocational,5. Quintil,,,,,,,,,,,,
1999,higher education,1. Quintil,,,,,,,,,,,,
1999,higher education,2. Quintil,,,,,,,,,,,,
1999,higher education,3. Quintil,,,,,,,,,,,,
1999,higher education,4. Quintil,,,,,,,,,,,,
1999,higher education,5. Quintil,,,,,,,,,,,,
2000,-5,-6,,,,,,,,,,,,
2000,-5,2. Quintil,,,,,,,,,,,,
2000,-1,1. Quintil,,,,,,,,,,,,
2000,-1,2. Quintil,,,,,,,,,,,,
2000,-1,3. Quintil,,,,,,,,,,,,
2000,-1,4. Quintil,,,,,,,,,,,,
2000,-1,5. Quintil,,,,,,,,,,,,
2000,in school,-6,,,,,,,,,,,,
2000,in school,1. Quintil,6.7677043054589845,6.4055654100852335,7.1298432008327355,5.0,8.0,8.0,0.5,10.0,8.0,8.0,10.0,46.0
2000,in school,2. Quintil,7.265044537726157,7.062321189006896,7.467767886445419,7.0,8.0,8.0,5.5,9.5,8.0,8.0,9.0,57.0
2000,in school,3. Quintil,7.0131440349447605,6.74728282559015,7.279005244299371,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,55.0
2000,in school,4. Quintil,7.626222920841124,7.388708026969477,7.863737814712771,7.0,8.0,9.0,4.0,10.0,8.0,8.0,9.0,49.0
2000,in school,5. Quintil,7.936088425572373,7.690931012175711,8.181245838969033,7.964640137288982,8.0,9.0,6.411600343222455,10.0,8.0,7.0,8.0,34.0
2000,inadequately,-6,,,,,,,,,,,,
2000,inadequately,1. Quintil,4.106250228431812,3.9212290908189957,4.291271366044628,2.0,4.0,5.0,0.0,9.5,4.0,3.0,5.0,164.0
2000,inadequately,2. Quintil,3.5248187673924773,3.2847872874349613,3.7648502473499934,2.0,3.4637496811495776,5.0,0.0,9.5,4.0,4.0,5.0,92.0
2000,inadequately,3. Quintil,4.811033181198908,4.500590689533386,5.121475672864431,2.0,5.0,7.0,0.0,10.0,5.0,4.0,6.0,76.0
2000,inadequately,4. Quintil,,,,,,,,,,,,
2000,inadequately,5. Quintil,,,,,,,,,,,,
2000,general elemantary,-6,,,,,,,,,,,,
2000,general elemantary,1. Quintil,5.460105575967157,5.375997177500871,5.544213974433443,4.0,5.0,8.0,0.0,10.0,5.0,4.0,5.0,897.0
2000,general elemantary,2. Quintil,5.799475547328059,5.730702944182254,5.868248150473863,5.0,6.0,8.0,0.5,10.0,6.0,6.0,7.0,991.0
2000,general elemantary,3. Quintil,6.1885663809325635,6.10724957020404,6.269883191661087,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,679.0
2000,general elemantary,4. Quintil,6.133917650501514,6.029351979898257,6.238483321104772,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,401.0
2000,general elemantary,5. Quintil,6.036968675209393,5.850702926048692,6.223234424370094,5.0,6.0,7.0,2.0,10.0,6.0,5.0,7.0,119.0
2000,middle vocational,-6,,,,,,,,,,,,
2000,middle vocational,1. Quintil,6.713808452309071,6.663600474213959,6.764016430404183,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1745.0
2000,middle vocational,2. Quintil,6.870060445281221,6.8357060152730575,6.904414875289385,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3054.0
2000,middle vocational,3. Quintil,6.986277253734592,6.952964247513146,7.019590259956038,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,3174.0
2000,middle vocational,4. Quintil,7.0596369551358,7.023325019557065,7.095948890714535,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2512.0
2000,middle vocational,5. Quintil,7.229911933038977,7.179249213175149,7.280574652902805,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,1248.0
2000,vocational + Abi,1. Quintil,7.440588330588544,7.305161992571402,7.576014668605686,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,163.0
2000,vocational + Abi,2. Quintil,7.784960630602223,7.666647178719563,7.903274082484883,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,197.0
2000,vocational + Abi,3. Quintil,7.520038236688932,7.412606750155921,7.627469723221943,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,282.0
2000,vocational + Abi,4. Quintil,7.701995290489748,7.592171879236852,7.811818701742644,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,259.0
2000,vocational + Abi,5. Quintil,7.840476655128291,7.710326745884157,7.970626564372425,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,176.0
2000,higher vocational,1. Quintil,7.489558835139297,7.323893599129686,7.655224071148908,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,146.0
2000,higher vocational,2. Quintil,7.491003407830421,7.39379559855644,7.588211217104402,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,354.0
2000,higher vocational,3. Quintil,7.456608247262946,7.375196538055317,7.538019956470576,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,495.0
2000,higher vocational,4. Quintil,7.5901826390971525,7.509464734733001,7.670900543461304,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,456.0
2000,higher vocational,5. Quintil,7.763156052985978,7.662513542925136,7.86379856304682,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,275.0
2000,higher education,-6,,,,,,,,,,,,
2000,higher education,1. Quintil,7.678001300448101,7.543428027810604,7.812574573085598,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,214.0
2000,higher education,2. Quintil,7.740839324718908,7.646272392829305,7.835406256608511,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,389.0
2000,higher education,3. Quintil,8.093942612019958,8.03602796199794,8.151857262041977,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,734.0
2000,higher education,4. Quintil,8.224554771823904,8.178523710869962,8.270585832777845,8.0,8.0,9.0,6.5,10.0,8.0,8.0,8.0,1008.0
2000,higher education,5. Quintil,8.49052619640784,8.451550048829302,8.529502343986378,8.0,9.0,10.0,5.0,10.0,9.0,9.0,9.0,1236.0
2001,-5,-6,,,,,,,,,,,,
2001,-1,-6,,,,,,,,,,,,
2001,-1,1. Quintil,,,,,,,,,,,,
2001,-1,2. Quintil,,,,,,,,,,,,
2001,-1,3. Quintil,,,,,,,,,,,,
2001,-1,4. Quintil,,,,,,,,,,,,
2001,-1,5. Quintil,,,,,,,,,,,,
2001,in school,-6,,,,,,,,,,,,
2001,in school,1. Quintil,,,,,,,,,,,,
2001,in school,2. Quintil,,,,,,,,,,,,
2001,in school,3. Quintil,,,,,,,,,,,,
2001,in school,4. Quintil,,,,,,,,,,,,
2001,in school,5. Quintil,,,,,,,,,,,,
2001,inadequately,1. Quintil,,,,,,,,,,,,
2001,inadequately,2. Quintil,,,,,,,,,,,,
2001,inadequately,3. Quintil,,,,,,,,,,,,
2001,inadequately,4. Quintil,,,,,,,,,,,,
2001,inadequately,5. Quintil,,,,,,,,,,,,
2001,general elemantary,-6,,,,,,,,,,,,
2001,general elemantary,1. Quintil,,,,,,,,,,,,
2001,general elemantary,2. Quintil,,,,,,,,,,,,
2001,general elemantary,3. Quintil,,,,,,,,,,,,
2001,general elemantary,4. Quintil,,,,,,,,,,,,
2001,general elemantary,5. Quintil,,,,,,,,,,,,
2001,middle vocational,-6,,,,,,,,,,,,
2001,middle vocational,1. Quintil,,,,,,,,,,,,
2001,middle vocational,2. Quintil,,,,,,,,,,,,
2001,middle vocational,3. Quintil,,,,,,,,,,,,
2001,middle vocational,4. Quintil,,,,,,,,,,,,
2001,middle vocational,5. Quintil,,,,,,,,,,,,
2001,vocational + Abi,1. Quintil,,,,,,,,,,,,
2001,vocational + Abi,2. Quintil,,,,,,,,,,,,
2001,vocational + Abi,3. Quintil,,,,,,,,,,,,
2001,vocational + Abi,4. Quintil,,,,,,,,,,,,
2001,vocational + Abi,5. Quintil,,,,,,,,,,,,
2001,higher vocational,1. Quintil,,,,,,,,,,,,
2001,higher vocational,2. Quintil,,,,,,,,,,,,
2001,higher vocational,3. Quintil,,,,,,,,,,,,
2001,higher vocational,4. Quintil,,,,,,,,,,,,
2001,higher vocational,5. Quintil,,,,,,,,,,,,
2001,higher education,1. Quintil,,,,,,,,,,,,
2001,higher education,2. Quintil,,,,,,,,,,,,
2001,higher education,3. Quintil,,,,,,,,,,,,
2001,higher education,4. Quintil,,,,,,,,,,,,
2001,higher education,5. Quintil,,,,,,,,,,,,
2002,-5,-6,,,,,,,,,,,,
2002,-1,-6,,,,,,,,,,,,
2002,-1,1. Quintil,,,,,,,,,,,,
2002,-1,2. Quintil,,,,,,,,,,,,
2002,-1,3. Quintil,,,,,,,,,,,,
2002,-1,4. Quintil,,,,,,,,,,,,
2002,-1,5. Quintil,,,,,,,,,,,,
2002,in school,-6,,,,,,,,,,,,
2002,in school,1. Quintil,,,,,,,,,,,,
2002,in school,2. Quintil,,,,,,,,,,,,
2002,in school,3. Quintil,,,,,,,,,,,,
2002,in school,4. Quintil,,,,,,,,,,,,
2002,in school,5. Quintil,,,,,,,,,,,,
2002,inadequately,-6,,,,,,,,,,,,
2002,inadequately,1. Quintil,,,,,,,,,,,,
2002,inadequately,2. Quintil,,,,,,,,,,,,
2002,inadequately,3. Quintil,,,,,,,,,,,,
2002,inadequately,4. Quintil,,,,,,,,,,,,
2002,inadequately,5. Quintil,,,,,,,,,,,,
2002,general elemantary,-6,,,,,,,,,,,,
2002,general elemantary,1. Quintil,,,,,,,,,,,,
2002,general elemantary,2. Quintil,,,,,,,,,,,,
2002,general elemantary,3. Quintil,,,,,,,,,,,,
2002,general elemantary,4. Quintil,,,,,,,,,,,,
2002,general elemantary,5. Quintil,,,,,,,,,,,,
2002,middle vocational,-6,,,,,,,,,,,,
2002,middle vocational,1. Quintil,,,,,,,,,,,,
2002,middle vocational,2. Quintil,,,,,,,,,,,,
2002,middle vocational,3. Quintil,,,,,,,,,,,,
2002,middle vocational,4. Quintil,,,,,,,,,,,,
2002,middle vocational,5. Quintil,,,,,,,,,,,,
2002,vocational + Abi,1. Quintil,,,,,,,,,,,,
2002,vocational + Abi,2. Quintil,,,,,,,,,,,,
2002,vocational + Abi,3. Quintil,,,,,,,,,,,,
2002,vocational + Abi,4. Quintil,,,,,,,,,,,,
2002,vocational + Abi,5. Quintil,,,,,,,,,,,,
