year,plb0418,bula_h,sampreg,proportion,n,lower_confidence,upper_confidence
1984,As soon as possible,North Rhine-Westphalia,West,0.30574324324324326,16099,0.2986262736094012,0.3128602128770853
1984,As soon as possible,Baden-Wuerttemberg,West,0.14358108108108109,16099,0.13816421178042315,0.14899795038173902
1984,As soon as possible,Bavaria,West,0.13682432432432431,16099,0.13151562810958803,0.1421330205390606
1984,As soon as possible,Hesse,West,0.13344594594594594,16099,0.12819294906850429,0.1386989428233876
1984,As soon as possible,Lower Saxony,West,0.11486486486486487,16099,0.10993931166349162,0.11979041806623812
1984,As soon as possible,"Rhineland-Palatinate, Saarland",West,0.06756756756756757,16099,0.0636902225371089,0.07144491259802624
1984,As soon as possible,Hamburg,West,0.033783783783783786,16099,0.030992860321354076,0.03657470724621349
1984,As soon as possible,Schleswig-Holstein,West,0.02702702702702703,16099,0.024522036156106097,0.02953201789794796
1984,As soon as possible,Berlin,West,0.02195945945945946,16099,0.01969561871291017,0.02422330020600875
1984,As soon as possible,Bremen,West,0.015202702702702704,16099,0.013312578050273846,0.01709282735513156
1984,Next year,North Rhine-Westphalia,West,0.3283582089552239,16099,0.32110384374400963,0.33561257416643814
1984,Next year,Baden-Wuerttemberg,West,0.16044776119402984,16099,0.15477822784813372,0.16611729453992596
1984,Next year,Lower Saxony,West,0.11567164179104478,16099,0.11073107417860541,0.12061220940348415
1984,Next year,Bavaria,West,0.11567164179104478,16099,0.11073107417860541,0.12061220940348415
1984,Next year,Hesse,West,0.09701492537313433,16099,0.09244282049368462,0.10158703025258405
1984,Next year,Schleswig-Holstein,West,0.06343283582089553,16099,0.059667678314719384,0.06719799332707167
1984,Next year,"Rhineland-Palatinate, Saarland",West,0.055970149253731345,16099,0.0524193369402621,0.05952096156720059
1984,Next year,Berlin,West,0.041044776119402986,16099,0.03798009896167963,0.04410945327712634
1984,Next year,Hamburg,West,0.011194029850746268,16099,0.009568835172799025,0.012819224528693511
1984,Next year,Bremen,West,0.011194029850746268,16099,0.009568835172799025,0.012819224528693511
1984,In the next 2 to 5 years,North Rhine-Westphalia,West,0.31153184165232356,16099,0.30437782788013357,0.31868585542451355
1984,In the next 2 to 5 years,Bavaria,West,0.18072289156626506,16099,0.1747788941130871,0.186666889019443
1984,In the next 2 to 5 years,Baden-Wuerttemberg,West,0.13769363166953527,16099,0.13237078023004864,0.1430164831090219
1984,In the next 2 to 5 years,Hesse,West,0.10843373493975904,16099,0.10363070113423213,0.11323676874528595
1984,In the next 2 to 5 years,Lower Saxony,West,0.10671256454388985,16099,0.1019432055604008,0.11148192352737889
1984,In the next 2 to 5 years,"Rhineland-Palatinate, Saarland",West,0.07401032702237521,16099,0.06996637630419619,0.07805427774055423
1984,In the next 2 to 5 years,Schleswig-Holstein,West,0.03098106712564544,16099,0.028304544378194393,0.033657589873096486
1984,In the next 2 to 5 years,Berlin,West,0.025817555938037865,16099,0.023367735046464107,0.028267376829611623
1984,In the next 2 to 5 years,Hamburg,West,0.01721170395869191,16099,0.015202617886780501,0.019220790030603317
1984,In the next 2 to 5 years,Bremen,West,0.0068846815834767644,16099,0.00560736546959837,0.008161997697355159
1984,"In the distant future, in more than five years",North Rhine-Westphalia,West,0.2846715328467153,16099,0.2777007525435818,0.29164231314984884
1984,"In the distant future, in more than five years",Baden-Wuerttemberg,West,0.19708029197080293,16099,0.19093539962623082,0.20322518431537503
1984,"In the distant future, in more than five years",Bavaria,West,0.18004866180048662,16099,0.17411332169848295,0.1859840019024903
1984,"In the distant future, in more than five years",Lower Saxony,West,0.1070559610705596,16099,0.10227985273053107,0.11183206941058814
1984,"In the distant future, in more than five years",Hesse,West,0.0827250608272506,16099,0.07846981227219146,0.08698030938230975
1984,"In the distant future, in more than five years","Rhineland-Palatinate, Saarland",West,0.05596107055961071,16099,0.0524105291667763,0.059511611952445115
1984,"In the distant future, in more than five years",Schleswig-Holstein,West,0.0364963503649635,16099,0.03359962033395801,0.03939308039596899
1984,"In the distant future, in more than five years",Hamburg,West,0.0267639902676399,16099,0.024270882007963648,0.029257098527316155
1984,"In the distant future, in more than five years",Berlin,West,0.021897810218978103,16099,0.019637078224771065,0.02415854221318514
1984,"In the distant future, in more than five years",Bremen,West,0.0072992700729927005,16099,0.005984331370271134,0.008614208775714267
1985,As soon as possible,North Rhine-Westphalia,West,0.27060931899641577,14443,0.2633636440812861,0.27785499391154544
1985,As soon as possible,Baden-Wuerttemberg,West,0.14874551971326164,14443,0.14294216631721143,0.15454887310931184
1985,As soon as possible,Lower Saxony,West,0.13261648745519714,14443,0.12708513022269594,0.13814784468769833
1985,As soon as possible,Bavaria,West,0.13082437275985664,14443,0.1253248441441207,0.13632390137559258
1985,As soon as possible,Hesse,West,0.12724014336917563,14443,0.12180530263526987,0.1326749841030814
1985,As soon as possible,"Rhineland-Palatinate, Saarland",West,0.06630824372759857,14443,0.06225023580601838,0.07036625164917876
1985,As soon as possible,Berlin,West,0.04121863799283154,14443,0.03797648148347578,0.044460794502187304
1985,As soon as possible,Schleswig-Holstein,West,0.034050179211469536,14443,0.03109240955071124,0.03700794887222784
1985,As soon as possible,Hamburg,West,0.026881720430107527,14443,0.024243939579408014,0.02951950128080704
