year,age_gr,bula_h,plb0418,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,30-45 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.12632,35,216,0.08191,0.17073
2001,30-45 y.,Hesse,In the next 2 to 5 years,0.43648,38,38,0.27667,0.59628
2001,30-45 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.45997,49,49,0.31897,0.60096
2001,30-45 y.,Bavaria,As soon as possible,0.25626,34,85,0.16290,0.34962
2001,30-45 y.,Bavaria,In the next 2 to 5 years,0.34461,51,85,0.24298,0.44624
2001,30-45 y.,Brandenburg,As soon as possible,0.74930,35,35,0.60362,0.89499
2001,30-45 y.,Saxony,As soon as possible,0.62668,57,57,0.49999,0.75336
2001,30-45 y.,Saxony-Anhalt,As soon as possible,0.75531,40,40,0.62039,0.89024
2001,30-45 y.,Thuringa,As soon as possible,0.64892,32,32,0.48090,0.81695
2001,46-65 y.,North Rhine-Westphalia,As soon as possible,0.77377,55,55,0.66217,0.88536
2001,46-65 y.,Saxony,As soon as possible,0.81945,58,58,0.71959,0.91930
2001,46-65 y.,Thuringa,As soon as possible,0.83163,36,36,0.70766,0.95560
2002,17-29 y.,Lower Saxony,Next year,0.24159,33,68,0.13909,0.34409
2002,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.25171,35,68,0.14779,0.35563
2002,17-29 y.,North Rhine-Westphalia,As soon as possible,0.21583,58,313,0.17018,0.26148
2002,17-29 y.,North Rhine-Westphalia,Next year,0.25176,68,313,0.20360,0.29992
2002,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.40587,131,313,0.35138,0.46035
2002,17-29 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.12655,56,313,0.08966,0.16344
2002,17-29 y.,Hesse,In the next 2 to 5 years,0.41641,47,47,0.27395,0.55887
2002,17-29 y.,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.45920,37,37,0.29641,0.62199
2002,17-29 y.,Baden-Wuerttemberg,Next year,0.23578,33,164,0.17061,0.30095
2002,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.37711,86,164,0.30270,0.45151
2002,17-29 y.,Baden-Wuerttemberg,"In the distant future, in more than five years",0.22000,45,164,0.15641,0.28360
2002,17-29 y.,Bavaria,Next year,0.27542,46,137,0.20034,0.35050
2002,17-29 y.,Bavaria,In the next 2 to 5 years,0.53959,91,137,0.45582,0.62336
2002,17-29 y.,Saxony,As soon as possible,0.31647,36,77,0.21191,0.42104
2002,17-29 y.,Saxony,In the next 2 to 5 years,0.31038,41,77,0.20636,0.41440
2002,17-29 y.,Thuringa,In the next 2 to 5 years,0.43066,34,34,0.26171,0.59961
2002,30-45 y.,Lower Saxony,As soon as possible,0.42198,43,75,0.30945,0.53450
2002,30-45 y.,Lower Saxony,In the next 2 to 5 years,0.22400,32,75,0.12901,0.31900
2002,30-45 y.,North Rhine-Westphalia,As soon as possible,0.30972,60,228,0.24957,0.36987
2002,30-45 y.,North Rhine-Westphalia,Next year,0.23814,59,228,0.18273,0.29355
2002,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.31877,78,228,0.25815,0.37939
2002,30-45 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.13337,31,228,0.08915,0.17760
2002,30-45 y.,Baden-Wuerttemberg,Next year,0.26730,33,84,0.17209,0.36251
2002,30-45 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.38436,51,84,0.27971,0.48901
2002,30-45 y.,Bavaria,As soon as possible,0.32792,45,138,0.24930,0.40653
2002,30-45 y.,Bavaria,Next year,0.22481,40,138,0.15491,0.29472
2002,30-45 y.,Bavaria,In the next 2 to 5 years,0.25921,53,138,0.18583,0.33259
2002,30-45 y.,Brandenburg,As soon as possible,0.81926,43,43,0.70289,0.93564
2002,30-45 y.,Saxony,As soon as possible,0.60946,47,47,0.46847,0.75045
2002,30-45 y.,Saxony-Anhalt,As soon as possible,0.75919,39,39,0.62325,0.89514
2002,30-45 y.,Thuringa,As soon as possible,0.62281,36,36,0.46223,0.78338
2002,46-65 y.,North Rhine-Westphalia,As soon as possible,0.71504,60,60,0.59986,0.83023
2002,46-65 y.,Bavaria,As soon as possible,0.64957,32,32,0.48162,0.81753
2002,46-65 y.,Brandenburg,As soon as possible,0.83130,34,34,0.70353,0.95907
2002,46-65 y.,Saxony,As soon as possible,0.78881,53,53,0.67787,0.89975
2002,46-65 y.,Thuringa,As soon as possible,0.82836,39,39,0.70847,0.94825
2003,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.29041,35,35,0.13782,0.44299
2003,17-29 y.,North Rhine-Westphalia,As soon as possible,0.30317,60,274,0.24865,0.35769
2003,17-29 y.,North Rhine-Westphalia,Next year,0.20763,48,274,0.15951,0.25574
2003,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.40545,135,274,0.34721,0.46370
2003,17-29 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.08375,31,274,0.05089,0.11661
2003,17-29 y.,Hesse,In the next 2 to 5 years,0.50105,43,43,0.34984,0.65227
2003,17-29 y.,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.31541,37,37,0.16361,0.46720
2003,17-29 y.,Baden-Wuerttemberg,Next year,0.25566,42,163,0.18848,0.32283
2003,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.39902,74,163,0.32361,0.47443
2003,17-29 y.,Baden-Wuerttemberg,"In the distant future, in more than five years",0.22360,47,163,0.15943,0.28776
2003,17-29 y.,Bavaria,As soon as possible,0.30010,41,155,0.22772,0.37248
2003,17-29 y.,Bavaria,Next year,0.17927,38,155,0.11869,0.23985
2003,17-29 y.,Bavaria,In the next 2 to 5 years,0.38642,76,155,0.30951,0.46332
2003,17-29 y.,Berlin,In the next 2 to 5 years,0.49944,31,31,0.32052,0.67837
2003,17-29 y.,Saxony,As soon as possible,0.31384,36,82,0.21278,0.41491
2003,17-29 y.,Saxony,In the next 2 to 5 years,0.38652,46,82,0.28047,0.49257
2003,30-45 y.,Lower Saxony,As soon as possible,0.56291,42,42,0.41108,0.71475
2003,30-45 y.,North Rhine-Westphalia,As soon as possible,0.40589,78,186,0.33513,0.47665
2003,30-45 y.,North Rhine-Westphalia,Next year,0.22288,50,186,0.16291,0.28285
2003,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.25189,58,186,0.18933,0.31444
2003,30-45 y.,Baden-Wuerttemberg,As soon as possible,0.24424,37,113,0.16467,0.32381
2003,30-45 y.,Baden-Wuerttemberg,Next year,0.32028,31,113,0.23387,0.40669
2003,30-45 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.33987,45,113,0.25214,0.42759
2003,30-45 y.,Bavaria,As soon as possible,0.43584,49,91,0.33340,0.53829
2003,30-45 y.,Bavaria,In the next 2 to 5 years,0.30735,42,91,0.21202,0.40268
2003,30-45 y.,Mecklenburg-Western Pomerania,As soon as possible,0.90586,32,32,0.80306,1.00866
2003,30-45 y.,Saxony,As soon as possible,0.66994,62,62,0.55193,0.78795
2003,30-45 y.,Saxony-Anhalt,As soon as possible,0.79265,43,43,0.67004,0.91526
2003,30-45 y.,Thuringa,As soon as possible,0.69767,37,37,0.54764,0.84769
2003,46-65 y.,North Rhine-Westphalia,As soon as possible,0.65702,60,60,0.53589,0.77815
2003,46-65 y.,Saxony,As soon as possible,0.74393,57,57,0.62961,0.85824
2003,46-65 y.,Saxony-Anhalt,As soon as possible,0.86550,39,39,0.75701,0.97398
2003,46-65 y.,Thuringa,As soon as possible,0.79885,34,34,0.66208,0.93562
2004,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.48916,47,47,0.34470,0.63362
2004,17-29 y.,North Rhine-Westphalia,As soon as possible,0.23133,63,315,0.18469,0.27797
2004,17-29 y.,North Rhine-Westphalia,Next year,0.27042,70,315,0.22129,0.31955
2004,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.36483,129,315,0.31159,0.41808
2004,17-29 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.13342,53,315,0.09581,0.17103
2004,17-29 y.,Hesse,In the next 2 to 5 years,0.53184,43,43,0.38093,0.68275
2004,17-29 y.,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.28564,35,35,0.13380,0.43748
2004,17-29 y.,Baden-Wuerttemberg,Next year,0.20996,32,156,0.14584,0.27407
2004,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.46025,80,156,0.38178,0.53872
2004,17-29 y.,Baden-Wuerttemberg,"In the distant future, in more than five years",0.14414,44,156,0.08884,0.19943
2004,17-29 y.,Bavaria,As soon as possible,0.22909,33,161,0.16397,0.29420
2004,17-29 y.,Bavaria,Next year,0.20772,44,161,0.14486,0.27058
2004,17-29 y.,Bavaria,In the next 2 to 5 years,0.41403,84,161,0.33771,0.49036
2004,17-29 y.,Berlin,In the next 2 to 5 years,0.51158,33,33,0.33839,0.68478
2004,17-29 y.,Saxony,As soon as possible,0.36195,37,86,0.25979,0.46412
2004,17-29 y.,Saxony,In the next 2 to 5 years,0.35693,49,86,0.25508,0.45879
2004,17-29 y.,Saxony-Anhalt,In the next 2 to 5 years,0.29610,38,38,0.14900,0.44321
2004,30-45 y.,Lower Saxony,As soon as possible,0.45123,34,34,0.28145,0.62102
2004,30-45 y.,North Rhine-Westphalia,As soon as possible,0.50244,82,140,0.41932,0.58556
2004,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.31553,58,140,0.23827,0.39279
2004,30-45 y.,Baden-Wuerttemberg,As soon as possible,0.33085,43,92,0.23417,0.42752
2004,30-45 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.41623,49,92,0.31495,0.51751
2004,30-45 y.,Bavaria,As soon as possible,0.37397,47,128,0.28982,0.45813
2004,30-45 y.,Bavaria,Next year,0.29528,35,128,0.21595,0.37462
2004,30-45 y.,Bavaria,In the next 2 to 5 years,0.24954,46,128,0.17427,0.32480
2004,30-45 y.,Berlin,As soon as possible,0.66217,36,36,0.50547,0.81886
2004,30-45 y.,Brandenburg,As soon as possible,0.65485,31,31,0.48473,0.82498
2004,30-45 y.,Saxony,As soon as possible,0.60432,48,48,0.46452,0.74413
2004,30-45 y.,Thuringa,As soon as possible,0.76392,44,44,0.63699,0.89085
2004,46-65 y.,North Rhine-Westphalia,As soon as possible,0.69383,76,76,0.58952,0.79814
2004,46-65 y.,Baden-Wuerttemberg,As soon as possible,0.68306,32,32,0.51927,0.84685
2004,46-65 y.,Bavaria,As soon as possible,0.69600,41,41,0.55345,0.83855
2004,46-65 y.,Brandenburg,As soon as possible,0.91019,41,41,0.82159,0.99880
2004,46-65 y.,Saxony,As soon as possible,0.89340,53,53,0.80952,0.97728
2004,46-65 y.,Saxony-Anhalt,As soon as possible,0.84929,37,37,0.73242,0.96616
2004,46-65 y.,Thuringa,As soon as possible,0.80586,34,34,0.67090,0.94081
2005,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.32350,41,41,0.17852,0.46847
2005,17-29 y.,North Rhine-Westphalia,As soon as possible,0.25648,64,291,0.20622,0.30674
2005,17-29 y.,North Rhine-Westphalia,Next year,0.20955,57,291,0.16271,0.25640
2005,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.38756,124,291,0.33148,0.44363
2005,17-29 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.14641,46,291,0.10572,0.18710
2005,17-29 y.,Hesse,In the next 2 to 5 years,0.32512,34,34,0.16530,0.48495
2005,17-29 y.,Baden-Wuerttemberg,Next year,0.18445,37,175,0.12682,0.24208
2005,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.49078,90,175,0.41650,0.56506
2005,17-29 y.,Baden-Wuerttemberg,"In the distant future, in more than five years",0.17055,48,175,0.11466,0.22643
2005,17-29 y.,Bavaria,As soon as possible,0.25646,35,156,0.18772,0.32521
2005,17-29 y.,Bavaria,Next year,0.28630,46,156,0.21514,0.35747
2005,17-29 y.,Bavaria,In the next 2 to 5 years,0.39535,75,156,0.31837,0.47232
2005,17-29 y.,Saxony,As soon as possible,0.38960,52,127,0.30445,0.47476
2005,17-29 y.,Saxony,Next year,0.24005,31,127,0.16547,0.31463
2005,17-29 y.,Saxony,In the next 2 to 5 years,0.27542,44,127,0.19741,0.35342
2005,30-45 y.,Lower Saxony,As soon as possible,0.46953,33,33,0.29661,0.64245
2005,30-45 y.,North Rhine-Westphalia,As soon as possible,0.47935,84,162,0.40218,0.55652
2005,30-45 y.,North Rhine-Westphalia,Next year,0.18941,33,162,0.12888,0.24994
2005,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.26273,45,162,0.19474,0.33071
2005,30-45 y.,Baden-Wuerttemberg,As soon as possible,0.33262,37,111,0.24457,0.42067
2005,30-45 y.,Baden-Wuerttemberg,Next year,0.33902,37,111,0.25056,0.42749
2005,30-45 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.23994,37,111,0.16014,0.31975
2005,30-45 y.,Bavaria,As soon as possible,0.37386,44,87,0.27160,0.47612
2005,30-45 y.,Bavaria,In the next 2 to 5 years,0.34364,43,87,0.24326,0.44401
2005,30-45 y.,Brandenburg,As soon as possible,0.71710,31,31,0.55592,0.87828
2005,30-45 y.,Saxony,As soon as possible,0.60358,39,39,0.44805,0.75911
2005,30-45 y.,Thuringa,As soon as possible,0.69024,40,40,0.54511,0.83536
2005,46-65 y.,North Rhine-Westphalia,As soon as possible,0.76347,72,72,0.66463,0.86232
2005,46-65 y.,Bavaria,As soon as possible,0.65567,37,37,0.50046,0.81089
2005,46-65 y.,Brandenburg,As soon as possible,0.87881,36,36,0.77069,0.98693
2005,46-65 y.,Saxony,As soon as possible,0.78900,49,49,0.67357,0.90443
2005,46-65 y.,Saxony-Anhalt,As soon as possible,0.95028,32,32,0.87375,1.02680
2005,46-65 y.,Thuringa,As soon as possible,0.83430,41,41,0.71908,0.94953
2006,17-29 y.,Lower Saxony,As soon as possible,0.35584,35,73,0.24525,0.46643
2006,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.35179,38,73,0.24148,0.46209
2006,17-29 y.,North Rhine-Westphalia,As soon as possible,0.32299,81,242,0.26395,0.38203
2006,17-29 y.,North Rhine-Westphalia,Next year,0.15902,42,242,0.11285,0.20519
2006,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.42997,119,242,0.36747,0.49248
2006,17-29 y.,Hesse,In the next 2 to 5 years,0.36573,32,32,0.19618,0.53527
2006,17-29 y.,Baden-Wuerttemberg,As soon as possible,0.25158,38,199,0.19114,0.31202
2006,17-29 y.,Baden-Wuerttemberg,Next year,0.16312,32,199,0.11166,0.21459
2006,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.48709,98,199,0.41747,0.55672
2006,17-29 y.,Baden-Wuerttemberg,"In the distant future, in more than five years",0.09820,31,199,0.05675,0.13966
2006,17-29 y.,Bavaria,As soon as possible,0.27668,34,147,0.20412,0.34925
2006,17-29 y.,Bavaria,Next year,0.18153,40,147,0.11901,0.24406
2006,17-29 y.,Bavaria,In the next 2 to 5 years,0.41130,73,147,0.33148,0.49112
2006,17-29 y.,Saxony,As soon as possible,0.31447,38,120,0.23105,0.39790
2006,17-29 y.,Saxony,Next year,0.24074,34,120,0.16393,0.31756
2006,17-29 y.,Saxony,In the next 2 to 5 years,0.38496,48,120,0.29754,0.47239
2006,17-29 y.,Thuringa,In the next 2 to 5 years,0.50917,34,34,0.33860,0.67974
2006,30-45 y.,Lower Saxony,As soon as possible,0.43718,45,77,0.32565,0.54870
2006,30-45 y.,Lower Saxony,In the next 2 to 5 years,0.26430,32,77,0.16516,0.36344
2006,30-45 y.,North Rhine-Westphalia,As soon as possible,0.46017,85,191,0.38930,0.53104
2006,30-45 y.,North Rhine-Westphalia,Next year,0.20516,44,191,0.14774,0.26259
2006,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.28415,62,191,0.22002,0.34828
2006,30-45 y.,Baden-Wuerttemberg,As soon as possible,0.26232,35,107,0.17858,0.34606
2006,30-45 y.,Baden-Wuerttemberg,Next year,0.35270,33,107,0.26174,0.44367
2006,30-45 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.30816,39,107,0.22026,0.39606
2006,30-45 y.,Bavaria,As soon as possible,0.43322,44,125,0.34600,0.52044
2006,30-45 y.,Bavaria,Next year,0.24061,41,125,0.16537,0.31585
2006,30-45 y.,Bavaria,In the next 2 to 5 years,0.24310,40,125,0.16760,0.31861
2006,30-45 y.,Mecklenburg-Western Pomerania,As soon as possible,0.68225,31,31,0.51564,0.84887
2006,30-45 y.,Saxony,As soon as possible,0.61422,41,41,0.46337,0.76508
2006,30-45 y.,Saxony-Anhalt,As soon as possible,0.76797,33,33,0.62172,0.91423
2006,30-45 y.,Thuringa,As soon as possible,0.64849,33,33,0.48307,0.81392
2006,46-65 y.,North Rhine-Westphalia,As soon as possible,0.82166,82,82,0.73829,0.90502
2006,46-65 y.,Baden-Wuerttemberg,As soon as possible,0.69569,35,35,0.54103,0.85035
2006,46-65 y.,Bavaria,As soon as possible,0.65984,42,42,0.51482,0.80486
2006,46-65 y.,Brandenburg,As soon as possible,0.84723,40,40,0.73432,0.96015
2006,46-65 y.,Saxony,As soon as possible,0.67084,42,42,0.52700,0.81468
2006,46-65 y.,Saxony-Anhalt,As soon as possible,0.86971,40,40,0.76406,0.97536
2006,46-65 y.,Thuringa,As soon as possible,0.87753,36,36,0.76892,0.98614
2007,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.45698,43,43,0.30632,0.60763
2007,17-29 y.,North Rhine-Westphalia,As soon as possible,0.25462,60,241,0.19951,0.30974
2007,17-29 y.,North Rhine-Westphalia,Next year,0.27384,59,241,0.21742,0.33025
2007,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.36020,89,241,0.29947,0.42094
2007,17-29 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.11134,33,241,0.07154,0.15113
2007,17-29 y.,Hesse,In the next 2 to 5 years,0.40151,33,33,0.23166,0.57136
2007,17-29 y.,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.42846,33,33,0.25700,0.59992
2007,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.50519,94,125,0.41719,0.59320
2007,17-29 y.,Baden-Wuerttemberg,"In the distant future, in more than five years",0.16690,31,125,0.10127,0.23253
2007,17-29 y.,Bavaria,As soon as possible,0.27913,31,130,0.20172,0.35654
2007,17-29 y.,Bavaria,Next year,0.23102,31,130,0.15828,0.30375
2007,17-29 y.,Bavaria,In the next 2 to 5 years,0.41830,68,130,0.33317,0.50342
2007,17-29 y.,Saxony,In the next 2 to 5 years,0.30866,43,43,0.16896,0.44837
2007,30-45 y.,North Rhine-Westphalia,As soon as possible,0.42691,66,156,0.34904,0.50477
2007,30-45 y.,North Rhine-Westphalia,Next year,0.25408,40,156,0.18554,0.32261
2007,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.25083,50,156,0.18258,0.31907
2007,30-45 y.,Baden-Wuerttemberg,As soon as possible,0.42122,33,67,0.30210,0.54035
2007,30-45 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.28491,34,67,0.17601,0.39381
2007,30-45 y.,Bavaria,As soon as possible,0.42382,32,100,0.32647,0.52116
2007,30-45 y.,Bavaria,Next year,0.26957,31,100,0.18216,0.35698
2007,30-45 y.,Bavaria,In the next 2 to 5 years,0.28416,37,100,0.19532,0.37301
2007,46-65 y.,North Rhine-Westphalia,As soon as possible,0.70791,67,67,0.59820,0.81761
2007,46-65 y.,Brandenburg,As soon as possible,0.86874,37,37,0.75842,0.97905
2007,46-65 y.,Saxony,As soon as possible,0.82717,35,35,0.70008,0.95427
2007,46-65 y.,Saxony-Anhalt,As soon as possible,0.78281,33,33,0.63994,0.92567
2007,46-65 y.,Thuringa,As soon as possible,0.85902,38,38,0.74689,0.97115
2008,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.42647,41,41,0.27320,0.57973
2008,17-29 y.,North Rhine-Westphalia,As soon as possible,0.28365,55,218,0.22368,0.34363
2008,17-29 y.,North Rhine-Westphalia,Next year,0.15798,35,218,0.10945,0.20651
2008,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.43312,94,218,0.36719,0.49905
2008,17-29 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.12525,34,218,0.08121,0.16929
2008,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.48250,78,114,0.39037,0.57464
2008,17-29 y.,Baden-Wuerttemberg,"In the distant future, in more than five years",0.23141,36,114,0.15365,0.30917
2008,17-29 y.,Bavaria,In the next 2 to 5 years,0.42327,58,58,0.29501,0.55154
2008,17-29 y.,Saxony,In the next 2 to 5 years,0.42529,36,36,0.26150,0.58908
2008,30-45 y.,North Rhine-Westphalia,As soon as possible,0.44397,51,122,0.35544,0.53250
2008,30-45 y.,North Rhine-Westphalia,Next year,0.23081,33,122,0.15574,0.30589
2008,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.23136,38,122,0.15622,0.30650
2008,30-45 y.,Bavaria,Next year,0.40590,38,38,0.24767,0.56413
2008,46-65 y.,North Rhine-Westphalia,As soon as possible,0.72906,58,58,0.61367,0.84444
2008,46-65 y.,Brandenburg,As soon as possible,0.91462,35,35,0.82069,1.00855
2008,46-65 y.,Thuringa,As soon as possible,0.76517,33,33,0.61830,0.91204
2009,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.50123,40,40,0.34430,0.65815
2009,17-29 y.,North Rhine-Westphalia,As soon as possible,0.29110,47,175,0.22360,0.35860
2009,17-29 y.,North Rhine-Westphalia,Next year,0.20146,51,175,0.14187,0.26106
2009,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.40600,77,175,0.33303,0.47896
2009,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.37662,51,51,0.24231,0.51092
2009,17-29 y.,Bavaria,In the next 2 to 5 years,0.31211,53,53,0.18616,0.43805
2009,30-45 y.,North Rhine-Westphalia,As soon as possible,0.37950,44,122,0.29304,0.46597
2009,30-45 y.,North Rhine-Westphalia,Next year,0.27030,38,122,0.19117,0.34943
2009,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.27982,40,122,0.19983,0.35980
2009,30-45 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.45787,32,32,0.28248,0.63326
2009,46-65 y.,North Rhine-Westphalia,As soon as possible,0.80795,59,59,0.70657,0.90933
2009,46-65 y.,Saxony,As soon as possible,0.78015,41,41,0.65181,0.90850
2010,17-29 y.,Lower Saxony,Next year,0.26674,39,99,0.17918,0.35430
2010,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.40055,60,99,0.30353,0.49757
2010,17-29 y.,North Rhine-Westphalia,As soon as possible,0.22740,74,387,0.18558,0.26921
2010,17-29 y.,North Rhine-Westphalia,Next year,0.25424,97,387,0.21080,0.29768
2010,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.38479,158,387,0.33625,0.43332
2010,17-29 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.13357,58,387,0.09964,0.16751
2010,17-29 y.,Hesse,In the next 2 to 5 years,0.50939,48,48,0.36647,0.65231
2010,17-29 y.,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.42373,33,33,0.25251,0.59494
2010,17-29 y.,Baden-Wuerttemberg,As soon as possible,0.21087,40,164,0.14825,0.27350
2010,17-29 y.,Baden-Wuerttemberg,Next year,0.21808,35,164,0.15468,0.28147
2010,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.43727,89,164,0.36112,0.51343
2010,17-29 y.,Bavaria,As soon as possible,0.26840,37,179,0.20330,0.33350
2010,17-29 y.,Bavaria,Next year,0.28963,71,179,0.22299,0.35627
2010,17-29 y.,Bavaria,In the next 2 to 5 years,0.30533,71,179,0.23767,0.37299
2010,17-29 y.,Saxony,As soon as possible,0.29514,38,134,0.21762,0.37266
2010,17-29 y.,Saxony,Next year,0.28460,52,134,0.20791,0.36129
2010,17-29 y.,Saxony,In the next 2 to 5 years,0.35776,44,134,0.27629,0.43922
2010,30-45 y.,Schleswig-Holstein,Next year,0.23690,35,35,0.09398,0.37982
2010,30-45 y.,Lower Saxony,As soon as possible,0.55580,59,155,0.47732,0.63428
2010,30-45 y.,Lower Saxony,Next year,0.13469,38,155,0.08077,0.18861
2010,30-45 y.,Lower Saxony,In the next 2 to 5 years,0.26909,58,155,0.19904,0.33913
2010,30-45 y.,North Rhine-Westphalia,As soon as possible,0.44992,134,501,0.40631,0.49352
2010,30-45 y.,North Rhine-Westphalia,Next year,0.26932,167,501,0.23044,0.30820
2010,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.19038,152,501,0.15596,0.22479
2010,30-45 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.09039,48,501,0.06525,0.11552
2010,30-45 y.,Hesse,As soon as possible,0.19909,36,147,0.13432,0.26387
2010,30-45 y.,Hesse,Next year,0.50329,59,147,0.42218,0.58439
2010,30-45 y.,Hesse,In the next 2 to 5 years,0.20330,52,147,0.13802,0.26859
2010,30-45 y.,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.17033,33,33,0.04008,0.30058
2010,30-45 y.,Baden-Wuerttemberg,As soon as possible,0.30937,51,255,0.25252,0.36622
2010,30-45 y.,Baden-Wuerttemberg,Next year,0.29530,93,255,0.23920,0.35140
2010,30-45 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.35050,111,255,0.29183,0.40918
2010,30-45 y.,Bavaria,As soon as possible,0.48188,69,301,0.42534,0.53842
2010,30-45 y.,Bavaria,Next year,0.26203,103,301,0.21227,0.31179
2010,30-45 y.,Bavaria,In the next 2 to 5 years,0.19016,98,301,0.14576,0.23457
2010,30-45 y.,Bavaria,"In the distant future, in more than five years",0.06593,31,301,0.03785,0.09401
2010,30-45 y.,Berlin,Next year,0.37289,36,36,0.21269,0.53310
2010,30-45 y.,Brandenburg,As soon as possible,0.52528,36,36,0.35985,0.69072
2010,30-45 y.,Saxony,As soon as possible,0.54772,50,119,0.45792,0.63753
2010,30-45 y.,Saxony,Next year,0.23749,38,119,0.16071,0.31427
2010,30-45 y.,Saxony,In the next 2 to 5 years,0.18297,31,119,0.11320,0.25273
2010,30-45 y.,Saxony-Anhalt,As soon as possible,0.68896,38,38,0.53980,0.83812
2010,46-65 y.,North Rhine-Westphalia,As soon as possible,0.79574,76,76,0.70450,0.88699
2010,46-65 y.,Bavaria,As soon as possible,0.61025,44,44,0.46448,0.75602
2010,46-65 y.,Saxony,As soon as possible,0.85084,36,36,0.73282,0.96887
2011,17-29 y.,Lower Saxony,Next year,0.26502,45,99,0.17764,0.35241
2011,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.44462,54,99,0.34623,0.54301
2011,17-29 y.,North Rhine-Westphalia,As soon as possible,0.19726,66,362,0.15621,0.23831
2011,17-29 y.,North Rhine-Westphalia,Next year,0.20959,86,362,0.16761,0.25158
2011,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.46861,153,362,0.41713,0.52008
2011,17-29 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.12454,57,362,0.09048,0.15860
2011,17-29 y.,Hesse,In the next 2 to 5 years,0.43551,49,49,0.29524,0.57578
2011,17-29 y.,Baden-Wuerttemberg,As soon as possible,0.17570,41,214,0.12459,0.22681
2011,17-29 y.,Baden-Wuerttemberg,Next year,0.13218,34,214,0.08670,0.17767
2011,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.50722,92,214,0.44008,0.57436
