year,bula_h,plb0418,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Saxony,In the next 2 to 5 years,0.19851,46,204,0.14364,0.25339
1999,Saxony-Anhalt,As soon as possible,0.56331,62,62,0.43885,0.68778
1999,Thuringa,As soon as possible,0.59345,63,96,0.49467,0.69222
1999,Thuringa,Next year,0.24780,33,96,0.16099,0.33462
2000,Lower Saxony,As soon as possible,0.25587,56,248,0.20145,0.31029
2000,Lower Saxony,Next year,0.26797,70,248,0.21274,0.32321
2000,Lower Saxony,In the next 2 to 5 years,0.33524,85,248,0.27636,0.39411
2000,Lower Saxony,"In the distant future, in more than five years",0.14092,37,248,0.09753,0.18431
2000,North Rhine-Westphalia,As soon as possible,0.28927,184,652,0.25444,0.32410
2000,North Rhine-Westphalia,Next year,0.21322,140,652,0.18176,0.24468
2000,North Rhine-Westphalia,In the next 2 to 5 years,0.35262,231,652,0.31592,0.38933
2000,North Rhine-Westphalia,"In the distant future, in more than five years",0.14489,97,652,0.11785,0.17193
2000,Hesse,As soon as possible,0.27153,66,247,0.21595,0.32711
2000,Hesse,Next year,0.23958,53,247,0.18624,0.29291
2000,Hesse,In the next 2 to 5 years,0.34876,93,247,0.28920,0.40831
2000,Hesse,"In the distant future, in more than five years",0.14013,35,247,0.09676,0.18351
2000,"Rhineland-Palatinate, Saarland",As soon as possible,0.21655,43,198,0.15904,0.27407
2000,"Rhineland-Palatinate, Saarland",Next year,0.22654,45,198,0.16809,0.28499
2000,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.36584,75,198,0.29858,0.43311
2000,"Rhineland-Palatinate, Saarland","In the distant future, in more than five years",0.19106,35,198,0.13616,0.24596
2000,Baden-Wuerttemberg,As soon as possible,0.19885,84,405,0.15993,0.23777
2000,Baden-Wuerttemberg,Next year,0.17792,72,405,0.14062,0.21521
2000,Baden-Wuerttemberg,In the next 2 to 5 years,0.46706,184,405,0.41841,0.51571
2000,Baden-Wuerttemberg,"In the distant future, in more than five years",0.15617,65,405,0.12077,0.19157
2000,Bavaria,As soon as possible,0.22179,83,393,0.18066,0.26291
2000,Bavaria,Next year,0.24175,92,393,0.19936,0.28413
2000,Bavaria,In the next 2 to 5 years,0.40866,160,393,0.35999,0.45732
2000,Bavaria,"In the distant future, in more than five years",0.12781,58,393,0.09476,0.16086
2000,Berlin,As soon as possible,0.39992,53,124,0.31334,0.48649
2000,Berlin,Next year,0.23858,32,124,0.16326,0.31391
2000,Berlin,In the next 2 to 5 years,0.26725,39,124,0.18904,0.34546
2000,Brandenburg,As soon as possible,0.57897,91,91,0.47697,0.68098
2000,Mecklenburg-Western Pomerania,As soon as possible,0.56766,49,49,0.42751,0.70781
2000,Saxony,As soon as possible,0.56089,171,299,0.50454,0.61724
2000,Saxony,Next year,0.22283,70,299,0.17558,0.27008
2000,Saxony,In the next 2 to 5 years,0.16682,58,299,0.12449,0.20915
2000,Saxony-Anhalt,As soon as possible,0.54719,83,163,0.47054,0.62384
2000,Saxony-Anhalt,Next year,0.24629,48,163,0.17994,0.31264
2000,Saxony-Anhalt,In the next 2 to 5 years,0.17203,32,163,0.11391,0.23015
2000,Thuringa,As soon as possible,0.59121,94,132,0.50702,0.67540
2000,Thuringa,In the next 2 to 5 years,0.18309,38,132,0.11686,0.24931
2001,Lower Saxony,As soon as possible,0.28954,68,221,0.22960,0.34947
2001,Lower Saxony,Next year,0.28919,70,221,0.22927,0.34910
2001,Lower Saxony,In the next 2 to 5 years,0.32826,83,221,0.26621,0.39031
2001,North Rhine-Westphalia,As soon as possible,0.28924,146,568,0.25192,0.32656
2001,North Rhine-Westphalia,Next year,0.24214,129,568,0.20688,0.27741
2001,North Rhine-Westphalia,In the next 2 to 5 years,0.35445,215,568,0.31507,0.39382
2001,North Rhine-Westphalia,"In the distant future, in more than five years",0.11417,78,568,0.08800,0.14035
2001,Hesse,As soon as possible,0.32756,53,202,0.26268,0.39244
2001,Hesse,Next year,0.17128,37,202,0.11919,0.22336
2001,Hesse,In the next 2 to 5 years,0.35002,76,202,0.28408,0.41596
2001,Hesse,"In the distant future, in more than five years",0.15114,36,202,0.10162,0.20066
2001,"Rhineland-Palatinate, Saarland",As soon as possible,0.25580,48,196,0.19456,0.31704
2001,"Rhineland-Palatinate, Saarland",Next year,0.25156,48,196,0.19066,0.31246
2001,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.34683,67,196,0.28002,0.41363
2001,"Rhineland-Palatinate, Saarland","In the distant future, in more than five years",0.14582,33,196,0.09628,0.19535
2001,Baden-Wuerttemberg,As soon as possible,0.17760,60,318,0.13553,0.21967
2001,Baden-Wuerttemberg,Next year,0.22299,64,318,0.17717,0.26881
2001,Baden-Wuerttemberg,In the next 2 to 5 years,0.40412,134,318,0.35010,0.45815
2001,Baden-Wuerttemberg,"In the distant future, in more than five years",0.19529,60,318,0.15165,0.23893
2001,Bavaria,As soon as possible,0.22714,69,335,0.18220,0.27207
2001,Bavaria,Next year,0.25326,80,335,0.20662,0.29990
2001,Bavaria,In the next 2 to 5 years,0.37319,136,335,0.32132,0.42506
2001,Bavaria,"In the distant future, in more than five years",0.14641,50,335,0.10850,0.18432
2001,Berlin,As soon as possible,0.38556,55,88,0.28328,0.48783
2001,Berlin,In the next 2 to 5 years,0.22990,33,88,0.14148,0.31832
2001,Brandenburg,As soon as possible,0.58012,79,79,0.47059,0.68965
2001,Mecklenburg-Western Pomerania,As soon as possible,0.69719,46,46,0.56294,0.83144
2001,Saxony,As soon as possible,0.54912,146,261,0.48863,0.60960
2001,Saxony,Next year,0.22205,59,261,0.17153,0.27257
2001,Saxony,In the next 2 to 5 years,0.18649,56,261,0.13915,0.23384
2001,Saxony-Anhalt,As soon as possible,0.59319,91,160,0.51683,0.66955
2001,Saxony-Anhalt,Next year,0.20588,37,160,0.14303,0.26873
2001,Saxony-Anhalt,In the next 2 to 5 years,0.14822,32,160,0.09299,0.20345
2001,Thuringa,As soon as possible,0.57546,91,171,0.50116,0.64976
2001,Thuringa,Next year,0.19820,37,171,0.13827,0.25813
2001,Thuringa,In the next 2 to 5 years,0.20337,43,171,0.14287,0.26388
2002,Schleswig-Holstein,In the next 2 to 5 years,0.32964,32,32,0.16416,0.49512
2002,Lower Saxony,As soon as possible,0.41840,81,253,0.35749,0.47930
2002,Lower Saxony,Next year,0.23271,62,253,0.18054,0.28488
2002,Lower Saxony,In the next 2 to 5 years,0.22500,70,253,0.17344,0.27656
2002,Lower Saxony,"In the distant future, in more than five years",0.12389,40,253,0.08321,0.16457
2002,North Rhine-Westphalia,As soon as possible,0.34163,178,632,0.30462,0.37863
2002,North Rhine-Westphalia,Next year,0.23195,144,632,0.19902,0.26489
2002,North Rhine-Westphalia,In the next 2 to 5 years,0.30760,216,632,0.27159,0.34360
2002,North Rhine-Westphalia,"In the distant future, in more than five years",0.11882,94,632,0.09357,0.14407
2002,Hesse,As soon as possible,0.29597,47,172,0.22755,0.36439
2002,Hesse,Next year,0.20771,42,172,0.14691,0.26851
2002,Hesse,In the next 2 to 5 years,0.40246,83,172,0.32895,0.47596
2002,"Rhineland-Palatinate, Saarland",As soon as possible,0.25071,41,154,0.18204,0.31939
2002,"Rhineland-Palatinate, Saarland",Next year,0.21686,38,154,0.15156,0.28216
2002,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.39000,75,154,0.31271,0.46729
2002,Baden-Wuerttemberg,As soon as possible,0.25238,79,363,0.20763,0.29713
2002,Baden-Wuerttemberg,Next year,0.23469,75,363,0.19104,0.27835
2002,Baden-Wuerttemberg,In the next 2 to 5 years,0.34955,146,363,0.30043,0.39867
2002,Baden-Wuerttemberg,"In the distant future, in more than five years",0.16338,63,363,0.12529,0.20147
2002,Bavaria,As soon as possible,0.28568,95,395,0.24108,0.33029
2002,Bavaria,Next year,0.24491,96,395,0.20245,0.28737
2002,Bavaria,In the next 2 to 5 years,0.35791,156,395,0.31057,0.40524
2002,Bavaria,"In the distant future, in more than five years",0.11150,48,395,0.08042,0.14258
2002,Berlin,As soon as possible,0.49410,68,103,0.39707,0.59113
2002,Berlin,In the next 2 to 5 years,0.26774,35,103,0.18181,0.35367
2002,Brandenburg,As soon as possible,0.61313,100,162,0.53790,0.68837
2002,Brandenburg,Next year,0.17849,31,162,0.11934,0.23764
2002,Brandenburg,In the next 2 to 5 years,0.15797,31,162,0.10163,0.21431
2002,Mecklenburg-Western Pomerania,As soon as possible,0.67764,45,45,0.53953,0.81574
2002,Saxony,As soon as possible,0.53674,137,246,0.47430,0.59918
2002,Saxony,Next year,0.20076,54,246,0.15060,0.25092
2002,Saxony,In the next 2 to 5 years,0.18221,55,246,0.13387,0.23054
2002,Saxony-Anhalt,As soon as possible,0.62356,96,96,0.52614,0.72099
2002,Thuringa,As soon as possible,0.54955,91,172,0.47498,0.62413
2002,Thuringa,Next year,0.22663,38,172,0.16388,0.28938
2002,Thuringa,In the next 2 to 5 years,0.20124,43,172,0.14115,0.26134
2003,Lower Saxony,As soon as possible,0.45520,81,209,0.38753,0.52288
2003,Lower Saxony,Next year,0.23920,64,209,0.18122,0.29717
2003,Lower Saxony,In the next 2 to 5 years,0.21918,64,209,0.16296,0.27540
2003,North Rhine-Westphalia,As soon as possible,0.40843,198,579,0.36836,0.44850
2003,North Rhine-Westphalia,Next year,0.21760,122,579,0.18397,0.25124
2003,North Rhine-Westphalia,In the next 2 to 5 years,0.29287,202,579,0.25577,0.32997
2003,North Rhine-Westphalia,"In the distant future, in more than five years",0.08110,57,579,0.05884,0.10335
2003,Hesse,As soon as possible,0.37023,59,165,0.29632,0.44413
2003,Hesse,Next year,0.20478,37,165,0.14302,0.26654
2003,Hesse,In the next 2 to 5 years,0.33344,69,165,0.26129,0.40560
2003,"Rhineland-Palatinate, Saarland",As soon as possible,0.38698,63,165,0.31244,0.46153
2003,"Rhineland-Palatinate, Saarland",Next year,0.22363,45,165,0.15986,0.28740
2003,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.27108,57,165,0.20305,0.33912
2003,Baden-Wuerttemberg,As soon as possible,0.20585,74,345,0.16312,0.24858
2003,Baden-Wuerttemberg,Next year,0.29330,84,345,0.24519,0.34141
2003,Baden-Wuerttemberg,In the next 2 to 5 years,0.34091,126,345,0.29082,0.39101
2003,Baden-Wuerttemberg,"In the distant future, in more than five years",0.15994,61,345,0.12120,0.19867
2003,Bavaria,As soon as possible,0.40911,120,375,0.35928,0.45894
2003,Bavaria,Next year,0.18566,81,375,0.14626,0.22507
2003,Bavaria,In the next 2 to 5 years,0.30417,125,375,0.25754,0.35079
2003,Bavaria,"In the distant future, in more than five years",0.10105,49,375,0.07051,0.13160
2003,Berlin,As soon as possible,0.45102,65,142,0.36889,0.53315
2003,Berlin,Next year,0.23554,38,142,0.16550,0.30558
2003,Berlin,In the next 2 to 5 years,0.27082,39,142,0.19747,0.34417
2003,Brandenburg,As soon as possible,0.50138,68,134,0.41640,0.58636
2003,Brandenburg,Next year,0.29311,35,134,0.21575,0.37047
2003,Brandenburg,In the next 2 to 5 years,0.18257,31,134,0.11691,0.24822
2003,Mecklenburg-Western Pomerania,As soon as possible,0.76915,70,70,0.66973,0.86858
2003,Saxony,As soon as possible,0.54163,155,274,0.48253,0.60074
2003,Saxony,Next year,0.23699,61,274,0.18655,0.28743
2003,Saxony,In the next 2 to 5 years,0.19798,58,274,0.15071,0.24525
2003,Saxony-Anhalt,As soon as possible,0.66235,109,144,0.58484,0.73986
2003,Saxony-Anhalt,In the next 2 to 5 years,0.16362,35,144,0.10299,0.22426
2003,Thuringa,As soon as possible,0.62715,90,90,0.52669,0.72762
2004,Schleswig-Holstein,As soon as possible,0.57446,47,47,0.43158,0.71734
2004,Lower Saxony,As soon as possible,0.34567,73,207,0.28072,0.41061
2004,Lower Saxony,Next year,0.21417,56,207,0.15815,0.27019
2004,Lower Saxony,In the next 2 to 5 years,0.35299,78,207,0.28772,0.41825
2004,North Rhine-Westphalia,As soon as possible,0.41896,221,606,0.37964,0.45828
2004,North Rhine-Westphalia,Next year,0.22733,125,606,0.19393,0.26072
2004,North Rhine-Westphalia,In the next 2 to 5 years,0.28002,197,606,0.24424,0.31580
2004,North Rhine-Westphalia,"In the distant future, in more than five years",0.07370,63,606,0.05288,0.09452
2004,Hesse,As soon as possible,0.36054,60,165,0.28705,0.43403
2004,Hesse,Next year,0.19514,38,165,0.13448,0.25579
2004,Hesse,In the next 2 to 5 years,0.37761,67,165,0.30341,0.45181
2004,"Rhineland-Palatinate, Saarland",As soon as possible,0.49097,69,160,0.41327,0.56868
2004,"Rhineland-Palatinate, Saarland",Next year,0.16675,39,160,0.10881,0.22469
2004,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.22362,52,160,0.15885,0.28839
2004,Baden-Wuerttemberg,As soon as possible,0.31270,104,357,0.26454,0.36085
2004,Baden-Wuerttemberg,Next year,0.20206,65,357,0.16035,0.24377
2004,Baden-Wuerttemberg,In the next 2 to 5 years,0.38517,132,357,0.33462,0.43572
2004,Baden-Wuerttemberg,"In the distant future, in more than five years",0.10007,56,357,0.06890,0.13125
2004,Bavaria,As soon as possible,0.36740,121,400,0.32010,0.41470
2004,Bavaria,Next year,0.22452,90,400,0.18358,0.26547
2004,Bavaria,In the next 2 to 5 years,0.29405,138,400,0.24934,0.33876
2004,Bavaria,"In the distant future, in more than five years",0.11403,51,400,0.08284,0.14522
2004,Berlin,As soon as possible,0.51199,74,147,0.43090,0.59307
2004,Berlin,Next year,0.18811,34,147,0.12472,0.25150
2004,Berlin,In the next 2 to 5 years,0.26697,39,147,0.19522,0.33873
2004,Brandenburg,As soon as possible,0.62218,91,124,0.53649,0.70786
2004,Brandenburg,Next year,0.16912,33,124,0.10287,0.23537
2004,Mecklenburg-Western Pomerania,As soon as possible,0.73028,55,55,0.61190,0.84865
2004,Saxony,As soon as possible,0.55734,138,250,0.49565,0.61904
2004,Saxony,Next year,0.18565,50,250,0.13735,0.23394
2004,Saxony,In the next 2 to 5 years,0.22686,62,250,0.17484,0.27888
2004,Saxony-Anhalt,As soon as possible,0.53847,82,161,0.46123,0.61572
2004,Saxony-Anhalt,Next year,0.23267,34,161,0.16720,0.29814
2004,Saxony-Anhalt,In the next 2 to 5 years,0.17629,45,161,0.11724,0.23534
2004,Thuringa,As soon as possible,0.62686,102,170,0.55394,0.69978
2004,Thuringa,Next year,0.16789,32,170,0.11153,0.22424
2004,Thuringa,In the next 2 to 5 years,0.17194,36,170,0.11505,0.22883
2005,Schleswig-Holstein,As soon as possible,0.46676,37,68,0.34730,0.58623
2005,Schleswig-Holstein,In the next 2 to 5 years,0.27736,31,68,0.17016,0.38456
2005,Lower Saxony,As soon as possible,0.46454,80,198,0.39489,0.53418
2005,Lower Saxony,Next year,0.21589,55,198,0.15844,0.27335
2005,Lower Saxony,In the next 2 to 5 years,0.25363,63,198,0.19288,0.31439
2005,North Rhine-Westphalia,As soon as possible,0.44278,220,573,0.40208,0.48349
2005,North Rhine-Westphalia,Next year,0.19254,106,573,0.16022,0.22485
2005,North Rhine-Westphalia,In the next 2 to 5 years,0.27604,183,573,0.23940,0.31267
2005,North Rhine-Westphalia,"In the distant future, in more than five years",0.08864,64,573,0.06535,0.11194
2005,Hesse,As soon as possible,0.36216,51,140,0.28226,0.44206
2005,Hesse,Next year,0.26225,40,140,0.18912,0.33537
2005,Hesse,In the next 2 to 5 years,0.26312,49,140,0.18992,0.33632
2005,"Rhineland-Palatinate, Saarland",As soon as possible,0.54987,72,121,0.46085,0.63888
2005,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.26118,49,121,0.18258,0.33978
2005,Baden-Wuerttemberg,As soon as possible,0.27918,96,374,0.23365,0.32470
2005,Baden-Wuerttemberg,Next year,0.22923,80,374,0.18657,0.27188
2005,Baden-Wuerttemberg,In the next 2 to 5 years,0.36977,136,374,0.32078,0.41876
2005,Baden-Wuerttemberg,"In the distant future, in more than five years",0.12182,62,374,0.08863,0.15502
2005,Bavaria,As soon as possible,0.37701,116,372,0.32770,0.42633
2005,Bavaria,Next year,0.23384,86,372,0.19077,0.27692
2005,Bavaria,In the next 2 to 5 years,0.31201,126,372,0.26487,0.35916
2005,Bavaria,"In the distant future, in more than five years",0.07713,44,372,0.04998,0.10428
2005,Berlin,As soon as possible,0.49494,69,108,0.40021,0.58968
2005,Berlin,In the next 2 to 5 years,0.23994,39,108,0.15902,0.32085
2005,Brandenburg,As soon as possible,0.64228,88,126,0.55825,0.72631
2005,Brandenburg,In the next 2 to 5 years,0.19901,38,126,0.12901,0.26900
2005,Mecklenburg-Western Pomerania,As soon as possible,0.63220,51,51,0.49854,0.76586
2005,Saxony,As soon as possible,0.54262,141,260,0.48194,0.60329
2005,Saxony,Next year,0.19647,59,260,0.14808,0.24486
2005,Saxony,In the next 2 to 5 years,0.20888,60,260,0.15937,0.25838
2005,Saxony-Anhalt,As soon as possible,0.58138,84,115,0.49082,0.67194
2005,Saxony-Anhalt,Next year,0.17112,31,115,0.10198,0.24025
2005,Thuringa,As soon as possible,0.60395,107,176,0.53149,0.67642
2005,Thuringa,Next year,0.16892,34,176,0.11341,0.22443
2005,Thuringa,In the next 2 to 5 years,0.17282,35,176,0.11680,0.22884
2006,Lower Saxony,As soon as possible,0.45479,107,230,0.39030,0.51929
2006,Lower Saxony,Next year,0.19478,49,230,0.14348,0.24607
2006,Lower Saxony,In the next 2 to 5 years,0.27206,74,230,0.21442,0.32970
2006,North Rhine-Westphalia,As soon as possible,0.47084,251,592,0.43059,0.51108
2006,North Rhine-Westphalia,Next year,0.16878,102,592,0.13858,0.19898
2006,North Rhine-Westphalia,In the next 2 to 5 years,0.30268,193,592,0.26564,0.33972
2006,North Rhine-Westphalia,"In the distant future, in more than five years",0.05771,46,592,0.03891,0.07651
2006,Hesse,As soon as possible,0.35558,55,152,0.27922,0.43193
2006,Hesse,Next year,0.21426,38,152,0.14882,0.27971
2006,Hesse,In the next 2 to 5 years,0.32881,59,152,0.25388,0.40374
2006,"Rhineland-Palatinate, Saarland",As soon as possible,0.49186,70,114,0.39968,0.58404
2006,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.26177,44,114,0.18072,0.34283
2006,Baden-Wuerttemberg,As soon as possible,0.32637,108,373,0.27872,0.37401
2006,Baden-Wuerttemberg,Next year,0.21992,76,373,0.17783,0.26201
2006,Baden-Wuerttemberg,In the next 2 to 5 years,0.36392,143,373,0.31503,0.41281
2006,Baden-Wuerttemberg,"In the distant future, in more than five years",0.08979,46,373,0.06074,0.11885
2006,Bavaria,As soon as possible,0.41822,121,391,0.36927,0.46718
2006,Bavaria,Next year,0.20845,97,391,0.16813,0.24876
2006,Bavaria,In the next 2 to 5 years,0.28682,127,391,0.24193,0.33170
2006,Bavaria,"In the distant future, in more than five years",0.08651,46,391,0.05861,0.11441
2006,Berlin,As soon as possible,0.48513,63,94,0.38356,0.58671
2006,Berlin,Next year,0.25271,31,94,0.16438,0.34103
2006,Brandenburg,As soon as possible,0.67976,83,119,0.59557,0.76394
2006,Brandenburg,In the next 2 to 5 years,0.16589,36,119,0.09878,0.23301
2006,Mecklenburg-Western Pomerania,As soon as possible,0.62348,64,64,0.50384,0.74313
2006,Saxony,As soon as possible,0.48272,122,236,0.41883,0.54661
2006,Saxony,Next year,0.25014,56,236,0.19477,0.30551
2006,Saxony,In the next 2 to 5 years,0.23223,58,236,0.17824,0.28622
2006,Saxony-Anhalt,As soon as possible,0.63137,99,130,0.54811,0.71462
2006,Saxony-Anhalt,In the next 2 to 5 years,0.15213,31,130,0.09016,0.21411
2006,Thuringa,As soon as possible,0.63957,81,125,0.55506,0.72408
2006,Thuringa,In the next 2 to 5 years,0.20705,44,125,0.13573,0.27837
2007,Lower Saxony,As soon as possible,0.38537,78,186,0.31524,0.45550
2007,Lower Saxony,Next year,0.23637,42,186,0.17515,0.29760
2007,Lower Saxony,In the next 2 to 5 years,0.32068,66,186,0.25342,0.38793
2007,North Rhine-Westphalia,As soon as possible,0.40931,197,517,0.36688,0.45174
2007,North Rhine-Westphalia,Next year,0.24343,114,517,0.20640,0.28046
2007,North Rhine-Westphalia,In the next 2 to 5 years,0.26124,148,517,0.22333,0.29915
2007,North Rhine-Westphalia,"In the distant future, in more than five years",0.08602,58,517,0.06183,0.11022
2007,Hesse,As soon as possible,0.43994,57,148,0.35970,0.52019
2007,Hesse,Next year,0.23357,38,148,0.16517,0.30196
2007,Hesse,In the next 2 to 5 years,0.24805,53,148,0.17823,0.31787
2007,"Rhineland-Palatinate, Saarland",As soon as possible,0.42137,54,97,0.32260,0.52015
2007,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.27354,43,97,0.18436,0.36271
2007,Baden-Wuerttemberg,As soon as possible,0.26851,66,299,0.21819,0.31882
2007,Baden-Wuerttemberg,Next year,0.21134,51,299,0.16498,0.25769
2007,Baden-Wuerttemberg,In the next 2 to 5 years,0.39911,140,299,0.34351,0.45472
2007,Baden-Wuerttemberg,"In the distant future, in more than five years",0.12104,42,299,0.08401,0.15808
2007,Bavaria,As soon as possible,0.38634,87,282,0.32941,0.44327
2007,Bavaria,Next year,0.23317,77,282,0.18373,0.28261
2007,Bavaria,In the next 2 to 5 years,0.33616,118,282,0.28093,0.39139
2007,Berlin,As soon as possible,0.51507,54,54,0.38052,0.64962
2007,Brandenburg,As soon as possible,0.74168,86,86,0.64863,0.83474
2007,Mecklenburg-Western Pomerania,As soon as possible,0.69863,48,48,0.56745,0.82981
2007,Saxony,As soon as possible,0.47566,93,194,0.40521,0.54612
2007,Saxony,Next year,0.30249,50,194,0.23769,0.36730
2007,Saxony,In the next 2 to 5 years,0.19399,51,194,0.13820,0.24978
2007,Saxony-Anhalt,As soon as possible,0.53435,67,67,0.41400,0.65469
2007,Thuringa,As soon as possible,0.67168,82,82,0.56941,0.77395
2008,Lower Saxony,As soon as possible,0.36967,62,162,0.29510,0.44423
2008,Lower Saxony,Next year,0.23258,43,162,0.16732,0.29784
2008,Lower Saxony,In the next 2 to 5 years,0.28550,57,162,0.21573,0.35526
2008,North Rhine-Westphalia,As soon as possible,0.42589,164,443,0.37980,0.47199
2008,North Rhine-Westphalia,Next year,0.19253,88,443,0.15577,0.22929
2008,North Rhine-Westphalia,In the next 2 to 5 years,0.29255,141,443,0.25013,0.33496
2008,North Rhine-Westphalia,"In the distant future, in more than five years",0.08903,50,443,0.06248,0.11558
2008,Hesse,As soon as possible,0.42050,48,95,0.32071,0.52030
2008,Hesse,In the next 2 to 5 years,0.28353,47,95,0.19241,0.37464
2008,"Rhineland-Palatinate, Saarland",As soon as possible,0.43844,44,113,0.34654,0.53034
2008,"Rhineland-Palatinate, Saarland",Next year,0.17902,31,113,0.10802,0.25003
2008,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.28801,38,113,0.20414,0.37188
2008,Baden-Wuerttemberg,As soon as possible,0.19374,39,252,0.14485,0.24264
2008,Baden-Wuerttemberg,Next year,0.19393,50,252,0.14502,0.24284
2008,Baden-Wuerttemberg,In the next 2 to 5 years,0.43741,116,252,0.37604,0.49879
2008,Baden-Wuerttemberg,"In the distant future, in more than five years",0.17492,47,252,0.12792,0.22191
2008,Bavaria,As soon as possible,0.28997,64,271,0.23584,0.34409
2008,Bavaria,Next year,0.30896,85,271,0.25384,0.36407
2008,Bavaria,In the next 2 to 5 years,0.31037,91,271,0.25519,0.36556
2008,Bavaria,"In the distant future, in more than five years",0.09070,31,271,0.05645,0.12496
2008,Berlin,As soon as possible,0.50761,52,52,0.37040,0.64482
2008,Brandenburg,As soon as possible,0.72025,78,78,0.61999,0.82051
2008,Mecklenburg-Western Pomerania,As soon as possible,0.70240,46,46,0.56882,0.83599
2008,Saxony,As soon as possible,0.46815,68,154,0.38909,0.54722
2008,Saxony,Next year,0.20568,43,154,0.14163,0.26973
2008,Saxony,In the next 2 to 5 years,0.22869,43,154,0.16214,0.29524
2008,Saxony-Anhalt,As soon as possible,0.50482,52,52,0.36759,0.64204
2008,Thuringa,As soon as possible,0.54464,71,104,0.44846,0.64081
2008,Thuringa,Next year,0.22663,33,104,0.14578,0.30749
2009,Lower Saxony,As soon as possible,0.36098,55,141,0.28142,0.44054
2009,Lower Saxony,Next year,0.18184,35,141,0.11794,0.24573
2009,Lower Saxony,In the next 2 to 5 years,0.31612,51,141,0.23910,0.39314
2009,North Rhine-Westphalia,As soon as possible,0.44115,152,415,0.39332,0.48898
2009,North Rhine-Westphalia,Next year,0.19849,99,415,0.16007,0.23691
2009,North Rhine-Westphalia,In the next 2 to 5 years,0.28506,126,415,0.24157,0.32854
2009,North Rhine-Westphalia,"In the distant future, in more than five years",0.07531,38,415,0.04989,0.10073
2009,Hesse,As soon as possible,0.30921,43,121,0.22651,0.39190
2009,Hesse,Next year,0.26063,31,121,0.18209,0.33918
2009,Hesse,In the next 2 to 5 years,0.36634,47,121,0.28013,0.45254
2009,"Rhineland-Palatinate, Saarland",As soon as possible,0.49056,50,84,0.38301,0.59811
2009,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.24070,34,84,0.14873,0.33267
2009,Baden-Wuerttemberg,As soon as possible,0.25790,62,234,0.20173,0.31408
2009,Baden-Wuerttemberg,Next year,0.23745,47,234,0.18281,0.29209
2009,Baden-Wuerttemberg,In the next 2 to 5 years,0.37662,94,234,0.31441,0.43884
2009,Baden-Wuerttemberg,"In the distant future, in more than five years",0.12802,31,234,0.08512,0.17092
2009,Bavaria,As soon as possible,0.38642,76,227,0.32294,0.44991
2009,Bavaria,Next year,0.23338,61,227,0.17823,0.28853
2009,Bavaria,In the next 2 to 5 years,0.29157,90,227,0.23232,0.35082
2009,Berlin,As soon as possible,0.49262,43,43,0.34142,0.64382
2009,Brandenburg,As soon as possible,0.58076,54,54,0.44792,0.71361
2009,Mecklenburg-Western Pomerania,As soon as possible,0.55607,33,33,0.38392,0.72822
2009,Saxony,As soon as possible,0.57185,90,163,0.49565,0.64805
2009,Saxony,Next year,0.25659,39,163,0.18933,0.32384
2009,Saxony,In the next 2 to 5 years,0.13780,34,163,0.08472,0.19088
2009,Saxony-Anhalt,As soon as possible,0.55942,49,49,0.41898,0.69987
2009,Thuringa,As soon as possible,0.58759,60,60,0.46198,0.71321
2010,Schleswig-Holstein,As soon as possible,0.31820,49,141,0.24104,0.39535
2010,Schleswig-Holstein,Next year,0.24490,51,141,0.17367,0.31614
2010,Schleswig-Holstein,In the next 2 to 5 years,0.31059,41,141,0.23393,0.38724
2010,Hamburg,Next year,0.37707,35,35,0.21416,0.53998
2010,Lower Saxony,As soon as possible,0.35455,103,358,0.30492,0.40417
2010,Lower Saxony,Next year,0.22449,86,358,0.18121,0.26777
2010,Lower Saxony,In the next 2 to 5 years,0.33082,126,358,0.28201,0.37963
2010,Lower Saxony,"In the distant future, in more than five years",0.09014,43,358,0.06043,0.11985
2010,North Rhine-Westphalia,As soon as possible,0.41881,285,999,0.38820,0.44942
2010,North Rhine-Westphalia,Next year,0.22258,279,999,0.19677,0.24839
2010,North Rhine-Westphalia,In the next 2 to 5 years,0.26718,324,999,0.23972,0.29463
2010,North Rhine-Westphalia,"In the distant future, in more than five years",0.09143,111,999,0.07355,0.10932
2010,Hesse,As soon as possible,0.28861,77,313,0.23833,0.33889
2010,Hesse,Next year,0.25847,89,313,0.20989,0.30705
2010,Hesse,In the next 2 to 5 years,0.34843,108,313,0.29556,0.40130
2010,Hesse,"In the distant future, in more than five years",0.10449,39,313,0.07055,0.13844
2010,"Rhineland-Palatinate, Saarland",As soon as possible,0.42674,61,186,0.35547,0.49802
2010,"Rhineland-Palatinate, Saarland",Next year,0.24347,57,186,0.18162,0.30531
