year,age_gr,bula_h,plh0042,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,46-65 y.,Schleswig-Holstein,Not concerned at all,0.35131,34,34,0.18843,0.51419
1984,46-65 y.,Lower Saxony,Very concerned,0.07695,33,187,0.03865,0.11525
1984,46-65 y.,Lower Saxony,Somewhat concerned,0.15048,55,187,0.09910,0.20187
1984,46-65 y.,Lower Saxony,Not concerned at all,0.27626,99,187,0.21200,0.34053
1984,46-65 y.,North Rhine-Westphalia,Very concerned,0.10402,113,484,0.07679,0.13125
1984,46-65 y.,North Rhine-Westphalia,Somewhat concerned,0.13157,139,484,0.10142,0.16171
1984,46-65 y.,North Rhine-Westphalia,Not concerned at all,0.25018,232,484,0.21156,0.28881
1984,46-65 y.,Hesse,Very concerned,0.06435,37,229,0.03250,0.09620
1984,46-65 y.,Hesse,Somewhat concerned,0.12289,49,229,0.08028,0.16551
1984,46-65 y.,Hesse,Not concerned at all,0.33974,143,229,0.27827,0.40122
1984,46-65 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.12127,38,119,0.06237,0.18017
1984,46-65 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.26772,81,119,0.18783,0.34761
1984,46-65 y.,Baden-Wuerttemberg,Very concerned,0.06568,59,406,0.04155,0.08980
1984,46-65 y.,Baden-Wuerttemberg,Somewhat concerned,0.21290,143,406,0.17303,0.25277
1984,46-65 y.,Baden-Wuerttemberg,Not concerned at all,0.32244,204,406,0.27692,0.36797
1984,46-65 y.,Bavaria,Very concerned,0.07200,59,345,0.04469,0.09932
1984,46-65 y.,Bavaria,Somewhat concerned,0.15508,108,345,0.11683,0.19333
1984,46-65 y.,Bavaria,Not concerned at all,0.29184,178,345,0.24379,0.33988
1984,46-65 y.,Berlin,Not concerned at all,0.30122,32,32,0.13972,0.46273
1985,17-29 y.,Lower Saxony,Somewhat concerned,0.19803,52,109,0.12287,0.27319
1985,17-29 y.,Lower Saxony,Not concerned at all,0.18865,57,109,0.11487,0.26244
1985,17-29 y.,North Rhine-Westphalia,Very concerned,0.07359,71,454,0.04955,0.09763
1985,17-29 y.,North Rhine-Westphalia,Somewhat concerned,0.16682,142,454,0.13248,0.20115
1985,17-29 y.,North Rhine-Westphalia,Not concerned at all,0.29741,241,454,0.25531,0.33950
1985,17-29 y.,Hesse,Very concerned,0.06558,31,188,0.03010,0.10106
1985,17-29 y.,Hesse,Somewhat concerned,0.15062,64,188,0.09936,0.20189
1985,17-29 y.,Hesse,Not concerned at all,0.35872,93,188,0.28997,0.42746
1985,17-29 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.19752,45,123,0.12687,0.26817
1985,17-29 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.33947,78,123,0.25544,0.42350
1985,17-29 y.,Baden-Wuerttemberg,Very concerned,0.06243,53,387,0.03830,0.08657
1985,17-29 y.,Baden-Wuerttemberg,Somewhat concerned,0.20011,134,387,0.16020,0.24002
1985,17-29 y.,Baden-Wuerttemberg,Not concerned at all,0.36293,200,387,0.31496,0.41090
1985,17-29 y.,Bavaria,Very concerned,0.08394,44,330,0.05398,0.11391
1985,17-29 y.,Bavaria,Somewhat concerned,0.23556,122,330,0.18971,0.28142
1985,17-29 y.,Bavaria,Not concerned at all,0.33082,164,330,0.27998,0.38167
1985,30-45 y.,Schleswig-Holstein,Somewhat concerned,0.25159,32,74,0.15204,0.35113
1985,30-45 y.,Schleswig-Holstein,Not concerned at all,0.34953,42,74,0.24014,0.45891
1985,30-45 y.,Hamburg,Not concerned at all,0.40644,35,35,0.24134,0.57154
1985,30-45 y.,Lower Saxony,Very concerned,0.07632,33,251,0.04341,0.10923
1985,30-45 y.,Lower Saxony,Somewhat concerned,0.23929,83,251,0.18640,0.29217
1985,30-45 y.,Lower Saxony,Not concerned at all,0.41516,135,251,0.35407,0.47624
1985,30-45 y.,North Rhine-Westphalia,Very concerned,0.09256,103,660,0.07043,0.11469
1985,30-45 y.,North Rhine-Westphalia,Somewhat concerned,0.17880,201,660,0.14954,0.20805
1985,30-45 y.,North Rhine-Westphalia,Not concerned at all,0.40957,356,660,0.37202,0.44711
1985,30-45 y.,Hesse,Somewhat concerned,0.22747,83,223,0.17232,0.28261
1985,30-45 y.,Hesse,Not concerned at all,0.46904,140,223,0.40340,0.53469
1985,30-45 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.23730,42,92,0.14989,0.32471
1985,30-45 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.32534,50,92,0.22908,0.42160
1985,30-45 y.,Baden-Wuerttemberg,Very concerned,0.07208,73,466,0.04858,0.09559
1985,30-45 y.,Baden-Wuerttemberg,Somewhat concerned,0.19109,135,466,0.15535,0.22682
1985,30-45 y.,Baden-Wuerttemberg,Not concerned at all,0.46349,258,466,0.41817,0.50882
1985,30-45 y.,Bavaria,Very concerned,0.06280,50,436,0.04000,0.08559
1985,30-45 y.,Bavaria,Somewhat concerned,0.21986,140,436,0.18094,0.25878
1985,30-45 y.,Bavaria,Not concerned at all,0.41465,246,436,0.36835,0.46095
1985,30-45 y.,Berlin,Somewhat concerned,0.28640,36,83,0.18855,0.38425
1985,30-45 y.,Berlin,Not concerned at all,0.43164,47,83,0.32444,0.53885
1985,46-65 y.,Schleswig-Holstein,Not concerned at all,0.41582,43,43,0.26676,0.56488
1985,46-65 y.,Lower Saxony,Somewhat concerned,0.11697,44,142,0.06393,0.17002
1985,46-65 y.,Lower Saxony,Not concerned at all,0.30198,98,142,0.22620,0.37776
1985,46-65 y.,North Rhine-Westphalia,Very concerned,0.06683,70,436,0.04336,0.09030
1985,46-65 y.,North Rhine-Westphalia,Somewhat concerned,0.11872,118,436,0.08833,0.14912
1985,46-65 y.,North Rhine-Westphalia,Not concerned at all,0.27538,248,436,0.23340,0.31736
1985,46-65 y.,Hesse,Somewhat concerned,0.10642,54,186,0.06199,0.15086
1985,46-65 y.,Hesse,Not concerned at all,0.35327,132,186,0.28439,0.42214
1985,46-65 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.11527,36,100,0.05237,0.17818
1985,46-65 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.24274,64,100,0.15828,0.32720
1985,46-65 y.,Baden-Wuerttemberg,Very concerned,0.05987,43,394,0.03641,0.08332
1985,46-65 y.,Baden-Wuerttemberg,Somewhat concerned,0.18469,110,394,0.14633,0.22306
1985,46-65 y.,Baden-Wuerttemberg,Not concerned at all,0.39905,241,394,0.35064,0.44747
1985,46-65 y.,Bavaria,Somewhat concerned,0.14486,88,285,0.10393,0.18580
1985,46-65 y.,Bavaria,Not concerned at all,0.34277,197,285,0.28757,0.39797
1985,46-65 y.,Berlin,Not concerned at all,0.26943,33,33,0.11571,0.42315
1986,17-29 y.,Schleswig-Holstein,Not concerned at all,0.44528,32,32,0.27033,0.62024
1986,17-29 y.,Lower Saxony,Very concerned,0.11862,42,173,0.07029,0.16694
1986,17-29 y.,Lower Saxony,Somewhat concerned,0.17665,54,173,0.11965,0.23364
1986,17-29 y.,Lower Saxony,Not concerned at all,0.25569,77,173,0.19049,0.32088
1986,17-29 y.,North Rhine-Westphalia,Very concerned,0.08217,72,413,0.05565,0.10869
1986,17-29 y.,North Rhine-Westphalia,Somewhat concerned,0.15977,132,413,0.12439,0.19516
1986,17-29 y.,North Rhine-Westphalia,Not concerned at all,0.27593,209,413,0.23276,0.31909
1986,17-29 y.,Hesse,Somewhat concerned,0.19402,56,155,0.13156,0.25648
1986,17-29 y.,Hesse,Not concerned at all,0.36469,99,155,0.28867,0.44071
1986,17-29 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.20199,50,123,0.13074,0.27323
1986,17-29 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.34725,73,123,0.26277,0.43174
1986,17-29 y.,Baden-Wuerttemberg,Very concerned,0.04835,45,393,0.02712,0.06959
1986,17-29 y.,Baden-Wuerttemberg,Somewhat concerned,0.20713,132,393,0.16701,0.24724
1986,17-29 y.,Baden-Wuerttemberg,Not concerned at all,0.39967,216,393,0.35118,0.44816
1986,17-29 y.,Bavaria,Very concerned,0.09368,46,309,0.06114,0.12623
1986,17-29 y.,Bavaria,Somewhat concerned,0.21368,102,309,0.16790,0.25946
1986,17-29 y.,Bavaria,Not concerned at all,0.32914,161,309,0.27666,0.38162
1986,30-45 y.,Schleswig-Holstein,Not concerned at all,0.32072,35,35,0.16383,0.47761
1986,30-45 y.,Hamburg,Not concerned at all,0.51179,42,42,0.35878,0.66480
1986,30-45 y.,Lower Saxony,Somewhat concerned,0.23950,73,200,0.18020,0.29880
1986,30-45 y.,Lower Saxony,Not concerned at all,0.42334,127,200,0.35469,0.49198
1986,30-45 y.,North Rhine-Westphalia,Very concerned,0.08098,93,600,0.05913,0.10283
1986,30-45 y.,North Rhine-Westphalia,Somewhat concerned,0.18292,178,600,0.15196,0.21388
1986,30-45 y.,North Rhine-Westphalia,Not concerned at all,0.39489,329,600,0.35575,0.43404
1986,30-45 y.,Hesse,Somewhat concerned,0.16325,58,207,0.11278,0.21372
1986,30-45 y.,Hesse,Not concerned at all,0.51051,149,207,0.44225,0.57878
1986,30-45 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.19720,38,96,0.11719,0.27721
1986,30-45 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.32606,58,96,0.23179,0.42033
1986,30-45 y.,Baden-Wuerttemberg,Very concerned,0.05553,44,443,0.03418,0.07688
1986,30-45 y.,Baden-Wuerttemberg,Somewhat concerned,0.23221,152,443,0.19285,0.27158
1986,30-45 y.,Baden-Wuerttemberg,Not concerned at all,0.43613,247,443,0.38990,0.48236
1986,30-45 y.,Bavaria,Very concerned,0.07448,51,410,0.04904,0.09993
1986,30-45 y.,Bavaria,Somewhat concerned,0.23268,137,410,0.19173,0.27363
1986,30-45 y.,Bavaria,Not concerned at all,0.41989,222,410,0.37206,0.46772
1986,30-45 y.,Berlin,Not concerned at all,0.46224,46,46,0.31656,0.60791
1986,46-65 y.,Lower Saxony,Somewhat concerned,0.09514,37,141,0.04654,0.14374
1986,46-65 y.,Lower Saxony,Not concerned at all,0.29930,104,141,0.22344,0.37516
1986,46-65 y.,North Rhine-Westphalia,Very concerned,0.07575,81,445,0.05114,0.10037
1986,46-65 y.,North Rhine-Westphalia,Somewhat concerned,0.11609,119,445,0.08629,0.14589
1986,46-65 y.,North Rhine-Westphalia,Not concerned at all,0.26788,245,445,0.22668,0.30907
1986,46-65 y.,Hesse,Somewhat concerned,0.10677,38,162,0.05906,0.15447
1986,46-65 y.,Hesse,Not concerned at all,0.33448,124,162,0.26160,0.40736
1986,46-65 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.14220,39,94,0.07121,0.21318
1986,46-65 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.21293,55,94,0.12972,0.29613
1986,46-65 y.,Baden-Wuerttemberg,Very concerned,0.05585,55,406,0.03349,0.07822
1986,46-65 y.,Baden-Wuerttemberg,Somewhat concerned,0.15501,117,406,0.11976,0.19026
1986,46-65 y.,Baden-Wuerttemberg,Not concerned at all,0.43053,234,406,0.38230,0.47875
1986,46-65 y.,Bavaria,Very concerned,0.03769,32,274,0.01510,0.06028
1986,46-65 y.,Bavaria,Somewhat concerned,0.10860,71,274,0.07169,0.14551
1986,46-65 y.,Bavaria,Not concerned at all,0.31641,171,274,0.26125,0.37158
1986,46-65 y.,Berlin,Not concerned at all,0.39220,43,43,0.24453,0.53986
1987,17-29 y.,Lower Saxony,Very concerned,0.09762,32,181,0.05426,0.14098
1987,17-29 y.,Lower Saxony,Somewhat concerned,0.22967,74,181,0.16822,0.29112
1987,17-29 y.,Lower Saxony,Not concerned at all,0.24878,75,181,0.18562,0.31193
1987,17-29 y.,North Rhine-Westphalia,Very concerned,0.05532,58,432,0.03374,0.07691
1987,17-29 y.,North Rhine-Westphalia,Somewhat concerned,0.18002,148,432,0.14374,0.21629
1987,17-29 y.,North Rhine-Westphalia,Not concerned at all,0.32695,226,432,0.28266,0.37124
1987,17-29 y.,Hesse,Somewhat concerned,0.20710,64,166,0.14527,0.26894
1987,17-29 y.,Hesse,Not concerned at all,0.37240,102,166,0.29863,0.44617
1987,17-29 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.19729,46,125,0.12724,0.26733
1987,17-29 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.38592,79,125,0.30023,0.47160
1987,17-29 y.,Baden-Wuerttemberg,Very concerned,0.05406,50,394,0.03170,0.07642
1987,17-29 y.,Baden-Wuerttemberg,Somewhat concerned,0.25026,149,394,0.20743,0.29309
1987,17-29 y.,Baden-Wuerttemberg,Not concerned at all,0.38154,195,394,0.33351,0.42957
1987,17-29 y.,Bavaria,Somewhat concerned,0.28503,131,312,0.23486,0.33520
1987,17-29 y.,Bavaria,Not concerned at all,0.38685,181,312,0.33272,0.44098
1987,30-45 y.,Schleswig-Holstein,Not concerned at all,0.32549,37,37,0.17243,0.47855
1987,30-45 y.,Lower Saxony,Somewhat concerned,0.26617,76,204,0.20537,0.32697
1987,30-45 y.,Lower Saxony,Not concerned at all,0.42525,128,204,0.35724,0.49326
1987,30-45 y.,North Rhine-Westphalia,Very concerned,0.08110,85,637,0.05988,0.10231
1987,30-45 y.,North Rhine-Westphalia,Somewhat concerned,0.23908,228,637,0.20594,0.27223
1987,30-45 y.,North Rhine-Westphalia,Not concerned at all,0.38590,324,637,0.34807,0.42374
1987,30-45 y.,Hesse,Somewhat concerned,0.20778,72,216,0.15355,0.26201
1987,30-45 y.,Hesse,Not concerned at all,0.48598,144,216,0.41917,0.55279
1987,30-45 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.18530,33,90,0.10457,0.26602
1987,30-45 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.35104,57,90,0.25188,0.45020
1987,30-45 y.,Baden-Wuerttemberg,Very concerned,0.04906,42,433,0.02869,0.06942
1987,30-45 y.,Baden-Wuerttemberg,Somewhat concerned,0.24722,154,433,0.20654,0.28790
1987,30-45 y.,Baden-Wuerttemberg,Not concerned at all,0.43332,237,433,0.38659,0.48005
1987,30-45 y.,Bavaria,Very concerned,0.06203,41,399,0.03833,0.08572
1987,30-45 y.,Bavaria,Somewhat concerned,0.22626,123,399,0.18515,0.26737
1987,30-45 y.,Bavaria,Not concerned at all,0.46096,235,399,0.41199,0.50993
1987,30-45 y.,Berlin,Not concerned at all,0.50429,50,50,0.36429,0.64428
1987,46-65 y.,Schleswig-Holstein,Not concerned at all,0.34800,34,34,0.18548,0.51052
1987,46-65 y.,Lower Saxony,Somewhat concerned,0.13647,49,160,0.08311,0.18983
1987,46-65 y.,Lower Saxony,Not concerned at all,0.30209,111,160,0.23072,0.37346
1987,46-65 y.,North Rhine-Westphalia,Very concerned,0.07008,69,438,0.04615,0.09402
1987,46-65 y.,North Rhine-Westphalia,Somewhat concerned,0.12816,135,438,0.09682,0.15951
1987,46-65 y.,North Rhine-Westphalia,Not concerned at all,0.27666,234,438,0.23471,0.31860
1987,46-65 y.,Hesse,Somewhat concerned,0.14224,49,173,0.09004,0.19445
1987,46-65 y.,Hesse,Not concerned at all,0.37351,124,173,0.30122,0.44581
1987,46-65 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.13496,40,112,0.07140,0.19853
1987,46-65 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.27927,72,112,0.19581,0.36274
1987,46-65 y.,Baden-Wuerttemberg,Very concerned,0.05149,38,393,0.02961,0.07337
1987,46-65 y.,Baden-Wuerttemberg,Somewhat concerned,0.19712,140,393,0.15774,0.23651
1987,46-65 y.,Baden-Wuerttemberg,Not concerned at all,0.37300,215,393,0.32513,0.42088
1987,46-65 y.,Bavaria,Somewhat concerned,0.15090,89,269,0.10804,0.19375
1987,46-65 y.,Bavaria,Not concerned at all,0.33413,180,269,0.27765,0.39060
1987,46-65 y.,Berlin,Not concerned at all,0.45050,49,49,0.30974,0.59126
1988,17-29 y.,Lower Saxony,Very concerned,0.09167,36,181,0.04952,0.13383
1988,17-29 y.,Lower Saxony,Somewhat concerned,0.20167,61,181,0.14305,0.26029
1988,17-29 y.,Lower Saxony,Not concerned at all,0.30062,84,181,0.23363,0.36760
1988,17-29 y.,North Rhine-Westphalia,Very concerned,0.08039,79,418,0.05429,0.10648
1988,17-29 y.,North Rhine-Westphalia,Somewhat concerned,0.16434,142,418,0.12877,0.19991
1988,17-29 y.,North Rhine-Westphalia,Not concerned at all,0.29334,197,418,0.24964,0.33704
1988,17-29 y.,Hesse,Somewhat concerned,0.18465,53,141,0.12038,0.24893
1988,17-29 y.,Hesse,Not concerned at all,0.30214,88,141,0.22608,0.37820
1988,17-29 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.24776,53,113,0.16781,0.32772
1988,17-29 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.29546,60,113,0.21097,0.37996
1988,17-29 y.,Baden-Wuerttemberg,Very concerned,0.04883,48,376,0.02701,0.07064
1988,17-29 y.,Baden-Wuerttemberg,Somewhat concerned,0.23875,145,376,0.19560,0.28190
1988,17-29 y.,Baden-Wuerttemberg,Not concerned at all,0.37329,183,376,0.32433,0.42224
1988,17-29 y.,Bavaria,Very concerned,0.07875,43,309,0.04867,0.10883
1988,17-29 y.,Bavaria,Somewhat concerned,0.24982,110,309,0.20147,0.29816
1988,17-29 y.,Bavaria,Not concerned at all,0.36131,156,309,0.30766,0.41496
1988,30-45 y.,Schleswig-Holstein,Somewhat concerned,0.33933,36,69,0.22679,0.45187
1988,30-45 y.,Schleswig-Holstein,Not concerned at all,0.26983,33,69,0.16433,0.37533
1988,30-45 y.,Lower Saxony,Somewhat concerned,0.27750,71,165,0.20897,0.34603
1988,30-45 y.,Lower Saxony,Not concerned at all,0.36434,94,165,0.29068,0.43799
1988,30-45 y.,North Rhine-Westphalia,Very concerned,0.09075,95,585,0.06745,0.11405
1988,30-45 y.,North Rhine-Westphalia,Somewhat concerned,0.23357,204,585,0.19925,0.26788
1988,30-45 y.,North Rhine-Westphalia,Not concerned at all,0.37401,286,585,0.33477,0.41326
1988,30-45 y.,Hesse,Somewhat concerned,0.23317,70,201,0.17456,0.29177
1988,30-45 y.,Hesse,Not concerned at all,0.44759,131,201,0.37867,0.51650
1988,30-45 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.22277,39,86,0.13431,0.31123
1988,30-45 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.30832,47,86,0.21015,0.40650
1988,30-45 y.,Baden-Wuerttemberg,Very concerned,0.05183,49,421,0.03063,0.07303
1988,30-45 y.,Baden-Wuerttemberg,Somewhat concerned,0.24920,144,421,0.20783,0.29056
1988,30-45 y.,Baden-Wuerttemberg,Not concerned at all,0.46338,228,421,0.41568,0.51107
1988,30-45 y.,Bavaria,Very concerned,0.07858,43,375,0.05131,0.10585
1988,30-45 y.,Bavaria,Somewhat concerned,0.25414,130,375,0.21001,0.29826
1988,30-45 y.,Bavaria,Not concerned at all,0.41755,202,375,0.36757,0.46753
1988,30-45 y.,Berlin,Not concerned at all,0.56463,49,49,0.42437,0.70490
1988,46-65 y.,Schleswig-Holstein,Not concerned at all,0.32920,31,31,0.16104,0.49736
1988,46-65 y.,Lower Saxony,Somewhat concerned,0.16679,62,159,0.10866,0.22491
1988,46-65 y.,Lower Saxony,Not concerned at all,0.26436,97,159,0.19560,0.33312
1988,46-65 y.,North Rhine-Westphalia,Very concerned,0.08385,84,411,0.05702,0.11068
1988,46-65 y.,North Rhine-Westphalia,Somewhat concerned,0.14060,125,411,0.10695,0.17425
1988,46-65 y.,North Rhine-Westphalia,Not concerned at all,0.25461,202,411,0.21244,0.29678
1988,46-65 y.,Hesse,Somewhat concerned,0.19206,60,167,0.13213,0.25198
1988,46-65 y.,Hesse,Not concerned at all,0.31297,107,167,0.24243,0.38351
1988,46-65 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.13702,40,108,0.07187,0.20218
1988,46-65 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.27154,68,108,0.18727,0.35581
1988,46-65 y.,Baden-Wuerttemberg,Very concerned,0.05943,42,380,0.03563,0.08323
1988,46-65 y.,Baden-Wuerttemberg,Somewhat concerned,0.21379,135,380,0.17251,0.25506
1988,46-65 y.,Baden-Wuerttemberg,Not concerned at all,0.36271,203,380,0.31430,0.41111
1988,46-65 y.,Bavaria,Very concerned,0.06168,45,288,0.03385,0.08952
1988,46-65 y.,Bavaria,Somewhat concerned,0.17651,93,288,0.13240,0.22062
1988,46-65 y.,Bavaria,Not concerned at all,0.30903,150,288,0.25557,0.36249
1988,46-65 y.,Berlin,Not concerned at all,0.37428,37,37,0.21620,0.53237
1989,17-29 y.,Lower Saxony,Somewhat concerned,0.19535,57,157,0.13313,0.25756
1989,17-29 y.,Lower Saxony,Not concerned at all,0.39172,100,157,0.31512,0.46832
1989,17-29 y.,North Rhine-Westphalia,Very concerned,0.04981,49,423,0.02906,0.07057
1989,17-29 y.,North Rhine-Westphalia,Somewhat concerned,0.15619,136,423,0.12155,0.19083
1989,17-29 y.,North Rhine-Westphalia,Not concerned at all,0.36914,238,423,0.32310,0.41518
1989,17-29 y.,Hesse,Somewhat concerned,0.16797,46,148,0.10753,0.22840
1989,17-29 y.,Hesse,Not concerned at all,0.34801,102,148,0.27101,0.42502
1989,17-29 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.24503,46,124,0.16902,0.32104
1989,17-29 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.39148,78,124,0.30522,0.47774
1989,17-29 y.,Baden-Wuerttemberg,Somewhat concerned,0.23123,138,337,0.18615,0.27631
1989,17-29 y.,Baden-Wuerttemberg,Not concerned at all,0.40058,199,337,0.34818,0.45298
1989,17-29 y.,Bavaria,Somewhat concerned,0.21260,100,277,0.16433,0.26087
1989,17-29 y.,Bavaria,Not concerned at all,0.40556,177,277,0.34763,0.46349
1989,17-29 y.,Berlin,Not concerned at all,0.53847,42,42,0.38587,0.69107
1989,30-45 y.,Schleswig-Holstein,Not concerned at all,0.36801,36,36,0.20824,0.52779
1989,30-45 y.,Lower Saxony,Somewhat concerned,0.22008,57,162,0.15608,0.28408
1989,30-45 y.,Lower Saxony,Not concerned at all,0.44943,105,162,0.37259,0.52627
1989,30-45 y.,North Rhine-Westphalia,Very concerned,0.05485,52,584,0.03637,0.07334
1989,30-45 y.,North Rhine-Westphalia,Somewhat concerned,0.20860,173,584,0.17562,0.24159
1989,30-45 y.,North Rhine-Westphalia,Not concerned at all,0.46823,359,584,0.42772,0.50873
1989,30-45 y.,Hesse,Somewhat concerned,0.20238,60,210,0.14791,0.25685
1989,30-45 y.,Hesse,Not concerned at all,0.54179,150,210,0.47424,0.60934
1989,30-45 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.22829,35,101,0.14602,0.31055
1989,30-45 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.42391,66,101,0.32706,0.52077
1989,30-45 y.,Baden-Wuerttemberg,Somewhat concerned,0.20694,122,385,0.16642,0.24745
1989,30-45 y.,Baden-Wuerttemberg,Not concerned at all,0.54832,263,385,0.49854,0.59810
1989,30-45 y.,Bavaria,Very concerned,0.06061,36,375,0.03643,0.08479
1989,30-45 y.,Bavaria,Somewhat concerned,0.20782,115,375,0.16670,0.24895
1989,30-45 y.,Bavaria,Not concerned at all,0.51683,224,375,0.46618,0.56747
1989,30-45 y.,Berlin,Not concerned at all,0.57983,51,51,0.44301,0.71664
1989,46-65 y.,Schleswig-Holstein,Not concerned at all,0.33225,31,31,0.16370,0.50080
1989,46-65 y.,Lower Saxony,Somewhat concerned,0.11114,40,157,0.06182,0.16046
1989,46-65 y.,Lower Saxony,Not concerned at all,0.34124,117,157,0.26683,0.41564
