year,migback,plh0042,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,No migration background,Somewhat concerned,0.15700,2238,6039,0.14782,0.16617
1995,No migration background,Not concerned at all,0.24174,2951,6039,0.23094,0.25254
1995,Direct migration background,Very concerned,0.09911,329,1654,0.08471,0.11352
1995,Direct migration background,Somewhat concerned,0.18130,649,1654,0.16273,0.19987
1995,Direct migration background,Not concerned at all,0.22278,676,1654,0.20272,0.24284
1995,Indirect migration background,Very concerned,0.03893,58,323,0.01780,0.06005
1995,Indirect migration background,Somewhat concerned,0.06537,114,323,0.03837,0.09236
1995,Indirect migration background,Not concerned at all,0.08291,151,323,0.05279,0.11303
1996,No migration background,Very concerned,0.04788,703,5951,0.04245,0.05330
1996,No migration background,Somewhat concerned,0.15851,2201,5951,0.14923,0.16779
1996,No migration background,Not concerned at all,0.24710,3047,5951,0.23614,0.25806
1996,Direct migration background,Very concerned,0.08609,284,1481,0.07180,0.10038
1996,Direct migration background,Somewhat concerned,0.19035,606,1481,0.17035,0.21035
1996,Direct migration background,Not concerned at all,0.20975,591,1481,0.18901,0.23049
1996,Indirect migration background,Very concerned,0.02999,43,333,0.01164,0.04833
1996,Indirect migration background,Somewhat concerned,0.08266,134,333,0.05304,0.11228
1996,Indirect migration background,Not concerned at all,0.08034,156,333,0.05110,0.10958
1997,No migration background,Very concerned,0.05873,905,5801,0.05268,0.06478
1997,No migration background,Somewhat concerned,0.18699,2515,5801,0.17695,0.19702
1997,No migration background,Not concerned at all,0.20193,2381,5801,0.19160,0.21227
1997,Direct migration background,Very concerned,0.10958,325,1392,0.09316,0.12599
1997,Direct migration background,Somewhat concerned,0.21721,621,1392,0.19554,0.23888
1997,Direct migration background,Not concerned at all,0.17293,446,1392,0.15305,0.19280
1997,Indirect migration background,Very concerned,0.03917,68,346,0.01870,0.05965
1997,Indirect migration background,Somewhat concerned,0.08614,141,346,0.05653,0.11574
1997,Indirect migration background,Not concerned at all,0.07990,137,346,0.05129,0.10852
1998,No migration background,Very concerned,0.06198,1003,6544,0.05614,0.06782
1998,No migration background,Somewhat concerned,0.16673,2596,6544,0.15770,0.17577
1998,No migration background,Not concerned at all,0.21697,2945,6544,0.20698,0.22695
1998,Direct migration background,Very concerned,0.11089,300,1316,0.09392,0.12786
1998,Direct migration background,Somewhat concerned,0.20135,553,1316,0.17967,0.22302
1998,Direct migration background,Not concerned at all,0.19491,463,1316,0.17350,0.21632
1998,Indirect migration background,Very concerned,0.04622,71,365,0.02465,0.06779
1998,Indirect migration background,Somewhat concerned,0.08848,148,365,0.05930,0.11765
1998,Indirect migration background,Not concerned at all,0.09311,146,365,0.06326,0.12296
1999,No migration background,Very concerned,0.05727,916,6464,0.05160,0.06293
1999,No migration background,Somewhat concerned,0.18160,2735,6464,0.17220,0.19099
1999,No migration background,Not concerned at all,0.21754,2813,6464,0.20749,0.22760
1999,Direct migration background,Very concerned,0.10077,259,1219,0.08386,0.11767
1999,Direct migration background,Somewhat concerned,0.20285,528,1219,0.18027,0.22543
1999,Direct migration background,Not concerned at all,0.20972,432,1219,0.18685,0.23258
1999,Indirect migration background,Very concerned,0.04249,66,374,0.02202,0.06296
1999,Indirect migration background,Somewhat concerned,0.09880,156,374,0.06852,0.12908
1999,Indirect migration background,Not concerned at all,0.09612,152,374,0.06621,0.12604
2000,No migration background,Very concerned,0.05904,1570,11313,0.05469,0.06338
2000,No migration background,Somewhat concerned,0.16927,4321,11313,0.16236,0.17618
2000,No migration background,Not concerned at all,0.22706,5422,11313,0.21934,0.23478
2000,Direct migration background,Very concerned,0.09304,338,1791,0.07959,0.10650
2000,Direct migration background,Somewhat concerned,0.21777,814,1791,0.19865,0.23689
2000,Direct migration background,Not concerned at all,0.18708,639,1791,0.16901,0.20514
2000,Indirect migration background,Very concerned,0.02258,51,473,0.00917,0.03598
2000,Indirect migration background,Somewhat concerned,0.09097,197,473,0.06503,0.11691
2000,Indirect migration background,Not concerned at all,0.10836,225,473,0.08032,0.13640
2001,No migration background,Very concerned,0.04843,1152,10427,0.04431,0.05255
2001,No migration background,Somewhat concerned,0.15929,3812,10427,0.15226,0.16631
2001,No migration background,Not concerned at all,0.25475,5463,10427,0.24638,0.26311
2001,Direct migration background,Very concerned,0.08348,254,1655,0.07015,0.09682
2001,Direct migration background,Somewhat concerned,0.19148,640,1655,0.17252,0.21044
2001,Direct migration background,Not concerned at all,0.23772,761,1655,0.21721,0.25824
2001,Indirect migration background,Very concerned,0.02653,52,462,0.01186,0.04120
2001,Indirect migration background,Somewhat concerned,0.08882,168,462,0.06285,0.11479
2001,Indirect migration background,Not concerned at all,0.11612,242,462,0.08687,0.14536
2002,No migration background,Very concerned,0.06348,1441,11298,0.05898,0.06798
2002,No migration background,Somewhat concerned,0.17391,4229,11298,0.16692,0.18090
2002,No migration background,Not concerned at all,0.21518,5628,11298,0.20760,0.22276
2002,Direct migration background,Very concerned,0.10821,302,1547,0.09272,0.12369
2002,Direct migration background,Somewhat concerned,0.21542,651,1547,0.19493,0.23591
2002,Direct migration background,Not concerned at all,0.17840,594,1547,0.15932,0.19749
2002,Indirect migration background,Very concerned,0.02550,53,471,0.01125,0.03976
2002,Indirect migration background,Somewhat concerned,0.10425,205,471,0.07662,0.13188
2002,Indirect migration background,Not concerned at all,0.09530,213,471,0.06876,0.12185
2003,No migration background,Very concerned,0.06941,1597,10762,0.06461,0.07421
2003,No migration background,Somewhat concerned,0.18097,4254,10762,0.17369,0.18824
2003,No migration background,Not concerned at all,0.20097,4911,10762,0.19340,0.20854
2003,Direct migration background,Very concerned,0.12518,335,1403,0.10786,0.14250
2003,Direct migration background,Somewhat concerned,0.20649,579,1403,0.18530,0.22767
2003,Direct migration background,Not concerned at all,0.16666,489,1403,0.14715,0.18617
2003,Indirect migration background,Very concerned,0.04246,77,475,0.02431,0.06061
2003,Indirect migration background,Somewhat concerned,0.10067,197,475,0.07358,0.12776
2003,Indirect migration background,Not concerned at all,0.09323,201,475,0.06705,0.11941
2004,No migration background,Very concerned,0.08797,1876,10431,0.08254,0.09341
2004,No migration background,Somewhat concerned,0.18478,4234,10431,0.17733,0.19223
2004,No migration background,Not concerned at all,0.17631,4321,10431,0.16899,0.18362
2004,Direct migration background,Very concerned,0.14752,376,1341,0.12854,0.16651
2004,Direct migration background,Somewhat concerned,0.19657,549,1341,0.17529,0.21785
2004,Direct migration background,Not concerned at all,0.15108,416,1341,0.13190,0.17025
2004,Indirect migration background,Very concerned,0.05704,95,471,0.03607,0.07800
2004,Indirect migration background,Somewhat concerned,0.10917,208,471,0.08097,0.13736
2004,Indirect migration background,Not concerned at all,0.08228,168,471,0.05743,0.10712
2005,No migration background,Very concerned,0.08975,1728,9820,0.08410,0.09541
2005,No migration background,Somewhat concerned,0.18776,4081,9820,0.18004,0.19548
2005,No migration background,Not concerned at all,0.17588,4011,9820,0.16835,0.18341
2005,Direct migration background,Very concerned,0.13756,319,1231,0.11831,0.15681
2005,Direct migration background,Somewhat concerned,0.22871,537,1231,0.20523,0.25218
2005,Direct migration background,Not concerned at all,0.14268,375,1231,0.12314,0.16223
2005,Indirect migration background,Very concerned,0.05759,94,474,0.03659,0.07858
2005,Indirect migration background,Somewhat concerned,0.12572,224,474,0.09584,0.15560
2005,Indirect migration background,Not concerned at all,0.08640,156,474,0.06108,0.11172
2006,No migration background,Very concerned,0.08001,1705,10557,0.07484,0.08519
2006,No migration background,Somewhat concerned,0.18235,4138,10557,0.17499,0.18972
2006,No migration background,Not concerned at all,0.19438,4714,10557,0.18683,0.20193
2006,Direct migration background,Very concerned,0.12276,313,1267,0.10469,0.14084
2006,Direct migration background,Somewhat concerned,0.19813,496,1267,0.17618,0.22009
2006,Direct migration background,Not concerned at all,0.17558,458,1267,0.15462,0.19654
2006,Indirect migration background,Very concerned,0.06110,104,484,0.03974,0.08247
2006,Indirect migration background,Somewhat concerned,0.12962,221,484,0.09967,0.15958
2006,Indirect migration background,Not concerned at all,0.08450,159,484,0.05970,0.10931
2007,No migration background,Very concerned,0.07495,1422,9938,0.06977,0.08012
2007,No migration background,Somewhat concerned,0.18282,3923,9938,0.17522,0.19042
2007,No migration background,Not concerned at all,0.20575,4593,9938,0.19780,0.21370
2007,Direct migration background,Very concerned,0.10469,234,1098,0.08657,0.12281
2007,Direct migration background,Somewhat concerned,0.21489,461,1098,0.19058,0.23919
2007,Direct migration background,Not concerned at all,0.17047,403,1098,0.14822,0.19272
2007,Indirect migration background,Very concerned,0.06188,97,502,0.04079,0.08298
2007,Indirect migration background,Somewhat concerned,0.13377,219,502,0.10396,0.16357
2007,Indirect migration background,Not concerned at all,0.10812,186,502,0.08093,0.13532
2008,No migration background,Very concerned,0.07095,1218,9534,0.06579,0.07610
2008,No migration background,Somewhat concerned,0.17518,3485,9534,0.16755,0.18281
2008,No migration background,Not concerned at all,0.23418,4831,9534,0.22568,0.24269
2008,Direct migration background,Very concerned,0.10270,189,1049,0.08432,0.12108
2008,Direct migration background,Somewhat concerned,0.22709,447,1049,0.20173,0.25246
2008,Direct migration background,Not concerned at all,0.20477,413,1049,0.18034,0.22921
2008,Indirect migration background,Very concerned,0.04392,75,509,0.02610,0.06174
2008,Indirect migration background,Somewhat concerned,0.13973,205,509,0.10958,0.16988
2008,Indirect migration background,Not concerned at all,0.15404,229,509,0.12265,0.18543
2009,No migration background,Very concerned,0.07141,1194,8932,0.06607,0.07675
2009,No migration background,Somewhat concerned,0.18711,3556,8932,0.17903,0.19520
2009,No migration background,Not concerned at all,0.22079,4182,8932,0.21219,0.22940
2009,Direct migration background,Very concerned,0.14255,214,909,0.11981,0.16529
2009,Direct migration background,Somewhat concerned,0.22670,381,909,0.19947,0.25394
2009,Direct migration background,Not concerned at all,0.16774,314,909,0.14344,0.19204
2009,Indirect migration background,Very concerned,0.06006,74,470,0.03856,0.08157
2009,Indirect migration background,Somewhat concerned,0.16965,203,470,0.13568,0.20362
2009,Indirect migration background,Not concerned at all,0.13349,193,470,0.10271,0.16427
2010,No migration background,Very concerned,0.07391,1806,11977,0.06922,0.07859
2010,No migration background,Somewhat concerned,0.18193,4338,11977,0.17502,0.18884
2010,No migration background,Not concerned at all,0.23439,5833,11977,0.22681,0.24198
2010,Direct migration background,Very concerned,0.11533,414,1544,0.09939,0.13127
2010,Direct migration background,Somewhat concerned,0.21181,606,1544,0.19142,0.23220
2010,Direct migration background,Not concerned at all,0.17370,524,1544,0.15479,0.19260
2010,Indirect migration background,Very concerned,0.05731,135,681,0.03984,0.07478
2010,Indirect migration background,Somewhat concerned,0.12011,255,681,0.09567,0.14454
2010,Indirect migration background,Not concerned at all,0.12203,291,681,0.09743,0.14663
2011,No migration background,Very concerned,0.04440,1242,13892,0.04097,0.04782
2011,No migration background,Somewhat concerned,0.14558,4271,13892,0.13972,0.15145
2011,No migration background,Not concerned at all,0.27770,8379,13892,0.27025,0.28515
2011,Direct migration background,Very concerned,0.06548,279,1801,0.05405,0.07691
2011,Direct migration background,Somewhat concerned,0.19644,712,1801,0.17809,0.21480
2011,Direct migration background,Not concerned at all,0.24718,810,1801,0.22725,0.26710
2011,Indirect migration background,Very concerned,0.03333,86,799,0.02088,0.04578
2011,Indirect migration background,Somewhat concerned,0.10746,245,799,0.08597,0.12895
2011,Indirect migration background,Not concerned at all,0.16638,468,799,0.14054,0.19222
2012,No migration background,Very concerned,0.04949,1322,13774,0.04587,0.05311
2012,No migration background,Somewhat concerned,0.15062,4287,13774,0.14464,0.15659
2012,No migration background,Not concerned at all,0.27496,8165,13774,0.26750,0.28241
2012,Direct migration background,Very concerned,0.10911,346,1837,0.09485,0.12337
2012,Direct migration background,Somewhat concerned,0.20763,682,1837,0.18907,0.22618
2012,Direct migration background,Not concerned at all,0.22978,809,1837,0.21053,0.24902
2012,Indirect migration background,Very concerned,0.03392,93,800,0.02137,0.04647
2012,Indirect migration background,Somewhat concerned,0.10898,269,800,0.08738,0.13059
2012,Indirect migration background,Not concerned at all,0.16707,438,800,0.14121,0.19294
2013,No migration background,Very concerned,0.04156,1061,13575,0.03820,0.04492
2013,No migration background,Somewhat concerned,0.14616,3943,13575,0.14022,0.15210
2013,No migration background,Not concerned at all,0.30172,8571,13575,0.29400,0.30945
2013,Direct migration background,Very concerned,0.10249,772,4694,0.09381,0.11117
2013,Direct migration background,Somewhat concerned,0.22172,1628,4694,0.20984,0.23361
2013,Direct migration background,Not concerned at all,0.31305,2294,4694,0.29978,0.32631
2013,Indirect migration background,Very concerned,0.04308,194,1541,0.03294,0.05322
2013,Indirect migration background,Somewhat concerned,0.10368,441,1541,0.08846,0.11891
2013,Indirect migration background,Not concerned at all,0.21692,906,1541,0.19633,0.23750
2014,No migration background,Very concerned,0.04297,1092,12376,0.03940,0.04654
2014,No migration background,Somewhat concerned,0.15306,3790,12376,0.14671,0.15940
2014,No migration background,Not concerned at all,0.30357,7494,12376,0.29547,0.31167
2014,Direct migration background,Very concerned,0.10007,583,3321,0.08986,0.11028
2014,Direct migration background,Somewhat concerned,0.19734,1265,3321,0.18381,0.21088
2014,Direct migration background,Not concerned at all,0.28320,1473,3321,0.26788,0.29853
2014,Indirect migration background,Very concerned,0.03856,148,1167,0.02750,0.04961
2014,Indirect migration background,Somewhat concerned,0.11080,369,1167,0.09278,0.12881
2014,Indirect migration background,Not concerned at all,0.19025,650,1167,0.16772,0.21278
2015,No migration background,Very concerned,0.03488,821,11670,0.03155,0.03821
2015,No migration background,Somewhat concerned,0.15195,3522,11670,0.14544,0.15846
2015,No migration background,Not concerned at all,0.30967,7327,11670,0.30128,0.31806
2015,Direct migration background,Very concerned,0.07583,566,3823,0.06744,0.08423
2015,Direct migration background,Somewhat concerned,0.20490,1419,3823,0.19210,0.21770
2015,Direct migration background,Not concerned at all,0.31028,1838,3823,0.29561,0.32494
2015,Indirect migration background,Very concerned,0.03923,142,1095,0.02772,0.05073
2015,Indirect migration background,Somewhat concerned,0.11634,342,1095,0.09734,0.13534
2015,Indirect migration background,Not concerned at all,0.19152,611,1095,0.16820,0.21484
2016,No migration background,Very concerned,0.03103,649,10904,0.02777,0.03428
2016,No migration background,Somewhat concerned,0.13397,2827,10904,0.12757,0.14036
2016,No migration background,Not concerned at all,0.34100,7428,10904,0.33210,0.34990
2016,Direct migration background,Very concerned,0.07505,504,3263,0.06601,0.08410
2016,Direct migration background,Somewhat concerned,0.17988,1099,3263,0.16670,0.19306
2016,Direct migration background,Not concerned at all,0.33182,1660,3263,0.31566,0.34798
2016,Indirect migration background,Very concerned,0.02969,105,1036,0.01935,0.04003
2016,Indirect migration background,Somewhat concerned,0.11269,303,1036,0.09343,0.13196
2016,Indirect migration background,Not concerned at all,0.21706,628,1036,0.19194,0.24218
2017,No migration background,Very concerned,0.03422,883,12994,0.03109,0.03734
2017,No migration background,Somewhat concerned,0.14489,3589,12994,0.13884,0.15095
2017,No migration background,Not concerned at all,0.34130,8522,12994,0.33315,0.34946
2017,Direct migration background,Very concerned,0.08425,483,3113,0.07449,0.09401
2017,Direct migration background,Somewhat concerned,0.18893,1187,3113,0.17518,0.20269
2017,Direct migration background,Not concerned at all,0.28833,1443,3113,0.27242,0.30425
2017,Indirect migration background,Very concerned,0.03057,114,1122,0.02049,0.04064
2017,Indirect migration background,Somewhat concerned,0.10632,340,1122,0.08828,0.12437
2017,Indirect migration background,Not concerned at all,0.22102,668,1122,0.19673,0.24531
2018,No migration background,Very concerned,0.02050,459,12010,0.01797,0.02304
2018,No migration background,Somewhat concerned,0.10879,2580,12010,0.10322,0.11436
2018,No migration background,Not concerned at all,0.37589,8971,12010,0.36723,0.38456
2018,Direct migration background,Very concerned,0.05206,297,2970,0.04407,0.06005
2018,Direct migration background,Somewhat concerned,0.16445,971,2970,0.15111,0.17778
2018,Direct migration background,Not concerned at all,0.34672,1702,2970,0.32960,0.36384
2018,Indirect migration background,Very concerned,0.01546,52,1135,0.00828,0.02264
2018,Indirect migration background,Somewhat concerned,0.08510,270,1135,0.06886,0.10134
2018,Indirect migration background,Not concerned at all,0.27792,813,1135,0.25185,0.30400
2019,No migration background,Very concerned,0.02701,627,13521,0.02428,0.02974
2019,No migration background,Somewhat concerned,0.11981,2888,13521,0.11433,0.12528
2019,No migration background,Not concerned at all,0.38883,10006,13521,0.38061,0.39705
2019,Direct migration background,Very concerned,0.06362,285,2666,0.05435,0.07288
2019,Direct migration background,Somewhat concerned,0.17996,885,2666,0.16537,0.19455
2019,Direct migration background,Not concerned at all,0.32496,1496,2666,0.30718,0.34274
2019,Indirect migration background,Very concerned,0.03569,102,1149,0.02495,0.04642
2019,Indirect migration background,Somewhat concerned,0.09892,300,1149,0.08165,0.11619
2019,Indirect migration background,Not concerned at all,0.23913,747,1149,0.21445,0.26380
2020,No migration background,Very concerned,0.02846,595,12123,0.02550,0.03142
2020,No migration background,Somewhat concerned,0.11723,2570,12123,0.11150,0.12296
2020,No migration background,Not concerned at all,0.37991,8958,12123,0.37127,0.38855
2020,Direct migration background,Very concerned,0.05890,467,3929,0.05153,0.06626
2020,Direct migration background,Somewhat concerned,0.17818,1375,3929,0.16621,0.19014
2020,Direct migration background,Not concerned at all,0.31382,2087,3929,0.29931,0.32833
2020,Indirect migration background,Very concerned,0.02350,81,1101,0.01455,0.03245
2020,Indirect migration background,Somewhat concerned,0.10815,302,1101,0.08979,0.12650
2020,Indirect migration background,Not concerned at all,0.22631,718,1101,0.20158,0.25104
2021,No migration background,Very concerned,0.02386,321,8419,0.02060,0.02712
2021,No migration background,Somewhat concerned,0.10831,1617,8419,0.10167,0.11494
2021,No migration background,Not concerned at all,0.38638,6481,8419,0.37598,0.39678
2021,Direct migration background,Very concerned,0.05831,259,2093,0.04827,0.06835
2021,Direct migration background,Somewhat concerned,0.17574,634,2093,0.15943,0.19205
2021,Direct migration background,Not concerned at all,0.33348,1200,2093,0.31328,0.35369
2021,Indirect migration background,Very concerned,0.03003,44,679,0.01718,0.04288
2021,Indirect migration background,Somewhat concerned,0.07609,152,679,0.05613,0.09604
2021,Indirect migration background,Not concerned at all,0.24639,483,679,0.21395,0.27882
