year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1993,Rural regions,East,1418,6.86656,6.75235,6.98077,5.00000,7.00000,8.00000,0.50000,10,,,
1994,Urban regions,West,4165,6.97262,6.91045,7.03479,6.00000,7.00000,8.00000,3.00000,10,,,
1994,Urban regions,East,787,6.67699,6.51813,6.83585,5.00000,7.00000,8.00000,0.50000,10,,,
1994,Rural regions,West,1153,7.12937,7.00895,7.24980,6.00000,8.00000,8.00000,3.00000,10,,,
1994,Rural regions,East,1395,6.79340,6.68384,6.90296,6.00000,7.00000,8.00000,3.00000,10,,,
1995,Urban regions,West,4617,6.87608,6.81347,6.93869,6.00000,7.00000,8.00000,3.00000,10,,,
1995,Urban regions,East,760,6.48616,6.31996,6.65235,5.00000,7.00000,8.00000,0.50000,10,,,
1995,Rural regions,West,1311,7.01875,6.89745,7.14006,6.00000,8.00000,8.42003,2.36995,10,,,
1995,Rural regions,East,1547,6.72339,6.61151,6.83527,5.00000,7.00000,8.00000,0.50000,10,,,
1996,Urban regions,West,4477,6.89674,6.83448,6.95900,6.00000,7.00000,8.00000,3.00000,10,,,
1996,Urban regions,East,769,6.55501,6.39349,6.71653,5.00000,7.00000,8.00000,0.50000,10,,,
1996,Rural regions,West,1333,6.86957,6.75273,6.98641,5.00000,7.00000,8.00000,0.50000,10,,,
1996,Rural regions,East,1494,6.66086,6.54786,6.77387,5.00000,7.00000,8.00000,0.50000,10,,,
1997,No answer / don't know,West,,,,,,,,,,,,
1997,Urban regions,West,4321,6.88568,6.82340,6.94795,6.00000,7.00000,8.00000,3.00000,10,,,
1997,Urban regions,East,742,6.66888,6.51338,6.82438,5.00000,7.00000,8.00000,0.50000,10,,,
1997,Rural regions,West,1268,6.84438,6.72210,6.96665,6.00000,7.00000,8.00000,3.00000,10,,,
1997,Rural regions,East,1468,6.60478,6.49332,6.71625,5.00000,7.00000,8.00000,0.50000,10,,,
1998,Urban regions,West,4793,6.94612,6.88604,7.00620,6.00000,7.00000,8.00000,3.00000,10,,,
1998,Urban regions,East,763,6.53600,6.37694,6.69506,5.00000,7.00000,8.00000,0.50000,10,,,
1998,Rural regions,West,1411,7.08267,6.96975,7.19558,6.00000,7.00000,8.00000,3.00000,10,,,
1998,Rural regions,East,1555,6.49208,6.37307,6.61109,5.00000,7.00000,8.00000,0.50000,10,,,
1999,Urban regions,West,4639,6.89167,6.82937,6.95397,6.00000,7.00000,8.00000,3.00000,10,,,
1999,Urban regions,East,768,6.46898,6.30528,6.63267,5.00000,7.00000,8.00000,0.50000,10,,,
1999,Rural regions,West,1395,6.98544,6.87172,7.09915,6.00000,7.00000,8.00000,3.00000,10,,,
1999,Rural regions,East,1517,6.61913,6.50979,6.72847,5.00000,7.00000,8.00000,0.50000,10,,,
2000,Urban regions,West,7640,7.13426,7.08487,7.18365,6.00000,8.00000,9.00000,1.50000,10,,,
2000,Urban regions,East,1012,6.73659,6.59635,6.87684,5.00000,7.00000,8.00000,0.50000,10,,,
2000,Rural regions,West,2440,7.13979,7.05200,7.22759,6.00000,8.00000,9.00000,1.50000,10,,,
2000,Rural regions,East,2152,6.75797,6.65728,6.85865,5.00000,7.00000,8.00000,0.50000,10,,,
2001,Urban regions,West,7494,7.10749,7.05729,7.15768,6.00000,8.00000,9.00000,1.50000,10,,,
2001,Urban regions,East,1023,6.79443,6.65613,6.93273,5.00000,7.00000,8.00000,0.50000,10,,,
2001,Rural regions,West,2363,7.16962,7.08428,7.25496,6.00000,8.00000,8.00000,3.00000,10,,,
2001,Rural regions,East,2143,6.73591,6.63845,6.83337,5.00000,7.00000,8.00000,0.50000,10,,,
2002,Urban regions,West,8244,6.94170,6.89385,6.98954,6.00000,7.00000,8.00000,3.00000,10,,,
2002,Urban regions,East,1063,6.58667,6.44838,6.72496,5.00000,7.00000,8.00000,0.50000,10,,,
2002,Rural regions,West,2543,6.98894,6.90394,7.07393,6.00000,7.00000,8.00000,3.00000,10,,,
2002,Rural regions,East,2064,6.65116,6.55124,6.75107,5.00000,7.00000,8.00000,0.50000,10,,,
2003,Urban regions,West,7828,6.92852,6.87968,6.97737,6.00000,7.00000,8.00000,3.00000,10,,,
2003,Urban regions,East,1034,6.45090,6.30827,6.59353,5.00000,7.00000,8.00000,0.50000,10,,,
2003,Rural regions,West,2363,6.99467,6.90257,7.08677,6.00000,8.00000,8.00000,3.00000,10,,,
2003,Rural regions,East,1992,6.48591,6.38419,6.58762,5.00000,7.00000,8.00000,0.50000,10,,,
2004,Urban regions,West,7507,6.84227,6.79222,6.89231,6.00000,7.00000,8.00000,3.00000,10,,,
2004,Urban regions,East,1039,6.23163,6.07574,6.38752,5.00000,7.00000,8.00000,0.50000,10,,,
2004,Rural regions,West,2303,6.88608,6.79242,6.97974,6.00000,7.00000,8.00000,3.00000,10,,,
2004,Rural regions,East,1905,6.47648,6.36898,6.58398,5.00000,7.00000,8.00000,0.50000,10,,,
2005,Urban regions,West,7134,6.79244,6.74058,6.84431,5.00000,7.00000,8.00000,0.50000,10,,,
2005,Urban regions,East,978,6.20885,6.04161,6.37610,5.00000,7.00000,8.00000,0.50000,10,,,
2005,Rural regions,West,2169,6.82451,6.72671,6.92230,5.00000,7.00000,8.00000,0.50000,10,,,
2005,Rural regions,East,1826,6.48853,6.37757,6.59949,5.00000,7.00000,8.00000,0.50000,10,,,
2006,Urban regions,West,7418,6.78018,6.72896,6.83140,5.00000,7.00000,8.00000,0.50000,10,,,
2006,Urban regions,East,987,6.40026,6.24784,6.55268,5.00000,7.00000,8.00000,0.50000,10,,,
2006,Rural regions,West,2340,6.89914,6.80743,6.99085,6.00000,7.00000,8.00000,3.00000,10,,,
2006,Rural regions,East,1913,6.67552,6.57395,6.77710,5.00000,7.00000,8.00000,0.50000,10,,,
2007,Urban regions,West,7006,6.79990,6.74855,6.85126,6.00000,7.00000,8.00000,3.00000,10,,,
2007,Urban regions,East,962,6.16280,6.00380,6.32180,5.00000,7.00000,8.00000,0.50000,10,,,
2007,Rural regions,West,2229,6.86425,6.77031,6.95819,5.00000,7.00000,8.00000,0.50000,10,,,
2007,Rural regions,East,1858,6.68904,6.58688,6.79121,5.00000,7.00000,8.00000,0.50000,10,,,
2008,Urban regions,West,6650,6.85094,6.79981,6.90206,6.00000,7.00000,8.00000,3.00000,10,,,
2008,Urban regions,East,927,6.54841,6.40769,6.68913,5.00000,7.00000,8.00000,0.50000,10,,,
2008,Rural regions,West,2109,6.81801,6.72125,6.91478,5.00000,7.00000,8.00000,0.50000,10,,,
2008,Rural regions,East,1755,6.76304,6.66144,6.86464,5.00000,7.00000,8.00000,0.50000,10,,,
2009,Urban regions,West,6200,6.70588,6.64953,6.76222,5.00000,7.00000,8.00000,0.50000,10,,,
2009,Urban regions,East,868,6.69218,6.54258,6.84178,5.00000,7.00000,8.00000,0.50000,10,,,
2009,Rural regions,West,2003,6.79872,6.69856,6.89888,5.00000,7.00000,8.00000,0.50000,10,,,
2009,Rural regions,East,1706,6.54705,6.43563,6.65848,5.00000,7.00000,8.00000,0.50000,10,,,
2010,Urban regions,West,8322,6.84233,6.79489,6.88978,6.00000,7.00000,8.00000,3.00000,10,,,
2010,Urban regions,East,1096,6.62099,6.48401,6.75797,5.00000,7.00000,8.00000,0.50000,10,,,
2010,Rural regions,West,2910,6.91552,6.83535,6.99570,6.00000,7.00000,8.00000,3.00000,10,,,
2010,Rural regions,East,2099,6.66710,6.56797,6.76624,5.00000,7.00000,8.00000,0.50000,10,,,
2011,Urban regions,West,9232,6.95565,6.91028,7.00102,6.00000,8.00000,8.00000,3.00000,10,,,
2011,Urban regions,East,1235,6.52949,6.39328,6.66569,5.00000,7.00000,8.00000,0.50000,10,,,
2011,Rural regions,West,3500,7.01822,6.94547,7.09098,6.00000,7.00000,9.00000,1.50000,10,,,
2011,Rural regions,East,2300,6.62805,6.53276,6.72335,5.00000,7.00000,8.00000,0.50000,10,,,
2012,Urban regions,West,9278,7.03816,6.99601,7.08031,6.00000,7.00000,8.00000,3.00000,10,,,
2012,Urban regions,East,1225,6.85621,6.73483,6.97759,6.00000,7.00000,8.00000,3.00000,10,,,
2012,Rural regions,West,3641,7.11179,7.03996,7.18361,6.00000,8.00000,9.00000,1.50000,10,,,
2012,Rural regions,East,2306,6.80332,6.71341,6.89323,6.00000,7.00000,8.00000,3.00000,10,,,
2013,Urban regions,West,11436,7.06678,7.02762,7.10595,6.00000,8.00000,8.00000,3.00000,10,,,
2013,Urban regions,East,1297,6.81006,6.69078,6.92935,6.00000,7.00000,8.00000,3.00000,10,,,
2013,Rural regions,West,4121,7.09411,7.02947,7.15874,6.00000,8.00000,8.00000,3.00000,10,,,
2013,Rural regions,East,2355,6.93341,6.84234,7.02449,6.00000,7.00000,8.00000,3.00000,10,,,
2014,Urban regions,West,10073,7.03130,6.98969,7.07291,6.00000,8.00000,8.00000,3.00000,10,,,
2014,Urban regions,East,1151,6.87386,6.75006,6.99766,6.00000,7.00000,8.00000,3.00000,10,,,
2014,Rural regions,West,3736,7.15481,7.08649,7.22313,6.00000,8.00000,9.00000,1.50000,10,,,
2014,Rural regions,East,2158,6.86984,6.77632,6.96336,6.00000,7.00000,8.00000,3.00000,10,,,
2015,Urban regions,West,9067,7.09433,7.05189,7.13677,6.00000,8.00000,8.00000,3.00000,10,,,
2015,Urban regions,East,1097,6.94708,6.82001,7.07416,6.00000,8.00000,8.00000,3.00000,10,,,
2015,Rural regions,West,3496,7.23576,7.16871,7.30281,6.00000,8.00000,9.00000,1.50000,10,,,
2015,Rural regions,East,1989,6.86784,6.77405,6.96164,6.00000,7.00000,8.00000,3.00000,10,,,
2016,Urban regions,West,8819,7.09396,7.05135,7.13657,6.00000,8.00000,8.00000,3.00000,10,,,
2016,Urban regions,East,1051,6.84025,6.71410,6.96639,6.00000,7.00000,8.00000,3.00000,10,,,
2016,Rural regions,West,3389,7.23641,7.16865,7.30416,6.00000,8.00000,9.00000,1.50000,10,,,
2016,Rural regions,East,1917,7.03686,6.94714,7.12658,6.00000,7.00000,8.00000,3.00000,10,,,
2017,Urban regions,West,9766,7.14811,7.10767,7.18855,6.00000,8.00000,8.00000,3.00000,10,,,
2017,Urban regions,East,1193,6.81214,6.68885,6.93544,5.00000,7.00000,8.00000,0.50000,10,,,
2017,Rural regions,West,3767,7.21377,7.14892,7.27861,6.00000,8.00000,9.00000,1.50000,10,,,
2017,Rural regions,East,2179,6.97396,6.88989,7.05803,6.00000,7.00000,8.00000,3.00000,10,,,
2018,Urban regions,West,9545,7.09014,7.04975,7.13053,6.00000,7.00000,8.00000,3.00000,10,,,
2018,Urban regions,East,1187,6.84194,6.72020,6.96368,6.00000,7.00000,8.00000,3.00000,10,,,
2018,Rural regions,West,3587,7.22743,7.16390,7.29096,6.00000,8.00000,9.00000,1.50000,10,,,
2018,Rural regions,East,2135,6.87526,6.79008,6.96043,5.00000,7.00000,8.00000,0.50000,10,,,
2019,No answer / don't know,Does not apply,55,7.23029,6.72475,7.73583,6.00000,7.00000,9.00000,3,10,,,
2019,No answer / don't know,West,264,7.49456,7.22158,7.76753,6.00000,8.00000,9.00000,1.50000,10,,,
2019,No answer / don't know,East,44,7.63741,7.07093,8.20389,7.00000,8.00000,9.00000,4.00000,10,,,
2019,Urban regions,West,9537,7.18539,7.14603,7.22475,6.00000,8.00000,8.00000,3.00000,10,,,
2019,Urban regions,East,1213,7.29500,7.19164,7.39835,6.00000,8.00000,9.00000,1.50000,10,,,
2019,Rural regions,West,3458,7.27639,7.21301,7.33977,6.00000,8.00000,9.00000,1.50000,10,,,
2019,Rural regions,East,2151,7.17613,7.09393,7.25832,6.00000,8.00000,8.00000,3.00000,10,,,
2020,Urban regions,West,10056,7.09720,7.05820,7.13620,6.00000,7.00000,8.00000,3.00000,10,,,
2020,Urban regions,East,1208,7.18049,7.06999,7.29100,6.00000,8.00000,8.04561,2.93158,10,,,
2020,Rural regions,West,3455,7.21541,7.14997,7.28085,6.00000,8.00000,9.00000,1.50000,10,,,
2020,Rural regions,East,2041,7.06048,6.97738,7.14359,6.00000,7.00000,8.00000,3.00000,10,,,
2021,No answer / don't know,West,,,,,,,,,,,,
2021,Urban regions,West,6841,7.17963,7.13272,7.22654,6.00000,8.00000,8.00000,3.00000,10,,,
2021,Urban regions,East,899,7.26389,7.14002,7.38776,6.00000,8.00000,9.00000,1.50000,10,,,
2021,Rural regions,West,2387,7.25938,7.17922,7.33954,6.00000,8.00000,9.00000,1.50000,10,,,
2021,Rural regions,East,1419,7.11433,7.00899,7.21968,6.00000,8.00000,8.00000,3.00000,10,,,
2022,Urban regions,West,11664,7.00454,6.96692,7.04217,6.00000,7.00000,8.00000,3.00000,10,,,
2022,Urban regions,East,1602,6.77564,6.67201,6.87926,6.00000,7.00000,8.00000,3.00000,10,,,
2022,Rural regions,West,3611,7.10355,7.03668,7.17042,6.00000,8.00000,8.00000,3.00000,10,,,
2022,Rural regions,East,2380,7.00083,6.91419,7.08747,6.00000,7.00000,8.00000,3.00000,10,,,
