"year","age_gr","bildungsniveau","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1992","35-65","Hauptschule","7.24","7.5","2390","7.16","7.32"
"1992","35-65","Realschule","7.32","7.5","849","7.19","7.45"
"1992","66 +","(Fach-)Abitur","","","","",""
"1992","66 +","(noch) kein Abschluss","","","","",""
"1992","66 +","AkademikerIn","","","","",""
"1992","66 +","Hauptschule","","","","",""
"1992","66 +","Realschule","","","","",""
"1993","17-34","(Fach-)Abitur","7.23","7.5","323","7.02","7.44"
"1993","17-34","(noch) kein Abschluss","7.27","6.5","76","6.79","7.75"
"1993","17-34","AkademikerIn","7.11","6.5","333","6.91","7.31"
"1993","17-34","Hauptschule","7.22","7.5","1150","7.1","7.34"
"1993","17-34","Realschule","7.02","7.5","1257","6.91","7.13"
"1993","35-65","(Fach-)Abitur","7.26","7.5","181","6.95","7.57"
"1993","35-65","(noch) kein Abschluss","6.87","6.5","260","6.62","7.12"
"1993","35-65","AkademikerIn","7.12","7.5","886","6.99","7.25"
"1993","35-65","Hauptschule","6.95","6.5","2218","6.86","7.04"
"1993","35-65","Realschule","7.03","7.5","873","6.89","7.17"
"1993","66 +","(Fach-)Abitur","","","","",""
"1993","66 +","(noch) kein Abschluss","","","","",""
"1993","66 +","AkademikerIn","","","","",""
"1993","66 +","Hauptschule","","","","",""
"1993","66 +","Realschule","","","","",""
"1994","17-34","(Fach-)Abitur","6.94","6.5","363","6.73","7.15"
"1994","17-34","(noch) kein Abschluss","7.12","6.5","80","6.69","7.55"
"1994","17-34","AkademikerIn","6.86","6.5","347","6.65","7.07"
"1994","17-34","Hauptschule","7.28","7.5","1023","7.16","7.4"
"1994","17-34","Realschule","7.05","7.5","1208","6.93","7.17"
"1994","35-65","(Fach-)Abitur","6.72","6.5","167","6.38","7.06"
"1994","35-65","(noch) kein Abschluss","6.77","6.5","230","6.47","7.07"
"1994","35-65","AkademikerIn","7.01","7.5","890","6.88","7.14"
"1994","35-65","Hauptschule","6.81","6.5","2079","6.72","6.9"
"1994","35-65","Realschule","6.93","6.5","893","6.8","7.06"
"1994","66 +","(Fach-)Abitur","","","","",""
"1994","66 +","(noch) kein Abschluss","","","","",""
"1994","66 +","AkademikerIn","","","","",""
"1994","66 +","Hauptschule","","","","",""
"1994","66 +","Realschule","","","","",""
"1995","17-34","(Fach-)Abitur","6.98","6.5","433","6.79","7.17"
"1995","17-34","(noch) kein Abschluss","6.26","6.5","95","5.76","6.76"
"1995","17-34","AkademikerIn","6.8","6.5","363","6.58","7.02"
"1995","17-34","Hauptschule","6.97","6.5","1129","6.84","7.1"
"1995","17-34","Realschule","7.01","7.5","1301","6.89","7.13"
"1995","35-65","(Fach-)Abitur","6.71","6.5","242","6.41","7.01"
"1995","35-65","(noch) kein Abschluss","6.66","6.5","226","6.36","6.96"
"1995","35-65","AkademikerIn","6.94","7.5","987","6.81","7.07"
"1995","35-65","Hauptschule","6.71","6.5","2166","6.62","6.8"
"1995","35-65","Realschule","6.92","6.5","992","6.79","7.05"
"1995","66 +","(Fach-)Abitur","","","","",""
"1995","66 +","(noch) kein Abschluss","","","","",""
"1995","66 +","AkademikerIn","","","","",""
"1995","66 +","Hauptschule","5.36","4.5","46","4.59","6.13"
"1995","66 +","Realschule","","","","",""
"1996","17-34","(Fach-)Abitur","7.11","7.5","419","6.91","7.31"
"1996","17-34","(noch) kein Abschluss","6.7","6.5","85","6.2","7.2"
"1996","17-34","AkademikerIn","7.02","7.5","358","6.81","7.23"
"1996","17-34","Hauptschule","6.98","7.5","1082","6.85","7.11"
"1996","17-34","Realschule","6.97","6.5","1235","6.85","7.09"
"1996","35-65","(Fach-)Abitur","6.51","6.5","244","6.24","6.78"
"1996","35-65","(noch) kein Abschluss","6.16","5.5","210","5.85","6.47"
"1996","35-65","AkademikerIn","6.95","7.5","991","6.82","7.08"
"1996","35-65","Hauptschule","6.72","6.5","2081","6.62","6.82"
"1996","35-65","Realschule","6.94","6.5","1057","6.81","7.07"
"1996","66 +","(Fach-)Abitur","","","","",""
"1996","66 +","(noch) kein Abschluss","","","","",""
"1996","66 +","AkademikerIn","","","","",""
"1996","66 +","Hauptschule","5.69","5.5","53","4.99","6.39"
"1996","66 +","Realschule","","","","",""
"1997","17-34","(Fach-)Abitur","7.01","6.5","428","6.83","7.19"
"1997","17-34","(noch) kein Abschluss","7.05","6.5","77","6.53","7.57"
"1997","17-34","AkademikerIn","7.09","7.5","353","6.9","7.28"
"1997","17-34","Hauptschule","6.93","6.5","1001","6.8","7.06"
"1997","17-34","Realschule","6.97","6.5","1176","6.85","7.09"
"1997","35-65","(Fach-)Abitur","6.4","6.5","238","6.11","6.69"
"1997","35-65","(noch) kein Abschluss","6.31","6.5","191","5.99","6.63"
"1997","35-65","AkademikerIn","7","6.5","987","6.88","7.12"
"1997","35-65","Hauptschule","6.63","6.5","1971","6.53","6.73"
"1997","35-65","Realschule","6.97","6.5","1076","6.85","7.09"
"1997","66 +","(Fach-)Abitur","","","","",""
"1997","66 +","(noch) kein Abschluss","","","","",""
"1997","66 +","AkademikerIn","","","","",""
"1997","66 +","Hauptschule","6.11","5.5","49","5.28","6.94"
"1997","66 +","Realschule","","","","",""
"1998","17-34","(Fach-)Abitur","6.98","6.5","451","6.79","7.17"
"1998","17-34","(noch) kein Abschluss","6.61","6.5","79","6.2","7.02"
"1998","17-34","AkademikerIn","6.99","7.5","370","6.79","7.19"
"1998","17-34","Hauptschule","6.93","6.5","975","6.79","7.07"
"1998","17-34","Realschule","6.86","6.5","1226","6.74","6.98"
"1998","35-65","(Fach-)Abitur","6.86","6.5","280","6.63","7.09"
"1998","35-65","(noch) kein Abschluss","6.61","6.5","175","6.32","6.9"
"1998","35-65","AkademikerIn","6.95","6.5","1121","6.83","7.07"
"1998","35-65","Hauptschule","6.8","6.5","2088","6.71","6.89"
"1998","35-65","Realschule","6.97","6.5","1230","6.86","7.08"
"1998","66 +","(Fach-)Abitur","","","","",""
"1998","66 +","(noch) kein Abschluss","","","","",""
"1998","66 +","AkademikerIn","","","","",""
"1998","66 +","Hauptschule","6.48","6.5","68","5.72","7.24"
"1998","66 +","Realschule","","","","",""
"1999","17-34","(Fach-)Abitur","7.03","7.5","458","6.83","7.23"
"1999","17-34","(noch) kein Abschluss","6.22","6.5","87","5.71","6.73"
"1999","17-34","AkademikerIn","7.19","7.5","362","6.99","7.39"
"1999","17-34","Hauptschule","6.93","7.5","957","6.8","7.06"
"1999","17-34","Realschule","6.94","6.5","1184","6.82","7.06"
"1999","35-65","(Fach-)Abitur","6.83","6.5","288","6.6","7.06"
"1999","35-65","(noch) kein Abschluss","6.36","6.5","168","6.03","6.69"
"1999","35-65","AkademikerIn","7.03","6.5","1127","6.92","7.14"
"1999","35-65","Hauptschule","6.69","6.5","2065","6.6","6.78"
"1999","35-65","Realschule","6.89","6.5","1304","6.78","7"
"1999","66 +","(Fach-)Abitur","","","","",""
"1999","66 +","(noch) kein Abschluss","","","","",""
"1999","66 +","AkademikerIn","","","","",""
"1999","66 +","Hauptschule","5.27","4.5","50","4.42","6.12"
"1999","66 +","Realschule","","","","",""
"2000","17-34","(Fach-)Abitur","7.12","7.5","692","6.97","7.27"
"2000","17-34","(noch) kein Abschluss","5.72","5.5","70","4.94","6.5"
"2000","17-34","AkademikerIn","7.37","7.5","587","7.22","7.52"
"2000","17-34","Hauptschule","7.3","7.5","1302","7.18","7.42"
"2000","17-34","Realschule","7.19","7.5","1802","7.09","7.29"
"2000","35-65","(Fach-)Abitur","6.94","6.5","617","6.77","7.11"
"2000","35-65","(noch) kein Abschluss","5.83","5.5","118","5.33","6.33"
"2000","35-65","AkademikerIn","7.18","7.5","1968","7.09","7.27"
"2000","35-65","Hauptschule","7","6.5","3457","6.93","7.07"
"2000","35-65","Realschule","7.06","7.5","2415","6.97","7.15"
"2000","66 +","(Fach-)Abitur","","","","",""
"2000","66 +","(noch) kein Abschluss","","","","",""
"2000","66 +","AkademikerIn","7.86","8.5","33","6.87","8.85"
"2000","66 +","Hauptschule","4.93","5.5","128","4.31","5.55"
"2000","66 +","Realschule","","","","",""
"2001","17-34","(Fach-)Abitur","7.14","7.5","752","6.99","7.29"
"2001","17-34","(noch) kein Abschluss","6.76","7.5","113","6.33","7.19"
"2001","17-34","AkademikerIn","7.42","7.5","541","7.26","7.58"
"2001","17-34","Hauptschule","7.2","7.5","1149","7.07","7.33"
"2001","17-34","Realschule","7.19","7.5","1706","7.09","7.29"
"2001","35-65","(Fach-)Abitur","6.78","6.5","669","6.61","6.95"
"2001","35-65","(noch) kein Abschluss","6.04","6.5","90","5.49","6.59"
"2001","35-65","AkademikerIn","7.2","7.5","2034","7.12","7.28"
"2001","35-65","Hauptschule","6.99","6.5","3245","6.92","7.06"
"2001","35-65","Realschule","7.06","7.5","2477","6.98","7.14"
"2001","66 +","(Fach-)Abitur","","","","",""
"2001","66 +","(noch) kein Abschluss","","","","",""
"2001","66 +","AkademikerIn","6.41","7.5","38","5.17","7.65"
"2001","66 +","Hauptschule","5.28","5.5","122","4.62","5.94"
"2001","66 +","Realschule","","","","",""
"2002","17-34","(Fach-)Abitur","7.03","6.5","783","6.89","7.17"
"2002","17-34","(noch) kein Abschluss","6.45","6.5","111","5.99","6.91"
"2002","17-34","AkademikerIn","7.15","7.5","538","6.99","7.31"
"2002","17-34","Hauptschule","6.92","6.5","1004","6.78","7.06"
"2002","17-34","Realschule","7.06","7.5","1622","6.95","7.17"
"2002","35-65","(Fach-)Abitur","6.84","6.5","787","6.7","6.98"
"2002","35-65","(noch) kein Abschluss","6.77","6.5","76","6.26","7.28"
"2002","35-65","AkademikerIn","7.07","7.5","2851","7","7.14"
"2002","35-65","Hauptschule","6.78","6.5","3125","6.7","6.86"
"2002","35-65","Realschule","6.87","6.5","2683","6.79","6.95"
"2002","66 +","(Fach-)Abitur","","","","",""
"2002","66 +","(noch) kein Abschluss","","","","",""
"2002","66 +","AkademikerIn","7.53","7.5","67","6.93","8.13"
"2002","66 +","Hauptschule","5.16","5.5","129","4.55","5.77"
"2002","66 +","Realschule","","","","",""
"2003","17-34","(Fach-)Abitur","7.01","6.5","774","6.87","7.15"
"2003","17-34","(noch) kein Abschluss","6.07","6.5","111","5.54","6.6"
"2003","17-34","AkademikerIn","7.14","7.5","479","6.96","7.32"
"2003","17-34","Hauptschule","6.97","6.5","918","6.83","7.11"
"2003","17-34","Realschule","6.92","7.5","1503","6.81","7.03"
"2003","35-65","(Fach-)Abitur","6.84","6.5","769","6.7","6.98"
"2003","35-65","(noch) kein Abschluss","6.54","5.5","70","5.96","7.12"
"2003","35-65","AkademikerIn","7.08","7.5","2684","7.01","7.15"
"2003","35-65","Hauptschule","6.8","6.5","2877","6.72","6.88"
"2003","35-65","Realschule","6.79","6.5","2641","6.71","6.87"
"2003","66 +","(Fach-)Abitur","","","","",""
"2003","66 +","(noch) kein Abschluss","","","","",""
"2003","66 +","AkademikerIn","6.69","7.5","67","5.89","7.49"
"2003","66 +","Hauptschule","5.31","5.5","135","4.71","5.91"
"2003","66 +","Realschule","","","","",""
"2004","17-34","(Fach-)Abitur","7.12","6.5","772","6.98","7.26"
"2004","17-34","(noch) kein Abschluss","5.26","5.5","102","4.66","5.86"
"2004","17-34","AkademikerIn","6.76","6.5","472","6.58","6.94"
"2004","17-34","Hauptschule","6.92","6.5","814","6.75","7.09"
"2004","17-34","Realschule","6.87","6.5","1337","6.75","6.99"
"2004","35-65","(Fach-)Abitur","6.77","6.5","779","6.63","6.91"
"2004","35-65","(noch) kein Abschluss","5.86","5.5","71","5.22","6.5"
"2004","35-65","AkademikerIn","6.91","6.5","2615","6.83","6.99"
"2004","35-65","Hauptschule","6.69","6.5","2752","6.61","6.77"
"2004","35-65","Realschule","6.71","6.5","2618","6.63","6.79"
"2004","66 +","(Fach-)Abitur","","","","",""
"2004","66 +","(noch) kein Abschluss","","","","",""
"2004","66 +","AkademikerIn","6.96","7.5","66","6.25","7.67"
"2004","66 +","Hauptschule","5.91","6.5","124","5.33","6.49"
"2004","66 +","Realschule","","","","",""
"2005","17-34","(Fach-)Abitur","7.1","6.5","712","6.95","7.25"
"2005","17-34","(noch) kein Abschluss","5.96","6.5","101","5.44","6.48"
"2005","17-34","AkademikerIn","7.11","7.5","451","6.93","7.29"
"2005","17-34","Hauptschule","6.65","6.5","717","6.46","6.84"
"2005","17-34","Realschule","6.98","7.5","1226","6.86","7.1"
"2005","35-65","(Fach-)Abitur","6.56","6.5","768","6.41","6.71"
"2005","35-65","(noch) kein Abschluss","5.12","4.5","64","4.4","5.84"
"2005","35-65","AkademikerIn","6.91","6.5","2479","6.83","6.99"
"2005","35-65","Hauptschule","6.66","6.5","2560","6.57","6.75"
"2005","35-65","Realschule","6.65","6.5","2570","6.56","6.74"
"2005","66 +","(Fach-)Abitur","","","","",""
"2005","66 +","(noch) kein Abschluss","","","","",""
"2005","66 +","AkademikerIn","6.6","7.5","63","5.77","7.43"
"2005","66 +","Hauptschule","5.58","6.5","133","5","6.16"
"2005","66 +","Realschule","","","","",""
"2006","17-34","(Fach-)Abitur","7.03","6.5","716","6.88","7.18"
"2006","17-34","(noch) kein Abschluss","6.59","6.5","61","5.94","7.24"
"2006","17-34","AkademikerIn","7.32","7.5","480","7.15","7.49"
"2006","17-34","Hauptschule","6.76","6.5","694","6.58","6.94"
"2006","17-34","Realschule","6.93","6.5","1197","6.81","7.05"
"2006","35-65","(Fach-)Abitur","6.62","6.5","843","6.48","6.76"
"2006","35-65","(noch) kein Abschluss","5.8","5.5","61","5.22","6.38"
"2006","35-65","AkademikerIn","6.87","6.5","2662","6.79","6.95"
"2006","35-65","Hauptschule","6.69","6.5","2670","6.61","6.77"
"2006","35-65","Realschule","6.71","6.5","2762","6.63","6.79"
"2006","66 +","(Fach-)Abitur","","","","",""
"2006","66 +","(noch) kein Abschluss","","","","",""
"2006","66 +","AkademikerIn","6.45","7.5","72","5.72","7.18"
"2006","66 +","Hauptschule","5.87","6.5","141","5.35","6.39"
"2006","66 +","Realschule","5.65","5.5","36","4.72","6.58"
"2007","17-34","(Fach-)Abitur","7.11","6.5","707","6.96","7.26"
"2007","17-34","(noch) kein Abschluss","6.71","6.5","57","6.07","7.35"
"2007","17-34","AkademikerIn","7.3","7.5","479","7.13","7.47"
"2007","17-34","Hauptschule","6.85","7.5","637","6.66","7.04"
"2007","17-34","Realschule","6.91","6.5","1074","6.78","7.04"
"2007","35-65","(Fach-)Abitur","6.74","6.5","818","6.61","6.87"
"2007","35-65","(noch) kein Abschluss","5.72","5.5","49","4.96","6.48"
"2007","35-65","AkademikerIn","6.89","6.5","2520","6.81","6.97"
"2007","35-65","Hauptschule","6.59","6.5","2461","6.5","6.68"
"2007","35-65","Realschule","6.68","6.5","2685","6.6","6.76"
"2007","66 +","(Fach-)Abitur","","","","",""
"2007","66 +","(noch) kein Abschluss","","","","",""
"2007","66 +","AkademikerIn","6.58","7.5","92","5.99","7.17"
"2007","66 +","Hauptschule","5.91","5.5","146","5.4","6.42"
"2007","66 +","Realschule","5.66","6.5","36","4.54","6.78"
"2008","17-34","(Fach-)Abitur","6.92","6.5","651","6.77","7.07"
"2008","17-34","(noch) kein Abschluss","5.96","5.5","73","5.42","6.5"
"2008","17-34","AkademikerIn","7.11","7.5","465","6.95","7.27"
"2008","17-34","Hauptschule","7.06","6.5","559","6.87","7.25"
"2008","17-34","Realschule","6.97","7.5","993","6.84","7.1"
"2008","35-65","(Fach-)Abitur","6.78","6.5","805","6.64","6.92"
"2008","35-65","(noch) kein Abschluss","6.4","5.5","50","5.78","7.02"
"2008","35-65","AkademikerIn","6.96","6.5","2383","6.88","7.04"
"2008","35-65","Hauptschule","6.64","6.5","2310","6.55","6.73"
"2008","35-65","Realschule","6.71","6.5","2587","6.63","6.79"
"2008","66 +","(Fach-)Abitur","","","","",""
"2008","66 +","(noch) kein Abschluss","","","","",""
"2008","66 +","AkademikerIn","7.24","7.5","87","6.77","7.71"
"2008","66 +","Hauptschule","6.6","7.5","143","6.13","7.07"
"2008","66 +","Realschule","6.81","6.5","35","6.06","7.56"
"2009","17-34","(Fach-)Abitur","7","6.5","617","6.84","7.16"
"2009","17-34","(noch) kein Abschluss","6.76","6.5","68","6.22","7.3"
"2009","17-34","AkademikerIn","7.12","6.5","478","6.95","7.29"
"2009","17-34","Hauptschule","6.56","6.5","470","6.34","6.78"
"2009","17-34","Realschule","7.02","7.5","920","6.88","7.16"
"2009","35-65","(Fach-)Abitur","6.5","6.5","749","6.35","6.65"
"2009","35-65","(noch) kein Abschluss","5.4","4.5","41","4.58","6.22"
"2009","35-65","AkademikerIn","6.92","6.5","2244","6.84","7"
"2009","35-65","Hauptschule","6.51","6.5","2096","6.41","6.61"
"2009","35-65","Realschule","6.61","6.5","2482","6.52","6.7"
"2009","66 +","(Fach-)Abitur","","","","",""
"2009","66 +","(noch) kein Abschluss","","","","",""
"2009","66 +","AkademikerIn","7.17","7.5","97","6.73","7.61"
"2009","66 +","Hauptschule","5.66","5.5","146","5.12","6.2"
"2009","66 +","Realschule","5.82","5.5","44","5.03","6.61"
"2010","17-34","(Fach-)Abitur","6.97","6.5","812","6.82","7.12"
"2010","17-34","(noch) kein Abschluss","6.47","6.5","104","5.88","7.06"
"2010","17-34","AkademikerIn","7.09","6.5","676","6.95","7.23"
"2010","17-34","Hauptschule","6.97","6.5","764","6.8","7.14"
"2010","17-34","Realschule","7.08","7.5","1356","6.96","7.2"
"2010","35-65","(Fach-)Abitur","6.83","6.5","1188","6.71","6.95"
"2010","35-65","(noch) kein Abschluss","6.74","6.5","76","6.12","7.36"
"2010","35-65","AkademikerIn","6.98","6.5","2961","6.91","7.05"
"2010","35-65","Hauptschule","6.65","6.5","2607","6.56","6.74"
"2010","35-65","Realschule","6.73","6.5","3294","6.65","6.81"
"2010","66 +","(Fach-)Abitur","","","","",""
"2010","66 +","(noch) kein Abschluss","","","","",""
"2010","66 +","AkademikerIn","7.56","7.5","91","7.08","8.04"
"2010","66 +","Hauptschule","5.74","5.5","151","5.21","6.27"
"2010","66 +","Realschule","6.43","6.5","37","5.35","7.51"
"2011","17-34","(Fach-)Abitur","7.23","7.5","821","7.09","7.37"
"2011","17-34","(noch) kein Abschluss","6.79","7.5","106","6.29","7.29"
"2011","17-34","AkademikerIn","7.54","7.5","728","7.41","7.67"
"2011","17-34","Hauptschule","6.87","6.5","798","6.7","7.04"
"2011","17-34","Realschule","7","7.5","1362","6.89","7.11"
"2011","35-65","(Fach-)Abitur","6.9","6.5","1416","6.79","7.01"
"2011","35-65","(noch) kein Abschluss","6.73","6.5","109","6.25","7.21"
"2011","35-65","AkademikerIn","7.08","7.5","3369","7.01","7.15"
"2011","35-65","Hauptschule","6.66","6.5","2903","6.58","6.74"
"2011","35-65","Realschule","6.8","6.5","3813","6.73","6.87"
"2011","66 +","(Fach-)Abitur","","","","",""
"2011","66 +","(noch) kein Abschluss","","","","",""
"2011","66 +","AkademikerIn","6.94","7.5","110","6.43","7.45"
"2011","66 +","Hauptschule","5.81","5.5","164","5.33","6.29"
"2011","66 +","Realschule","6.68","7.5","48","5.76","7.6"
"2012","17-34","(Fach-)Abitur","7.19","6.5","826","7.06","7.32"
"2012","17-34","(noch) kein Abschluss","7.03","6.5","117","6.62","7.44"
"2012","17-34","AkademikerIn","7.23","7.5","685","7.09","7.37"
"2012","17-34","Hauptschule","7.13","7.5","773","6.97","7.29"
"2012","17-34","Realschule","7.22","7.5","1248","7.11","7.33"
"2012","35-65","(Fach-)Abitur","6.9","6.5","1520","6.8","7"
