year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,West,6975,7.69773,7.64583,7.74962,7.00000,8.00000,10.00000,2.50000,10,,,
1985,West,6294,7.52121,7.46858,7.57384,6.00000,8.00000,9.00000,1.50000,10,,,
1986,West,6131,7.41132,7.35918,7.46346,6.00000,8.00000,9.00000,1.50000,10,,,
1987,West,6122,7.41347,7.36205,7.46490,6.00000,8.00000,9.00000,1.50000,10,,,
1988,West,5812,7.26005,7.20647,7.31364,6.00000,8.00000,9.00000,1.50000,10,,,
1989,West,5668,7.26757,7.21534,7.31981,6.00000,8.00000,9.00000,1.50000,10,,,
1990,West,5655,7.23819,7.18572,7.29066,6.00000,8.00000,9.00000,1.50000,10,,,
1990,East,3393,7.20409,7.12468,7.28349,6.00000,8.00000,9.00000,1.50000,10,,,
1991,West,5790,7.19880,7.14752,7.25008,6.00000,8.00000,9.00000,1.50000,10,,,
1991,East,2711,6.33183,6.22918,6.43448,5.00000,7.00000,8.00000,0.50000,10,,,
1992,West,5641,7.41361,7.36490,7.46231,7.00000,8.00000,9.00000,4.00000,10,,,
1992,East,2380,6.76375,6.67357,6.85393,5.00000,7.00000,8.00000,0.50000,10,,,
1993,West,5537,7.11622,7.06360,7.16883,6.00000,8.00000,8.00000,3.00000,10,,,
1993,East,2218,6.83505,6.74308,6.92703,5.00000,7.00000,8.00000,0.50000,10,,,
1994,West,5318,7.00848,6.95320,7.06376,6.00000,7.00000,8.00000,3.00000,10,,,
1994,East,2182,6.74811,6.65742,6.83880,5.00000,7.00000,8.00000,0.50000,10,,,
1995,West,5928,6.90971,6.85402,6.96540,6.00000,7.00000,8.00000,3.00000,10,,,
1995,East,2307,6.64073,6.54772,6.73374,5.00000,7.00000,8.00000,0.50000,10,,,
1996,West,5810,6.89029,6.83533,6.94524,6.00000,7.00000,8.00000,3.00000,10,,,
1996,East,2263,6.62210,6.52944,6.71475,5.00000,7.00000,8.00000,0.50000,10,,,
1997,West,5589,6.87606,6.82049,6.93164,6.00000,7.00000,8.00000,3.00000,10,,,
1997,East,2210,6.62783,6.53729,6.71836,5.00000,7.00000,8.00000,0.50000,10,,,
1998,West,6204,6.97695,6.92389,7.03000,6.00000,7.00000,8.00000,3.00000,10,,,
1998,East,2318,6.50723,6.41189,6.60256,5.00000,7.00000,8.00000,0.50000,10,,,
1999,West,6034,6.91300,6.85837,6.96764,6.00000,7.00000,8.00000,3.00000,10,,,
1999,East,2285,6.56650,6.47534,6.65767,5.00000,7.00000,8.00000,0.50000,10,,,
2000,West,10080,7.13554,7.09251,7.17858,6.00000,8.00000,9.00000,1.50000,10,,,
2000,East,3164,6.75100,6.66919,6.83282,5.00000,7.00000,8.00000,0.50000,10,,,
2001,West,9857,7.12217,7.07887,7.16547,6.00000,8.00000,9.00000,1.50000,10,,,
2001,East,3166,6.75553,6.67590,6.83517,5.00000,7.00000,8.00000,0.50000,10,,,
2002,West,10787,6.95312,6.91143,6.99481,6.00000,7.00000,8.00000,3.00000,10,,,
2002,East,3127,6.62902,6.54805,6.70998,5.00000,7.00000,8.00000,0.50000,10,,,
2003,West,10191,6.94428,6.90110,6.98746,6.00000,7.00000,8.00000,3.00000,10,,,
2003,East,3026,6.47425,6.39147,6.55703,5.00000,7.00000,8.00000,0.50000,10,,,
2004,West,9810,6.85267,6.80851,6.89682,6.00000,7.00000,8.00000,3.00000,10,,,
2004,East,2944,6.38794,6.29914,6.47675,5.00000,7.00000,8.00000,0.50000,10,,,
2005,West,9303,6.80020,6.75434,6.84605,5.00000,7.00000,8.00000,0.50000,10,,,
2005,East,2804,6.38835,6.29531,6.48139,5.00000,7.00000,8.00000,0.50000,10,,,
2006,West,9758,6.80929,6.76456,6.85402,5.00000,7.00000,8.00000,0.50000,10,,,
2006,East,2900,6.57844,6.49352,6.66336,5.00000,7.00000,8.00000,0.50000,10,,,
2007,West,9235,6.81570,6.77062,6.86078,6.00000,7.00000,8.00000,3.00000,10,,,
2007,East,2820,6.50656,6.41960,6.59352,5.00000,7.00000,8.00000,0.50000,10,,,
2008,West,8759,6.84286,6.79758,6.88814,6.00000,7.00000,8.00000,3.00000,10,,,
2008,East,2682,6.68728,6.60485,6.76971,5.00000,7.00000,8.00000,0.50000,10,,,
2009,West,8203,6.72892,6.67981,6.77803,5.00000,7.00000,8.00000,0.50000,10,,,
2009,East,2574,6.59845,6.50907,6.68782,5.00000,7.00000,8.00000,0.50000,10,,,
2010,West,11232,6.86035,6.81951,6.90118,6.00000,7.00000,8.00000,3.00000,10,,,
2010,East,3195,6.65081,6.57053,6.73109,5.00000,7.00000,8.00000,0.50000,10,,,
2011,West,12732,6.97177,6.93326,7.01028,6.00000,8.00000,8.00000,3.00000,10,,,
2011,East,3535,6.59259,6.51441,6.67077,5.00000,7.00000,8.00000,0.50000,10,,,
2012,West,12919,7.05733,7.02097,7.09369,6.00000,8.00000,8.00000,3.00000,10,,,
2012,East,3531,6.82235,6.75013,6.89457,6.00000,7.00000,8.00000,3.00000,10,,,
2013,West,15557,7.07371,7.04021,7.10721,6.00000,8.00000,8.00000,3.00000,10,,,
2013,East,3652,6.89055,6.81812,6.96298,6.00000,7.00000,8.00000,3.00000,10,,,
2014,West,13809,7.06267,7.02712,7.09821,6.00000,8.00000,8.00000,3.00000,10,,,
2014,East,3309,6.87126,6.79664,6.94588,6.00000,7.00000,8.00000,3.00000,10,,,
2015,West,12563,7.13101,7.09512,7.16691,6.00000,8.00000,8.00000,3.00000,10,,,
