year,quintil_oecd,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,West,918,7.49909,7.34952,7.64866,6.00000,8.00000,9.00000,1.50000,10,,,
1984,2nd Quintile,West,1222,7.62970,7.50310,7.75630,6.00000,8.00000,10.00000,0.00000,10,,,
1984,3rd Quintile,West,1417,7.64858,7.52786,7.76930,6.00000,8.00000,10.00000,0.00000,10,,,
1984,4th Quintile,West,1641,7.69310,7.58771,7.79850,6.00000,8.00000,10.00000,0.00000,10,,,
1984,5th Quintile,West,1773,7.85272,7.75562,7.94982,7.00000,8.00000,10.00000,2.50000,10,,,
1985,1st Quintile,West,877,7.10961,6.95087,7.26836,6.00000,8.00000,9.00000,1.50000,10,,,
1985,2nd Quintile,West,1061,7.55030,7.42496,7.67565,6.00000,8.00000,9.00000,1.50000,10,,,
1985,3rd Quintile,West,1301,7.48981,7.37333,7.60628,6.00000,8.00000,9.00000,1.50000,10,,,
1985,4th Quintile,West,1487,7.50514,7.40036,7.60992,6.00000,8.00000,9.00000,1.50000,10,,,
1985,5th Quintile,West,1567,7.70341,7.60065,7.80617,7.00000,8.00000,9.00000,4.00000,10,,,
1986,1st Quintile,West,766,7.22090,7.07173,7.37007,6.00000,8.00000,9.00000,1.50000,10,,,
1986,2nd Quintile,West,1062,7.30289,7.16947,7.43631,6.00000,8.00000,9.00000,1.50000,10,,,
1986,3rd Quintile,West,1287,7.38145,7.26667,7.49623,6.00000,8.00000,9.00000,1.50000,10,,,
1986,4th Quintile,West,1508,7.41746,7.31417,7.52076,6.00000,8.00000,9.00000,1.50000,10,,,
1986,5th Quintile,West,1507,7.55750,7.45602,7.65898,7.00000,8.00000,9.00000,4.00000,10,,,
1987,1st Quintile,West,725,7.12133,6.95452,7.28815,5.00000,8.00000,9.00000,0,10,,,
1987,2nd Quintile,West,1097,7.37990,7.25539,7.50440,6.00000,8.00000,9.00000,1.50000,10,,,
1987,3rd Quintile,West,1270,7.44291,7.32546,7.56035,6.00000,8.00000,9.00000,1.50000,10,,,
1987,4th Quintile,West,1483,7.32723,7.22613,7.42833,6.00000,8.00000,9.00000,1.50000,10,,,
1987,5th Quintile,West,1545,7.58766,7.49172,7.68360,7.00000,8.00000,9.00000,4.00000,10,,,
1988,1st Quintile,West,740,6.94730,6.78027,7.11432,5.00000,7.00000,9.00000,0,10,,,
1988,2nd Quintile,West,1029,7.21949,7.08927,7.34971,6.00000,8.00000,9.00000,1.50000,10,,,
1988,3rd Quintile,West,1225,7.17968,7.06379,7.29557,6.00000,8.00000,9.00000,1.50000,10,,,
1988,4th Quintile,West,1380,7.31776,7.21004,7.42548,6.00000,8.00000,9.00000,1.50000,10,,,
1988,5th Quintile,West,1437,7.40401,7.30029,7.50772,6.00000,8.00000,9.00000,1.50000,10,,,
1989,1st Quintile,West,723,6.87771,6.71153,7.04390,5.00000,7.00000,8.00000,0.50000,10,,,
1989,2nd Quintile,West,1048,7.20780,7.08075,7.33485,6.00000,8.00000,9.00000,1.50000,10,,,
1989,3rd Quintile,West,1159,7.20710,7.09010,7.32409,6.00000,8.00000,9.00000,1.50000,10,,,
1989,4th Quintile,West,1358,7.29494,7.18997,7.39990,6.00000,8.00000,9.00000,1.50000,10,,,
1989,5th Quintile,West,1380,7.45195,7.35482,7.54909,7.00000,8.00000,9.00000,4.00000,10,,,
1990,1st Quintile,West,743,6.79873,6.64013,6.95732,5.00000,7.00000,8.00000,0.50000,10,,,
1990,2nd Quintile,West,1015,7.30297,7.17660,7.42933,6.00000,8.00000,9.00000,1.50000,10,,,
1990,3rd Quintile,West,1176,7.09715,6.97874,7.21555,6.00000,8.00000,8.00000,3.00000,10,,,
1990,4th Quintile,West,1356,7.30002,7.19661,7.40342,6.00000,8.00000,9.00000,1.50000,10,,,
1990,5th Quintile,West,1365,7.41245,7.31133,7.51357,7.00000,8.00000,9.00000,4.00000,10,,,
1991,1st Quintile,West,761,7.16104,7.00720,7.31488,6.00000,8.00000,9.00000,1.50000,10,,,
1991,2nd Quintile,West,1047,7.23914,7.12270,7.35558,6.00000,8.00000,9.00000,1.50000,10,,,
1991,3rd Quintile,West,1183,7.17810,7.06508,7.29113,6.00000,8.00000,8.00000,3.00000,10,,,
1991,4th Quintile,West,1356,7.13276,7.02461,7.24092,6.00000,8.00000,8.00000,3.00000,10,,,
1991,5th Quintile,West,1410,7.26750,7.16779,7.36720,6.00000,8.00000,9.00000,1.50000,10,,,
1992,1st Quintile,West,409,7.12823,6.92866,7.32780,6.00000,8.00000,8.00000,3.00000,10,,,
1992,1st Quintile,East,670,6.34895,6.15809,6.53982,5.00000,7.00000,8.00000,0.50000,10,,,
1992,2nd Quintile,West,821,7.22552,7.09461,7.35642,6.00000,8.00000,9.00000,1.50000,10,,,
1992,2nd Quintile,East,836,6.90995,6.76857,7.05132,6.00000,7.00000,8.00000,3.00000,10,,,
1992,3rd Quintile,West,1163,7.33489,7.21898,7.45080,6.00000,8.00000,9.00000,1.50000,10,,,
1992,3rd Quintile,East,526,6.93667,6.75965,7.11369,6.00000,7.00000,8.00000,3.00000,10,,,
1992,4th Quintile,West,1553,7.41909,7.32645,7.51173,6.00000,8.00000,9.00000,1.50000,10,,,
1992,4th Quintile,East,245,6.94129,6.66878,7.21380,5.00000,7.00000,8.00000,0.50000,10,,,
1992,5th Quintile,West,1693,7.57079,7.48931,7.65227,7.00000,8.00000,9.00000,4.00000,10,,,
1992,5th Quintile,East,103,7.12838,6.70882,7.54795,6.00000,8.00000,8.00000,3.00000,10,,,
1993,1st Quintile,West,507,6.60250,6.39596,6.80904,5.00000,7.00000,8.00000,0.50000,10,,,
1993,1st Quintile,East,429,6.46142,6.22777,6.69508,5.00000,7.00000,8.00000,0.50000,10,,,
1993,2nd Quintile,West,815,7.00257,6.85295,7.15220,6.00000,7.00000,8.00000,3.00000,10,,,
1993,2nd Quintile,East,709,6.81883,6.65438,6.98327,5.00000,7.00000,8.00000,0.50000,10,,,
1993,3rd Quintile,West,1112,7.07324,6.95696,7.18952,6.00000,7.00000,8.00000,3.00000,10,,,
