year,bula_h,pld0043,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Thuringa,Seldom,0.26483,304,926,0.23640,0.29327
2003,Thuringa,Never,0.21342,179,926,0.18701,0.23982
2008,Schleswig-Holstein,Often,0.14884,92,537,0.11871,0.17897
2008,Schleswig-Holstein,Sometimes,0.23186,155,537,0.19613,0.26759
2008,Schleswig-Holstein,Seldom,0.28896,184,537,0.25059,0.32733
2008,Schleswig-Holstein,Never,0.14546,106,537,0.11561,0.17530
2008,Hamburg,Often,0.15263,51,267,0.10941,0.19585
2008,Hamburg,Sometimes,0.32726,104,267,0.27087,0.38364
2008,Hamburg,Seldom,0.19697,65,267,0.14917,0.24476
2008,Hamburg,Never,0.15441,47,267,0.11099,0.19784
2008,Lower Saxony,Very often,0.03160,64,1724,0.02334,0.03986
2008,Lower Saxony,Often,0.14362,298,1724,0.12706,0.16018
2008,Lower Saxony,Sometimes,0.27908,608,1724,0.25790,0.30026
2008,Lower Saxony,Seldom,0.23147,472,1724,0.21155,0.25138
2008,Lower Saxony,Never,0.14240,282,1724,0.12589,0.15890
2008,Bremen,Sometimes,0.38127,56,100,0.28559,0.47694
2008,Bremen,Seldom,0.30095,44,100,0.21060,0.39130
2008,North Rhine-Westphalia,Very often,0.02291,109,3919,0.01822,0.02759
2008,North Rhine-Westphalia,Often,0.13139,625,3919,0.12081,0.14197
2008,North Rhine-Westphalia,Sometimes,0.26989,1313,3919,0.25599,0.28379
2008,North Rhine-Westphalia,Seldom,0.23764,1142,3919,0.22431,0.25097
2008,North Rhine-Westphalia,Never,0.16907,730,3919,0.15733,0.18080
2008,Hesse,Very often,0.03172,49,1297,0.02218,0.04126
2008,Hesse,Often,0.12583,212,1297,0.10778,0.14389
2008,Hesse,Sometimes,0.28870,471,1297,0.26402,0.31337
2008,Hesse,Seldom,0.22027,361,1297,0.19771,0.24284
2008,Hesse,Never,0.13863,204,1297,0.11981,0.15744
2008,"Rhineland-Palatinate, Saarland",Very often,0.02603,39,1072,0.01649,0.03556
2008,"Rhineland-Palatinate, Saarland",Often,0.10595,164,1072,0.08752,0.12439
2008,"Rhineland-Palatinate, Saarland",Sometimes,0.27475,349,1072,0.24801,0.30148
2008,"Rhineland-Palatinate, Saarland",Seldom,0.21268,287,1072,0.18817,0.23719
2008,"Rhineland-Palatinate, Saarland",Never,0.18042,233,1072,0.15739,0.20345
2008,Baden-Wuerttemberg,Very often,0.02570,83,2346,0.01929,0.03210
2008,Baden-Wuerttemberg,Often,0.12471,402,2346,0.11134,0.13808
2008,Baden-Wuerttemberg,Sometimes,0.29216,837,2346,0.27376,0.31057
2008,Baden-Wuerttemberg,Seldom,0.23966,698,2346,0.22238,0.25694
2008,Baden-Wuerttemberg,Never,0.13418,326,2346,0.12038,0.14798
2008,Bavaria,Very often,0.03036,91,2729,0.02392,0.03680
2008,Bavaria,Often,0.11093,400,2729,0.09915,0.12272
2008,Bavaria,Sometimes,0.26600,915,2729,0.24942,0.28259
2008,Bavaria,Seldom,0.25158,850,2729,0.23530,0.26787
2008,Bavaria,Never,0.16818,473,2729,0.15415,0.18222
2008,Berlin,Often,0.15693,131,686,0.12969,0.18417
2008,Berlin,Sometimes,0.29970,251,686,0.26539,0.33401
2008,Berlin,Seldom,0.22076,187,686,0.18970,0.25182
2008,Berlin,Never,0.15293,117,686,0.12597,0.17988
2008,Brandenburg,Very often,0.03281,32,816,0.02058,0.04504
2008,Brandenburg,Often,0.12227,117,816,0.09978,0.14476
2008,Brandenburg,Sometimes,0.27428,270,816,0.24365,0.30491
2008,Brandenburg,Seldom,0.25493,233,816,0.22501,0.28485
2008,Brandenburg,Never,0.17143,164,816,0.14555,0.19730
2008,Mecklenburg-Western Pomerania,Often,0.10191,59,469,0.07450,0.12932
2008,Mecklenburg-Western Pomerania,Sometimes,0.30141,164,469,0.25984,0.34299
2008,Mecklenburg-Western Pomerania,Seldom,0.29229,167,469,0.25108,0.33350
2008,Mecklenburg-Western Pomerania,Never,0.15873,79,469,0.12562,0.19184
2008,Saxony,Very often,0.01524,31,1425,0.00888,0.02160
2008,Saxony,Often,0.13924,217,1425,0.12125,0.15722
2008,Saxony,Sometimes,0.29886,506,1425,0.27508,0.32263
2008,Saxony,Seldom,0.26540,434,1425,0.24246,0.28833
2008,Saxony,Never,0.14205,237,1425,0.12392,0.16018
2008,Saxony-Anhalt,Often,0.11840,122,795,0.09593,0.14088
2008,Saxony-Anhalt,Sometimes,0.29616,285,795,0.26440,0.32791
2008,Saxony-Anhalt,Seldom,0.26784,255,795,0.23704,0.29865
2008,Saxony-Anhalt,Never,0.16915,133,795,0.14308,0.19523
2008,Thuringa,Often,0.10678,107,852,0.08603,0.12753
2008,Thuringa,Sometimes,0.26431,276,852,0.23468,0.29394
2008,Thuringa,Seldom,0.29362,285,852,0.26302,0.32421
2008,Thuringa,Never,0.19463,184,852,0.16803,0.22123
2013,Schleswig-Holstein,Often,0.12032,147,878,0.09879,0.14185
2013,Schleswig-Holstein,Sometimes,0.28770,332,878,0.25774,0.31766
2013,Schleswig-Holstein,Seldom,0.26080,303,878,0.23174,0.28986
2013,Schleswig-Holstein,Never,0.08922,96,878,0.07035,0.10809
2013,Hamburg,Often,0.12860,72,385,0.09512,0.16209
2013,Hamburg,Sometimes,0.26514,160,385,0.22099,0.30928
2013,Hamburg,Seldom,0.21656,112,385,0.17536,0.25775
2013,Hamburg,Never,0.09683,41,385,0.06726,0.12641
2013,Lower Saxony,Very often,0.01782,67,2445,0.01258,0.02307
2013,Lower Saxony,Often,0.10347,353,2445,0.09140,0.11555
2013,Lower Saxony,Sometimes,0.25172,849,2445,0.23452,0.26893
2013,Lower Saxony,Seldom,0.25958,803,2445,0.24220,0.27697
2013,Lower Saxony,Never,0.13630,373,2445,0.12270,0.14990
2013,Bremen,Often,0.09396,33,162,0.04889,0.13904
2013,Bremen,Sometimes,0.31648,74,162,0.24464,0.38833
2013,Bremen,Seldom,0.26643,55,162,0.19814,0.33472
2013,North Rhine-Westphalia,Very often,0.01968,136,5098,0.01587,0.02350
2013,North Rhine-Westphalia,Often,0.12052,867,5098,0.11158,0.12946
2013,North Rhine-Westphalia,Sometimes,0.24246,1731,5098,0.23070,0.25423
2013,North Rhine-Westphalia,Seldom,0.22402,1560,5098,0.21257,0.23546
2013,North Rhine-Westphalia,Never,0.13119,804,5098,0.12192,0.14046
2013,Hesse,Very often,0.02177,66,1741,0.01492,0.02863
2013,Hesse,Often,0.11162,297,1741,0.09682,0.12641
2013,Hesse,Sometimes,0.24574,638,1741,0.22551,0.26597
2013,Hesse,Seldom,0.24804,546,1741,0.22775,0.26834
2013,Hesse,Never,0.10256,194,1741,0.08831,0.11682
2013,"Rhineland-Palatinate, Saarland",Very often,0.01614,31,1389,0.00951,0.02277
2013,"Rhineland-Palatinate, Saarland",Often,0.11989,249,1389,0.10280,0.13698
2013,"Rhineland-Palatinate, Saarland",Sometimes,0.24881,454,1389,0.22607,0.27156
2013,"Rhineland-Palatinate, Saarland",Seldom,0.22404,425,1389,0.20211,0.24598
2013,"Rhineland-Palatinate, Saarland",Never,0.13784,230,1389,0.11971,0.15598
2013,Baden-Wuerttemberg,Very often,0.01691,81,3004,0.01230,0.02152
2013,Baden-Wuerttemberg,Often,0.10845,520,3004,0.09733,0.11957
2013,Baden-Wuerttemberg,Sometimes,0.25196,1110,3004,0.23643,0.26748
2013,Baden-Wuerttemberg,Seldom,0.24389,904,3004,0.22853,0.25925
2013,Baden-Wuerttemberg,Never,0.10664,389,3004,0.09560,0.11767
2013,Bavaria,Very often,0.02142,113,4010,0.01694,0.02590
2013,Bavaria,Often,0.11509,678,4010,0.10521,0.12497
2013,Bavaria,Sometimes,0.24934,1412,4010,0.23595,0.26274
2013,Bavaria,Seldom,0.23642,1256,4010,0.22327,0.24957
2013,Bavaria,Never,0.13135,551,4010,0.12090,0.14181
2013,Berlin,Very often,0.02013,34,982,0.01134,0.02892
2013,Berlin,Often,0.12996,184,982,0.10891,0.15100
2013,Berlin,Sometimes,0.28366,360,982,0.25545,0.31187
2013,Berlin,Seldom,0.23064,286,982,0.20428,0.25700
2013,Berlin,Never,0.10797,118,982,0.08855,0.12739
2013,Brandenburg,Often,0.08569,127,992,0.06826,0.10312
2013,Brandenburg,Sometimes,0.25790,314,992,0.23066,0.28514
2013,Brandenburg,Seldom,0.28937,360,992,0.26113,0.31760
2013,Brandenburg,Never,0.15853,191,992,0.13579,0.18127
2013,Mecklenburg-Western Pomerania,Often,0.10770,80,573,0.08229,0.13310
2013,Mecklenburg-Western Pomerania,Sometimes,0.27629,203,573,0.23965,0.31294
2013,Mecklenburg-Western Pomerania,Seldom,0.28062,181,573,0.24380,0.31744
2013,Mecklenburg-Western Pomerania,Never,0.16307,109,573,0.13279,0.19335
2013,Saxony,Very often,0.00929,34,1706,0.00474,0.01385
2013,Saxony,Often,0.10823,223,1706,0.09348,0.12297
2013,Saxony,Sometimes,0.28312,527,1706,0.26174,0.30450
2013,Saxony,Seldom,0.29277,599,1706,0.27117,0.31437
2013,Saxony,Never,0.15360,323,1706,0.13648,0.17071
2013,Saxony-Anhalt,Often,0.08129,108,946,0.06387,0.09872
2013,Saxony-Anhalt,Sometimes,0.26464,313,946,0.23652,0.29277
2013,Saxony-Anhalt,Seldom,0.26990,316,946,0.24160,0.29820
2013,Saxony-Anhalt,Never,0.20729,209,946,0.18144,0.23314
2013,Thuringa,Often,0.06760,89,971,0.05180,0.08340
2013,Thuringa,Sometimes,0.26146,297,971,0.23380,0.28911
2013,Thuringa,Seldom,0.27394,345,971,0.24587,0.30200
2013,Thuringa,Never,0.23125,240,971,0.20471,0.25778
2018,Schleswig-Holstein,Very often,0.02358,31,924,0.01379,0.03337
2018,Schleswig-Holstein,Often,0.12294,148,924,0.10176,0.14413
2018,Schleswig-Holstein,Sometimes,0.33990,355,924,0.30934,0.37046
2018,Schleswig-Holstein,Seldom,0.22733,274,924,0.20029,0.25437
2018,Schleswig-Holstein,Never,0.10401,116,924,0.08431,0.12370
2018,Hamburg,Often,0.16410,85,454,0.12999,0.19821
2018,Hamburg,Sometimes,0.23788,156,454,0.19867,0.27709
2018,Hamburg,Seldom,0.22972,146,454,0.19099,0.26846
2018,Hamburg,Never,0.10151,67,454,0.07370,0.12932
2018,Lower Saxony,Very often,0.02701,97,2527,0.02068,0.03333
2018,Lower Saxony,Often,0.12811,421,2527,0.11508,0.14114
2018,Lower Saxony,Sometimes,0.28406,948,2527,0.26647,0.30165
2018,Lower Saxony,Seldom,0.26896,741,2527,0.25167,0.28625
2018,Lower Saxony,Never,0.12673,320,2527,0.11375,0.13970
2018,Bremen,Often,0.13769,41,212,0.09120,0.18419
2018,Bremen,Sometimes,0.23517,73,212,0.17795,0.29240
2018,Bremen,Seldom,0.25375,64,212,0.19504,0.31247
2018,Bremen,Never,0.13837,34,212,0.09178,0.18496
2018,North Rhine-Westphalia,Very often,0.03326,215,5392,0.02848,0.03805
2018,North Rhine-Westphalia,Often,0.15694,991,5392,0.14723,0.16665
2018,North Rhine-Westphalia,Sometimes,0.29316,1935,5392,0.28101,0.30531
2018,North Rhine-Westphalia,Seldom,0.23222,1482,5392,0.22095,0.24349
2018,North Rhine-Westphalia,Never,0.12485,769,5392,0.11603,0.13368
2018,Hesse,Very often,0.03182,83,1697,0.02347,0.04017
2018,Hesse,Often,0.14799,317,1697,0.13109,0.16489
2018,Hesse,Sometimes,0.29073,627,1697,0.26912,0.31235
2018,Hesse,Seldom,0.25442,475,1697,0.23369,0.27515
2018,Hesse,Never,0.10765,195,1697,0.09290,0.12240
2018,"Rhineland-Palatinate, Saarland",Very often,0.02497,62,1477,0.01701,0.03293
2018,"Rhineland-Palatinate, Saarland",Often,0.15007,239,1477,0.13185,0.16829
2018,"Rhineland-Palatinate, Saarland",Sometimes,0.28039,505,1477,0.25747,0.30330
2018,"Rhineland-Palatinate, Saarland",Seldom,0.22098,391,1477,0.19981,0.24215
2018,"Rhineland-Palatinate, Saarland",Never,0.14689,280,1477,0.12883,0.16494
2018,Baden-Wuerttemberg,Very often,0.03623,115,2783,0.02928,0.04317
2018,Baden-Wuerttemberg,Often,0.13233,497,2783,0.11973,0.14492
2018,Baden-Wuerttemberg,Sometimes,0.29359,978,2783,0.27667,0.31051
2018,Baden-Wuerttemberg,Seldom,0.24685,808,2783,0.23083,0.26287
2018,Baden-Wuerttemberg,Never,0.12037,385,2783,0.10828,0.13246
2018,Bavaria,Very often,0.03356,144,3973,0.02796,0.03916
2018,Bavaria,Often,0.14606,684,3973,0.13508,0.15705
2018,Bavaria,Sometimes,0.28174,1360,3973,0.26775,0.29573
2018,Bavaria,Seldom,0.25090,1215,3973,0.23742,0.26438
2018,Bavaria,Never,0.12694,570,3973,0.11659,0.13729
2018,Berlin,Very often,0.03373,48,996,0.02251,0.04494
2018,Berlin,Often,0.16521,203,996,0.14214,0.18829
2018,Berlin,Sometimes,0.26481,342,996,0.23739,0.29223
2018,Berlin,Seldom,0.25859,293,996,0.23138,0.28579
2018,Berlin,Never,0.12442,110,996,0.10391,0.14493
2018,Brandenburg,Very often,0.02131,36,1027,0.01248,0.03015
2018,Brandenburg,Often,0.10073,112,1027,0.08231,0.11915
2018,Brandenburg,Sometimes,0.29651,377,1027,0.26856,0.32446
2018,Brandenburg,Seldom,0.24473,312,1027,0.21843,0.27104
2018,Brandenburg,Never,0.15019,190,1027,0.12833,0.17205
2018,Mecklenburg-Western Pomerania,Often,0.10534,81,582,0.08038,0.13030
2018,Mecklenburg-Western Pomerania,Sometimes,0.28582,195,582,0.24908,0.32255
2018,Mecklenburg-Western Pomerania,Seldom,0.23115,180,582,0.19687,0.26543
2018,Mecklenburg-Western Pomerania,Never,0.19231,126,582,0.16027,0.22436
2018,Saxony,Very often,0.02182,44,1619,0.01470,0.02894
2018,Saxony,Often,0.12256,233,1619,0.10658,0.13854
2018,Saxony,Sometimes,0.28188,515,1619,0.25995,0.30380
2018,Saxony,Seldom,0.27361,529,1619,0.25189,0.29533
2018,Saxony,Never,0.14817,298,1619,0.13086,0.16548
2018,Saxony-Anhalt,Very often,0.01985,35,910,0.01078,0.02892
2018,Saxony-Anhalt,Often,0.10470,116,910,0.08479,0.12460
2018,Saxony-Anhalt,Sometimes,0.27018,291,910,0.24131,0.29904
2018,Saxony-Anhalt,Seldom,0.28207,305,910,0.25282,0.31133
2018,Saxony-Anhalt,Never,0.15659,163,910,0.13297,0.18022
2018,Thuringa,Often,0.11428,122,918,0.09369,0.13488
2018,Thuringa,Sometimes,0.23875,274,918,0.21116,0.26634
2018,Thuringa,Seldom,0.29326,318,918,0.26379,0.32272
2018,Thuringa,Never,0.17454,204,918,0.14997,0.19910
