year,migback,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,1st Quintile,373,37.18185,36.21054,38.15317,40.00000,40.00000,40.00000,40.00000,40.00000,40.0,40.00000,40.00000
1984,No migration background,2nd Quintile,669,37.43689,36.72431,38.14947,40.00000,40.00000,40.00000,40.00000,40.00000,40.0,40.00000,40.00000
1984,No migration background,3rd Quintile,851,37.32754,36.79262,37.86245,40.00000,40.00000,40.00000,40.00000,40.00000,40.0,40.00000,40.00000
1984,No migration background,4th Quintile,1026,37.81556,37.30676,38.32436,40.00000,40.00000,40.00000,40.00000,40.00000,40.0,40.00000,40.00000
1984,No migration background,5th Quintile,1142,38.14644,37.66342,38.62946,40.00000,40.00000,40.00000,40.00000,40.00000,40.0,40.00000,40.00000
1984,Direct migration background,1st Quintile,454,37.95282,37.19102,38.71462,40.00000,40.00000,40.00000,40.00000,40.00000,40.0,40.00000,40.00000
1984,Direct migration background,2nd Quintile,460,39.38406,38.77747,39.99065,40.00000,40.00000,40.00000,40.00000,40.00000,40.0,40.00000,40.00000
1984,Direct migration background,3rd Quintile,442,38.64742,37.86293,39.43190,40.00000,40.00000,40.00000,40.00000,40.00000,40.0,40.00000,40.00000
1984,Direct migration background,4th Quintile,454,38.65435,38.15473,39.15397,40.00000,40.00000,40.00000,40.00000,40.00000,40.0,40.00000,40.00000
1984,Direct migration background,5th Quintile,276,38.62007,37.73610,39.50403,40.00000,40.00000,40.00000,40.00000,40.00000,40.0,40.00000,40.00000
1984,Indirect migration background,1st Quintile,,,,,,,,,,,,
1984,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1984,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1984,Indirect migration background,4th Quintile,,,,,,,,,,,,
1984,Indirect migration background,5th Quintile,,,,,,,,,,,,
1985,No migration background,1st Quintile,364,35.72919,34.74737,36.71100,38.05352,40.00000,40.00000,35.13380,42.91972,40.0,40.00000,40.00000
1985,No migration background,2nd Quintile,564,36.93979,36.24743,37.63214,40.00000,40.00000,40.00000,40.00000,40.00000,40.0,40.00000,40.00000
1985,No migration background,3rd Quintile,746,37.29012,36.72618,37.85406,40.00000,40.00000,40.00000,40.00000,40.00000,40.0,40.00000,40.00000
1985,No migration background,4th Quintile,949,37.72173,37.27105,38.17241,40.00000,40.00000,40.00000,40.00000,40.00000,40.0,40.00000,40.00000
1985,No migration background,5th Quintile,1028,37.16157,36.70658,37.61657,40.00000,40.00000,40.00000,40.00000,40.00000,40.0,40.00000,40.00000
1985,Direct migration background,1st Quintile,414,38.41430,37.58047,39.24812,40.00000,40.00000,40.00000,40.00000,40.00000,40.0,40.00000,40.00000
1985,Direct migration background,2nd Quintile,374,38.05126,37.25751,38.84501,40.00000,40.00000,40.00000,40.00000,40.00000,40.0,40.00000,40.00000
