year,age_gr,bula_h,plb0419_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,30-45 y.,North Rhine-Westphalia,Almost impossible,0.02738,31,181,0.00354,0.05121
2004,30-45 y.,Hesse,Difficult,0.09464,45,45,0.00815,0.18114
2004,30-45 y.,"Rhineland-Palatinate, Saarland",Difficult,0.11730,44,44,0.02112,0.21347
2004,30-45 y.,Baden-Wuerttemberg,Difficult,0.09130,87,87,0.03043,0.15218
2004,30-45 y.,Bavaria,Difficult,0.12456,104,104,0.06079,0.18833
2004,30-45 y.,Berlin,Difficult,0.18051,35,35,0.05123,0.30979
2004,30-45 y.,Brandenburg,Difficult,0.18917,32,32,0.05130,0.32704
2004,30-45 y.,Saxony,Difficult,0.13482,50,50,0.03919,0.23045
2004,30-45 y.,Thuringa,Difficult,0.16250,39,39,0.04520,0.27979
2004,46-65 y.,North Rhine-Westphalia,Difficult,0.05065,64,114,0.01022,0.09109
2004,46-65 y.,North Rhine-Westphalia,Almost impossible,0.03776,50,114,0.00261,0.07290
2004,46-65 y.,Bavaria,Difficult,0.05005,41,41,-0.01753,0.11762
2004,46-65 y.,Saxony,Almost impossible,0.08240,35,35,-0.01003,0.17483
2005,17-29 y.,Lower Saxony,Difficult,0.20745,64,64,0.10732,0.30757
2005,17-29 y.,North Rhine-Westphalia,Easy,0.03643,38,286,0.01468,0.05818
2005,17-29 y.,North Rhine-Westphalia,Difficult,0.22887,183,286,0.18010,0.27765
2005,17-29 y.,North Rhine-Westphalia,Almost impossible,0.07747,65,286,0.04643,0.10851
2005,17-29 y.,Hesse,Difficult,0.24005,53,53,0.12396,0.35614
2005,17-29 y.,"Rhineland-Palatinate, Saarland",Difficult,0.25297,58,58,0.14011,0.36582
2005,17-29 y.,Baden-Wuerttemberg,Easy,0.10329,58,202,0.06122,0.14536
2005,17-29 y.,Baden-Wuerttemberg,Difficult,0.21158,111,202,0.15512,0.26805
2005,17-29 y.,Baden-Wuerttemberg,Almost impossible,0.07098,33,202,0.03548,0.10648
2005,17-29 y.,Bavaria,Easy,0.04711,36,149,0.01298,0.08125
2005,17-29 y.,Bavaria,Difficult,0.20704,113,149,0.14176,0.27231
2005,17-29 y.,Berlin,Difficult,0.38622,57,57,0.25870,0.51374
2005,17-29 y.,Brandenburg,Difficult,0.27705,46,46,0.14629,0.40781
2005,17-29 y.,Saxony,Difficult,0.40672,106,106,0.31276,0.50068
2005,17-29 y.,Saxony-Anhalt,Difficult,0.36333,63,63,0.24361,0.48305
2005,17-29 y.,Thuringa,Difficult,0.37407,62,62,0.25264,0.49551
2005,30-45 y.,Lower Saxony,Difficult,0.06923,44,44,-0.00664,0.14511
2005,30-45 y.,North Rhine-Westphalia,Difficult,0.10641,124,158,0.05817,0.15465
2005,30-45 y.,North Rhine-Westphalia,Almost impossible,0.02971,34,158,0.00315,0.05627
2005,30-45 y.,Hesse,Difficult,0.08685,32,32,-0.01228,0.18599
2005,30-45 y.,"Rhineland-Palatinate, Saarland",Difficult,0.11395,39,39,0.01292,0.21498
2005,30-45 y.,Baden-Wuerttemberg,Difficult,0.11547,91,91,0.04944,0.18150
2005,30-45 y.,Bavaria,Difficult,0.10511,90,90,0.04139,0.16883
2005,30-45 y.,Berlin,Difficult,0.16411,32,32,0.03373,0.29449
2005,30-45 y.,Saxony,Difficult,0.11501,44,44,0.01965,0.21037
2005,30-45 y.,Thuringa,Difficult,0.15771,37,37,0.03865,0.27677
2005,46-65 y.,North Rhine-Westphalia,Difficult,0.05082,62,106,0.00881,0.09283
2005,46-65 y.,North Rhine-Westphalia,Almost impossible,0.03990,44,106,0.00246,0.07733
2005,46-65 y.,Bavaria,Difficult,0.04694,36,36,-0.02313,0.11702
2005,46-65 y.,Saxony,Almost impossible,0.06946,35,35,-0.01600,0.15491
2006,17-29 y.,Lower Saxony,Difficult,0.18768,61,61,0.08888,0.28647
2006,17-29 y.,North Rhine-Westphalia,Easy,0.03089,38,264,0.00998,0.05181
2006,17-29 y.,North Rhine-Westphalia,Difficult,0.26200,186,264,0.20886,0.31515
2006,17-29 y.,North Rhine-Westphalia,Almost impossible,0.04968,40,264,0.02342,0.07594
2006,17-29 y.,Hesse,Difficult,0.17545,38,38,0.05289,0.29800
2006,17-29 y.,"Rhineland-Palatinate, Saarland",Difficult,0.17756,46,46,0.06591,0.28921
2006,17-29 y.,Baden-Wuerttemberg,Easy,0.08153,50,198,0.04332,0.11974
2006,17-29 y.,Baden-Wuerttemberg,Difficult,0.19353,117,198,0.13836,0.24870
2006,17-29 y.,Baden-Wuerttemberg,Almost impossible,0.05016,31,198,0.01968,0.08064
2006,17-29 y.,Bavaria,Easy,0.07453,48,141,0.03103,0.11804
2006,17-29 y.,Bavaria,Difficult,0.16597,93,141,0.10434,0.22760
2006,17-29 y.,Berlin,Difficult,0.30330,47,47,0.17046,0.43614
2006,17-29 y.,Brandenburg,Difficult,0.21575,40,40,0.08665,0.34485
2006,17-29 y.,Saxony,Difficult,0.25294,89,89,0.16211,0.34376
2006,17-29 y.,Saxony-Anhalt,Difficult,0.30669,52,52,0.18013,0.43324
2006,17-29 y.,Thuringa,Difficult,0.23755,43,43,0.10884,0.36627
2006,30-45 y.,Lower Saxony,Difficult,0.09245,60,91,0.03261,0.15230
2006,30-45 y.,Lower Saxony,Almost impossible,0.04827,31,91,0.00399,0.09256
2006,30-45 y.,North Rhine-Westphalia,Difficult,0.11055,143,182,0.06487,0.15623
2006,30-45 y.,North Rhine-Westphalia,Almost impossible,0.03793,39,182,0.01010,0.06576
2006,30-45 y.,Hesse,Difficult,0.08112,38,38,-0.00685,0.16909
2006,30-45 y.,"Rhineland-Palatinate, Saarland",Difficult,0.11544,44,44,0.01993,0.21096
2006,30-45 y.,Baden-Wuerttemberg,Difficult,0.09579,82,82,0.03170,0.15988
2006,30-45 y.,Bavaria,Easy,0.03236,32,119,0.00043,0.06429
2006,30-45 y.,Bavaria,Difficult,0.10495,87,119,0.04965,0.16025
2006,30-45 y.,Saxony,Difficult,0.13151,43,43,0.02930,0.23372
2006,30-45 y.,Thuringa,Difficult,0.12199,36,36,0.01356,0.23041
2006,46-65 y.,North Rhine-Westphalia,Difficult,0.04010,58,109,0.00310,0.07710
2006,46-65 y.,North Rhine-Westphalia,Almost impossible,0.04266,51,109,0.00455,0.08077
2006,46-65 y.,Baden-Wuerttemberg,Difficult,0.04040,34,34,-0.02678,0.10758
2006,46-65 y.,Bavaria,Difficult,0.05242,43,43,-0.01498,0.11983
2006,46-65 y.,Brandenburg,Almost impossible,0.10882,32,32,-0.00081,0.21845
2006,46-65 y.,Saxony,Almost impossible,0.06801,32,32,-0.02062,0.15664
2007,17-29 y.,Lower Saxony,Difficult,0.15300,53,53,0.05515,0.25085
2007,17-29 y.,North Rhine-Westphalia,Easy,0.04158,39,236,0.01605,0.06710
2007,17-29 y.,North Rhine-Westphalia,Difficult,0.21211,145,236,0.15984,0.26438
2007,17-29 y.,North Rhine-Westphalia,Almost impossible,0.07383,52,236,0.04040,0.10727
2007,17-29 y.,Hesse,Difficult,0.17012,42,42,0.05510,0.28513
2007,17-29 y.,"Rhineland-Palatinate, Saarland",Difficult,0.24085,49,49,0.11988,0.36182
2007,17-29 y.,Baden-Wuerttemberg,Easy,0.08712,60,137,0.03973,0.13452
2007,17-29 y.,Baden-Wuerttemberg,Difficult,0.14124,77,137,0.08271,0.19978
2007,17-29 y.,Bavaria,Easy,0.08333,55,136,0.03671,0.12995
2007,17-29 y.,Bavaria,Difficult,0.15582,81,136,0.09464,0.21700
2007,17-29 y.,Berlin,Difficult,0.30181,41,41,0.15955,0.44407
2007,17-29 y.,Brandenburg,Difficult,0.25347,39,39,0.11516,0.39178
2007,17-29 y.,Saxony,Difficult,0.25088,76,76,0.15276,0.34899
2007,17-29 y.,Saxony-Anhalt,Difficult,0.19580,42,42,0.07433,0.31726
2007,17-29 y.,Thuringa,Difficult,0.19415,37,37,0.06494,0.32336
2007,30-45 y.,Lower Saxony,Difficult,0.06483,40,40,-0.01245,0.14210
2007,30-45 y.,North Rhine-Westphalia,Difficult,0.09132,115,150,0.04507,0.13758
2007,30-45 y.,North Rhine-Westphalia,Almost impossible,0.03180,35,150,0.00363,0.05998
2007,30-45 y.,Hesse,Difficult,0.07339,31,31,-0.01993,0.16671
2007,30-45 y.,Baden-Wuerttemberg,Difficult,0.08962,58,58,0.01547,0.16378
2007,30-45 y.,Bavaria,Difficult,0.08456,72,72,0.01984,0.14927
2007,30-45 y.,Saxony,Difficult,0.11865,35,35,0.00995,0.22736
2007,46-65 y.,North Rhine-Westphalia,Difficult,0.04197,48,91,0.00054,0.08339
2007,46-65 y.,North Rhine-Westphalia,Almost impossible,0.03900,43,91,-0.00100,0.07900
2007,46-65 y.,Bavaria,Difficult,0.03774,34,34,-0.02728,0.10276
2008,17-29 y.,Lower Saxony,Difficult,0.20085,59,59,0.09774,0.30395
2008,17-29 y.,North Rhine-Westphalia,Easy,0.03974,35,185,0.01151,0.06796
2008,17-29 y.,North Rhine-Westphalia,Difficult,0.22981,150,185,0.16902,0.29060
2008,17-29 y.,"Rhineland-Palatinate, Saarland",Difficult,0.19521,41,41,0.07237,0.31804
2008,17-29 y.,Baden-Wuerttemberg,Easy,0.07704,54,119,0.02893,0.12516
2008,17-29 y.,Baden-Wuerttemberg,Difficult,0.11094,65,119,0.05427,0.16761
2008,17-29 y.,Bavaria,Easy,0.06268,36,110,0.01718,0.10819
2008,17-29 y.,Bavaria,Difficult,0.13280,74,110,0.06909,0.19651
2008,17-29 y.,Berlin,Difficult,0.20525,32,32,0.06307,0.34743
2008,17-29 y.,Brandenburg,Difficult,0.25505,35,35,0.10853,0.40156
2008,17-29 y.,Saxony,Difficult,0.19711,61,61,0.09645,0.29777
2008,17-29 y.,Saxony-Anhalt,Difficult,0.16727,32,32,0.03589,0.29865
2008,17-29 y.,Thuringa,Difficult,0.26420,41,41,0.12756,0.40084
2008,30-45 y.,Lower Saxony,Difficult,0.07349,40,40,-0.00840,0.15539
2008,30-45 y.,North Rhine-Westphalia,Difficult,0.08030,89,89,0.02352,0.13708
2008,30-45 y.,Hesse,Difficult,0.08508,32,32,-0.01314,0.18329
2008,30-45 y.,Baden-Wuerttemberg,Difficult,0.05930,42,42,-0.01299,0.13160
2008,30-45 y.,Bavaria,Difficult,0.06658,60,60,0.00297,0.13019
2008,46-65 y.,North Rhine-Westphalia,Difficult,0.05245,51,89,0.00587,0.09903
2008,46-65 y.,North Rhine-Westphalia,Almost impossible,0.03292,38,89,-0.00436,0.07020
2009,17-29 y.,Lower Saxony,Easy,0.15957,32,64,0.06914,0.25000
2009,17-29 y.,Lower Saxony,Difficult,0.11711,32,64,0.03771,0.19651
2009,17-29 y.,North Rhine-Westphalia,Easy,0.07979,45,167,0.03857,0.12101
2009,17-29 y.,North Rhine-Westphalia,Difficult,0.19133,122,167,0.13149,0.25117
2009,17-29 y.,"Rhineland-Palatinate, Saarland",Difficult,0.21264,37,37,0.07898,0.34631
2009,17-29 y.,Baden-Wuerttemberg,Easy,0.07006,43,106,0.02124,0.11888
2009,17-29 y.,Baden-Wuerttemberg,Difficult,0.12904,63,106,0.06492,0.19316
2009,17-29 y.,Bavaria,Easy,0.04913,32,105,0.00759,0.09067
2009,17-29 y.,Bavaria,Difficult,0.11425,73,105,0.05311,0.17539
2009,17-29 y.,Saxony,Difficult,0.18681,50,50,0.07768,0.29594
2009,17-29 y.,Thuringa,Difficult,0.21812,32,32,0.07275,0.36350
2009,30-45 y.,Lower Saxony,Difficult,0.06664,32,32,-0.02116,0.15443
2009,30-45 y.,North Rhine-Westphalia,Difficult,0.08203,78,111,0.03075,0.13331
2009,30-45 y.,North Rhine-Westphalia,Almost impossible,0.03743,33,111,0.00196,0.07291
2009,30-45 y.,Baden-Wuerttemberg,Difficult,0.07022,44,44,-0.00615,0.14659
2009,30-45 y.,Bavaria,Difficult,0.05838,53,53,-0.00535,0.12210
2009,46-65 y.,North Rhine-Westphalia,Difficult,0.05167,37,73,0.00054,0.10280
2009,46-65 y.,North Rhine-Westphalia,Almost impossible,0.03821,36,73,-0.00607,0.08249
2010,17-29 y.,Lower Saxony,Easy,0.09199,37,111,0.03798,0.14600
2010,17-29 y.,Lower Saxony,Difficult,0.16750,74,111,0.09772,0.23729
2010,17-29 y.,North Rhine-Westphalia,Easy,0.07620,84,375,0.04931,0.10308
2010,17-29 y.,North Rhine-Westphalia,Difficult,0.22218,212,375,0.18004,0.26431
2010,17-29 y.,North Rhine-Westphalia,Almost impossible,0.04687,79,375,0.02545,0.06830
2010,17-29 y.,Hesse,Difficult,0.15595,58,58,0.06176,0.25013
2010,17-29 y.,"Rhineland-Palatinate, Saarland",Difficult,0.12360,49,49,0.03049,0.21671
2010,17-29 y.,Baden-Wuerttemberg,Easy,0.09210,61,192,0.05109,0.13311
2010,17-29 y.,Baden-Wuerttemberg,Difficult,0.12754,95,192,0.08024,0.17485
2010,17-29 y.,Baden-Wuerttemberg,Almost impossible,0.04700,36,192,0.01699,0.07702
2010,17-29 y.,Bavaria,Easy,0.08093,53,199,0.04294,0.11892
2010,17-29 y.,Bavaria,Difficult,0.11345,114,199,0.06928,0.15763
2010,17-29 y.,Bavaria,Almost impossible,0.04021,32,199,0.01284,0.06757
2010,17-29 y.,Berlin,Difficult,0.24748,51,51,0.12786,0.36710
2010,17-29 y.,Brandenburg,Difficult,0.29427,33,33,0.13638,0.45217
2010,17-29 y.,Saxony,Easy,0.05441,32,129,0.01512,0.09371
2010,17-29 y.,Saxony,Difficult,0.25869,97,129,0.18283,0.33456
2010,17-29 y.,Saxony-Anhalt,Difficult,0.23646,48,48,0.11498,0.35793
2010,17-29 y.,Thuringa,Difficult,0.22067,42,42,0.09373,0.34761
2010,30-45 y.,Schleswig-Holstein,Difficult,0.12550,54,54,0.03631,0.21469
2010,30-45 y.,Lower Saxony,Easy,0.02042,43,173,-0.00072,0.04156
2010,30-45 y.,Lower Saxony,Difficult,0.09090,92,173,0.04794,0.13386
2010,30-45 y.,Lower Saxony,Almost impossible,0.04125,38,173,0.01153,0.07097
2010,30-45 y.,North Rhine-Westphalia,Easy,0.02583,113,496,0.01186,0.03981
2010,30-45 y.,North Rhine-Westphalia,Difficult,0.08874,286,496,0.06369,0.11380
2010,30-45 y.,North Rhine-Westphalia,Almost impossible,0.03263,97,496,0.01698,0.04828
2010,30-45 y.,Hesse,Easy,0.02520,32,136,-0.00124,0.05164
2010,30-45 y.,Hesse,Difficult,0.10047,104,136,0.04976,0.15118
2010,30-45 y.,"Rhineland-Palatinate, Saarland",Difficult,0.10992,69,69,0.03558,0.18427
2010,30-45 y.,Baden-Wuerttemberg,Easy,0.03355,82,273,0.01215,0.05494
2010,30-45 y.,Baden-Wuerttemberg,Difficult,0.06504,151,273,0.03574,0.09435
2010,30-45 y.,Baden-Wuerttemberg,Almost impossible,0.01608,40,273,0.00113,0.03102
2010,30-45 y.,Bavaria,Easy,0.02716,72,302,0.00880,0.04552
2010,30-45 y.,Bavaria,Difficult,0.08384,182,302,0.05253,0.11515
2010,30-45 y.,Bavaria,Almost impossible,0.01811,48,302,0.00305,0.03318
2010,30-45 y.,Berlin,Difficult,0.12156,45,45,0.02500,0.21812
2010,30-45 y.,Brandenburg,Difficult,0.10225,46,46,0.01373,0.19078
2010,30-45 y.,Saxony,Difficult,0.08607,74,105,0.03216,0.13997
2010,30-45 y.,Saxony,Almost impossible,0.03903,31,105,0.00181,0.07625
2010,30-45 y.,Saxony-Anhalt,Difficult,0.05704,39,39,-0.01670,0.13077
2010,30-45 y.,Thuringa,Difficult,0.09103,37,37,-0.00294,0.18499
2010,46-65 y.,North Rhine-Westphalia,Difficult,0.05168,61,107,0.00953,0.09382
2010,46-65 y.,North Rhine-Westphalia,Almost impossible,0.03814,46,107,0.00168,0.07461
2010,46-65 y.,Baden-Wuerttemberg,Difficult,0.04948,35,35,-0.02342,0.12238
2010,46-65 y.,Bavaria,Difficult,0.05055,53,53,-0.00900,0.11009
2010,46-65 y.,Saxony,Difficult,0.08194,32,32,-0.01461,0.17849
2011,17-29 y.,Schleswig-Holstein,Difficult,0.22720,40,40,0.09569,0.35871
2011,17-29 y.,Lower Saxony,Easy,0.11994,43,122,0.06205,0.17783
2011,17-29 y.,Lower Saxony,Difficult,0.12268,79,122,0.06422,0.18114
2011,17-29 y.,North Rhine-Westphalia,Easy,0.09682,94,342,0.06543,0.12820
2011,17-29 y.,North Rhine-Westphalia,Difficult,0.15210,187,342,0.11399,0.19022
2011,17-29 y.,North Rhine-Westphalia,Almost impossible,0.03793,61,342,0.01766,0.05821
2011,17-29 y.,Hesse,Easy,0.14615,39,92,0.07357,0.21873
2011,17-29 y.,Hesse,Difficult,0.11841,53,92,0.05203,0.18480
2011,17-29 y.,"Rhineland-Palatinate, Saarland",Difficult,0.18005,46,46,0.06778,0.29231
2011,17-29 y.,Baden-Wuerttemberg,Easy,0.13083,79,203,0.08433,0.17733
2011,17-29 y.,Baden-Wuerttemberg,Difficult,0.11603,87,203,0.07186,0.16019
2011,17-29 y.,Baden-Wuerttemberg,Almost impossible,0.03634,37,203,0.01053,0.06215
2011,17-29 y.,Bavaria,Easy,0.06636,62,168,0.02861,0.10411
2011,17-29 y.,Bavaria,Difficult,0.10022,106,168,0.05467,0.14576
2011,17-29 y.,Berlin,Difficult,0.19970,36,36,0.06726,0.33215
2011,17-29 y.,Saxony,Difficult,0.23337,79,79,0.13950,0.32724
2011,17-29 y.,Saxony-Anhalt,Difficult,0.14701,33,33,0.02431,0.26970
2011,17-29 y.,Thuringa,Difficult,0.24431,39,39,0.10769,0.38092
2011,30-45 y.,Schleswig-Holstein,Difficult,0.11717,42,42,0.01872,0.21561
2011,30-45 y.,Lower Saxony,Difficult,0.07554,93,138,0.03129,0.11979
2011,30-45 y.,Lower Saxony,Almost impossible,0.02950,45,138,0.00117,0.05784
2011,30-45 y.,North Rhine-Westphalia,Easy,0.02096,79,414,0.00714,0.03477
2011,30-45 y.,North Rhine-Westphalia,Difficult,0.08295,253,414,0.05635,0.10955
2011,30-45 y.,North Rhine-Westphalia,Almost impossible,0.02516,82,414,0.01005,0.04026
2011,30-45 y.,Hesse,Difficult,0.11681,93,93,0.05117,0.18244
2011,30-45 y.,"Rhineland-Palatinate, Saarland",Difficult,0.13879,67,67,0.05538,0.22220
2011,30-45 y.,Baden-Wuerttemberg,Easy,0.03819,69,233,0.01353,0.06285
2011,30-45 y.,Baden-Wuerttemberg,Difficult,0.06203,125,233,0.03099,0.09307
2011,30-45 y.,Baden-Wuerttemberg,Almost impossible,0.01563,39,233,-0.00033,0.03159
2011,30-45 y.,Bavaria,Easy,0.02577,68,261,0.00651,0.04502
2011,30-45 y.,Bavaria,Difficult,0.06094,156,261,0.03186,0.09002
2011,30-45 y.,Bavaria,Almost impossible,0.01716,37,261,0.00138,0.03295
2011,30-45 y.,Berlin,Difficult,0.09404,46,46,0.00876,0.17932
2011,30-45 y.,Brandenburg,Difficult,0.06518,43,43,-0.00947,0.13984
2011,30-45 y.,Saxony,Difficult,0.08183,76,76,0.01979,0.14386
2011,30-45 y.,Saxony-Anhalt,Difficult,0.06124,49,49,-0.00659,0.12907
2011,46-65 y.,North Rhine-Westphalia,Difficult,0.04266,77,128,0.00751,0.07781
2011,46-65 y.,North Rhine-Westphalia,Almost impossible,0.03649,51,128,0.00388,0.06910
2011,46-65 y.,Baden-Wuerttemberg,Difficult,0.03632,48,48,-0.01717,0.08981
2011,46-65 y.,Bavaria,Difficult,0.03630,55,88,-0.00300,0.07561
2011,46-65 y.,Bavaria,Almost impossible,0.02004,33,88,-0.00941,0.04949
2011,46-65 y.,Brandenburg,Almost impossible,0.09047,34,34,-0.00740,0.18834
2012,17-29 y.,Schleswig-Holstein,Difficult,0.23425,48,48,0.11316,0.35533
2012,17-29 y.,Lower Saxony,Easy,0.10426,40,105,0.04553,0.16300
2012,17-29 y.,Lower Saxony,Difficult,0.14988,65,105,0.08127,0.21848
2012,17-29 y.,North Rhine-Westphalia,Easy,0.08324,99,316,0.05273,0.11374
2012,17-29 y.,North Rhine-Westphalia,Difficult,0.14803,164,316,0.10881,0.18724
2012,17-29 y.,North Rhine-Westphalia,Almost impossible,0.04102,53,316,0.01912,0.06292
2012,17-29 y.,Hesse,Easy,0.09068,38,74,0.02481,0.15656
2012,17-29 y.,Hesse,Difficult,0.08684,36,74,0.02224,0.15143
2012,17-29 y.,"Rhineland-Palatinate, Saarland",Difficult,0.14290,43,43,0.03706,0.24875
2012,17-29 y.,Baden-Wuerttemberg,Easy,0.11082,68,137,0.05806,0.16358
2012,17-29 y.,Baden-Wuerttemberg,Difficult,0.13624,69,137,0.07859,0.19390
2012,17-29 y.,Bavaria,Easy,0.08779,72,150,0.04235,0.13324
2012,17-29 y.,Bavaria,Difficult,0.09030,78,150,0.04428,0.13632
2012,17-29 y.,Berlin,Difficult,0.24156,37,37,0.10174,0.38138
2012,17-29 y.,Saxony,Difficult,0.21689,65,65,0.11592,0.31786
2012,17-29 y.,Thuringa,Difficult,0.27976,35,35,0.12887,0.43064
2012,30-45 y.,Schleswig-Holstein,Difficult,0.08625,39,39,-0.00301,0.17551
2012,30-45 y.,Lower Saxony,Difficult,0.06002,68,68,0.00315,0.11690
2012,30-45 y.,North Rhine-Westphalia,Easy,0.02816,76,347,0.01073,0.04559
2012,30-45 y.,North Rhine-Westphalia,Difficult,0.09000,204,347,0.05984,0.12015
2012,30-45 y.,North Rhine-Westphalia,Almost impossible,0.01831,67,347,0.00418,0.03243
2012,30-45 y.,Hesse,Difficult,0.09523,85,85,0.03246,0.15801
2012,30-45 y.,"Rhineland-Palatinate, Saarland",Difficult,0.11927,53,53,0.03118,0.20737
2012,30-45 y.,Baden-Wuerttemberg,Easy,0.03718,53,177,0.00923,0.06513
2012,30-45 y.,Baden-Wuerttemberg,Difficult,0.04954,85,177,0.01748,0.08161
2012,30-45 y.,Baden-Wuerttemberg,Almost impossible,0.01788,39,177,-0.00170,0.03746
2012,30-45 y.,Bavaria,Easy,0.03313,68,222,0.00953,0.05673
2012,30-45 y.,Bavaria,Difficult,0.07889,120,222,0.04335,0.11443
2012,30-45 y.,Bavaria,Almost impossible,0.01170,34,222,-0.00248,0.02588
2012,30-45 y.,Berlin,Difficult,0.13456,38,38,0.02460,0.24452
2012,30-45 y.,Brandenburg,Difficult,0.07678,36,36,-0.01142,0.16499
2012,30-45 y.,Saxony,Difficult,0.09947,64,64,0.02556,0.17337
2012,30-45 y.,Saxony-Anhalt,Difficult,0.08227,43,43,-0.00083,0.16537
2012,46-65 y.,Lower Saxony,Difficult,0.03712,33,33,-0.02838,0.10263
2012,46-65 y.,North Rhine-Westphalia,Difficult,0.04751,86,138,0.01189,0.08314
2012,46-65 y.,North Rhine-Westphalia,Almost impossible,0.03068,52,138,0.00180,0.05956
2012,46-65 y.,Hesse,Difficult,0.04616,31,31,-0.02893,0.12125
2012,46-65 y.,Baden-Wuerttemberg,Difficult,0.05167,55,55,-0.00737,0.11071
2012,46-65 y.,Bavaria,Difficult,0.02250,53,88,-0.00866,0.05367
2012,46-65 y.,Bavaria,Almost impossible,0.02221,35,88,-0.00876,0.05318
2012,46-65 y.,Berlin,Difficult,0.10136,31,31,-0.00664,0.20937
2012,46-65 y.,Saxony,Difficult,0.05483,34,34,-0.02284,0.13251
2012,46-65 y.,Saxony-Anhalt,Difficult,0.08893,34,34,-0.00819,0.18605
2013,17-29 y.,Schleswig-Holstein,Easy,0.11456,33,71,0.03995,0.18917
2013,17-29 y.,Schleswig-Holstein,Difficult,0.16701,38,71,0.07964,0.25439
2013,17-29 y.,Lower Saxony,Easy,0.08506,64,154,0.04085,0.12926
2013,17-29 y.,Lower Saxony,Difficult,0.13929,90,154,0.08442,0.19415
2013,17-29 y.,North Rhine-Westphalia,Easy,0.10410,137,434,0.07533,0.13286
2013,17-29 y.,North Rhine-Westphalia,Difficult,0.13432,215,434,0.10220,0.16644
2013,17-29 y.,North Rhine-Westphalia,Almost impossible,0.04729,82,434,0.02730,0.06729
2013,17-29 y.,Hesse,Easy,0.08011,31,101,0.02690,0.13332
2013,17-29 y.,Hesse,Difficult,0.14732,70,101,0.07786,0.21679
2013,17-29 y.,"Rhineland-Palatinate, Saarland",Difficult,0.13404,46,46,0.03450,0.23359
2013,17-29 y.,Baden-Wuerttemberg,Easy,0.11303,89,213,0.07040,0.15565
2013,17-29 y.,Baden-Wuerttemberg,Difficult,0.10657,90,213,0.06504,0.14811
2013,17-29 y.,Baden-Wuerttemberg,Almost impossible,0.03836,34,213,0.01251,0.06422
2013,17-29 y.,Bavaria,Easy,0.12441,110,251,0.08350,0.16533
2013,17-29 y.,Bavaria,Difficult,0.11494,106,251,0.07540,0.15448
2013,17-29 y.,Bavaria,Almost impossible,0.02481,35,251,0.00553,0.04410
2013,17-29 y.,Berlin,Easy,0.08502,31,73,0.02060,0.14945
2013,17-29 y.,Berlin,Difficult,0.20889,42,73,0.11499,0.30279
2013,17-29 y.,Saxony,Difficult,0.11650,43,43,0.01947,0.21353
2013,30-45 y.,Schleswig-Holstein,Difficult,0.10075,47,47,0.01377,0.18774
2013,30-45 y.,Lower Saxony,Easy,0.03064,36,168,0.00450,0.05678
2013,30-45 y.,Lower Saxony,Difficult,0.07937,92,168,0.03837,0.12037
2013,30-45 y.,Lower Saxony,Almost impossible,0.03290,40,168,0.00584,0.05995
2013,30-45 y.,North Rhine-Westphalia,Easy,0.02898,90,460,0.01363,0.04433
2013,30-45 y.,North Rhine-Westphalia,Difficult,0.09912,269,460,0.07178,0.12646
2013,30-45 y.,North Rhine-Westphalia,Almost impossible,0.03483,101,460,0.01806,0.05161
2013,30-45 y.,Hesse,Difficult,0.08312,84,84,0.02373,0.14251
2013,30-45 y.,"Rhineland-Palatinate, Saarland",Difficult,0.09921,55,55,0.01947,0.17894
2013,30-45 y.,Baden-Wuerttemberg,Easy,0.03560,70,236,0.01191,0.05929
2013,30-45 y.,Baden-Wuerttemberg,Difficult,0.08218,124,236,0.04707,0.11730
2013,30-45 y.,Baden-Wuerttemberg,Almost impossible,0.02305,42,236,0.00386,0.04223
2013,30-45 y.,Bavaria,Easy,0.03763,56,202,0.01132,0.06394
2013,30-45 y.,Bavaria,Difficult,0.07639,146,202,0.03967,0.11311
2013,30-45 y.,Berlin,Difficult,0.10870,52,52,0.02327,0.19412
2013,30-45 y.,Brandenburg,Difficult,0.11099,43,43,0.01599,0.20599
2013,30-45 y.,Saxony,Difficult,0.09555,68,68,0.02516,0.16594
2013,30-45 y.,Saxony-Anhalt,Difficult,0.10755,49,49,0.01990,0.19520
2013,46-65 y.,Lower Saxony,Difficult,0.04439,49,49,-0.01388,0.10266
2013,46-65 y.,North Rhine-Westphalia,Difficult,0.03705,94,148,0.00652,0.06759
2013,46-65 y.,North Rhine-Westphalia,Almost impossible,0.02514,54,148,-0.00017,0.05045
2013,46-65 y.,Hesse,Difficult,0.03267,36,36,-0.02623,0.09156
2013,46-65 y.,Baden-Wuerttemberg,Difficult,0.04170,58,58,-0.01019,0.09360
2013,46-65 y.,Bavaria,Difficult,0.04487,80,113,0.00653,0.08320
2013,46-65 y.,Bavaria,Almost impossible,0.01961,33,113,-0.00607,0.04529
2013,46-65 y.,Brandenburg,Difficult,0.07653,31,31,-0.01860,0.17167
2013,46-65 y.,Saxony,Difficult,0.04459,36,36,-0.02379,0.11297
2014,17-29 y.,Lower Saxony,Easy,0.09128,57,142,0.04374,0.13881
2014,17-29 y.,Lower Saxony,Difficult,0.15103,85,142,0.09192,0.21013
2014,17-29 y.,North Rhine-Westphalia,Easy,0.07417,94,346,0.04652,0.10182
2014,17-29 y.,North Rhine-Westphalia,Difficult,0.15648,183,346,0.11814,0.19482
