year,bula_h,ple0013,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Saxony-Anhalt,Yes,0.04265,41,759,0.02827,0.05704
2013,Saxony-Anhalt,No,0.73894,718,759,0.70768,0.77021
2013,Thuringa,Yes,0.03313,33,799,0.02072,0.04555
2013,Thuringa,No,0.75158,766,799,0.72159,0.78156
2015,Schleswig-Holstein,Yes,0.06889,76,874,0.05209,0.08569
2015,Schleswig-Holstein,No,0.77231,798,874,0.74449,0.80013
2015,Hamburg,No,0.78137,400,400,0.74082,0.82193
2015,Lower Saxony,Yes,0.05811,155,2421,0.04879,0.06743
2015,Lower Saxony,No,0.77080,2266,2421,0.75405,0.78755
2015,Bremen,No,0.80648,164,164,0.74584,0.86713
2015,North Rhine-Westphalia,Yes,0.05863,331,5165,0.05222,0.06504
2015,North Rhine-Westphalia,No,0.75943,4834,5165,0.74777,0.77109
2015,Hesse,Yes,0.03975,104,1705,0.03047,0.04903
2015,Hesse,No,0.76132,1601,1705,0.74108,0.78156
2015,"Rhineland-Palatinate, Saarland",Yes,0.04564,75,1496,0.03506,0.05622
2015,"Rhineland-Palatinate, Saarland",No,0.79299,1421,1496,0.77245,0.81353
2015,Baden-Wuerttemberg,Yes,0.05298,191,2985,0.04494,0.06101
2015,Baden-Wuerttemberg,No,0.77208,2794,2985,0.75703,0.78713
2015,Bavaria,Yes,0.05483,232,4027,0.04780,0.06187
2015,Bavaria,No,0.76049,3795,4027,0.74730,0.77367
2015,Berlin,Yes,0.06103,68,912,0.04549,0.07658
2015,Berlin,No,0.75897,844,912,0.73120,0.78675
2015,Brandenburg,Yes,0.02903,41,984,0.01853,0.03952
2015,Brandenburg,No,0.80874,943,984,0.78416,0.83333
2015,Mecklenburg-Western Pomerania,Yes,0.04783,33,557,0.03009,0.06557
2015,Mecklenburg-Western Pomerania,No,0.80476,524,557,0.77181,0.83771
2015,Saxony,Yes,0.05331,91,1511,0.04198,0.06464
2015,Saxony,No,0.79830,1420,1511,0.77806,0.81854
2015,Saxony-Anhalt,Yes,0.06273,56,885,0.04674,0.07871
2015,Saxony-Anhalt,No,0.80217,829,885,0.77591,0.82843
2015,Thuringa,Yes,0.03698,42,920,0.02478,0.04918
2015,Thuringa,No,0.79069,878,920,0.76439,0.81699
2017,Schleswig-Holstein,Yes,0.05746,67,951,0.04266,0.07226
2017,Schleswig-Holstein,No,0.76794,884,951,0.74110,0.79479
2017,Hamburg,No,0.77482,437,437,0.73561,0.81403
2017,Lower Saxony,Yes,0.05682,187,2697,0.04809,0.06556
2017,Lower Saxony,No,0.77895,2510,2697,0.76329,0.79461
2017,Bremen,No,0.79148,212,212,0.73666,0.84629
2017,North Rhine-Westphalia,Yes,0.06367,397,5524,0.05723,0.07011
2017,North Rhine-Westphalia,No,0.76929,5127,5524,0.75818,0.78040
2017,Hesse,Yes,0.05402,115,1789,0.04354,0.06450
2017,Hesse,No,0.77206,1674,1789,0.75261,0.79150
2017,"Rhineland-Palatinate, Saarland",Yes,0.04598,76,1524,0.03546,0.05650
2017,"Rhineland-Palatinate, Saarland",No,0.78022,1448,1524,0.75942,0.80101
2017,Baden-Wuerttemberg,Yes,0.05566,209,3018,0.04748,0.06384
2017,Baden-Wuerttemberg,No,0.77242,2809,3018,0.75746,0.78738
2017,Bavaria,Yes,0.05525,257,4211,0.04835,0.06215
2017,Bavaria,No,0.78346,3954,4211,0.77102,0.79591
2017,Berlin,Yes,0.08064,83,989,0.06367,0.09762
2017,Berlin,No,0.77744,906,989,0.75150,0.80338
2017,Brandenburg,Yes,0.03261,47,1033,0.02178,0.04345
2017,Brandenburg,No,0.79098,986,1033,0.76618,0.81579
2017,Mecklenburg-Western Pomerania,Yes,0.05697,36,573,0.03797,0.07596
2017,Mecklenburg-Western Pomerania,No,0.76895,537,573,0.73441,0.80350
2017,Saxony,Yes,0.05827,103,1653,0.04698,0.06957
2017,Saxony,No,0.79190,1550,1653,0.77232,0.81148
2017,Saxony-Anhalt,Yes,0.06031,61,923,0.04495,0.07568
2017,Saxony-Anhalt,No,0.78040,862,923,0.75368,0.80712
2017,Thuringa,Yes,0.04536,55,978,0.03231,0.05841
2017,Thuringa,No,0.80647,923,978,0.78170,0.83125
2019,Schleswig-Holstein,Yes,0.05316,79,956,0.03893,0.06739
2019,Schleswig-Holstein,No,0.74996,877,956,0.72249,0.77742
2019,Hamburg,Yes,0.05304,46,529,0.03393,0.07216
2019,Hamburg,No,0.76454,483,529,0.72835,0.80073
2019,Lower Saxony,Yes,0.06307,192,2493,0.05353,0.07262
2019,Lower Saxony,No,0.76837,2301,2493,0.75181,0.78493
2019,Bremen,No,0.78180,205,205,0.72512,0.83848
2019,North Rhine-Westphalia,Yes,0.06325,409,5406,0.05676,0.06973
2019,North Rhine-Westphalia,No,0.77597,4997,5406,0.76486,0.78709
2019,Hesse,Yes,0.06297,124,1711,0.05146,0.07448
2019,Hesse,No,0.76696,1587,1711,0.74693,0.78700
2019,"Rhineland-Palatinate, Saarland",Yes,0.05496,98,1466,0.04329,0.06663
2019,"Rhineland-Palatinate, Saarland",No,0.78023,1368,1466,0.75902,0.80143
2019,Baden-Wuerttemberg,Yes,0.06423,222,2799,0.05515,0.07331
2019,Baden-Wuerttemberg,No,0.75229,2577,2799,0.73629,0.76828
2019,Bavaria,Yes,0.06105,251,3951,0.05358,0.06851
2019,Bavaria,No,0.76735,3700,3951,0.75417,0.78053
2019,Berlin,Yes,0.06781,85,1027,0.05242,0.08319
2019,Berlin,No,0.77941,942,1027,0.75404,0.80478
2019,Brandenburg,Yes,0.03561,56,1111,0.02471,0.04651
2019,Brandenburg,No,0.77619,1055,1111,0.75167,0.80071
2019,Mecklenburg-Western Pomerania,Yes,0.06201,43,611,0.04287,0.08115
2019,Mecklenburg-Western Pomerania,No,0.76695,568,611,0.73340,0.80050
2019,Saxony,Yes,0.05429,91,1634,0.04330,0.06528
2019,Saxony,No,0.79807,1543,1634,0.77860,0.81754
2019,Saxony-Anhalt,Yes,0.07120,64,889,0.05429,0.08811
2019,Saxony-Anhalt,No,0.77311,825,889,0.74556,0.80066
2019,Thuringa,Yes,0.06815,64,923,0.05188,0.08441
2019,Thuringa,No,0.78224,859,923,0.75559,0.80888
2021,Schleswig-Holstein,Yes,0.06413,62,825,0.04740,0.08085
2021,Schleswig-Holstein,No,0.69936,763,825,0.66805,0.73067
2021,Hamburg,Yes,0.09614,40,450,0.06887,0.12340
2021,Hamburg,No,0.75836,410,450,0.71876,0.79795
2021,Lower Saxony,Yes,0.07780,156,1881,0.06569,0.08990
2021,Lower Saxony,No,0.74104,1725,1881,0.72124,0.76084
2021,Bremen,No,0.88044,141,141,0.82670,0.93419
2021,North Rhine-Westphalia,Yes,0.07775,352,4112,0.06957,0.08594
2021,North Rhine-Westphalia,No,0.74459,3760,4112,0.73125,0.75792
2021,Hesse,Yes,0.07522,96,1323,0.06100,0.08944
2021,Hesse,No,0.76098,1227,1323,0.73799,0.78397
2021,"Rhineland-Palatinate, Saarland",Yes,0.06341,69,996,0.04827,0.07856
2021,"Rhineland-Palatinate, Saarland",No,0.77267,927,996,0.74663,0.79871
2021,Baden-Wuerttemberg,Yes,0.07753,169,2167,0.06626,0.08879
2021,Baden-Wuerttemberg,No,0.74326,1998,2167,0.72486,0.76165
2021,Bavaria,Yes,0.05455,204,2852,0.04621,0.06288
2021,Bavaria,No,0.76259,2648,2852,0.74697,0.77821
2021,Berlin,Yes,0.07559,72,906,0.05837,0.09281
2021,Berlin,No,0.74580,834,906,0.71743,0.77417
2021,Brandenburg,Yes,0.04645,53,701,0.03086,0.06204
2021,Brandenburg,No,0.76686,648,701,0.73554,0.79818
2021,Mecklenburg-Western Pomerania,Yes,0.07448,34,407,0.04894,0.10002
2021,Mecklenburg-Western Pomerania,No,0.77246,373,407,0.73167,0.81324
2021,Saxony,Yes,0.06316,79,1160,0.04915,0.07716
2021,Saxony,No,0.77350,1081,1160,0.74940,0.79760
2021,Saxony-Anhalt,Yes,0.06905,44,599,0.04873,0.08938
2021,Saxony-Anhalt,No,0.76804,555,599,0.73421,0.80187
2021,Thuringa,Yes,0.05496,37,633,0.03719,0.07272
2021,Thuringa,No,0.76005,596,633,0.72676,0.79335
