year,age_gr,bula_h,ple0013,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.82602,165,165,0.76800,0.88404
2011,17-29 y.,Baden-Wuerttemberg,No,0.79723,383,383,0.75691,0.83755
2011,17-29 y.,Bavaria,No,0.78781,414,414,0.74837,0.82724
2011,17-29 y.,Berlin,No,0.79401,97,97,0.71311,0.87492
2011,17-29 y.,Brandenburg,No,0.72654,92,92,0.63496,0.81812
2011,17-29 y.,Mecklenburg-Western Pomerania,No,0.68550,64,64,0.57084,0.80016
2011,17-29 y.,Saxony,No,0.80484,184,184,0.74741,0.86226
2011,17-29 y.,Saxony-Anhalt,No,0.87320,116,116,0.81238,0.93401
2011,17-29 y.,Thuringa,No,0.84973,133,133,0.78877,0.91069
2011,30-45 y.,Schleswig-Holstein,No,0.67502,127,127,0.59324,0.75681
2011,30-45 y.,Hamburg,No,0.77947,75,75,0.68501,0.87394
2011,30-45 y.,Lower Saxony,No,0.74023,440,440,0.69921,0.78125
2011,30-45 y.,North Rhine-Westphalia,Yes,0.04405,59,992,0.03127,0.05682
2011,30-45 y.,North Rhine-Westphalia,No,0.75665,933,992,0.72994,0.78337
2011,30-45 y.,Hesse,No,0.72541,336,336,0.67762,0.77321
2011,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.72856,247,247,0.67299,0.78413
2011,30-45 y.,Baden-Wuerttemberg,No,0.74923,596,596,0.71441,0.78406
2011,30-45 y.,Bavaria,Yes,0.05464,41,747,0.03833,0.07095
2011,30-45 y.,Bavaria,No,0.72772,706,747,0.69578,0.75967
2011,30-45 y.,Berlin,No,0.71966,150,150,0.64753,0.79178
2011,30-45 y.,Brandenburg,No,0.72339,160,160,0.65386,0.79292
2011,30-45 y.,Mecklenburg-Western Pomerania,No,0.68277,100,100,0.59109,0.77445
2011,30-45 y.,Saxony,No,0.80102,334,334,0.75814,0.84390
2011,30-45 y.,Saxony-Anhalt,No,0.75886,186,186,0.69722,0.82051
2011,30-45 y.,Thuringa,No,0.72818,186,186,0.66407,0.79229
2011,46-65 y.,Schleswig-Holstein,No,0.91169,215,215,0.87368,0.94971
2011,46-65 y.,Hamburg,No,0.89598,82,82,0.82950,0.96247
2011,46-65 y.,Lower Saxony,No,0.91424,654,654,0.89276,0.93572
2011,46-65 y.,Bremen,No,0.93613,43,43,0.86217,1.01008
2011,46-65 y.,North Rhine-Westphalia,Yes,0.05982,84,1527,0.04792,0.07172
2011,46-65 y.,North Rhine-Westphalia,No,0.89871,1443,1527,0.88358,0.91385
2011,46-65 y.,Hesse,Yes,0.04672,31,574,0.02944,0.06400
2011,46-65 y.,Hesse,No,0.90600,543,574,0.88210,0.92989
2011,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.91147,451,451,0.88522,0.93771
2011,46-65 y.,Baden-Wuerttemberg,Yes,0.06257,51,892,0.04667,0.07847
2011,46-65 y.,Baden-Wuerttemberg,No,0.88982,841,892,0.86926,0.91038
2011,46-65 y.,Bavaria,Yes,0.03836,51,1206,0.02752,0.04921
2011,46-65 y.,Bavaria,No,0.91655,1155,1206,0.90094,0.93217
2011,46-65 y.,Berlin,No,0.87208,276,276,0.83260,0.91155
2011,46-65 y.,Brandenburg,No,0.92577,353,353,0.89839,0.95316
2011,46-65 y.,Mecklenburg-Western Pomerania,No,0.91282,206,206,0.87420,0.95144
2011,46-65 y.,Saxony,No,0.91099,485,485,0.88562,0.93636
2011,46-65 y.,Saxony-Anhalt,No,0.92120,315,315,0.89140,0.95100
2011,46-65 y.,Thuringa,No,0.93274,323,323,0.90538,0.96010
2011,66 and older,Schleswig-Holstein,No,0.93409,158,158,0.89528,0.97290
2011,66 and older,Hamburg,No,0.97486,88,88,0.94197,1.00776
2011,66 and older,Lower Saxony,No,0.95116,482,482,0.93190,0.97042
2011,66 and older,North Rhine-Westphalia,Yes,0.06264,55,1004,0.04764,0.07764
2011,66 and older,North Rhine-Westphalia,No,0.93649,949,1004,0.92140,0.95158
2011,66 and older,Hesse,No,0.94624,266,266,0.91908,0.97339
2011,66 and older,"Rhineland-Palatinate, Saarland",No,0.92331,273,273,0.89169,0.95494
2011,66 and older,Baden-Wuerttemberg,Yes,0.05896,35,571,0.03963,0.07830
2011,66 and older,Baden-Wuerttemberg,No,0.94032,536,571,0.92088,0.95977
2011,66 and older,Bavaria,Yes,0.04807,31,791,0.03315,0.06299
2011,66 and older,Bavaria,No,0.95120,760,791,0.93618,0.96623
2011,66 and older,Berlin,No,0.93994,200,200,0.90692,0.97295
2011,66 and older,Brandenburg,No,0.95803,232,232,0.93217,0.98389
2011,66 and older,Mecklenburg-Western Pomerania,No,0.93935,117,117,0.89591,0.98279
2011,66 and older,Saxony,No,0.94802,337,337,0.92429,0.97176
2011,66 and older,Saxony-Anhalt,No,0.92597,209,209,0.89039,0.96155
2011,66 and older,Thuringa,No,0.92755,204,204,0.89189,0.96321
2013,17-29 y.,Schleswig-Holstein,No,0.64198,83,83,0.53822,0.74575
2013,17-29 y.,Hamburg,No,0.47740,35,35,0.30950,0.64530
2013,17-29 y.,Lower Saxony,No,0.64820,224,224,0.58552,0.71088
2013,17-29 y.,North Rhine-Westphalia,Yes,0.04281,36,534,0.02562,0.05999
2013,17-29 y.,North Rhine-Westphalia,No,0.62990,498,534,0.58891,0.67089
2013,17-29 y.,Hesse,No,0.58103,140,140,0.49901,0.66305
2013,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.66872,151,151,0.59339,0.74404
2013,17-29 y.,Baden-Wuerttemberg,No,0.62221,289,289,0.56622,0.67821
2013,17-29 y.,Bavaria,No,0.63761,388,388,0.58972,0.68551
2013,17-29 y.,Berlin,No,0.59875,90,90,0.49691,0.70058
2013,17-29 y.,Brandenburg,No,0.70851,69,69,0.60049,0.81652
2013,17-29 y.,Mecklenburg-Western Pomerania,No,0.77697,47,47,0.65668,0.89727
2013,17-29 y.,Saxony,No,0.80824,155,155,0.74606,0.87042
2013,17-29 y.,Saxony-Anhalt,No,0.70424,82,82,0.60485,0.80363
2013,17-29 y.,Thuringa,No,0.83202,93,93,0.75562,0.90841
2013,30-45 y.,Schleswig-Holstein,No,0.60117,112,112,0.51008,0.69227
2013,30-45 y.,Hamburg,No,0.74234,87,87,0.64991,0.83478
2013,30-45 y.,Lower Saxony,No,0.63272,356,356,0.58258,0.68287
2013,30-45 y.,North Rhine-Westphalia,Yes,0.03285,45,810,0.02057,0.04514
2013,30-45 y.,North Rhine-Westphalia,No,0.63559,765,810,0.60243,0.66876
2013,30-45 y.,Hesse,No,0.61904,265,265,0.56046,0.67762
2013,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.61098,196,196,0.54256,0.67941
2013,30-45 y.,Baden-Wuerttemberg,No,0.59582,467,467,0.55127,0.64038
2013,30-45 y.,Bavaria,Yes,0.05998,49,656,0.04180,0.07817
2013,30-45 y.,Bavaria,No,0.61590,607,656,0.57865,0.65314
2013,30-45 y.,Berlin,No,0.67299,162,162,0.60052,0.74545
2013,30-45 y.,Brandenburg,No,0.64500,125,125,0.56077,0.72922
2013,30-45 y.,Mecklenburg-Western Pomerania,No,0.67023,81,81,0.56721,0.77325
2013,30-45 y.,Saxony,No,0.77598,291,291,0.72799,0.82397
2013,30-45 y.,Saxony-Anhalt,No,0.72613,153,153,0.65524,0.79703
2013,30-45 y.,Thuringa,No,0.68244,146,146,0.60666,0.75821
2013,46-65 y.,Schleswig-Holstein,No,0.88214,196,196,0.83688,0.92740
2013,46-65 y.,Hamburg,No,0.73099,72,72,0.62784,0.83414
2013,46-65 y.,Lower Saxony,Yes,0.05630,39,661,0.03872,0.07389
2013,46-65 y.,Lower Saxony,No,0.84389,622,661,0.81620,0.87158
2013,46-65 y.,Bremen,No,0.85671,39,39,0.74531,0.96811
2013,46-65 y.,North Rhine-Westphalia,Yes,0.06690,93,1435,0.05397,0.07983
2013,46-65 y.,North Rhine-Westphalia,No,0.82866,1342,1435,0.80916,0.84817
2013,46-65 y.,Hesse,Yes,0.04664,34,557,0.02911,0.06416
2013,46-65 y.,Hesse,No,0.84233,523,557,0.81204,0.87262
2013,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.85319,419,419,0.81926,0.88712
2013,46-65 y.,Baden-Wuerttemberg,Yes,0.06728,59,787,0.04977,0.08479
2013,46-65 y.,Baden-Wuerttemberg,No,0.80538,728,787,0.77771,0.83306
2013,46-65 y.,Bavaria,Yes,0.04509,62,1115,0.03290,0.05727
2013,46-65 y.,Bavaria,No,0.85505,1053,1115,0.83438,0.87573
2013,46-65 y.,Berlin,No,0.81224,259,259,0.76459,0.85989
2013,46-65 y.,Brandenburg,No,0.87506,321,321,0.83883,0.91129
2013,46-65 y.,Mecklenburg-Western Pomerania,No,0.93342,194,194,0.89825,0.96859
2013,46-65 y.,Saxony,No,0.89239,493,493,0.86500,0.91977
2013,46-65 y.,Saxony-Anhalt,No,0.88070,292,292,0.84346,0.91795
2013,46-65 y.,Thuringa,No,0.93761,328,328,0.91140,0.96383
2013,66 and older,Schleswig-Holstein,No,0.91098,161,161,0.86686,0.95511
2013,66 and older,Hamburg,No,0.97617,95,95,0.94534,1.00700
2013,66 and older,Lower Saxony,No,0.94020,460,460,0.91851,0.96190
2013,66 and older,North Rhine-Westphalia,Yes,0.07240,63,939,0.05582,0.08899
2013,66 and older,North Rhine-Westphalia,No,0.92205,876,939,0.90490,0.93921
2013,66 and older,Hesse,No,0.94436,273,273,0.91711,0.97160
2013,66 and older,"Rhineland-Palatinate, Saarland",No,0.92025,266,266,0.88763,0.95286
2013,66 and older,Baden-Wuerttemberg,No,0.92650,512,512,0.90387,0.94912
2013,66 and older,Bavaria,Yes,0.07215,41,763,0.05378,0.09052
2013,66 and older,Bavaria,No,0.91855,722,763,0.89913,0.93797
2013,66 and older,Berlin,No,0.93111,195,195,0.89547,0.96675
2013,66 and older,Brandenburg,No,0.96501,231,231,0.94127,0.98876
2013,66 and older,Mecklenburg-Western Pomerania,No,0.96039,112,112,0.92410,0.99667
2013,66 and older,Saxony,No,0.93231,329,329,0.90512,0.95949
2013,66 and older,Saxony-Anhalt,No,0.93874,191,191,0.90464,0.97284
2013,66 and older,Thuringa,No,0.90996,199,199,0.87009,0.94983
2015,17-29 y.,Schleswig-Holstein,No,0.77236,136,136,0.70162,0.84309
2015,17-29 y.,Hamburg,No,0.71043,48,48,0.58076,0.84010
2015,17-29 y.,Lower Saxony,No,0.78776,378,378,0.74649,0.82904
2015,17-29 y.,Bremen,No,0.86272,33,33,0.74349,0.98196
2015,17-29 y.,North Rhine-Westphalia,Yes,0.05998,54,881,0.04429,0.07567
2015,17-29 y.,North Rhine-Westphalia,No,0.82319,827,881,0.79799,0.84840
2015,17-29 y.,Hesse,No,0.84618,255,255,0.80181,0.89055
2015,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.84279,238,238,0.79645,0.88913
2015,17-29 y.,Baden-Wuerttemberg,No,0.86053,461,461,0.82887,0.89219
2015,17-29 y.,Bavaria,Yes,0.07922,52,641,0.05830,0.10015
2015,17-29 y.,Bavaria,No,0.77221,589,641,0.73972,0.80471
2015,17-29 y.,Berlin,No,0.79507,127,127,0.72459,0.86555
2015,17-29 y.,Brandenburg,No,0.84625,97,97,0.77409,0.91841
2015,17-29 y.,Mecklenburg-Western Pomerania,No,0.94298,66,66,0.88660,0.99935
2015,17-29 y.,Saxony,No,0.85374,187,187,0.80296,0.90452
2015,17-29 y.,Saxony-Anhalt,No,0.79858,105,105,0.72150,0.87567
2015,17-29 y.,Thuringa,No,0.79488,109,109,0.71873,0.87104
2015,30-45 y.,Schleswig-Holstein,No,0.89289,249,249,0.85440,0.93138
2015,30-45 y.,Hamburg,No,0.88198,133,133,0.82693,0.93702
2015,30-45 y.,Lower Saxony,Yes,0.06768,42,702,0.04908,0.08628
2015,30-45 y.,Lower Saxony,No,0.88529,660,702,0.86169,0.90888
2015,30-45 y.,Bremen,No,0.91910,53,53,0.84499,0.99322
2015,30-45 y.,North Rhine-Westphalia,Yes,0.05017,95,1547,0.03929,0.06105
2015,30-45 y.,North Rhine-Westphalia,No,0.90480,1452,1547,0.89017,0.91943
2015,30-45 y.,Hesse,Yes,0.05450,35,500,0.03458,0.07442
2015,30-45 y.,Hesse,No,0.88189,465,500,0.85358,0.91021
2015,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.90104,372,372,0.87066,0.93143
2015,30-45 y.,Baden-Wuerttemberg,Yes,0.06028,59,959,0.04521,0.07535
2015,30-45 y.,Baden-Wuerttemberg,No,0.87225,900,959,0.85111,0.89339
2015,30-45 y.,Bavaria,Yes,0.07811,71,1185,0.06282,0.09339
2015,30-45 y.,Bavaria,No,0.86972,1114,1185,0.85054,0.88889
2015,30-45 y.,Berlin,No,0.87942,252,252,0.83913,0.91971
2015,30-45 y.,Brandenburg,No,0.93808,234,234,0.90713,0.96902
2015,30-45 y.,Mecklenburg-Western Pomerania,No,0.93165,143,143,0.89014,0.97315
2015,30-45 y.,Saxony,No,0.94061,413,413,0.91779,0.96343
2015,30-45 y.,Saxony-Anhalt,No,0.92867,228,228,0.89519,0.96215
2015,30-45 y.,Thuringa,No,0.89801,237,237,0.85940,0.93663
2015,46-65 y.,Schleswig-Holstein,No,0.93273,246,246,0.90137,0.96410
2015,46-65 y.,Hamburg,No,0.95295,120,120,0.91491,0.99100
2015,46-65 y.,Lower Saxony,Yes,0.05520,53,824,0.03960,0.07080
2015,46-65 y.,Lower Saxony,No,0.93368,771,824,0.91668,0.95068
2015,46-65 y.,Bremen,No,0.96994,46,46,0.92004,1.01983
2015,46-65 y.,North Rhine-Westphalia,Yes,0.08513,124,1828,0.07233,0.09792
2015,46-65 y.,North Rhine-Westphalia,No,0.90781,1704,1828,0.89455,0.92108
2015,46-65 y.,Hesse,Yes,0.06023,45,664,0.04212,0.07834
2015,46-65 y.,Hesse,No,0.92902,619,664,0.90947,0.94857
2015,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.93105,533,533,0.90952,0.95258
2015,46-65 y.,Baden-Wuerttemberg,Yes,0.06312,67,1000,0.04804,0.07820
2015,46-65 y.,Baden-Wuerttemberg,No,0.92921,933,1000,0.91331,0.94512
2015,46-65 y.,Bavaria,Yes,0.04507,68,1451,0.03439,0.05574
2015,46-65 y.,Bavaria,No,0.94370,1383,1451,0.93184,0.95557
2015,46-65 y.,Berlin,No,0.88949,284,284,0.85296,0.92602
2015,46-65 y.,Brandenburg,No,0.96032,380,380,0.94066,0.97997
2015,46-65 y.,Mecklenburg-Western Pomerania,No,0.93419,192,192,0.89902,0.96935
2015,46-65 y.,Saxony,Yes,0.05573,32,527,0.03612,0.07533
2015,46-65 y.,Saxony,No,0.93716,495,527,0.91642,0.95790
2015,46-65 y.,Saxony-Anhalt,No,0.92939,299,299,0.90031,0.95848
2015,46-65 y.,Thuringa,No,0.95005,331,331,0.92655,0.97356
2015,66 and older,Schleswig-Holstein,No,0.93283,167,167,0.89475,0.97091
2015,66 and older,Hamburg,No,0.97125,99,99,0.93817,1.00434
2015,66 and older,Lower Saxony,No,0.93908,457,457,0.91713,0.96103
2015,66 and older,Bremen,No,0.98420,32,32,0.94031,1.02810
2015,66 and older,North Rhine-Westphalia,Yes,0.07158,58,909,0.05481,0.08834
2015,66 and older,North Rhine-Westphalia,No,0.92708,851,909,0.91017,0.94399
2015,66 and older,Hesse,No,0.97705,262,262,0.95888,0.99522
2015,66 and older,"Rhineland-Palatinate, Saarland",No,0.95534,278,278,0.93102,0.97967
2015,66 and older,Baden-Wuerttemberg,Yes,0.07093,37,537,0.04919,0.09266
2015,66 and older,Baden-Wuerttemberg,No,0.92816,500,537,0.90630,0.95002
2015,66 and older,Bavaria,Yes,0.06940,41,750,0.05120,0.08760
2015,66 and older,Bavaria,No,0.92907,709,750,0.91069,0.94746
2015,66 and older,Berlin,No,0.94100,181,181,0.90657,0.97542
2015,66 and older,Brandenburg,No,0.96304,232,232,0.93871,0.98737
2015,66 and older,Mecklenburg-Western Pomerania,No,0.96531,123,123,0.93284,0.99778
2015,66 and older,Saxony,No,0.91231,325,325,0.88151,0.94311
2015,66 and older,Saxony-Anhalt,No,0.95066,197,197,0.92034,0.98098
2015,66 and older,Thuringa,No,0.95817,201,201,0.93042,0.98592
2017,17-29 y.,Schleswig-Holstein,No,0.80234,144,144,0.73706,0.86761
2017,17-29 y.,Hamburg,No,0.83230,60,60,0.73697,0.92763
2017,17-29 y.,Lower Saxony,Yes,0.08580,43,535,0.06205,0.10956
2017,17-29 y.,Lower Saxony,No,0.82323,492,535,0.79087,0.85558
2017,17-29 y.,Bremen,No,0.87493,48,48,0.78035,0.96950
2017,17-29 y.,North Rhine-Westphalia,Yes,0.06701,85,986,0.05139,0.08262
2017,17-29 y.,North Rhine-Westphalia,No,0.81607,901,986,0.79187,0.84026
2017,17-29 y.,Hesse,No,0.85874,294,294,0.81886,0.89862
2017,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.86138,242,242,0.81776,0.90501
2017,17-29 y.,Baden-Wuerttemberg,Yes,0.05649,39,490,0.03602,0.07695
2017,17-29 y.,Baden-Wuerttemberg,No,0.86179,451,490,0.83120,0.89238
2017,17-29 y.,Bavaria,Yes,0.07161,53,658,0.05190,0.09133
2017,17-29 y.,Bavaria,No,0.84324,605,658,0.81544,0.87105
2017,17-29 y.,Berlin,No,0.86599,140,140,0.80935,0.92262
2017,17-29 y.,Brandenburg,No,0.87780,110,110,0.81631,0.93929
2017,17-29 y.,Mecklenburg-Western Pomerania,No,0.83839,66,66,0.74890,0.92788
2017,17-29 y.,Saxony,No,0.87507,225,225,0.83177,0.91837
2017,17-29 y.,Saxony-Anhalt,No,0.92308,128,128,0.87674,0.96943
2017,17-29 y.,Thuringa,No,0.86237,115,115,0.79912,0.92561
2017,30-45 y.,Schleswig-Holstein,No,0.93154,278,278,0.90180,0.96128
2017,30-45 y.,Hamburg,No,0.91910,137,137,0.87328,0.96493
2017,30-45 y.,Lower Saxony,Yes,0.06027,46,654,0.04202,0.07853
2017,30-45 y.,Lower Saxony,No,0.92533,608,654,0.90517,0.94549
2017,30-45 y.,Bremen,No,0.92992,54,54,0.86119,0.99865
2017,30-45 y.,North Rhine-Westphalia,Yes,0.05981,94,1553,0.04801,0.07161
2017,30-45 y.,North Rhine-Westphalia,No,0.92626,1459,1553,0.91326,0.93927
2017,30-45 y.,Hesse,Yes,0.06480,31,491,0.04300,0.08659
2017,30-45 y.,Hesse,No,0.92354,460,491,0.90001,0.94707
2017,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.92963,359,359,0.90313,0.95612
2017,30-45 y.,Baden-Wuerttemberg,Yes,0.05736,55,884,0.04202,0.07269
2017,30-45 y.,Baden-Wuerttemberg,No,0.93337,829,884,0.91692,0.94982
2017,30-45 y.,Bavaria,Yes,0.06019,62,1183,0.04663,0.07375
2017,30-45 y.,Bavaria,No,0.93409,1121,1183,0.91994,0.94823
2017,30-45 y.,Berlin,No,0.89451,270,270,0.85780,0.93122
2017,30-45 y.,Brandenburg,No,0.94793,227,227,0.91896,0.97689
2017,30-45 y.,Mecklenburg-Western Pomerania,No,0.91128,143,143,0.86451,0.95805
2017,30-45 y.,Saxony,No,0.93528,418,418,0.91167,0.95890
2017,30-45 y.,Saxony-Anhalt,No,0.90808,210,210,0.86891,0.94725
2017,30-45 y.,Thuringa,No,0.96148,241,241,0.93713,0.98583
2017,46-65 y.,Schleswig-Holstein,No,0.93586,293,293,0.90776,0.96396
2017,46-65 y.,Hamburg,No,0.92080,147,147,0.87699,0.96460
2017,46-65 y.,Lower Saxony,Yes,0.06794,71,1013,0.05243,0.08344
2017,46-65 y.,Lower Saxony,No,0.92818,942,1013,0.91227,0.94409
2017,46-65 y.,Bremen,No,0.97872,76,76,0.94606,1.01138
2017,46-65 y.,North Rhine-Westphalia,Yes,0.08666,155,2074,0.07455,0.09877
2017,46-65 y.,North Rhine-Westphalia,No,0.91043,1919,2074,0.89813,0.92272
2017,46-65 y.,Hesse,Yes,0.08002,54,709,0.06003,0.10000
2017,46-65 y.,Hesse,No,0.91806,655,709,0.89786,0.93827
2017,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.07640,33,587,0.05489,0.09790
2017,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.92085,554,587,0.89899,0.94271
2017,46-65 y.,Baden-Wuerttemberg,Yes,0.06963,80,1100,0.05458,0.08468
2017,46-65 y.,Baden-Wuerttemberg,No,0.92945,1020,1100,0.91431,0.94459
2017,46-65 y.,Bavaria,Yes,0.05851,99,1588,0.04697,0.07006
2017,46-65 y.,Bavaria,No,0.94026,1489,1588,0.92860,0.95192
2017,46-65 y.,Berlin,Yes,0.09987,31,329,0.06743,0.13232
2017,46-65 y.,Berlin,No,0.89894,298,329,0.86632,0.93156
2017,46-65 y.,Brandenburg,No,0.94555,415,415,0.92370,0.96741
2017,46-65 y.,Mecklenburg-Western Pomerania,No,0.93546,207,207,0.90191,0.96902
2017,46-65 y.,Saxony,Yes,0.07042,40,611,0.05012,0.09072
2017,46-65 y.,Saxony,No,0.92683,571,611,0.90616,0.94750
2017,46-65 y.,Saxony-Anhalt,No,0.93854,343,343,0.91309,0.96400
2017,46-65 y.,Thuringa,No,0.94679,366,366,0.92377,0.96982
2017,66 and older,Schleswig-Holstein,No,0.94992,169,169,0.91694,0.98290
2017,66 and older,Hamburg,No,0.98716,93,93,0.96415,1.01017
2017,66 and older,Lower Saxony,No,0.94407,468,468,0.92323,0.96491
2017,66 and older,North Rhine-Westphalia,Yes,0.07610,63,911,0.05887,0.09333
2017,66 and older,North Rhine-Westphalia,No,0.92319,848,911,0.90589,0.94049
2017,66 and older,Hesse,No,0.96351,265,265,0.94089,0.98613
2017,66 and older,"Rhineland-Palatinate, Saarland",No,0.97121,293,293,0.95203,0.99039
2017,66 and older,Baden-Wuerttemberg,Yes,0.07557,35,544,0.05333,0.09780
2017,66 and older,Baden-Wuerttemberg,No,0.92436,509,544,0.90212,0.94660
2017,66 and older,Bavaria,Yes,0.07500,43,782,0.05653,0.09348
2017,66 and older,Bavaria,No,0.92476,739,782,0.90626,0.94326
