year,pgisced97,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1997,Primary Level,West,186,1577.56386,1484.82723,1670.30049,1176.00000,1534.00000,1948.08603,279.00000,3106.21507,1534.00000,1432.00000,1738.00000
1997,Primary Level,East,,,,,,,,,,,,
1997,Lower Secondary Level,West,891,1396.65178,1338.07780,1455.22576,569.53990,1432.00000,1943.00000,51.00000,4003.19015,1432.00000,1247.92500,1534.00000
1997,Lower Secondary Level,East,134,730.01421,644.45199,815.57643,307.00000,558.29847,1023.00000,102.00000,2097.00000,562.00000,443.00000,716.00000
1997,Upper Secondary Level,West,2737,2023.20639,1980.93691,2065.47588,1380.00000,1994.00000,2556.00000,31.00000,4320.00000,1994.00000,1943.00000,2045.00000
1997,Upper Secondary Level,East,1085,1427.56779,1392.77528,1462.36029,1049.86919,1432.00000,1738.00000,51.00000,2770.19621,1432.00000,1380.00000,1468.07500
1997,Post-secondary Non-tertiary Level,West,258,1966.45789,1823.00733,2109.90846,1197.15454,1790.00000,2634.41757,25.00000,4790.31211,1790.00000,1634.72500,1994.00000
1997,Post-secondary Non-tertiary Level,East,51,1618.67614,1451.96079,1785.39149,1232.42266,1534.00000,2004.00643,614.00000,3161.38208,1534.00000,1380.00000,1843.22500
1997,First Stage of Tertiary Education,West,381,2422.15148,2301.12766,2543.17531,1790.00000,2301.00000,3068.00000,102.00000,4985.00000,2301.00000,2137.00000,2454.00000
1997,First Stage of Tertiary Education,East,155,1763.45621,1638.54965,1888.36276,1303.98863,1721.89367,2045.00000,307.00000,3156.51706,1727.00000,1534.00000,1790.00000
1997,Second Stage of Tertiary Education,West,738,3327.94912,3189.64933,3466.24891,2147.00000,3102.48055,4193.00000,153.00000,7262.00000,3101.00000,2966.00000,3221.00000
1997,Second Stage of Tertiary Education,East,609,2160.86517,2041.66682,2280.06351,1534.00000,1994.00000,2556.00000,61.00000,4089.00000,1994.00000,1841.00000,2045.25000
1998,Pre-primary Level,West,,,,,,,,,,,,
1998,Pre-primary Level,East,,,,,,,,,,,,
1998,Primary Level,West,179,1451.43492,1347.87306,1554.99678,920.00000,1533.39278,1994.00000,51.00000,3605.00000,1533.00000,1380.00000,1738.00000
1998,Primary Level,East,,,,,,,,,,,,
1998,Lower Secondary Level,West,916,1421.53399,1359.83628,1483.23170,562.00000,1483.00000,2021.45591,0.00000,4210.63978,1483.00000,1278.00000,1534.00000
1998,Lower Secondary Level,East,155,728.76287,645.77255,811.75318,307.00000,562.00000,1074.00000,34.00000,2224.50000,562.00000,435.00000,665.00000
1998,Upper Secondary Level,West,2989,2046.44953,2004.28895,2088.61011,1329.35524,1988.00000,2556.00000,0.00000,4395.96714,1988.00000,1943.00000,2034.00000
1998,Upper Secondary Level,East,1135,1477.30514,1439.50285,1515.10744,1074.00000,1432.00000,1797.13183,0.00000,2881.82957,1432.00000,1380.00000,1483.12500
1998,Post-secondary Non-tertiary Level,West,309,1972.82354,1849.55957,2096.08751,1227.00000,1874.77234,2489.47701,0.00000,4383.19251,1892.00000,1736.95000,1994.00000
1998,Post-secondary Non-tertiary Level,East,50,1522.51364,1358.68059,1686.34669,1121.29297,1432.00000,1790.00000,205.00000,2793.06055,1432.00000,1176.00000,1736.00000
1998,First Stage of Tertiary Education,West,424,2429.17085,2320.39562,2537.94609,1790.00000,2301.00000,2989.19222,205.00000,4787.98055,2301.00000,2198.70000,2454.00000
1998,First Stage of Tertiary Education,East,160,1768.82306,1649.50320,1888.14292,1242.02241,1580.55503,2131.67078,0.00000,3466.14332,1580.00000,1432.00000,1790.00000
1998,Second Stage of Tertiary Education,West,868,3340.02991,3214.54355,3465.51627,2162.15406,3100.70790,4141.00000,0.00000,7109.26890,3101.00000,3017.00000,3262.00000
1998,Second Stage of Tertiary Education,East,595,2135.88336,2053.81553,2217.95119,1534.00000,2045.00000,2631.00000,102.00000,4276.50000,2045.00000,1902.00000,2147.00000
1999,Pre-primary Level,West,,,,,,,,,,,,
1999,Pre-primary Level,East,,,,,,,,,,,,
1999,Primary Level,West,177,1424.05119,1315.52778,1532.57459,920.00000,1483.00000,1943.00000,61.00000,3477.50000,1483.00000,1278.00000,1687.00000
1999,Primary Level,East,,,,,,,,,,,,
1999,Lower Secondary Level,West,906,1366.74160,1304.41966,1429.06354,515.09505,1380.00000,1969.11306,0.00000,4150.14008,1380.00000,1227.00000,1483.00000
1999,Lower Secondary Level,East,163,733.21609,650.77392,815.65827,322.00000,501.84354,1025.36724,0.00000,2080.41811,495.00000,442.00000,665.00000
1999,Upper Secondary Level,West,3031,2047.06522,2005.17246,2088.95799,1329.00000,1994.00000,2556.00000,0.00000,4396.50000,1994.00000,1943.00000,2035.00000
1999,Upper Secondary Level,East,1144,1497.56691,1456.83961,1538.29420,1087.47411,1454.02362,1790.00000,33.68526,2843.78884,1457.00000,1431.00000,1508.00000
1999,Post-secondary Non-tertiary Level,West,303,2092.08024,1949.42539,2234.73509,1278.00000,2020.29023,2599.65224,0.00000,4582.13060,2020.00000,1841.00000,2096.00000
1999,Post-secondary Non-tertiary Level,East,59,1684.58428,1530.15705,1839.01151,1264.86629,1547.51880,2037.55234,205.00000,3196.58142,1542.00000,1432.00000,1960.00000
1999,First Stage of Tertiary Education,West,422,2607.55314,2447.08800,2768.01828,1790.00000,2352.00000,3118.87370,61.00000,5112.18424,2352.00000,2250.00000,2531.27500
1999,First Stage of Tertiary Education,East,165,1812.27134,1700.62780,1923.91489,1278.00000,1738.00000,2045.00000,127.50000,3195.50000,1738.00000,1534.00000,1790.25000
1999,Second Stage of Tertiary Education,West,892,3443.87210,3275.11111,3612.63309,2250.00000,3119.00000,4244.00000,0.00000,7235.00000,3119.00000,3068.00000,3323.00000
1999,Second Stage of Tertiary Education,East,599,2181.20751,2088.46670,2273.94833,1534.00000,2045.00000,2659.00000,0.00000,4346.50000,2045.00000,1943.00000,2147.97500
2000,Pre-primary Level,West,41,480.95492,283.51380,678.39604,123.23780,225.00000,661.97117,26.00000,1470.07122,225.00000,160.00000,322.00000
2000,Pre-primary Level,East,,,,,,,,,,,,
2000,Primary Level,West,138,1353.52145,1215.67860,1491.36430,522.43226,1380.00000,1912.44515,57.00000,3997.46447,1380.00000,1278.00000,1687.00000
2000,Primary Level,East,,,,,,,,,,,,
2000,Lower Secondary Level,West,1242,1258.44110,1199.34033,1317.54187,511.00000,1101.96057,1790.00000,0.00000,3708.50000,1100.00000,1011.80000,1227.00000
2000,Lower Secondary Level,East,193,541.78177,480.21162,603.35192,281.00000,383.00000,638.07942,0.00000,1173.69854,383.00000,344.72500,435.00000
2000,Upper Secondary Level,West,5616,1997.66610,1966.73314,2028.59906,1230.00000,1943.00000,2556.00000,0.00000,4545.00000,1943.00000,1943.00000,1994.00000
2000,Upper Secondary Level,East,1700,1460.29631,1423.83295,1496.75967,1023.00000,1432.00000,1812.93676,0.00000,2997.84190,1432.00000,1380.00000,1432.00000
2000,Post-secondary Non-tertiary Level,West,670,2135.53190,2031.98289,2239.08091,1335.71049,2045.00000,2608.00000,0.00000,4516.43426,2045.00000,1943.00000,2147.00000
2000,Post-secondary Non-tertiary Level,East,92,1768.82291,1575.99676,1961.64906,1199.23472,1634.70309,2107.15697,61.00000,3469.04035,1636.00000,1390.72500,1892.00000
2000,First Stage of Tertiary Education,West,955,2513.39757,2430.05312,2596.74202,1738.00000,2454.00000,3119.00000,48.00000,5190.50000,2454.00000,2352.00000,2556.00000
2000,First Stage of Tertiary Education,East,310,1873.22982,1749.72134,1996.73831,1230.84885,1673.32882,2301.00000,0.00000,3906.22672,1687.00000,1585.00000,1790.00000
