year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2003,West,9924,2414.47315,2373.97713,2454.96917,1200.00000,2186.00131,3028.70293,0.00000,5771.75733,2186.00000,2100.00000,2200.00000
2003,East,2827,1829.14121,1782.80107,1875.48136,1072.08635,1697.58548,2300.00000,0.00000,4141.87047,1698.00000,1600.00000,1704.57500
2004,West,9585,2429.02033,2387.53205,2470.50861,1200.00000,2174.04461,3100.00000,0.00000,5950.00000,2174.00000,2100.00000,2200.00000
2004,East,2781,1814.95698,1769.07348,1860.84048,1020.00000,1699.69435,2400.00000,0.00000,4470.00000,1700.00000,1600.00000,1750.12500
2005,West,9089,2394.69283,2354.94866,2434.43701,1192.39660,2200.00000,3074.00432,0.00000,5896.41590,2200.00000,2109.80000,2200.00000
2005,East,2628,1824.37807,1775.64201,1873.11412,1009.86684,1685.00000,2400.00000,0.00000,4485.19973,1685.00000,1595.85000,1754.00000
2006,West,9598,2441.27417,2396.96555,2485.58279,1150.00000,2200.00000,3146.10201,0.00000,6140.25502,2200.00000,2145.87500,2200.00000
2006,East,2764,1806.50781,1760.53172,1852.48390,1040.00000,1629.14548,2400.00000,0.00000,4440.00000,1628.00000,1600.00000,1712.45000
2007,West,9082,2484.46494,2438.22059,2530.70929,1200.00000,2200.00000,3200.00000,0.00000,6200.00000,2200.00000,2184.87500,2245.12500
2007,East,2698,1804.44888,1757.14730,1851.75047,1020.00000,1600.00000,2420.52277,0.00000,4521.30693,1600.00000,1600.00000,1700.00000
2008,West,8579,2476.72966,2431.83787,2521.62145,1150.00000,2200.00000,3200.00000,0.00000,6275.00000,2200.00000,2200.00000,2300.00000
2008,East,2583,1834.52763,1787.99838,1881.05689,1096.52170,1700.00000,2450.00000,0.00000,4480.21745,1700.00000,1604.00000,1771.22500
2009,West,7945,2510.17466,2464.07146,2556.27787,1200.00000,2296.00000,3201.00000,0.00000,6202.50000,2296.00000,2200.00000,2300.00000
2009,East,2458,1923.88331,1867.44161,1980.32501,1020.92983,1750.00000,2547.02600,0.00000,4836.17026,1750.00000,1679.77500,1800.00000
2010,West,11010,2531.92189,2491.48473,2572.35904,1200.00000,2300.00000,3300.00000,0.00000,6450.00000,2300.00000,2200.00000,2300.00000
2010,East,3077,1944.19578,1887.44711,2000.94445,1049.44847,1721.99012,2570.46711,0.00000,4851.99506,1720.00000,1647.70000,1800.00000
2011,West,13398,2578.67925,2542.73711,2614.62139,1200.00000,2300.00000,3300.00000,0.00000,6450.00000,2300.00000,2299.87500,2400.00000
2011,East,3606,1939.53447,1896.90328,1982.16565,1100.00000,1790.00000,2594.35981,0.00000,4835.89952,1790.00000,1700.00000,1800.00000
2012,West,13205,2582.79778,2545.55102,2620.04455,1200.00000,2300.00000,3400.00000,0.00000,6700.00000,2300.00000,2300.00000,2400.00000
2012,East,3531,2047.99168,1995.44364,2100.53973,1159.41051,1800.00000,2683.71288,0.00000,4970.16644,1800.00000,1781.20000,1900.00000
2013,West,15498,2632.40665,2597.15157,2667.66174,1200.00000,2313.82519,3450.00000,0.00000,6825.00000,2314.00000,2300.00000,2400.00000
2013,East,3582,2045.44276,1996.87719,2094.00833,1138.00000,1800.00000,2600.00000,0.00000,4793.00000,1800.00000,1749.32500,1900.00000
2014,West,13609,2656.71662,2617.92497,2695.50827,1200.00000,2385.66014,3500.00000,0.00000,6950.00000,2385.00000,2300.00000,2400.00000
2014,East,3213,2116.60892,2064.73503,2168.48280,1137.40141,1900.00000,2800.00000,0.00000,5293.89789,1900.00000,1800.00000,2000.00000
2015,West,13465,2744.38358,2703.67223,2785.09494,1200.00000,2400.00000,3577.86528,0.00000,7144.66321,2400.00000,2399.75000,2500.00000
2015,East,3111,2167.87669,2111.67645,2224.07693,1200.00000,1900.00000,2800.00000,0.00000,5200.00000,1900.00000,1800.00000,2000.00000
2016,West,12620,2777.20125,2734.46040,2819.94210,1260.00000,2500.00000,3600.00000,0.00000,7110.00000,2500.00000,2400.00000,2500.00000
2016,East,2999,2232.62458,2172.38845,2292.86071,1300.00000,2000.00000,2900.00000,0.00000,5300.00000,2000.00000,1900.00000,2046.10000
2017,West,14344,2835.36827,2794.19172,2876.54482,1287.00000,2500.00000,3700.00000,0.00000,7319.50000,2500.00000,2500.00000,2500.00000
2017,East,3427,2312.35842,2257.32419,2367.39266,1400.00000,2100.00000,3000.00000,0.00000,5400.00000,2100.00000,2000.00000,2148.00000
2018,West,13958,2910.65317,2869.05343,2952.25291,1399.57675,2556.62966,3800.00000,0.00000,7400.63488,2559.00000,2500.00000,2600.00000
2018,East,3414,2426.78695,2367.46268,2486.11123,1400.00000,2200.00000,3156.71766,0.00000,5791.79415,2200.00000,2100.00000,2300.00000
2019,West,14563,3145.16759,2903.02926,3387.30593,1470.00000,2700.00000,4000.00000,0.00000,7795.00000,2700.00000,2600.00000,2800.00000
2019,East,3599,2578.66027,2520.23221,2637.08832,1560.00000,2400.00000,3300.00000,0.00000,5910.00000,2400.00000,2300.00000,2500.00000
2020,West,15066,3145.46507,3100.89150,3190.03864,1500.00000,2800.00000,4100.00000,0.00000,8000.00000,2800.00000,2700.00000,2875.25000
2020,East,3480,2654.16699,2593.89262,2714.44136,1600.00000,2400.00000,3400.00000,0.00000,6100.00000,2400.00000,2300.00000,2500.00000
2021,West,9957,3323.19878,3266.14404,3380.25351,1606.95228,3000.00000,4300.00000,0.00000,8339.57158,3000.00000,2900.00000,3000.00000
2021,East,2369,2803.41735,2727.20024,2879.63445,1650.00000,2600.00000,3557.46787,0.00000,6418.66968,2600.00000,2500.00000,2800.00000
2022,West,15795,3503.99937,3455.71804,3552.28070,1718.84198,3100.00000,4582.04230,0.00000,8876.84279,3100.00000,3000.00000,3190.00000
2022,East,4001,3043.33559,2964.41797,3122.25320,1781.98479,2800.00000,3900.00000,0.00000,7077.02282,2800.00000,2600.00000,2900.00000
