year,quintil_oecd,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,male,665,1176.09240,1129.59310,1222.59169,920.00000,1227.00000,1432.00000,152.00000,2200.00000,1227.00000,1176.00000,1278.00000
1984,1st Quintile,female,281,574.89630,522.94461,626.84798,220.00000,435.00000,818.00000,0.00000,1715.00000,435.00000,350.00000,614.00000
1984,2nd Quintile,male,827,1321.66922,1286.31292,1357.02551,1074.07012,1359.83331,1622.13694,251.96989,2444.23717,1360.00000,1329.00000,1383.30000
1984,2nd Quintile,female,429,629.36885,592.60512,666.13258,291.00000,614.00000,920.00000,0.00000,1863.50000,614.00000,511.00000,665.00000
1984,3rd Quintile,male,895,1462.47054,1422.83574,1502.10535,1125.00000,1432.00000,1790.00000,127.50000,2787.50000,1432.00000,1380.00000,1483.00000
1984,3rd Quintile,female,539,739.72508,704.67788,774.77227,409.00000,705.35396,1023.00000,0.00000,1944.00000,705.00000,645.82500,802.15000
1984,4th Quintile,male,989,1643.09815,1600.22645,1685.96985,1227.35223,1534.00000,2045.00000,0.88056,3271.47166,1534.00000,1483.00000,1585.00000
1984,4th Quintile,female,689,900.70817,865.79500,935.62134,562.00000,869.61747,1252.63268,0.00000,2288.58171,870.00000,818.00000,938.20000
1984,5th Quintile,male,1070,2193.87070,2112.97937,2274.76203,1483.00000,1943.00000,2556.00000,0.00000,4165.50000,1943.00000,1869.32500,1994.00000
1984,5th Quintile,female,727,1175.64001,1129.30384,1221.97619,767.00000,1125.00000,1483.00000,0.00000,2557.00000,1125.00000,1074.00000,1156.35000
1985,1st Quintile,male,602,1128.17763,1074.63155,1181.72370,825.44657,1176.00000,1415.08387,0.00000,2299.53983,1176.00000,1125.00000,1227.00000
1985,1st Quintile,female,317,604.22364,558.79381,649.65346,256.00000,562.00000,869.00000,0.00000,1788.50000,562.00000,453.77500,665.00000
1985,2nd Quintile,male,711,1366.26546,1328.34429,1404.18663,1157.79768,1396.86618,1636.00000,440.49421,2353.30347,1396.00000,1378.87500,1432.00000
1985,2nd Quintile,female,387,707.94330,664.78694,751.09965,307.00000,716.00000,1023.00000,0.00000,2097.00000,716.00000,614.00000,800.12500
1985,3rd Quintile,male,824,1474.07401,1433.15780,1514.99021,1125.00000,1432.00000,1841.00000,51.00000,2915.00000,1432.00000,1406.97500,1493.37500
1985,3rd Quintile,female,519,775.39214,738.45984,812.32443,409.00000,767.00000,1098.96646,0.00000,2133.91616,767.00000,705.80000,869.00000
1985,4th Quintile,male,916,1632.46384,1585.21949,1679.70818,1227.00000,1534.00000,2025.00000,30.00000,3222.00000,1534.00000,1483.00000,1559.00000
