year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1987,No migration background,Rural regions,1069,1299.58012,1247.70924,1351.45100,665.00000,1227.00000,1738.00000,0.00000,3347.50000,1227.00000,1176.00000,1278.00000
1987,Direct migration background,Urban regions,1598,1399.84456,1360.19627,1439.49285,971.00000,1329.00000,1662.00000,46.00000,2698.50000,1329.00000,1278.00000,1380.00000
1987,Direct migration background,Rural regions,250,1212.90045,1126.91637,1298.88453,818.00000,1190.46060,1603.66826,80.00000,2782.17065,1191.00000,1074.00000,1278.00000
1987,Indirect migration background,Urban regions,75,1031.79670,893.77062,1169.82278,525.16490,1018.28025,1636.00000,187.00000,3302.25265,1023.00000,867.72500,1329.00000
1987,Indirect migration background,Rural regions,,,,,,,,,,,,
1988,No migration background,Urban regions,3133,1583.69710,1546.92027,1620.47393,1012.84170,1483.00000,1970.40294,0.00000,3406.74480,1483.00000,1432.00000,1534.00000
1988,No migration background,Rural regions,984,1343.62409,1289.71313,1397.53505,736.14941,1278.00000,1790.00000,0.00000,3370.77588,1278.00000,1252.35000,1329.00000
1988,Direct migration background,Urban regions,1504,1448.79938,1401.05066,1496.54810,1023.00000,1380.00000,1687.00000,27.00000,2683.00000,1380.00000,1329.00000,1432.00000
1988,Direct migration background,Rural regions,223,1308.27329,1215.92080,1400.62579,848.07248,1329.00000,1650.77906,66.00000,2854.83892,1329.00000,1227.00000,1432.00000
1988,Indirect migration background,Urban regions,100,1001.99720,876.99486,1126.99953,440.05952,1086.00767,1534.00000,0.00000,3174.91073,1083.00000,716.00000,1227.00000
1988,Indirect migration background,Rural regions,,,,,,,,,,,,
1989,No migration background,Urban regions,3100,1640.43454,1600.16796,1680.70113,1023.00000,1534.00000,2045.00000,0.00000,3578.00000,1534.00000,1502.82500,1537.30000
1989,No migration background,Rural regions,939,1445.83466,1390.40315,1501.26617,869.00000,1362.86061,1841.00000,0.00000,3299.00000,1369.00000,1329.00000,1432.00000
1989,Direct migration background,Urban regions,1461,1519.53950,1477.57568,1561.50332,1072.87914,1432.00000,1841.00000,0.00000,2993.18129,1432.00000,1387.00000,1534.00000
1989,Direct migration background,Rural regions,221,1284.60649,1197.67446,1371.53852,861.73156,1331.67069,1687.00000,0.00000,2924.90265,1332.00000,1176.00000,1450.00000
1989,Indirect migration background,Urban regions,114,1056.32033,925.87855,1186.76212,510.54327,1051.71933,1534.00000,0.00000,3069.18509,1033.00000,562.00000,1278.00000
1989,Indirect migration background,Rural regions,,,,,,,,,,,,
1990,No migration background,Urban regions,4116,1552.29694,1516.39848,1588.19540,752.00000,1432.00000,2043.76269,0.00000,3981.40672,1432.00000,1432.00000,1483.00000
1990,No migration background,Rural regions,3085,1042.81808,1013.63068,1072.00548,486.00000,736.00000,1483.00000,0.00000,2978.50000,736.00000,716.00000,767.00000
1990,Direct migration background,Urban regions,1446,1555.61948,1509.02624,1602.21272,1048.00000,1486.38438,1863.31047,0.00000,3086.27618,1487.00000,1432.00000,1534.00000
1990,Direct migration background,Rural regions,292,1108.02390,1032.04819,1183.99961,552.21616,1074.00000,1575.38458,0.00000,3068.00000,1074.00000,818.00000,1253.00000
1990,Indirect migration background,Urban regions,137,1014.47071,890.02159,1138.91983,461.74987,1023.00000,1456.55342,0.00000,2948.75873,1023.00000,665.00000,1145.77500
1990,Indirect migration background,Rural regions,30,874.13845,682.87887,1065.39802,383.00000,782.79971,1340.73241,0.00000,1790.00000,767.00000,383.00000,1432.00000
1991,No migration background,Urban regions,3933,1653.23698,1617.25261,1689.22136,869.00000,1534.00000,2147.00000,0.00000,4064.00000,1534.00000,1508.00000,1537.05000
1991,No migration background,Rural regions,2757,1200.85641,1168.76445,1232.94837,622.74759,920.00000,1636.00000,0.00000,3155.87861,920.00000,896.95000,971.00000
1991,Direct migration background,Urban regions,1458,1611.40150,1563.84728,1658.95572,1051.58373,1534.00000,1943.00000,0.00000,3280.12441,1534.00000,1532.72500,1636.00000
1991,Direct migration background,Rural regions,274,1230.99458,1128.80002,1333.18914,614.00000,1176.00000,1636.00000,86.00000,3169.00000,1176.00000,920.00000,1278.00000
1991,Indirect migration background,Urban regions,184,968.67380,866.17997,1071.16764,449.13241,767.00000,1514.47224,26.00000,3112.48200,767.00000,501.00000,1176.00000
1991,Indirect migration background,Rural regions,,,,,,,,,,,,
1992,No migration background,Urban regions,3749,1819.57034,1782.65165,1856.48904,1064.11879,1687.00000,2301.00000,0.00000,4156.32182,1687.00000,1636.00000,1727.02500
1992,No migration background,Rural regions,2445,1415.22754,1377.63532,1452.81977,818.00000,1227.00000,1841.00000,0.00000,3375.50000,1227.00000,1176.00000,1278.00000
1992,Direct migration background,Urban regions,1359,1739.29029,1687.61776,1790.96281,1176.00000,1687.00000,2096.00000,0.00000,3476.00000,1687.00000,1636.00000,1738.00000
1992,Direct migration background,Rural regions,250,1405.01949,1309.16346,1500.87553,920.00000,1406.00000,1790.00000,112.00000,3095.00000,1406.00000,1213.70000,1534.00000
1992,Indirect migration background,Urban regions,196,1107.24914,988.51541,1225.98287,460.00000,958.36834,1534.00000,0.00000,3145.00000,956.00000,665.00000,1227.00000
1992,Indirect migration background,Rural regions,37,1075.66178,876.28700,1275.03656,566.59759,1155.86526,1416.80586,153.00000,2692.11825,1160.00000,664.75000,1432.00000
1993,No migration background,Urban regions,3713,1970.56855,1927.87426,2013.26283,1176.00000,1790.00000,2534.48906,0.00000,4572.22265,1790.00000,1790.00000,1841.00000
1993,No migration background,Rural regions,2374,1551.16017,1506.81059,1595.50975,920.00000,1395.55530,1911.21043,0.00000,3398.02607,1395.00000,1329.00000,1432.00000
1993,Direct migration background,Urban regions,1282,1861.44808,1799.49656,1923.39960,1278.00000,1738.00000,2147.00000,0.00000,3450.50000,1738.00000,1687.00000,1790.00000
1993,Direct migration background,Rural regions,234,1618.75856,1525.17193,1712.34519,1125.00000,1539.22720,1994.00000,164.00000,3297.50000,1534.00000,1476.95000,1687.00000
1993,Indirect migration background,Urban regions,234,1137.38768,1037.33085,1237.44450,512.62531,1023.00000,1636.00000,0.00000,3321.06204,1023.00000,631.00000,1278.00000
1993,Indirect migration background,Rural regions,49,844.24922,662.97342,1025.52503,363.28511,582.42831,1432.00000,160.00000,3035.07234,562.00000,460.00000,1278.00000
1994,No migration background,Urban regions,3586,2039.90432,1996.73959,2083.06905,1278.00000,1892.00000,2556.00000,0.00000,4473.00000,1892.00000,1841.00000,1943.00000
1994,No migration background,Rural regions,2322,1642.19784,1597.60858,1686.78710,1023.00000,1534.00000,2045.00000,0.00000,3578.00000,1534.00000,1483.00000,1569.37500
1994,Direct migration background,Urban regions,1154,1893.02123,1807.60250,1978.43996,1278.00000,1738.00000,2164.56686,0.00000,3494.41714,1738.00000,1640.87500,1790.00000
1994,Direct migration background,Rural regions,204,1631.21027,1505.64986,1756.77069,1150.30219,1585.00000,2045.00000,133.00000,3387.04672,1585.00000,1278.00000,1687.00000
1994,Indirect migration background,Urban regions,243,1242.69161,1135.95281,1349.43041,553.60203,1177.21459,1738.93488,51.00000,3516.93414,1176.00000,840.42500,1380.00000
1994,Indirect migration background,Rural regions,47,974.84438,784.88128,1164.80747,447.04890,813.35613,1584.31395,226.00000,3290.21152,818.00000,511.00000,1278.00000
1995,No migration background,Urban regions,3583,2104.24139,2056.34447,2152.13830,1278.00000,1943.00000,2657.30325,0.00000,4726.25812,1943.00000,1892.00000,1994.00000
1995,No migration background,Rural regions,2422,1709.65257,1667.01215,1752.29298,1048.00000,1584.35103,2127.66272,0.00000,3747.15681,1584.00000,1534.00000,1629.10000
1995,Direct migration background,Urban regions,1294,1892.03414,1793.48314,1990.58514,1278.00000,1738.00000,2250.00000,0.00000,3708.00000,1738.00000,1687.00000,1790.00000
1995,Direct migration background,Rural regions,250,1696.00258,1499.29018,1892.71498,1074.00000,1627.97522,2045.00000,0.00000,3501.50000,1636.00000,1534.00000,1790.00000
1995,Indirect migration background,Urban regions,256,1223.16894,1122.77187,1323.56601,539.98616,1074.00000,1790.00000,0.00000,3665.02076,1074.00000,818.00000,1380.00000
1995,Indirect migration background,Rural regions,48,956.86556,748.60350,1165.12763,483.15622,801.05609,1406.19714,230.00000,2790.75853,767.00000,506.00000,1227.00000
1996,No migration background,Urban regions,3545,2206.40032,2151.78620,2261.01443,1329.00000,2045.00000,2779.00000,51.00000,4954.00000,2045.00000,1994.00000,2045.00000
1996,No migration background,Rural regions,2348,1813.69775,1765.32581,1862.06969,1125.00000,1636.00000,2250.00000,51.00000,3937.50000,1636.00000,1615.77500,1687.17500
1996,Direct migration background,Urban regions,1184,1944.57013,1872.17274,2016.96751,1278.00000,1790.00000,2301.00000,20.00000,3835.50000,1790.00000,1738.00000,1866.65000
1996,Direct migration background,Rural regions,240,1685.50125,1570.39753,1800.60497,895.00000,1636.00000,2160.86067,102.00000,4059.65169,1636.00000,1432.00000,1815.05000
1996,Indirect migration background,Urban regions,264,1619.74392,1314.63776,1924.85009,550.34625,1319.77584,1862.69417,26.00000,3831.21605,1319.00000,1023.00000,1483.00000
1996,Indirect migration background,Rural regions,49,1010.02769,860.75964,1159.29574,577.14507,1064.18289,1380.00000,164.00000,2584.28239,1025.00000,580.00000,1330.27500
1997,No migration background,Urban regions,3439,2223.62415,2178.92077,2268.32753,1329.00000,2045.00000,2863.00000,25.00000,5164.00000,2045.00000,2045.00000,2096.00000
1997,No migration background,Rural regions,2295,1833.73070,1781.22837,1886.23303,1176.00000,1687.00000,2301.00000,51.00000,3988.50000,1687.00000,1636.00000,1738.00000
1997,Direct migration background,Urban regions,1096,2033.79557,1954.36185,2113.22929,1329.00000,1841.00000,2352.00000,56.00000,3886.50000,1841.00000,1790.00000,1892.00000
1997,Direct migration background,Rural regions,222,1679.34648,1562.31404,1796.37893,1137.85551,1687.00000,2066.47561,162.00000,3459.40576,1687.00000,1533.35000,1790.00000
1997,Indirect migration background,Urban regions,294,1491.66038,1250.56408,1732.75668,551.12354,1221.41271,1841.00000,202.00000,3775.81470,1227.00000,818.00000,1432.00000
1997,Indirect migration background,Rural regions,51,1098.70729,944.25510,1253.15948,573.00000,1114.16603,1487.80206,19.00000,2860.00515,1048.00000,809.00000,1380.00000
1998,No migration background,Urban regions,3945,2249.79473,2206.80959,2292.77987,1380.00000,2096.00000,2914.00000,0.00000,5215.00000,2096.00000,2045.00000,2147.00000
1998,No migration background,Rural regions,2555,1868.77514,1820.28808,1917.26220,1125.00000,1738.00000,2325.19080,0.00000,4125.47701,1738.00000,1662.00000,1790.00000
1998,Direct migration background,Urban regions,1076,2019.41079,1939.47540,2099.34618,1278.00000,1841.00000,2403.00000,0.00000,4090.50000,1841.00000,1790.00000,1943.00000
1998,Direct migration background,Rural regions,201,1745.91221,1603.46688,1888.35755,1023.00000,1636.00000,2096.00000,0.00000,3705.50000,1636.00000,1493.42500,1791.27500
1998,Indirect migration background,Urban regions,298,1558.81819,1375.81347,1741.82291,562.00000,1432.00000,2043.46825,0.00000,4265.67062,1432.00000,1124.05000,1564.00000
1998,Indirect migration background,Rural regions,54,998.70526,847.95644,1149.45407,562.00000,915.88378,1489.22466,194.00000,2880.06166,869.00000,614.00000,1355.00000
1999,No migration background,Urban regions,3921,2264.74107,2219.62298,2309.85916,1329.00000,2096.00000,2914.00000,0.00000,5291.50000,2096.00000,2045.00000,2147.00000
1999,No migration background,Rural regions,2573,1864.25452,1816.76719,1911.74185,1125.00000,1738.00000,2352.00000,0.00000,4192.50000,1738.00000,1672.85000,1789.00000
1999,Direct migration background,Urban regions,1000,2221.98169,2059.94187,2384.02152,1380.00000,1841.00000,2403.00000,0.00000,3937.50000,1841.00000,1790.00000,1943.00000
1999,Direct migration background,Rural regions,187,1631.68088,1489.25160,1774.11016,1003.21323,1534.00000,2045.00000,75.00000,3607.68015,1534.00000,1426.00000,1790.00000
1999,Indirect migration background,Urban regions,327,1419.40292,1312.04362,1526.76222,537.00000,1432.00000,1943.00000,61.00000,4052.00000,1432.00000,1125.00000,1632.00000
1999,Indirect migration background,Rural regions,50,1310.07798,1143.71177,1476.44419,742.50610,1350.82381,1808.53315,97.00000,3323.00000,1380.00000,1044.42500,1790.00000
2000,No migration background,Urban regions,7106,2330.43914,2291.98056,2368.89772,1278.00000,2147.00000,2965.00000,0.00000,5495.50000,2147.00000,2096.00000,2147.22500
2000,No migration background,Rural regions,4385,1904.48957,1865.33194,1943.64721,1115.60714,1738.36202,2454.00000,0.00000,4461.58929,1738.00000,1727.97500,1790.00000
2000,Direct migration background,Urban regions,1510,2015.65414,1944.64889,2086.65938,1278.00000,1812.36737,2454.00000,0.00000,4218.00000,1812.00000,1790.00000,1930.10000
2000,Direct migration background,Rural regions,291,1633.42363,1529.87982,1736.96745,973.81282,1636.00000,2199.00000,0.00000,4036.78078,1636.00000,1534.00000,1790.00000
2000,Indirect migration background,Urban regions,430,1575.78062,1473.27219,1678.28905,614.00000,1585.00000,2193.95549,0.00000,4563.88874,1585.00000,1432.00000,1687.00000
2000,Indirect migration background,Rural regions,61,1517.54879,1304.18827,1730.90931,886.43639,1436.62087,2013.12553,179.00000,3703.15924,1432.00000,1150.00000,1738.00000
2001,No migration background,Urban regions,6558,2340.40037,2300.76513,2380.03561,1276.60155,2148.00000,3017.00000,0.00000,5627.59768,2148.00000,2129.60000,2199.00000
2001,No migration background,Rural regions,3940,1912.18804,1872.20915,1952.16693,1125.00000,1790.00000,2467.61558,0.00000,4481.53895,1790.00000,1738.00000,1800.17500
2001,Direct migration background,Urban regions,1353,2011.12434,1931.81489,2090.43378,1215.94444,1841.00000,2454.00000,0.00000,4311.08334,1841.00000,1790.00000,1943.00000
2001,Direct migration background,Rural regions,264,1693.61476,1578.44604,1808.78347,1053.40678,1779.75485,2199.89901,0.00000,3919.63736,1779.00000,1636.00000,1879.00000
2001,Indirect migration background,Urban regions,403,1797.13675,1661.76798,1932.50553,666.38116,1637.91349,2356.11099,0.00000,4890.70575,1636.00000,1483.00000,1815.12500
2001,Indirect migration background,Rural regions,56,1577.14441,1149.69719,2004.59163,623.73077,1329.00000,1931.94526,92.00000,3894.26700,1329.00000,657.00000,1687.00000
2002,No migration background,Urban regions,7367,2481.73358,2428.76570,2534.70146,1292.64755,2200.00000,3100.00000,0.00000,5811.02868,2200.00000,2173.00000,2300.00000
2002,No migration background,Rural regions,4086,1985.51961,1940.61352,2030.42570,1100.00000,1800.00000,2549.81031,0.00000,4724.52577,1800.00000,1795.00000,1850.00000
2002,Direct migration background,Urban regions,1290,1999.15293,1907.98281,2090.32305,1100.00000,1800.00000,2500.00000,0.00000,4600.00000,1800.00000,1782.57500,1900.00000
2002,Direct migration background,Rural regions,243,1660.91653,1514.19439,1807.63867,712.30207,1600.00000,2200.00000,0.00000,4431.54690,1600.00000,1500.00000,1713.00000
2002,Indirect migration background,Urban regions,410,1810.72142,1666.03064,1955.41219,759.87604,1628.08594,2400.00000,0.00000,4860.18594,1636.00000,1479.95000,1850.65000
2002,Indirect migration background,Rural regions,59,1355.69237,1088.92651,1622.45823,532.54354,1350.00000,1800.00000,0.00000,3701.18469,1350.00000,749.12500,1800.00000
2003,No migration background,Urban regions,6989,2554.56720,2502.79213,2606.34226,1300.00000,2300.00000,3200.00000,0.00000,6050.00000,2300.00000,2204.87500,2390.22500
2003,No migration background,Rural regions,3885,2056.71667,2009.10392,2104.32943,1100.00000,1840.00000,2689.08841,0.00000,5072.72103,1840.00000,1800.00000,1900.00000
2003,Direct migration background,Urban regions,1178,2036.60122,1946.16796,2127.03449,1100.00000,1819.73197,2592.69058,0.00000,4831.72646,1820.00000,1799.75000,2000.00000
2003,Direct migration background,Rural regions,224,1726.34796,1566.22234,1886.47359,784.53737,1700.00000,2300.00000,0.00000,4573.19394,1700.00000,1300.00000,1900.75000
2003,Indirect migration background,Urban regions,415,1839.27047,1692.36848,1986.17247,638.50975,1698.56542,2500.00000,0.00000,5292.23537,1700.00000,1400.00000,1926.35000
2003,Indirect migration background,Rural regions,60,1696.93928,892.16278,2501.71578,545.21561,1182.37497,1934.95895,164.00000,4019.57396,1200.00000,749.50000,1600.75000
2004,No migration background,Urban regions,6791,2579.81270,2526.77823,2632.84716,1250.00000,2300.00000,3258.59998,0.00000,6271.49994,2300.00000,2256.90000,2376.40000
2004,No migration background,Rural regions,3770,2037.35545,1987.21866,2087.49224,1100.00000,1858.62834,2700.00000,0.00000,5100.00000,1857.00000,1800.00000,1900.27500
2004,Direct migration background,Urban regions,1124,2064.86138,1976.77024,2152.95252,1191.00000,1882.13364,2600.00000,0.00000,4713.50000,1880.00000,1800.00000,2000.00000
2004,Direct migration background,Rural regions,207,1787.76584,1608.96698,1966.56470,761.06397,1605.76437,2400.00000,0.00000,4858.40405,1600.00000,1300.00000,1841.75000
2004,Indirect migration background,Urban regions,409,1766.61682,1639.01324,1894.22040,706.71798,1600.00000,2475.95581,67.00000,5129.81255,1600.00000,1400.00000,1840.00000
2004,Indirect migration background,Rural regions,65,1502.70121,1218.73114,1786.67128,624.18854,1200.00000,2018.37333,320.00000,4109.65052,1200.00000,799.90000,1650.00000
2005,No migration background,Urban regions,6440,2527.24113,2477.46104,2577.02121,1230.00000,2300.00000,3200.00000,0.00000,6155.00000,2300.00000,2250.00000,2400.00000
2005,No migration background,Rural regions,3570,2069.91973,2019.20520,2120.63426,1099.55236,1900.00000,2750.00000,0.00000,5225.67146,1900.00000,1800.00000,1950.00000
2005,Direct migration background,Urban regions,1042,2020.34650,1920.01803,2120.67498,1024.41345,1900.00000,2596.37902,0.00000,4954.32737,1900.00000,1728.97500,2000.00000
2005,Direct migration background,Rural regions,189,1783.84741,1594.18744,1973.50738,729.00000,1700.00000,2337.54246,0.00000,4750.35615,1700.00000,1434.12500,2000.00000
2005,Indirect migration background,Urban regions,416,1896.16433,1759.69839,2032.63026,728.00000,1795.33315,2500.00000,0.00000,5158.00000,1790.00000,1597.50000,2000.00000
2005,Indirect migration background,Rural regions,60,1289.57800,1003.71144,1575.44456,475.60905,1028.37793,1787.33176,150.00000,3754.91583,989.00000,630.00000,1500.00000
2006,No migration background,Urban regions,6779,2574.24993,2517.53929,2630.96057,1218.00000,2300.00000,3300.00000,0.00000,6423.00000,2300.00000,2250.00000,2350.02500
2006,No migration background,Rural regions,3844,2090.71526,2036.93818,2144.49233,1079.26116,1824.34132,2779.28983,0.00000,5329.33284,1826.00000,1800.00000,1900.85000
2006,Direct migration background,Urban regions,1056,2060.12097,1963.58205,2156.65989,1000.00000,1900.00000,2643.44454,0.00000,5108.61134,1900.00000,1700.00000,2000.00000
2006,Direct migration background,Rural regions,198,1824.85723,1606.51082,2043.20364,783.21037,1600.00000,2400.00000,0.00000,4825.18444,1600.00000,1499.00000,1813.00000
2006,Indirect migration background,Urban regions,411,1935.67103,1804.13086,2067.21120,804.32149,1800.00000,2800.00000,0.00000,5793.51776,1800.00000,1600.00000,2000.00000
2006,Indirect migration background,Rural regions,74,1254.79539,1050.11209,1459.47869,484.66628,1100.00000,1820.60424,88.00000,3824.51118,1100.00000,669.00000,1622.00000
2007,No migration background,Urban regions,6460,2613.66081,2555.80904,2671.51258,1300.00000,2300.00000,3339.81910,0.00000,6399.54776,2300.00000,2259.95000,2400.00000
2007,No migration background,Rural regions,3710,2104.86328,2048.28534,2161.44121,1100.00000,1850.00000,2800.00000,0.00000,5350.00000,1850.00000,1800.00000,1900.00000
2007,Direct migration background,Urban regions,910,2128.06389,2008.88610,2247.24169,1062.10936,2000.00000,2699.36228,0.00000,5155.24165,2000.00000,1800.00000,2100.00000
2007,Direct migration background,Rural regions,196,1829.07153,1600.47176,2057.67131,579.64823,1600.00000,2300.00000,125.00000,4880.52765,1600.00000,1256.00000,1893.00000
2007,Indirect migration background,Urban regions,431,1931.43731,1782.72979,2080.14482,758.02590,1700.00000,2543.31374,70.00000,5221.24549,1700.00000,1398.75000,2050.00000
2007,Indirect migration background,Rural regions,73,1684.01813,1446.65924,1921.37702,901.08503,1616.00115,2200.00000,0.00000,4148.37246,1600.00000,1200.00000,2100.00000
2008,No migration background,Urban regions,6122,2620.52718,2565.43908,2675.61529,1300.00000,2308.93369,3381.00000,0.00000,6502.50000,2309.00000,2277.85000,2400.00000
2008,No migration background,Rural regions,3498,2108.13183,2049.48572,2166.77795,1057.80120,1850.00000,2798.08700,0.00000,5408.51571,1850.00000,1800.00000,1950.45000
2008,Direct migration background,Urban regions,864,2042.86342,1930.06101,2155.66583,932.59926,1900.00000,2648.64024,0.00000,5222.70172,1900.00000,1800.00000,2070.75000
2008,Direct migration background,Rural regions,173,1978.52132,1729.02606,2228.01658,830.66851,1772.71089,2500.00000,52.00000,5003.99724,1800.00000,1575.35000,2100.00000
2008,Indirect migration background,Urban regions,435,1991.20128,1848.88830,2133.51427,762.70691,1900.00000,2695.57233,0.00000,5594.87046,1900.00000,1700.00000,2100.05000
2008,Indirect migration background,Rural regions,70,1698.18855,1436.70166,1959.67544,777.21608,1601.28550,2400.00000,70.00000,4834.17587,1600.00000,1087.25000,2100.00000
2009,No migration background,Urban regions,5697,2659.01103,2601.13126,2716.89080,1300.00000,2400.00000,3400.00000,0.00000,6550.00000,2400.00000,2300.00000,2500.00000
2009,No migration background,Rural regions,3345,2170.94662,2113.79146,2228.10178,1100.00000,1974.44584,2900.00000,0.00000,5600.00000,1974.00000,1881.20000,2002.10000
2009,Direct migration background,Urban regions,743,2048.61714,1930.95173,2166.28256,900.00000,1900.00000,2616.74832,0.00000,5191.87080,1900.00000,1700.00000,2100.00000
2009,Direct migration background,Rural regions,153,1829.39062,1551.47476,2107.30648,417.81407,1500.00000,2385.20018,0.00000,5336.27934,1500.00000,1200.00000,1801.25000
2009,Indirect migration background,Urban regions,392,2088.77940,1928.24785,2249.31096,800.00000,1900.00000,2800.00000,0.00000,5800.00000,1900.00000,1700.00000,2200.00000
2009,Indirect migration background,Rural regions,73,1979.02681,1602.16174,2355.89189,814.63006,1600.00000,2725.77326,150.00000,5592.48805,1600.00000,1300.00000,2200.30000
2010,No migration background,Urban regions,7418,2679.05280,2627.63652,2730.46909,1300.00000,2400.00000,3500.00000,0.00000,6800.00000,2400.00000,2314.62500,2458.05000
2010,No migration background,Rural regions,4480,2179.22118,2128.98544,2229.45691,1100.00000,2000.00000,2900.00000,0.00000,5600.00000,2000.00000,1900.00000,2012.85000
2010,Direct migration background,Urban regions,1239,2198.64814,2074.40723,2322.88906,1000.00000,1950.00000,2759.54350,0.00000,5398.85875,1950.00000,1800.00000,2050.00000
2010,Direct migration background,Rural regions,311,1680.58494,1498.41037,1862.75950,400.00000,1300.00000,2500.00000,0.00000,5650.00000,1300.00000,886.00000,1800.00000
2010,Indirect migration background,Urban regions,528,2069.42713,1925.57318,2213.28108,680.00000,1800.00000,3000.00000,0.00000,6480.00000,1800.00000,1600.00000,2200.00000
2010,Indirect migration background,Rural regions,111,1614.31051,1420.26812,1808.35291,699.20289,1400.00000,2300.00000,38.00000,4701.19566,1400.00000,870.00000,1802.50000
2011,No migration background,Urban regions,8845,2702.65990,2656.91226,2748.40754,1300.00000,2400.00000,3500.00000,0.00000,6800.00000,2400.00000,2400.00000,2500.00000
2011,No migration background,Rural regions,5514,2193.43211,2148.57658,2238.28764,1100.00000,2000.00000,2900.00000,0.00000,5600.00000,2000.00000,1913.65000,2080.05000
2011,Direct migration background,Urban regions,1417,2311.94972,2211.16103,2412.73840,1100.00000,2000.00000,2900.00000,0.00000,5600.00000,2000.00000,1820.00000,2200.00000
2011,Direct migration background,Rural regions,442,1856.15427,1715.74979,1996.55874,700.00000,1800.00000,2500.00000,0.00000,5200.00000,1800.00000,1500.00000,2000.00000
2011,Indirect migration background,Urban regions,633,2297.58959,2148.50397,2446.67520,916.90301,2000.00000,3182.81390,0.00000,6581.68023,2000.00000,1700.00000,2200.00000
2011,Indirect migration background,Rural regions,153,1629.71403,1445.76736,1813.66070,657.28445,1500.00000,2491.40076,0.00000,5242.57522,1500.00000,849.37500,1800.00000
2012,No migration background,Urban regions,8604,2747.07303,2697.74517,2796.40089,1350.00000,2400.00000,3523.38754,0.00000,6783.46885,2400.00000,2400.00000,2500.00000
2012,No migration background,Rural regions,5448,2219.44432,2174.58300,2264.30565,1108.58597,2000.00000,2970.00000,0.00000,5762.12104,2000.00000,1950.00000,2100.00000
2012,Direct migration background,Urban regions,1425,2290.57643,2184.18166,2396.97121,1067.23220,2000.00000,2900.00000,0.00000,5649.15171,2000.00000,1850.00000,2184.40000
2012,Direct migration background,Rural regions,468,1865.99350,1732.59079,1999.39621,750.00000,1745.67935,2535.37885,0.00000,5213.44714,1750.00000,1500.00000,2000.00000
2012,Indirect migration background,Urban regions,640,2274.43621,2130.34070,2418.53173,830.00000,2100.00000,3051.15282,0.00000,6382.88205,2100.00000,1800.00000,2300.00000
2012,Indirect migration background,Rural regions,151,1810.58424,1625.60955,1995.55893,957.66980,1600.00000,2249.06427,0.00000,4186.15598,1600.00000,1500.00000,1800.00000
2013,No migration background,Urban regions,8378,2795.21971,2744.33797,2846.10146,1300.00000,2450.00000,3600.00000,0.00000,7050.00000,2450.00000,2400.00000,2500.00000
2013,No migration background,Rural regions,5209,2283.15759,2235.05060,2331.26458,1200.00000,2069.06193,3000.00000,0.00000,5700.00000,2069.00000,2000.00000,2100.00000
2013,Direct migration background,Urban regions,3174,2190.70796,2126.78538,2254.63055,964.22067,1900.00000,2800.00000,0.00000,5553.66900,1900.00000,1800.00000,2000.00000
2013,Direct migration background,Rural regions,993,2026.90396,1928.03713,2125.77079,886.13592,1850.00000,2700.00000,0.00000,5420.79611,1850.00000,1700.00000,2009.05000
