year,migback,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1990,Indirect migration background,East,,,,,,,,,,,,
1991,No migration background,West,4002,1717.24702,1682.10530,1752.38874,1023.00000,1618.00000,2199.00000,0.00000,3963.00000,1618.00000,1581.97500,1636.00000
1991,No migration background,East,2750,795.57190,781.08049,810.06331,588.00000,741.00000,921.51169,87.73247,1421.77922,741.00000,716.97500,763.07500
1991,Direct migration background,West,1656,1592.69703,1547.89065,1637.50341,1050.93008,1534.00000,1892.00000,0.00000,3153.60488,1534.00000,1524.57500,1585.00000
1991,Direct migration background,East,76,761.33328,690.33861,832.32794,610.26150,767.00000,869.45939,221.46468,1258.25621,767.00000,716.00000,818.00000
1991,Indirect migration background,West,210,980.68361,885.04027,1076.32694,450.00000,816.14222,1534.00000,26.00000,3160.00000,818.00000,511.00000,1074.00000
1991,Indirect migration background,East,,,,,,,,,,,,
1992,No migration background,West,3902,1863.09686,1826.68028,1899.51345,1173.00000,1764.00000,2352.00000,0.00000,4120.50000,1764.00000,1738.00000,1790.00000
1992,No migration background,East,2373,1054.27969,1033.62943,1074.92995,767.00000,971.00000,1261.67487,24.98769,2003.68718,971.00000,970.95000,1002.07500
1992,Direct migration background,West,1550,1708.35958,1660.69966,1756.01949,1162.94195,1639.00000,2061.59986,0.00000,3409.58673,1639.00000,1610.35000,1713.20000
1992,Direct migration background,East,59,1112.56574,997.28176,1227.84972,818.00000,1018.52589,1332.42766,229.00000,2104.06915,1023.00000,920.00000,1214.00000
1992,Indirect migration background,West,230,1113.06918,1008.38483,1217.75353,477.53550,1023.00000,1534.00000,0.00000,3118.69676,1023.00000,665.00000,1227.00000
1992,Indirect migration background,East,,,,,,,,,,,,
1993,No migration background,West,3871,1985.11601,1942.50502,2027.72699,1227.00000,1815.88796,2556.00000,0.00000,4549.50000,1816.00000,1790.00000,1841.00000
1993,No migration background,East,2216,1286.11084,1257.08345,1315.13822,920.00000,1211.78150,1559.00000,0.00000,2517.50000,1211.00000,1176.00000,1227.00000
1993,Direct migration background,West,1468,1838.01048,1782.29523,1893.72574,1278.00000,1687.54905,2131.97093,0.00000,3412.92734,1687.00000,1636.00000,1790.00000
1993,Direct migration background,East,48,1398.48803,1214.36093,1582.61512,995.27473,1295.55434,1771.50968,256.00000,2935.86210,1291.00000,1074.00000,1431.62500
1993,Indirect migration background,West,275,1096.24215,1005.69681,1186.78748,510.27233,920.00000,1548.42101,0.00000,3105.64402,920.00000,713.87500,1278.00000
1993,Indirect migration background,East,,,,,,,,,,,,
1994,No migration background,West,3750,2041.95557,1999.04419,2084.86695,1278.00000,1892.00000,2556.00000,0.00000,4473.00000,1892.00000,1841.00000,1943.00000
1994,No migration background,East,2158,1432.05906,1399.84645,1464.27166,1023.00000,1355.00000,1775.31427,0.00000,2903.78569,1355.00000,1329.00000,1380.00000
1994,Direct migration background,West,1307,1868.08544,1790.25547,1945.91541,1253.00000,1687.00000,2147.00000,0.00000,3488.00000,1687.00000,1636.00000,1790.00000
1994,Direct migration background,East,51,1541.97662,1350.97162,1732.98163,1083.90841,1464.88088,1841.00000,332.00000,2976.63738,1460.00000,1225.72500,1738.75000
1994,Indirect migration background,West,281,1213.40366,1116.90193,1309.90539,543.58057,1071.48566,1738.00000,51.00000,3529.62914,1072.00000,818.00000,1345.87500
1994,Indirect migration background,East,,,,,,,,,,,,
1995,No migration background,West,3858,2095.24744,2052.78453,2137.71036,1278.00000,1943.00000,2618.00000,0.00000,4628.00000,1943.00000,1892.00000,1987.17500
1995,No migration background,East,2147,1524.92255,1469.93844,1579.90666,1048.00000,1432.00000,1790.00000,0.00000,2903.00000,1432.00000,1380.00000,1483.00000
1995,Direct migration background,West,1489,1875.04871,1783.17598,1966.92144,1278.00000,1738.00000,2250.00000,0.00000,3708.00000,1738.00000,1687.00000,1790.00000
1995,Direct migration background,East,55,1521.03138,1343.33961,1698.72315,1125.00000,1455.59698,1829.28465,286.00000,2885.71162,1459.00000,1275.45000,1688.22500
1995,Indirect migration background,West,293,1196.17323,1102.60920,1289.73727,530.86732,1019.17557,1696.61454,0.00000,3445.23538,1015.00000,767.00000,1380.00000
1995,Indirect migration background,East,,,,,,,,,,,,
1996,No migration background,West,3816,2208.31340,2156.09558,2260.53122,1362.64888,2045.00000,2761.00000,51.00000,4858.52668,2045.00000,1994.00000,2045.00000
1996,No migration background,East,2077,1580.82190,1545.15216,1616.49163,1125.00000,1532.12589,1943.00000,61.00000,3170.00000,1534.00000,1483.00000,1534.00000
1996,Direct migration background,West,1374,1920.13458,1854.72140,1985.54777,1227.00000,1790.00000,2301.00000,20.00000,3912.00000,1790.00000,1738.00000,1841.00000
1996,Direct migration background,East,50,1455.01201,1286.09785,1623.92618,1028.50926,1474.46719,1790.00000,36.00000,2705.00000,1526.00000,1173.82500,1715.45000
1996,Indirect migration background,West,303,1534.71830,1270.25319,1799.18341,562.00000,1203.72016,1764.00000,26.00000,3567.00000,1202.00000,1023.00000,1395.92500
1996,Indirect migration background,East,,,,,,,,,,,,
1997,No migration background,West,3717,2217.21635,2173.12912,2261.30359,1355.00000,2045.00000,2812.00000,25.00000,4997.50000,2045.00000,2045.00000,2096.00000
1997,No migration background,East,2017,1636.68684,1590.72099,1682.65268,1125.00000,1534.00000,1994.00000,51.00000,3297.50000,1534.00000,1519.00000,1565.00000
1997,Direct migration background,West,1274,1994.75343,1923.40723,2066.09964,1299.03685,1815.00000,2352.00000,56.00000,3931.44473,1815.00000,1790.00000,1892.00000
1997,Direct migration background,East,44,1453.35749,1287.41762,1619.29735,1126.04714,1408.81031,1865.81054,307.00000,2739.00000,1432.00000,1191.00000,1713.57500
1997,Indirect migration background,West,335,1443.53447,1231.66174,1655.40720,557.00000,1176.00000,1790.00000,19.00000,3639.50000,1176.00000,965.50000,1380.00000
1997,Indirect migration background,East,,,,,,,,,,,,
1998,No migration background,West,4384,2256.98997,2214.93642,2299.04353,1380.00000,2096.00000,2863.00000,0.00000,5087.50000,2096.00000,2045.00000,2147.00000
1998,No migration background,East,2116,1623.85925,1586.91951,1660.79900,1125.00000,1534.00000,1994.00000,0.00000,3297.50000,1534.00000,1483.00000,1534.25000
1998,Direct migration background,West,1241,1994.00019,1920.96601,2067.03438,1278.00000,1841.00000,2352.00000,0.00000,3963.00000,1841.00000,1790.00000,1943.00000
1998,Direct migration background,East,36,1466.99258,1293.81208,1640.17307,1074.00000,1599.09506,1841.00000,247.00000,2556.00000,1585.00000,1226.37500,1740.57500
1998,Indirect migration background,West,341,1491.94259,1329.64135,1654.24383,562.00000,1369.19923,1943.00000,0.00000,4014.50000,1360.00000,969.72500,1534.00000
1998,Indirect migration background,East,,,,,,,,,,,,
1999,No migration background,West,4369,2255.87948,2212.63563,2299.12332,1329.00000,2096.00000,2877.00000,0.00000,5199.00000,2096.00000,2045.00000,2147.00000
1999,No migration background,East,2125,1655.13517,1615.69300,1694.57733,1125.00000,1534.00000,2045.00000,0.00000,3425.00000,1534.00000,1534.00000,1585.00000
1999,Direct migration background,West,1152,2152.18227,2009.22982,2295.13472,1329.00000,1841.00000,2352.00000,0.00000,3886.50000,1841.00000,1789.47500,1943.00000
1999,Direct migration background,East,35,1423.23701,1254.49528,1591.97873,1100.35582,1431.47580,1836.09017,266.00000,2556.00000,1432.00000,1202.00000,1737.35000
1999,Indirect migration background,West,367,1423.25927,1325.72077,1520.79778,572.00968,1432.00000,1943.00000,61.00000,3999.48548,1432.00000,1225.72500,1550.87500
1999,Indirect migration background,East,,,,,,,,,,,,
2000,No migration background,West,8344,2314.93436,2279.81906,2350.04965,1278.00000,2147.00000,2965.00000,0.00000,5495.50000,2147.00000,2096.00000,2169.07500
2000,No migration background,East,3147,1682.94850,1644.62885,1721.26816,1074.00000,1534.00000,2096.00000,0.00000,3629.00000,1534.00000,1534.00000,1585.00000
2000,Direct migration background,West,1755,1968.46309,1904.99984,2031.92634,1227.00000,1790.00000,2454.00000,0.00000,4294.50000,1790.00000,1790.00000,1892.00000
2000,Direct migration background,East,46,1460.34689,1214.93449,1705.75929,842.21741,1400.05092,1925.44251,0.00000,3550.28016,1432.00000,1124.72500,1688.15000
2000,Indirect migration background,West,479,1587.66989,1492.88200,1682.45777,665.00000,1568.53540,2133.04395,0.00000,4335.10987,1585.00000,1432.00000,1723.12500
2000,Indirect migration background,East,,,,,,,,,,,,
2001,No migration background,West,7578,2319.93965,2283.58840,2356.29090,1278.00000,2163.37491,2970.19386,0.00000,5508.48465,2166.00000,2147.00000,2199.00000
2001,No migration background,East,2920,1710.69440,1671.71910,1749.66969,1074.00000,1585.00000,2151.81471,0.00000,3768.53678,1585.00000,1534.00000,1636.00000
2001,Direct migration background,West,1581,1975.17331,1904.81146,2045.53516,1176.00000,1841.00000,2403.00000,0.00000,4243.50000,1841.00000,1790.00000,1892.00000
2001,Direct migration background,East,36,1343.07373,1015.69941,1670.44805,468.67818,1277.66586,1963.96929,0.00000,4090.00000,1278.00000,816.92500,1559.00000
2001,Indirect migration background,West,448,1783.56232,1652.32054,1914.80411,665.00000,1636.00000,2352.00000,0.00000,4882.50000,1636.00000,1383.90000,1790.00000
2001,Indirect migration background,East,,,,,,,,,,,,
2002,No migration background,West,8547,2450.17897,2402.87812,2497.47982,1269.00917,2200.00000,3068.00000,0.00000,5766.48625,2200.00000,2167.00000,2266.00000
2002,No migration background,East,2906,1754.66541,1712.77583,1796.55499,1100.00000,1600.00000,2250.00000,0.00000,3975.00000,1600.00000,1580.82500,1695.00000
2002,Direct migration background,West,1504,1954.76012,1873.11538,2036.40485,1027.68578,1800.00000,2500.00000,0.00000,4708.47133,1800.00000,1713.00000,1900.00000
2002,Direct migration background,East,,,,,,,,,,,,
2002,Indirect migration background,West,456,1756.38303,1622.05476,1890.71130,746.91768,1600.00000,2353.07831,0.00000,4762.31925,1600.00000,1400.00000,1800.00000
2002,Indirect migration background,East,,,,,,,,,,,,
2003,No migration background,West,8086,2519.38169,2472.80409,2565.95929,1268.50020,2300.00000,3200.00000,0.00000,6097.24970,2300.00000,2220.00000,2368.05000
2003,No migration background,East,2788,1837.19366,1790.34961,1884.03772,1082.03313,1700.00000,2336.13624,0.00000,4217.29090,1700.00000,1600.00000,1727.00000
2003,Direct migration background,West,1375,1994.06870,1912.66930,2075.46810,1044.83474,1800.00000,2536.68147,0.00000,4774.45155,1800.00000,1800.00000,1960.00000
2003,Direct migration background,East,,,,,,,,,,,,
2003,Indirect migration background,West,463,1834.04853,1671.10036,1996.99670,638.85203,1600.00000,2450.00000,0.00000,5166.72196,1600.00000,1448.75000,1800.00000
2003,Indirect migration background,East,,,,,,,,,,,,
2004,No migration background,West,7820,2538.30856,2489.96580,2586.65133,1250.00000,2300.00000,3200.00000,0.00000,6125.00000,2300.00000,2200.00000,2315.02500
2004,No migration background,East,2741,1829.80770,1783.47032,1876.14507,1041.44514,1700.00000,2400.00000,0.00000,4437.83229,1700.00000,1600.00000,1780.20000
2004,Direct migration background,West,1305,2030.53605,1949.98234,2111.08976,1100.00000,1800.00000,2600.00000,0.00000,4850.00000,1800.00000,1799.85000,1950.00000
2004,Direct migration background,East,,,,,,,,,,,,
2004,Indirect migration background,West,460,1765.46443,1646.52769,1884.40117,710.00000,1600.00000,2406.17991,67.00000,4950.44978,1600.00000,1400.00000,1800.00000
2004,Indirect migration background,East,,,,,,,,,,,,
2005,No migration background,West,7424,2501.34376,2455.90256,2546.78496,1200.00000,2300.00000,3200.00000,0.00000,6200.00000,2300.00000,2249.37500,2350.00000
2005,No migration background,East,2586,1835.72112,1786.38052,1885.06171,1022.47381,1700.00000,2400.00000,0.00000,4466.28928,1700.00000,1600.00000,1750.00000
2005,Direct migration background,West,1207,1990.30387,1899.18381,2081.42392,1000.00000,1860.00000,2560.47025,0.00000,4901.17564,1860.00000,1740.00000,2000.00000
2005,Direct migration background,East,,,,,,,,,,,,
2005,Indirect migration background,West,458,1842.28278,1713.74166,1970.82389,713.04978,1745.67166,2500.00000,0.00000,5180.42533,1753.00000,1500.00000,1900.00000
2005,Indirect migration background,East,,,,,,,,,,,,
2006,No migration background,West,7904,2553.77703,2502.21525,2605.33882,1200.00000,2300.00000,3277.00000,0.00000,6392.50000,2300.00000,2226.97500,2330.02500
2006,No migration background,East,2719,1820.77976,1774.29207,1867.26745,1061.92710,1650.00000,2400.00000,0.00000,4407.10936,1650.00000,1600.00000,1750.00000
2006,Direct migration background,West,1226,2043.82708,1954.10229,2133.55188,1000.00000,1850.00000,2600.00000,0.00000,5000.00000,1850.00000,1700.00000,2000.00000
2006,Direct migration background,East,,,,,,,,,,,,
2006,Indirect migration background,West,468,1820.76084,1701.20747,1940.31422,749.42906,1639.24552,2500.00000,0.00000,5125.85642,1629.00000,1450.00000,1900.00000
2006,Indirect migration background,East,,,,,,,,,,,,
2007,No migration background,West,7524,2593.55166,2540.51755,2646.58577,1293.69388,2300.00000,3300.00000,0.00000,6309.45918,2300.00000,2278.00000,2381.47500
2007,No migration background,East,2646,1821.51765,1773.83114,1869.20416,1050.00000,1649.07892,2450.00000,0.00000,4550.00000,1649.00000,1600.00000,1725.42500
2007,Direct migration background,West,1082,2091.49812,1983.88823,2199.10801,1000.00000,1900.00000,2615.79242,0.00000,5039.48106,1900.00000,1800.00000,2000.02500
2007,Direct migration background,East,,,,,,,,,,,,
2007,Indirect migration background,West,476,1920.96314,1785.17258,2056.75369,800.00000,1700.16108,2500.00000,0.00000,5050.00000,1700.00000,1460.00000,2036.22500
2007,Indirect migration background,East,,,,,,,,,,,,
2008,No migration background,West,7090,2593.94680,2542.33205,2645.56155,1231.58725,2300.00000,3341.00000,0.00000,6505.11913,2300.00000,2284.87500,2400.00000
2008,No migration background,East,2530,1852.14868,1805.08088,1899.21647,1100.00000,1700.00000,2450.00000,0.00000,4475.00000,1700.00000,1647.95000,1800.00000
2008,Direct migration background,West,1013,2048.16342,1943.82394,2152.50290,900.00000,1900.00000,2600.00000,0.00000,5150.00000,1900.00000,1800.00000,2070.00000
2008,Direct migration background,East,,,,,,,,,,,,
2008,Indirect migration background,West,476,1974.31640,1842.61002,2106.02278,769.70000,1900.00000,2654.97079,0.00000,5482.87698,1900.00000,1700.00000,2100.00000
2008,Indirect migration background,East,,,,,,,,,,,,
2009,No migration background,West,6630,2633.43665,2580.92348,2685.94982,1300.00000,2400.00000,3400.00000,0.00000,6550.00000,2400.00000,2300.00000,2450.17500
2009,No migration background,East,2412,1932.89334,1875.64462,1990.14205,1034.63774,1760.00000,2600.00000,0.00000,4948.04338,1760.00000,1700.00000,1800.00000
2009,Direct migration background,West,872,2027.70230,1917.02662,2138.37798,821.18386,1850.00000,2600.00000,0.00000,5268.22421,1850.00000,1700.00000,2000.00000
2009,Direct migration background,East,,,,,,,,,,,,
2009,Indirect migration background,West,443,2065.29456,1913.20565,2217.38346,800.00000,1800.00000,2800.00000,0.00000,5800.00000,1800.00000,1613.00000,2150.00000
2009,Indirect migration background,East,,,,,,,,,,,,
2010,No migration background,West,8907,2651.41640,2605.98386,2696.84894,1300.00000,2400.00000,3400.00000,0.00000,6550.00000,2400.00000,2300.00000,2450.00000
2010,No migration background,East,2991,1951.26561,1893.38141,2009.14981,1050.00000,1750.00000,2587.24006,0.00000,4893.10014,1750.00000,1645.85000,1800.00000
2010,Direct migration background,West,1502,2095.76825,1987.65726,2203.87925,800.00000,1831.30757,2700.00000,0.00000,5550.00000,1825.00000,1700.00000,2000.00000
2010,Direct migration background,East,48,1507.81716,1178.85031,1836.78401,797.38119,1500.00000,1725.65999,35.00000,3118.07820,1500.00000,1200.00000,1720.00000
2010,Indirect migration background,West,601,2003.85915,1873.98362,2133.73468,675.34989,1791.81494,2868.07200,0.00000,6157.15515,1800.00000,1400.00000,2050.00000
2010,Indirect migration background,East,38,1798.66900,1434.80166,2162.53635,767.04215,2042.17040,2490.00530,70.00000,5074.45003,2040.00000,532.00000,2500.00000
2011,No migration background,West,10861,2674.91721,2633.94274,2715.89167,1300.00000,2400.00000,3496.00000,0.00000,6790.00000,2400.00000,2399.80000,2490.25000
2011,No migration background,East,3498,1947.15837,1904.05738,1990.25936,1100.00000,1800.00000,2600.00000,0.00000,4850.00000,1800.00000,1700.00000,1800.00000
2011,Direct migration background,West,1803,2218.08319,2132.45122,2303.71517,1000.00000,2000.00000,2800.00000,0.00000,5500.00000,2000.00000,1859.75000,2100.00000
2011,Direct migration background,East,56,1525.66486,1080.83492,1970.49480,369.29576,1600.00000,1642.98135,100.00000,3553.50974,1600.00000,394.85000,1600.00000
2011,Indirect migration background,West,734,2185.41221,2053.21948,2317.60494,828.46592,1835.00000,3000.00000,0.00000,6257.30112,1835.00000,1600.00000,2090.25000
2011,Indirect migration background,East,52,1735.47813,1384.23789,2086.71837,677.82374,1810.41549,2482.11127,0.00000,5188.54258,1800.00000,800.00000,2205.00000
2012,No migration background,West,10633,2691.76834,2649.09247,2734.44421,1300.00000,2400.00000,3500.00000,0.00000,6800.00000,2400.00000,2400.00000,2500.00000
2012,No migration background,East,3419,2053.19426,1999.50761,2106.88090,1183.09017,1800.00000,2700.00000,0.00000,4975.36475,1800.00000,1788.82500,1900.00000
2012,Direct migration background,West,1823,2199.13791,2109.68802,2288.58779,1000.00000,1996.03777,2800.00000,0.00000,5500.00000,1989.00000,1800.00000,2100.00000
2012,Direct migration background,East,70,1824.69859,1524.00858,2125.38859,971.58641,1713.09637,2300.00000,0.00000,4292.62039,1720.00000,1597.50000,1800.00000
2012,Indirect migration background,West,749,2199.69325,2072.38977,2326.99674,850.00000,1900.00000,2973.92634,0.00000,6159.81586,1900.00000,1766.00000,2200.00000
2012,Indirect migration background,East,42,1947.85952,1562.97394,2332.74509,823.56900,2135.93168,2360.86717,0.00000,4666.81442,2200.00000,819.00000,2300.00000
2013,No migration background,West,10309,2762.54841,2717.62377,2807.47306,1300.00000,2485.18343,3583.57702,0.00000,7008.94255,2487.00000,2400.00000,2500.00000
2013,No migration background,East,3278,2056.90381,2006.27357,2107.53405,1200.00000,1830.00000,2600.00000,0.00000,4700.00000,1830.00000,1779.42500,1930.12500
2013,Direct migration background,West,3926,2174.96638,2118.63674,2231.29602,962.02340,1900.00000,2800.00000,0.00000,5556.96489,1900.00000,1848.75000,2000.00000
2013,Direct migration background,East,241,1702.80103,1522.24655,1883.35551,650.00000,1500.00000,2247.77378,0.00000,4644.43446,1500.00000,1099.25000,1650.00000
2013,Indirect migration background,West,1263,2295.94726,2184.41635,2407.47818,840.00000,2044.29331,3000.00000,0.00000,6240.00000,2045.00000,1848.75000,2200.00000
2013,Indirect migration background,East,63,2050.08506,1571.92823,2528.24188,874.20694,1700.00000,2598.91698,0.00000,5185.98204,1700.00000,1050.00000,2400.00000
2014,No migration background,West,9373,2788.41941,2739.97805,2836.86076,1300.00000,2500.00000,3600.00000,0.00000,7050.00000,2500.00000,2450.00000,2522.95000
2014,No migration background,East,2966,2123.86097,2070.19948,2177.52246,1199.73219,1900.00000,2800.00000,0.00000,5200.40172,1900.00000,1804.87500,2000.00000
2014,Direct migration background,West,3171,2205.42482,2138.87805,2271.97158,1000.00000,1900.00000,2800.00000,0.00000,5500.00000,1900.00000,1800.00000,2000.00000
2014,Direct migration background,East,186,1887.05519,1639.28863,2134.82175,577.01079,1600.00000,2279.59087,0.00000,4833.46099,1600.00000,1000.00000,1820.00000
2014,Indirect migration background,West,1065,2278.50492,2155.70360,2401.30625,840.00000,2000.00000,3000.00000,0.00000,6240.00000,2000.00000,1800.00000,2200.00000
2014,Indirect migration background,East,61,2173.96281,1777.57350,2570.35211,1124.69112,1800.00000,2964.38007,200.00000,5723.91350,1800.00000,1200.00000,2258.07500
2015,No migration background,West,8867,2874.01466,2821.93985,2926.08946,1300.00000,2500.00000,3700.00000,0.00000,7300.00000,2500.00000,2500.00000,2570.25000
2015,No migration background,East,2803,2182.45217,2123.13138,2241.77297,1200.00000,2000.00000,2800.00000,0.00000,5200.00000,2000.00000,1803.00000,2038.00000
2015,Direct migration background,West,3612,2314.88771,2249.09039,2380.68502,1020.00000,2000.00000,3000.00000,0.00000,5970.00000,2000.00000,1900.00000,2100.00000
2015,Direct migration background,East,247,1897.60146,1700.36620,2094.83673,1200.00000,1600.00000,2200.00000,0.00000,3700.00000,1600.00000,1479.25000,1700.00000
2015,Indirect migration background,West,986,2411.36126,2278.31355,2544.40897,837.15763,2100.00000,3150.91517,0.00000,6621.55147,2100.00000,1935.00000,2302.50000
2015,Indirect migration background,East,61,2066.13982,1719.51811,2412.76153,1200.00000,1693.83318,2736.73305,120.00000,5041.83262,1690.00000,1200.00000,2200.00000
2016,No migration background,West,8311,2899.61427,2846.03354,2953.19501,1400.00000,2600.00000,3755.94038,0.00000,7289.85094,2600.00000,2500.00000,2700.00000
2016,No migration background,East,2661,2248.20971,2184.54922,2311.87020,1300.00000,2000.00000,2900.00000,0.00000,5300.00000,2000.00000,1900.00000,2100.00000
2016,Direct migration background,West,3344,2365.77037,2290.74313,2440.79761,1000.00000,2000.00000,3000.00000,0.00000,6000.00000,2000.00000,1989.67500,2100.00000
2016,Direct migration background,East,274,2056.37473,1831.66342,2281.08605,1000.00000,1688.15572,2500.00000,0.00000,4750.00000,1689.00000,1369.50000,2000.50000
2016,Indirect migration background,West,965,2516.97470,2363.30408,2670.64533,894.91756,2209.38095,3281.32473,0.00000,6860.93549,2210.00000,2000.00000,2500.00000
2016,Indirect migration background,East,64,1851.57008,1529.99161,2173.14856,1100.00000,1400.00000,2405.31918,0.00000,4363.29796,1400.00000,1100.00000,2300.00000
2017,No migration background,West,9788,2971.33750,2919.22219,3023.45282,1400.00000,2600.00000,3900.00000,0.00000,7650.00000,2600.00000,2599.95000,2700.00000
2017,No migration background,East,3069,2331.37645,2273.52351,2389.22938,1400.00000,2100.00000,3000.00000,0.00000,5400.00000,2100.00000,2000.00000,2200.00000
2017,Direct migration background,West,3492,2414.85449,2347.78917,2481.91980,1026.60336,2100.00000,3100.00000,0.00000,6210.09496,2100.00000,2000.00000,2288.30000
2017,Direct migration background,East,300,1998.95118,1798.93226,2198.97010,900.00000,1888.12031,2400.00000,0.00000,4650.00000,1887.00000,1500.00000,2002.50000
2017,Indirect migration background,West,1064,2451.06747,2317.66147,2584.47347,900.00000,2109.16356,3200.00000,0.00000,6650.00000,2100.00000,1900.00000,2350.00000
2017,Indirect migration background,East,58,2225.48662,1794.59087,2656.38238,1200.00000,1910.59594,2840.61379,50.00000,5301.53448,1800.00000,1580.00000,2500.00000
2018,No migration background,West,9288,3052.89919,2999.45673,3106.34165,1500.00000,2700.00000,4000.00000,0.00000,7750.00000,2700.00000,2620.82500,2800.00000
2018,No migration background,East,2989,2437.83079,2375.29559,2500.36600,1420.47643,2200.00000,3200.00000,0.00000,5869.28536,2200.00000,2100.00000,2300.00000
2018,Direct migration background,West,3607,2478.97737,2415.04008,2542.91467,1194.00000,2200.00000,3200.00000,0.00000,6209.00000,2200.00000,2000.00000,2300.00000
2018,Direct migration background,East,351,2458.14945,2231.10953,2685.18937,1200.00000,2000.00000,3000.00000,0.00000,5700.00000,2000.00000,1700.00000,2103.75000
2018,Indirect migration background,West,1063,2559.20926,2420.05129,2698.36723,960.00000,2200.00000,3450.00000,0.00000,7185.00000,2200.00000,1900.00000,2400.00000
2018,Indirect migration background,East,74,1870.69183,1499.34213,2242.04154,439.38958,1694.05279,2774.14625,0.00000,6276.28126,1700.00000,500.00000,2500.00000
2019,No migration background,West,10036,3296.80295,2959.36015,3634.24575,1542.34405,2800.00000,4146.43830,0.00000,8052.57967,2800.00000,2800.00000,2900.00000
2019,No migration background,East,3180,2580.09389,2518.87375,2641.31403,1590.00000,2400.00000,3300.00000,0.00000,5865.00000,2400.00000,2300.00000,2500.00000
2019,Direct migration background,West,3465,2629.30387,2557.41628,2701.19146,1243.46338,2300.00000,3300.00000,0.00000,6384.80494,2300.00000,2150.00000,2400.00000
