year,quintil_oecd,plb0426,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1996,3rd Quintile,In my current field/ field I was trained in,0.061683633563636424,118,2140,0.06152890060757535,0.0618383665196975
1996,3rd Quintile,Do something new,0.03174271879735061,58,2140,0.031629962540788,0.03185547505391322
1996,3rd Quintile,Does not matter,0.049176826598194626,101,2140,0.04903775023310228,0.04931590296328697
1996,3rd Quintile,Does not apply/do not (yet) have a job,0.04342423004586144,94,2140,0.043293146266644614,0.04355531382507827
1996,4th Quintile,In my current field/ field I was trained in,0.04526937842901562,103,2140,0.045135667811573285,0.045403089046457956
1996,4th Quintile,Do something new,0.023122613332971012,42,2140,0.02302595001703897,0.023219276648903053
1996,4th Quintile,Does not matter,0.03111578112684442,70,2140,0.031004107788890126,0.03122745446479871
1996,4th Quintile,Does not apply/do not (yet) have a job,0.03510600383927393,80,2140,0.03498763055357756,0.035224377124970306
1996,5th Quintile,In my current field/ field I was trained in,0.049961233062600564,95,2140,0.04982110973561852,0.05010135638958261
1996,5th Quintile,Do something new,0.02226685392227907,38,2140,0.022171954667572633,0.022361753176985504
1996,5th Quintile,Does not matter,0.027302517253101816,45,2140,0.027197704665347107,0.027407329840856524
1996,5th Quintile,Does not apply/do not (yet) have a job,0.04425260002123812,76,2140,0.044120329166105844,0.04438487087637039
1997,1st Quintile,In my current field/ field I was trained in,0.07465827681020328,138,2116,0.0744907231423592,0.07482583047804735
1997,1st Quintile,Do something new,0.05578557438588839,87,2116,0.05563926905315819,0.055931879718618585
1997,1st Quintile,Does not matter,0.12113910665408802,258,2116,0.12093110531095538,0.12134710799722065
1997,1st Quintile,Does not apply/do not (yet) have a job,0.07331518574122145,189,2116,0.07314902559003263,0.07348134589241027
1997,2nd Quintile,In my current field/ field I was trained in,0.06247241756143827,138,2116,0.06231814095789078,0.06262669416498576
1997,2nd Quintile,Do something new,0.033153058577487626,63,2116,0.033038927333660546,0.033267189821314706
1997,2nd Quintile,Does not matter,0.06234676541292464,159,2116,0.06219263370972026,0.06250089711612902
1997,2nd Quintile,Does not apply/do not (yet) have a job,0.056720393028047475,164,2116,0.05657293999017508,0.056867846065919866
1997,3rd Quintile,In my current field/ field I was trained in,0.06594257927525517,123,2116,0.0657843693816073,0.06610078916890304
1997,3rd Quintile,Do something new,0.0325502026655661,52,2116,0.032437078613387925,0.03266332671774428
1997,3rd Quintile,Does not matter,0.046573591960983235,98,2116,0.04643926062272036,0.04670792329924611
1997,3rd Quintile,Does not apply/do not (yet) have a job,0.0473103204136134,119,2116,0.0471749830971095,0.04744565773011731
1997,4th Quintile,In my current field/ field I was trained in,0.047281413109854176,94,2116,0.047146115093600734,0.04741671112610762
1997,4th Quintile,Do something new,0.019533043958814365,42,2116,0.019444824308805543,0.019621263608823186
1997,4th Quintile,Does not matter,0.04211701386081784,84,2116,0.041988972906746976,0.04224505481488871
1997,4th Quintile,Does not apply/do not (yet) have a job,0.04359730857525958,91,2116,0.04346713761142853,0.043727479539090626
1997,5th Quintile,In my current field/ field I was trained in,0.035624900150822675,70,2116,0.03550674199389803,0.03574305830774732
1997,5th Quintile,Do something new,0.02080554395689705,35,2116,0.020714555165493375,0.020896532748300726
1997,5th Quintile,Does not matter,0.023267549832557508,47,2116,0.023171449028652504,0.02336365063646251
1997,5th Quintile,Does not apply/do not (yet) have a job,0.035805754068259775,65,2116,0.035687307477250976,0.035924200659268574
1998,1st Quintile,In my current field/ field I was trained in,0.07873658574217571,134,1931,0.0785436079625519,0.07892956352179951
1998,1st Quintile,Do something new,0.05005928787826785,86,1931,0.04990303871955432,0.050215537036981374
1998,1st Quintile,Does not matter,0.13524687315989548,231,1931,0.13500183326881704,0.1354919130509739
1998,1st Quintile,Does not apply/do not (yet) have a job,0.10155045460009336,206,1931,0.10133402588245773,0.101766883317729
1998,2nd Quintile,In my current field/ field I was trained in,0.07641425343816786,140,1931,0.07622390342911026,0.07660460344722547
1998,2nd Quintile,Do something new,0.027234034082012352,48,1931,0.027117410258486227,0.027350657905538478
1998,2nd Quintile,Does not matter,0.06137904513882017,144,1931,0.061207063417879494,0.06155102685976085
1998,2nd Quintile,Does not apply/do not (yet) have a job,0.0598023294056931,140,1931,0.05963242848220064,0.059972230329185555
1998,3rd Quintile,In my current field/ field I was trained in,0.062278822782247625,122,1931,0.06210566813057093,0.06245197743392432
1998,3rd Quintile,Do something new,0.020625851830668552,36,1931,0.02052401441528732,0.020727689246049785
1998,3rd Quintile,Does not matter,0.0376210001844336,87,1931,0.037484662679720115,0.03775733768914709
1998,3rd Quintile,Does not apply/do not (yet) have a job,0.04690862546850344,108,1931,0.04675712264494207,0.04706012829206481
1998,4th Quintile,In my current field/ field I was trained in,0.04112664975594602,85,1931,0.040984361389253494,0.04126893812263855
1998,4th Quintile,Do something new,0.02132895830604648,41,1931,0.021225436868244758,0.0214324797438482
1998,4th Quintile,Does not matter,0.033680953539677025,63,1931,0.03355168895277746,0.03381021812657659
1998,4th Quintile,Does not apply/do not (yet) have a job,0.0428204102460361,82,1931,0.042675349725941183,0.04296547076613101
1998,5th Quintile,In my current field/ field I was trained in,0.03560158288142763,64,1931,0.03546881592429173,0.03573434983856354
1998,5th Quintile,Does not matter,0.022292988216806656,38,1931,0.022187205282002957,0.022398771151610354
1998,5th Quintile,Does not apply/do not (yet) have a job,0.04529129334308102,76,1931,0.045142298956491904,0.04544028772967013
1999,1st Quintile,In my current field/ field I was trained in,0.07257361631948415,138,1867,0.07239180488641421,0.0727554277525541
1999,1st Quintile,Do something new,0.045342507154297565,78,1867,0.04519670342161672,0.04548831088697841
1999,1st Quintile,Does not matter,0.1257113667921933,239,1867,0.1254790359992502,0.1259436975851364
1999,1st Quintile,Does not apply/do not (yet) have a job,0.11745604091291635,210,1867,0.11723041034486013,0.11768167148097257
1999,2nd Quintile,In my current field/ field I was trained in,0.06199347524088809,121,1867,0.06182448251722376,0.06216246796455243
1999,2nd Quintile,Do something new,0.038010025955631466,62,1867,0.03787601927786845,0.038144032633394484
1999,2nd Quintile,Does not matter,0.06725702505071657,136,1867,0.06708149886938504,0.0674325512320481
1999,2nd Quintile,Does not apply/do not (yet) have a job,0.0668508737259757,145,1867,0.06667584023477911,0.06702590721717229
1999,3rd Quintile,In my current field/ field I was trained in,0.0667001050728418,114,1867,0.0665252549458801,0.06687495519980349
1999,3rd Quintile,Do something new,0.02337286398168057,45,1867,0.02326698434461992,0.02347874361874122
1999,3rd Quintile,Does not matter,0.054052280338932446,98,1867,0.053893815591757044,0.05421074508610785
1999,3rd Quintile,Does not apply/do not (yet) have a job,0.047279857628184395,102,1867,0.04713112274451213,0.04742859251185666
1999,4th Quintile,In my current field/ field I was trained in,0.03936327094611592,80,1867,0.03922699560807113,0.03949954628416071
1999,4th Quintile,Does not matter,0.030427863818471658,59,1867,0.03030749392407745,0.030548233712865865
1999,4th Quintile,Does not apply/do not (yet) have a job,0.03591217297302234,72,1867,0.03578177488418745,0.03604257106185724
1999,5th Quintile,In my current field/ field I was trained in,0.03151969585145338,42,1867,0.03139725439412493,0.031642137308781834
1999,5th Quintile,Does not matter,0.023985668614558104,37,1867,0.023878443604304012,0.024092893624812196
1999,5th Quintile,Does not apply/do not (yet) have a job,0.0521912896226362,89,1867,0.052035423602482124,0.05234715564279028
2000,1st Quintile,In my current field/ field I was trained in,0.08309360058429917,143,1860,0.08282825494255655,0.08335894622604179
2000,1st Quintile,Do something new,0.048387562563665235,71,1860,0.04818127996417906,0.048593845163151406
2000,1st Quintile,Does not matter,0.11923430044144567,219,1860,0.11892277288511169,0.11954582799777966
2000,1st Quintile,Does not apply/do not (yet) have a job,0.12053667480882983,222,1860,0.12022368215971509,0.12084966745794458
2000,2nd Quintile,In my current field/ field I was trained in,0.05678307065066173,118,1860,0.05656059581304266,0.0570055454882808
2000,2nd Quintile,Do something new,0.03686883662555056,65,1860,0.03668768672396115,0.037049986527139964
2000,2nd Quintile,Does not matter,0.06309483219141374,133,1860,0.06286110438674765,0.06332855999607982
2000,2nd Quintile,Does not apply/do not (yet) have a job,0.07210209525025417,145,1860,0.07185344453804249,0.07235074596246585
2000,3rd Quintile,In my current field/ field I was trained in,0.05687239452147343,109,1860,0.05664975531098345,0.0570950337319634
2000,3rd Quintile,Do something new,0.0229685513508661,39,1860,0.02282454331014886,0.02311255939158334
2000,3rd Quintile,Does not matter,0.044611069488354464,95,1860,0.04441260761437169,0.044809531362337236
2000,3rd Quintile,Does not apply/do not (yet) have a job,0.052142508889249074,99,1860,0.05192879480055057,0.05235622297794758
2000,4th Quintile,In my current field/ field I was trained in,0.04457698968447132,80,1860,0.044378600092320176,0.04477537927662246
2000,4th Quintile,Does not matter,0.029529032674415506,49,1860,0.029366297455750413,0.0296917678930806
2000,4th Quintile,Does not apply/do not (yet) have a job,0.04395166485495074,92,1860,0.043754607223768345,0.04414872248613313
2000,5th Quintile,In my current field/ field I was trained in,0.03655003277369606,65,1860,0.03636963792310356,0.03673042762428856
2000,5th Quintile,Does not matter,0.018301400751144663,33,1860,0.01817254704364065,0.018430254458648675
2000,5th Quintile,Does not apply/do not (yet) have a job,0.0503953818952585,83,1860,0.05018508520037783,0.050605678590139175
2001,1st Quintile,In my current field/ field I was trained in,0.08120305898970338,202,3004,0.08101518093555032,0.08139093704385644
2001,1st Quintile,Do something new,0.05314401445206624,146,3004,0.05298972038331682,0.053298308520815664
2001,1st Quintile,Does not matter,0.11122461819387243,337,3004,0.11100835801471337,0.11144087837303149
2001,1st Quintile,Does not apply/do not (yet) have a job,0.1088177545424646,309,3004,0.10860355761777701,0.1090319514671522
2001,2nd Quintile,In my current field/ field I was trained in,0.05851169767656065,196,3004,0.05835025851176051,0.05867313684136079
2001,2nd Quintile,Do something new,0.034792351376223406,91,3004,0.03466630442195201,0.0349183983304948
2001,2nd Quintile,Does not matter,0.05762940001299494,176,3004,0.057469107587082055,0.05778969243890783
2001,2nd Quintile,Does not apply/do not (yet) have a job,0.06406426440420773,222,3004,0.06389583767102011,0.06423269113739535
2001,3rd Quintile,In my current field/ field I was trained in,0.05444750940607015,165,3004,0.054291442105328894,0.0546035767068114
2001,3rd Quintile,Do something new,0.023832528393741635,83,3004,0.023727615874979367,0.023937440912503903
2001,3rd Quintile,Does not matter,0.044381699714005816,136,3004,0.044240047201295055,0.04452335222671658
2001,3rd Quintile,Does not apply/do not (yet) have a job,0.050859824362174476,166,3004,0.0507087006215306,0.05101094810281835
2001,4th Quintile,In my current field/ field I was trained in,0.04421696664568424,129,3004,0.04407556507951029,0.044358368211858186
2001,4th Quintile,Do something new,0.013761351656389819,47,3004,0.013681220456939487,0.013841482855840151
2001,4th Quintile,Does not matter,0.03212562322458083,94,3004,0.032004335914191,0.03224691053497066
2001,4th Quintile,Does not apply/do not (yet) have a job,0.050679209371864035,165,3004,0.050528339854861985,0.050830078888866086
2001,5th Quintile,In my current field/ field I was trained in,0.04398446323887589,119,3004,0.04384341677202938,0.044125509705722404
2001,5th Quintile,Do something new,0.016674793938928022,40,3004,0.016586717669332698,0.016762870208523347
2001,5th Quintile,Does not matter,0.0173207150067388,53,3004,0.017230978554222887,0.017410451459254715
2001,5th Quintile,Does not apply/do not (yet) have a job,0.03832815539285286,128,3004,0.038196101107810805,0.03846020967789491
2003,1st Quintile,In my current field/ field I was trained in,0.06745976524180186,162,3090,0.06729471460589631,0.06762481587770741
2003,1st Quintile,Do something new,0.041853837684438504,107,3090,0.0417220591950207,0.04198561617385631
2003,1st Quintile,Does not matter,0.15531766505256556,380,3090,0.15507931341929543,0.15555601668583569
2003,1st Quintile,Does not apply/do not (yet) have a job,0.12198579699646168,292,3090,0.12177043632111588,0.12220115767180749
2003,2nd Quintile,In my current field/ field I was trained in,0.05656664249641208,154,3090,0.056414623866273834,0.05671866112655032
2003,2nd Quintile,Do something new,0.030350382278587523,79,3090,0.030237493571808712,0.030463270985366334
2003,2nd Quintile,Does not matter,0.06680505719193228,205,3090,0.0666407517839299,0.06696936259993465
2003,2nd Quintile,Does not apply/do not (yet) have a job,0.055014034789171315,187,3090,0.05486399362405068,0.05516407595429195
2003,3rd Quintile,In my current field/ field I was trained in,0.045904005300419166,135,3090,0.0457662899578742,0.046041720642964135
2003,3rd Quintile,Do something new,0.02064518466092878,64,3090,0.020551613844844416,0.020738755477013145
2003,3rd Quintile,Does not matter,0.04390007890527462,148,3090,0.043765261708899744,0.0440348961016495
2003,3rd Quintile,Does not apply/do not (yet) have a job,0.04683704613605656,173,3090,0.04669800627474516,0.04697608599736797
2003,4th Quintile,In my current field/ field I was trained in,0.04111508501194344,124,3090,0.04098442435443051,0.04124574566945637
2003,4th Quintile,Do something new,0.01426511465503497,45,3090,0.014187081584489452,0.014343147725580487
2003,4th Quintile,Does not matter,0.0366099149431649,102,3090,0.03648633117133354,0.03673349871499626
2003,4th Quintile,Does not apply/do not (yet) have a job,0.041631184080722285,182,3090,0.041499741305978555,0.041762626855466015
2003,5th Quintile,In my current field/ field I was trained in,0.027844356924818632,127,3090,0.02773608957738371,0.027952624272253555
2003,5th Quintile,Do something new,0.012623669372803419,58,3090,0.01255020188973225,0.012697136855874588
2003,5th Quintile,Does not matter,0.02886102080166464,112,3090,0.02875085227619244,0.028971189327136836
2003,5th Quintile,Does not apply/do not (yet) have a job,0.044410157475797817,254,3090,0.044274595491015825,0.04454571946057981
2005,1st Quintile,In my current field/ field I was trained in,0.07630498909018008,142,2535,0.07612349947676858,0.07648647870359157
2005,1st Quintile,Do something new,0.044647412368809515,86,2535,0.04450622657557311,0.04478859816204592
2005,1st Quintile,Does not matter,0.19041516437293735,410,2535,0.19014675791696914,0.19068357082890555
2005,1st Quintile,Does not apply/do not (yet) have a job,0.11382180909284055,244,2535,0.11360469686678973,0.11403892131889137
2005,2nd Quintile,In my current field/ field I was trained in,0.03671743277488364,95,2535,0.036588867401953294,0.03684599814781398
2005,2nd Quintile,Do something new,0.017949351648376383,43,2535,0.017858590008175485,0.01804011328857728
2005,2nd Quintile,Does not matter,0.08597608993732807,222,2535,0.08578445325980777,0.08616772661484837
2005,2nd Quintile,Does not apply/do not (yet) have a job,0.07456113924151495,189,2535,0.07438156619815808,0.07474071228487181
2005,3rd Quintile,In my current field/ field I was trained in,0.049244911999755725,105,2535,0.049096992298416756,0.049392831701094694
2005,3rd Quintile,Does not matter,0.049521457520069256,128,2535,0.049373144637109456,0.04966977040302906
2005,3rd Quintile,Does not apply/do not (yet) have a job,0.05081060025876038,135,2535,0.05066047125183495,0.05096072926568581
2005,4th Quintile,In my current field/ field I was trained in,0.025933370326907755,77,2535,0.025824719052967644,0.026042021600847867
2005,4th Quintile,Do something new,0.009629001648531482,34,2535,0.009562244066680598,0.009695759230382366
2005,4th Quintile,Does not matter,0.039762218052487204,100,2535,0.03962863981599827,0.03989579628897614
2005,4th Quintile,Does not apply/do not (yet) have a job,0.044708442642898326,135,2535,0.044567164899257064,0.04484972038653959
2005,5th Quintile,In my current field/ field I was trained in,0.019646258220380367,88,2535,0.01955138528484025,0.019741131155920483
2005,5th Quintile,Do something new,0.011250416268949246,39,2535,0.011178315738141126,0.011322516799757366
2005,5th Quintile,Does not matter,0.0211198785841935,73,2535,0.02102158583720377,0.02121817133118323
2005,5th Quintile,Does not apply/do not (yet) have a job,0.037980055950196254,190,2535,0.03784938445899074,0.038110727441401766
2007,1st Quintile,In my current field/ field I was trained in,0.07179651043311211,139,2551,0.07162300056210101,0.07197002030412321
2007,1st Quintile,Do something new,0.04593505847759027,94,2551,0.045794352669164345,0.04607576428601619
2007,1st Quintile,Does not matter,0.17724680652637145,395,2551,0.17699013664007848,0.17750347641266442
2007,1st Quintile,Does not apply/do not (yet) have a job,0.13869000190932318,267,2551,0.1384576997527333,0.13892230406591305
2007,2nd Quintile,In my current field/ field I was trained in,0.0398801719210245,107,2551,0.039748651814923215,0.04001169202712578
2007,2nd Quintile,Do something new,0.02331059626467414,56,2551,0.02320918041126977,0.023412012118078508
2007,2nd Quintile,Does not matter,0.07664775926691436,191,2551,0.07646895233325726,0.07682656620057146
2007,2nd Quintile,Does not apply/do not (yet) have a job,0.06607425138607496,152,2551,0.06590728724004179,0.06624121553210814
2007,3rd Quintile,In my current field/ field I was trained in,0.03294698777495535,92,2551,0.03282701466448984,0.033066960885420854
2007,3rd Quintile,Do something new,0.016581656214105088,32,2551,0.016495827219330395,0.01666748520887978
2007,3rd Quintile,Does not matter,0.050001650801808246,116,2551,0.04985516196956404,0.05014813963405245
2007,3rd Quintile,Does not apply/do not (yet) have a job,0.048510854940307935,147,2551,0.04836645324113854,0.048655256639477326
2007,4th Quintile,In my current field/ field I was trained in,0.03486627242380477,101,2551,0.03474297686700141,0.034989567980608136
2007,4th Quintile,Do something new,0.01301023975498498,38,2551,0.012934075728790404,0.013086403781179557
2007,4th Quintile,Does not matter,0.03511298015607343,93,2551,0.03498926497422142,0.035236695337925436
2007,4th Quintile,Does not apply/do not (yet) have a job,0.032034723979846226,144,2551,0.03191636770096791,0.03215308025872454
2007,5th Quintile,In my current field/ field I was trained in,0.020972839589981942,84,2551,0.020876528364707596,0.021069150815256288
2007,5th Quintile,Do something new,0.011301368247287486,37,2551,0.01123032081283548,0.011372415681739493
2007,5th Quintile,Does not matter,0.024684681214460106,79,2551,0.02458039252630196,0.024788969902618252
2007,5th Quintile,Does not apply/do not (yet) have a job,0.04039458871729953,187,2551,0.040262258550544855,0.0405269188840542
2009,1st Quintile,In my current field/ field I was trained in,0.06222368214091094,106,2017,0.062053097702394935,0.06239426657942694
2009,1st Quintile,Do something new,0.03918043987260492,71,2017,0.039043425067357695,0.03931745467785215
2009,1st Quintile,Does not matter,0.18127299352300813,327,2017,0.18100094395688246,0.1815450430891338
2009,1st Quintile,Does not apply/do not (yet) have a job,0.14539306615577738,227,2017,0.14514414203611015,0.1456419902754446
2009,2nd Quintile,In my current field/ field I was trained in,0.05775205835205677,103,2017,0.05758732624302374,0.057916790461089794
2009,2nd Quintile,Do something new,0.03093824733081419,53,2017,0.03081597294045956,0.03106052172116882
2009,2nd Quintile,Does not matter,0.06342385292917387,130,2017,0.06325174147131263,0.0635959643870351
2009,2nd Quintile,Does not apply/do not (yet) have a job,0.051668452453675164,108,2017,0.05151213597893884,0.05182476892841149
2009,3rd Quintile,In my current field/ field I was trained in,0.0450283646975535,89,2017,0.04488192789086848,0.045174801504238526
2009,3rd Quintile,Do something new,0.014511850147623932,32,2017,0.014427400270517357,0.014596300024730507
2009,3rd Quintile,Does not matter,0.05189095640600342,105,2017,0.051734322092369736,0.052047590719637105
2009,3rd Quintile,Does not apply/do not (yet) have a job,0.05313074942532544,112,2017,0.052972358643096844,0.053289140207554035
2009,4th Quintile,In my current field/ field I was trained in,0.03259014893873724,82,2017,0.032464759675231984,0.032715538202242496
2009,4th Quintile,Does not matter,0.03284590269699374,67,2017,0.03272003903448051,0.032971766359506965
2009,4th Quintile,Does not apply/do not (yet) have a job,0.043534289977440535,127,2017,0.04339019051474963,0.04367838944013144
2009,5th Quintile,In my current field/ field I was trained in,0.022657206231905692,74,2017,0.022552121756001808,0.022762290707809576
2009,5th Quintile,Does not matter,0.02534389414013658,69,2017,0.02523290658033344,0.025454881699939723
2009,5th Quintile,Does not apply/do not (yet) have a job,0.04661384458025846,135,2017,0.046464975738801394,0.04676271342171553
2011,1st Quintile,In my current field/ field I was trained in,0.06923880076463768,98,1557,0.06898695341965638,0.06949064810961897
2011,1st Quintile,Do something new,0.056560957045251437,68,1557,0.056331786514716715,0.05679012757578616
2011,1st Quintile,Does not matter,0.16235741744023713,234,1557,0.16199156250842756,0.1627232723720467
2011,1st Quintile,Does not apply/do not (yet) have a job,0.1133415880322608,167,1557,0.11302709119019576,0.11365608487432584
2011,2nd Quintile,In my current field/ field I was trained in,0.042368017968418416,72,1557,0.0421681874257963,0.042567848511040535
2011,2nd Quintile,Do something new,0.023586008674994257,31,1557,0.023435456270214823,0.02373656107977369
2011,2nd Quintile,Does not matter,0.06479026765939114,97,1557,0.06454606360565181,0.06503447171313047
2011,2nd Quintile,Does not apply/do not (yet) have a job,0.06585294650138389,94,1557,0.06560688781397822,0.06609900518878956
2011,3rd Quintile,In my current field/ field I was trained in,0.053152196167969165,73,1557,0.052929637677050806,0.053374754658887524
2011,3rd Quintile,Do something new,0.027743762798135466,37,1557,0.02758082699589047,0.02790669860038046
2011,3rd Quintile,Does not matter,0.05751593816507497,69,1557,0.05728495805478658,0.05774691827536336
2011,3rd Quintile,Does not apply/do not (yet) have a job,0.05053531598972071,87,1557,0.050318005658606106,0.05075262632083532
2011,4th Quintile,In my current field/ field I was trained in,0.03501695477577244,70,1557,0.03483458935121676,0.03519932020032812
2011,4th Quintile,Does not matter,0.024328599546570993,49,1557,0.024175753638894546,0.02448144545424744
2011,4th Quintile,Does not apply/do not (yet) have a job,0.06527677636955233,99,1557,0.06503172093454138,0.06552183180456328
2011,5th Quintile,In my current field/ field I was trained in,0.02356279462402546,58,1557,0.023412314537776226,0.023713274710274696
2011,5th Quintile,Does not matter,0.017621337488678345,50,1557,0.017490809884113962,0.017751865093242728
2011,5th Quintile,Does not apply/do not (yet) have a job,0.04715031998792531,104,1557,0.046940039976748754,0.04736059999910186
2013,1st Quintile,In my current field/ field I was trained in,0.06734668098690536,136,1982,0.0671329825594275,0.06756037941438321
2013,1st Quintile,Do something new,0.06196093984811419,120,1982,0.0617553732412419,0.06216650645498648
2013,1st Quintile,Does not matter,0.15185989222241927,309,1982,0.15155388022629596,0.1521659042185426
2013,1st Quintile,Does not apply/do not (yet) have a job,0.09907300692749674,224,1982,0.0988182619798822,0.09932775187511128
2013,2nd Quintile,In my current field/ field I was trained in,0.046312384954721016,96,1982,0.04613318629702243,0.046491583612419604
2013,2nd Quintile,Do something new,0.02950366005994317,52,1982,0.029359376115602274,0.029647944004284065
2013,2nd Quintile,Does not matter,0.06396637169816106,103,1982,0.06375772827854084,0.06417501511778129
2013,2nd Quintile,Does not apply/do not (yet) have a job,0.045124766876583795,91,1982,0.04494777069070877,0.04530176306245882
2013,3rd Quintile,In my current field/ field I was trained in,0.05385088955984229,94,1982,0.05365842120186961,0.05404335791781497
2013,3rd Quintile,Do something new,0.02389030220082684,44,1982,0.023760092529372764,0.024020511872280915
2013,3rd Quintile,Does not matter,0.041194845005529085,81,1982,0.04102538402133914,0.04136430598971903
2013,3rd Quintile,Does not apply/do not (yet) have a job,0.054351582753895115,99,1982,0.05415827287205102,0.05454489263573921
2013,4th Quintile,In my current field/ field I was trained in,0.04116243458600295,77,1982,0.04099303741442897,0.04133183175757693
2013,4th Quintile,Do something new,0.02021887448043708,35,1982,0.020098862077858035,0.020338886883016126
2013,4th Quintile,Does not matter,0.026774146317545825,47,1982,0.026636505341856836,0.026911787293234814
2013,4th Quintile,Does not apply/do not (yet) have a job,0.049226252948541466,100,1982,0.049041785352643745,0.049410720544439186
2013,5th Quintile,In my current field/ field I was trained in,0.030569664781122136,63,1982,0.030422878067071814,0.030716451495172457
2013,5th Quintile,Do something new,0.01895051707923976,47,1982,0.018834254729399917,0.019066779429079604
2013,5th Quintile,Does not matter,0.017359493843005377,44,1982,0.01724812877978481,0.017470858906225944
2013,5th Quintile,Does not apply/do not (yet) have a job,0.05730329286966739,120,1982,0.057105113294949016,0.05750147244438577
2015,1st Quintile,In my current field/ field I was trained in,0.09106436461756189,290,3466,0.0908557870712713,0.09127294216385247
2015,1st Quintile,Do something new,0.06708896282316404,240,3466,0.06690758991671852,0.06727033572960955
2015,1st Quintile,Does not matter,0.15281240115326736,566,3466,0.15255154814300834,0.15307325416352638
2015,1st Quintile,Does not apply/do not (yet) have a job,0.12576859661368228,493,3466,0.12552820126146724,0.12600899196589732
2015,2nd Quintile,In my current field/ field I was trained in,0.04106906012275513,161,3466,0.04092518761763342,0.04121293262787684
2015,2nd Quintile,Do something new,0.0373601617101916,106,3466,0.03722267426338837,0.037497649156994835
2015,2nd Quintile,Does not matter,0.05570531901183202,199,3466,0.05553904328209457,0.05587159474156946
2015,2nd Quintile,Does not apply/do not (yet) have a job,0.06109682259222262,231,3466,0.06092318391257611,0.06127046127186913
2015,3rd Quintile,In my current field/ field I was trained in,0.0383035930199472,148,3466,0.038164448690613625,0.038442737349280776
2015,3rd Quintile,Do something new,0.017675633083823476,64,3466,0.0175801026598141,0.01777116350783285
2015,3rd Quintile,Does not matter,0.03410372942663397,110,3466,0.03397214850027921,0.03423531035298873
2015,3rd Quintile,Does not apply/do not (yet) have a job,0.05168113444904987,169,3466,0.0515206363206879,0.05184163257741184
2015,4th Quintile,In my current field/ field I was trained in,0.04082104572615929,111,3466,0.04067758975114585,0.04096450170117274
2015,4th Quintile,Do something new,0.017367443652798676,46,3466,0.017272734864191404,0.017462152441405948
2015,4th Quintile,Does not matter,0.019107765246149527,68,3466,0.019008512540469657,0.019207017951829396
