"pgpsbil","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Realschulabschluss","1986","(Fach-)Abitur","Sachsen","","","",""
"Realschulabschluss","1986","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Realschulabschluss","1986","(Fach-)Abitur","Thueringen","","","",""
"Realschulabschluss","1986","AkademikerInnen","Schleswig-Holstein","","","",""
"Realschulabschluss","1986","AkademikerInnen","Hamburg","","","",""
"Realschulabschluss","1986","AkademikerInnen","Niedersachsen","","","",""
"Realschulabschluss","1986","AkademikerInnen","Bremen","","","",""
"Realschulabschluss","1986","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Realschulabschluss","1986","AkademikerInnen","Hessen","","","",""
"Realschulabschluss","1986","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Realschulabschluss","1986","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Realschulabschluss","1986","AkademikerInnen","Bayern","","","",""
"Realschulabschluss","1986","AkademikerInnen","Saarland","","","",""
"Realschulabschluss","1986","AkademikerInnen","Berlin","","","",""
"Realschulabschluss","1986","AkademikerInnen","Brandenburg","","","",""
"Realschulabschluss","1986","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Realschulabschluss","1986","AkademikerInnen","Sachsen","","","",""
"Realschulabschluss","1986","AkademikerInnen","Sachsen-Anhalt","","","",""
"Realschulabschluss","1986","AkademikerInnen","Thueringen","","","",""
"Fachhochschulreife","1986","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Fachhochschulreife","1986","(noch) kein Abschluss","Hamburg","","","",""
"Fachhochschulreife","1986","(noch) kein Abschluss","Niedersachsen","","","",""
"Fachhochschulreife","1986","(noch) kein Abschluss","Bremen","","","",""
"Fachhochschulreife","1986","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Fachhochschulreife","1986","(noch) kein Abschluss","Hessen","","","",""
"Fachhochschulreife","1986","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Fachhochschulreife","1986","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Fachhochschulreife","1986","(noch) kein Abschluss","Bayern","","","",""
"Fachhochschulreife","1986","(noch) kein Abschluss","Saarland","","","",""
"Fachhochschulreife","1986","(noch) kein Abschluss","Berlin","","","",""
"Fachhochschulreife","1986","(noch) kein Abschluss","Brandenburg","","","",""
"Fachhochschulreife","1986","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Fachhochschulreife","1986","(noch) kein Abschluss","Sachsen","","","",""
"Fachhochschulreife","1986","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Fachhochschulreife","1986","(noch) kein Abschluss","Thueringen","","","",""
"Fachhochschulreife","1986","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Fachhochschulreife","1986","Hauptschulabschluss","Hamburg","","","",""
"Fachhochschulreife","1986","Hauptschulabschluss","Niedersachsen","","","",""
"Fachhochschulreife","1986","Hauptschulabschluss","Bremen","","","",""
"Fachhochschulreife","1986","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"Fachhochschulreife","1986","Hauptschulabschluss","Hessen","","","",""
"Fachhochschulreife","1986","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Fachhochschulreife","1986","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"Fachhochschulreife","1986","Hauptschulabschluss","Bayern","","","",""
"Fachhochschulreife","1986","Hauptschulabschluss","Saarland","","","",""
"Fachhochschulreife","1986","Hauptschulabschluss","Berlin","","","",""
"Fachhochschulreife","1986","Hauptschulabschluss","Brandenburg","","","",""
"Fachhochschulreife","1986","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Fachhochschulreife","1986","Hauptschulabschluss","Sachsen","","","",""
"Fachhochschulreife","1986","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Fachhochschulreife","1986","Hauptschulabschluss","Thueringen","","","",""
"Fachhochschulreife","1986","Realschulabschluss","Schleswig-Holstein","","","",""
"Fachhochschulreife","1986","Realschulabschluss","Hamburg","","","",""
"Fachhochschulreife","1986","Realschulabschluss","Niedersachsen","","","",""
"Fachhochschulreife","1986","Realschulabschluss","Bremen","","","",""
"Fachhochschulreife","1986","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Fachhochschulreife","1986","Realschulabschluss","Hessen","","","",""
"Fachhochschulreife","1986","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Fachhochschulreife","1986","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Fachhochschulreife","1986","Realschulabschluss","Bayern","","","",""
"Fachhochschulreife","1986","Realschulabschluss","Saarland","","","",""
"Fachhochschulreife","1986","Realschulabschluss","Berlin","","","",""
"Fachhochschulreife","1986","Realschulabschluss","Brandenburg","","","",""
"Fachhochschulreife","1986","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Fachhochschulreife","1986","Realschulabschluss","Sachsen","","","",""
"Fachhochschulreife","1986","Realschulabschluss","Sachsen-Anhalt","","","",""
"Fachhochschulreife","1986","Realschulabschluss","Thueringen","","","",""
"Fachhochschulreife","1986","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Fachhochschulreife","1986","(Fach-)Abitur","Hamburg","","","",""
"Fachhochschulreife","1986","(Fach-)Abitur","Niedersachsen","","","",""
"Fachhochschulreife","1986","(Fach-)Abitur","Bremen","","","",""
"Fachhochschulreife","1986","(Fach-)Abitur","Nordrhein-Westfalen","69","0.30936156130942","0.252959264903106","0.365763857715734"
"Fachhochschulreife","1986","(Fach-)Abitur","Hessen","","","",""
"Fachhochschulreife","1986","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Fachhochschulreife","1986","(Fach-)Abitur","Baden-Wuerttemberg","32","0.321770893037127","0.239546847966048","0.403994938108206"
"Fachhochschulreife","1986","(Fach-)Abitur","Bayern","","","",""
"Fachhochschulreife","1986","(Fach-)Abitur","Saarland","","","",""
"Fachhochschulreife","1986","(Fach-)Abitur","Berlin","","","",""
"Fachhochschulreife","1986","(Fach-)Abitur","Brandenburg","","","",""
"Fachhochschulreife","1986","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Fachhochschulreife","1986","(Fach-)Abitur","Sachsen","","","",""
"Fachhochschulreife","1986","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Fachhochschulreife","1986","(Fach-)Abitur","Thueringen","","","",""
"Fachhochschulreife","1986","AkademikerInnen","Schleswig-Holstein","","","",""
"Fachhochschulreife","1986","AkademikerInnen","Hamburg","","","",""
"Fachhochschulreife","1986","AkademikerInnen","Niedersachsen","","","",""
"Fachhochschulreife","1986","AkademikerInnen","Bremen","","","",""
"Fachhochschulreife","1986","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Fachhochschulreife","1986","AkademikerInnen","Hessen","","","",""
"Fachhochschulreife","1986","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Fachhochschulreife","1986","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Fachhochschulreife","1986","AkademikerInnen","Bayern","","","",""
"Fachhochschulreife","1986","AkademikerInnen","Saarland","","","",""
"Fachhochschulreife","1986","AkademikerInnen","Berlin","","","",""
"Fachhochschulreife","1986","AkademikerInnen","Brandenburg","","","",""
"Fachhochschulreife","1986","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Fachhochschulreife","1986","AkademikerInnen","Sachsen","","","",""
"Fachhochschulreife","1986","AkademikerInnen","Sachsen-Anhalt","","","",""
"Fachhochschulreife","1986","AkademikerInnen","Thueringen","","","",""
"Abitur","1986","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Abitur","1986","(noch) kein Abschluss","Hamburg","","","",""
"Abitur","1986","(noch) kein Abschluss","Niedersachsen","","","",""
"Abitur","1986","(noch) kein Abschluss","Bremen","","","",""
"Abitur","1986","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Abitur","1986","(noch) kein Abschluss","Hessen","","","",""
"Abitur","1986","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Abitur","1986","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Abitur","1986","(noch) kein Abschluss","Bayern","","","",""
"Abitur","1986","(noch) kein Abschluss","Saarland","","","",""
"Abitur","1986","(noch) kein Abschluss","Berlin","","","",""
"Abitur","1986","(noch) kein Abschluss","Brandenburg","","","",""
"Abitur","1986","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Abitur","1986","(noch) kein Abschluss","Sachsen","","","",""
"Abitur","1986","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Abitur","1986","(noch) kein Abschluss","Thueringen","","","",""
"Abitur","1986","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Abitur","1986","Hauptschulabschluss","Hamburg","","","",""
"Abitur","1986","Hauptschulabschluss","Niedersachsen","","","",""
"Abitur","1986","Hauptschulabschluss","Bremen","","","",""
"Abitur","1986","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"Abitur","1986","Hauptschulabschluss","Hessen","","","",""
"Abitur","1986","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Abitur","1986","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"Abitur","1986","Hauptschulabschluss","Bayern","","","",""
"Abitur","1986","Hauptschulabschluss","Saarland","","","",""
"Abitur","1986","Hauptschulabschluss","Berlin","","","",""
"Abitur","1986","Hauptschulabschluss","Brandenburg","","","",""
"Abitur","1986","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Abitur","1986","Hauptschulabschluss","Sachsen","","","",""
"Abitur","1986","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Abitur","1986","Hauptschulabschluss","Thueringen","","","",""
"Abitur","1986","Realschulabschluss","Schleswig-Holstein","","","",""
"Abitur","1986","Realschulabschluss","Hamburg","","","",""
"Abitur","1986","Realschulabschluss","Niedersachsen","","","",""
"Abitur","1986","Realschulabschluss","Bremen","","","",""
"Abitur","1986","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Abitur","1986","Realschulabschluss","Hessen","","","",""
"Abitur","1986","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Abitur","1986","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Abitur","1986","Realschulabschluss","Bayern","","","",""
"Abitur","1986","Realschulabschluss","Saarland","","","",""
"Abitur","1986","Realschulabschluss","Berlin","","","",""
"Abitur","1986","Realschulabschluss","Brandenburg","","","",""
"Abitur","1986","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Abitur","1986","Realschulabschluss","Sachsen","","","",""
"Abitur","1986","Realschulabschluss","Sachsen-Anhalt","","","",""
"Abitur","1986","Realschulabschluss","Thueringen","","","",""
"Abitur","1986","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Abitur","1986","(Fach-)Abitur","Hamburg","","","",""
"Abitur","1986","(Fach-)Abitur","Niedersachsen","54","0.802185802718128","0.714344097046745","0.89002750838951"
"Abitur","1986","(Fach-)Abitur","Bremen","","","",""
"Abitur","1986","(Fach-)Abitur","Nordrhein-Westfalen","141","0.637040888300941","0.578366206388322","0.695715570213559"
"Abitur","1986","(Fach-)Abitur","Hessen","53","0.680187740057631","0.587371455851958","0.773004024263304"
"Abitur","1986","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Abitur","1986","(Fach-)Abitur","Baden-Wuerttemberg","60","0.618247466734643","0.53273894764141","0.703755985827876"
"Abitur","1986","(Fach-)Abitur","Bayern","84","0.726008466511042","0.649043577030963","0.80297335599112"
"Abitur","1986","(Fach-)Abitur","Saarland","","","",""
"Abitur","1986","(Fach-)Abitur","Berlin","","","",""
"Abitur","1986","(Fach-)Abitur","Brandenburg","","","",""
"Abitur","1986","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Abitur","1986","(Fach-)Abitur","Sachsen","","","",""
"Abitur","1986","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Abitur","1986","(Fach-)Abitur","Thueringen","","","",""
"Abitur","1986","AkademikerInnen","Schleswig-Holstein","","","",""
"Abitur","1986","AkademikerInnen","Hamburg","","","",""
"Abitur","1986","AkademikerInnen","Niedersachsen","55","0.674851311015997","0.572839458777078","0.776863163254915"
"Abitur","1986","AkademikerInnen","Bremen","","","",""
"Abitur","1986","AkademikerInnen","Nordrhein-Westfalen","151","0.709726785641703","0.649749634994453","0.769703936288953"
"Abitur","1986","AkademikerInnen","Hessen","64","0.781068672051951","0.695635722317229","0.866501621786673"
"Abitur","1986","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Abitur","1986","AkademikerInnen","Baden-Wuerttemberg","72","0.67271638242863","0.586582544103191","0.758850220754069"
"Abitur","1986","AkademikerInnen","Bayern","86","0.631648292234701","0.552030974621339","0.711265609848063"
"Abitur","1986","AkademikerInnen","Saarland","","","",""
"Abitur","1986","AkademikerInnen","Berlin","","","",""
"Abitur","1986","AkademikerInnen","Brandenburg","","","",""
"Abitur","1986","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Abitur","1986","AkademikerInnen","Sachsen","","","",""
"Abitur","1986","AkademikerInnen","Sachsen-Anhalt","","","",""
"Abitur","1986","AkademikerInnen","Thueringen","","","",""
"Anderer Abschluss","1986","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Anderer Abschluss","1986","(noch) kein Abschluss","Hamburg","","","",""
"Anderer Abschluss","1986","(noch) kein Abschluss","Niedersachsen","","","",""
"Anderer Abschluss","1986","(noch) kein Abschluss","Bremen","","","",""
"Anderer Abschluss","1986","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Anderer Abschluss","1986","(noch) kein Abschluss","Hessen","","","",""
"Anderer Abschluss","1986","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Anderer Abschluss","1986","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Anderer Abschluss","1986","(noch) kein Abschluss","Bayern","","","",""
"Anderer Abschluss","1986","(noch) kein Abschluss","Saarland","","","",""
"Anderer Abschluss","1986","(noch) kein Abschluss","Berlin","","","",""
"Anderer Abschluss","1986","(noch) kein Abschluss","Brandenburg","","","",""
"Anderer Abschluss","1986","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Anderer Abschluss","1986","(noch) kein Abschluss","Sachsen","","","",""
"Anderer Abschluss","1986","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Anderer Abschluss","1986","(noch) kein Abschluss","Thueringen","","","",""
"Anderer Abschluss","1986","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Anderer Abschluss","1986","Hauptschulabschluss","Hamburg","","","",""
"Anderer Abschluss","1986","Hauptschulabschluss","Niedersachsen","51","0.0273083890175582","0.0146319621872183","0.039984815847898"
"Anderer Abschluss","1986","Hauptschulabschluss","Bremen","","","",""
"Anderer Abschluss","1986","Hauptschulabschluss","Nordrhein-Westfalen","243","0.0384425656353432","0.0288926929455334","0.047992438325153"
"Anderer Abschluss","1986","Hauptschulabschluss","Hessen","129","0.0526542595243418","0.0342707861769635","0.0710377328717201"
"Anderer Abschluss","1986","Hauptschulabschluss","Rheinland-Pfalz,Saarland","43","0.0313944622702696","0.0164779105754094","0.0463110139651298"
"Anderer Abschluss","1986","Hauptschulabschluss","Baden-Wuerttemberg","255","0.0503639035134947","0.0379017235815428","0.0628260834454466"
"Anderer Abschluss","1986","Hauptschulabschluss","Bayern","163","0.0403400371340399","0.0285892468802416","0.0520908273878382"
"Anderer Abschluss","1986","Hauptschulabschluss","Saarland","","","",""
"Anderer Abschluss","1986","Hauptschulabschluss","Berlin","","","",""
"Anderer Abschluss","1986","Hauptschulabschluss","Brandenburg","","","",""
"Anderer Abschluss","1986","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Anderer Abschluss","1986","Hauptschulabschluss","Sachsen","","","",""
"Anderer Abschluss","1986","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Anderer Abschluss","1986","Hauptschulabschluss","Thueringen","","","",""
"Anderer Abschluss","1986","Realschulabschluss","Schleswig-Holstein","","","",""
"Anderer Abschluss","1986","Realschulabschluss","Hamburg","","","",""
"Anderer Abschluss","1986","Realschulabschluss","Niedersachsen","","","",""
"Anderer Abschluss","1986","Realschulabschluss","Bremen","","","",""
"Anderer Abschluss","1986","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Anderer Abschluss","1986","Realschulabschluss","Hessen","","","",""
"Anderer Abschluss","1986","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Anderer Abschluss","1986","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Anderer Abschluss","1986","Realschulabschluss","Bayern","","","",""
"Anderer Abschluss","1986","Realschulabschluss","Saarland","","","",""
"Anderer Abschluss","1986","Realschulabschluss","Berlin","","","",""
"Anderer Abschluss","1986","Realschulabschluss","Brandenburg","","","",""
"Anderer Abschluss","1986","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Anderer Abschluss","1986","Realschulabschluss","Sachsen","","","",""
"Anderer Abschluss","1986","Realschulabschluss","Sachsen-Anhalt","","","",""
"Anderer Abschluss","1986","Realschulabschluss","Thueringen","","","",""
"Anderer Abschluss","1986","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Anderer Abschluss","1986","(Fach-)Abitur","Hamburg","","","",""
"Anderer Abschluss","1986","(Fach-)Abitur","Niedersachsen","","","",""
"Anderer Abschluss","1986","(Fach-)Abitur","Bremen","","","",""
"Anderer Abschluss","1986","(Fach-)Abitur","Nordrhein-Westfalen","42","0.0491529799017899","0.0227733627108517","0.075532597092728"
"Anderer Abschluss","1986","(Fach-)Abitur","Hessen","","","",""
"Anderer Abschluss","1986","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Anderer Abschluss","1986","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Anderer Abschluss","1986","(Fach-)Abitur","Bayern","","","",""
"Anderer Abschluss","1986","(Fach-)Abitur","Saarland","","","",""
"Anderer Abschluss","1986","(Fach-)Abitur","Berlin","","","",""
"Anderer Abschluss","1986","(Fach-)Abitur","Brandenburg","","","",""
"Anderer Abschluss","1986","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Anderer Abschluss","1986","(Fach-)Abitur","Sachsen","","","",""
"Anderer Abschluss","1986","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Anderer Abschluss","1986","(Fach-)Abitur","Thueringen","","","",""
"Anderer Abschluss","1986","AkademikerInnen","Schleswig-Holstein","","","",""
"Anderer Abschluss","1986","AkademikerInnen","Hamburg","","","",""
"Anderer Abschluss","1986","AkademikerInnen","Niedersachsen","","","",""
"Anderer Abschluss","1986","AkademikerInnen","Bremen","","","",""
"Anderer Abschluss","1986","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Anderer Abschluss","1986","AkademikerInnen","Hessen","","","",""
"Anderer Abschluss","1986","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Anderer Abschluss","1986","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Anderer Abschluss","1986","AkademikerInnen","Bayern","","","",""
"Anderer Abschluss","1986","AkademikerInnen","Saarland","","","",""
"Anderer Abschluss","1986","AkademikerInnen","Berlin","","","",""
"Anderer Abschluss","1986","AkademikerInnen","Brandenburg","","","",""
"Anderer Abschluss","1986","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Anderer Abschluss","1986","AkademikerInnen","Sachsen","","","",""
"Anderer Abschluss","1986","AkademikerInnen","Sachsen-Anhalt","","","",""
"Anderer Abschluss","1986","AkademikerInnen","Thueringen","","","",""
"Ohne Abschluss verlassen","1986","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ohne Abschluss verlassen","1986","(noch) kein Abschluss","Hamburg","","","",""
"Ohne Abschluss verlassen","1986","(noch) kein Abschluss","Niedersachsen","39","0.403852270148141","0.292057768929463","0.515646771366818"
"Ohne Abschluss verlassen","1986","(noch) kein Abschluss","Bremen","","","",""
"Ohne Abschluss verlassen","1986","(noch) kein Abschluss","Nordrhein-Westfalen","214","0.510587413966489","0.457374031990038","0.563800795942939"
"Ohne Abschluss verlassen","1986","(noch) kein Abschluss","Hessen","75","0.55500548822831","0.462554284979601","0.647456691477019"
"Ohne Abschluss verlassen","1986","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","43","0.63064294716448","0.504236551756449","0.75704934257251"
"Ohne Abschluss verlassen","1986","(noch) kein Abschluss","Baden-Wuerttemberg","183","0.531521379698226","0.471889677289205","0.591153082107248"
"Ohne Abschluss verlassen","1986","(noch) kein Abschluss","Bayern","66","0.563197793216986","0.468328355707609","0.658067230726363"
"Ohne Abschluss verlassen","1986","(noch) kein Abschluss","Saarland","","","",""
"Ohne Abschluss verlassen","1986","(noch) kein Abschluss","Berlin","30","0.56762025623599","0.419547392466379","0.715693120005601"
"Ohne Abschluss verlassen","1986","(noch) kein Abschluss","Brandenburg","","","",""
"Ohne Abschluss verlassen","1986","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ohne Abschluss verlassen","1986","(noch) kein Abschluss","Sachsen","","","",""
"Ohne Abschluss verlassen","1986","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ohne Abschluss verlassen","1986","(noch) kein Abschluss","Thueringen","","","",""
"Ohne Abschluss verlassen","1986","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Ohne Abschluss verlassen","1986","Hauptschulabschluss","Hamburg","","","",""
"Ohne Abschluss verlassen","1986","Hauptschulabschluss","Niedersachsen","","","",""
"Ohne Abschluss verlassen","1986","Hauptschulabschluss","Bremen","","","",""
"Ohne Abschluss verlassen","1986","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"Ohne Abschluss verlassen","1986","Hauptschulabschluss","Hessen","","","",""
"Ohne Abschluss verlassen","1986","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Ohne Abschluss verlassen","1986","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"Ohne Abschluss verlassen","1986","Hauptschulabschluss","Bayern","","","",""
"Ohne Abschluss verlassen","1986","Hauptschulabschluss","Saarland","","","",""
"Ohne Abschluss verlassen","1986","Hauptschulabschluss","Berlin","","","",""
"Ohne Abschluss verlassen","1986","Hauptschulabschluss","Brandenburg","","","",""
"Ohne Abschluss verlassen","1986","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Ohne Abschluss verlassen","1986","Hauptschulabschluss","Sachsen","","","",""
"Ohne Abschluss verlassen","1986","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Ohne Abschluss verlassen","1986","Hauptschulabschluss","Thueringen","","","",""
"Ohne Abschluss verlassen","1986","Realschulabschluss","Schleswig-Holstein","","","",""
"Ohne Abschluss verlassen","1986","Realschulabschluss","Hamburg","","","",""
"Ohne Abschluss verlassen","1986","Realschulabschluss","Niedersachsen","","","",""
"Ohne Abschluss verlassen","1986","Realschulabschluss","Bremen","","","",""
"Ohne Abschluss verlassen","1986","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Ohne Abschluss verlassen","1986","Realschulabschluss","Hessen","","","",""
"Ohne Abschluss verlassen","1986","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Ohne Abschluss verlassen","1986","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Ohne Abschluss verlassen","1986","Realschulabschluss","Bayern","","","",""
"Ohne Abschluss verlassen","1986","Realschulabschluss","Saarland","","","",""
"Ohne Abschluss verlassen","1986","Realschulabschluss","Berlin","","","",""
"Ohne Abschluss verlassen","1986","Realschulabschluss","Brandenburg","","","",""
"Ohne Abschluss verlassen","1986","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Ohne Abschluss verlassen","1986","Realschulabschluss","Sachsen","","","",""
"Ohne Abschluss verlassen","1986","Realschulabschluss","Sachsen-Anhalt","","","",""
"Ohne Abschluss verlassen","1986","Realschulabschluss","Thueringen","","","",""
"Ohne Abschluss verlassen","1986","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ohne Abschluss verlassen","1986","(Fach-)Abitur","Hamburg","","","",""
"Ohne Abschluss verlassen","1986","(Fach-)Abitur","Niedersachsen","","","",""
"Ohne Abschluss verlassen","1986","(Fach-)Abitur","Bremen","","","",""
"Ohne Abschluss verlassen","1986","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ohne Abschluss verlassen","1986","(Fach-)Abitur","Hessen","","","",""
"Ohne Abschluss verlassen","1986","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ohne Abschluss verlassen","1986","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Ohne Abschluss verlassen","1986","(Fach-)Abitur","Bayern","","","",""
"Ohne Abschluss verlassen","1986","(Fach-)Abitur","Saarland","","","",""
"Ohne Abschluss verlassen","1986","(Fach-)Abitur","Berlin","","","",""
"Ohne Abschluss verlassen","1986","(Fach-)Abitur","Brandenburg","","","",""
"Ohne Abschluss verlassen","1986","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ohne Abschluss verlassen","1986","(Fach-)Abitur","Sachsen","","","",""
"Ohne Abschluss verlassen","1986","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ohne Abschluss verlassen","1986","(Fach-)Abitur","Thueringen","","","",""
"Ohne Abschluss verlassen","1986","AkademikerInnen","Schleswig-Holstein","","","",""
"Ohne Abschluss verlassen","1986","AkademikerInnen","Hamburg","","","",""
"Ohne Abschluss verlassen","1986","AkademikerInnen","Niedersachsen","","","",""
"Ohne Abschluss verlassen","1986","AkademikerInnen","Bremen","","","",""
"Ohne Abschluss verlassen","1986","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Ohne Abschluss verlassen","1986","AkademikerInnen","Hessen","","","",""
"Ohne Abschluss verlassen","1986","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Ohne Abschluss verlassen","1986","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Ohne Abschluss verlassen","1986","AkademikerInnen","Bayern","","","",""
"Ohne Abschluss verlassen","1986","AkademikerInnen","Saarland","","","",""
"Ohne Abschluss verlassen","1986","AkademikerInnen","Berlin","","","",""
"Ohne Abschluss verlassen","1986","AkademikerInnen","Brandenburg","","","",""
"Ohne Abschluss verlassen","1986","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Ohne Abschluss verlassen","1986","AkademikerInnen","Sachsen","","","",""
"Ohne Abschluss verlassen","1986","AkademikerInnen","Sachsen-Anhalt","","","",""
"Ohne Abschluss verlassen","1986","AkademikerInnen","Thueringen","","","",""
"Noch kein Abschluss","1986","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Noch kein Abschluss","1986","(noch) kein Abschluss","Hamburg","","","",""
"Noch kein Abschluss","1986","(noch) kein Abschluss","Niedersachsen","","","",""
"Noch kein Abschluss","1986","(noch) kein Abschluss","Bremen","","","",""
"Noch kein Abschluss","1986","(noch) kein Abschluss","Nordrhein-Westfalen","75","0.415719534081849","0.363255806855443","0.468183261308254"
"Noch kein Abschluss","1986","(noch) kein Abschluss","Hessen","","","",""
"Noch kein Abschluss","1986","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Noch kein Abschluss","1986","(noch) kein Abschluss","Baden-Wuerttemberg","34","0.353768083070169","0.29663002487629","0.410906141264047"
"Noch kein Abschluss","1986","(noch) kein Abschluss","Bayern","","","",""
"Noch kein Abschluss","1986","(noch) kein Abschluss","Saarland","","","",""
"Noch kein Abschluss","1986","(noch) kein Abschluss","Berlin","","","",""
"Noch kein Abschluss","1986","(noch) kein Abschluss","Brandenburg","","","",""
"Noch kein Abschluss","1986","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
