year,bula_h,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Bavaria,Technical School Degree,0.04100,58,1621,0.03135,0.05066
1995,Bavaria,Upper Secondary Degree,0.12961,180,1621,0.11326,0.14597
1995,Bavaria,Other Degree,0.05231,173,1621,0.04147,0.06315
1995,Bavaria,"Dropout, No School Degree",0.01746,60,1621,0.01108,0.02384
1995,Bavaria,No School Degree Yet,0.02159,34,1621,0.01451,0.02866
1995,Berlin,Secondary School Degree,0.32226,152,511,0.28170,0.36282
1995,Berlin,Intermediate School Degree,0.35715,203,511,0.31556,0.39873
1995,Berlin,Upper Secondary Degree,0.18202,108,511,0.14854,0.21551
1995,Berlin,Other Degree,0.07475,48,511,0.05192,0.09757
1995,Brandenburg,Secondary School Degree,0.39699,197,546,0.35592,0.43807
1995,Brandenburg,Intermediate School Degree,0.43259,274,546,0.39099,0.47418
1995,Brandenburg,Upper Secondary Degree,0.12820,75,546,0.10013,0.15627
1995,Mecklenburg-Western Pomerania,Secondary School Degree,0.36776,127,387,0.31966,0.41586
1995,Mecklenburg-Western Pomerania,Intermediate School Degree,0.45790,205,387,0.40819,0.50760
1995,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.12822,55,387,0.09486,0.16157
1995,Saxony,Secondary School Degree,0.45084,409,1050,0.42073,0.48095
1995,Saxony,Intermediate School Degree,0.39217,487,1050,0.36263,0.42172
1995,Saxony,Upper Secondary Degree,0.12762,154,1050,0.10743,0.14782
1995,Saxony-Anhalt,Secondary School Degree,0.47774,264,655,0.43946,0.51602
1995,Saxony-Anhalt,Intermediate School Degree,0.39700,307,655,0.35950,0.43450
1995,Saxony-Anhalt,Upper Secondary Degree,0.10097,84,655,0.07788,0.12406
1995,Thuringa,Secondary School Degree,0.49583,260,629,0.45672,0.53493
1995,Thuringa,Intermediate School Degree,0.40428,309,629,0.36589,0.44266
1995,Thuringa,Upper Secondary Degree,0.07925,60,629,0.05813,0.10038
1996,Schleswig-Holstein,Secondary School Degree,0.51918,137,249,0.45699,0.58136
1996,Schleswig-Holstein,Intermediate School Degree,0.29216,79,249,0.23556,0.34876
1996,Schleswig-Holstein,Upper Secondary Degree,0.10515,33,249,0.06697,0.14332
1996,Hamburg,Secondary School Degree,0.49460,51,82,0.38572,0.60348
1996,Hamburg,Intermediate School Degree,0.25120,31,82,0.15675,0.34565
1996,Lower Saxony,Secondary School Degree,0.50359,438,954,0.47184,0.53533
1996,Lower Saxony,Intermediate School Degree,0.23612,258,954,0.20915,0.26308
1996,Lower Saxony,Upper Secondary Degree,0.12598,128,954,0.10491,0.14705
1996,Lower Saxony,Other Degree,0.05906,98,954,0.04409,0.07403
1996,Lower Saxony,"Dropout, No School Degree",0.01769,32,954,0.00932,0.02606
1996,Bremen,Secondary School Degree,0.63118,50,50,0.49609,0.76628
1996,North Rhine-Westphalia,Secondary School Degree,0.48204,1022,2434,0.46218,0.50189
1996,North Rhine-Westphalia,Intermediate School Degree,0.21055,499,2434,0.19435,0.22675
1996,North Rhine-Westphalia,Technical School Degree,0.04525,101,2434,0.03699,0.05351
1996,North Rhine-Westphalia,Upper Secondary Degree,0.15416,337,2434,0.13982,0.16851
1996,North Rhine-Westphalia,Other Degree,0.05734,279,2434,0.04810,0.06658
1996,North Rhine-Westphalia,"Dropout, No School Degree",0.02189,123,2434,0.01608,0.02771
1996,North Rhine-Westphalia,No School Degree Yet,0.02478,73,2434,0.01861,0.03096
1996,Hesse,Secondary School Degree,0.48230,366,846,0.44860,0.51599
1996,Hesse,Intermediate School Degree,0.19878,170,846,0.17187,0.22569
1996,Hesse,Technical School Degree,0.04216,34,846,0.02861,0.05570
1996,Hesse,Upper Secondary Degree,0.16538,111,846,0.14033,0.19043
1996,Hesse,Other Degree,0.06271,112,846,0.04637,0.07906
1996,Hesse,"Dropout, No School Degree",0.02756,53,846,0.01652,0.03860
1996,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.60247,371,616,0.56379,0.64115
1996,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.17490,110,616,0.14487,0.20492
1996,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.08061,55,616,0.05910,0.10213
1996,"Rhineland-Palatinate, Saarland",Other Degree,0.07902,80,616,0.05770,0.10034
1996,Baden-Wuerttemberg,Secondary School Degree,0.52381,717,1633,0.49958,0.54805
1996,Baden-Wuerttemberg,Intermediate School Degree,0.19201,274,1633,0.17290,0.21112
1996,Baden-Wuerttemberg,Technical School Degree,0.04351,58,1633,0.03361,0.05341
1996,Baden-Wuerttemberg,Upper Secondary Degree,0.12608,158,1633,0.10998,0.14219
1996,Baden-Wuerttemberg,Other Degree,0.05944,233,1633,0.04797,0.07091
1996,Baden-Wuerttemberg,"Dropout, No School Degree",0.03073,122,1633,0.02236,0.03910
1996,Baden-Wuerttemberg,No School Degree Yet,0.01823,36,1633,0.01174,0.02472
1996,Baden-Wuerttemberg,No School Attended,0.00618,35,1633,0.00238,0.00998
1996,Bavaria,Secondary School Degree,0.50620,748,1567,0.48144,0.53096
1996,Bavaria,Intermediate School Degree,0.22869,361,1567,0.20789,0.24949
1996,Bavaria,Technical School Degree,0.04231,58,1567,0.03234,0.05228
1996,Bavaria,Upper Secondary Degree,0.12692,175,1567,0.11044,0.14341
1996,Bavaria,Other Degree,0.05732,173,1567,0.04580,0.06883
1996,Bavaria,"Dropout, No School Degree",0.01654,52,1567,0.01022,0.02285
1996,Berlin,Secondary School Degree,0.31391,137,481,0.27239,0.35543
1996,Berlin,Intermediate School Degree,0.35708,195,481,0.31421,0.39994
1996,Berlin,Upper Secondary Degree,0.19097,108,481,0.15581,0.22613
1996,Berlin,Other Degree,0.07212,41,481,0.04898,0.09526
1996,Brandenburg,Secondary School Degree,0.37174,187,556,0.33154,0.41195
1996,Brandenburg,Intermediate School Degree,0.44977,291,556,0.40838,0.49116
1996,Brandenburg,Upper Secondary Degree,0.13112,78,556,0.10304,0.15920
1996,Mecklenburg-Western Pomerania,Secondary School Degree,0.35728,120,377,0.30884,0.40571
1996,Mecklenburg-Western Pomerania,Intermediate School Degree,0.47110,201,377,0.42064,0.52155
1996,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.12965,56,377,0.09570,0.16361
1996,Saxony,Secondary School Degree,0.44016,405,1083,0.41058,0.46973
1996,Saxony,Intermediate School Degree,0.39405,486,1083,0.36493,0.42316
1996,Saxony,Upper Secondary Degree,0.13010,161,1083,0.11006,0.15015
1996,Saxony,No School Degree Yet,0.02139,31,1083,0.01277,0.03001
1996,Saxony-Anhalt,Secondary School Degree,0.46674,255,635,0.42791,0.50558
1996,Saxony-Anhalt,Intermediate School Degree,0.40706,298,635,0.36881,0.44530
1996,Saxony-Anhalt,Upper Secondary Degree,0.10003,82,635,0.07667,0.12338
1996,Thuringa,Secondary School Degree,0.48256,257,633,0.44360,0.52152
1996,Thuringa,Intermediate School Degree,0.41660,312,633,0.37817,0.45504
1996,Thuringa,Upper Secondary Degree,0.08039,64,633,0.05919,0.10159
1997,Schleswig-Holstein,Secondary School Degree,0.51355,126,241,0.45032,0.57679
1997,Schleswig-Holstein,Intermediate School Degree,0.28485,79,241,0.22775,0.34196
1997,Schleswig-Holstein,Upper Secondary Degree,0.12363,36,241,0.08199,0.16528
1997,Hamburg,Secondary School Degree,0.49595,51,83,0.38773,0.60417
1997,Hamburg,Intermediate School Degree,0.27211,32,83,0.17579,0.36844
1997,Lower Saxony,Secondary School Degree,0.49605,426,945,0.46416,0.52795
1997,Lower Saxony,Intermediate School Degree,0.25169,267,945,0.22401,0.27938
1997,Lower Saxony,Upper Secondary Degree,0.12343,126,945,0.10244,0.14441
1997,Lower Saxony,Other Degree,0.05314,95,945,0.03883,0.06744
1997,Lower Saxony,"Dropout, No School Degree",0.01935,31,945,0.01056,0.02814
1997,Bremen,Secondary School Degree,0.64454,51,51,0.51187,0.77722
1997,North Rhine-Westphalia,Secondary School Degree,0.48038,1005,2388,0.46033,0.50042
1997,North Rhine-Westphalia,Intermediate School Degree,0.21278,499,2388,0.19636,0.22920
1997,North Rhine-Westphalia,Technical School Degree,0.05011,110,2388,0.04135,0.05886
1997,North Rhine-Westphalia,Upper Secondary Degree,0.15785,340,2388,0.14322,0.17248
1997,North Rhine-Westphalia,Other Degree,0.05381,254,2388,0.04476,0.06286
1997,North Rhine-Westphalia,"Dropout, No School Degree",0.02039,111,2388,0.01472,0.02606
1997,North Rhine-Westphalia,No School Degree Yet,0.02052,69,2388,0.01483,0.02620
1997,Hesse,Secondary School Degree,0.47356,331,780,0.43850,0.50862
1997,Hesse,Intermediate School Degree,0.19416,155,780,0.16638,0.22194
1997,Hesse,Technical School Degree,0.04892,38,780,0.03378,0.06407
1997,Hesse,Upper Secondary Degree,0.15206,103,780,0.12684,0.17728
1997,Hesse,Other Degree,0.07557,106,780,0.05701,0.09413
1997,Hesse,"Dropout, No School Degree",0.02793,47,780,0.01636,0.03950
1997,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.60861,381,629,0.57043,0.64678
1997,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.17821,116,629,0.14828,0.20814
1997,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.06699,55,629,0.04743,0.08654
1997,"Rhineland-Palatinate, Saarland",Other Degree,0.07719,77,629,0.05632,0.09806
1997,Baden-Wuerttemberg,Secondary School Degree,0.51488,713,1640,0.49069,0.53908
1997,Baden-Wuerttemberg,Intermediate School Degree,0.18535,279,1640,0.16654,0.20417
1997,Baden-Wuerttemberg,Technical School Degree,0.04315,58,1640,0.03331,0.05298
1997,Baden-Wuerttemberg,Upper Secondary Degree,0.13601,167,1640,0.11941,0.15261
1997,Baden-Wuerttemberg,Other Degree,0.06324,236,1640,0.05146,0.07502
1997,Baden-Wuerttemberg,"Dropout, No School Degree",0.03221,118,1640,0.02366,0.04075
1997,Baden-Wuerttemberg,No School Degree Yet,0.01875,36,1640,0.01219,0.02532
1997,Baden-Wuerttemberg,No School Attended,0.00641,33,1640,0.00254,0.01027
1997,Bavaria,Secondary School Degree,0.50516,734,1526,0.48006,0.53025
1997,Bavaria,Intermediate School Degree,0.22996,361,1526,0.20884,0.25108
1997,Bavaria,Technical School Degree,0.04362,55,1526,0.03337,0.05388
1997,Bavaria,Upper Secondary Degree,0.13173,178,1526,0.11476,0.14871
1997,Bavaria,Other Degree,0.05258,150,1526,0.04138,0.06379
1997,Bavaria,"Dropout, No School Degree",0.01717,48,1526,0.01065,0.02369
1997,Berlin,Secondary School Degree,0.30008,126,460,0.25816,0.34201
1997,Berlin,Intermediate School Degree,0.35865,190,460,0.31478,0.40253
1997,Berlin,Upper Secondary Degree,0.21046,108,460,0.17317,0.24776
1997,Berlin,Other Degree,0.07129,36,460,0.04775,0.09484
1997,Brandenburg,Secondary School Degree,0.37407,190,546,0.33344,0.41469
1997,Brandenburg,Intermediate School Degree,0.42848,273,546,0.38693,0.47002
1997,Brandenburg,Upper Secondary Degree,0.13986,83,546,0.11074,0.16898
1997,Mecklenburg-Western Pomerania,Secondary School Degree,0.34092,110,358,0.29175,0.39009
1997,Mecklenburg-Western Pomerania,Intermediate School Degree,0.46276,194,358,0.41103,0.51448
1997,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.14009,54,358,0.10409,0.17610
1997,Saxony,Secondary School Degree,0.43084,392,1035,0.40066,0.46103
1997,Saxony,Intermediate School Degree,0.40043,476,1035,0.37056,0.43030
1997,Saxony,Upper Secondary Degree,0.13901,167,1035,0.11792,0.16009
1997,Saxony-Anhalt,Secondary School Degree,0.46934,252,620,0.43003,0.50866
1997,Saxony-Anhalt,Intermediate School Degree,0.40255,288,620,0.36391,0.44118
1997,Saxony-Anhalt,Upper Secondary Degree,0.09503,80,620,0.07193,0.11814
1997,Thuringa,Secondary School Degree,0.47022,247,627,0.43113,0.50932
1997,Thuringa,Intermediate School Degree,0.41529,309,627,0.37669,0.45390
1997,Thuringa,Upper Secondary Degree,0.08690,71,627,0.06483,0.10896
1998,Schleswig-Holstein,Secondary School Degree,0.47119,139,291,0.41374,0.52865
1998,Schleswig-Holstein,Intermediate School Degree,0.28362,97,291,0.23174,0.33550
1998,Schleswig-Holstein,Upper Secondary Degree,0.15155,55,291,0.11028,0.19282
1998,Hamburg,Secondary School Degree,0.51727,63,94,0.41571,0.61883
1998,Hamburg,Intermediate School Degree,0.22191,31,94,0.13745,0.30636
1998,Lower Saxony,Secondary School Degree,0.46400,465,1097,0.43447,0.49352
1998,Lower Saxony,Intermediate School Degree,0.26971,319,1097,0.24343,0.29599
1998,Lower Saxony,Technical School Degree,0.03721,34,1097,0.02600,0.04842
1998,Lower Saxony,Upper Secondary Degree,0.13530,155,1097,0.11505,0.15555
1998,Lower Saxony,Other Degree,0.05238,92,1097,0.03919,0.06557
1998,Lower Saxony,"Dropout, No School Degree",0.02072,32,1097,0.01229,0.02915
1998,Bremen,Secondary School Degree,0.63775,49,49,0.50177,0.77372
1998,North Rhine-Westphalia,Secondary School Degree,0.47828,1137,2640,0.45922,0.49734
1998,North Rhine-Westphalia,Intermediate School Degree,0.21053,556,2640,0.19498,0.22608
1998,North Rhine-Westphalia,Technical School Degree,0.05190,129,2640,0.04344,0.06037
1998,North Rhine-Westphalia,Upper Secondary Degree,0.14812,380,2640,0.13457,0.16168
1998,North Rhine-Westphalia,Other Degree,0.06254,258,2640,0.05330,0.07178
1998,North Rhine-Westphalia,"Dropout, No School Degree",0.02428,112,2640,0.01841,0.03016
1998,North Rhine-Westphalia,No School Degree Yet,0.01996,68,2640,0.01462,0.02530
1998,Hesse,Secondary School Degree,0.45539,363,857,0.42203,0.48875
1998,Hesse,Intermediate School Degree,0.18674,172,857,0.16063,0.21284
1998,Hesse,Technical School Degree,0.04817,38,857,0.03383,0.06251
1998,Hesse,Upper Secondary Degree,0.17822,134,857,0.15258,0.20385
1998,Hesse,Other Degree,0.08140,105,857,0.06308,0.09972
1998,Hesse,"Dropout, No School Degree",0.02925,45,857,0.01796,0.04053
1998,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.59895,433,710,0.56287,0.63502
1998,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.19329,138,710,0.16422,0.22235
1998,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.07169,62,710,0.05270,0.09068
1998,"Rhineland-Palatinate, Saarland",Other Degree,0.07408,77,710,0.05480,0.09336
1998,Baden-Wuerttemberg,Secondary School Degree,0.50009,766,1675,0.47614,0.52404
1998,Baden-Wuerttemberg,Intermediate School Degree,0.19009,294,1675,0.17129,0.20889
1998,Baden-Wuerttemberg,Technical School Degree,0.04766,66,1675,0.03745,0.05786
1998,Baden-Wuerttemberg,Upper Secondary Degree,0.14339,195,1675,0.12660,0.16018
1998,Baden-Wuerttemberg,Other Degree,0.06543,220,1675,0.05358,0.07728
1998,Baden-Wuerttemberg,"Dropout, No School Degree",0.02839,99,1675,0.02044,0.03635
1998,Baden-Wuerttemberg,No School Degree Yet,0.01828,35,1675,0.01186,0.02469
1998,Bavaria,Secondary School Degree,0.48543,832,1740,0.46194,0.50892
1998,Bavaria,Intermediate School Degree,0.23552,410,1740,0.21558,0.25546
1998,Bavaria,Technical School Degree,0.04396,62,1740,0.03433,0.05360
1998,Bavaria,Upper Secondary Degree,0.13627,206,1740,0.12014,0.15239
1998,Bavaria,Other Degree,0.05304,144,1740,0.04250,0.06357
1998,Bavaria,"Dropout, No School Degree",0.01974,50,1740,0.01320,0.02628
1998,Bavaria,No School Degree Yet,0.02307,36,1740,0.01601,0.03012
1998,Berlin,Secondary School Degree,0.27994,122,443,0.23808,0.32180
1998,Berlin,Intermediate School Degree,0.36104,195,443,0.31626,0.40581
1998,Berlin,Upper Secondary Degree,0.24323,126,443,0.20323,0.28323
1998,Brandenburg,Secondary School Degree,0.37449,200,564,0.33451,0.41447
1998,Brandenburg,Intermediate School Degree,0.43367,277,564,0.39273,0.47461
1998,Brandenburg,Upper Secondary Degree,0.13733,87,564,0.10890,0.16576
1998,Mecklenburg-Western Pomerania,Secondary School Degree,0.34385,114,377,0.29584,0.39187
1998,Mecklenburg-Western Pomerania,Intermediate School Degree,0.46716,203,377,0.41673,0.51759
1998,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.13369,60,377,0.09929,0.16809
1998,Saxony,Secondary School Degree,0.41914,405,1097,0.38993,0.44835
1998,Saxony,Intermediate School Degree,0.42275,529,1097,0.39350,0.45199
1998,Saxony,Upper Secondary Degree,0.12691,163,1097,0.10720,0.14661
1998,Saxony-Anhalt,Secondary School Degree,0.45697,258,636,0.41822,0.49571
1998,Saxony-Anhalt,Intermediate School Degree,0.40144,291,636,0.36331,0.43956
1998,Saxony-Anhalt,Upper Secondary Degree,0.10224,87,636,0.07867,0.12580
1998,Thuringa,Secondary School Degree,0.45542,260,677,0.41787,0.49296
1998,Thuringa,Intermediate School Degree,0.43297,344,677,0.39562,0.47032
1998,Thuringa,Upper Secondary Degree,0.08159,73,677,0.06096,0.10223
1999,Schleswig-Holstein,Secondary School Degree,0.49360,140,287,0.43566,0.55154
1999,Schleswig-Holstein,Intermediate School Degree,0.28691,93,287,0.23449,0.33934
1999,Schleswig-Holstein,Upper Secondary Degree,0.13705,54,287,0.09719,0.17690
1999,Hamburg,Secondary School Degree,0.47855,57,57,0.34771,0.60939
1999,Lower Saxony,Secondary School Degree,0.46075,468,1105,0.43134,0.49015
1999,Lower Saxony,Intermediate School Degree,0.28149,331,1105,0.25496,0.30802
1999,Lower Saxony,Technical School Degree,0.03378,34,1105,0.02312,0.04443
1999,Lower Saxony,Upper Secondary Degree,0.13431,152,1105,0.11420,0.15443
1999,Lower Saxony,Other Degree,0.04645,88,1105,0.03403,0.05886
1999,Lower Saxony,"Dropout, No School Degree",0.02104,32,1105,0.01257,0.02951
1999,Bremen,Secondary School Degree,0.60989,43,43,0.46237,0.75741
1999,North Rhine-Westphalia,Secondary School Degree,0.47587,1093,2575,0.45657,0.49516
1999,North Rhine-Westphalia,Intermediate School Degree,0.20715,547,2575,0.19150,0.22281
1999,North Rhine-Westphalia,Technical School Degree,0.04979,126,2575,0.04139,0.05819
1999,North Rhine-Westphalia,Upper Secondary Degree,0.15106,378,2575,0.13722,0.16489
1999,North Rhine-Westphalia,Other Degree,0.06093,244,2575,0.05169,0.07017
1999,North Rhine-Westphalia,"Dropout, No School Degree",0.02560,111,2575,0.01950,0.03171
1999,North Rhine-Westphalia,No School Degree Yet,0.02508,76,2575,0.01904,0.03112
1999,Hesse,Secondary School Degree,0.44889,353,835,0.41513,0.48264
1999,Hesse,Intermediate School Degree,0.17890,174,835,0.15288,0.20491
1999,Hesse,Technical School Degree,0.04393,38,835,0.03002,0.05784
1999,Hesse,Upper Secondary Degree,0.19684,139,835,0.16985,0.22382
1999,Hesse,Other Degree,0.07915,89,835,0.06083,0.09748
1999,Hesse,"Dropout, No School Degree",0.03094,42,835,0.01919,0.04269
1999,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.60354,422,685,0.56688,0.64020
1999,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.18845,133,685,0.15914,0.21776
1999,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.06875,60,685,0.04978,0.08771
1999,"Rhineland-Palatinate, Saarland",Other Degree,0.07210,70,685,0.05272,0.09149
1999,Baden-Wuerttemberg,Secondary School Degree,0.50178,754,1634,0.47753,0.52603
1999,Baden-Wuerttemberg,Intermediate School Degree,0.18491,290,1634,0.16608,0.20374
1999,Baden-Wuerttemberg,Technical School Degree,0.04718,58,1634,0.03690,0.05746
1999,Baden-Wuerttemberg,Upper Secondary Degree,0.13974,191,1634,0.12292,0.15656
1999,Baden-Wuerttemberg,Other Degree,0.06869,204,1634,0.05642,0.08096
1999,Baden-Wuerttemberg,"Dropout, No School Degree",0.03139,103,1634,0.02294,0.03985
1999,Baden-Wuerttemberg,No School Degree Yet,0.01951,34,1634,0.01280,0.02622
1999,Bavaria,Secondary School Degree,0.49509,828,1699,0.47131,0.51888
1999,Bavaria,Intermediate School Degree,0.23965,411,1699,0.21934,0.25995
1999,Bavaria,Technical School Degree,0.04175,63,1699,0.03224,0.05126
1999,Bavaria,Upper Secondary Degree,0.13886,213,1699,0.12241,0.15531
1999,Bavaria,Other Degree,0.05477,138,1699,0.04395,0.06559
1999,Bavaria,"Dropout, No School Degree",0.02032,46,1699,0.01361,0.02703
1999,Berlin,Secondary School Degree,0.27129,121,434,0.22941,0.31317
1999,Berlin,Intermediate School Degree,0.36210,187,434,0.31683,0.40737
1999,Berlin,Upper Secondary Degree,0.24533,126,434,0.20481,0.28586
1999,Brandenburg,Secondary School Degree,0.37467,193,551,0.33422,0.41513
1999,Brandenburg,Intermediate School Degree,0.44912,275,551,0.40755,0.49069
1999,Brandenburg,Upper Secondary Degree,0.12668,83,551,0.09888,0.15448
1999,Mecklenburg-Western Pomerania,Secondary School Degree,0.35401,112,376,0.30561,0.40241
1999,Mecklenburg-Western Pomerania,Intermediate School Degree,0.45028,198,376,0.39993,0.50064
1999,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.14518,66,376,0.10952,0.18083
1999,Saxony,Secondary School Degree,0.40035,385,1112,0.37154,0.42916
1999,Saxony,Intermediate School Degree,0.42859,527,1112,0.39949,0.45769
1999,Saxony,Upper Secondary Degree,0.13120,169,1112,0.11135,0.15106
1999,Saxony,No School Degree Yet,0.02107,31,1112,0.01262,0.02951
1999,Saxony-Anhalt,Secondary School Degree,0.44351,250,642,0.40505,0.48197
1999,Saxony-Anhalt,Intermediate School Degree,0.40693,300,642,0.36890,0.44496
1999,Saxony-Anhalt,Upper Secondary Degree,0.10831,92,642,0.08425,0.13237
1999,Thuringa,Secondary School Degree,0.45866,266,680,0.42118,0.49614
1999,Thuringa,Intermediate School Degree,0.43221,337,680,0.39495,0.46947
1999,Thuringa,Upper Secondary Degree,0.08149,77,680,0.06091,0.10207
2000,Schleswig-Holstein,Secondary School Degree,0.48271,327,680,0.44512,0.52030
2000,Schleswig-Holstein,Intermediate School Degree,0.25559,180,680,0.22278,0.28840
2000,Schleswig-Holstein,Technical School Degree,0.05323,33,680,0.03634,0.07011
2000,Schleswig-Holstein,Upper Secondary Degree,0.13491,107,680,0.10921,0.16060
2000,Schleswig-Holstein,Other Degree,0.04293,33,680,0.02768,0.05818
2000,Hamburg,Secondary School Degree,0.36746,103,262,0.30897,0.42595
2000,Hamburg,Intermediate School Degree,0.28550,85,262,0.23070,0.34029
2000,Hamburg,Upper Secondary Degree,0.23210,74,262,0.18088,0.28332
2000,Lower Saxony,Secondary School Degree,0.46384,896,2022,0.44210,0.48558
2000,Lower Saxony,Intermediate School Degree,0.27506,578,2022,0.25559,0.29453
2000,Lower Saxony,Technical School Degree,0.04539,91,2022,0.03631,0.05446
2000,Lower Saxony,Upper Secondary Degree,0.14081,275,2022,0.12565,0.15598
2000,Lower Saxony,Other Degree,0.04772,115,2022,0.03843,0.05702
2000,Lower Saxony,"Dropout, No School Degree",0.01199,31,2022,0.00724,0.01673
2000,Lower Saxony,No School Degree Yet,0.01518,36,2022,0.00985,0.02051
2000,Bremen,Secondary School Degree,0.48661,77,121,0.39718,0.57604
2000,Bremen,Intermediate School Degree,0.21286,44,121,0.13962,0.28610
2000,North Rhine-Westphalia,Secondary School Degree,0.45940,2225,5118,0.44575,0.47306
2000,North Rhine-Westphalia,Intermediate School Degree,0.20532,1101,5118,0.19425,0.21638
2000,North Rhine-Westphalia,Technical School Degree,0.06513,321,5118,0.05837,0.07189
2000,North Rhine-Westphalia,Upper Secondary Degree,0.15792,803,5118,0.14793,0.16791
2000,North Rhine-Westphalia,Other Degree,0.06708,407,5118,0.06022,0.07393
2000,North Rhine-Westphalia,"Dropout, No School Degree",0.02493,142,5118,0.02065,0.02920
2000,North Rhine-Westphalia,No School Degree Yet,0.01981,119,5118,0.01600,0.02363
2000,Hesse,Secondary School Degree,0.41003,639,1665,0.38640,0.43366
2000,Hesse,Intermediate School Degree,0.23481,425,1665,0.21444,0.25518
2000,Hesse,Technical School Degree,0.03872,68,1665,0.02945,0.04799
2000,Hesse,Upper Secondary Degree,0.17952,283,1665,0.16108,0.19796
2000,Hesse,Other Degree,0.09532,178,1665,0.08121,0.10943
2000,Hesse,"Dropout, No School Degree",0.02429,39,1665,0.01689,0.03169
2000,Hesse,No School Degree Yet,0.01562,33,1665,0.00966,0.02158
2000,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.55324,772,1409,0.52727,0.57921
2000,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.21144,309,1409,0.19011,0.23277
2000,"Rhineland-Palatinate, Saarland",Technical School Degree,0.04247,61,1409,0.03194,0.05300
2000,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.09120,150,1409,0.07617,0.10624
2000,"Rhineland-Palatinate, Saarland",Other Degree,0.06762,117,1409,0.05450,0.08073
2000,Baden-Wuerttemberg,Secondary School Degree,0.43761,1243,2948,0.41970,0.45552
2000,Baden-Wuerttemberg,Intermediate School Degree,0.21499,626,2948,0.20016,0.22982
2000,Baden-Wuerttemberg,Technical School Degree,0.04608,119,2948,0.03851,0.05365
2000,Baden-Wuerttemberg,Upper Secondary Degree,0.16999,460,2948,0.15642,0.18355
2000,Baden-Wuerttemberg,Other Degree,0.08830,347,2948,0.07805,0.09854
2000,Baden-Wuerttemberg,"Dropout, No School Degree",0.02587,89,2948,0.02014,0.03161
2000,Baden-Wuerttemberg,No School Degree Yet,0.01708,64,2948,0.01241,0.02176
2000,Bavaria,Secondary School Degree,0.49356,1657,3363,0.47666,0.51046
2000,Bavaria,Intermediate School Degree,0.24097,822,3363,0.22651,0.25542
2000,Bavaria,Technical School Degree,0.05195,161,3363,0.04445,0.05945
2000,Bavaria,Upper Secondary Degree,0.14013,451,3363,0.12839,0.15186
2000,Bavaria,Other Degree,0.04748,181,3363,0.04029,0.05466
2000,Bavaria,"Dropout, No School Degree",0.01275,44,3363,0.00896,0.01654
2000,Bavaria,No School Degree Yet,0.01298,47,3363,0.00915,0.01681
2000,Berlin,Secondary School Degree,0.25212,193,773,0.22149,0.28275
2000,Berlin,Intermediate School Degree,0.35208,295,773,0.31838,0.38577
2000,Berlin,Technical School Degree,0.05486,42,773,0.03880,0.07092
2000,Berlin,Upper Secondary Degree,0.24752,206,773,0.21708,0.27797
2000,Berlin,Other Degree,0.05792,37,773,0.04144,0.07439
2000,Brandenburg,Secondary School Degree,0.33844,314,948,0.30830,0.36857
2000,Brandenburg,Intermediate School Degree,0.44991,471,948,0.41823,0.48160
2000,Brandenburg,Upper Secondary Degree,0.14599,163,948,0.12350,0.16848
2000,Mecklenburg-Western Pomerania,Secondary School Degree,0.34777,163,524,0.30696,0.38859
2000,Mecklenburg-Western Pomerania,Intermediate School Degree,0.43962,273,524,0.39708,0.48216
2000,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.13183,88,524,0.10283,0.16082
2000,Saxony,Secondary School Degree,0.36103,552,1718,0.33832,0.38375
2000,Saxony,Intermediate School Degree,0.43925,838,1718,0.41578,0.46273
2000,Saxony,Upper Secondary Degree,0.15218,294,1718,0.13519,0.16917
2000,Saxony,No School Degree Yet,0.01680,34,1718,0.01072,0.02288
2000,Saxony-Anhalt,Secondary School Degree,0.41510,381,994,0.38445,0.44574
2000,Saxony-Anhalt,Intermediate School Degree,0.39451,442,994,0.36411,0.42491
2000,Saxony-Anhalt,Upper Secondary Degree,0.13345,171,994,0.11230,0.15460
2000,Thuringa,Secondary School Degree,0.42751,388,1004,0.39689,0.45813
2000,Thuringa,Intermediate School Degree,0.43557,492,1004,0.40489,0.46626
2000,Thuringa,Upper Secondary Degree,0.09460,124,1004,0.07648,0.11271
