"pgpsbil","year","alter_gr","sex","n","percent","lower_confidence","upper_confidence"
"Ohne Abschluss verlassen","1984","16-34 Jahre alt","maennlich","116","0.0242791024143143","0.0179433025860673","0.0306149022425613"
"Ohne Abschluss verlassen","1984","16-34 Jahre alt","weiblich","166","0.0277649454476338","0.0210894431530014","0.0344404477422662"
"Ohne Abschluss verlassen","1984","35-65 Jahre alt","maennlich","298","0.0221079460632707","0.0170039704409289","0.0272119216856125"
"Ohne Abschluss verlassen","1984","35-65 Jahre alt","weiblich","296","0.0204198993896988","0.01543559097826","0.0254042078011376"
"Ohne Abschluss verlassen","1984","66 und älter","maennlich","","","",""
"Ohne Abschluss verlassen","1984","66 und älter","weiblich","","","",""
"Noch kein Abschluss","1984","16-34 Jahre alt","maennlich","106","0.0507867244472757","0.041748578824249","0.0598248700703025"
"Noch kein Abschluss","1984","16-34 Jahre alt","weiblich","103","0.0498311622062384","0.0409901742486847","0.0586721501637921"
"Noch kein Abschluss","1984","35-65 Jahre alt","maennlich","","","",""
"Noch kein Abschluss","1984","35-65 Jahre alt","weiblich","","","",""
"Noch kein Abschluss","1984","66 und älter","maennlich","","","",""
"Noch kein Abschluss","1984","66 und älter","weiblich","","","",""
"Keine Schule besucht","1984","16-34 Jahre alt","maennlich","","","",""
"Keine Schule besucht","1984","16-34 Jahre alt","weiblich","32","0.0039819962960365","0.00142321056887817","0.00654078202319483"
"Keine Schule besucht","1984","35-65 Jahre alt","maennlich","65","0.00406499729449375","0.00185630832027573","0.00627368626871177"
"Keine Schule besucht","1984","35-65 Jahre alt","weiblich","108","0.00719027390567708","0.00421269101785596","0.0101678567934982"
"Keine Schule besucht","1984","66 und älter","maennlich","","","",""
"Keine Schule besucht","1984","66 und älter","weiblich","","","",""
"Hauptschulabschluss","1985","16-34 Jahre alt","maennlich","871","0.429002107630785","0.407675842151616","0.450328373109954"
"Hauptschulabschluss","1985","16-34 Jahre alt","weiblich","762","0.395458960753624","0.3741786620262","0.416739259481048"
"Hauptschulabschluss","1985","35-65 Jahre alt","maennlich","1384","0.638138294140948","0.620579007164627","0.655697581117268"
"Hauptschulabschluss","1985","35-65 Jahre alt","weiblich","1641","0.705713266320599","0.688982141309562","0.722444391331637"
"Hauptschulabschluss","1985","66 und älter","maennlich","312","0.704589736396221","0.662296075793272","0.746883396999169"
"Hauptschulabschluss","1985","66 und älter","weiblich","522","0.776762206530778","0.745207587866607","0.808316825194948"
"Realschulabschluss","1985","16-34 Jahre alt","maennlich","411","0.232725908435992","0.214517772809483","0.250934044062502"
"Realschulabschluss","1985","16-34 Jahre alt","weiblich","570","0.343243822653675","0.322579671788556","0.363907973518794"
"Realschulabschluss","1985","35-65 Jahre alt","maennlich","322","0.141592310630518","0.128853033240431","0.154331588020605"
"Realschulabschluss","1985","35-65 Jahre alt","weiblich","409","0.175033557091936","0.16108258525591","0.188984528927963"
"Realschulabschluss","1985","66 und älter","maennlich","64","0.142121481431718","0.109751899603958","0.174491063259478"
"Realschulabschluss","1985","66 und älter","weiblich","107","0.168049107182105","0.139715492535979","0.196382721828232"
"Fachhochschulreife","1985","16-34 Jahre alt","maennlich","87","0.05235067381913","0.0427532911212854","0.0619480565169746"
"Fachhochschulreife","1985","16-34 Jahre alt","weiblich","59","0.0334702768655554","0.0256422668038787","0.0412982869272321"
"Fachhochschulreife","1985","35-65 Jahre alt","maennlich","91","0.0383911299929872","0.0313702291738923","0.0454120308120821"
"Fachhochschulreife","1985","35-65 Jahre alt","weiblich","41","0.0183905914117766","0.0134577987075323","0.0233233841160209"
"Fachhochschulreife","1985","66 und älter","maennlich","","","",""
"Fachhochschulreife","1985","66 und älter","weiblich","","","",""
"Abitur","1985","16-34 Jahre alt","maennlich","278","0.157362380632167","0.141671810429172","0.173052950835163"
"Abitur","1985","16-34 Jahre alt","weiblich","220","0.12914160604863","0.114546038796348","0.143737173300911"
"Abitur","1985","35-65 Jahre alt","maennlich","249","0.10746371160724","0.0961469538541726","0.118780469360307"
"Abitur","1985","35-65 Jahre alt","weiblich","121","0.0506148758647932","0.0425669130645608","0.0586628386650256"
"Abitur","1985","66 und älter","maennlich","43","0.0918756624284592","0.0650983350324328","0.118652989824486"
"Abitur","1985","66 und älter","weiblich","","","",""
"Anderer Abschluss","1985","16-34 Jahre alt","maennlich","216","0.0384056009319673","0.0301250145759801","0.0466861872879545"
"Anderer Abschluss","1985","16-34 Jahre alt","weiblich","188","0.0267227180125718","0.0197037587264106","0.0337416772987331"
"Anderer Abschluss","1985","35-65 Jahre alt","maennlich","528","0.0490824799126525","0.0411881943290246","0.0569767654962803"
"Anderer Abschluss","1985","35-65 Jahre alt","weiblich","290","0.0232264796932294","0.0176966176676091","0.0287563417188498"
"Anderer Abschluss","1985","66 und älter","maennlich","","","",""
"Anderer Abschluss","1985","66 und älter","weiblich","","","",""
"Ohne Abschluss verlassen","1985","16-34 Jahre alt","maennlich","87","0.0255677241630843","0.0187664589225868","0.0323689894035819"
"Ohne Abschluss verlassen","1985","16-34 Jahre alt","weiblich","127","0.0259719932035909","0.0190496603472562","0.0328943260599257"
"Ohne Abschluss verlassen","1985","35-65 Jahre alt","maennlich","246","0.0207835430927933","0.0155706681648816","0.0259964180207051"
"Ohne Abschluss verlassen","1985","35-65 Jahre alt","weiblich","258","0.0204727399735134","0.0152737149272575","0.0256717650197693"
"Ohne Abschluss verlassen","1985","66 und älter","maennlich","","","",""
"Ohne Abschluss verlassen","1985","66 und älter","weiblich","","","",""
"Noch kein Abschluss","1985","16-34 Jahre alt","maennlich","115","0.0641798113227436","0.0536198271144283","0.0747397955310588"
"Noch kein Abschluss","1985","16-34 Jahre alt","weiblich","78","0.0429695420061867","0.0341436754276946","0.0517954085846787"
"Noch kein Abschluss","1985","35-65 Jahre alt","maennlich","","","",""
"Noch kein Abschluss","1985","35-65 Jahre alt","weiblich","","","",""
"Noch kein Abschluss","1985","66 und älter","maennlich","","","",""
"Noch kein Abschluss","1985","66 und älter","weiblich","","","",""
"Keine Schule besucht","1985","16-34 Jahre alt","maennlich","","","",""
"Keine Schule besucht","1985","16-34 Jahre alt","weiblich","","","",""
"Keine Schule besucht","1985","35-65 Jahre alt","maennlich","57","0.00454853062286151","0.00208972743487892","0.0070073338108441"
"Keine Schule besucht","1985","35-65 Jahre alt","weiblich","90","0.00654848964415158","0.00358727716632177","0.00950970212198139"
"Keine Schule besucht","1985","66 und älter","maennlich","","","",""
"Keine Schule besucht","1985","66 und älter","weiblich","","","",""
"Hauptschulabschluss","1986","16-34 Jahre alt","maennlich","863","0.418952733357616","0.397579146271064","0.440326320444167"
"Hauptschulabschluss","1986","16-34 Jahre alt","weiblich","734","0.387880058206299","0.36633568796422","0.409424428448377"
"Hauptschulabschluss","1986","35-65 Jahre alt","maennlich","1295","0.631204421921734","0.613102520642258","0.649306323201211"
"Hauptschulabschluss","1986","35-65 Jahre alt","weiblich","1533","0.692117528745715","0.674740891361366","0.709494166130064"
"Hauptschulabschluss","1986","66 und älter","maennlich","288","0.687702250982366","0.643642881695959","0.731761620268773"
"Hauptschulabschluss","1986","66 und älter","weiblich","476","0.759792264672873","0.726218980464275","0.793365548881471"
"Realschulabschluss","1986","16-34 Jahre alt","maennlich","412","0.240786263564308","0.222264298869389","0.259308228259227"
"Realschulabschluss","1986","16-34 Jahre alt","weiblich","558","0.33950991709947","0.318572350947451","0.36044748325149"
"Realschulabschluss","1986","35-65 Jahre alt","maennlich","307","0.14316692879448","0.130026310875131","0.15630754671383"
"Realschulabschluss","1986","35-65 Jahre alt","weiblich","399","0.183735129851454","0.16915722922086","0.198313030482047"
"Realschulabschluss","1986","66 und älter","maennlich","63","0.150051646027887","0.116099261838722","0.184004030217053"
"Realschulabschluss","1986","66 und älter","weiblich","105","0.181016189480701","0.150757559101868","0.211274819859535"
"Fachhochschulreife","1986","16-34 Jahre alt","maennlich","96","0.057863136631068","0.0477485729231885","0.0679777003389476"
"Fachhochschulreife","1986","16-34 Jahre alt","weiblich","63","0.0381226916270837","0.0296559085822017","0.0465894746719656"
"Fachhochschulreife","1986","35-65 Jahre alt","maennlich","81","0.0357068775720728","0.0287449933742348","0.0426687617699108"
"Fachhochschulreife","1986","35-65 Jahre alt","weiblich","39","0.0183955271676783","0.0133371906829095","0.0234538636524471"
"Fachhochschulreife","1986","66 und älter","maennlich","","","",""
"Fachhochschulreife","1986","66 und älter","weiblich","","","",""
"Abitur","1986","16-34 Jahre alt","maennlich","282","0.166078460571127","0.149956850206645","0.182200070935609"
"Abitur","1986","16-34 Jahre alt","weiblich","236","0.144442795504118","0.12889963675863","0.159985954249606"
"Abitur","1986","35-65 Jahre alt","maennlich","250","0.113984633004113","0.102061507841083","0.125907758167144"
"Abitur","1986","35-65 Jahre alt","weiblich","123","0.0523785251524801","0.0439920896349912","0.060764960669969"
"Abitur","1986","66 und älter","maennlich","43","0.0964092551014059","0.0683485308107868","0.124469979392025"
"Abitur","1986","66 und älter","weiblich","","","",""
"Anderer Abschluss","1986","16-34 Jahre alt","maennlich","187","0.0361241121343542","0.0280406330555287","0.0442075912131797"
"Anderer Abschluss","1986","16-34 Jahre alt","weiblich","166","0.0267199492084356","0.0195897192156488","0.0338501792012224"
"Anderer Abschluss","1986","35-65 Jahre alt","maennlich","523","0.0507763389754784","0.0425394863978568","0.0590131915530999"
"Anderer Abschluss","1986","35-65 Jahre alt","weiblich","289","0.0251601038342663","0.0192647999821141","0.0310554076864185"
"Anderer Abschluss","1986","66 und älter","maennlich","","","",""
"Anderer Abschluss","1986","66 und älter","weiblich","","","",""
"Ohne Abschluss verlassen","1986","16-34 Jahre alt","maennlich","82","0.0240498926444799","0.0174130801371563","0.0306867051518035"
"Ohne Abschluss verlassen","1986","16-34 Jahre alt","weiblich","114","0.026080307444765","0.0190336243508557","0.0331269905386743"
"Ohne Abschluss verlassen","1986","35-65 Jahre alt","maennlich","222","0.0208967313868382","0.0155301248725722","0.0262633379011042"
"Ohne Abschluss verlassen","1986","35-65 Jahre alt","weiblich","242","0.0213586765908587","0.015916379108574","0.0268009740731435"
"Ohne Abschluss verlassen","1986","66 und älter","maennlich","","","",""
"Ohne Abschluss verlassen","1986","66 und älter","weiblich","","","",""
"Noch kein Abschluss","1986","16-34 Jahre alt","maennlich","120","0.0556747096199657","0.0457417433568022","0.0656076758831292"
"Noch kein Abschluss","1986","16-34 Jahre alt","weiblich","76","0.0347527049572355","0.0266546556466067","0.0428507542678643"
"Noch kein Abschluss","1986","35-65 Jahre alt","maennlich","","","",""
"Noch kein Abschluss","1986","35-65 Jahre alt","weiblich","","","",""
"Noch kein Abschluss","1986","66 und älter","maennlich","","","",""
"Noch kein Abschluss","1986","66 und älter","weiblich","","","",""
"Keine Schule besucht","1986","16-34 Jahre alt","maennlich","","","",""
"Keine Schule besucht","1986","16-34 Jahre alt","weiblich","","","",""
"Keine Schule besucht","1986","35-65 Jahre alt","maennlich","51","0.00426406834528224","0.00181934065682652","0.00670879603373797"
"Keine Schule besucht","1986","35-65 Jahre alt","weiblich","86","0.0068545086575479","0.00374867684143622","0.00996034047365957"
"Keine Schule besucht","1986","66 und älter","maennlich","","","",""
"Keine Schule besucht","1986","66 und älter","weiblich","","","",""
"Hauptschulabschluss","1987","16-34 Jahre alt","maennlich","871","0.41771445612488","0.396212761423683","0.439216150826077"
"Hauptschulabschluss","1987","16-34 Jahre alt","weiblich","719","0.383165072602667","0.361390926260646","0.404939218944688"
"Hauptschulabschluss","1987","35-65 Jahre alt","maennlich","1265","0.627514650238099","0.60919007475247","0.645839225723729"
"Hauptschulabschluss","1987","35-65 Jahre alt","weiblich","1474","0.68644868626337","0.668801552411529","0.704095820115211"
"Hauptschulabschluss","1987","66 und älter","maennlich","293","0.69925386314008","0.655808475912578","0.742699250367583"
"Hauptschulabschluss","1987","66 und älter","weiblich","500","0.754316666083408","0.721373838642524","0.787259493524291"
"Realschulabschluss","1987","16-34 Jahre alt","maennlich","429","0.246248164863895","0.227465135958527","0.265031193769264"
"Realschulabschluss","1987","16-34 Jahre alt","weiblich","548","0.341142337293479","0.319908557320746","0.362376117266212"
"Realschulabschluss","1987","35-65 Jahre alt","maennlich","300","0.142446313988704","0.129199127310206","0.155693500667203"
"Realschulabschluss","1987","35-65 Jahre alt","weiblich","383","0.178153412441599","0.163598544172116","0.192708280711083"
"Realschulabschluss","1987","66 und älter","maennlich","60","0.142878692299757","0.109725062353321","0.176032322246193"
"Realschulabschluss","1987","66 und älter","weiblich","112","0.185524863637205","0.155778344883909","0.215271382390501"
"Fachhochschulreife","1987","16-34 Jahre alt","maennlich","95","0.062699721734716","0.0521306434686662","0.0732688000007658"
"Fachhochschulreife","1987","16-34 Jahre alt","weiblich","58","0.0345154996549915","0.0263394515640707","0.0426915477459124"
"Fachhochschulreife","1987","35-65 Jahre alt","maennlich","76","0.0349773413548396","0.0280138098849747","0.0419408728247045"
"Fachhochschulreife","1987","35-65 Jahre alt","weiblich","39","0.0192992819966581","0.0140662348085839","0.0245323291847323"
"Fachhochschulreife","1987","66 und älter","maennlich","","","",""
"Fachhochschulreife","1987","66 und älter","weiblich","","","",""
"Abitur","1987","16-34 Jahre alt","maennlich","279","0.172772997066562","0.156290795574737","0.189255198558386"
"Abitur","1987","16-34 Jahre alt","weiblich","220","0.144878517320736","0.129114038884546","0.160642995756926"
"Abitur","1987","35-65 Jahre alt","maennlich","246","0.113314895454332","0.101300674988253","0.125329115920411"
"Abitur","1987","35-65 Jahre alt","weiblich","128","0.0569670045467487","0.0481506110723799","0.0657833980211175"
"Abitur","1987","66 und älter","maennlich","45","0.100074362736268","0.0716434412991322","0.128505284173404"
"Abitur","1987","66 und älter","weiblich","","","",""
"Anderer Abschluss","1987","16-34 Jahre alt","maennlich","166","0.0343740466439144","0.0264310435780781","0.0423170497097506"
"Anderer Abschluss","1987","16-34 Jahre alt","weiblich","161","0.0299718984147668","0.0223350708288128","0.0376087260007208"
"Anderer Abschluss","1987","35-65 Jahre alt","maennlich","519","0.0548027224526501","0.0461763205618582","0.063429124343442"
"Anderer Abschluss","1987","35-65 Jahre alt","weiblich","300","0.0282389434060225","0.0219377937400673","0.0345400930719777"
"Anderer Abschluss","1987","66 und älter","maennlich","","","",""
"Anderer Abschluss","1987","66 und älter","weiblich","","","",""
"Ohne Abschluss verlassen","1987","16-34 Jahre alt","maennlich","70","0.0229256749080543","0.0164005354237405","0.029450814392368"
"Ohne Abschluss verlassen","1987","16-34 Jahre alt","weiblich","101","0.0216868235957339","0.0151630237713467","0.0282106234201212"
"Ohne Abschluss verlassen","1987","35-65 Jahre alt","maennlich","220","0.0222435796074076","0.0166539237904559","0.0278332354243593"
"Ohne Abschluss verlassen","1987","35-65 Jahre alt","weiblich","242","0.0229070493181852","0.0172163145614561","0.0285977840749142"
"Ohne Abschluss verlassen","1987","66 und älter","maennlich","","","",""
"Ohne Abschluss verlassen","1987","66 und älter","weiblich","","","",""
"Noch kein Abschluss","1987","16-34 Jahre alt","maennlich","104","0.0424369929782737","0.0336483683509443","0.051225617605603"
"Noch kein Abschluss","1987","16-34 Jahre alt","weiblich","94","0.042672997408015","0.0336204578560639","0.0517255369599661"
"Noch kein Abschluss","1987","35-65 Jahre alt","maennlich","","","",""
"Noch kein Abschluss","1987","35-65 Jahre alt","weiblich","","","",""
"Noch kein Abschluss","1987","66 und älter","maennlich","","","",""
"Noch kein Abschluss","1987","66 und älter","weiblich","","","",""
"Keine Schule besucht","1987","16-34 Jahre alt","maennlich","","","",""
"Keine Schule besucht","1987","16-34 Jahre alt","weiblich","","","",""
"Keine Schule besucht","1987","35-65 Jahre alt","maennlich","48","0.00470049690396701","0.00210801240298719","0.00729298140494683"
"Keine Schule besucht","1987","35-65 Jahre alt","weiblich","89","0.00798562202741635","0.00460007237981192","0.0113711716750208"
"Keine Schule besucht","1987","66 und älter","maennlich","","","",""
"Keine Schule besucht","1987","66 und älter","weiblich","","","",""
"Hauptschulabschluss","1988","16-34 Jahre alt","maennlich","856","0.43025658131105","0.408017438759381","0.45249572386272"
"Hauptschulabschluss","1988","16-34 Jahre alt","weiblich","688","0.375859889310237","0.353589661226399","0.398130117394074"
"Hauptschulabschluss","1988","35-65 Jahre alt","maennlich","1198","0.625160758676892","0.606320283746331","0.644001233607454"
"Hauptschulabschluss","1988","35-65 Jahre alt","weiblich","1385","0.683276202784076","0.665116858454057","0.701435547114094"
"Hauptschulabschluss","1988","66 und älter","maennlich","287","0.702488203696237","0.658714560607662","0.746261846784811"
"Hauptschulabschluss","1988","66 und älter","weiblich","481","0.754314717045817","0.720831506789776","0.787797927301859"
"Realschulabschluss","1988","16-34 Jahre alt","maennlich","385","0.228369295610258","0.209513788135197","0.247224803085318"
"Realschulabschluss","1988","16-34 Jahre alt","weiblich","544","0.352191722933143","0.330229138389982","0.374154307476303"
"Realschulabschluss","1988","35-65 Jahre alt","maennlich","296","0.147885073453639","0.134068997134768","0.161701149772511"
"Realschulabschluss","1988","35-65 Jahre alt","weiblich","372","0.180938099039338","0.165910657666852","0.195965540411823"
"Realschulabschluss","1988","66 und älter","maennlich","58","0.139499454874761","0.106325067644281","0.172673842105241"
"Realschulabschluss","1988","66 und älter","weiblich","112","0.190529096963654","0.159983929949887","0.221074263977421"
"Fachhochschulreife","1988","16-34 Jahre alt","maennlich","92","0.0604838404415668","0.04977638130449","0.0711912995786437"
"Fachhochschulreife","1988","16-34 Jahre alt","weiblich","51","0.0328252443053515","0.0246325436461059","0.0410179449645971"
"Fachhochschulreife","1988","35-65 Jahre alt","maennlich","73","0.0369287018472841","0.0295888937197088","0.0442685099748593"
"Fachhochschulreife","1988","35-65 Jahre alt","weiblich","39","0.0201514416274716","0.0146662196474788","0.0256366636074645"
"Fachhochschulreife","1988","66 und älter","maennlich","","","",""
"Fachhochschulreife","1988","66 und älter","weiblich","","","",""
"Abitur","1988","16-34 Jahre alt","maennlich","269","0.182099217857086","0.164764412444223","0.199434023269948"
"Abitur","1988","16-34 Jahre alt","weiblich","202","0.148011706298692","0.131683612980123","0.164339799617261"
"Abitur","1988","35-65 Jahre alt","maennlich","239","0.11495266503648","0.102538536496288","0.127366793576672"
"Abitur","1988","35-65 Jahre alt","weiblich","129","0.0599417771551053","0.0506755305956419","0.0692080237145686"
"Abitur","1988","66 und älter","maennlich","44","0.101899727916531","0.0729336292472729","0.130865826585788"
"Abitur","1988","66 und älter","weiblich","","","",""
"Anderer Abschluss","1988","16-34 Jahre alt","maennlich","145","0.0278556825997327","0.0204641092225545","0.0352472559769109"
"Anderer Abschluss","1988","16-34 Jahre alt","weiblich","145","0.028093518139901","0.0204957518353721","0.0356912844444299"
"Anderer Abschluss","1988","35-65 Jahre alt","maennlich","493","0.0515416458517667","0.0429364305505207","0.0601468611530127"
"Anderer Abschluss","1988","35-65 Jahre alt","weiblich","284","0.0261400032094901","0.0199118003466097","0.0323682060723705"
"Anderer Abschluss","1988","66 und älter","maennlich","","","",""
"Anderer Abschluss","1988","66 und älter","weiblich","","","",""
"Ohne Abschluss verlassen","1988","16-34 Jahre alt","maennlich","59","0.022275380587731","0.0156465722690246","0.0289041889064375"
"Ohne Abschluss verlassen","1988","16-34 Jahre alt","weiblich","99","0.0207674921333089","0.0142104863623207","0.0273244979042972"
"Ohne Abschluss verlassen","1988","35-65 Jahre alt","maennlich","193","0.0192274354910384","0.0138827974039678","0.0245720735781091"
"Ohne Abschluss verlassen","1988","35-65 Jahre alt","weiblich","225","0.0219560311751602","0.0162357447240915","0.027676317626229"
"Ohne Abschluss verlassen","1988","66 und älter","maennlich","","","",""
"Ohne Abschluss verlassen","1988","66 und älter","weiblich","","","",""
"Noch kein Abschluss","1988","16-34 Jahre alt","maennlich","92","0.0479435932779015","0.038347129040923","0.05754005751488"
"Noch kein Abschluss","1988","16-34 Jahre alt","weiblich","76","0.0407123383129346","0.0316255987654858","0.0497990778603834"
"Noch kein Abschluss","1988","35-65 Jahre alt","maennlich","","","",""
"Noch kein Abschluss","1988","35-65 Jahre alt","weiblich","","","",""
"Noch kein Abschluss","1988","66 und älter","maennlich","","","",""
"Noch kein Abschluss","1988","66 und älter","weiblich","","","",""
"Keine Schule besucht","1988","16-34 Jahre alt","maennlich","","","",""
"Keine Schule besucht","1988","16-34 Jahre alt","weiblich","","","",""
"Keine Schule besucht","1988","35-65 Jahre alt","maennlich","44","0.0043037196428992","0.0017559574132185","0.00685148187257989"
"Keine Schule besucht","1988","35-65 Jahre alt","weiblich","87","0.00759644500935968","0.00420713711625033","0.010985752902469"
"Keine Schule besucht","1988","66 und älter","maennlich","","","",""
"Keine Schule besucht","1988","66 und älter","weiblich","","","",""
"Hauptschulabschluss","1989","16-34 Jahre alt","maennlich","822","0.412758099343798","0.390389889711277","0.435126308976318"
"Hauptschulabschluss","1989","16-34 Jahre alt","weiblich","678","0.377210713665718","0.354662533909827","0.399758893421608"
"Hauptschulabschluss","1989","35-65 Jahre alt","maennlich","1138","0.614812223125622","0.595451539059744","0.6341729071915"
"Hauptschulabschluss","1989","35-65 Jahre alt","weiblich","1293","0.664543421799234","0.645763075859791","0.683323767738676"
"Hauptschulabschluss","1989","66 und älter","maennlich","270","0.688860547746062","0.643434511728223","0.734286583763901"
"Hauptschulabschluss","1989","66 und älter","weiblich","477","0.75561468869488","0.722005655886039","0.78922372150372"
"Realschulabschluss","1989","16-34 Jahre alt","maennlich","379","0.226211106492436","0.207202813724659","0.245219399260213"
"Realschulabschluss","1989","16-34 Jahre alt","weiblich","531","0.343651846635204","0.321557793855136","0.365745899415271"
"Realschulabschluss","1989","35-65 Jahre alt","maennlich","279","0.146326918408528","0.132265759711791","0.160388077105265"
"Realschulabschluss","1989","35-65 Jahre alt","weiblich","357","0.183278537544744","0.16788931998274","0.198667755106748"
"Realschulabschluss","1989","66 und älter","maennlich","57","0.147118117648099","0.112361367065556","0.181874868230642"
"Realschulabschluss","1989","66 und älter","weiblich","110","0.189433345425498","0.158786142040809","0.220080548810188"
"Fachhochschulreife","1989","16-34 Jahre alt","maennlich","92","0.0606258190493449","0.0497834790106165","0.0714681590880732"
"Fachhochschulreife","1989","16-34 Jahre alt","weiblich","50","0.0328265606129966","0.0245373383628051","0.0411157828631882"
"Fachhochschulreife","1989","35-65 Jahre alt","maennlich","77","0.0409539372969552","0.0330693173076131","0.0488385572862974"
"Fachhochschulreife","1989","35-65 Jahre alt","weiblich","39","0.0212431287688582","0.0155076404097818","0.0269786171279345"
"Fachhochschulreife","1989","66 und älter","maennlich","","","",""
"Fachhochschulreife","1989","66 und älter","weiblich","","","",""
"Abitur","1989","16-34 Jahre alt","maennlich","285","0.193735040262131","0.175778697536729","0.211691382987533"
"Abitur","1989","16-34 Jahre alt","weiblich","204","0.150597697961662","0.133959174026255","0.167236221897068"
"Abitur","1989","35-65 Jahre alt","maennlich","230","0.116707475196173","0.10393383093031","0.129481119462037"
"Abitur","1989","35-65 Jahre alt","weiblich","137","0.0674293079198817","0.0574548573536664","0.0774037584860971"
"Abitur","1989","66 und älter","maennlich","47","0.115006735337007","0.0837032089911712","0.146310261682843"
"Abitur","1989","66 und älter","weiblich","","","",""
"Anderer Abschluss","1989","16-34 Jahre alt","maennlich","125","0.0261307583491678","0.0188830412017684","0.0333784754965672"
"Anderer Abschluss","1989","16-34 Jahre alt","weiblich","128","0.0275290933632565","0.0199173668581851","0.0351408198683279"
"Anderer Abschluss","1989","35-65 Jahre alt","maennlich","480","0.0569023551086372","0.0476860540309278","0.0661186561863466"
"Anderer Abschluss","1989","35-65 Jahre alt","weiblich","293","0.0308791649653276","0.0239982611216594","0.0377600688089958"
"Anderer Abschluss","1989","66 und älter","maennlich","","","",""
"Anderer Abschluss","1989","66 und älter","weiblich","","","",""
"Ohne Abschluss verlassen","1989","16-34 Jahre alt","maennlich","60","0.0214353086860083","0.0148551775889844","0.0280154397830323"
"Ohne Abschluss verlassen","1989","16-34 Jahre alt","weiblich","87","0.0212741078306582","0.0145612858634746","0.0279869297978418"
"Ohne Abschluss verlassen","1989","35-65 Jahre alt","maennlich","182","0.0196929668955453","0.014165198512993","0.0252207352780976"
"Ohne Abschluss verlassen","1989","35-65 Jahre alt","weiblich","225","0.0246322675205689","0.0184668834200756","0.0307976516210622"
"Ohne Abschluss verlassen","1989","66 und älter","maennlich","","","",""
"Ohne Abschluss verlassen","1989","66 und älter","weiblich","","","",""
"Noch kein Abschluss","1989","16-34 Jahre alt","maennlich","92","0.0583547525328701","0.0477045791097194","0.0690049259560208"
"Noch kein Abschluss","1989","16-34 Jahre alt","weiblich","86","0.0455472219639814","0.0358475492130024","0.0552468947149604"
