year,bula_h,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Schleswig-Holstein,374,10.96759,10.77205,11.16313,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1984,Hamburg,303,11.05087,10.83308,11.26866,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1984,Lower Saxony,1198,10.82247,10.70228,10.94267,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1984,Bremen,132,10.36031,10.10706,10.61356,9.00000,10.50000,10.50000,7.0,12.75000,10.5,10.50000,10.50000
1984,North Rhine-Westphalia,3157,10.93487,10.85757,11.01217,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1984,Hesse,1222,11.08071,10.94900,11.21242,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1984,"Rhineland-Palatinate, Saarland",838,10.43279,10.30940,10.55618,9.00000,10.50000,10.94518,7.0,13.86294,10.5,10.50000,10.50000
1984,Baden-Wuerttemberg,2193,10.74284,10.65464,10.83104,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1984,Bavaria,2057,10.94448,10.85329,11.03566,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1984,Berlin,398,11.28060,11.03645,11.52474,9.30160,10.50000,12.00000,7.0,16.04760,10.5,10.50000,11.00000
1985,Schleswig-Holstein,347,10.90482,10.70680,11.10283,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1985,Hamburg,272,11.09535,10.86743,11.32328,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,11.00000
1985,Lower Saxony,1067,10.88927,10.76079,11.01774,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1985,Bremen,116,10.38861,10.11403,10.66320,9.00000,10.50000,10.50000,7.0,12.75000,10.5,10.50000,10.50000
1985,North Rhine-Westphalia,2854,11.01249,10.92910,11.09589,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1985,Hesse,1103,11.12486,10.98273,11.26698,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1985,"Rhineland-Palatinate, Saarland",755,10.45565,10.32259,10.58870,9.00000,10.50000,11.00000,7.0,14.00000,10.5,10.50000,10.50000
1985,Baden-Wuerttemberg,1968,10.78067,10.68830,10.87303,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1985,Bavaria,1860,10.93651,10.84047,11.03255,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1985,Berlin,349,11.44059,11.16782,11.71335,10.00000,10.50000,12.00000,7.00000,15.00000,10.5,10.50000,11.00000
1986,Schleswig-Holstein,319,10.94924,10.74180,11.15669,10.03594,10.50000,11.50000,7.83984,13.69610,10.5,10.50000,10.50000
1986,Hamburg,247,11.10105,10.86063,11.34147,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1986,Lower Saxony,1073,10.92839,10.79823,11.05855,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1986,Bremen,109,10.37718,10.11674,10.63762,9.00000,10.50000,10.80529,7.0,13.51322,10.5,10.50000,10.50000
1986,North Rhine-Westphalia,2744,11.03973,10.95489,11.12457,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1986,Hesse,1012,11.25587,11.10425,11.40750,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1986,"Rhineland-Palatinate, Saarland",753,10.47028,10.34030,10.60027,9.00000,10.50000,11.00000,7.0,14.00000,10.5,10.50000,10.50000
1986,Baden-Wuerttemberg,1921,10.83120,10.73550,10.92689,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1986,Bavaria,1734,10.98472,10.88424,11.08520,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1986,Berlin,337,11.40205,11.12653,11.67758,10.00000,10.50000,12.00000,7.00000,15.00000,10.5,10.50000,11.00000
1987,Schleswig-Holstein,318,10.97234,10.76931,11.17537,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1987,Hamburg,219,11.15885,10.90076,11.41694,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,11.00000
1987,Lower Saxony,1069,10.96764,10.83839,11.09690,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1987,Bremen,100,10.45735,10.17746,10.73725,9.00000,10.50000,11.00000,7.0,14.00000,10.5,10.50000,10.50000
1987,North Rhine-Westphalia,2697,11.06473,10.97826,11.15120,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1987,Hesse,1022,11.29416,11.14085,11.44747,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1987,"Rhineland-Palatinate, Saarland",749,10.51340,10.37821,10.64858,9.00000,10.50000,11.00000,7.0,14.00000,10.5,10.50000,10.50000
1987,Baden-Wuerttemberg,1904,10.84187,10.74600,10.93773,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1987,Bavaria,1675,11.03342,10.93059,11.13625,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1987,Berlin,348,11.47736,11.19923,11.75550,10.00000,10.50000,12.00000,7.00000,15.00000,10.5,10.50000,11.00000
1988,Schleswig-Holstein,317,10.95777,10.75677,11.15877,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1988,Hamburg,196,11.30839,11.01682,11.59996,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,11.00000
1988,Lower Saxony,1010,10.99957,10.86640,11.13274,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1988,Bremen,99,10.70961,10.30866,11.11055,9.00000,10.50000,11.47194,7.0,15.17986,10.5,10.50000,10.50000
1988,North Rhine-Westphalia,2563,11.12850,11.03915,11.21786,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1988,Hesse,974,11.25121,11.09768,11.40474,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1988,"Rhineland-Palatinate, Saarland",720,10.54447,10.40988,10.67905,9.00000,10.50000,11.00000,7.0,14.00000,10.5,10.50000,10.50000
1988,Baden-Wuerttemberg,1828,10.88193,10.78280,10.98106,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1988,Bavaria,1595,11.04812,10.94200,11.15423,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1988,Berlin,319,11.43115,11.14070,11.72159,10.00000,10.50000,12.00000,7.00000,15.00000,10.5,10.50000,11.00000
1989,Schleswig-Holstein,294,11.11532,10.89115,11.33949,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1989,Hamburg,190,11.37719,11.07932,11.67507,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,11.01250
1989,Lower Saxony,968,11.01963,10.87924,11.16003,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1989,Bremen,106,10.85616,10.47600,11.23632,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1989,North Rhine-Westphalia,2479,11.15587,11.06432,11.24742,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1989,Hesse,965,11.25801,11.10421,11.41181,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1989,"Rhineland-Palatinate, Saarland",676,10.59986,10.45279,10.74694,9.00000,10.50000,11.00000,7.0,14.00000,10.5,10.50000,10.50000
1989,Baden-Wuerttemberg,1756,10.87813,10.77581,10.98045,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1989,Bavaria,1552,11.12160,11.01158,11.23162,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1989,Berlin,316,11.48348,11.18330,11.78366,10.00000,10.50000,12.00000,7.00000,15.00000,10.5,10.50000,11.00000
1990,Schleswig-Holstein,272,11.00350,10.78410,11.22291,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1990,Hamburg,163,11.35512,11.02696,11.68328,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,11.00000
1990,Lower Saxony,951,11.08938,10.94510,11.23365,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1990,Bremen,103,10.71024,10.36958,11.05089,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1990,North Rhine-Westphalia,2429,11.18262,11.08896,11.27627,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1990,Hesse,943,11.28455,11.12689,11.44222,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1990,"Rhineland-Palatinate, Saarland",655,10.66581,10.50763,10.82400,9.00000,10.50000,11.00000,7.0,14.00000,10.5,10.50000,10.50000
1990,Baden-Wuerttemberg,1734,10.94716,10.84269,11.05162,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1990,Bavaria,1540,11.12968,11.01945,11.23991,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1990,Berlin,596,11.90722,11.68819,12.12624,10.50000,11.02528,13.00000,7.0,16.75000,11.0,10.50000,11.50000
1990,Brandenburg,720,11.65428,11.50240,11.80616,10.50000,11.50000,12.00000,8.25000,14.25000,11.5,11.50000,11.50000
1990,Mecklenburg-Western Pomerania,498,11.57706,11.38768,11.76645,10.50000,11.50000,11.50000,9.00000,13.00000,11.5,10.50000,11.50000
1990,Saxony,1330,11.56473,11.44678,11.68268,10.50000,11.50000,12.00000,8.25000,14.25000,11.5,10.50000,11.50000
1990,Saxony-Anhalt,800,11.49323,11.34996,11.63650,10.50000,11.00000,12.00000,8.25000,14.25000,11.0,10.50000,11.50000
1990,Thuringa,739,11.36173,11.23491,11.48855,10.50000,11.00000,11.50000,9.00000,13.00000,11.0,10.50000,11.50000
1991,Schleswig-Holstein,289,11.22201,10.97725,11.46676,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,11.00000
1991,Hamburg,158,11.37572,11.02505,11.72640,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,11.00000
1991,Lower Saxony,946,11.10664,10.95952,11.25376,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1991,Bremen,95,10.66605,10.31473,11.01737,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1991,North Rhine-Westphalia,2423,11.24598,11.15024,11.34172,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1991,Hesse,927,11.26936,11.10946,11.42926,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1991,"Rhineland-Palatinate, Saarland",653,10.69691,10.53749,10.85634,9.00000,10.50000,11.00000,7.0,14.00000,10.5,10.50000,10.50000
1991,Baden-Wuerttemberg,1736,10.98987,10.88313,11.09662,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1991,Bavaria,1537,11.19992,11.08680,11.31304,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1991,Berlin,575,11.91193,11.69331,12.13054,10.50000,11.50000,13.00000,7.0,16.75000,11.5,11.00000,11.50000
1991,Brandenburg,675,11.60727,11.44933,11.76521,10.50000,11.50000,12.00000,8.25000,14.25000,11.5,11.50000,11.50000
1991,Mecklenburg-Western Pomerania,470,11.59086,11.39550,11.78622,10.50000,11.50000,12.00000,8.25000,14.25000,11.5,11.00000,11.50000
1991,Saxony,1221,11.58202,11.45856,11.70548,10.50000,11.50000,12.00000,8.25000,14.25000,11.5,11.00000,11.50000
1991,Saxony-Anhalt,787,11.46297,11.31782,11.60811,10.50000,11.50000,12.00000,8.25000,14.25000,11.5,10.50000,11.50000
1991,Thuringa,695,11.32915,11.18916,11.46914,10.50000,11.00000,11.50000,9.00000,13.00000,11.0,10.50000,11.50000
1992,Schleswig-Holstein,261,11.13099,10.88875,11.37324,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,11.00000
1992,Hamburg,148,11.24663,10.91006,11.58320,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,11.00000
1992,Lower Saxony,944,11.15236,11.00385,11.30086,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1992,Bremen,91,10.57092,10.25648,10.88536,9.00000,10.50000,11.50000,7.0,15.0,10.5,10.50000,10.50000
1992,North Rhine-Westphalia,2409,11.26929,11.17276,11.36581,10.00000,10.50000,12.00000,7.00000,15.00000,10.5,10.50000,10.50000
1992,Hesse,905,11.34066,11.17279,11.50853,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1992,"Rhineland-Palatinate, Saarland",644,10.74001,10.57929,10.90073,9.00000,10.50000,11.19891,7.0,14.49727,10.5,10.50000,10.50000
1992,Baden-Wuerttemberg,1687,11.01259,10.90316,11.12203,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1992,Bavaria,1577,11.25419,11.14051,11.36787,10.50000,10.50000,12.00000,8.25000,14.25000,10.5,10.50000,10.50000
1992,Berlin,564,11.95487,11.73062,12.17911,10.50000,11.50000,13.00000,7.0,16.75000,11.5,11.00000,11.50000
1992,Brandenburg,652,11.72375,11.55467,11.89283,10.50000,11.50000,12.00000,8.25000,14.25000,11.5,11.50000,11.50000
