year,pgisced97,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Pre-primary Level,West,,,,,,,,,,,,
1984,Primary Level,West,986,7.20250,7.16479,7.24020,7.00000,7.00000,7.00000,7.00000,7.00000,7.0,7.00000,7.00000
1984,Lower Secondary Level,West,3448,9.15698,9.14484,9.16913,9.00000,9.00000,9.00000,9.00000,9.00000,9.0,9.00000,9.00000
1984,Upper Secondary Level,West,5682,10.92107,10.90256,10.93957,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1984,Post-secondary Non-tertiary Level,West,309,13.81837,13.68398,13.95276,13.50000,14.50000,14.50000,12.00000,15.0,14.5,14.00000,14.50000
1984,First Stage of Tertiary Education,West,657,12.06906,11.96302,12.17510,11.00000,12.00000,12.00000,9.50000,13.50000,12.0,11.00000,12.00000
1984,Second Stage of Tertiary Education,West,790,16.57649,16.44494,16.70804,15.00000,18.00000,18.00000,10.50000,18.0,18.0,18.00000,18.00000
1985,Pre-primary Level,West,,,,,,,,,,,,
1985,Primary Level,West,829,7.25327,7.20793,7.29861,7.00000,7.00000,7.00000,7.00000,7.00000,7.0,7.00000,7.00000
1985,Lower Secondary Level,West,3061,9.17496,9.16149,9.18842,9.00000,9.00000,9.00000,9.00000,9.00000,9.0,9.00000,9.00000
1985,Upper Secondary Level,West,5155,10.92728,10.90803,10.94652,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1985,Post-secondary Non-tertiary Level,West,275,13.89371,13.75893,14.02850,13.50000,14.50000,14.50000,12.00000,15.0,14.5,14.00000,14.50000
1985,First Stage of Tertiary Education,West,618,12.09011,11.97872,12.20150,11.00000,12.00000,12.00000,9.50000,13.50000,12.0,12.00000,12.00000
1985,Second Stage of Tertiary Education,West,753,16.60242,16.46779,16.73704,15.00000,18.00000,18.00000,10.50000,18.0,18.0,18.00000,18.00000
1986,Pre-primary Level,West,,,,,,,,,,,,
1986,Primary Level,West,772,7.26161,7.21396,7.30926,7.00000,7.00000,7.00000,7.00000,7.00000,7.0,7.00000,7.00000
1986,Lower Secondary Level,West,2907,9.18094,9.16694,9.19494,9.00000,9.00000,9.00000,9.00000,9.00000,9.0,9.00000,9.00000
1986,Upper Secondary Level,West,4970,10.95228,10.93208,10.97249,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1986,Post-secondary Non-tertiary Level,West,274,13.86705,13.73106,14.00305,13.50000,14.50000,14.50000,12.00000,15.0,14.5,14.00000,14.50000
1986,First Stage of Tertiary Education,West,580,12.12877,12.00981,12.24773,11.00000,12.00000,12.00000,9.50000,13.50000,12.0,11.00000,12.00000
1986,Second Stage of Tertiary Education,West,746,16.60366,16.47014,16.73718,15.00000,18.00000,18.00000,10.50000,18.0,18.0,18.00000,18.00000
1987,Pre-primary Level,West,,,,,,,,,,,,
1987,Primary Level,West,747,7.28502,7.23480,7.33524,7.00000,7.00000,7.00000,7.00000,7.00000,7.0,7.00000,7.00000
1987,Lower Secondary Level,West,2836,9.16179,9.14823,9.17535,9.00000,9.00000,9.00000,9.00000,9.00000,9.0,9.00000,9.00000
1987,Upper Secondary Level,West,4943,10.95164,10.93152,10.97175,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1987,Post-secondary Non-tertiary Level,West,274,13.86778,13.73195,14.00362,13.50000,14.50000,14.50000,12.00000,15.0,14.5,14.00000,14.50000
1987,First Stage of Tertiary Education,West,562,12.13428,12.01250,12.25607,11.00000,12.00000,12.00000,9.50000,13.50000,12.0,11.00000,12.00000
1987,Second Stage of Tertiary Education,West,739,16.61263,16.47850,16.74676,15.00000,18.00000,18.00000,10.50000,18.0,18.0,18.00000,18.00000
1988,Pre-primary Level,West,,,,,,,,,,,,
1988,Primary Level,West,687,7.28703,7.23450,7.33956,7.00000,7.00000,7.00000,7.00000,7.00000,7.0,7.00000,7.00000
1988,Lower Secondary Level,West,2719,9.16201,9.14815,9.17587,9.00000,9.00000,9.00000,9.00000,9.00000,9.0,9.00000,9.00000
1988,Upper Secondary Level,West,4712,10.95351,10.93289,10.97414,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1988,Post-secondary Non-tertiary Level,West,268,13.92536,13.79556,14.05515,13.50000,14.50000,14.50000,12.00000,15.0,14.5,14.00000,14.50000
1988,First Stage of Tertiary Education,West,537,12.11690,11.99257,12.24123,11.00000,12.00000,12.00000,9.50000,13.50000,12.0,11.00000,12.00000
1988,Second Stage of Tertiary Education,West,698,16.67519,16.54103,16.80934,15.00000,18.00000,18.00000,10.50000,18.0,18.0,18.00000,18.00000
1989,Pre-primary Level,West,,,,,,,,,,,,
1989,Primary Level,West,650,7.25474,7.20339,7.30610,7.00000,7.00000,7.00000,7.00000,7.00000,7.0,7.00000,7.00000
1989,Lower Secondary Level,West,2570,9.16127,9.14704,9.17549,9.00000,9.00000,9.00000,9.00000,9.00000,9.0,9.00000,9.00000
1989,Upper Secondary Level,West,4587,10.95693,10.93596,10.97790,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1989,Post-secondary Non-tertiary Level,West,288,13.94530,13.82032,14.07027,13.50000,14.50000,14.50000,12.00000,15.0,14.5,14.50000,14.50000
1989,First Stage of Tertiary Education,West,514,12.10679,11.97993,12.23366,11.00000,12.00000,12.00000,9.50000,13.50000,12.0,11.00000,12.00000
1989,Second Stage of Tertiary Education,West,693,16.70410,16.57174,16.83647,15.00000,18.00000,18.00000,10.50000,18.0,18.0,18.00000,18.00000
1990,Pre-primary Level,West,,,,,,,,,,,,
1990,Pre-primary Level,East,,,,,,,,,,,,
1990,Primary Level,West,627,7.27851,7.22421,7.33281,7.00000,7.00000,7.00000,7.00000,7.00000,7.0,7.00000,7.00000
1990,Primary Level,East,,,,,,,,,,,,
1990,Lower Secondary Level,West,2469,9.16181,9.14728,9.17635,9.00000,9.00000,9.00000,9.00000,9.00000,9.0,9.00000,9.00000
1990,Lower Secondary Level,East,516,9.28375,9.24477,9.32274,9.00000,9.00000,10.00000,9.0,10.0,9.0,9.00000,9.00000
1990,Upper Secondary Level,West,4499,10.96050,10.93916,10.98185,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1990,Upper Secondary Level,East,2526,10.98767,10.96567,11.00968,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1990,Post-secondary Non-tertiary Level,West,292,13.87646,13.74655,14.00636,13.50000,14.50000,14.50000,12.00000,15.0,14.5,14.00000,14.50000
1990,Post-secondary Non-tertiary Level,East,80,14.50000,14.50000,14.50000,14.50000,14.50000,14.50000,14.50000,14.50000,14.5,14.50000,14.50000
1990,First Stage of Tertiary Education,West,512,12.13546,12.00690,12.26401,11.00000,12.00000,12.00000,9.50000,13.50000,12.0,11.00000,12.00000
1990,First Stage of Tertiary Education,East,256,11.50713,11.42428,11.58998,11.00000,11.50000,12.00000,10.5,13.50000,11.5,11.00000,12.00000
1990,Second Stage of Tertiary Education,West,694,16.70722,16.57501,16.83942,15.00000,18.00000,18.00000,10.50000,18.0,18.0,18.00000,18.00000
1990,Second Stage of Tertiary Education,East,991,14.72760,14.58345,14.87176,13.00000,13.00000,18.00000,12.0,18.0,13.0,13.00000,13.00000
1991,Pre-primary Level,West,,,,,,,,,,,,
1991,Pre-primary Level,East,,,,,,,,,,,,
1991,Primary Level,West,617,7.24507,7.19322,7.29692,7.00000,7.00000,7.00000,7.00000,7.00000,7.0,7.00000,7.00000
1991,Primary Level,East,39,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.00000,7.0,7.00000,7.00000
1991,Lower Secondary Level,West,2404,9.16490,9.15006,9.17974,9.00000,9.00000,9.00000,9.00000,9.00000,9.0,9.00000,9.00000
1991,Lower Secondary Level,East,454,9.25789,9.21754,9.29823,9.00000,9.00000,10.00000,9.0,10.0,9.0,9.00000,9.00000
1991,Upper Secondary Level,West,4511,10.95964,10.93845,10.98082,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1991,Upper Secondary Level,East,2349,10.98918,10.96672,11.01164,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1991,Post-secondary Non-tertiary Level,West,307,13.85407,13.72154,13.98659,13.50000,14.50000,14.50000,12.00000,15.0,14.5,14.48750,14.50000
1991,Post-secondary Non-tertiary Level,East,71,14.50000,14.50000,14.50000,14.50000,14.50000,14.50000,14.50000,14.50000,14.5,14.50000,14.50000
1991,First Stage of Tertiary Education,West,517,12.17230,12.04322,12.30138,11.00000,12.00000,12.00000,9.50000,13.50000,12.0,12.00000,12.00000
1991,First Stage of Tertiary Education,East,237,11.52562,11.43458,11.61666,11.00000,12.00000,12.00000,10.5,13.50000,12.0,11.48750,12.00000
1991,Second Stage of Tertiary Education,West,716,16.70375,16.57370,16.83380,15.00000,18.00000,18.00000,10.50000,18.0,18.0,18.00000,18.00000
1991,Second Stage of Tertiary Education,East,953,14.68627,14.53887,14.83367,13.00000,13.00000,18.00000,12.0,18.0,13.0,13.00000,13.00000
1992,Pre-primary Level,West,,,,,,,,,,,,
1992,Pre-primary Level,East,,,,,,,,,,,,
1992,Primary Level,West,600,7.23489,7.18327,7.28652,7.00000,7.00000,7.00000,7.00000,7.00000,7.0,7.00000,7.00000
1992,Primary Level,East,,,,,,,,,,,,
1992,Lower Secondary Level,West,2330,9.16504,9.14996,9.18012,9.00000,9.00000,9.00000,9.00000,9.00000,9.0,9.00000,9.00000
1992,Lower Secondary Level,East,454,9.28142,9.23994,9.32289,9.00000,9.00000,10.00000,9.0,10.0,9.0,9.00000,9.00000
1992,Upper Secondary Level,West,4450,10.96221,10.94065,10.98377,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1992,Upper Secondary Level,East,2215,10.98569,10.96248,11.00890,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1992,Post-secondary Non-tertiary Level,West,316,13.85874,13.72463,13.99285,13.50000,14.50000,14.50000,12.00000,15.0,14.5,14.50000,14.50000
1992,Post-secondary Non-tertiary Level,East,67,14.46440,14.41488,14.51392,14.50000,14.50000,14.50000,14.50000,14.50000,14.5,14.50000,14.50000
1992,First Stage of Tertiary Education,West,530,12.20050,12.07265,12.32835,11.00000,12.00000,12.00000,9.50000,13.50000,12.0,12.00000,12.00000
1992,First Stage of Tertiary Education,East,232,11.54028,11.44465,11.63591,11.00000,12.00000,12.00000,10.5,13.50000,12.0,11.48750,12.00000
1992,Second Stage of Tertiary Education,West,729,16.68903,16.55876,16.81930,15.00000,18.00000,18.00000,10.50000,18.0,18.0,18.00000,18.00000
1992,Second Stage of Tertiary Education,East,916,14.72100,14.56975,14.87226,13.00000,13.00000,18.00000,12.0,18.0,13.0,13.00000,13.00000
1993,Pre-primary Level,West,,,,,,,,,,,,
1993,Pre-primary Level,East,,,,,,,,,,,,
1993,Primary Level,West,591,7.21076,7.16115,7.26037,7.00000,7.00000,7.00000,7.00000,7.00000,7.0,7.00000,7.00000
1993,Primary Level,East,,,,,,,,,,,,
1993,Lower Secondary Level,West,2253,9.16378,9.14849,9.17907,9.00000,9.00000,9.00000,9.00000,9.00000,9.0,9.00000,9.00000
1993,Lower Secondary Level,East,425,9.29270,9.24931,9.33608,9.00000,9.00000,10.00000,9.0,10.0,9.0,9.00000,9.00000
1993,Upper Secondary Level,West,4467,10.96401,10.94253,10.98548,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1993,Upper Secondary Level,East,2136,11.00112,10.97693,11.02531,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,11.50000
1993,Post-secondary Non-tertiary Level,West,315,13.80502,13.66778,13.94226,13.50000,14.50000,14.50000,12.00000,15.0,14.5,14.00000,14.50000
1993,Post-secondary Non-tertiary Level,East,69,14.47453,14.42710,14.52196,14.50000,14.50000,14.50000,14.50000,14.50000,14.5,14.50000,14.50000
1993,First Stage of Tertiary Education,West,516,12.23105,12.09940,12.36270,11.00000,12.00000,14.00000,9.0,15.0,12.0,12.00000,12.00000
1993,First Stage of Tertiary Education,East,225,11.52583,11.43192,11.61973,11.00000,12.00000,12.00000,10.5,13.50000,12.0,11.00000,12.00000
1993,Second Stage of Tertiary Education,West,753,16.63022,16.49805,16.76239,15.00000,18.00000,18.00000,10.50000,18.0,18.0,18.00000,18.00000
