year,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,2403,10.25580,10.17972,10.33189,9.00000,10.50000,10.50000,7.0,12.75000,10.5,10.00000,10.50000
1984,2nd Quintile,2331,10.26818,10.20625,10.33010,9.00000,10.50000,10.50000,7.0,12.75000,10.5,10.50000,10.50000
1984,3rd Quintile,2308,10.69006,10.61411,10.76601,9.00000,10.50000,11.00000,7.0,14.00000,10.5,10.50000,10.50000
1984,4th Quintile,2424,11.07826,10.99351,11.16300,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1984,5th Quintile,2384,11.92974,11.82570,12.03379,10.50000,11.00000,12.00000,8.25000,14.25000,11.0,11.00000,11.00000
1985,1st Quintile,2171,10.22301,10.14845,10.29757,9.00000,10.50000,10.50000,7.0,12.75000,10.5,10.48750,10.50000
1985,2nd Quintile,2095,10.39412,10.32175,10.46650,9.00000,10.50000,10.50000,7.0,12.75000,10.5,10.50000,10.50000
1985,3rd Quintile,2136,10.63404,10.55614,10.71194,9.00000,10.50000,11.00000,7.0,14.00000,10.5,10.50000,10.50000
1985,4th Quintile,2153,11.16058,11.06934,11.25182,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1985,5th Quintile,2128,12.01241,11.89982,12.12500,10.50000,11.00000,12.00000,8.25000,14.25000,11.0,11.00000,11.50000
1986,1st Quintile,1987,10.27246,10.19359,10.35133,9.00000,10.50000,10.50000,7.0,12.75000,10.5,10.50000,10.50000
1986,2nd Quintile,2018,10.35462,10.28281,10.42644,9.00000,10.50000,10.50000,7.0,12.75000,10.5,10.50000,10.50000
1986,3rd Quintile,2025,10.71147,10.63276,10.79018,9.00000,10.50000,11.00000,7.0,14.00000,10.5,10.50000,10.50000
1986,4th Quintile,2163,11.16045,11.07044,11.25046,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1986,5th Quintile,2051,12.11596,11.99871,12.23321,10.50000,11.50000,13.00000,7.0,16.75000,11.5,11.00000,11.50000
1987,1st Quintile,1943,10.22072,10.14322,10.29823,9.00000,10.50000,10.50000,7.0,12.75000,10.5,10.50000,10.50000
1987,2nd Quintile,1992,10.41614,10.34519,10.48710,9.00000,10.50000,11.00000,7.0,14.00000,10.5,10.50000,10.50000
1987,3rd Quintile,2037,10.74796,10.67209,10.82384,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1987,4th Quintile,2088,11.28837,11.18986,11.38689,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1987,5th Quintile,2038,12.11399,11.99572,12.23226,10.50000,11.50000,13.00000,7.0,16.75000,11.5,11.00000,11.50000
1988,1st Quintile,1872,10.23211,10.15015,10.31407,9.00000,10.50000,10.50000,7.0,12.75000,10.5,10.50000,10.50000
1988,2nd Quintile,1915,10.45484,10.38494,10.52475,9.00000,10.50000,11.00000,7.0,14.00000,10.5,10.50000,10.50000
1988,3rd Quintile,1932,10.79737,10.71395,10.88079,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1988,4th Quintile,2005,11.22361,11.12795,11.31927,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1988,5th Quintile,1895,12.20394,12.08128,12.32661,10.50000,11.50000,13.00000,7.0,16.75000,11.5,11.00000,11.50000
1989,1st Quintile,1824,10.27177,10.18814,10.35541,9.00000,10.50000,10.50000,7.0,12.75000,10.5,10.50000,10.50000
1989,2nd Quintile,1886,10.43696,10.36294,10.51097,9.00000,10.50000,11.00000,7.0,14.00000,10.5,10.50000,10.50000
1989,3rd Quintile,1831,10.87537,10.78578,10.96496,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1989,4th Quintile,1945,11.18606,11.09256,11.27955,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1989,5th Quintile,1815,12.34227,12.21354,12.47101,10.50000,11.50000,14.00000,7.0,18.0,11.5,11.50000,11.50000
1990,1st Quintile,1798,10.12459,10.04484,10.20433,9.00000,10.50000,10.50000,7.0,12.75000,10.5,10.00000,10.50000
1990,2nd Quintile,1809,10.58496,10.50173,10.66819,9.00000,10.50000,11.00000,7.0,14.00000,10.5,10.50000,10.50000
1990,3rd Quintile,1824,10.87562,10.78551,10.96572,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1990,4th Quintile,1892,11.28495,11.18524,11.38466,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1990,5th Quintile,1767,12.37874,12.25127,12.50620,10.50000,11.50000,14.00000,7.0,18.0,11.5,11.50000,11.50000
1991,1st Quintile,1748,10.22322,10.13461,10.31184,9.00000,10.50000,10.50000,7.0,12.75000,10.5,10.00000,10.50000
1991,2nd Quintile,1803,10.55766,10.47751,10.63781,9.00000,10.50000,11.00000,7.0,14.00000,10.5,10.50000,10.50000
1991,3rd Quintile,1817,10.92975,10.83921,11.02029,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1991,4th Quintile,1881,11.37572,11.27116,11.48028,10.50000,10.50000,12.00000,8.25000,14.25000,10.5,10.50000,10.50000
1991,5th Quintile,1786,12.37977,12.25058,12.50896,10.50000,11.50000,14.00000,7.0,18.0,11.5,11.50000,11.50000
1992,1st Quintile,2672,10.61619,10.54293,10.68946,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1992,2nd Quintile,2775,10.85478,10.78233,10.92723,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1992,3rd Quintile,2569,11.04077,10.96105,11.12049,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1992,4th Quintile,2534,11.25824,11.17160,11.34487,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1992,5th Quintile,2319,12.38640,12.27397,12.49883,10.50000,11.50000,14.00000,7.0,18.0,11.5,11.50000,11.50000
1993,1st Quintile,2487,10.49368,10.41913,10.56822,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1993,2nd Quintile,2731,10.80425,10.73311,10.87539,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1993,3rd Quintile,2590,11.09243,11.01207,11.17279,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1993,4th Quintile,2537,11.44028,11.34965,11.53091,10.50000,10.50000,12.00000,8.25000,14.25000,10.5,10.50000,11.00000
1993,5th Quintile,2302,12.42419,12.31109,12.53729,10.50000,11.50000,14.50000,7.0,18.0,11.5,11.50000,11.50000
1994,1st Quintile,2396,10.43569,10.36066,10.51073,9.00000,10.50000,11.00000,7.0,14.00000,10.5,10.50000,10.50000
1994,2nd Quintile,2543,10.78470,10.71296,10.85645,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1994,3rd Quintile,2590,11.13604,11.05469,11.21739,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1994,4th Quintile,2455,11.56096,11.47005,11.65187,10.50000,11.00000,12.00000,8.25000,14.25000,11.0,10.50000,11.00000
1994,5th Quintile,2339,12.55832,12.44320,12.67344,10.50000,11.50000,14.50000,7.0,18.0,11.5,11.50000,11.50000
1995,1st Quintile,2378,10.54181,10.46255,10.62106,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1995,2nd Quintile,2749,10.89543,10.82151,10.96934,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1995,3rd Quintile,2595,11.08533,11.00961,11.16104,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1995,4th Quintile,2556,11.56591,11.47663,11.65520,10.50000,11.00000,12.00000,8.25000,14.25000,11.0,10.50000,11.00000
1995,5th Quintile,2361,12.61194,12.49756,12.72632,10.50000,11.50000,14.65450,7.0,18.0,11.5,11.50000,11.50000
1996,1st Quintile,2411,10.49933,10.42395,10.57471,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
