year,age_gr,bula_h,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,Schleswig-Holstein,,,,,,,,,,,,
1984,0-16 y.,Hamburg,,,,,,,,,,,,
1984,0-16 y.,Lower Saxony,,,,,,,,,,,,
1984,0-16 y.,Bremen,,,,,,,,,,,,
1984,0-16 y.,North Rhine-Westphalia,,,,,,,,,,,,
1984,0-16 y.,Hesse,,,,,,,,,,,,
1984,0-16 y.,"Rhineland-Palatinate, Saarland",,,,,,,,,,,,
1984,0-16 y.,Baden-Wuerttemberg,,,,,,,,,,,,
1984,0-16 y.,Bavaria,,,,,,,,,,,,
1984,0-16 y.,Berlin,,,,,,,,,,,,
1984,17-29 y.,Schleswig-Holstein,87,10.96971,10.60696,11.33246,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,11.50000
1984,17-29 y.,Hamburg,64,11.59065,11.04465,12.13664,10.00000,11.50000,13.00000,7.0,17.50000,11.5,10.50000,12.02500
1984,17-29 y.,Lower Saxony,301,10.86898,10.67276,11.06520,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1984,17-29 y.,Bremen,,,,,,,,,,,,
1984,17-29 y.,North Rhine-Westphalia,893,11.13640,10.99965,11.27315,10.00000,10.50000,12.00000,7.00000,15.00000,10.5,10.50000,10.50000
1984,17-29 y.,Hesse,363,11.45429,11.21374,11.69485,10.00000,11.00000,13.00000,7.0,17.50000,11.0,10.50000,11.50000
1984,17-29 y.,"Rhineland-Palatinate, Saarland",238,10.69771,10.47032,10.92511,9.00000,10.50000,11.50000,7.0,15.25000,10.5,10.50000,10.50000
1984,17-29 y.,Baden-Wuerttemberg,608,10.79294,10.65498,10.93090,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1984,17-29 y.,Bavaria,544,10.97580,10.81861,11.13298,10.00000,10.50000,11.50000,7.75000,13.75000,10.5,10.50000,10.50000
1984,17-29 y.,Berlin,91,11.40372,10.84559,11.96185,9.00000,11.50000,12.00000,7.0,16.50000,11.5,10.50000,11.50000
1984,30-45 y.,Schleswig-Holstein,141,11.42103,11.04740,11.79466,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,11.00000
1984,30-45 y.,Hamburg,121,11.45026,11.05347,11.84705,10.50000,10.50000,12.00000,8.25000,14.25000,10.5,10.50000,11.50000
1984,30-45 y.,Lower Saxony,388,11.47805,11.22605,11.73005,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,11.00000
1984,30-45 y.,Bremen,31,10.85471,10.01565,11.69377,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1984,30-45 y.,North Rhine-Westphalia,1075,11.35879,11.20282,11.51476,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1984,30-45 y.,Hesse,363,11.34493,11.09931,11.59054,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,11.00000
1984,30-45 y.,"Rhineland-Palatinate, Saarland",206,10.62720,10.34159,10.91281,9.00000,10.50000,11.00000,7.0,14.00000,10.5,10.50000,10.50000
1984,30-45 y.,Baden-Wuerttemberg,733,11.09302,10.91399,11.27204,9.06657,10.50000,11.50000,7.0,15.15014,10.5,10.50000,10.50000
1984,30-45 y.,Bavaria,671,11.21856,11.04803,11.38908,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1984,30-45 y.,Berlin,136,11.80716,11.34851,12.26581,10.50000,11.00000,12.00000,8.25000,14.25000,11.0,10.50000,11.50000
1984,46-65 y.,Schleswig-Holstein,102,10.95233,10.59928,11.30538,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
