"hgowner","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Eigentuemer","1984","Sachsen","West","","","",""
"Eigentuemer","1984","Sachsen","Ost","","","",""
"Eigentuemer","1984","Sachsen-Anhalt","West","","","",""
"Eigentuemer","1984","Sachsen-Anhalt","Ost","","","",""
"Eigentuemer","1984","Thüringen","West","","","",""
"Eigentuemer","1984","Thüringen","Ost","","","",""
"Hauptmieter","1984","Schleswig-Holstein","West","227","0.416006507064739","0.373186842013078","0.458826172116399"
"Hauptmieter","1984","Schleswig-Holstein","Ost","","","",""
"Hauptmieter","1984","Hamburg","West","332","0.826867834237409","0.789460328978219","0.864275339496598"
"Hauptmieter","1984","Hamburg","Ost","","","",""
"Hauptmieter","1984","Niedersachsen","West","810","0.435247687020079","0.411022490208759","0.459472883831399"
"Hauptmieter","1984","Niedersachsen","Ost","","","",""
"Hauptmieter","1984","Bremen","West","123","0.67576649417393","0.604773232608325","0.746759755739535"
"Hauptmieter","1984","Bremen","Ost","","","",""
"Hauptmieter","1984","Nordrhein-Westfalen","West","3014","0.603208731951602","0.588746540310559","0.617670923592645"
"Hauptmieter","1984","Nordrhein-Westfalen","Ost","","","",""
"Hauptmieter","1984","Hessen","West","1133","0.550768555291359","0.526635758475102","0.574901352107617"
"Hauptmieter","1984","Hessen","Ost","","","",""
"Hauptmieter","1984","Rheinland-Pfalz,Saarland","West","497","0.37447879800832","0.345680431382131","0.40327716463451"
"Hauptmieter","1984","Rheinland-Pfalz,Saarland","Ost","","","",""
"Hauptmieter","1984","Baden-Württemberg","West","1902","0.437481654527032","0.420058088108882","0.454905220945181"
"Hauptmieter","1984","Baden-Württemberg","Ost","","","",""
"Hauptmieter","1984","Bayern","West","1471","0.46151201709609","0.442815239765466","0.480208794426715"
"Hauptmieter","1984","Bayern","Ost","","","",""
"Hauptmieter","1984","Saarland","West","","","",""
"Hauptmieter","1984","Saarland","Ost","","","",""
"Hauptmieter","1984","Berlin","West","497","0.895944418304313","0.870191619441758","0.921697217166868"
"Hauptmieter","1984","Berlin","Ost","","","",""
"Hauptmieter","1984","Brandenburg","West","","","",""
"Hauptmieter","1984","Brandenburg","Ost","","","",""
"Hauptmieter","1984","Mecklenburg-Vorpommern","West","","","",""
"Hauptmieter","1984","Mecklenburg-Vorpommern","Ost","","","",""
"Hauptmieter","1984","Sachsen","West","","","",""
"Hauptmieter","1984","Sachsen","Ost","","","",""
"Hauptmieter","1984","Sachsen-Anhalt","West","","","",""
"Hauptmieter","1984","Sachsen-Anhalt","Ost","","","",""
"Hauptmieter","1984","Thüringen","West","","","",""
"Hauptmieter","1984","Thüringen","Ost","","","",""
"Untermieter","1984","Schleswig-Holstein","West","","","",""
"Untermieter","1984","Schleswig-Holstein","Ost","","","",""
"Untermieter","1984","Hamburg","West","","","",""
"Untermieter","1984","Hamburg","Ost","","","",""
"Untermieter","1984","Niedersachsen","West","","","",""
"Untermieter","1984","Niedersachsen","Ost","","","",""
"Untermieter","1984","Bremen","West","","","",""
"Untermieter","1984","Bremen","Ost","","","",""
"Untermieter","1984","Nordrhein-Westfalen","West","40","0.00989456966325446","0.00696867675948909","0.0128204625670198"
"Untermieter","1984","Nordrhein-Westfalen","Ost","","","",""
"Untermieter","1984","Hessen","West","","","",""
"Untermieter","1984","Hessen","Ost","","","",""
"Untermieter","1984","Rheinland-Pfalz,Saarland","West","","","",""
"Untermieter","1984","Rheinland-Pfalz,Saarland","Ost","","","",""
"Untermieter","1984","Baden-Württemberg","West","39","0.0125582569355556","0.00864706426556324","0.016469449605548"
"Untermieter","1984","Baden-Württemberg","Ost","","","",""
"Untermieter","1984","Bayern","West","38","0.00986819732392701","0.00616094062574871","0.0135754540221053"
"Untermieter","1984","Bayern","Ost","","","",""
"Untermieter","1984","Saarland","West","","","",""
"Untermieter","1984","Saarland","Ost","","","",""
"Untermieter","1984","Berlin","West","","","",""
"Untermieter","1984","Berlin","Ost","","","",""
"Untermieter","1984","Brandenburg","West","","","",""
"Untermieter","1984","Brandenburg","Ost","","","",""
"Untermieter","1984","Mecklenburg-Vorpommern","West","","","",""
"Untermieter","1984","Mecklenburg-Vorpommern","Ost","","","",""
"Untermieter","1984","Sachsen","West","","","",""
"Untermieter","1984","Sachsen","Ost","","","",""
"Untermieter","1984","Sachsen-Anhalt","West","","","",""
"Untermieter","1984","Sachsen-Anhalt","Ost","","","",""
"Untermieter","1984","Thüringen","West","","","",""
"Untermieter","1984","Thüringen","Ost","","","",""
"Mieter","1984","Schleswig-Holstein","West","","","",""
"Mieter","1984","Schleswig-Holstein","Ost","","","",""
"Mieter","1984","Hamburg","West","","","",""
"Mieter","1984","Hamburg","Ost","","","",""
"Mieter","1984","Niedersachsen","West","","","",""
"Mieter","1984","Niedersachsen","Ost","","","",""
"Mieter","1984","Bremen","West","","","",""
"Mieter","1984","Bremen","Ost","","","",""
"Mieter","1984","Nordrhein-Westfalen","West","","","",""
"Mieter","1984","Nordrhein-Westfalen","Ost","","","",""
"Mieter","1984","Hessen","West","","","",""
"Mieter","1984","Hessen","Ost","","","",""
"Mieter","1984","Rheinland-Pfalz,Saarland","West","","","",""
"Mieter","1984","Rheinland-Pfalz,Saarland","Ost","","","",""
"Mieter","1984","Baden-Württemberg","West","","","",""
"Mieter","1984","Baden-Württemberg","Ost","","","",""
"Mieter","1984","Bayern","West","","","",""
"Mieter","1984","Bayern","Ost","","","",""
"Mieter","1984","Saarland","West","","","",""
"Mieter","1984","Saarland","Ost","","","",""
"Mieter","1984","Berlin","West","","","",""
"Mieter","1984","Berlin","Ost","","","",""
"Mieter","1984","Brandenburg","West","","","",""
"Mieter","1984","Brandenburg","Ost","","","",""
"Mieter","1984","Mecklenburg-Vorpommern","West","","","",""
"Mieter","1984","Mecklenburg-Vorpommern","Ost","","","",""
"Mieter","1984","Sachsen","West","","","",""
"Mieter","1984","Sachsen","Ost","","","",""
"Mieter","1984","Sachsen-Anhalt","West","","","",""
"Mieter","1984","Sachsen-Anhalt","Ost","","","",""
"Mieter","1984","Thüringen","West","","","",""
"Mieter","1984","Thüringen","Ost","","","",""
"Eigentuemer","1985","Schleswig-Holstein","West","257","0.560104320698953","0.515084997643892","0.605123643754014"
"Eigentuemer","1985","Schleswig-Holstein","Ost","","","",""
"Eigentuemer","1985","Hamburg","West","53","0.154246994587283","0.116568731989194","0.191925257185372"
"Eigentuemer","1985","Hamburg","Ost","","","",""
"Eigentuemer","1985","Niedersachsen","West","733","0.555533477856877","0.529733739352654","0.5813332163611"
"Eigentuemer","1985","Niedersachsen","Ost","","","",""
"Eigentuemer","1985","Bremen","West","40","0.322485364649668","0.245873784891169","0.399096944408167"
"Eigentuemer","1985","Bremen","Ost","","","",""
"Eigentuemer","1985","Nordrhein-Westfalen","West","1269","0.389486149693305","0.374313688721335","0.404658610665276"
"Eigentuemer","1985","Nordrhein-Westfalen","Ost","","","",""
"Eigentuemer","1985","Hessen","West","462","0.458523911454266","0.433223616015012","0.48382420689352"
"Eigentuemer","1985","Hessen","Ost","","","",""
"Eigentuemer","1985","Rheinland-Pfalz,Saarland","West","528","0.61440454789169","0.583773956193913","0.645035139589467"
"Eigentuemer","1985","Rheinland-Pfalz,Saarland","Ost","","","",""
"Eigentuemer","1985","Baden-Württemberg","West","1096","0.540793789124307","0.522401183399383","0.559186394849231"
"Eigentuemer","1985","Baden-Württemberg","Ost","","","",""
"Eigentuemer","1985","Bayern","West","1172","0.541362736386747","0.521763525794792","0.560961946978703"
"Eigentuemer","1985","Bayern","Ost","","","",""
"Eigentuemer","1985","Saarland","West","","","",""
"Eigentuemer","1985","Saarland","Ost","","","",""
"Eigentuemer","1985","Berlin","West","42","0.111687564968396","0.083479998748591","0.139895131188202"
"Eigentuemer","1985","Berlin","Ost","","","",""
"Eigentuemer","1985","Brandenburg","West","","","",""
"Eigentuemer","1985","Brandenburg","Ost","","","",""
"Eigentuemer","1985","Mecklenburg-Vorpommern","West","","","",""
"Eigentuemer","1985","Mecklenburg-Vorpommern","Ost","","","",""
"Eigentuemer","1985","Sachsen","West","","","",""
"Eigentuemer","1985","Sachsen","Ost","","","",""
"Eigentuemer","1985","Sachsen-Anhalt","West","","","",""
"Eigentuemer","1985","Sachsen-Anhalt","Ost","","","",""
"Eigentuemer","1985","Thüringen","West","","","",""
"Eigentuemer","1985","Thüringen","Ost","","","",""
"Hauptmieter","1985","Schleswig-Holstein","West","198","0.411859339162351","0.367221340741136","0.456497337583566"
"Hauptmieter","1985","Schleswig-Holstein","Ost","","","",""
"Hauptmieter","1985","Hamburg","West","295","0.827548257022582","0.788139639796629","0.866956874248536"
"Hauptmieter","1985","Hamburg","Ost","","","",""
"Hauptmieter","1985","Niedersachsen","West","679","0.436877487963584","0.411124837291439","0.462630138635729"
"Hauptmieter","1985","Niedersachsen","Ost","","","",""
"Hauptmieter","1985","Bremen","West","102","0.668055394854681","0.590872845836973","0.74523794387239"
"Hauptmieter","1985","Bremen","Ost","","","",""
"Hauptmieter","1985","Nordrhein-Westfalen","West","2632","0.594079092618249","0.57879973471566","0.609358450520837"
"Hauptmieter","1985","Nordrhein-Westfalen","Ost","","","",""
"Hauptmieter","1985","Hessen","West","1008","0.527112227523644","0.50176178502496","0.552462670022328"
"Hauptmieter","1985","Hessen","Ost","","","",""
"Hauptmieter","1985","Rheinland-Pfalz,Saarland","West","437","0.376010447846976","0.345527929831942","0.406492965862009"
"Hauptmieter","1985","Rheinland-Pfalz,Saarland","Ost","","","",""
"Hauptmieter","1985","Baden-Württemberg","West","1689","0.44730289283493","0.42895154419517","0.465654241474691"
"Hauptmieter","1985","Baden-Württemberg","Ost","","","",""
"Hauptmieter","1985","Bayern","West","1288","0.450232656312279","0.430663698506456","0.469801614118102"
"Hauptmieter","1985","Bayern","Ost","","","",""
"Hauptmieter","1985","Saarland","West","","","",""
"Hauptmieter","1985","Saarland","Ost","","","",""
"Hauptmieter","1985","Berlin","West","432","0.882967374842376","0.85417972999426","0.911755019690493"
"Hauptmieter","1985","Berlin","Ost","","","",""
"Hauptmieter","1985","Brandenburg","West","","","",""
"Hauptmieter","1985","Brandenburg","Ost","","","",""
"Hauptmieter","1985","Mecklenburg-Vorpommern","West","","","",""
"Hauptmieter","1985","Mecklenburg-Vorpommern","Ost","","","",""
"Hauptmieter","1985","Sachsen","West","","","",""
"Hauptmieter","1985","Sachsen","Ost","","","",""
"Hauptmieter","1985","Sachsen-Anhalt","West","","","",""
"Hauptmieter","1985","Sachsen-Anhalt","Ost","","","",""
"Hauptmieter","1985","Thüringen","West","","","",""
"Hauptmieter","1985","Thüringen","Ost","","","",""
"Untermieter","1985","Schleswig-Holstein","West","","","",""
"Untermieter","1985","Schleswig-Holstein","Ost","","","",""
"Untermieter","1985","Hamburg","West","","","",""
"Untermieter","1985","Hamburg","Ost","","","",""
"Untermieter","1985","Niedersachsen","West","","","",""
"Untermieter","1985","Niedersachsen","Ost","","","",""
"Untermieter","1985","Bremen","West","","","",""
"Untermieter","1985","Bremen","Ost","","","",""
"Untermieter","1985","Nordrhein-Westfalen","West","67","0.0164347576884459","0.0124788559233525","0.0203906594535394"
"Untermieter","1985","Nordrhein-Westfalen","Ost","","","",""
"Untermieter","1985","Hessen","West","","","",""
"Untermieter","1985","Hessen","Ost","","","",""
"Untermieter","1985","Rheinland-Pfalz,Saarland","West","","","",""
"Untermieter","1985","Rheinland-Pfalz,Saarland","Ost","","","",""
"Untermieter","1985","Baden-Württemberg","West","35","0.0119033180407627","0.007900579009589","0.0159060570719364"
"Untermieter","1985","Baden-Württemberg","Ost","","","",""
"Untermieter","1985","Bayern","West","","","",""
"Untermieter","1985","Bayern","Ost","","","",""
"Untermieter","1985","Saarland","West","","","",""
"Untermieter","1985","Saarland","Ost","","","",""
"Untermieter","1985","Berlin","West","","","",""
"Untermieter","1985","Berlin","Ost","","","",""
"Untermieter","1985","Brandenburg","West","","","",""
"Untermieter","1985","Brandenburg","Ost","","","",""
"Untermieter","1985","Mecklenburg-Vorpommern","West","","","",""
"Untermieter","1985","Mecklenburg-Vorpommern","Ost","","","",""
"Untermieter","1985","Sachsen","West","","","",""
"Untermieter","1985","Sachsen","Ost","","","",""
"Untermieter","1985","Sachsen-Anhalt","West","","","",""
"Untermieter","1985","Sachsen-Anhalt","Ost","","","",""
"Untermieter","1985","Thüringen","West","","","",""
"Untermieter","1985","Thüringen","Ost","","","",""
"Mieter","1985","Schleswig-Holstein","West","","","",""
"Mieter","1985","Schleswig-Holstein","Ost","","","",""
"Mieter","1985","Hamburg","West","","","",""
"Mieter","1985","Hamburg","Ost","","","",""
"Mieter","1985","Niedersachsen","West","","","",""
"Mieter","1985","Niedersachsen","Ost","","","",""
"Mieter","1985","Bremen","West","","","",""
"Mieter","1985","Bremen","Ost","","","",""
"Mieter","1985","Nordrhein-Westfalen","West","","","",""
"Mieter","1985","Nordrhein-Westfalen","Ost","","","",""
"Mieter","1985","Hessen","West","","","",""
"Mieter","1985","Hessen","Ost","","","",""
"Mieter","1985","Rheinland-Pfalz,Saarland","West","","","",""
"Mieter","1985","Rheinland-Pfalz,Saarland","Ost","","","",""
"Mieter","1985","Baden-Württemberg","West","","","",""
"Mieter","1985","Baden-Württemberg","Ost","","","",""
"Mieter","1985","Bayern","West","","","",""
"Mieter","1985","Bayern","Ost","","","",""
"Mieter","1985","Saarland","West","","","",""
"Mieter","1985","Saarland","Ost","","","",""
"Mieter","1985","Berlin","West","","","",""
"Mieter","1985","Berlin","Ost","","","",""
"Mieter","1985","Brandenburg","West","","","",""
"Mieter","1985","Brandenburg","Ost","","","",""
"Mieter","1985","Mecklenburg-Vorpommern","West","","","",""
"Mieter","1985","Mecklenburg-Vorpommern","Ost","","","",""
"Mieter","1985","Sachsen","West","","","",""
"Mieter","1985","Sachsen","Ost","","","",""
"Mieter","1985","Sachsen-Anhalt","West","","","",""
"Mieter","1985","Sachsen-Anhalt","Ost","","","",""
"Mieter","1985","Thüringen","West","","","",""
"Mieter","1985","Thüringen","Ost","","","",""
"Eigentuemer","1986","Schleswig-Holstein","West","241","0.564406181988498","0.517431598145572","0.611380765831425"
"Eigentuemer","1986","Schleswig-Holstein","Ost","","","",""
"Eigentuemer","1986","Hamburg","West","58","0.172580063854449","0.131112258386226","0.214047869322673"
"Eigentuemer","1986","Hamburg","Ost","","","",""
"Eigentuemer","1986","Niedersachsen","West","741","0.551681682785914","0.525760136168782","0.577603229403046"
"Eigentuemer","1986","Niedersachsen","Ost","","","",""
"Eigentuemer","1986","Bremen","West","36","0.28184784573781","0.205673052255558","0.358022639220063"
"Eigentuemer","1986","Bremen","Ost","","","",""
"Eigentuemer","1986","Nordrhein-Westfalen","West","1257","0.383576727846506","0.368124415608662","0.39902904008435"
"Eigentuemer","1986","Nordrhein-Westfalen","Ost","","","",""
"Eigentuemer","1986","Hessen","West","436","0.441544072188045","0.415287610121614","0.467800534254476"
"Eigentuemer","1986","Hessen","Ost","","","",""
"Eigentuemer","1986","Rheinland-Pfalz,Saarland","West","520","0.588897076495066","0.557739740458505","0.620054412531626"
"Eigentuemer","1986","Rheinland-Pfalz,Saarland","Ost","","","",""
"Eigentuemer","1986","Baden-Württemberg","West","1054","0.540887665681221","0.522028098419779","0.559747232942663"
"Eigentuemer","1986","Baden-Württemberg","Ost","","","",""
"Eigentuemer","1986","Bayern","West","1122","0.539232970304032","0.518897271271823","0.559568669336241"
"Eigentuemer","1986","Bayern","Ost","","","",""
"Eigentuemer","1986","Saarland","West","","","",""
"Eigentuemer","1986","Saarland","Ost","","","",""
"Eigentuemer","1986","Berlin","West","36","0.0964296925366585","0.0694843322559742","0.123375052817343"
"Eigentuemer","1986","Berlin","Ost","","","",""
"Eigentuemer","1986","Brandenburg","West","","","",""
"Eigentuemer","1986","Brandenburg","Ost","","","",""
"Eigentuemer","1986","Mecklenburg-Vorpommern","West","","","",""
"Eigentuemer","1986","Mecklenburg-Vorpommern","Ost","","","",""
"Eigentuemer","1986","Sachsen","West","","","",""
"Eigentuemer","1986","Sachsen","Ost","","","",""
"Eigentuemer","1986","Sachsen-Anhalt","West","","","",""
"Eigentuemer","1986","Sachsen-Anhalt","Ost","","","",""
"Eigentuemer","1986","Thüringen","West","","","",""
"Eigentuemer","1986","Thüringen","Ost","","","",""
"Hauptmieter","1986","Schleswig-Holstein","West","181","0.415787454014208","0.36909493153764","0.462479976490776"
"Hauptmieter","1986","Schleswig-Holstein","Ost","","","",""
"Hauptmieter","1986","Hamburg","West","256","0.803859707790864","0.760285822185481","0.847433593396246"
"Hauptmieter","1986","Hamburg","Ost","","","",""
"Hauptmieter","1986","Niedersachsen","West","653","0.439065898985044","0.413199012228342","0.464932785741747"
"Hauptmieter","1986","Niedersachsen","Ost","","","",""
"Hauptmieter","1986","Bremen","West","98","0.71815215426219","0.641977360779937","0.794326947744442"
"Hauptmieter","1986","Bremen","Ost","","","",""
"Hauptmieter","1986","Nordrhein-Westfalen","West","2501","0.602358706864641","0.586806172423613","0.617911241305669"
"Hauptmieter","1986","Nordrhein-Westfalen","Ost","","","",""
"Hauptmieter","1986","Hessen","West","884","0.531988535256772","0.505604932029131","0.558372138484413"
"Hauptmieter","1986","Hessen","Ost","","","",""
"Hauptmieter","1986","Rheinland-Pfalz,Saarland","West","412","0.38356556462333","0.352774224751325","0.414356904495334"
"Hauptmieter","1986","Rheinland-Pfalz,Saarland","Ost","","","",""
"Hauptmieter","1986","Baden-Württemberg","West","1586","0.443795629515142","0.42499261794381","0.462598641086473"
"Hauptmieter","1986","Baden-Württemberg","Ost","","","",""
"Hauptmieter","1986","Bayern","West","1162","0.447751665286316","0.427464750680041","0.46803857989259"
"Hauptmieter","1986","Bayern","Ost","","","",""
"Hauptmieter","1986","Saarland","West","","","",""
"Hauptmieter","1986","Saarland","Ost","","","",""
"Hauptmieter","1986","Berlin","West","414","0.883035443986694","0.853698570051278","0.912372317922111"
"Hauptmieter","1986","Berlin","Ost","","","",""
"Hauptmieter","1986","Brandenburg","West","","","",""
"Hauptmieter","1986","Brandenburg","Ost","","","",""
"Hauptmieter","1986","Mecklenburg-Vorpommern","West","","","",""
"Hauptmieter","1986","Mecklenburg-Vorpommern","Ost","","","",""
"Hauptmieter","1986","Sachsen","West","","","",""
"Hauptmieter","1986","Sachsen","Ost","","","",""
"Hauptmieter","1986","Sachsen-Anhalt","West","","","",""
"Hauptmieter","1986","Sachsen-Anhalt","Ost","","","",""
"Hauptmieter","1986","Thüringen","West","","","",""
"Hauptmieter","1986","Thüringen","Ost","","","",""
"Untermieter","1986","Schleswig-Holstein","West","","","",""
"Untermieter","1986","Schleswig-Holstein","Ost","","","",""
"Untermieter","1986","Hamburg","West","","","",""
"Untermieter","1986","Hamburg","Ost","","","",""
"Untermieter","1986","Niedersachsen","West","","","",""
"Untermieter","1986","Niedersachsen","Ost","","","",""
"Untermieter","1986","Bremen","West","","","",""
"Untermieter","1986","Bremen","Ost","","","",""
"Untermieter","1986","Nordrhein-Westfalen","West","46","0.0140645652888528","0.010322466646756","0.0178066639309496"
"Untermieter","1986","Nordrhein-Westfalen","Ost","","","",""
"Untermieter","1986","Hessen","West","53","0.0240560344295851","0.0159542779611646","0.0321577908980055"
"Untermieter","1986","Hessen","Ost","","","",""
"Untermieter","1986","Rheinland-Pfalz,Saarland","West","","","",""
"Untermieter","1986","Rheinland-Pfalz,Saarland","Ost","","","",""
"Untermieter","1986","Baden-Württemberg","West","42","0.0153167048036374","0.010668880948997","0.0199645286582778"
"Untermieter","1986","Baden-Württemberg","Ost","","","",""
"Untermieter","1986","Bayern","West","","","",""
"Untermieter","1986","Bayern","Ost","","","",""
"Untermieter","1986","Saarland","West","","","",""
"Untermieter","1986","Saarland","Ost","","","",""
"Untermieter","1986","Berlin","West","","","",""
"Untermieter","1986","Berlin","Ost","","","",""
"Untermieter","1986","Brandenburg","West","","","",""
"Untermieter","1986","Brandenburg","Ost","","","",""
"Untermieter","1986","Mecklenburg-Vorpommern","West","","","",""
"Untermieter","1986","Mecklenburg-Vorpommern","Ost","","","",""
"Untermieter","1986","Sachsen","West","","","",""
"Untermieter","1986","Sachsen","Ost","","","",""
"Untermieter","1986","Sachsen-Anhalt","West","","","",""
"Untermieter","1986","Sachsen-Anhalt","Ost","","","",""
"Untermieter","1986","Thüringen","West","","","",""
"Untermieter","1986","Thüringen","Ost","","","",""
"Mieter","1986","Schleswig-Holstein","West","","","",""
"Mieter","1986","Schleswig-Holstein","Ost","","","",""
"Mieter","1986","Hamburg","West","","","",""
"Mieter","1986","Hamburg","Ost","","","",""
"Mieter","1986","Niedersachsen","West","","","",""
"Mieter","1986","Niedersachsen","Ost","","","",""
"Mieter","1986","Bremen","West","","","",""
"Mieter","1986","Bremen","Ost","","","",""
"Mieter","1986","Nordrhein-Westfalen","West","","","",""
"Mieter","1986","Nordrhein-Westfalen","Ost","","","",""
"Mieter","1986","Hessen","West","","","",""
"Mieter","1986","Hessen","Ost","","","",""
"Mieter","1986","Rheinland-Pfalz,Saarland","West","","","",""
"Mieter","1986","Rheinland-Pfalz,Saarland","Ost","","","",""
"Mieter","1986","Baden-Württemberg","West","","","",""
"Mieter","1986","Baden-Württemberg","Ost","","","",""
"Mieter","1986","Bayern","West","","","",""
"Mieter","1986","Bayern","Ost","","","",""
"Mieter","1986","Saarland","West","","","",""
"Mieter","1986","Saarland","Ost","","","",""
"Mieter","1986","Berlin","West","","","",""
"Mieter","1986","Berlin","Ost","","","",""
"Mieter","1986","Brandenburg","West","","","",""
"Mieter","1986","Brandenburg","Ost","","","",""
"Mieter","1986","Mecklenburg-Vorpommern","West","","","",""
"Mieter","1986","Mecklenburg-Vorpommern","Ost","","","",""
"Mieter","1986","Sachsen","West","","","",""
"Mieter","1986","Sachsen","Ost","","","",""
"Mieter","1986","Sachsen-Anhalt","West","","","",""
"Mieter","1986","Sachsen-Anhalt","Ost","","","",""
"Mieter","1986","Thüringen","West","","","",""
"Mieter","1986","Thüringen","Ost","","","",""
"Eigentuemer","1987","Schleswig-Holstein","West","244","0.584939482807565","0.538367466263123","0.631511499352007"
"Eigentuemer","1987","Schleswig-Holstein","Ost","","","",""
"Eigentuemer","1987","Hamburg","West","61","0.187969318418399","0.142690532102552","0.233248104734247"
"Eigentuemer","1987","Hamburg","Ost","","","",""
"Eigentuemer","1987","Niedersachsen","West","714","0.531109490112114","0.504941061754176","0.557277918470052"
"Eigentuemer","1987","Niedersachsen","Ost","","","",""
"Eigentuemer","1987","Bremen","West","37","0.268683754343261","0.189701646388374","0.347665862298149"
"Eigentuemer","1987","Bremen","Ost","","","",""
"Eigentuemer","1987","Nordrhein-Westfalen","West","1258","0.382358060204639","0.366733285917311","0.397982834491967"
"Eigentuemer","1987","Nordrhein-Westfalen","Ost","","","",""
"Eigentuemer","1987","Hessen","West","448","0.442578198410881","0.416400950586033","0.468755446235729"
"Eigentuemer","1987","Hessen","Ost","","","",""
"Eigentuemer","1987","Rheinland-Pfalz,Saarland","West","518","0.589141249726959","0.557773152674063","0.620509346779855"
"Eigentuemer","1987","Rheinland-Pfalz,Saarland","Ost","","","",""
"Eigentuemer","1987","Baden-Württemberg","West","1033","0.524386158233086","0.505375547045249","0.543396769420924"
"Eigentuemer","1987","Baden-Württemberg","Ost","","","",""
"Eigentuemer","1987","Bayern","West","1072","0.531985940843236","0.511280816968412","0.552691064718061"
"Eigentuemer","1987","Bayern","Ost","","","",""
"Eigentuemer","1987","Saarland","West","","","",""
"Eigentuemer","1987","Saarland","Ost","","","",""
"Eigentuemer","1987","Berlin","West","34","0.094254449727605","0.0680063026817647","0.120502596773445"
"Eigentuemer","1987","Berlin","Ost","","","",""
"Eigentuemer","1987","Brandenburg","West","","","",""
"Eigentuemer","1987","Brandenburg","Ost","","","",""
"Eigentuemer","1987","Mecklenburg-Vorpommern","West","","","",""
"Eigentuemer","1987","Mecklenburg-Vorpommern","Ost","","","",""
"Eigentuemer","1987","Sachsen","West","","","",""
"Eigentuemer","1987","Sachsen","Ost","","","",""
"Eigentuemer","1987","Sachsen-Anhalt","West","","","",""
"Eigentuemer","1987","Sachsen-Anhalt","Ost","","","",""
"Eigentuemer","1987","Thüringen","West","","","",""
"Eigentuemer","1987","Thüringen","Ost","","","",""
"Hauptmieter","1987","Schleswig-Holstein","West","178","0.387503589349746","0.34145636020045","0.433550818499043"
"Hauptmieter","1987","Schleswig-Holstein","Ost","","","",""
"Hauptmieter","1987","Hamburg","West","221","0.795823957056291","0.74910684690155","0.842541067211031"
"Hauptmieter","1987","Hamburg","Ost","","","",""
"Hauptmieter","1987","Niedersachsen","West","658","0.45210834798295","0.426009670972776","0.478207024993123"
"Hauptmieter","1987","Niedersachsen","Ost","","","",""
"Hauptmieter","1987","Bremen","West","84","0.731316245656739","0.652334137701851","0.810298353611626"
"Hauptmieter","1987","Bremen","Ost","","","",""
"Hauptmieter","1987","Nordrhein-Westfalen","West","2406","0.601594590053964","0.585853862104909","0.617335318003019"
"Hauptmieter","1987","Nordrhein-Westfalen","Ost","","","",""
"Hauptmieter","1987","Hessen","West","906","0.532705835225233","0.5064106698243","0.559001000626165"
"Hauptmieter","1987","Hessen","Ost","","","",""
"Hauptmieter","1987","Rheinland-Pfalz,Saarland","West","409","0.387079428350767","0.356024228298105","0.41813462840343"
"Hauptmieter","1987","Rheinland-Pfalz,Saarland","Ost","","","",""
"Hauptmieter","1987","Baden-Württemberg","West","1543","0.446716700062227","0.427791821459987","0.465641578664467"
"Hauptmieter","1987","Baden-Württemberg","Ost","","","",""
"Hauptmieter","1987","Bayern","West","1117","0.445108551671838","0.424486337595474","0.465730765748201"
"Hauptmieter","1987","Bayern","Ost","","","",""
"Hauptmieter","1987","Saarland","West","","","",""
"Hauptmieter","1987","Saarland","Ost","","","",""
