"hgowner","year","hhtyp","regtyp","n","percent","lower_confidence","upper_confidence"
"Hauptmieter","1985","Sonstige","Laendlicher Raum","65","0.149804636579577","0.108800885320131","0.190808387839022"
"Untermieter","1985","1-Pers.-HH","Staedtischer Raum","40","0.0268639732412544","0.0166147478581854","0.0371131986243235"
"Untermieter","1985","1-Pers.-HH","Laendlicher Raum","","","",""
"Untermieter","1985","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","","","",""
"Untermieter","1985","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","","","",""
"Untermieter","1985","Alleinerziehende","Staedtischer Raum","","","",""
"Untermieter","1985","Alleinerziehende","Laendlicher Raum","","","",""
"Untermieter","1985","Paar mit Kind(ern)","Staedtischer Raum","71","0.0104064687393802","0.00808648715615091","0.0127264503226094"
"Untermieter","1985","Paar mit Kind(ern)","Laendlicher Raum","","","",""
"Untermieter","1985","Sonstige","Staedtischer Raum","","","",""
"Untermieter","1985","Sonstige","Laendlicher Raum","","","",""
"Mieter","1985","1-Pers.-HH","Staedtischer Raum","","","",""
"Mieter","1985","1-Pers.-HH","Laendlicher Raum","","","",""
"Mieter","1985","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","","","",""
"Mieter","1985","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","","","",""
"Mieter","1985","Alleinerziehende","Staedtischer Raum","","","",""
"Mieter","1985","Alleinerziehende","Laendlicher Raum","","","",""
"Mieter","1985","Paar mit Kind(ern)","Staedtischer Raum","","","",""
"Mieter","1985","Paar mit Kind(ern)","Laendlicher Raum","","","",""
"Mieter","1985","Sonstige","Staedtischer Raum","","","",""
"Mieter","1985","Sonstige","Laendlicher Raum","","","",""
"Eigentuemer","1986","1-Pers.-HH","Staedtischer Raum","168","0.206578362735427","0.18023089490352","0.232925830567335"
"Eigentuemer","1986","1-Pers.-HH","Laendlicher Raum","54","0.312973764906319","0.243472827266016","0.382474702546622"
"Eigentuemer","1986","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","674","0.393972336775685","0.37217273676163","0.41577193678974"
"Eigentuemer","1986","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","236","0.540068918499049","0.495482925439561","0.584654911558536"
"Eigentuemer","1986","Alleinerziehende","Staedtischer Raum","143","0.309167636564289","0.270924807634246","0.347410465494333"
"Eigentuemer","1986","Alleinerziehende","Laendlicher Raum","76","0.481150498868481","0.400380403512176","0.561920594224786"
"Eigentuemer","1986","Paar mit Kind(ern)","Staedtischer Raum","2556","0.502923277534752","0.491120749705732","0.514725805363772"
"Eigentuemer","1986","Paar mit Kind(ern)","Laendlicher Raum","1148","0.691278937206525","0.670495863419036","0.712062010994013"
"Eigentuemer","1986","Sonstige","Staedtischer Raum","221","0.526809250743949","0.486725368254544","0.566893133233354"
"Eigentuemer","1986","Sonstige","Laendlicher Raum","225","0.796356607159806","0.750634218098157","0.842078996221455"
"Hauptmieter","1986","1-Pers.-HH","Staedtischer Raum","698","0.761417729262676","0.733679736926926","0.789155721598426"
"Hauptmieter","1986","1-Pers.-HH","Laendlicher Raum","106","0.615774948601849","0.542870524640071","0.688679372563627"
"Hauptmieter","1986","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","1220","0.588807715040596","0.566855484184273","0.610759945896918"
"Hauptmieter","1986","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","236","0.451270692401668","0.406753771771967","0.495787613031369"
"Hauptmieter","1986","Alleinerziehende","Staedtischer Raum","403","0.665924801473139","0.626894547891285","0.704955055054994"
"Hauptmieter","1986","Alleinerziehende","Laendlicher Raum","66","0.488791436341857","0.407984195497801","0.569598677185912"
"Hauptmieter","1986","Paar mit Kind(ern)","Staedtischer Raum","4269","0.487554187234792","0.475755114693365","0.499353259776218"
"Hauptmieter","1986","Paar mit Kind(ern)","Laendlicher Raum","716","0.303316584161332","0.282635857170341","0.323997311152323"
"Hauptmieter","1986","Sonstige","Staedtischer Raum","360","0.444448606279148","0.404555499796695","0.4843417127616"
"Hauptmieter","1986","Sonstige","Laendlicher Raum","73","0.203643392840194","0.157921003778546","0.249365781901843"
"Untermieter","1986","1-Pers.-HH","Staedtischer Raum","41","0.0320039080018965","0.0205492334095941","0.043458582594199"
"Untermieter","1986","1-Pers.-HH","Laendlicher Raum","","","",""
"Untermieter","1986","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","36","0.0172199481837189","0.0114161336858856","0.0230237626815522"
"Untermieter","1986","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","","","",""
"Untermieter","1986","Alleinerziehende","Staedtischer Raum","","","",""
"Untermieter","1986","Alleinerziehende","Laendlicher Raum","","","",""
"Untermieter","1986","Paar mit Kind(ern)","Staedtischer Raum","69","0.00952253523045637","0.00723002625313966","0.0118150442077731"
"Untermieter","1986","Paar mit Kind(ern)","Laendlicher Raum","34","0.00540447863214356","0.002106102807414","0.00870285445687313"
"Untermieter","1986","Sonstige","Staedtischer Raum","","","",""
"Untermieter","1986","Sonstige","Laendlicher Raum","","","",""
"Mieter","1986","1-Pers.-HH","Staedtischer Raum","","","",""
"Mieter","1986","1-Pers.-HH","Laendlicher Raum","","","",""
"Mieter","1986","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","","","",""
"Mieter","1986","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","","","",""
"Mieter","1986","Alleinerziehende","Staedtischer Raum","","","",""
"Mieter","1986","Alleinerziehende","Laendlicher Raum","","","",""
"Mieter","1986","Paar mit Kind(ern)","Staedtischer Raum","","","",""
"Mieter","1986","Paar mit Kind(ern)","Laendlicher Raum","","","",""
"Mieter","1986","Sonstige","Staedtischer Raum","","","",""
"Mieter","1986","Sonstige","Laendlicher Raum","","","",""
"Eigentuemer","1987","1-Pers.-HH","Staedtischer Raum","167","0.198976337496769","0.172994621181593","0.224958053811945"
"Eigentuemer","1987","1-Pers.-HH","Laendlicher Raum","58","0.334993070880344","0.264042706926566","0.405943434834122"
"Eigentuemer","1987","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","698","0.403559925076415","0.38144147895692","0.42567837119591"
"Eigentuemer","1987","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","248","0.55701766299904","0.51321381079441","0.600821515203669"
"Eigentuemer","1987","Alleinerziehende","Staedtischer Raum","150","0.330429780853822","0.290683672799347","0.370175888908297"
"Eigentuemer","1987","Alleinerziehende","Laendlicher Raum","79","0.47737959760333","0.401623959188692","0.553135236017967"
"Eigentuemer","1987","Paar mit Kind(ern)","Staedtischer Raum","2525","0.50095851020117","0.488982571211882","0.512934449190457"
"Eigentuemer","1987","Paar mit Kind(ern)","Laendlicher Raum","1074","0.664854115780001","0.643232704156327","0.686475527403675"
"Eigentuemer","1987","Sonstige","Staedtischer Raum","233","0.499542501765692","0.461568986790816","0.537516016740568"
"Eigentuemer","1987","Sonstige","Laendlicher Raum","187","0.78953978238195","0.74153547335426","0.837544091409641"
"Hauptmieter","1987","1-Pers.-HH","Staedtischer Raum","682","0.750518091317065","0.722357319134984","0.778678863499145"
"Hauptmieter","1987","1-Pers.-HH","Laendlicher Raum","98","0.60281969851409","0.529264868083862","0.676374528944317"
"Hauptmieter","1987","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","1160","0.580838929016856","0.558593769846746","0.603084088186965"
"Hauptmieter","1987","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","236","0.421856757133704","0.378307089130811","0.465406425136597"
"Hauptmieter","1987","Alleinerziehende","Staedtischer Raum","382","0.65765238211693","0.617557512355681","0.697747251878178"
"Hauptmieter","1987","Alleinerziehende","Laendlicher Raum","81","0.455383782850904","0.379853011432077","0.53091455426973"
"Hauptmieter","1987","Paar mit Kind(ern)","Staedtischer Raum","4071","0.484470399487552","0.47250021633529","0.496440582639813"
"Hauptmieter","1987","Paar mit Kind(ern)","Laendlicher Raum","739","0.322851023983311","0.301434592112048","0.344267455854574"
"Hauptmieter","1987","Sonstige","Staedtischer Raum","421","0.486813579942419","0.448853257170739","0.524773902714098"
"Hauptmieter","1987","Sonstige","Laendlicher Raum","88","0.205098522424158","0.157549003823046","0.252648041025269"
"Untermieter","1987","1-Pers.-HH","Staedtischer Raum","57","0.048941995303526","0.0349012944793585","0.0629826961276936"
"Untermieter","1987","1-Pers.-HH","Laendlicher Raum","","","",""
"Untermieter","1987","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","30","0.0146983688963577","0.00927291145264533","0.0201238263400701"
"Untermieter","1987","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","","","",""
"Untermieter","1987","Alleinerziehende","Staedtischer Raum","","","",""
"Untermieter","1987","Alleinerziehende","Laendlicher Raum","","","",""
"Untermieter","1987","Paar mit Kind(ern)","Staedtischer Raum","96","0.0137171823365252","0.0109312307961417","0.0165031338769088"
"Untermieter","1987","Paar mit Kind(ern)","Laendlicher Raum","","","",""
"Untermieter","1987","Sonstige","Staedtischer Raum","","","",""
"Untermieter","1987","Sonstige","Laendlicher Raum","","","",""
"Mieter","1987","1-Pers.-HH","Staedtischer Raum","","","",""
"Mieter","1987","1-Pers.-HH","Laendlicher Raum","","","",""
"Mieter","1987","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","","","",""
"Mieter","1987","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","","","",""
"Mieter","1987","Alleinerziehende","Staedtischer Raum","","","",""
"Mieter","1987","Alleinerziehende","Laendlicher Raum","","","",""
"Mieter","1987","Paar mit Kind(ern)","Staedtischer Raum","","","",""
"Mieter","1987","Paar mit Kind(ern)","Laendlicher Raum","","","",""
"Mieter","1987","Sonstige","Staedtischer Raum","","","",""
"Mieter","1987","Sonstige","Laendlicher Raum","","","",""
"Eigentuemer","1988","1-Pers.-HH","Staedtischer Raum","170","0.211862433821046","0.184662582193099","0.239062285448993"
"Eigentuemer","1988","1-Pers.-HH","Laendlicher Raum","56","0.337113700847022","0.266052694519556","0.408174707174488"
"Eigentuemer","1988","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","660","0.400835264622512","0.37859969011316","0.423070839131864"
"Eigentuemer","1988","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","236","0.558473626014455","0.513580606041955","0.603366645986956"
"Eigentuemer","1988","Alleinerziehende","Staedtischer Raum","161","0.342605768155273","0.302577989372959","0.382633546937587"
"Eigentuemer","1988","Alleinerziehende","Laendlicher Raum","81","0.471629346748712","0.39475873483346","0.548499958663963"
"Eigentuemer","1988","Paar mit Kind(ern)","Staedtischer Raum","2481","0.512222366202875","0.499966673238727","0.524478059167023"
"Eigentuemer","1988","Paar mit Kind(ern)","Laendlicher Raum","981","0.653989128080879","0.631508212005536","0.676470044156222"
"Eigentuemer","1988","Sonstige","Staedtischer Raum","174","0.447901475932361","0.407809829615169","0.487993122249554"
"Eigentuemer","1988","Sonstige","Laendlicher Raum","149","0.728593984968928","0.671739244043826","0.785448725894029"
"Hauptmieter","1988","1-Pers.-HH","Staedtischer Raum","652","0.739179342634785","0.709952328770708","0.768406356498862"
"Hauptmieter","1988","1-Pers.-HH","Laendlicher Raum","99","0.590072253927617","0.516140691465181","0.664003816390054"
"Hauptmieter","1988","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","1164","0.570721281405805","0.548263131088479","0.59317943172313"
"Hauptmieter","1988","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","224","0.419701425785552","0.375084963014835","0.46431788855627"
"Hauptmieter","1988","Alleinerziehende","Staedtischer Raum","370","0.638357203529382","0.597832205509579","0.678882201549184"
"Hauptmieter","1988","Alleinerziehende","Laendlicher Raum","74","0.450811144906394","0.374189977707779","0.527432312105008"
"Hauptmieter","1988","Paar mit Kind(ern)","Staedtischer Raum","3837","0.474947985324838","0.46270402675323","0.487191943896446"
"Hauptmieter","1988","Paar mit Kind(ern)","Laendlicher Raum","713","0.332200826103386","0.309941748665845","0.354459903540928"
"Hauptmieter","1988","Sonstige","Staedtischer Raum","400","0.521129034445576","0.48085397048356","0.561404098407591"
"Hauptmieter","1988","Sonstige","Laendlicher Raum","84","0.264728626427965","0.208320919929694","0.321136332926236"
"Untermieter","1988","1-Pers.-HH","Staedtischer Raum","44","0.0473017631033987","0.0331713490650652","0.0614321771417323"
"Untermieter","1988","1-Pers.-HH","Laendlicher Raum","","","",""
"Untermieter","1988","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","42","0.028443453971683","0.0209009164575022","0.0359859914858639"
"Untermieter","1988","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","","","",""
"Untermieter","1988","Alleinerziehende","Staedtischer Raum","","","",""
"Untermieter","1988","Alleinerziehende","Laendlicher Raum","","","",""
"Untermieter","1988","Paar mit Kind(ern)","Staedtischer Raum","72","0.0128296484722864","0.0100703346774998","0.015588962267073"
"Untermieter","1988","Paar mit Kind(ern)","Laendlicher Raum","","","",""
"Untermieter","1988","Sonstige","Staedtischer Raum","","","",""
"Untermieter","1988","Sonstige","Laendlicher Raum","","","",""
"Mieter","1988","1-Pers.-HH","Staedtischer Raum","","","",""
"Mieter","1988","1-Pers.-HH","Laendlicher Raum","","","",""
"Mieter","1988","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","","","",""
"Mieter","1988","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","","","",""
"Mieter","1988","Alleinerziehende","Staedtischer Raum","","","",""
"Mieter","1988","Alleinerziehende","Laendlicher Raum","","","",""
"Mieter","1988","Paar mit Kind(ern)","Staedtischer Raum","","","",""
"Mieter","1988","Paar mit Kind(ern)","Laendlicher Raum","","","",""
"Mieter","1988","Sonstige","Staedtischer Raum","","","",""
"Mieter","1988","Sonstige","Laendlicher Raum","","","",""
"Eigentuemer","1989","1-Pers.-HH","Staedtischer Raum","168","0.209626717064509","0.182641133331845","0.236612300797172"
"Eigentuemer","1989","1-Pers.-HH","Laendlicher Raum","55","0.336344769392462","0.264473114162649","0.408216424622276"
"Eigentuemer","1989","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","636","0.401994546952565","0.379591771154001","0.42439732275113"
"Eigentuemer","1989","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","246","0.573734899432033","0.52930860020739","0.618161198656676"
"Eigentuemer","1989","Alleinerziehende","Staedtischer Raum","173","0.390198983454774","0.348192110822844","0.432205856086704"
"Eigentuemer","1989","Alleinerziehende","Laendlicher Raum","72","0.486391299082714","0.403598387053424","0.569184211112004"
"Eigentuemer","1989","Paar mit Kind(ern)","Staedtischer Raum","2428","0.523118202275013","0.510606778990238","0.535629625559789"
"Eigentuemer","1989","Paar mit Kind(ern)","Laendlicher Raum","906","0.648227774045319","0.624931261278906","0.671524286811731"
"Eigentuemer","1989","Sonstige","Staedtischer Raum","195","0.470768564663242","0.431415333429251","0.510121795897233"
"Eigentuemer","1989","Sonstige","Laendlicher Raum","145","0.785326042227422","0.730695827778841","0.839956256676003"
"Hauptmieter","1989","1-Pers.-HH","Staedtischer Raum","650","0.733126369207609","0.703801598360614","0.762451140054604"
"Hauptmieter","1989","1-Pers.-HH","Laendlicher Raum","95","0.565370562050186","0.489962077687241","0.64077904641313"
"Hauptmieter","1989","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","1164","0.57696924947411","0.554395615328269","0.599542883619951"
"Hauptmieter","1989","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","224","0.414891740066842","0.37062983284208","0.459153647291603"
"Hauptmieter","1989","Alleinerziehende","Staedtischer Raum","340","0.603637829666681","0.561515000327912","0.645760659005451"
"Hauptmieter","1989","Alleinerziehende","Laendlicher Raum","61","0.428989356895182","0.347005294631039","0.510973419159325"
"Hauptmieter","1989","Paar mit Kind(ern)","Staedtischer Raum","3625","0.465239822078061","0.45274530720284","0.477734336953282"
"Hauptmieter","1989","Paar mit Kind(ern)","Laendlicher Raum","692","0.341678328061449","0.318540418532388","0.364816237590511"
"Hauptmieter","1989","Sonstige","Staedtischer Raum","404","0.47156133191664","0.432204490128818","0.510918173704462"
"Hauptmieter","1989","Sonstige","Laendlicher Raum","68","0.171444078695844","0.121297606959054","0.221590550432634"
"Untermieter","1989","1-Pers.-HH","Staedtischer Raum","48","0.0478313091532464","0.0336829701561737","0.0619796481503191"
"Untermieter","1989","1-Pers.-HH","Laendlicher Raum","","","",""
"Untermieter","1989","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","40","0.0210362035733243","0.0144791885667593","0.0275932185798894"
"Untermieter","1989","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","","","",""
"Untermieter","1989","Alleinerziehende","Staedtischer Raum","","","",""
"Untermieter","1989","Alleinerziehende","Laendlicher Raum","","","",""
"Untermieter","1989","Paar mit Kind(ern)","Staedtischer Raum","66","0.010846902090794","0.00825220869667561","0.0134415954849125"
"Untermieter","1989","Paar mit Kind(ern)","Laendlicher Raum","","","",""
"Untermieter","1989","Sonstige","Staedtischer Raum","","","",""
"Untermieter","1989","Sonstige","Laendlicher Raum","","","",""
"Mieter","1989","1-Pers.-HH","Staedtischer Raum","","","",""
"Mieter","1989","1-Pers.-HH","Laendlicher Raum","","","",""
"Mieter","1989","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","","","",""
"Mieter","1989","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","","","",""
"Mieter","1989","Alleinerziehende","Staedtischer Raum","","","",""
"Mieter","1989","Alleinerziehende","Laendlicher Raum","","","",""
"Mieter","1989","Paar mit Kind(ern)","Staedtischer Raum","","","",""
"Mieter","1989","Paar mit Kind(ern)","Laendlicher Raum","","","",""
"Mieter","1989","Sonstige","Staedtischer Raum","","","",""
"Mieter","1989","Sonstige","Laendlicher Raum","","","",""
"Eigentuemer","1990","1-Pers.-HH","Staedtischer Raum","172","0.198499383495621","0.173135380262317","0.223863386728925"
"Eigentuemer","1990","1-Pers.-HH","Laendlicher Raum","100","0.30206745122744","0.255091698188846","0.349043204266034"
"Eigentuemer","1990","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","712","0.378057900030366","0.357702765319526","0.398413034741206"
"Eigentuemer","1990","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","506","0.502832998197866","0.473680760103323","0.53198523629241"
"Eigentuemer","1990","Alleinerziehende","Staedtischer Raum","167","0.312179763238178","0.277144667984161","0.347214858492195"
"Eigentuemer","1990","Alleinerziehende","Laendlicher Raum","98","0.402976563393192","0.344361729922507","0.461591396863878"
"Eigentuemer","1990","Paar mit Kind(ern)","Staedtischer Raum","2554","0.474507120381158","0.463005643732023","0.486008597030293"
"Eigentuemer","1990","Paar mit Kind(ern)","Laendlicher Raum","2093","0.555181039959513","0.540293080937776","0.57006899898125"
"Eigentuemer","1990","Sonstige","Staedtischer Raum","277","0.500335521256613","0.465817135593491","0.534853906919735"
"Eigentuemer","1990","Sonstige","Laendlicher Raum","334","0.736650791670278","0.697612527374919","0.775689055965637"
"Hauptmieter","1990","1-Pers.-HH","Staedtischer Raum","739","0.761551804206717","0.73445406651762","0.788649541895814"
"Hauptmieter","1990","1-Pers.-HH","Laendlicher Raum","237","0.617250030835169","0.567521777960446","0.666978283709891"
"Hauptmieter","1990","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","1416","0.59870920358199","0.57813337130863","0.619285035855351"
"Hauptmieter","1990","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","572","0.457249506119045","0.428203554778643","0.486295457459448"
"Hauptmieter","1990","Alleinerziehende","Staedtischer Raum","487","0.654300199005291","0.618341700785041","0.69025869722554"
"Hauptmieter","1990","Alleinerziehende","Laendlicher Raum","158","0.505757921269489","0.446011326687214","0.565504515851764"
"Hauptmieter","1990","Paar mit Kind(ern)","Staedtischer Raum","4569","0.510702381295943","0.499188564633198","0.522216197958688"
"Hauptmieter","1990","Paar mit Kind(ern)","Laendlicher Raum","2051","0.421636297807376","0.406841953672814","0.436430641941939"
"Hauptmieter","1990","Sonstige","Staedtischer Raum","512","0.475133872374504","0.440658192489904","0.509609552259104"
"Hauptmieter","1990","Sonstige","Laendlicher Raum","142","0.23453724895679","0.196982781677538","0.272091716236042"
"Untermieter","1990","1-Pers.-HH","Staedtischer Raum","39","0.0399488122976616","0.0274954845228001","0.0524021400725232"
"Untermieter","1990","1-Pers.-HH","Laendlicher Raum","30","0.080682517937391","0.0528188978543611","0.108546138020421"
"Untermieter","1990","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","50","0.0227170582270653","0.0164623644930346","0.0289717519610959"
"Untermieter","1990","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","50","0.0369156734192222","0.0259219090490414","0.0479094377894031"
"Untermieter","1990","Alleinerziehende","Staedtischer Raum","","","",""
"Untermieter","1990","Alleinerziehende","Laendlicher Raum","","","",""
"Untermieter","1990","Paar mit Kind(ern)","Staedtischer Raum","113","0.0146595997263213","0.0118913643248008","0.0174278351278419"
"Untermieter","1990","Paar mit Kind(ern)","Laendlicher Raum","133","0.0227882166554098","0.0183175146394411","0.0272589186713786"
"Untermieter","1990","Sonstige","Staedtischer Raum","","","",""
"Untermieter","1990","Sonstige","Laendlicher Raum","","","",""
"Mieter","1990","1-Pers.-HH","Staedtischer Raum","","","",""
"Mieter","1990","1-Pers.-HH","Laendlicher Raum","","","",""
"Mieter","1990","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","","","",""
"Mieter","1990","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","","","",""
"Mieter","1990","Alleinerziehende","Staedtischer Raum","","","",""
"Mieter","1990","Alleinerziehende","Laendlicher Raum","","","",""
"Mieter","1990","Paar mit Kind(ern)","Staedtischer Raum","","","",""
"Mieter","1990","Paar mit Kind(ern)","Laendlicher Raum","","","",""
"Mieter","1990","Sonstige","Staedtischer Raum","","","",""
"Mieter","1990","Sonstige","Laendlicher Raum","","","",""
"Eigentuemer","1991","1-Pers.-HH","Staedtischer Raum","172","0.196940774103523","0.171531346166258","0.222350202040787"
"Eigentuemer","1991","1-Pers.-HH","Laendlicher Raum","91","0.283645173928798","0.236010777727545","0.33127957013005"
"Eigentuemer","1991","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","724","0.38477562990744","0.364453932622676","0.405097327192205"
"Eigentuemer","1991","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","502","0.520287705001743","0.490629350741491","0.549946059261995"
"Eigentuemer","1991","Alleinerziehende","Staedtischer Raum","181","0.336199150930442","0.299628197386235","0.372770104474649"
"Eigentuemer","1991","Alleinerziehende","Laendlicher Raum","96","0.384750748955127","0.328363571190156","0.441137926720097"
"Eigentuemer","1991","Paar mit Kind(ern)","Staedtischer Raum","2523","0.478335314855578","0.46669465753069","0.489975972180467"
"Eigentuemer","1991","Paar mit Kind(ern)","Laendlicher Raum","2062","0.557733288950255","0.542653621994586","0.572812955905925"
"Eigentuemer","1991","Sonstige","Staedtischer Raum","262","0.492472303371737","0.457114257076621","0.527830349666853"
"Eigentuemer","1991","Sonstige","Laendlicher Raum","316","0.67704041761508","0.635763618033997","0.718317217196163"
"Hauptmieter","1991","1-Pers.-HH","Staedtischer Raum","721","0.764168123649811","0.737044419959586","0.791291827340037"
"Hauptmieter","1991","1-Pers.-HH","Laendlicher Raum","228","0.657244396354907","0.607088199574769","0.707400593135044"
"Hauptmieter","1991","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","1422","0.582619299868679","0.562022580639605","0.603216019097753"
"Hauptmieter","1991","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","538","0.440237508755847","0.410767500329717","0.469707517181976"
"Hauptmieter","1991","Alleinerziehende","Staedtischer Raum","446","0.639281564773121","0.602106705275268","0.676456424270974"
"Hauptmieter","1991","Alleinerziehende","Laendlicher Raum","169","0.514415089339768","0.45649162675771","0.572338551921826"
"Hauptmieter","1991","Paar mit Kind(ern)","Staedtischer Raum","4445","0.505611555736154","0.49396068954644","0.517262421925867"
"Hauptmieter","1991","Paar mit Kind(ern)","Laendlicher Raum","1912","0.404914453086367","0.390010287002413","0.41981861917032"
"Hauptmieter","1991","Sonstige","Staedtischer Raum","485","0.474751731508784","0.439434790951437","0.510068672066132"
"Hauptmieter","1991","Sonstige","Laendlicher Raum","164","0.296628266057583","0.256308003293957","0.336948528821209"
"Untermieter","1991","1-Pers.-HH","Staedtischer Raum","45","0.0356021394193405","0.0237630187601066","0.0474412600785744"
"Untermieter","1991","1-Pers.-HH","Laendlicher Raum","","","",""
"Untermieter","1991","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","52","0.031011994140227","0.0237715787804983","0.0382524094999558"
"Untermieter","1991","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","48","0.0382487515267707","0.026862655206087","0.0496348478474544"
"Untermieter","1991","Alleinerziehende","Staedtischer Raum","","","",""
"Untermieter","1991","Alleinerziehende","Laendlicher Raum","","","",""
"Untermieter","1991","Paar mit Kind(ern)","Staedtischer Raum","100","0.0147921940091168","0.0119790252716246","0.0176053627466091"
"Untermieter","1991","Paar mit Kind(ern)","Laendlicher Raum","193","0.037352257963378","0.0315948305783606","0.0431096853483953"
"Untermieter","1991","Sonstige","Staedtischer Raum","","","",""
"Untermieter","1991","Sonstige","Laendlicher Raum","","","",""
"Mieter","1991","1-Pers.-HH","Staedtischer Raum","","","",""
"Mieter","1991","1-Pers.-HH","Laendlicher Raum","","","",""
