year,quintil_oecd_hh,rentown,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1998,,Tenant,,,,,,,,,,,,
1998,,Owner,,,,,,,,,,,,
1998,,Tenant,,,,,,,,,,,,
1998,,Owner,,,,,,,,,,,,
1998,,Tenant,,,,,,,,,,,,
1998,,Owner,,,,,,,,,,,,
1998,,Tenant,,,,,,,,,,,,
1999,,Owner,,,,,,,,,,,,
1999,,Tenant,,,,,,,,,,,,
1999,,Owner,,,,,,,,,,,,
1999,,Tenant,,,,,,,,,,,,
1999,,Owner,,,,,,,,,,,,
1999,,Tenant,,,,,,,,,,,,
1999,,Owner,,,,,,,,,,,,
1999,,Tenant,,,,,,,,,,,,
1999,,Owner,,,,,,,,,,,,
1999,,Tenant,,,,,,,,,,,,
2000,,Owner,,,,,,,,,,,,
2000,,Tenant,,,,,,,,,,,,
2000,,Owner,,,,,,,,,,,,
2000,,Tenant,,,,,,,,,,,,
2000,,Owner,,,,,,,,,,,,
2000,,Tenant,,,,,,,,,,,,
2000,,Owner,,,,,,,,,,,,
2000,,Tenant,,,,,,,,,,,,
2000,,Owner,,,,,,,,,,,,
2000,,Tenant,,,,,,,,,,,,
2001,,Owner,,,,,,,,,,,,
2001,,Tenant,,,,,,,,,,,,
2001,,Owner,,,,,,,,,,,,
2001,,Tenant,,,,,,,,,,,,
2001,,Owner,,,,,,,,,,,,
2001,,Tenant,,,,,,,,,,,,
2001,,Owner,,,,,,,,,,,,
2001,,Tenant,,,,,,,,,,,,
2001,,Owner,,,,,,,,,,,,
2001,,Tenant,,,,,,,,,,,,
2002,,Owner,,,,,,,,,,,,
2002,,Tenant,,,,,,,,,,,,
2002,,Owner,,,,,,,,,,,,
2002,,Tenant,,,,,,,,,,,,
2002,,Owner,,,,,,,,,,,,
2002,,Tenant,,,,,,,,,,,,
2002,,Owner,,,,,,,,,,,,
2002,,Tenant,,,,,,,,,,,,
2002,,Owner,,,,,,,,,,,,
2002,,Tenant,,,,,,,,,,,,
2003,,Owner,,,,,,,,,,,,
2003,,Tenant,,,,,,,,,,,,
2003,,Owner,,,,,,,,,,,,
2003,,Tenant,,,,,,,,,,,,
2003,,Owner,,,,,,,,,,,,
2003,,Tenant,,,,,,,,,,,,
2003,,Owner,,,,,,,,,,,,
2003,,Tenant,,,,,,,,,,,,
2003,,Owner,,,,,,,,,,,,
2003,,Tenant,,,,,,,,,,,,
2004,,Owner,,,,,,,,,,,,
2004,,Tenant,,,,,,,,,,,,
2004,,Owner,,,,,,,,,,,,
2004,,Tenant,,,,,,,,,,,,
2004,,Owner,,,,,,,,,,,,
2004,,Tenant,,,,,,,,,,,,
2004,,Owner,,,,,,,,,,,,
2004,,Tenant,,,,,,,,,,,,
2004,,Owner,,,,,,,,,,,,
2004,,Tenant,,,,,,,,,,,,
2005,,Owner,,,,,,,,,,,,
2005,,Tenant,,,,,,,,,,,,
2005,,Owner,,,,,,,,,,,,
2005,,Tenant,,,,,,,,,,,,
2005,,Owner,,,,,,,,,,,,
2005,,Tenant,,,,,,,,,,,,
2005,,Owner,,,,,,,,,,,,
2005,,Tenant,,,,,,,,,,,,
2005,,Owner,,,,,,,,,,,,
2005,,Tenant,,,,,,,,,,,,
2006,,Owner,,,,,,,,,,,,
2006,,Tenant,,,,,,,,,,,,
2006,,Owner,,,,,,,,,,,,
2006,,Tenant,,,,,,,,,,,,
2006,,Owner,,,,,,,,,,,,
2006,,Tenant,,,,,,,,,,,,
2006,,Owner,,,,,,,,,,,,
2006,,Tenant,,,,,,,,,,,,
2006,,Owner,,,,,,,,,,,,
2006,,Tenant,,,,,,,,,,,,
2007,,Owner,,,,,,,,,,,,
2007,,Tenant,,,,,,,,,,,,
2007,,Owner,,,,,,,,,,,,
2007,,Tenant,,,,,,,,,,,,
2007,,Owner,,,,,,,,,,,,
2007,,Tenant,,,,,,,,,,,,
2007,,Owner,,,,,,,,,,,,
2007,,Tenant,,,,,,,,,,,,
2007,,Owner,,,,,,,,,,,,
2007,,Tenant,,,,,,,,,,,,
2008,,Owner,,,,,,,,,,,,
2008,,Tenant,,,,,,,,,,,,
2008,,Owner,,,,,,,,,,,,
2008,,Tenant,,,,,,,,,,,,
2008,,Owner,,,,,,,,,,,,
2008,,Tenant,,,,,,,,,,,,
2008,,Owner,,,,,,,,,,,,
2008,,Tenant,,,,,,,,,,,,
2008,,Owner,,,,,,,,,,,,
2008,,Tenant,,,,,,,,,,,,
2009,,Owner,,,,,,,,,,,,
2009,,Tenant,,,,,,,,,,,,
2009,,Owner,,,,,,,,,,,,
2009,,Tenant,,,,,,,,,,,,
2009,,Owner,,,,,,,,,,,,
2009,,Tenant,,,,,,,,,,,,
2009,,Owner,,,,,,,,,,,,
2009,,Tenant,,,,,,,,,,,,
2009,,Owner,,,,,,,,,,,,
2009,,Tenant,,,,,,,,,,,,
2010,,Owner,,,,,,,,,,,,
2010,,Tenant,1716,49.81596262906073,49.16286291309703,50.469062345024426,30.0,44.0,60.0,10.0,105.0,44.0,41.0,48.0
2010,,Owner,,,,,,,,,,,,
2010,,Tenant,1729,51.045553091494114,50.382498375850815,51.70860780713741,30.0,45.0,61.0,1.0,107.5,45.0,43.0,47.0
2010,,Owner,,,,,,,,,,,,
2010,,Tenant,1432,52.8240752250507,52.12261777831287,53.525532671788525,35.0,47.0,66.0,6.0,112.5,47.0,44.0,49.0
2010,,Owner,,,,,,,,,,,,
2010,,Tenant,1277,52.963789813534305,52.227640711880596,53.699938915188014,33.0,50.0,63.90052039721421,7.0,110.25130099303553,50.0,50.0,55.0
2010,,Owner,,,,,,,,,,,,
2010,,Tenant,920,53.70749982841845,52.69229552559052,54.72270413124638,30.0,47.0,68.0,8.0,125.0,47.0,44.0,49.025
2011,,Owner,,,,,,,,,,,,
2011,,Tenant,1852,50.67396652663237,50.03931621801985,51.30861683524489,30.0,45.0,60.0,1.0,105.0,45.0,44.974999999999994,47.0
2011,,Owner,,,,,,,,,,,,
2011,,Tenant,2094,53.29086371910301,52.72074774551938,53.860979692686634,35.0,48.0,65.0,4.0,110.0,48.0,46.0,51.0
2011,,Owner,,,,,,,,,,,,
2011,,Tenant,1826,56.62967117603126,55.95002517923935,57.30931717282317,35.0,50.0,70.0,7.0,122.5,50.0,50.0,50.0
2011,,Owner,,,,,,,,,,,,
2011,,Tenant,1520,56.42922718245511,55.51069837013188,57.34775599477834,35.0,50.0,70.0,8.0,122.5,50.0,50.0,50.0
2011,,Owner,,,,,,,,,,,,
2011,,Tenant,1140,55.84381569205787,54.98529437863929,56.70233700547646,35.0,50.0,70.0,10.0,122.5,50.0,50.0,52.0
2012,,Owner,,,,,,,,,,,,
2012,,Tenant,1678,51.778112082916685,51.05284739043877,52.5033767753946,30.0,45.0,60.0,4.0,105.0,45.0,44.0,48.0
2012,,Owner,,,,,,,,,,,,
2012,,Tenant,2077,54.50548910347571,53.91581331865175,55.09516488829967,35.0,50.0,70.0,10.0,122.5,50.0,50.0,53.0
2012,,Owner,,,,,,,,,,,,
2012,,Tenant,1813,57.515320352633196,56.80607655214166,58.22456415312473,36.0,50.0,72.0,5.0,126.0,50.0,50.0,50.0
2012,,Owner,,,,,,,,,,,,
2012,,Tenant,1520,56.602454777714165,55.797492227911754,57.407417327516576,35.0,50.0,70.0,10.0,122.5,50.0,50.0,53.0
2012,,Owner,,,,,,,,,,,,
2012,,Tenant,1176,56.56057960270236,55.73260735956295,57.388551845841775,36.0,50.0,70.0,15.0,121.0,50.0,50.0,50.0
2013,,Owner,,,,,,,,,,,,
2013,,Tenant,2023,53.96468929064038,53.31949036731048,54.60988821397028,34.0,47.0,66.21914042782498,9.0,114.54785106956245,47.0,44.0,49.0
2013,,Owner,,,,,,,,,,,,
2013,,Tenant,2352,58.048485693331756,57.43347003001186,58.66350135665165,37.0,50.0,70.0,9.0,119.5,50.0,48.0,50.0
2013,,Owner,,,,,,,,,,,,
2013,,Tenant,2230,58.88246715958929,58.2562995949108,59.50863472426778,40.0,50.0,72.0,0.0,120.0,50.0,47.0,50.0
2013,,Owner,,,,,,,,,,,,
2013,,Tenant,1763,59.17177841169982,58.4217279587449,59.921828864654735,38.0,50.0,72.72656519103326,6.0,124.81641297758316,50.0,47.0,50.0
2013,,Owner,,,,,,,,,,,,
2013,,Tenant,1356,57.68380578507394,56.886301177451536,58.48131039269635,35.0,50.0,70.0,10.0,122.5,50.0,46.0,50.0
2014,,Owner,,,,,,,,,,,,
2014,,Tenant,1525,56.86474575938742,56.116423464470486,57.61306805430435,35.0,50.0,70.0,13.0,122.5,50.0,50.0,50.0
2014,,Owner,,,,,,,,,,,,
2014,,Tenant,1925,59.92885941980717,59.176965185887816,60.68075365372652,36.0,50.0,74.0,4.0,131.0,50.0,46.0,50.0
2014,,Owner,,,,,,,,,,,,
2014,,Tenant,1896,61.98673576339197,61.31878435356225,62.65468717322169,40.0,56.0,80.0,5.0,140.0,56.0,52.0,60.0
2014,,Owner,,,,,,,,,,,,
2014,,Tenant,1616,60.796367783485614,60.038607302552535,61.554128264418694,40.0,52.0,74.0,0.0,125.0,52.0,47.0,54.0
2014,,Owner,,,,,,,,,,,,
2014,,Tenant,1358,60.0382385703089,59.211291863342524,60.86518527727527,40.0,52.0,75.0,9.0,127.5,52.0,48.974999999999994,54.0
2015,,Owner,,,,,,,,,,,,
2015,,Tenant,1635,51.95450945215307,51.25394925818796,52.65506964611818,31.0,45.0,64.0,0.0,113.5,45.0,42.0,48.025
2015,,Owner,,,,,,,,,,,,
2015,,Tenant,1933,58.98814355147152,58.204559724417635,59.77172737852541,35.0,50.0,70.3716930533149,1.0,123.42923263328726,50.0,48.0,50.025
2015,,Owner,,,,,,,,,,,,
2015,,Tenant,2034,58.254507272188626,57.56996139586291,58.93905314851434,37.0,50.0,71.0,3.0,122.0,50.0,47.974999999999994,50.0
2015,,Owner,,,,,,,,,,,,
2015,,Tenant,1782,57.369497561942815,56.666770325853086,58.07222479803254,35.0,50.0,70.0,0.0,122.5,50.0,48.0,50.0
2015,,Owner,,,,,,,,,,,,
2015,,Tenant,1486,58.48082159538178,57.71273567545428,59.24890751530927,35.0,50.0,74.14318691983222,4.0,132.85796729958054,50.0,47.0,50.0
2016,,Owner,,,,,,,,,,,,
2016,,Tenant,1312,54.85990081468288,53.93012141286361,55.78968021650215,32.0,50.0,68.0,3.0,122.0,50.0,50.0,55.0
2016,,Owner,,,,,,,,,,,,
2016,,Tenant,1582,60.93863564833363,60.106477739145674,61.770793557521586,37.0,50.0,75.0,10.0,132.0,50.0,43.89999999999998,50.0
2016,,Owner,,,,,,,,,,,,
2016,,Tenant,1685,61.31779446126153,60.53988214165219,62.09570678087086,40.0,50.216818754926805,75.0,10.0,127.5,50.0,45.0,50.0
2016,,Owner,,,,,,,,,,,,
2016,,Tenant,1671,60.55008308530352,59.79836932327702,61.30179684733002,40.0,51.0,74.0,5.0,125.0,51.0,47.0,52.0
2016,,Owner,,,,,,,,,,,,
2016,,Tenant,1464,61.44446788098022,60.61827316488072,62.27066259707972,40.0,54.0,77.0,14.0,132.5,54.0,49.0,58.0
2017,,Owner,,,,,,,,,,,,
2017,,Tenant,1181,58.01137394692966,57.0532657187741,58.96948217508522,35.0,50.0,70.0,10.0,122.5,50.0,50.0,52.0
2017,,Owner,,,,,,,,,,,,
2017,,Tenant,1589,59.94256117495185,59.17062473637463,60.71449761352907,38.0,50.0,72.0,10.0,123.0,50.0,45.0,50.0
2017,,Owner,,,,,,,,,,,,
2017,,Tenant,1811,59.5596517607972,58.75259045537733,60.36671306621707,40.0,50.0,72.0,10.0,120.0,50.0,47.0,50.0
2017,,Owner,,,,,,,,,,,,
2017,,Tenant,1936,60.579464727779644,59.92481261819905,61.23411683736024,40.0,52.0,75.0,8.0,127.5,52.0,48.0,54.0
2017,,Owner,,,,,,,,,,,,
2017,,Tenant,1752,60.19775409722456,59.442415019696,60.95309317475312,38.0,51.0,75.0,5.0,130.5,51.0,47.0,52.0
2018,,Owner,,,,,,,,,,,,
2018,,Tenant,1225,55.97856266782764,55.10460817527527,56.85251716038001,35.0,50.0,70.0,5.0,122.5,50.0,50.0,55.0
2018,,Owner,,,,,,,,,,,,
2018,,Tenant,1533,58.750390504298174,57.925973489995265,59.574807518601084,37.0,50.0,70.0,10.0,119.5,50.0,49.0,50.0
2018,,Owner,,,,,,,,,,,,
2018,,Tenant,1767,61.294283078752485,60.577765860582986,62.010800296921985,40.0,55.0,76.0,9.0,130.0,55.0,52.0,60.0
2018,,Owner,,,,,,,,,,,,
2018,,Tenant,2073,59.768630004345724,59.15479973985938,60.38246026883207,40.0,52.0,75.0,11.0,127.5,52.0,49.0,54.0
2018,,Owner,,,,,,,,,,,,
2018,,Tenant,1797,60.205545182447835,59.49159818001761,60.91949218487806,40.0,51.0,75.0,10.0,127.5,51.0,47.0,52.0
2019,,Owner,,,,,,,,,,,,
2019,,Tenant,921,55.81163562552846,54.74368590290034,56.87958534815658,33.0,50.0,70.0,3.0,125.5,50.0,50.0,55.0
2019,,Owner,,,,,,,,,,,,
2019,,Tenant,1309,58.321817199144036,57.4677944838316,59.175839914456475,36.0,50.0,70.0,10.0,121.0,50.0,48.974999999999994,50.025
2019,,Owner,,,,,,,,,,,,
2019,,Tenant,1598,60.40017082925587,59.67928542196061,61.121056236551134,40.0,50.0,70.0,10.0,115.0,50.0,45.0,50.0
2019,,Owner,,,,,,,,,,,,
2019,,Tenant,1882,60.93490258074263,60.26430070236955,61.60550445911571,40.0,53.0,75.0,1.0,127.5,53.0,49.0,56.0
2019,,Owner,,,,,,,,,,,,
2019,,Tenant,2252,60.67083396262673,60.032451317912226,61.309216607341234,40.0,53.0,75.0,6.0,127.5,53.0,51.0,56.0
2020,,Owner,,,,,,,,,,,,
2020,,Tenant,2736,58.85187349829726,58.203880506272554,59.49986649032196,35.0,50.0,75.0,5.0,135.0,50.0,50.0,55.0
2020,,Owner,,,,,,,,,,,,
2020,,Tenant,2060,64.1016106184393,63.248479392387736,64.95474184449085,40.0,55.0,80.0,10.0,140.0,55.0,50.0,60.0
2020,,Owner,,,,,,,,,,,,
2020,,Tenant,1944,63.31296467651005,62.51757006389583,64.10835928912427,40.0,54.81103342585078,80.0,10.0,140.0,55.0,51.974999999999994,60.0
2020,,Owner,,,,,,,,,,,,
2020,,Tenant,2107,62.10556178887912,61.44017328536118,62.77095029239706,40.0,55.0,75.0,10.0,127.5,55.0,51.974999999999994,60.0
2020,,Owner,,,,,,,,,,,,
2020,,Tenant,2532,61.545643413195364,60.92133712931333,62.1699496970774,40.0,52.0,75.0,10.0,127.5,52.0,49.0,54.0
2021,,Owner,,,,,,,,,,,,
2021,,Tenant,1070,58.597427933891055,57.54719285482016,59.64766301296195,33.0,50.0,78.98723494883447,5.0,147.9680873720862,50.0,45.974999999999994,55.0
2021,,Owner,,,,,,,,,,,,
2021,,Tenant,1119,61.84621304656826,60.903875488434494,62.788550604702024,40.0,50.0,77.22835233304593,10.0,133.07088083261482,50.0,44.974999999999994,50.0
2021,,Owner,,,,,,,,,,,,
2021,,Tenant,1208,64.57349261044179,63.62691213462774,65.52007308625583,40.0,55.0,80.0,9.0,140.0,55.0,50.0,58.0
2021,,Owner,,,,,,,,,,,,
2021,,Tenant,1504,64.73613265372587,63.86788977979747,65.60437552765427,40.0,60.0,80.0,8.0,140.0,60.0,60.0,65.0
2021,,Owner,,,,,,,,,,,,
2021,,Tenant,2081,62.922571730940824,62.21255849602182,63.63258496585983,41.0,55.0,75.0,10.0,126.0,55.0,50.0,58.025
