year,quintil_oecd_hh,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2005,,West,,,,,,,,,,,,
2005,,East,,,,,,,,,,,,
2006,,West,,,,,,,,,,,,
2006,,East,,,,,,,,,,,,
2006,,West,,,,,,,,,,,,
2006,,East,,,,,,,,,,,,
2006,,West,,,,,,,,,,,,
2006,,East,,,,,,,,,,,,
2006,,West,,,,,,,,,,,,
2006,,East,,,,,,,,,,,,
2006,,West,,,,,,,,,,,,
2006,,East,,,,,,,,,,,,
2007,,West,,,,,,,,,,,,
2007,,East,,,,,,,,,,,,
2007,,West,,,,,,,,,,,,
2007,,East,,,,,,,,,,,,
2007,,West,,,,,,,,,,,,
2007,,East,,,,,,,,,,,,
2007,,West,,,,,,,,,,,,
2007,,East,,,,,,,,,,,,
2007,,West,,,,,,,,,,,,
2007,,East,,,,,,,,,,,,
2008,,West,,,,,,,,,,,,
2008,,East,,,,,,,,,,,,
2008,,West,,,,,,,,,,,,
2008,,East,,,,,,,,,,,,
2008,,West,,,,,,,,,,,,
2008,,East,,,,,,,,,,,,
2008,,West,,,,,,,,,,,,
2008,,East,,,,,,,,,,,,
2008,,West,,,,,,,,,,,,
2008,,East,,,,,,,,,,,,
2009,,West,,,,,,,,,,,,
2009,,East,,,,,,,,,,,,
2009,,West,,,,,,,,,,,,
2009,,East,,,,,,,,,,,,
2009,,West,,,,,,,,,,,,
2009,,East,,,,,,,,,,,,
2009,,West,,,,,,,,,,,,
2009,,East,,,,,,,,,,,,
2009,,West,,,,,,,,,,,,
2009,,East,,,,,,,,,,,,
2010,,West,1225,53.084450882026275,52.28814904804557,53.88075271600698,34.0,50.0,65.0,10.0,111.5,50.0,50.0,55.0
2010,,East,490,40.77063487980692,39.75519790914169,41.78607185047215,25.0,35.0,48.0,10.0,82.5,35.0,30.0,40.0
2010,,West,1246,53.388281248344974,52.58420043359567,54.19236206309428,35.0,47.0,65.0,10.0,110.0,47.0,44.0,49.0
2010,,East,487,43.26765720090233,42.21476658456182,44.32054781724283,27.0,39.0,52.0,1.0,89.5,39.0,37.0,44.0
2010,,West,1009,56.656146672036016,55.78463449320632,57.52765885086571,38.0,50.0,70.0,10.0,118.0,50.0,45.0,53.0
2010,,East,420,42.2049049068558,41.24422745794775,43.16558235576385,30.0,40.0,50.0,6.0,80.0,40.0,38.0,44.0
2010,,West,1001,54.83020453899685,53.998788318405495,55.66162075958821,35.0,50.0,70.0,10.0,122.5,50.0,50.0,50.0
2010,,East,279,44.831947668613715,43.33565801605416,46.32823732117327,30.0,40.0,54.0,7.0,90.0,40.0,37.94999999999999,41.025
2010,,West,794,55.30256480360575,54.18330774859618,56.42182185861532,33.0,50.0,70.0,8.0,125.5,50.0,50.0,55.0
2010,,East,127,38.87189366138651,37.35277575244988,40.39101157032314,25.0,35.0,50.0,15.0,87.5,35.0,30.0,42.0
2011,,West,1272,54.04322991686565,53.255263156667716,54.83119667706358,35.0,50.0,65.0,1.0,110.0,50.0,50.0,55.0
2011,,East,576,41.29684594429482,40.344832658370194,42.24885923021945,26.0,35.0,50.0,1.0,86.0,35.0,31.0,37.0
2011,,West,1490,56.420523007345146,55.722393774335245,57.11865224035505,39.0,50.0,70.0,4.0,116.5,50.0,50.0,50.0
2011,,East,603,43.97975655153627,43.12933132963132,44.83018177344122,30.0,40.0,53.0,10.0,87.5,40.0,39.0,44.0
2011,,West,1327,60.608824939983265,59.77855528453957,61.43909459542696,39.0,51.0,77.0,10.0,134.0,51.0,46.0,52.0
2011,,East,503,43.43999208239452,42.54724112745187,44.33274303733717,30.0,40.0,50.0,7.0,80.0,40.0,36.974999999999994,42.0
2011,,West,1167,59.46863680448511,58.35061782859273,60.586655780377484,36.0,50.0,70.0,10.0,121.0,50.0,46.0,50.0
2011,,East,352,44.22954620262824,43.16490246335672,45.294189941899766,30.0,40.0,53.0,8.0,87.5,40.0,37.0,42.025
2011,,West,982,57.05561847316416,56.108668849167515,58.002568097160804,36.0,50.0,70.0,10.0,121.0,50.0,50.0,50.0
2011,,East,160,44.72272354641359,43.23194322404622,46.21350386878096,30.0,40.0,55.0,17.0,92.5,40.0,30.0,45.0
2012,,West,1126,54.867591636546656,53.92572848817542,55.80945478491789,35.0,46.0,63.0,4.0,105.0,46.0,42.0,47.0
2012,,East,547,43.59692753015583,42.6428824338416,44.55097262647006,26.0,37.0,53.932323149663546,10.0,95.83080787415886,37.0,34.0,39.0
2012,,West,1464,57.27883344537972,56.55378659669189,58.00388029406754,38.0,50.0,70.0,10.0,118.0,50.0,46.0,50.0
2012,,East,618,46.53781568188722,45.63197006893169,47.44366129484274,30.0,41.0,55.0,10.0,92.5,41.0,37.0,42.0
2012,,West,1292,61.3380244144209,60.464454459089005,62.211594369752795,40.0,53.0,79.27427206438016,8.0,138.1856801609504,53.0,47.0,56.0
2012,,East,524,45.14200054063935,44.173444218683606,46.1105568625951,30.0,40.0,54.85707966910196,5.0,92.1426991727549,40.0,36.0,40.025
2012,,West,1161,59.26480116384073,58.30117537892086,60.2284269487606,35.0,50.0,72.0,10.0,127.5,50.0,46.974999999999994,50.0
2012,,East,358,45.816276933275525,44.66185048308064,46.97070338347041,30.0,40.0,60.0,10.0,105.0,40.0,36.0,40.0
2012,,West,1019,57.626353085309326,56.71720804047296,58.53549813014569,37.0,50.0,70.0,15.0,119.5,50.0,49.0,50.0
2012,,East,158,46.061669045665504,44.591180152140296,47.53215793919071,32.0,40.0,55.608156074587725,15.0,91.02039018646931,40.0,30.0,42.0
2013,,West,1482,57.3838503592475,56.60020860251969,58.167492115975314,36.0,50.0,70.0,11.0,121.0,50.0,50.0,50.0
2013,,East,546,44.349315881225394,43.353415147217945,45.34521661523284,29.411166971870458,40.0,50.0,9.0,80.8832495421943,40.0,40.0,43.0
2013,,West,1799,60.853015755799035,60.132817880116924,61.573213631481146,40.0,52.52801734445045,72.0,9.0,120.0,53.0,50.0,56.0
2013,,East,551,49.41488680214201,48.32117400123863,50.50859960304538,30.0,40.576528379533755,60.0,9.0,105.0,41.0,35.974999999999994,42.0
2013,,West,1663,62.87865082762218,62.11111447431571,63.64618718092865,40.0,58.0,80.0,0.0,140.0,58.0,56.0,63.025
2013,,East,569,45.59029073388142,44.8356622756992,46.344919192063635,31.0,42.0,53.0,10.0,86.0,42.0,39.0,44.0
2013,,West,1394,61.660368670860855,60.77321695364443,62.54752038807728,40.0,53.0,75.0,6.0,127.5,53.0,50.0,56.0
2013,,East,369,48.815566503645755,47.73674433627433,49.89438867101718,30.239402802527387,45.0,60.0,15.0,104.64089579620892,45.0,40.0,50.0
2013,,West,1177,58.840289383342274,57.96768523899558,59.71289352768897,36.0,50.0,70.0,10.0,121.0,50.0,44.0,50.0
2013,,East,181,46.884737780076186,45.367039262901606,48.402436297250766,30.0,45.0,57.18725405756662,10.0,97.96813514391656,45.0,40.0,50.0
2014,,West,1085,60.41655220312058,59.49038622106246,61.342718185178704,40.0,50.0,75.0,14.0,127.5,50.0,45.0,50.0
2014,,East,440,48.10571769365379,46.96983740914147,49.241597978166105,30.0,40.98126186071639,60.0,13.0,105.0,41.0,35.0,42.0
2014,,West,1412,63.058182134930064,62.17367883310884,63.94268543675129,40.0,55.0,79.0,4.0,137.5,55.0,50.0,59.025
2014,,East,515,49.83988593032218,48.505669444568014,51.17410241607635,30.0,41.0,60.0,14.0,105.0,41.0,35.0,42.0
2014,,West,1371,65.22598715453631,64.4351890581576,66.01678525091502,41.39675544860484,60.0,80.0,10.0,137.90486682709275,60.0,59.0,60.0
2014,,East,525,51.64151082400943,50.499850823339365,52.783170824679495,34.0,45.76801874797449,60.13333163480105,5.0,99.33332908700262,46.0,42.0,50.0
2014,,West,1230,63.297001818821904,62.40411665321511,64.1898869844287,40.0,56.0,80.0,0.0,140.0,56.0,52.0,62.0
2014,,East,387,52.066659653920226,50.77620589762037,53.35711341022008,33.0,45.0,65.0,5.0,113.0,45.0,40.0,48.0
2014,,West,1140,61.39516613927857,60.47133040573693,62.319001872820216,40.0,53.0,78.0,9.0,135.0,53.0,46.0,56.0
2014,,East,218,51.13383805003212,49.53758210474542,52.73009399531882,30.0,50.0,60.0,10.0,105.0,50.0,49.94999999999999,55.0
2015,,West,1227,54.346141475190656,53.49809770400065,55.19418524638066,33.0,48.0,68.0,0.0,120.5,48.0,46.0,51.0
2015,,East,407,44.71407822925777,43.59689940201329,45.83125705650225,28.465080868592864,38.0,54.0,5.0,92.3023786971107,38.0,34.94999999999999,41.0
2015,,West,1460,62.84895375206147,61.912465387039674,63.785442117083264,39.0,53.0,77.0,1.0,134.0,53.0,48.0,56.0
2015,,East,476,48.11162628500762,46.836752775446584,49.38649979456865,30.0,40.0,58.0,7.0,100.0,40.0,35.974999999999994,41.0
2015,,West,1481,61.50191723019023,60.66463041872741,62.33920404165305,40.0,55.0,75.0,3.0,127.5,55.0,51.0,60.0
2015,,East,552,48.83580748101869,47.79017949982886,49.88143546220852,33.0,44.48758665146782,60.0,12.0,100.5,45.0,45.0,50.0
2015,,West,1379,59.338268890429,58.51341653163869,60.16312124921931,37.0,51.515410508242844,75.0,0.0,132.0,52.0,49.0,54.0
2015,,East,407,50.001627705736915,48.794126471586424,51.20912893988741,33.0,45.0,60.0,0.0,100.5,45.0,40.0,50.0
2015,,West,1281,59.01704168265954,58.18228697159414,59.85179639372494,35.74195970802387,50.0,75.0,4.0,133.88706043796418,50.0,46.0,50.0
2015,,East,205,53.72081660127353,51.85668704266932,55.584946159877745,32.16027654382783,50.0,70.2645606456977,5.0,127.42098679850251,50.0,50.0,54.025
2016,,West,949,58.34743739092336,57.175786429707806,59.519088352138915,35.0,50.0,70.0,3.0,122.5,50.0,48.974999999999994,50.0
2016,,East,366,45.03279615849597,43.808264032796906,46.25732828419503,29.636095754728288,40.0,56.41227526855079,10.0,96.57654453928455,40.0,38.0,45.0
2016,,West,1176,65.26217719418952,64.25996224821,66.26439214016904,40.0,60.0,80.0,10.0,140.0,60.0,60.0,65.025
2016,,East,401,47.497891216276315,46.25913898600638,48.73664344654625,32.0,42.0,55.0,10.0,89.5,42.0,37.0,47.0
2016,,West,1237,65.38061813403067,64.41583051764448,66.34540575041686,40.0,56.0,80.0,10.0,140.0,56.0,52.0,62.0
2016,,East,453,48.824461239194314,47.84465305346363,49.804269424924996,35.0,44.0,60.0,10.0,97.5,44.0,42.92499999999998,47.0
2016,,West,1231,63.865027918351586,62.939417870038135,64.79063796666505,40.0,55.0,80.0,5.0,140.0,55.0,50.0,59.0
2016,,East,441,49.208137649224064,48.23934925882877,50.17692603961936,34.0,45.00763791479257,60.0,5.0,99.0,45.0,40.0,48.0
2016,,West,1245,62.72713875114787,61.81349011051673,63.64078739177901,40.0,55.0,80.0,14.0,140.0,55.0,50.0,60.0
2016,,East,219,51.46701831687888,49.829546669164564,53.10448996459319,30.0,49.0,65.0,15.0,117.5,49.0,46.0,58.0
2017,,West,840,61.04683083918239,59.90495735689285,62.18870432147193,38.0,50.0,75.0,10.0,130.5,50.0,45.0,50.0
2017,,East,339,49.051210782599625,47.37126111424824,50.73116045095101,30.0,40.0,54.0,10.0,90.0,40.0,34.974999999999994,44.0
2017,,West,1157,64.55073741021326,63.639842040421925,65.46163278000459,43.0,58.33578924105832,76.0,10.0,125.5,59.0,58.0,63.0
2017,,East,431,46.270134544855544,45.01385757216927,47.52641151754182,30.0,39.0,55.0,10.0,92.5,39.0,38.0,43.0
2017,,West,1297,62.659617238473274,61.638630841069926,63.68060363587662,40.0,54.0,80.0,10.0,140.0,54.0,48.0,58.0
2017,,East,518,50.148582459776264,49.11416552462823,51.1829993949243,33.0,45.0,60.0,10.0,100.5,45.0,40.0,48.0
2017,,West,1465,63.47722238046362,62.70508225007519,64.24936251085205,40.0,56.81146790103621,80.0,12.0,140.0,57.0,54.0,61.025
2017,,East,472,49.7025926846542,48.64018847235222,50.76499689695618,34.0,45.0,60.0,8.0,99.0,45.0,40.0,50.0
2017,,West,1459,61.45315515242333,60.60745588492242,62.29885441992423,40.0,54.0,75.0,5.0,127.5,54.0,49.974999999999994,58.0
2017,,East,294,51.13334185234683,49.70920986463103,52.557473840062634,30.0,45.0,65.0,5.0,117.5,45.0,39.0,50.0
2018,,West,840,59.453139736959116,58.33777324378018,60.568506230138055,38.0,50.0,75.0,6.0,130.5,50.0,47.974999999999994,50.0
2018,,East,383,46.547080947929274,45.3701602157741,47.72400168008445,30.0,40.0,52.0,5.0,85.0,40.0,35.0,44.0
2018,,West,1136,62.12734734726831,61.12853547743553,63.1261592171011,40.0,50.0,75.0,10.0,127.5,50.0,40.0,50.0
2018,,East,400,48.09731924680512,46.852038400424654,49.34260009318559,30.0,41.0,60.0,10.0,105.0,41.0,35.0,44.0
2018,,West,1237,65.38403089590116,64.52428008959023,66.24378170221209,41.0,60.0,80.0,10.0,138.5,60.0,60.0,65.0
2018,,East,530,50.2962290987958,49.11551199441544,51.476946203176155,34.9272857879986,43.0,60.0,9.0,97.6090713180021,43.0,40.0,46.0
2018,,West,1556,61.569422676413666,60.84849677626874,62.29034857655859,40.0,55.0,78.0,11.0,135.0,55.0,50.0,60.0
2018,,East,519,52.862028046956816,51.77084892996643,53.953207163947205,35.0,50.0,66.0,14.0,112.5,50.0,49.974999999999994,55.0
2018,,West,1500,61.32069943552102,60.53282466750192,62.10857420354012,40.0,53.0,75.51176951996821,10.0,128.77942379992052,53.0,48.0,56.0
2018,,East,297,52.00583474915734,50.43203975990092,53.57962973841376,31.0,48.251253322298844,60.0,16.0,103.5,48.0,46.0,54.025
2019,,West,629,59.270770926513926,57.854931137051416,60.686610715976435,34.0,50.0,72.0,5.0,129.0,50.0,47.0,52.0
2019,,East,287,47.02156915608293,45.818682383260075,48.22445592890579,32.0,44.0,55.0,3.0,89.5,44.0,40.0,48.0
2019,,West,954,61.40065917432875,60.378416124613324,62.42290222404418,40.0,50.0,75.0,10.0,127.5,50.0,43.0,50.0
2019,,East,348,47.9417455306236,46.534083979137336,49.34940708210986,30.180234132361576,40.0,55.90158900953196,11.0,94.48362132528754,40.0,35.0,43.0
2019,,West,1140,63.38734365073128,62.508042647595886,64.26664465386668,43.0,57.0,77.0,10.0,128.0,57.0,54.0,62.0
2019,,East,447,50.17816015772844,49.1090338655061,51.247286449950785,35.0,45.0,60.0,15.0,97.5,45.0,40.0,50.0
2019,,West,1379,63.45175932723257,62.653232319224465,64.25028633524067,41.0,60.0,77.0,1.0,131.0,60.0,60.0,68.0
2019,,East,496,52.38307714036608,51.22158182005954,53.544572460672626,34.0,45.0,61.51517355383819,10.0,102.78793388459547,45.0,40.0,47.0
2019,,West,1829,61.715368465054986,61.00864931757543,62.42208761253454,40.0,55.0,78.0,6.0,135.0,55.0,50.0,60.0
2019,,East,410,53.85378075262418,52.3719339897779,55.33562751547046,30.0,50.0,61.64728440737469,12.0,109.11821101843674,50.0,50.0,58.0
2020,,West,2353,62.24152551239998,61.51155113474986,62.971499890050104,39.0,50.0,79.0,5.0,139.0,50.0,44.974999999999994,50.0
2020,,East,546,49.6560355171643,48.47059632011551,50.841474714213085,30.0,42.0,60.0,12.0,105.0,42.0,39.0,44.0
2020,,West,1670,67.95219097901243,66.94232726833127,68.96205468969359,40.0,60.0,80.0,10.0,140.0,60.0,58.0,65.0
2020,,East,398,50.60564741705717,49.40454180531269,51.80675302880165,34.0,45.0,60.0,15.0,99.0,45.0,40.0,50.0
2020,,West,1487,67.66345264758458,66.7071158399765,68.61978945519266,45.0,60.0,80.0,10.0,132.5,60.0,58.0,64.0
2020,,East,455,49.79623388480117,48.64430981429198,50.94815795531036,31.0,45.0,60.0,10.0,103.5,45.0,40.0,50.0
2020,,West,1582,65.05702811182324,64.265472725682,65.84858349796448,41.0,60.0,80.0,10.0,138.5,60.0,60.0,65.0
2020,,East,526,51.412503876934245,50.35414006530644,52.47086768856205,35.0,45.0,62.250002703266254,12.0,103.12500675816563,45.0,40.0,47.0
2020,,West,2090,63.4129595166083,62.706290692466666,64.11962834074994,40.0,55.0,80.0,12.0,140.0,55.0,50.0,59.0
2020,,East,445,51.14528339960468,50.02914466169586,52.2614221375135,32.0,45.0,62.0,10.0,107.0,45.0,40.0,49.025
2021,,West,857,62.01254573841318,60.762635707691025,63.262455769135336,35.0,53.0,80.0,5.0,147.5,53.0,46.0,56.0
2021,,East,244,50.31813127829003,48.63867575624569,51.997586800334375,30.0,45.0,60.0,7.0,105.0,45.0,40.0,55.0
2021,,West,878,65.11739884912315,63.99469499662192,66.24010270162438,40.0,58.0,80.0,10.0,140.0,58.0,54.0,66.0
2021,,East,242,51.10614242386083,49.68518181948311,52.52710302823855,35.77194863511071,45.0,60.0,10.0,96.34207704733393,45.0,40.0,50.0
2021,,West,908,67.49657151680911,66.39545857967983,68.5976844539384,45.0,60.0,80.0,9.0,132.5,60.0,57.0,65.0
2021,,East,300,53.787693016156794,52.068222117838665,55.50716391447492,37.0,48.0,60.0,10.0,94.5,48.0,46.0,51.0
2021,,West,1113,68.09912399217768,67.03585002598727,69.16239795836809,43.0,60.0,81.0,10.0,138.0,60.0,55.0,60.0
2021,,East,391,52.526810412433164,51.388706524045865,53.66491430082046,37.0,50.0,65.0,8.0,107.0,50.0,50.0,55.0
2021,,West,1677,65.28856052133719,64.47098528716002,66.10613575551436,44.0,60.0,80.0,10.0,134.0,60.0,60.0,65.0
2021,,East,405,50.41243054816889,49.30369519748332,51.52116589885446,35.0,48.0,60.0,11.0,97.5,48.0,46.0,54.0
