year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2003,East,5342,3.67282,3.58841,3.75722,1.00000,3.00000,5.00000,0.0,11.00000,3.0,3.00000,3.00000
2004,West,,,,,,,,,,,,
2004,East,,,,,,,,,,,,
2005,West,15655,3.76955,3.71816,3.82093,1.00000,3.00000,5.00000,0.0,11.00000,3.0,3.00000,3.00000
2005,East,5034,3.44145,3.35932,3.52358,1.00000,3.00000,5.00000,0.0,11.00000,3.0,3.00000,3.00000
2006,West,,,,,,,,,,,,
2006,East,,,,,,,,,,,,
2007,West,15481,3.72513,3.67362,3.77665,1.00000,3.00000,5.00000,0.0,11.00000,3.0,3.00000,3.00000
2007,East,5007,3.38763,3.29890,3.47637,1.00000,3.00000,5.00000,0.0,11.00000,3.0,2.00000,3.00000
2008,West,,,,,,,,,,,,
2008,East,,,,,,,,,,,,
2009,West,13457,3.58300,3.52752,3.63847,1.00000,3.00000,5.00000,0.0,11.00000,3.0,3.00000,3.00000
2009,East,4536,3.23087,3.14210,3.31964,1.00000,3.00000,5.00000,0.0,11.00000,3.0,2.00000,3.00000
2010,West,,,,,,,,,,,,
2010,East,,,,,,,,,,,,
2011,West,22042,3.25766,3.21632,3.29900,1.00000,2.00000,5.00000,0.0,11.00000,2.0,2.00000,3.00000
2011,East,6308,2.94756,2.87701,3.01811,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
2012,West,5813,2.44787,2.38135,2.51439,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2012,East,1332,2.49398,2.35424,2.63372,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
2013,West,19936,2.68054,2.64133,2.71974,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
2013,East,5734,2.44000,2.37297,2.50703,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
2014,West,,,,,,,,,,,,
2014,East,,,,,,,,,,,,
2015,West,19780,2.65863,2.61932,2.69794,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
2015,East,5251,2.69277,2.61419,2.77136,0.00000,2.00000,4.00000,0.0,10.00000,2.0,2.00000,2.00000
2016,West,,,,,,,,,,,,
2016,East,,,,,,,,,,,,
2017,West,20818,2.59877,2.56190,2.63564,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
2017,East,5577,2.70987,2.63794,2.78180,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
2018,West,,,,,,,,,,,,
2018,East,,,,,,,,,,,,
2019,West,20093,2.59654,2.55883,2.63424,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
2019,East,5545,2.63306,2.56386,2.70225,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
2020,West,,,,,,,,,,,,
2020,East,,,,,,,,,,,,
2021,West,14952,1.85184,1.81528,1.88840,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2021,East,3712,1.92371,1.85038,1.99705,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
