year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,male,4147,3.64498,3.56403,3.72593,2.00000,3.00000,5.00000,1.0,9.50000,,,
1984,female,3923,3.15520,3.08412,3.22628,2.00000,2.00000,4.00000,1.0,7.00000,,,
1985,male,5325,2.71181,2.63754,2.78607,1.00000,2.00000,4.00000,0.0,8.50000,,,
1985,female,5533,2.34235,2.27570,2.40900,0.00000,2.00000,3.00000,0.0,7.50000,,,
1986,male,5173,2.59199,2.51777,2.66621,1.00000,2.00000,4.00000,0.0,8.50000,,,
1986,female,5306,2.24036,2.17523,2.30548,0.00000,2.00000,3.00000,0.0,7.50000,,,
1987,male,5135,2.64831,2.57376,2.72286,1.00000,2.00000,4.00000,0.0,8.50000,,,
1987,female,5229,2.30102,2.23468,2.36736,1.00000,2.00000,3.00000,0.0,6.00000,,,
1988,male,4893,2.60297,2.52697,2.67897,1.00000,2.00000,4.00000,0.0,8.50000,,,
1988,female,5011,2.22380,2.15895,2.28865,0.00000,2.00000,3.00000,0.0,7.50000,,,
1989,male,4728,2.61447,2.53633,2.69261,1.00000,2.00000,4.00000,0.0,8.50000,,,
1989,female,4862,2.19458,2.12750,2.26167,0.00000,2.00000,3.00000,0.0,7.50000,,,
1990,No answer / don't know,,,,,,,,,,,,
1990,male,2054,2.67364,2.54778,2.79950,0.00000,2.00000,4.00000,0.0,10.00000,,,
1990,female,2269,2.34016,2.23372,2.44661,0.00000,2.00000,4.00000,0.0,10.00000,,,
1991,male,,,,,,,,,,,,
1991,female,,,,,,,,,,,,
1992,male,6190,3.51380,3.43593,3.59166,1.00000,3.00000,5.00000,0.0,11.00000,,,
1992,female,6585,3.02638,2.95694,3.09582,1.00000,2.00000,4.00000,0.0,8.50000,,,
1993,male,6083,3.52498,3.44324,3.60672,1.00000,3.00000,5.00000,0.0,11.00000,,,
1993,female,6492,3.09084,3.02018,3.16150,1.00000,2.00000,4.00000,0.0,8.50000,,,
1994,male,,,,,,,,,,,,
1994,female,,,,,,,,,,,,
1995,male,6132,3.53238,3.45398,3.61077,1.00000,3.00000,5.00000,0.0,11.00000,,,
1995,female,6636,3.19594,3.12597,3.26592,1.00000,3.00000,5.00000,0.0,11.00000,,,
1996,male,,,,,,,,,,,,
1996,female,,,,,,,,,,,,
1997,male,5658,3.83740,3.75251,3.92229,2.00000,3.00000,5.00000,0.0,9.50000,,,
1997,female,6287,3.41760,3.34342,3.49178,1.00000,3.00000,5.00000,0.0,11.00000,,,
1998,male,,,,,,,,,,,,
1998,female,,,,,,,,,,,,
1999,male,6414,3.59438,3.51593,3.67283,1.00000,3.00000,5.00000,0.0,11.00000,,,
1999,female,6898,3.26072,3.19067,3.33077,1.00000,3.00000,5.00000,0.0,11.00000,,,
2000,male,,,,,,,,,,,,
2000,female,,,,,,,,,,,,
2001,male,10308,4.04790,3.98223,4.11358,2.00000,3.00000,6.00000,0.0,12.00000,,,
2001,female,11203,3.61927,3.56148,3.67706,1.00000,3.00000,5.00000,0.0,11.00000,,,
2002,male,,,,,,,,,,,,
2002,female,,,,,,,,,,,,
2003,male,10667,4.05135,3.98511,4.11758,1.00000,3.00000,6.00000,0.0,13.50000,,,
2003,female,11485,3.56920,3.51159,3.62681,1.00000,3.00000,5.00000,0.0,11.00000,,,
2004,male,,,,,,,,,,,,
2004,female,,,,,,,,,,,,
2005,male,9893,3.92751,3.86103,3.99400,1.00000,3.00000,6.00000,0.0,13.50000,,,
2005,female,10796,3.50098,3.44309,3.55887,1.00000,3.00000,5.00000,0.0,11.00000,,,
2006,male,,,,,,,,,,,,
2006,female,,,,,,,,,,,,
2007,male,9759,3.86456,3.79664,3.93247,1.00000,3.00000,5.00000,0.0,11.00000,,,
2007,female,10729,3.46899,3.41059,3.52740,1.00000,3.00000,5.00000,0.0,11.00000,,,
2008,male,,,,,,,,,,,,
2008,female,,,,,,,,,,,,
2009,male,8583,3.71753,3.64599,3.78906,1.00000,3.00000,5.00000,0.0,11.00000,,,
2009,female,9410,3.32647,3.26392,3.38902,1.00000,3.00000,5.00000,0.0,11.00000,,,
2010,male,,,,,,,,,,,,
2010,female,,,,,,,,,,,,
2011,Implausible value,,,,,,,,,,,,
2011,No answer / don't know,,,,,,,,,,,,
2011,male,12832,3.31778,3.26194,3.37361,1.00000,2.00000,5.00000,0.0,11.00000,,,
2011,female,15518,3.09312,3.04679,3.13945,1.00000,2.00000,5.00000,0.0,11.00000,,,
2012,Implausible value,,,,,,,,,,,,
2012,male,2900,2.64745,2.54759,2.74730,1.00000,2.00000,4.00000,0.0,8.50000,,,
2012,female,4245,2.30679,2.23298,2.38060,0.00000,2.00000,3.00000,0.0,7.50000,,,
2013,Implausible value,,,,,,,,,,,,
2013,male,11615,2.73018,2.67721,2.78315,1.00000,2.00000,4.00000,0.0,8.50000,,,
2013,female,14055,2.53882,2.49505,2.58260,1.00000,2.00000,4.00000,0.0,8.50000,,,
2014,Implausible value,,,,,,,,,,,,
2014,No answer / don't know,,,,,,,,,,,,
