year,bula_h,pli0095_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,Lower Saxony,Never,0.15952,172,1040,0.13726,0.18179
1988,Bremen,Seldom,0.41742,56,56,0.28709,0.54775
1988,North Rhine-Westphalia,At least once per week,0.05251,198,2678,0.04406,0.06096
1988,North Rhine-Westphalia,At least once per month,0.15231,530,2678,0.13870,0.16592
1988,North Rhine-Westphalia,Seldom,0.41939,1364,2678,0.40070,0.43809
1988,North Rhine-Westphalia,Never,0.19952,586,2678,0.18438,0.21466
1988,Hesse,At least once per week,0.10201,155,997,0.08321,0.12080
1988,Hesse,At least once per month,0.16581,215,997,0.14271,0.18891
1988,Hesse,Seldom,0.36500,405,997,0.33510,0.39490
1988,Hesse,Never,0.19288,222,997,0.16837,0.21738
1988,"Rhineland-Palatinate, Saarland",At least once per week,0.05193,44,728,0.03580,0.06806
1988,"Rhineland-Palatinate, Saarland",At least once per month,0.20664,168,728,0.17721,0.23607
1988,"Rhineland-Palatinate, Saarland",Seldom,0.38468,363,728,0.34932,0.42005
1988,"Rhineland-Palatinate, Saarland",Never,0.20521,153,728,0.17585,0.23457
1988,Baden-Wuerttemberg,At least once per week,0.06738,181,1879,0.05604,0.07872
1988,Baden-Wuerttemberg,At least once per month,0.18655,454,1879,0.16894,0.20417
1988,Baden-Wuerttemberg,Seldom,0.36006,767,1879,0.33835,0.38177
1988,Baden-Wuerttemberg,Never,0.20278,477,1879,0.18460,0.22097
1988,Bavaria,At least once per week,0.07451,175,1628,0.06175,0.08727
1988,Bavaria,At least once per month,0.18563,408,1628,0.16673,0.20452
1988,Bavaria,Seldom,0.36968,720,1628,0.34622,0.39314
1988,Bavaria,Never,0.18967,325,1628,0.17062,0.20872
1988,Berlin,At least once per month,0.17400,80,308,0.13159,0.21640
1988,Berlin,Seldom,0.31893,141,308,0.26679,0.37106
1988,Berlin,Never,0.31514,87,308,0.26317,0.36711
1990,Berlin,At least once per week,0.05604,57,273,0.02870,0.08337
1990,Berlin,At least once per month,0.09947,96,273,0.06390,0.13504
1990,Berlin,Seldom,0.10098,120,273,0.06518,0.13679
1990,Brandenburg,At least once per week,0.13382,129,724,0.10900,0.15864
1990,Brandenburg,At least once per month,0.18840,182,724,0.15990,0.21691
1990,Brandenburg,Seldom,0.35234,348,724,0.31752,0.38716
1990,Brandenburg,Never,0.09268,65,724,0.07154,0.11382
1990,Mecklenburg-Western Pomerania,At least once per week,0.11061,74,466,0.08210,0.13912
1990,Mecklenburg-Western Pomerania,At least once per month,0.23077,162,466,0.19247,0.26906
1990,Mecklenburg-Western Pomerania,Seldom,0.36535,230,466,0.32158,0.40912
1990,Saxony,At least once per week,0.12042,205,1314,0.10281,0.13802
1990,Saxony,At least once per month,0.21384,387,1314,0.19166,0.23602
1990,Saxony,Seldom,0.34084,593,1314,0.31521,0.36648
1990,Saxony,Never,0.09720,129,1314,0.08118,0.11323
1990,Saxony-Anhalt,At least once per week,0.14617,159,806,0.12176,0.17057
1990,Saxony-Anhalt,At least once per month,0.21491,220,806,0.18653,0.24329
1990,Saxony-Anhalt,Seldom,0.32339,347,806,0.29108,0.35571
1990,Saxony-Anhalt,Never,0.10627,80,806,0.08498,0.12756
1990,Thuringa,At least once per week,0.14038,139,741,0.11535,0.16541
1990,Thuringa,At least once per month,0.23149,226,741,0.20110,0.26188
1990,Thuringa,Seldom,0.32182,316,741,0.28815,0.35548
1990,Thuringa,Never,0.07386,60,741,0.05502,0.09271
1992,Schleswig-Holstein,At least once per month,0.14676,45,247,0.10254,0.19098
1992,Schleswig-Holstein,Seldom,0.43123,156,247,0.36934,0.49312
1992,Schleswig-Holstein,Never,0.13808,46,247,0.09497,0.18119
1992,Hamburg,At least once per month,0.22595,45,108,0.14670,0.30519
1992,Hamburg,Seldom,0.36946,63,108,0.27801,0.46092
1992,Lower Saxony,At least once per week,0.06161,72,961,0.04640,0.07682
1992,Lower Saxony,At least once per month,0.18721,235,961,0.16253,0.21188
1992,Lower Saxony,Seldom,0.43629,523,961,0.40492,0.46766
1992,Lower Saxony,Never,0.14020,131,961,0.11824,0.16217
1992,Bremen,Seldom,0.42747,45,45,0.28129,0.57365
1992,North Rhine-Westphalia,At least once per week,0.07284,245,2497,0.06265,0.08304
1992,North Rhine-Westphalia,At least once per month,0.20504,691,2497,0.18920,0.22088
1992,North Rhine-Westphalia,Seldom,0.41017,1226,2497,0.39088,0.42947
1992,North Rhine-Westphalia,Never,0.12174,335,2497,0.10891,0.13457
1992,Hesse,At least once per week,0.10152,120,942,0.08222,0.12082
1992,Hesse,At least once per month,0.23660,303,942,0.20944,0.26375
1992,Hesse,Seldom,0.34963,367,942,0.31916,0.38010
1992,Hesse,Never,0.14344,152,942,0.12105,0.16584
1992,"Rhineland-Palatinate, Saarland",At least once per week,0.07329,64,652,0.05327,0.09331
1992,"Rhineland-Palatinate, Saarland",At least once per month,0.24358,199,652,0.21061,0.27656
1992,"Rhineland-Palatinate, Saarland",Seldom,0.34754,277,652,0.31096,0.38412
1992,"Rhineland-Palatinate, Saarland",Never,0.16407,112,652,0.13562,0.19252
1992,Baden-Wuerttemberg,At least once per week,0.08295,212,1741,0.06999,0.09591
1992,Baden-Wuerttemberg,At least once per month,0.22927,525,1741,0.20952,0.24902
1992,Baden-Wuerttemberg,Seldom,0.35769,760,1741,0.33517,0.38021
1992,Baden-Wuerttemberg,Never,0.12473,244,1741,0.10921,0.14026
1992,Bavaria,At least once per week,0.07088,167,1618,0.05837,0.08338
1992,Bavaria,At least once per month,0.20607,436,1618,0.18635,0.22578
1992,Bavaria,Seldom,0.36695,725,1618,0.34346,0.39045
1992,Bavaria,Never,0.16422,290,1618,0.14616,0.18228
1992,Berlin,At least once per week,0.09528,60,590,0.07157,0.11899
1992,Berlin,At least once per month,0.22504,168,590,0.19131,0.25876
1992,Berlin,Seldom,0.37402,280,590,0.33495,0.41310
1992,Berlin,Never,0.13472,82,590,0.10715,0.16230
1992,Brandenburg,At least once per week,0.07486,60,657,0.05472,0.09500
1992,Brandenburg,At least once per month,0.21811,186,657,0.18651,0.24971
1992,Brandenburg,Seldom,0.41279,336,657,0.37512,0.45047
1992,Brandenburg,Never,0.10568,75,657,0.08215,0.12920
1992,Mecklenburg-Western Pomerania,At least once per month,0.20743,108,387,0.16698,0.24788
1992,Mecklenburg-Western Pomerania,Seldom,0.43182,243,387,0.38241,0.48124
1992,Mecklenburg-Western Pomerania,Never,0.09595,36,387,0.06657,0.12534
1992,Saxony,At least once per week,0.06787,95,1151,0.05333,0.08240
1992,Saxony,At least once per month,0.20001,295,1151,0.17689,0.22313
1992,Saxony,Seldom,0.41451,634,1151,0.38604,0.44299
1992,Saxony,Never,0.12485,127,1151,0.10575,0.14396
1992,Saxony-Anhalt,At least once per week,0.07047,61,767,0.05235,0.08860
1992,Saxony-Anhalt,At least once per month,0.22137,200,767,0.19197,0.25077
1992,Saxony-Anhalt,Seldom,0.45032,438,767,0.41508,0.48555
1992,Saxony-Anhalt,Never,0.09439,68,767,0.07369,0.11510
1992,Thuringa,At least once per week,0.07100,52,679,0.05167,0.09034
1992,Thuringa,At least once per month,0.23095,205,679,0.19923,0.26268
1992,Thuringa,Seldom,0.38484,359,679,0.34822,0.42147
1992,Thuringa,Never,0.10475,63,679,0.08170,0.12780
1994,Schleswig-Holstein,At least once per month,0.15697,57,263,0.11292,0.20102
1994,Schleswig-Holstein,Seldom,0.49787,173,263,0.43732,0.55841
1994,Schleswig-Holstein,Never,0.08529,33,263,0.05147,0.11911
1994,Hamburg,At least once per month,0.19642,40,105,0.12007,0.27278
1994,Hamburg,Seldom,0.41378,65,105,0.31912,0.50843
1994,Lower Saxony,At least once per week,0.05548,74,962,0.04101,0.06995
1994,Lower Saxony,At least once per month,0.22602,280,962,0.19957,0.25246
1994,Lower Saxony,Seldom,0.42394,496,962,0.39270,0.45519
1994,Lower Saxony,Never,0.11728,112,962,0.09694,0.13763
1994,Bremen,Seldom,0.44398,47,47,0.30039,0.58756
1994,North Rhine-Westphalia,At least once per week,0.06043,198,2439,0.05097,0.06989
1994,North Rhine-Westphalia,At least once per month,0.20575,637,2439,0.18970,0.22179
1994,North Rhine-Westphalia,Seldom,0.42804,1281,2439,0.40840,0.44768
1994,North Rhine-Westphalia,Never,0.11595,323,2439,0.10324,0.12866
1994,Hesse,At least once per week,0.09803,114,912,0.07872,0.11733
1994,Hesse,At least once per month,0.23113,278,912,0.20375,0.25850
1994,Hesse,Seldom,0.37303,399,912,0.34163,0.40444
1994,Hesse,Never,0.14014,121,912,0.11760,0.16268
1994,"Rhineland-Palatinate, Saarland",At least once per week,0.09067,77,628,0.06819,0.11314
1994,"Rhineland-Palatinate, Saarland",At least once per month,0.23118,182,628,0.19818,0.26418
1994,"Rhineland-Palatinate, Saarland",Seldom,0.33692,267,628,0.29992,0.37392
1994,"Rhineland-Palatinate, Saarland",Never,0.15275,102,628,0.12459,0.18091
1994,Baden-Wuerttemberg,At least once per week,0.08291,211,1724,0.06989,0.09593
1994,Baden-Wuerttemberg,At least once per month,0.23800,557,1724,0.21789,0.25811
1994,Baden-Wuerttemberg,Seldom,0.36556,741,1724,0.34282,0.38830
1994,Baden-Wuerttemberg,Never,0.11390,215,1724,0.09890,0.12890
1994,Bavaria,At least once per week,0.07247,146,1570,0.05964,0.08529
1994,Bavaria,At least once per month,0.18467,407,1570,0.16547,0.20387
1994,Bavaria,Seldom,0.39429,762,1570,0.37011,0.41847
1994,Bavaria,Never,0.15448,255,1570,0.13659,0.17236
1994,Berlin,At least once per week,0.10050,57,545,0.07523,0.12576
1994,Berlin,At least once per month,0.21158,156,545,0.17726,0.24590
1994,Berlin,Seldom,0.41063,277,545,0.36929,0.45197
1994,Berlin,Never,0.08734,55,545,0.06361,0.11106
1994,Brandenburg,At least once per week,0.07888,51,603,0.05735,0.10042
1994,Brandenburg,At least once per month,0.21382,157,603,0.18107,0.24658
1994,Brandenburg,Seldom,0.43323,335,603,0.39364,0.47281
1994,Brandenburg,Never,0.09724,60,603,0.07357,0.12091
1994,Mecklenburg-Western Pomerania,At least once per week,0.07943,42,410,0.05323,0.10564
1994,Mecklenburg-Western Pomerania,At least once per month,0.20006,103,410,0.16129,0.23884
1994,Mecklenburg-Western Pomerania,Seldom,0.41083,227,410,0.36315,0.45851
1994,Mecklenburg-Western Pomerania,Never,0.09141,38,410,0.06348,0.11934
1994,Saxony,At least once per week,0.06830,89,1121,0.05353,0.08308
1994,Saxony,At least once per month,0.20477,303,1121,0.18114,0.22841
1994,Saxony,Seldom,0.41345,593,1121,0.38461,0.44229
1994,Saxony,Never,0.13131,136,1121,0.11153,0.15109
1994,Saxony-Anhalt,At least once per week,0.07813,64,700,0.05823,0.09802
1994,Saxony-Anhalt,At least once per month,0.23031,187,700,0.19910,0.26153
1994,Saxony-Anhalt,Seldom,0.39743,367,700,0.36115,0.43371
1994,Saxony-Anhalt,Never,0.12949,82,700,0.10460,0.15438
1994,Thuringa,At least once per week,0.08028,66,661,0.05955,0.10101
1994,Thuringa,At least once per month,0.21405,170,661,0.18276,0.24534
1994,Thuringa,Seldom,0.40080,361,661,0.36341,0.43818
1994,Thuringa,Never,0.10679,64,661,0.08323,0.13036
1996,Schleswig-Holstein,At least once per month,0.23483,86,235,0.18052,0.28914
1996,Schleswig-Holstein,Seldom,0.42721,149,235,0.36383,0.49059
1996,Hamburg,At least once per month,0.25356,49,97,0.16653,0.34059
1996,Hamburg,Seldom,0.37663,48,97,0.27970,0.47356
1996,Lower Saxony,At least once per week,0.09237,123,1041,0.07477,0.10997
1996,Lower Saxony,At least once per month,0.21737,314,1041,0.19231,0.24244
1996,Lower Saxony,Seldom,0.41766,515,1041,0.38768,0.44763
1996,Lower Saxony,Never,0.08526,89,1041,0.06829,0.10223
1996,Bremen,At least once per month,0.24208,31,74,0.14382,0.34034
1996,Bremen,Seldom,0.40394,43,74,0.29137,0.51650
1996,North Rhine-Westphalia,At least once per week,0.08331,290,2544,0.07257,0.09405
1996,North Rhine-Westphalia,At least once per month,0.25280,812,2544,0.23590,0.26969
1996,North Rhine-Westphalia,Seldom,0.38365,1167,2544,0.36475,0.40255
1996,North Rhine-Westphalia,Never,0.09901,275,2544,0.08740,0.11062
1996,Hesse,At least once per week,0.11636,128,903,0.09543,0.13729
1996,Hesse,At least once per month,0.24711,276,903,0.21896,0.27526
1996,Hesse,Seldom,0.34077,375,903,0.30984,0.37170
1996,Hesse,Never,0.13017,124,903,0.10821,0.15213
1996,"Rhineland-Palatinate, Saarland",At least once per week,0.11078,99,690,0.08735,0.13422
1996,"Rhineland-Palatinate, Saarland",At least once per month,0.23179,215,690,0.20028,0.26329
1996,"Rhineland-Palatinate, Saarland",Seldom,0.34162,290,690,0.30621,0.37703
1996,"Rhineland-Palatinate, Saarland",Never,0.11767,86,690,0.09361,0.14173
1996,Baden-Wuerttemberg,At least once per week,0.11809,269,1698,0.10274,0.13345
1996,Baden-Wuerttemberg,At least once per month,0.25653,587,1698,0.23576,0.27731
1996,Baden-Wuerttemberg,Seldom,0.33050,686,1698,0.30812,0.35288
1996,Baden-Wuerttemberg,Never,0.09292,156,1698,0.07911,0.10673
1996,Bavaria,At least once per week,0.10525,196,1650,0.09043,0.12006
1996,Bavaria,At least once per month,0.21224,481,1650,0.19250,0.23197
1996,Bavaria,Seldom,0.37361,750,1650,0.35026,0.39696
1996,Bavaria,Never,0.12832,223,1650,0.11218,0.14446
1996,Berlin,At least once per week,0.09941,65,538,0.07410,0.12471
1996,Berlin,At least once per month,0.25686,166,538,0.21991,0.29381
1996,Berlin,Seldom,0.34905,237,538,0.30873,0.38937
1996,Berlin,Never,0.11642,70,538,0.08929,0.14355
1996,Brandenburg,At least once per week,0.08317,59,597,0.06100,0.10534
1996,Brandenburg,At least once per month,0.26784,196,597,0.23229,0.30339
1996,Brandenburg,Seldom,0.41131,305,597,0.37180,0.45081
1996,Brandenburg,Never,0.06819,37,597,0.04796,0.08843
1996,Mecklenburg-Western Pomerania,At least once per week,0.07313,33,382,0.04699,0.09927
1996,Mecklenburg-Western Pomerania,At least once per month,0.28700,137,382,0.24158,0.33243
1996,Mecklenburg-Western Pomerania,Seldom,0.42018,212,382,0.37062,0.46974
1996,Saxony,At least once per week,0.09247,124,1102,0.07536,0.10959
1996,Saxony,At least once per month,0.24955,354,1102,0.22399,0.27512
1996,Saxony,Seldom,0.38121,528,1102,0.35252,0.40990
1996,Saxony,Never,0.09854,96,1102,0.08093,0.11614
1996,Saxony-Anhalt,At least once per week,0.10711,80,671,0.08369,0.13053
1996,Saxony-Anhalt,At least once per month,0.26651,228,671,0.23303,0.29998
1996,Saxony-Anhalt,Seldom,0.39109,319,671,0.35414,0.42805
1996,Saxony-Anhalt,Never,0.07792,44,671,0.05763,0.09822
1996,Thuringa,At least once per week,0.11147,77,660,0.08744,0.13550
1996,Thuringa,At least once per month,0.26071,224,660,0.22719,0.29423
1996,Thuringa,Seldom,0.37077,320,660,0.33389,0.40765
1996,Thuringa,Never,0.07094,39,660,0.05134,0.09055
1997,Schleswig-Holstein,At least once per month,0.24082,84,216,0.18367,0.29798
1997,Schleswig-Holstein,Seldom,0.37536,132,216,0.31063,0.44008
1997,Hamburg,At least once per month,0.27937,48,98,0.19007,0.36866
1997,Hamburg,Seldom,0.33593,50,98,0.24194,0.42993
1997,Lower Saxony,At least once per week,0.07432,99,1030,0.05830,0.09035
1997,Lower Saxony,At least once per month,0.20019,291,1030,0.17574,0.22463
1997,Lower Saxony,Seldom,0.43053,537,1030,0.40027,0.46078
1997,Lower Saxony,Never,0.09938,103,1030,0.08110,0.11766
1997,Bremen,Seldom,0.30433,34,34,0.14734,0.46132
1997,North Rhine-Westphalia,At least once per week,0.07439,251,2487,0.06408,0.08471
1997,North Rhine-Westphalia,At least once per month,0.23412,742,2487,0.21748,0.25077
1997,North Rhine-Westphalia,Seldom,0.38921,1204,2487,0.37005,0.40838
1997,North Rhine-Westphalia,Never,0.11895,290,2487,0.10622,0.13168
1997,Hesse,At least once per week,0.12198,121,833,0.09974,0.14422
1997,Hesse,At least once per month,0.24677,253,833,0.21747,0.27606
1997,Hesse,Seldom,0.34175,355,833,0.30952,0.37398
1997,Hesse,Never,0.10337,104,833,0.08268,0.12406
1997,"Rhineland-Palatinate, Saarland",At least once per week,0.11926,100,709,0.09539,0.14313
1997,"Rhineland-Palatinate, Saarland",At least once per month,0.22648,211,709,0.19565,0.25731
1997,"Rhineland-Palatinate, Saarland",Seldom,0.32494,293,709,0.29044,0.35944
1997,"Rhineland-Palatinate, Saarland",Never,0.13862,105,709,0.11317,0.16408
1997,Baden-Wuerttemberg,At least once per week,0.09258,226,1693,0.07877,0.10639
1997,Baden-Wuerttemberg,At least once per month,0.21470,506,1693,0.19514,0.23427
1997,Baden-Wuerttemberg,Seldom,0.37326,755,1693,0.35021,0.39630
1997,Baden-Wuerttemberg,Never,0.11233,206,1693,0.09729,0.12738
1997,Bavaria,At least once per week,0.09911,208,1612,0.08452,0.11370
1997,Bavaria,At least once per month,0.22467,488,1612,0.20429,0.24505
1997,Bavaria,Seldom,0.36397,699,1612,0.34047,0.38746
1997,Bavaria,Never,0.12517,217,1612,0.10901,0.14132
1997,Berlin,At least once per week,0.11818,75,507,0.09005,0.14631
1997,Berlin,At least once per month,0.22520,145,507,0.18880,0.26160
1997,Berlin,Seldom,0.35328,227,507,0.31163,0.39492
1997,Berlin,Never,0.12494,60,507,0.09613,0.15375
1997,Brandenburg,At least once per week,0.10312,70,594,0.07864,0.12759
1997,Brandenburg,At least once per month,0.26111,180,594,0.22576,0.29646
1997,Brandenburg,Seldom,0.39362,292,594,0.35429,0.43294
1997,Brandenburg,Never,0.08664,52,594,0.06400,0.10928
1997,Mecklenburg-Western Pomerania,At least once per week,0.16009,65,364,0.12236,0.19781
1997,Mecklenburg-Western Pomerania,At least once per month,0.22550,109,364,0.18251,0.26850
1997,Mecklenburg-Western Pomerania,Seldom,0.37972,190,364,0.32980,0.42965
1997,Saxony,At least once per week,0.09343,118,1071,0.07599,0.11087
1997,Saxony,At least once per month,0.24427,319,1071,0.21853,0.27002
1997,Saxony,Seldom,0.39294,545,1071,0.36367,0.42220
1997,Saxony,Never,0.08512,89,1071,0.06840,0.10184
1997,Saxony-Anhalt,At least once per week,0.09285,72,662,0.07073,0.11498
1997,Saxony-Anhalt,At least once per month,0.29781,229,662,0.26295,0.33268
1997,Saxony-Anhalt,Seldom,0.37526,304,662,0.33835,0.41217
1997,Saxony-Anhalt,Never,0.09510,57,662,0.07274,0.11746
1997,Thuringa,At least once per week,0.07695,61,660,0.05660,0.09729
1997,Thuringa,At least once per month,0.24934,214,660,0.21631,0.28237
1997,Thuringa,Seldom,0.38661,327,660,0.34943,0.42379
1997,Thuringa,Never,0.08859,58,660,0.06689,0.11028
1999,Schleswig-Holstein,At least once per month,0.22190,92,265,0.17177,0.27202
1999,Schleswig-Holstein,Seldom,0.42850,173,265,0.36881,0.48820
1999,Hamburg,At least once per month,0.19750,42,109,0.12241,0.27258
1999,Hamburg,Seldom,0.43674,67,109,0.34320,0.53028
1999,Lower Saxony,At least once per week,0.07620,119,1161,0.06093,0.09146
1999,Lower Saxony,At least once per month,0.23507,356,1161,0.21066,0.25947
1999,Lower Saxony,Seldom,0.41679,584,1161,0.38842,0.44517
1999,Lower Saxony,Never,0.08679,102,1161,0.07059,0.10300
1999,Bremen,Seldom,0.34279,37,37,0.18774,0.49784
1999,North Rhine-Westphalia,At least once per week,0.07653,273,2684,0.06647,0.08659
1999,North Rhine-Westphalia,At least once per month,0.21944,738,2684,0.20378,0.23510
1999,North Rhine-Westphalia,Seldom,0.40715,1345,2684,0.38856,0.42574
1999,North Rhine-Westphalia,Never,0.11499,328,2684,0.10292,0.12706
1999,Hesse,At least once per week,0.09289,108,888,0.07379,0.11199
1999,Hesse,At least once per month,0.22435,277,888,0.19690,0.25181
1999,Hesse,Seldom,0.39663,407,888,0.36444,0.42883
1999,Hesse,Never,0.10536,96,888,0.08515,0.12556
1999,"Rhineland-Palatinate, Saarland",At least once per week,0.07801,74,767,0.05902,0.09700
1999,"Rhineland-Palatinate, Saarland",At least once per month,0.23454,254,767,0.20454,0.26455
1999,"Rhineland-Palatinate, Saarland",Seldom,0.35881,324,767,0.32484,0.39278
1999,"Rhineland-Palatinate, Saarland",Never,0.14836,115,767,0.12318,0.17353
1999,Baden-Wuerttemberg,At least once per week,0.10322,226,1719,0.08883,0.11760
1999,Baden-Wuerttemberg,At least once per month,0.21699,503,1719,0.19750,0.23648
1999,Baden-Wuerttemberg,Seldom,0.36909,760,1719,0.34628,0.39191
1999,Baden-Wuerttemberg,Never,0.11855,230,1719,0.10327,0.13384
1999,Bavaria,At least once per week,0.08641,197,1781,0.07336,0.09947
1999,Bavaria,At least once per month,0.18852,463,1781,0.17035,0.20669
1999,Bavaria,Seldom,0.39454,845,1781,0.37183,0.41725
1999,Bavaria,Never,0.15134,276,1781,0.13470,0.16799
1999,Berlin,At least once per week,0.10792,62,511,0.08099,0.13485
1999,Berlin,At least once per month,0.20575,137,511,0.17067,0.24084
1999,Berlin,Seldom,0.40515,267,511,0.36255,0.44776
1999,Berlin,Never,0.10158,45,511,0.07536,0.12780
1999,Brandenburg,At least once per week,0.09270,60,592,0.06932,0.11608
1999,Brandenburg,At least once per month,0.24274,171,592,0.20817,0.27731
1999,Brandenburg,Seldom,0.43793,324,592,0.39793,0.47793
1999,Brandenburg,Never,0.06291,37,592,0.04333,0.08248
1999,Mecklenburg-Western Pomerania,At least once per week,0.11679,46,375,0.08424,0.14934
1999,Mecklenburg-Western Pomerania,At least once per month,0.26964,137,375,0.22467,0.31462
1999,Mecklenburg-Western Pomerania,Seldom,0.38763,192,375,0.33825,0.43701
1999,Saxony,At least once per week,0.07143,98,1144,0.05650,0.08636
1999,Saxony,At least once per month,0.25578,374,1144,0.23049,0.28108
1999,Saxony,Seldom,0.42991,593,1144,0.40121,0.45861
