year,pgisced97,pli0095_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,Lower Secondary Level,At least once per month,0.17493,621,2884,0.16106,0.18880
1986,Lower Secondary Level,Seldom,0.42850,1282,2884,0.41043,0.44656
1986,Lower Secondary Level,Never,0.29752,717,2884,0.28084,0.31421
1986,Upper Secondary Level,At least once per week,0.07013,383,4963,0.06302,0.07724
1986,Upper Secondary Level,At least once per month,0.21547,1201,4963,0.20403,0.22691
1986,Upper Secondary Level,Seldom,0.50754,2521,4963,0.49363,0.52145
1986,Upper Secondary Level,Never,0.19934,858,4963,0.18822,0.21045
1986,Post-secondary Non-tertiary Level,At least once per week,0.13354,40,271,0.09297,0.17412
1986,Post-secondary Non-tertiary Level,At least once per month,0.27786,77,271,0.22442,0.33129
1986,Post-secondary Non-tertiary Level,Seldom,0.40522,110,271,0.34666,0.46378
1986,Post-secondary Non-tertiary Level,Never,0.17107,44,271,0.12615,0.21599
1986,First Stage of Tertiary Education,At least once per week,0.07534,42,574,0.05373,0.09695
1986,First Stage of Tertiary Education,At least once per month,0.23348,129,574,0.19884,0.26812
1986,First Stage of Tertiary Education,Seldom,0.47259,301,574,0.43172,0.51347
1986,First Stage of Tertiary Education,Never,0.19966,102,574,0.16693,0.23239
1986,Second Stage of Tertiary Education,At least once per week,0.07850,64,746,0.05919,0.09781
1986,Second Stage of Tertiary Education,At least once per month,0.19422,146,746,0.16581,0.22263
1986,Second Stage of Tertiary Education,Seldom,0.50513,388,746,0.46923,0.54103
1986,Second Stage of Tertiary Education,Never,0.21825,148,746,0.18859,0.24791
1988,Pre-primary Level,Seldom,0.52444,87,118,0.43395,0.61494
1988,Pre-primary Level,Never,0.20582,31,118,0.13256,0.27908
1988,Primary Level,At least once per week,0.11736,95,689,0.09331,0.14141
1988,Primary Level,At least once per month,0.21437,167,689,0.18370,0.24503
1988,Primary Level,Seldom,0.36444,238,689,0.32848,0.40040
1988,Primary Level,Never,0.29911,189,689,0.26489,0.33332
1988,Lower Secondary Level,At least once per week,0.09116,275,2703,0.08031,0.10202
1988,Lower Secondary Level,At least once per month,0.17888,550,2703,0.16443,0.19334
1988,Lower Secondary Level,Seldom,0.41257,1150,2703,0.39401,0.43114
1988,Lower Secondary Level,Never,0.30923,728,2703,0.29180,0.32665
1988,Upper Secondary Level,At least once per week,0.06364,364,4701,0.05666,0.07062
1988,Upper Secondary Level,At least once per month,0.21490,1099,4701,0.20316,0.22665
1988,Upper Secondary Level,Seldom,0.50182,2353,4701,0.48753,0.51612
1988,Upper Secondary Level,Never,0.20872,885,4701,0.19710,0.22034
1988,Post-secondary Non-tertiary Level,At least once per month,0.26281,71,237,0.20665,0.31896
1988,Post-secondary Non-tertiary Level,Seldom,0.44727,116,237,0.38384,0.51071
1988,Post-secondary Non-tertiary Level,Never,0.18963,50,237,0.13961,0.23964
1988,First Stage of Tertiary Education,At least once per week,0.06677,35,536,0.04561,0.08792
1988,First Stage of Tertiary Education,At least once per month,0.20160,116,536,0.16761,0.23560
1988,First Stage of Tertiary Education,Seldom,0.52960,297,536,0.48730,0.57189
1988,First Stage of Tertiary Education,Never,0.19526,88,536,0.16167,0.22885
1988,Second Stage of Tertiary Education,At least once per week,0.06067,40,699,0.04296,0.07838
1988,Second Stage of Tertiary Education,At least once per month,0.22883,160,699,0.19766,0.25999
1988,Second Stage of Tertiary Education,Seldom,0.50652,369,699,0.46943,0.54361
1988,Second Stage of Tertiary Education,Never,0.19979,130,699,0.17012,0.22945
1990,Lower Secondary Level,At least once per week,0.01632,73,504,0.00525,0.02739
1990,Lower Secondary Level,At least once per month,0.02413,118,504,0.01072,0.03754
1990,Lower Secondary Level,Seldom,0.04616,209,504,0.02782,0.06449
1990,Lower Secondary Level,Never,0.03076,104,504,0.01567,0.04584
1990,Upper Secondary Level,At least once per week,0.03587,437,2505,0.02859,0.04315
1990,Upper Secondary Level,At least once per month,0.06067,734,2505,0.05132,0.07002
1990,Upper Secondary Level,Seldom,0.08984,1122,2505,0.07864,0.10104
1990,Upper Secondary Level,Never,0.02147,212,2505,0.01580,0.02715
1990,Post-secondary Non-tertiary Level,Seldom,0.06000,38,38,-0.01652,0.13653
1990,First Stage of Tertiary Education,At least once per week,0.03157,44,232,0.00902,0.05412
1990,First Stage of Tertiary Education,At least once per month,0.05126,81,232,0.02282,0.07969
1990,First Stage of Tertiary Education,Seldom,0.07269,107,232,0.03921,0.10617
1990,Second Stage of Tertiary Education,At least once per week,0.06614,185,986,0.05062,0.08166
1990,Second Stage of Tertiary Education,At least once per month,0.11500,309,986,0.09508,0.13493
1990,Second Stage of Tertiary Education,Seldom,0.16632,450,986,0.14307,0.18957
1990,Second Stage of Tertiary Education,Never,0.01920,42,986,0.01063,0.02777
1992,Pre-primary Level,At least once per month,0.30721,58,157,0.23482,0.37961
1992,Pre-primary Level,Seldom,0.52745,99,157,0.44911,0.60580
1992,Primary Level,At least once per week,0.10851,84,623,0.08406,0.13295
1992,Primary Level,At least once per month,0.24974,171,623,0.21572,0.28376
1992,Primary Level,Seldom,0.38351,232,623,0.34530,0.42173
1992,Primary Level,Never,0.24931,136,623,0.21531,0.28330
1992,Lower Secondary Level,At least once per week,0.11400,322,2752,0.10213,0.12588
1992,Lower Secondary Level,At least once per month,0.22665,732,2752,0.21100,0.24229
1992,Lower Secondary Level,Seldom,0.40739,1154,2752,0.38903,0.42576
1992,Lower Secondary Level,Never,0.23883,544,2752,0.22290,0.25477
1992,Upper Secondary Level,At least once per week,0.08788,612,6645,0.08107,0.09469
1992,Upper Secondary Level,At least once per month,0.26075,1867,6645,0.25020,0.27131
1992,Upper Secondary Level,Seldom,0.48965,3380,6645,0.47763,0.50167
1992,Upper Secondary Level,Never,0.14418,786,6645,0.13573,0.15263
1992,Post-secondary Non-tertiary Level,At least once per week,0.07372,36,381,0.04744,0.09999
1992,Post-secondary Non-tertiary Level,At least once per month,0.35288,139,381,0.30483,0.40093
1992,Post-secondary Non-tertiary Level,Seldom,0.46831,171,381,0.41814,0.51848
1992,Post-secondary Non-tertiary Level,Never,0.09709,35,381,0.06732,0.12685
1992,First Stage of Tertiary Education,At least once per week,0.05736,49,757,0.04078,0.07393
1992,First Stage of Tertiary Education,At least once per month,0.26677,212,757,0.23525,0.29830
1992,First Stage of Tertiary Education,Seldom,0.49654,391,757,0.46090,0.53219
1992,First Stage of Tertiary Education,Never,0.16478,105,757,0.13834,0.19123
1992,Second Stage of Tertiary Education,At least once per week,0.06927,124,1646,0.05700,0.08154
1992,Second Stage of Tertiary Education,At least once per month,0.25641,434,1646,0.23531,0.27751
1992,Second Stage of Tertiary Education,Seldom,0.53484,920,1646,0.51073,0.55894
1992,Second Stage of Tertiary Education,Never,0.13158,168,1646,0.11525,0.14792
1994,Pre-primary Level,At least once per month,0.31109,67,190,0.24509,0.37709
1994,Pre-primary Level,Seldom,0.49378,123,190,0.42250,0.56506
1994,Primary Level,At least once per week,0.08749,63,554,0.06394,0.11105
1994,Primary Level,At least once per month,0.26921,164,554,0.23224,0.30618
1994,Primary Level,Seldom,0.40294,211,554,0.36206,0.44382
1994,Primary Level,Never,0.23032,116,554,0.19522,0.26541
1994,Lower Secondary Level,At least once per week,0.10888,282,2470,0.09659,0.12116
1994,Lower Secondary Level,At least once per month,0.22858,631,2470,0.21201,0.24514
1994,Lower Secondary Level,Seldom,0.41549,1084,2470,0.39605,0.43493
1994,Lower Secondary Level,Never,0.23325,473,2470,0.21656,0.24993
1994,Upper Secondary Level,At least once per week,0.08795,610,6526,0.08108,0.09482
1994,Upper Secondary Level,At least once per month,0.26509,1851,6526,0.25438,0.27580
1994,Upper Secondary Level,Seldom,0.50092,3347,6526,0.48878,0.51305
1994,Upper Secondary Level,Never,0.13641,718,6526,0.12808,0.14474
1994,Post-secondary Non-tertiary Level,At least once per week,0.07262,32,390,0.04683,0.09841
1994,Post-secondary Non-tertiary Level,At least once per month,0.33908,128,390,0.29204,0.38612
1994,Post-secondary Non-tertiary Level,Seldom,0.49180,192,390,0.44211,0.54148
1994,Post-secondary Non-tertiary Level,Never,0.09650,38,390,0.06716,0.12585
1994,First Stage of Tertiary Education,At least once per week,0.07074,55,744,0.05231,0.08918
1994,First Stage of Tertiary Education,At least once per month,0.22785,202,744,0.19769,0.25801
1994,First Stage of Tertiary Education,Seldom,0.53861,401,744,0.50276,0.57445
1994,First Stage of Tertiary Education,Never,0.14737,86,744,0.12188,0.17285
1994,Second Stage of Tertiary Education,At least once per week,0.06979,125,1645,0.05747,0.08211
1994,Second Stage of Tertiary Education,At least once per month,0.24488,417,1645,0.22409,0.26567
1994,Second Stage of Tertiary Education,Seldom,0.55964,927,1645,0.53564,0.58363
1994,Second Stage of Tertiary Education,Never,0.11960,176,1645,0.10391,0.13528
1996,Pre-primary Level,At least once per week,0.11109,34,268,0.07340,0.14878
1996,Pre-primary Level,At least once per month,0.31905,87,268,0.26314,0.37496
1996,Pre-primary Level,Seldom,0.49146,147,268,0.43150,0.55143
1996,Primary Level,At least once per week,0.13534,71,488,0.10496,0.16572
1996,Primary Level,At least once per month,0.29300,156,488,0.25257,0.33342
1996,Primary Level,Seldom,0.36343,184,488,0.32071,0.40615
1996,Primary Level,Never,0.20332,77,488,0.16757,0.23906
1996,Lower Secondary Level,At least once per week,0.14748,338,2369,0.13320,0.16176
1996,Lower Secondary Level,At least once per month,0.23822,670,2369,0.22106,0.25537
1996,Lower Secondary Level,Seldom,0.40784,985,2369,0.38804,0.42763
1996,Lower Secondary Level,Never,0.19525,376,2369,0.17929,0.21122
1996,Upper Secondary Level,At least once per week,0.11517,783,6596,0.10746,0.12287
1996,Upper Secondary Level,At least once per month,0.30498,2174,6596,0.29387,0.31609
1996,Upper Secondary Level,Seldom,0.45883,3044,6596,0.44680,0.47085
1996,Upper Secondary Level,Never,0.11606,595,6596,0.10833,0.12379
1996,Post-secondary Non-tertiary Level,At least once per week,0.10372,56,468,0.07606,0.13137
1996,Post-secondary Non-tertiary Level,At least once per month,0.36368,179,468,0.32004,0.40731
1996,Post-secondary Non-tertiary Level,Seldom,0.45430,198,468,0.40914,0.49945
1996,Post-secondary Non-tertiary Level,Never,0.07096,35,468,0.04767,0.09424
1996,First Stage of Tertiary Education,At least once per week,0.10402,80,759,0.08228,0.12575
1996,First Stage of Tertiary Education,At least once per month,0.31831,264,759,0.28514,0.35147
1996,First Stage of Tertiary Education,Seldom,0.47197,363,759,0.43643,0.50751
1996,First Stage of Tertiary Education,Never,0.09972,52,759,0.07839,0.12105
1996,Second Stage of Tertiary Education,At least once per week,0.09936,181,1760,0.08538,0.11334
1996,Second Stage of Tertiary Education,At least once per month,0.29672,524,1760,0.27537,0.31806
1996,Second Stage of Tertiary Education,Seldom,0.51534,933,1760,0.49198,0.53869
1996,Second Stage of Tertiary Education,Never,0.08375,122,1760,0.07081,0.09670
1997,Pre-primary Level,At least once per week,0.14843,44,312,0.10892,0.18795
1997,Pre-primary Level,At least once per month,0.20962,70,312,0.16438,0.25485
1997,Pre-primary Level,Seldom,0.52104,163,312,0.46552,0.57656
1997,Pre-primary Level,Never,0.11519,35,312,0.07971,0.15068
1997,Primary Level,At least once per week,0.09884,60,462,0.07159,0.12608
1997,Primary Level,At least once per month,0.26394,129,462,0.22370,0.30418
1997,Primary Level,Seldom,0.41775,191,462,0.37272,0.46277
1997,Primary Level,Never,0.21726,82,462,0.17962,0.25491
1997,Lower Secondary Level,At least once per week,0.12867,310,2307,0.11500,0.14234
1997,Lower Secondary Level,At least once per month,0.24210,657,2307,0.22462,0.25959
1997,Lower Secondary Level,Seldom,0.39675,946,2307,0.37679,0.41672
1997,Lower Secondary Level,Never,0.21437,394,2307,0.19762,0.23112
1997,Upper Secondary Level,At least once per week,0.11267,746,6435,0.10494,0.12039
1997,Upper Secondary Level,At least once per month,0.29328,2006,6435,0.28216,0.30440
1997,Upper Secondary Level,Seldom,0.45979,3039,6435,0.44762,0.47197
1997,Upper Secondary Level,Never,0.12360,644,6435,0.11556,0.13164
1997,Post-secondary Non-tertiary Level,At least once per week,0.12094,51,450,0.09078,0.15110
1997,Post-secondary Non-tertiary Level,At least once per month,0.35752,167,450,0.31319,0.40185
1997,Post-secondary Non-tertiary Level,Seldom,0.43032,198,450,0.38452,0.47611
1997,Post-secondary Non-tertiary Level,Never,0.09090,34,450,0.06431,0.11749
1997,First Stage of Tertiary Education,At least once per week,0.09708,78,745,0.07580,0.11835
1997,First Stage of Tertiary Education,At least once per month,0.30494,238,745,0.27186,0.33802
1997,First Stage of Tertiary Education,Seldom,0.45525,358,745,0.41946,0.49103
1997,First Stage of Tertiary Education,Never,0.11672,71,745,0.09365,0.13979
1997,Second Stage of Tertiary Education,At least once per week,0.09080,171,1754,0.07735,0.10426
1997,Second Stage of Tertiary Education,At least once per month,0.27315,509,1754,0.25229,0.29401
1997,Second Stage of Tertiary Education,Seldom,0.51794,926,1754,0.49455,0.54134
1997,Second Stage of Tertiary Education,Never,0.10621,148,1754,0.09179,0.12064
1999,Pre-primary Level,At least once per week,0.10051,32,291,0.06590,0.13512
1999,Pre-primary Level,At least once per month,0.32770,99,291,0.27367,0.38172
1999,Pre-primary Level,Seldom,0.48575,160,291,0.42822,0.54327
1999,Primary Level,At least once per week,0.11491,56,422,0.08445,0.14538
1999,Primary Level,At least once per month,0.23496,109,422,0.19446,0.27546
1999,Primary Level,Seldom,0.37137,156,422,0.32522,0.41753
1999,Primary Level,Never,0.26141,101,422,0.21944,0.30338
1999,Lower Secondary Level,At least once per week,0.11357,297,2422,0.10093,0.12621
1999,Lower Secondary Level,At least once per month,0.23242,650,2422,0.21560,0.24925
1999,Lower Secondary Level,Seldom,0.40866,1025,2422,0.38908,0.42824
1999,Lower Secondary Level,Never,0.23449,450,2422,0.21761,0.25137
1999,Upper Secondary Level,At least once per week,0.10988,775,6898,0.10250,0.11726
1999,Upper Secondary Level,At least once per month,0.27048,2056,6898,0.25999,0.28096
1999,Upper Secondary Level,Seldom,0.49402,3398,6898,0.48222,0.50582
1999,Upper Secondary Level,Never,0.11859,669,6898,0.11096,0.12622
1999,Post-secondary Non-tertiary Level,At least once per week,0.08789,40,473,0.06235,0.11344
1999,Post-secondary Non-tertiary Level,At least once per month,0.36123,179,473,0.31790,0.40457
1999,Post-secondary Non-tertiary Level,Seldom,0.48774,254,473,0.44265,0.53284
1999,First Stage of Tertiary Education,At least once per week,0.09092,72,808,0.07109,0.11076
1999,First Stage of Tertiary Education,At least once per month,0.27985,259,808,0.24888,0.31083
1999,First Stage of Tertiary Education,Seldom,0.52259,423,808,0.48813,0.55705
1999,First Stage of Tertiary Education,Never,0.09650,54,808,0.07612,0.11687
1999,Second Stage of Tertiary Education,At least once per week,0.07970,143,1946,0.06766,0.09173
1999,Second Stage of Tertiary Education,At least once per month,0.25188,547,1946,0.23259,0.27117
1999,Second Stage of Tertiary Education,Seldom,0.55714,1103,1946,0.53506,0.57921
1999,Second Stage of Tertiary Education,Never,0.10229,153,1946,0.08882,0.11576
2001,Pre-primary Level,At least once per week,0.15818,79,536,0.12725,0.18910
2001,Pre-primary Level,At least once per month,0.34633,180,536,0.30601,0.38665
2001,Pre-primary Level,Seldom,0.40131,230,536,0.35977,0.44284
2001,Pre-primary Level,Never,0.08422,47,536,0.06069,0.10776
2001,Primary Level,At least once per month,0.19246,69,283,0.14645,0.23848
2001,Primary Level,Seldom,0.42109,127,283,0.36346,0.47872
2001,Primary Level,Never,0.29370,87,283,0.24054,0.34686
2001,Lower Secondary Level,At least once per week,0.12987,444,3052,0.11794,0.14180
2001,Lower Secondary Level,At least once per month,0.24546,816,3052,0.23018,0.26073
2001,Lower Secondary Level,Seldom,0.37049,1178,3052,0.35336,0.38763
2001,Lower Secondary Level,Never,0.24153,614,3052,0.22634,0.25672
2001,Upper Secondary Level,At least once per week,0.12286,1441,11492,0.11686,0.12887
2001,Upper Secondary Level,At least once per month,0.30049,3668,11492,0.29211,0.30887
2001,Upper Secondary Level,Seldom,0.42950,5003,11492,0.42045,0.43855
2001,Upper Secondary Level,Never,0.13692,1380,11492,0.13063,0.14320
2001,Post-secondary Non-tertiary Level,At least once per week,0.13475,136,1062,0.11420,0.15529
2001,Post-secondary Non-tertiary Level,At least once per month,0.34819,378,1062,0.31952,0.37685
2001,Post-secondary Non-tertiary Level,Seldom,0.41393,446,1062,0.38429,0.44356
2001,Post-secondary Non-tertiary Level,Never,0.09548,102,1062,0.07779,0.11316
2001,First Stage of Tertiary Education,At least once per week,0.12441,210,1664,0.10855,0.14027
2001,First Stage of Tertiary Education,At least once per month,0.31621,547,1664,0.29386,0.33856
2001,First Stage of Tertiary Education,Seldom,0.45462,780,1664,0.43069,0.47856
2001,First Stage of Tertiary Education,Never,0.09453,127,1664,0.08046,0.10859
2001,Second Stage of Tertiary Education,At least once per week,0.10514,350,3526,0.09502,0.11527
2001,Second Stage of Tertiary Education,At least once per month,0.27630,1022,3526,0.26153,0.29106
2001,Second Stage of Tertiary Education,Seldom,0.50043,1826,3526,0.48392,0.51694
2001,Second Stage of Tertiary Education,Never,0.10935,328,3526,0.09905,0.11966
2005,Pre-primary Level,At least once per week,0.15640,103,645,0.12835,0.18446
2005,Pre-primary Level,At least once per month,0.33063,225,645,0.29429,0.36696
2005,Pre-primary Level,Seldom,0.43311,276,645,0.39484,0.47138
2005,Pre-primary Level,Never,0.07324,41,645,0.05312,0.09336
2005,Primary Level,At least once per month,0.28545,69,215,0.22494,0.34596
2005,Primary Level,Seldom,0.36399,81,215,0.29953,0.42846
2005,Primary Level,Never,0.22705,65,215,0.17092,0.28318
2005,Lower Secondary Level,At least once per week,0.14325,371,2374,0.12915,0.15734
2005,Lower Secondary Level,At least once per month,0.26057,642,2374,0.24291,0.27823
2005,Lower Secondary Level,Seldom,0.37939,917,2374,0.35987,0.39892
2005,Lower Secondary Level,Never,0.20862,444,2374,0.19227,0.22497
2005,Upper Secondary Level,At least once per week,0.12051,1205,10186,0.11419,0.12684
2005,Upper Secondary Level,At least once per month,0.31386,3279,10186,0.30485,0.32287
2005,Upper Secondary Level,Seldom,0.43712,4631,10186,0.42748,0.44675
2005,Upper Secondary Level,Never,0.12080,1071,10186,0.11447,0.12713
2005,Post-secondary Non-tertiary Level,At least once per week,0.10136,108,1122,0.08369,0.11903
2005,Post-secondary Non-tertiary Level,At least once per month,0.36533,404,1122,0.33714,0.39352
2005,Post-secondary Non-tertiary Level,Seldom,0.45392,536,1122,0.42477,0.48306
2005,Post-secondary Non-tertiary Level,Never,0.06634,74,1122,0.05177,0.08090
2005,First Stage of Tertiary Education,At least once per week,0.12472,177,1552,0.10828,0.14117
2005,First Stage of Tertiary Education,At least once per month,0.32122,508,1552,0.29798,0.34446
2005,First Stage of Tertiary Education,Seldom,0.45312,742,1552,0.42834,0.47789
2005,First Stage of Tertiary Education,Never,0.09063,125,1552,0.07634,0.10491
2005,Second Stage of Tertiary Education,At least once per week,0.09670,388,4149,0.08770,0.10569
2005,Second Stage of Tertiary Education,At least once per month,0.29109,1236,4149,0.27727,0.30491
2005,Second Stage of Tertiary Education,Seldom,0.51743,2187,4149,0.50222,0.53263
2005,Second Stage of Tertiary Education,Never,0.09018,338,4149,0.08146,0.09890
2007,Pre-primary Level,At least once per week,0.09829,68,322,0.06573,0.13086
2007,Pre-primary Level,At least once per month,0.19695,130,322,0.15345,0.24046
2007,Pre-primary Level,Seldom,0.19912,124,322,0.15543,0.24281
2007,Primary Level,At least once per month,0.19993,41,194,0.14350,0.25635
2007,Primary Level,Seldom,0.41386,84,194,0.34438,0.48335
2007,Primary Level,Never,0.28490,69,194,0.22122,0.34859
2007,Lower Secondary Level,At least once per week,0.14880,338,2191,0.13390,0.16371
2007,Lower Secondary Level,At least once per month,0.24927,579,2191,0.23115,0.26739
2007,Lower Secondary Level,Seldom,0.34489,807,2191,0.32498,0.36480
2007,Lower Secondary Level,Never,0.22786,467,2191,0.21029,0.24543
2007,Upper Secondary Level,At least once per week,0.11924,1306,10259,0.11297,0.12551
2007,Upper Secondary Level,At least once per month,0.32697,3373,10259,0.31789,0.33605
2007,Upper Secondary Level,Seldom,0.42265,4416,10259,0.41309,0.43221
2007,Upper Secondary Level,Never,0.12266,1164,10259,0.11631,0.12901
2007,Post-secondary Non-tertiary Level,At least once per week,0.09964,132,1166,0.08244,0.11684
2007,Post-secondary Non-tertiary Level,At least once per month,0.35756,407,1166,0.33004,0.38508
2007,Post-secondary Non-tertiary Level,Seldom,0.45438,537,1166,0.42579,0.48297
2007,Post-secondary Non-tertiary Level,Never,0.08491,90,1166,0.06890,0.10092
2007,First Stage of Tertiary Education,At least once per week,0.11320,161,1521,0.09728,0.12913
2007,First Stage of Tertiary Education,At least once per month,0.33087,520,1521,0.30721,0.35452
2007,First Stage of Tertiary Education,Seldom,0.44726,708,1521,0.42226,0.47226
2007,First Stage of Tertiary Education,Never,0.09407,132,1521,0.07939,0.10875
2007,Second Stage of Tertiary Education,At least once per week,0.10101,485,4366,0.09207,0.10995
2007,Second Stage of Tertiary Education,At least once per month,0.29462,1284,4366,0.28109,0.30814
2007,Second Stage of Tertiary Education,Seldom,0.50558,2213,4366,0.49075,0.52041
2007,Second Stage of Tertiary Education,Never,0.09289,384,4366,0.08428,0.10150
2009,Pre-primary Level,At least once per week,0.08228,46,296,0.05092,0.11363
2009,Pre-primary Level,At least once per month,0.27851,127,296,0.22735,0.32966
2009,Pre-primary Level,Seldom,0.23708,123,296,0.18855,0.28561
2009,Primary Level,At least once per month,0.30963,42,144,0.23385,0.38541
2009,Primary Level,Seldom,0.28032,49,144,0.20670,0.35393
2009,Primary Level,Never,0.32402,53,144,0.24731,0.40073
2009,Lower Secondary Level,At least once per week,0.11545,222,1774,0.10058,0.13033
2009,Lower Secondary Level,At least once per month,0.25631,486,1774,0.23599,0.27664
2009,Lower Secondary Level,Seldom,0.37816,696,1774,0.35559,0.40074
2009,Lower Secondary Level,Never,0.21566,370,1774,0.19652,0.23481
2009,Upper Secondary Level,At least once per week,0.10590,942,9003,0.09954,0.11225
2009,Upper Secondary Level,At least once per month,0.31410,2831,9003,0.30451,0.32369
2009,Upper Secondary Level,Seldom,0.45737,4244,9003,0.44708,0.46766
2009,Upper Secondary Level,Never,0.11383,986,9003,0.10727,0.12039
2009,Post-secondary Non-tertiary Level,At least once per week,0.12773,110,992,0.10694,0.14851
2009,Post-secondary Non-tertiary Level,At least once per month,0.31810,322,992,0.28910,0.34709
2009,Post-secondary Non-tertiary Level,Seldom,0.45530,482,992,0.42429,0.48630
2009,Post-secondary Non-tertiary Level,Never,0.08727,78,992,0.06969,0.10484
2009,First Stage of Tertiary Education,At least once per week,0.09796,139,1328,0.08197,0.11396
2009,First Stage of Tertiary Education,At least once per month,0.31775,415,1328,0.29270,0.34281
2009,First Stage of Tertiary Education,Seldom,0.48800,653,1328,0.46110,0.51489
2009,First Stage of Tertiary Education,Never,0.08929,121,1328,0.07395,0.10464
2009,Second Stage of Tertiary Education,At least once per week,0.08874,371,4013,0.07994,0.09754
2009,Second Stage of Tertiary Education,At least once per month,0.28565,1190,4013,0.27167,0.29963
2009,Second Stage of Tertiary Education,Seldom,0.52138,2096,4013,0.50592,0.53684
2009,Second Stage of Tertiary Education,Never,0.09664,356,4013,0.08750,0.10579
2011,Pre-primary Level,At least once per week,0.12258,106,457,0.09248,0.15268
2011,Pre-primary Level,At least once per month,0.22623,185,457,0.18783,0.26463
2011,Pre-primary Level,Seldom,0.21295,166,457,0.17537,0.25053
2011,Primary Level,At least once per week,0.15825,71,407,0.12275,0.19375
2011,Primary Level,At least once per month,0.20837,92,407,0.16886,0.24787
2011,Primary Level,Seldom,0.36456,143,407,0.31774,0.41138
2011,Primary Level,Never,0.26883,101,407,0.22570,0.31195
2011,Lower Secondary Level,At least once per week,0.12417,440,2929,0.11223,0.13612
2011,Lower Secondary Level,At least once per month,0.23614,810,2929,0.22076,0.25152
2011,Lower Secondary Level,Seldom,0.38847,1110,2929,0.37082,0.40613
2011,Lower Secondary Level,Never,0.22030,569,2929,0.20529,0.23531
2011,Upper Secondary Level,At least once per week,0.12759,1920,13843,0.12203,0.13315
2011,Upper Secondary Level,At least once per month,0.31155,4564,13843,0.30384,0.31927
2011,Upper Secondary Level,Seldom,0.44097,5877,13843,0.43270,0.44924
2011,Upper Secondary Level,Never,0.11365,1482,13843,0.10836,0.11894
2011,Post-secondary Non-tertiary Level,At least once per week,0.12595,260,1999,0.11140,0.14050
2011,Post-secondary Non-tertiary Level,At least once per month,0.36429,721,1999,0.34319,0.38539
2011,Post-secondary Non-tertiary Level,Seldom,0.42198,867,1999,0.40033,0.44364
2011,Post-secondary Non-tertiary Level,Never,0.08132,151,1999,0.06933,0.09330
2011,First Stage of Tertiary Education,At least once per week,0.10930,232,1845,0.09506,0.12354
2011,First Stage of Tertiary Education,At least once per month,0.29656,604,1845,0.27571,0.31741
2011,First Stage of Tertiary Education,Seldom,0.48874,860,1845,0.46592,0.51155
2011,First Stage of Tertiary Education,Never,0.09305,149,1845,0.07979,0.10631
2011,Second Stage of Tertiary Education,At least once per week,0.10119,627,6192,0.09368,0.10870
