year,age_gr,bula_h,pli0095_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,46-65 y.,Lower Saxony,Seldom,0.53380,175,290,0.47628,0.59131
1985,46-65 y.,Lower Saxony,Never,0.14810,50,290,0.10715,0.18906
1985,46-65 y.,North Rhine-Westphalia,At least once per week,0.09428,91,848,0.07460,0.11396
1985,46-65 y.,North Rhine-Westphalia,At least once per month,0.21697,198,848,0.18921,0.24473
1985,46-65 y.,North Rhine-Westphalia,Seldom,0.45693,382,848,0.42338,0.49047
1985,46-65 y.,North Rhine-Westphalia,Never,0.21396,177,848,0.18635,0.24158
1985,46-65 y.,Hesse,At least once per week,0.11963,45,364,0.08624,0.15301
1985,46-65 y.,Hesse,At least once per month,0.24142,92,364,0.19740,0.28545
1985,46-65 y.,Hesse,Seldom,0.48012,165,364,0.42873,0.53152
1985,46-65 y.,Hesse,Never,0.15780,62,364,0.12029,0.19530
1985,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.27885,77,235,0.22139,0.33631
1985,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.43458,110,235,0.37107,0.49810
1985,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.17926,48,235,0.13012,0.22841
1985,46-65 y.,Baden-Wuerttemberg,At least once per week,0.11289,88,597,0.08749,0.13830
1985,46-65 y.,Baden-Wuerttemberg,At least once per month,0.22402,133,597,0.19055,0.25749
1985,46-65 y.,Baden-Wuerttemberg,Seldom,0.48706,267,597,0.44693,0.52718
1985,46-65 y.,Baden-Wuerttemberg,Never,0.16304,109,597,0.13339,0.19270
1985,46-65 y.,Bavaria,At least once per week,0.12109,73,555,0.09392,0.14826
1985,46-65 y.,Bavaria,At least once per month,0.18591,109,555,0.15352,0.21831
1985,46-65 y.,Bavaria,Seldom,0.44400,242,555,0.40263,0.48538
1985,46-65 y.,Bavaria,Never,0.23709,131,555,0.20168,0.27251
1985,46-65 y.,Berlin,Seldom,0.38531,45,45,0.24151,0.52911
1985,66 and older,Lower Saxony,Never,0.47626,60,60,0.34882,0.60370
1985,66 and older,North Rhine-Westphalia,Seldom,0.27231,70,196,0.20983,0.33479
1985,66 and older,North Rhine-Westphalia,Never,0.52172,126,196,0.45161,0.59183
1985,66 and older,Hesse,Never,0.53692,49,49,0.39586,0.67799
1985,66 and older,"Rhineland-Palatinate, Saarland",Never,0.37613,37,37,0.21789,0.53437
1985,66 and older,Baden-Wuerttemberg,Seldom,0.26040,47,139,0.18717,0.33362
1985,66 and older,Baden-Wuerttemberg,Never,0.50566,92,139,0.42224,0.58908
1985,66 and older,Bavaria,Seldom,0.33187,71,179,0.26269,0.40105
1985,66 and older,Bavaria,Never,0.52369,108,179,0.45032,0.59706
1986,17-29 y.,Schleswig-Holstein,Seldom,0.61684,50,50,0.48071,0.75296
1986,17-29 y.,Hamburg,Seldom,0.59883,33,33,0.42901,0.76866
1986,17-29 y.,Lower Saxony,At least once per month,0.22404,74,302,0.17693,0.27114
1986,17-29 y.,Lower Saxony,Seldom,0.61197,187,302,0.55692,0.66702
1986,17-29 y.,Lower Saxony,Never,0.10603,41,302,0.07124,0.14081
1986,17-29 y.,North Rhine-Westphalia,At least once per week,0.09746,79,825,0.07721,0.11771
1986,17-29 y.,North Rhine-Westphalia,At least once per month,0.28159,242,825,0.25088,0.31230
1986,17-29 y.,North Rhine-Westphalia,Seldom,0.49942,404,825,0.46528,0.53356
1986,17-29 y.,North Rhine-Westphalia,Never,0.11653,100,825,0.09462,0.13844
1986,17-29 y.,Hesse,At least once per week,0.09287,37,310,0.06051,0.12523
1986,17-29 y.,Hesse,At least once per month,0.30676,96,310,0.25535,0.35818
1986,17-29 y.,Hesse,Seldom,0.46383,140,310,0.40823,0.51944
1986,17-29 y.,Hesse,Never,0.13653,37,310,0.09825,0.17482
1986,17-29 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.26009,65,218,0.20172,0.31846
1986,17-29 y.,"Rhineland-Palatinate, Saarland",Seldom,0.55304,122,218,0.48688,0.61919
1986,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.12709,31,218,0.08278,0.17141
1986,17-29 y.,Baden-Wuerttemberg,At least once per week,0.10579,71,612,0.08140,0.13018
1986,17-29 y.,Baden-Wuerttemberg,At least once per month,0.29272,181,612,0.25664,0.32879
1986,17-29 y.,Baden-Wuerttemberg,Seldom,0.45828,250,612,0.41877,0.49779
1986,17-29 y.,Baden-Wuerttemberg,Never,0.13777,110,612,0.11044,0.16510
1986,17-29 y.,Bavaria,At least once per week,0.07961,48,487,0.05554,0.10367
1986,17-29 y.,Bavaria,At least once per month,0.32342,170,487,0.28183,0.36501
1986,17-29 y.,Bavaria,Seldom,0.42105,192,487,0.37716,0.46495
1986,17-29 y.,Bavaria,Never,0.17155,77,487,0.13804,0.20507
1986,17-29 y.,Berlin,At least once per month,0.32442,31,71,0.21475,0.43409
1986,17-29 y.,Berlin,Seldom,0.47517,40,71,0.35818,0.59216
1986,30-45 y.,Schleswig-Holstein,Seldom,0.70259,75,75,0.59844,0.80674
1986,30-45 y.,Hamburg,At least once per month,0.30539,34,78,0.20251,0.40826
1986,30-45 y.,Hamburg,Seldom,0.58649,44,78,0.47649,0.69648
1986,30-45 y.,Lower Saxony,At least once per month,0.19764,67,304,0.15280,0.24248
1986,30-45 y.,Lower Saxony,Seldom,0.64552,198,304,0.59166,0.69938
1986,30-45 y.,Lower Saxony,Never,0.11163,39,304,0.07617,0.14709
1986,30-45 y.,North Rhine-Westphalia,At least once per week,0.07339,76,931,0.05663,0.09015
1986,30-45 y.,North Rhine-Westphalia,At least once per month,0.25249,235,931,0.22457,0.28041
1986,30-45 y.,North Rhine-Westphalia,Seldom,0.56946,513,931,0.53763,0.60128
1986,30-45 y.,North Rhine-Westphalia,Never,0.10035,107,931,0.08104,0.11966
1986,30-45 y.,Hesse,At least once per week,0.10399,42,319,0.07044,0.13754
1986,30-45 y.,Hesse,At least once per month,0.26552,80,319,0.21698,0.31406
1986,30-45 y.,Hesse,Seldom,0.50280,155,319,0.44785,0.55776
1986,30-45 y.,Hesse,Never,0.11146,42,319,0.07687,0.14605
1986,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.27624,53,135,0.20053,0.35195
1986,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.48886,82,135,0.40422,0.57350
1986,30-45 y.,Baden-Wuerttemberg,At least once per week,0.07074,42,601,0.05023,0.09126
1986,30-45 y.,Baden-Wuerttemberg,At least once per month,0.17947,114,601,0.14876,0.21017
1986,30-45 y.,Baden-Wuerttemberg,Seldom,0.59130,324,601,0.55196,0.63063
1986,30-45 y.,Baden-Wuerttemberg,Never,0.15560,121,601,0.12659,0.18460
1986,30-45 y.,Bavaria,At least once per week,0.08126,49,567,0.05875,0.10377
1986,30-45 y.,Bavaria,At least once per month,0.22409,136,567,0.18974,0.25844
1986,30-45 y.,Bavaria,Seldom,0.54207,300,567,0.50103,0.58312
1986,30-45 y.,Bavaria,Never,0.14808,82,567,0.11881,0.17734
1986,30-45 y.,Berlin,Seldom,0.56740,59,59,0.43989,0.69491
1986,46-65 y.,Schleswig-Holstein,Seldom,0.66331,59,59,0.54169,0.78493
1986,46-65 y.,Lower Saxony,At least once per month,0.18284,62,313,0.13995,0.22574
1986,46-65 y.,Lower Saxony,Seldom,0.56226,193,313,0.50721,0.61731
1986,46-65 y.,Lower Saxony,Never,0.17367,58,313,0.13164,0.21571
1986,46-65 y.,North Rhine-Westphalia,At least once per week,0.07741,67,851,0.05944,0.09537
1986,46-65 y.,North Rhine-Westphalia,At least once per month,0.16131,162,851,0.13658,0.18604
1986,46-65 y.,North Rhine-Westphalia,Seldom,0.53563,440,851,0.50210,0.56916
1986,46-65 y.,North Rhine-Westphalia,Never,0.22165,182,851,0.19373,0.24957
1986,46-65 y.,Hesse,At least once per week,0.09658,36,325,0.06442,0.12875
1986,46-65 y.,Hesse,At least once per month,0.25945,94,325,0.21172,0.30718
1986,46-65 y.,Hesse,Seldom,0.43508,130,325,0.38109,0.48906
1986,46-65 y.,Hesse,Never,0.19667,65,325,0.15339,0.23995
1986,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.24640,65,244,0.19222,0.30058
1986,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.49791,131,244,0.43505,0.56078
1986,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.18461,48,244,0.13583,0.23340
1986,46-65 y.,Baden-Wuerttemberg,At least once per week,0.10216,66,605,0.07801,0.12631
1986,46-65 y.,Baden-Wuerttemberg,At least once per month,0.15485,103,605,0.12600,0.18370
1986,46-65 y.,Baden-Wuerttemberg,Seldom,0.49638,273,605,0.45650,0.53625
1986,46-65 y.,Baden-Wuerttemberg,Never,0.23683,163,605,0.20292,0.27073
1986,46-65 y.,Bavaria,At least once per week,0.09969,58,520,0.07392,0.12547
1986,46-65 y.,Bavaria,At least once per month,0.19464,108,520,0.16058,0.22870
1986,46-65 y.,Bavaria,Seldom,0.43522,222,520,0.39256,0.47787
1986,46-65 y.,Bavaria,Never,0.25446,132,520,0.21699,0.29194
1986,46-65 y.,Berlin,Seldom,0.39789,48,79,0.28926,0.50651
1986,46-65 y.,Berlin,Never,0.30413,31,79,0.20203,0.40622
1986,66 and older,Lower Saxony,Seldom,0.31475,40,98,0.22233,0.40717
1986,66 and older,Lower Saxony,Never,0.48893,58,98,0.38945,0.58841
1986,66 and older,North Rhine-Westphalia,Seldom,0.32487,80,198,0.25947,0.39027
1986,66 and older,North Rhine-Westphalia,Never,0.51985,118,198,0.45008,0.58961
1986,66 and older,Hesse,Never,0.63197,56,56,0.50452,0.75943
1986,66 and older,"Rhineland-Palatinate, Saarland",Never,0.45955,44,44,0.31059,0.60851
1986,66 and older,Baden-Wuerttemberg,Seldom,0.24888,42,122,0.17184,0.32592
1986,66 and older,Baden-Wuerttemberg,Never,0.52608,80,122,0.43711,0.61505
1986,66 and older,Bavaria,Seldom,0.21611,45,159,0.15193,0.28029
1986,66 and older,Bavaria,Never,0.64867,114,159,0.57423,0.72311
1988,17-29 y.,Schleswig-Holstein,Seldom,0.59914,47,47,0.45752,0.74077
1988,17-29 y.,Lower Saxony,At least once per month,0.28334,83,291,0.23147,0.33520
1988,17-29 y.,Lower Saxony,Seldom,0.57286,172,291,0.51592,0.62979
1988,17-29 y.,Lower Saxony,Never,0.08771,36,291,0.05515,0.12027
1988,17-29 y.,North Rhine-Westphalia,At least once per week,0.08289,76,793,0.06369,0.10210
1988,17-29 y.,North Rhine-Westphalia,At least once per month,0.25800,199,793,0.22753,0.28847
1988,17-29 y.,North Rhine-Westphalia,Seldom,0.53549,402,793,0.50075,0.57022
1988,17-29 y.,North Rhine-Westphalia,Never,0.12274,116,793,0.09989,0.14560
1988,17-29 y.,Hesse,At least once per week,0.11806,42,275,0.07985,0.15627
1988,17-29 y.,Hesse,At least once per month,0.31438,79,275,0.25941,0.36936
1988,17-29 y.,Hesse,Seldom,0.39583,108,275,0.33793,0.45374
1988,17-29 y.,Hesse,Never,0.17172,46,275,0.12707,0.21638
1988,17-29 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.24767,54,203,0.18815,0.30720
1988,17-29 y.,"Rhineland-Palatinate, Saarland",Seldom,0.54905,116,203,0.48043,0.61767
1988,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.13464,33,203,0.08757,0.18171
1988,17-29 y.,Baden-Wuerttemberg,At least once per week,0.08784,67,579,0.06477,0.11092
1988,17-29 y.,Baden-Wuerttemberg,At least once per month,0.29143,157,579,0.25439,0.32848
1988,17-29 y.,Baden-Wuerttemberg,Seldom,0.43273,224,579,0.39234,0.47312
1988,17-29 y.,Baden-Wuerttemberg,Never,0.18547,131,579,0.15379,0.21716
1988,17-29 y.,Bavaria,At least once per week,0.08880,51,462,0.06284,0.11477
1988,17-29 y.,Bavaria,At least once per month,0.31494,150,462,0.27254,0.35735
1988,17-29 y.,Bavaria,Seldom,0.48495,209,462,0.43932,0.53057
1988,17-29 y.,Bavaria,Never,0.11030,52,462,0.08170,0.13890
1988,17-29 y.,Berlin,Seldom,0.37044,40,40,0.21887,0.52200
1988,30-45 y.,Schleswig-Holstein,Seldom,0.69467,79,79,0.59246,0.79688
1988,30-45 y.,Hamburg,Seldom,0.61919,33,33,0.45095,0.78744
1988,30-45 y.,Lower Saxony,At least once per month,0.25936,75,236,0.20333,0.31540
1988,30-45 y.,Lower Saxony,Seldom,0.61358,161,236,0.55132,0.67583
1988,30-45 y.,North Rhine-Westphalia,At least once per week,0.05275,53,855,0.03776,0.06774
1988,30-45 y.,North Rhine-Westphalia,At least once per month,0.20067,182,855,0.17381,0.22753
1988,30-45 y.,North Rhine-Westphalia,Seldom,0.61194,493,855,0.57926,0.64463
1988,30-45 y.,North Rhine-Westphalia,Never,0.12905,127,855,0.10657,0.15154
1988,30-45 y.,Hesse,At least once per week,0.10453,48,303,0.07002,0.13904
1988,30-45 y.,Hesse,At least once per month,0.21340,71,303,0.16719,0.25961
1988,30-45 y.,Hesse,Seldom,0.53106,134,303,0.47477,0.58734
1988,30-45 y.,Hesse,Never,0.14135,50,303,0.10206,0.18065
1988,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.28609,38,128,0.20749,0.36469
1988,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.47150,90,128,0.38468,0.55832
1988,30-45 y.,Baden-Wuerttemberg,At least once per week,0.06997,40,550,0.04863,0.09131
1988,30-45 y.,Baden-Wuerttemberg,At least once per month,0.24752,145,550,0.21142,0.28363
1988,30-45 y.,Baden-Wuerttemberg,Seldom,0.51488,247,550,0.47307,0.55669
1988,30-45 y.,Baden-Wuerttemberg,Never,0.15708,118,550,0.12664,0.18752
1988,30-45 y.,Bavaria,At least once per week,0.09165,55,501,0.06636,0.11694
1988,30-45 y.,Bavaria,At least once per month,0.24530,128,501,0.20759,0.28302
1988,30-45 y.,Bavaria,Seldom,0.52758,250,501,0.48382,0.57134
1988,30-45 y.,Bavaria,Never,0.12589,68,501,0.09681,0.15497
1988,30-45 y.,Berlin,At least once per month,0.34959,33,73,0.23944,0.45973
1988,30-45 y.,Berlin,Seldom,0.42537,40,73,0.31117,0.53957
1988,46-65 y.,Schleswig-Holstein,Seldom,0.56151,51,51,0.42397,0.69905
1988,46-65 y.,Lower Saxony,At least once per month,0.19334,70,323,0.15020,0.23647
1988,46-65 y.,Lower Saxony,Seldom,0.59956,201,323,0.54604,0.65308
1988,46-65 y.,Lower Saxony,Never,0.14998,52,323,0.11098,0.18898
1988,46-65 y.,North Rhine-Westphalia,At least once per week,0.05517,55,800,0.03934,0.07100
1988,46-65 y.,North Rhine-Westphalia,At least once per month,0.15714,128,800,0.13191,0.18238
1988,46-65 y.,North Rhine-Westphalia,Seldom,0.50619,410,800,0.47153,0.54086
1988,46-65 y.,North Rhine-Westphalia,Never,0.27235,207,800,0.24148,0.30321
1988,46-65 y.,Hesse,At least once per week,0.13875,52,316,0.10057,0.17692
1988,46-65 y.,Hesse,At least once per month,0.17182,52,316,0.13016,0.21348
1988,46-65 y.,Hesse,Seldom,0.45571,127,316,0.40071,0.51071
1988,46-65 y.,Hesse,Never,0.22229,85,316,0.17637,0.26821
1988,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.22476,56,234,0.17116,0.27835
1988,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.50533,136,234,0.44114,0.56953
1988,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.17535,42,234,0.12652,0.22418
1988,46-65 y.,Baden-Wuerttemberg,At least once per week,0.09188,61,589,0.06853,0.11523
1988,46-65 y.,Baden-Wuerttemberg,At least once per month,0.21282,131,589,0.17974,0.24591
1988,46-65 y.,Baden-Wuerttemberg,Seldom,0.49679,261,589,0.45638,0.53721
1988,46-65 y.,Baden-Wuerttemberg,Never,0.19396,136,589,0.16200,0.22592
1988,46-65 y.,Bavaria,At least once per week,0.10818,58,485,0.08051,0.13585
1988,46-65 y.,Bavaria,At least once per month,0.21428,113,485,0.17772,0.25083
1988,46-65 y.,Bavaria,Seldom,0.42281,202,485,0.37880,0.46682
1988,46-65 y.,Bavaria,Never,0.23283,112,485,0.19518,0.27049
1988,46-65 y.,Berlin,Seldom,0.48761,58,89,0.38317,0.59205
1988,46-65 y.,Berlin,Never,0.33152,31,89,0.23316,0.42987
1988,66 and older,Lower Saxony,Seldom,0.35916,47,107,0.26783,0.45049
1988,66 and older,Lower Saxony,Never,0.50707,60,107,0.41189,0.60225
1988,66 and older,North Rhine-Westphalia,Seldom,0.25855,59,195,0.19694,0.32016
1988,66 and older,North Rhine-Westphalia,Never,0.58239,136,195,0.51299,0.65179
1988,66 and older,Hesse,Seldom,0.33952,36,77,0.23305,0.44598
1988,66 and older,Hesse,Never,0.40675,41,77,0.29631,0.51720
1988,66 and older,"Rhineland-Palatinate, Saarland",Never,0.51470,48,48,0.37182,0.65759
1988,66 and older,Baden-Wuerttemberg,Seldom,0.22006,35,127,0.14772,0.29239
1988,66 and older,Baden-Wuerttemberg,Never,0.58529,92,127,0.49927,0.67132
1988,66 and older,Bavaria,Seldom,0.31488,59,152,0.24080,0.38897
1988,66 and older,Bavaria,Never,0.51635,93,152,0.43664,0.59606
1990,17-29 y.,Berlin,Seldom,0.15460,35,35,0.03308,0.27612
1990,17-29 y.,Brandenburg,At least once per week,0.18340,32,166,0.12435,0.24245
1990,17-29 y.,Brandenburg,At least once per month,0.30940,53,166,0.23887,0.37993
1990,17-29 y.,Brandenburg,Seldom,0.45324,81,166,0.37728,0.52920
1990,17-29 y.,Mecklenburg-Western Pomerania,At least once per month,0.33656,51,114,0.24943,0.42368
1990,17-29 y.,Mecklenburg-Western Pomerania,Seldom,0.44231,63,114,0.35073,0.53388
1990,17-29 y.,Saxony,At least once per week,0.17228,53,303,0.12969,0.21487
1990,17-29 y.,Saxony,At least once per month,0.36356,117,303,0.30931,0.41781
1990,17-29 y.,Saxony,Seldom,0.38950,133,303,0.33450,0.44449
1990,17-29 y.,Saxony-Anhalt,At least once per week,0.20965,43,205,0.15379,0.26551
1990,17-29 y.,Saxony-Anhalt,At least once per month,0.31010,66,205,0.24662,0.37357
1990,17-29 y.,Saxony-Anhalt,Seldom,0.42832,96,205,0.36041,0.49622
1990,17-29 y.,Thuringa,At least once per week,0.17544,38,190,0.12121,0.22966
1990,17-29 y.,Thuringa,At least once per month,0.38972,76,190,0.32019,0.45925
1990,17-29 y.,Thuringa,Seldom,0.38745,76,190,0.31799,0.45690
1990,30-45 y.,Berlin,At least once per month,0.14355,40,89,0.07029,0.21681
1990,30-45 y.,Berlin,Seldom,0.16103,49,89,0.08424,0.23783
1990,30-45 y.,Brandenburg,At least once per week,0.20718,56,256,0.15744,0.25693
1990,30-45 y.,Brandenburg,At least once per month,0.23995,66,256,0.18754,0.29237
1990,30-45 y.,Brandenburg,Seldom,0.49858,134,256,0.43721,0.55995
1990,30-45 y.,Mecklenburg-Western Pomerania,At least once per month,0.38452,63,137,0.30276,0.46629
1990,30-45 y.,Mecklenburg-Western Pomerania,Seldom,0.44220,74,137,0.35873,0.52567
1990,30-45 y.,Saxony,At least once per week,0.16704,73,428,0.13166,0.20243
1990,30-45 y.,Saxony,At least once per month,0.32911,149,428,0.28454,0.37368
1990,30-45 y.,Saxony,Seldom,0.46293,206,428,0.41563,0.51022
1990,30-45 y.,Saxony-Anhalt,At least once per week,0.18355,53,262,0.13658,0.23052
1990,30-45 y.,Saxony-Anhalt,At least once per month,0.31282,86,262,0.25657,0.36907
1990,30-45 y.,Saxony-Anhalt,Seldom,0.44318,123,262,0.38292,0.50345
1990,30-45 y.,Thuringa,At least once per week,0.20804,49,238,0.15636,0.25971
1990,30-45 y.,Thuringa,At least once per month,0.34670,81,238,0.28611,0.40729
1990,30-45 y.,Thuringa,Seldom,0.43136,108,238,0.36831,0.49442
1990,46-65 y.,Berlin,Seldom,0.11765,32,32,0.00423,0.23107
1990,46-65 y.,Brandenburg,At least once per week,0.15211,32,198,0.10196,0.20226
1990,46-65 y.,Brandenburg,At least once per month,0.24853,54,198,0.18818,0.30888
1990,46-65 y.,Brandenburg,Seldom,0.51433,112,198,0.44453,0.58412
1990,46-65 y.,Mecklenburg-Western Pomerania,At least once per month,0.26355,44,122,0.18505,0.34205
1990,46-65 y.,Mecklenburg-Western Pomerania,Seldom,0.50287,78,122,0.41378,0.59196
1990,46-65 y.,Saxony,At least once per week,0.14724,61,418,0.11323,0.18125
1990,46-65 y.,Saxony,At least once per month,0.24104,104,418,0.19999,0.28209
1990,46-65 y.,Saxony,Seldom,0.45228,198,418,0.40451,0.50005
1990,46-65 y.,Saxony,Never,0.13942,55,418,0.10618,0.17267
1990,46-65 y.,Saxony-Anhalt,At least once per week,0.21791,54,201,0.16069,0.27512
1990,46-65 y.,Saxony-Anhalt,At least once per month,0.27232,56,201,0.21063,0.33402
1990,46-65 y.,Saxony-Anhalt,Seldom,0.38821,91,201,0.32066,0.45575
1990,46-65 y.,Thuringa,At least once per week,0.15308,36,202,0.10330,0.20286
1990,46-65 y.,Thuringa,At least once per month,0.28047,60,202,0.21837,0.34258
1990,46-65 y.,Thuringa,Seldom,0.45143,106,202,0.38263,0.52022
1990,66 and older,Saxony,Seldom,0.40681,56,99,0.30955,0.50407
1990,66 and older,Saxony,Never,0.33814,43,99,0.24447,0.43180
1990,66 and older,Saxony-Anhalt,Seldom,0.33541,37,69,0.22319,0.44763
1990,66 and older,Saxony-Anhalt,Never,0.39256,32,69,0.27650,0.50863
1992,17-29 y.,Schleswig-Holstein,Seldom,0.66492,45,45,0.52544,0.80439
1992,17-29 y.,Lower Saxony,At least once per month,0.23363,75,237,0.17964,0.28761
1992,17-29 y.,Lower Saxony,Seldom,0.60546,162,237,0.54310,0.66781
1992,17-29 y.,North Rhine-Westphalia,At least once per week,0.11229,88,714,0.08911,0.13546
1992,17-29 y.,North Rhine-Westphalia,At least once per month,0.32714,240,714,0.29270,0.36158
1992,17-29 y.,North Rhine-Westphalia,Seldom,0.49560,331,714,0.45890,0.53230
1992,17-29 y.,North Rhine-Westphalia,Never,0.06141,55,714,0.04379,0.07903
1992,17-29 y.,Hesse,At least once per week,0.19424,44,240,0.14408,0.24440
1992,17-29 y.,Hesse,At least once per month,0.36096,94,240,0.30007,0.42185
1992,17-29 y.,Hesse,Seldom,0.37492,102,240,0.31354,0.43629
1992,17-29 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.37905,61,137,0.29751,0.46058
1992,17-29 y.,"Rhineland-Palatinate, Saarland",Seldom,0.44085,76,137,0.35740,0.52429
1992,17-29 y.,Baden-Wuerttemberg,At least once per week,0.13459,83,543,0.10586,0.16332
1992,17-29 y.,Baden-Wuerttemberg,At least once per month,0.38556,199,543,0.34458,0.42653
1992,17-29 y.,Baden-Wuerttemberg,Seldom,0.40812,214,543,0.36675,0.44950
1992,17-29 y.,Baden-Wuerttemberg,Never,0.06355,47,543,0.04301,0.08408
