year,age_gr,pgisced97,pli0095_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.09230,35,358,0.06227,0.12232
1985,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.26216,90,358,0.21654,0.30779
1985,30-45 y.,Second Stage of Tertiary Education,Seldom,0.53495,198,358,0.48321,0.58669
1985,30-45 y.,Second Stage of Tertiary Education,Never,0.09799,35,358,0.06715,0.12883
1985,46-65 y.,Primary Level,At least once per week,0.16297,58,334,0.12330,0.20264
1985,46-65 y.,Primary Level,At least once per month,0.23609,93,334,0.19048,0.28170
1985,46-65 y.,Primary Level,Seldom,0.31977,109,334,0.26968,0.36986
1985,46-65 y.,Primary Level,Never,0.25616,74,334,0.20928,0.30305
1985,46-65 y.,Lower Secondary Level,At least once per week,0.10252,110,984,0.08356,0.12149
1985,46-65 y.,Lower Secondary Level,At least once per month,0.20135,218,984,0.17629,0.22642
1985,46-65 y.,Lower Secondary Level,Seldom,0.45035,440,984,0.41924,0.48145
1985,46-65 y.,Lower Secondary Level,Never,0.22961,216,984,0.20332,0.25591
1985,46-65 y.,Upper Secondary Level,At least once per week,0.10519,167,1455,0.08942,0.12096
1985,46-65 y.,Upper Secondary Level,At least once per month,0.21695,324,1455,0.19576,0.23813
1985,46-65 y.,Upper Secondary Level,Seldom,0.48883,705,1455,0.46313,0.51452
1985,46-65 y.,Upper Secondary Level,Never,0.17563,259,1455,0.15607,0.19519
1985,46-65 y.,First Stage of Tertiary Education,At least once per month,0.26311,50,182,0.19896,0.32726
1985,46-65 y.,First Stage of Tertiary Education,Seldom,0.44795,89,182,0.37550,0.52040
1985,46-65 y.,First Stage of Tertiary Education,Never,0.21866,43,182,0.15844,0.27888
1985,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.18773,38,197,0.13306,0.24240
1985,46-65 y.,Second Stage of Tertiary Education,Seldom,0.56246,123,197,0.49301,0.63191
1985,46-65 y.,Second Stage of Tertiary Education,Never,0.15757,36,197,0.10657,0.20858
1985,66 and older,Lower Secondary Level,At least once per week,0.11013,45,418,0.08008,0.14018
1985,66 and older,Lower Secondary Level,At least once per month,0.11681,51,418,0.08598,0.14764
1985,66 and older,Lower Secondary Level,Seldom,0.23307,103,418,0.19249,0.27365
1985,66 and older,Lower Secondary Level,Never,0.52727,219,418,0.47935,0.57519
1985,66 and older,Upper Secondary Level,At least once per week,0.08899,45,504,0.06410,0.11387
1985,66 and older,Upper Secondary Level,At least once per month,0.12744,64,504,0.09830,0.15658
1985,66 and older,Upper Secondary Level,Seldom,0.28477,153,504,0.24533,0.32421
1985,66 and older,Upper Secondary Level,Never,0.47888,242,504,0.43522,0.52253
1985,66 and older,First Stage of Tertiary Education,Never,0.54641,41,41,0.39212,0.70069
1986,17-29 y.,Pre-primary Level,At least once per month,0.22272,44,142,0.15404,0.29139
1986,17-29 y.,Pre-primary Level,Seldom,0.51305,98,142,0.43055,0.59555
1986,17-29 y.,Primary Level,At least once per month,0.16232,32,141,0.10124,0.22340
1986,17-29 y.,Primary Level,Seldom,0.52604,69,141,0.44333,0.60875
1986,17-29 y.,Primary Level,Never,0.24771,40,141,0.17620,0.31922
1986,17-29 y.,Lower Secondary Level,At least once per week,0.07649,87,942,0.05951,0.09347
1986,17-29 y.,Lower Secondary Level,At least once per month,0.25770,267,942,0.22975,0.28565
1986,17-29 y.,Lower Secondary Level,Seldom,0.48272,424,942,0.45079,0.51465
1986,17-29 y.,Lower Secondary Level,Never,0.17556,164,942,0.15126,0.19987
1986,17-29 y.,Upper Secondary Level,At least once per week,0.07581,122,1392,0.06190,0.08972
1986,17-29 y.,Upper Secondary Level,At least once per month,0.29543,442,1392,0.27145,0.31940
1986,17-29 y.,Upper Secondary Level,Seldom,0.52829,685,1392,0.50205,0.55452
1986,17-29 y.,Upper Secondary Level,Never,0.09811,143,1392,0.08248,0.11374
1986,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.36041,36,76,0.25175,0.46907
1986,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.38582,40,76,0.27565,0.49599
1986,17-29 y.,First Stage of Tertiary Education,At least once per month,0.35750,31,82,0.25313,0.46187
1986,17-29 y.,First Stage of Tertiary Education,Seldom,0.46780,51,82,0.35914,0.57646
1986,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.37764,34,74,0.26642,0.48885
1986,17-29 y.,Second Stage of Tertiary Education,Seldom,0.42366,40,74,0.31030,0.53701
1986,30-45 y.,Primary Level,At least once per week,0.10103,31,278,0.06554,0.13652
1986,30-45 y.,Primary Level,At least once per month,0.22591,68,278,0.17666,0.27515
1986,30-45 y.,Primary Level,Seldom,0.38597,110,278,0.32864,0.44331
1986,30-45 y.,Primary Level,Never,0.28146,69,278,0.22850,0.33442
1986,30-45 y.,Lower Secondary Level,At least once per week,0.08851,57,616,0.06606,0.11096
1986,30-45 y.,Lower Secondary Level,At least once per month,0.18594,133,616,0.15519,0.21669
1986,30-45 y.,Lower Secondary Level,Seldom,0.54400,310,616,0.50463,0.58336
1986,30-45 y.,Lower Secondary Level,Never,0.17920,116,616,0.14888,0.20951
1986,30-45 y.,Upper Secondary Level,At least once per week,0.06467,120,1652,0.05281,0.07654
1986,30-45 y.,Upper Secondary Level,At least once per month,0.23675,407,1652,0.21625,0.25726
1986,30-45 y.,Upper Secondary Level,Seldom,0.58279,931,1652,0.55900,0.60658
1986,30-45 y.,Upper Secondary Level,Never,0.11082,194,1652,0.09568,0.12597
1986,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.31090,32,78,0.20751,0.41428
1986,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.54401,46,78,0.43277,0.65526
1986,30-45 y.,First Stage of Tertiary Education,At least once per month,0.26515,54,187,0.20171,0.32859
1986,30-45 y.,First Stage of Tertiary Education,Seldom,0.59528,133,187,0.52474,0.66582
1986,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.08271,33,375,0.05480,0.11063
1986,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.20392,74,375,0.16309,0.24475
1986,30-45 y.,Second Stage of Tertiary Education,Seldom,0.59216,221,375,0.54235,0.64197
1986,30-45 y.,Second Stage of Tertiary Education,Never,0.11592,47,375,0.08347,0.14836
1986,46-65 y.,Primary Level,At least once per week,0.13259,46,316,0.09514,0.17004
1986,46-65 y.,Primary Level,At least once per month,0.22921,83,316,0.18279,0.27563
1986,46-65 y.,Primary Level,Seldom,0.33581,104,316,0.28365,0.38796
1986,46-65 y.,Primary Level,Never,0.30099,83,316,0.25034,0.35165
1986,46-65 y.,Lower Secondary Level,At least once per week,0.08804,80,939,0.06991,0.10617
1986,46-65 y.,Lower Secondary Level,At least once per month,0.17986,189,939,0.15528,0.20444
1986,46-65 y.,Lower Secondary Level,Seldom,0.48029,449,939,0.44831,0.51226
1986,46-65 y.,Lower Secondary Level,Never,0.24163,221,939,0.21423,0.26902
1986,46-65 y.,Upper Secondary Level,At least once per week,0.07443,111,1451,0.06092,0.08794
1986,46-65 y.,Upper Secondary Level,At least once per month,0.19591,308,1451,0.17548,0.21634
1986,46-65 y.,Upper Secondary Level,Seldom,0.52712,748,1451,0.50143,0.55282
1986,46-65 y.,Upper Secondary Level,Never,0.19168,284,1451,0.17142,0.21195
1986,46-65 y.,First Stage of Tertiary Education,At least once per month,0.17300,31,171,0.11614,0.22986
1986,46-65 y.,First Stage of Tertiary Education,Seldom,0.46270,97,171,0.38775,0.53766
1986,46-65 y.,First Stage of Tertiary Education,Never,0.23038,43,171,0.16708,0.29368
1986,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.15761,33,204,0.10749,0.20774
1986,46-65 y.,Second Stage of Tertiary Education,Seldom,0.49007,113,204,0.42130,0.55884
1986,46-65 y.,Second Stage of Tertiary Education,Never,0.26091,58,204,0.20050,0.32132
1986,66 and older,Lower Secondary Level,At least once per week,0.10951,40,387,0.07836,0.14067
1986,66 and older,Lower Secondary Level,At least once per month,0.07778,32,387,0.05106,0.10450
1986,66 and older,Lower Secondary Level,Seldom,0.23762,99,387,0.19516,0.28008
1986,66 and older,Lower Secondary Level,Never,0.56641,216,387,0.51697,0.61585
1986,66 and older,Upper Secondary Level,At least once per month,0.09218,44,438,0.06506,0.11930
1986,66 and older,Upper Secondary Level,Seldom,0.30013,157,438,0.25716,0.34311
1986,66 and older,Upper Secondary Level,Never,0.53133,237,438,0.48455,0.57812
1986,66 and older,First Stage of Tertiary Education,Never,0.46808,35,35,0.30036,0.63581
1986,66 and older,Second Stage of Tertiary Education,Never,0.63622,32,32,0.46687,0.80558
1988,17-29 y.,Pre-primary Level,Seldom,0.52924,87,118,0.43879,0.61968
1988,17-29 y.,Pre-primary Level,Never,0.20770,31,118,0.13419,0.28121
1988,17-29 y.,Primary Level,Seldom,0.44584,47,83,0.33825,0.55343
1988,17-29 y.,Primary Level,Never,0.24591,36,83,0.15270,0.33911
1988,17-29 y.,Lower Secondary Level,At least once per week,0.10224,101,916,0.08261,0.12187
1988,17-29 y.,Lower Secondary Level,At least once per month,0.26818,232,916,0.23948,0.29689
1988,17-29 y.,Lower Secondary Level,Seldom,0.46897,410,916,0.43663,0.50130
1988,17-29 y.,Lower Secondary Level,Never,0.16061,173,916,0.13682,0.18440
1988,17-29 y.,Upper Secondary Level,At least once per week,0.07306,128,1308,0.05895,0.08717
1988,17-29 y.,Upper Secondary Level,At least once per month,0.30038,397,1308,0.27553,0.32523
1988,17-29 y.,Upper Secondary Level,Seldom,0.51661,636,1308,0.48952,0.54370
1988,17-29 y.,Upper Secondary Level,Never,0.10789,147,1308,0.09107,0.12471
1988,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.32957,34,77,0.22389,0.43526
1988,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.46291,43,77,0.35081,0.57502
1988,17-29 y.,First Stage of Tertiary Education,Seldom,0.60054,45,45,0.45581,0.74526
1988,17-29 y.,Second Stage of Tertiary Education,Seldom,0.47413,38,38,0.31323,0.63502
1988,30-45 y.,Primary Level,At least once per month,0.27710,66,208,0.21613,0.33807
1988,30-45 y.,Primary Level,Seldom,0.36448,83,208,0.29891,0.43004
1988,30-45 y.,Primary Level,Never,0.26379,59,208,0.20376,0.32383
1988,30-45 y.,Lower Secondary Level,At least once per week,0.11153,65,533,0.08478,0.13827
1988,30-45 y.,Lower Secondary Level,At least once per month,0.18162,112,533,0.14886,0.21438
1988,30-45 y.,Lower Secondary Level,Seldom,0.50567,241,533,0.46318,0.54815
1988,30-45 y.,Lower Secondary Level,Never,0.19735,115,533,0.16353,0.23117
1988,30-45 y.,Upper Secondary Level,At least once per week,0.05182,93,1494,0.04058,0.06307
1988,30-45 y.,Upper Secondary Level,At least once per month,0.23095,361,1494,0.20957,0.25233
1988,30-45 y.,Upper Secondary Level,Seldom,0.58967,838,1494,0.56471,0.61462
1988,30-45 y.,Upper Secondary Level,Never,0.11888,202,1494,0.10246,0.13530
1988,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.51763,45,45,0.36998,0.66528
1988,30-45 y.,First Stage of Tertiary Education,At least once per month,0.28057,60,184,0.21548,0.34567
1988,30-45 y.,First Stage of Tertiary Education,Seldom,0.59302,124,184,0.52184,0.66420
1988,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.25258,87,321,0.20497,0.30019
1988,30-45 y.,Second Stage of Tertiary Education,Seldom,0.56324,193,321,0.50889,0.61758
1988,30-45 y.,Second Stage of Tertiary Education,Never,0.11726,41,321,0.08201,0.15251
1988,46-65 y.,Primary Level,At least once per week,0.14556,48,308,0.10611,0.18501
1988,46-65 y.,Primary Level,At least once per month,0.19438,70,308,0.15011,0.23865
1988,46-65 y.,Primary Level,Seldom,0.36478,108,308,0.31093,0.41863
1988,46-65 y.,Primary Level,Never,0.29528,82,308,0.24425,0.34631
1988,46-65 y.,Lower Secondary Level,At least once per week,0.07989,75,881,0.06198,0.09781
1988,46-65 y.,Lower Secondary Level,At least once per month,0.17607,167,881,0.15090,0.20123
1988,46-65 y.,Lower Secondary Level,Seldom,0.46583,404,881,0.43287,0.49878
1988,46-65 y.,Lower Secondary Level,Never,0.26716,235,881,0.23792,0.29639
1988,46-65 y.,Upper Secondary Level,At least once per week,0.07219,117,1412,0.05869,0.08569
1988,46-65 y.,Upper Secondary Level,At least once per month,0.20860,299,1412,0.18740,0.22981
1988,46-65 y.,Upper Secondary Level,Seldom,0.50766,712,1412,0.48157,0.53375
1988,46-65 y.,Upper Secondary Level,Never,0.19662,284,1412,0.17588,0.21736
1988,46-65 y.,First Stage of Tertiary Education,Seldom,0.56936,108,108,0.47553,0.66318
1988,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.16711,35,212,0.11677,0.21745
1988,46-65 y.,Second Stage of Tertiary Education,Seldom,0.53388,124,212,0.46657,0.60119
1988,46-65 y.,Second Stage of Tertiary Education,Never,0.23762,53,212,0.18019,0.29505
1988,66 and older,Lower Secondary Level,At least once per week,0.08686,34,373,0.05824,0.11548
1988,66 and older,Lower Secondary Level,At least once per month,0.10343,39,373,0.07248,0.13437
1988,66 and older,Lower Secondary Level,Seldom,0.24463,95,373,0.20095,0.28832
1988,66 and older,Lower Secondary Level,Never,0.55165,205,373,0.50111,0.60219
1988,66 and older,Upper Secondary Level,At least once per month,0.07792,42,461,0.05342,0.10241
1988,66 and older,Upper Secondary Level,Seldom,0.32218,167,461,0.27947,0.36488
1988,66 and older,Upper Secondary Level,Never,0.52569,252,461,0.48006,0.57132
1988,66 and older,First Stage of Tertiary Education,Never,0.54432,36,36,0.37932,0.70932
1990,17-29 y.,Lower Secondary Level,At least once per week,0.02822,36,170,0.00326,0.05319
1990,17-29 y.,Lower Secondary Level,At least once per month,0.03963,53,170,0.01021,0.06904
1990,17-29 y.,Lower Secondary Level,Seldom,0.06196,81,170,0.02561,0.09831
1990,17-29 y.,Upper Secondary Level,At least once per week,0.04332,120,703,0.02826,0.05838
1990,17-29 y.,Upper Secondary Level,At least once per month,0.09195,253,703,0.07058,0.11333
1990,17-29 y.,Upper Secondary Level,Seldom,0.09957,296,703,0.07742,0.12172
1990,17-29 y.,Upper Secondary Level,Never,0.01079,34,703,0.00315,0.01843
1990,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.18345,59,123,0.11477,0.25213
1990,17-29 y.,Second Stage of Tertiary Education,Seldom,0.21590,64,123,0.14289,0.28891
1990,30-45 y.,Upper Secondary Level,At least once per week,0.03566,146,854,0.02322,0.04811
1990,30-45 y.,Upper Secondary Level,At least once per month,0.06317,265,854,0.04684,0.07949
1990,30-45 y.,Upper Secondary Level,Seldom,0.09035,401,854,0.07111,0.10959
1990,30-45 y.,Upper Secondary Level,Never,0.01055,42,854,0.00369,0.01741
1990,30-45 y.,First Stage of Tertiary Education,At least once per month,0.05533,38,79,0.00459,0.10607
1990,30-45 y.,First Stage of Tertiary Education,Seldom,0.06720,41,79,0.01163,0.12276
1990,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.06363,97,470,0.04154,0.08572
1990,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.11455,159,470,0.08573,0.14338
1990,30-45 y.,Second Stage of Tertiary Education,Seldom,0.15446,214,470,0.12175,0.18716
1990,46-65 y.,Lower Secondary Level,At least once per month,0.02158,35,135,-0.00302,0.04619
1990,46-65 y.,Lower Secondary Level,Seldom,0.04290,67,135,0.00859,0.07721
1990,46-65 y.,Lower Secondary Level,Never,0.02020,33,135,-0.00362,0.04402
1990,46-65 y.,Upper Secondary Level,At least once per week,0.03591,138,749,0.02257,0.04924
1990,46-65 y.,Upper Secondary Level,At least once per month,0.05215,185,749,0.03622,0.06809
1990,46-65 y.,Upper Secondary Level,Seldom,0.09215,342,749,0.07142,0.11288
1990,46-65 y.,Upper Secondary Level,Never,0.02442,84,749,0.01336,0.03548
1990,46-65 y.,First Stage of Tertiary Education,At least once per month,0.06419,32,80,0.01015,0.11824
1990,46-65 y.,First Stage of Tertiary Education,Seldom,0.09720,48,80,0.03188,0.16252
1990,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.06601,53,292,0.03748,0.09454
1990,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.12078,89,292,0.08334,0.15822
1990,46-65 y.,Second Stage of Tertiary Education,Seldom,0.17649,150,292,0.13269,0.22030
1990,66 and older,Lower Secondary Level,Seldom,0.04588,41,100,0.00467,0.08710
1990,66 and older,Lower Secondary Level,Never,0.07752,59,100,0.02485,0.13020
1990,66 and older,Upper Secondary Level,At least once per week,0.02470,33,199,0.00308,0.04632
1990,66 and older,Upper Secondary Level,At least once per month,0.02546,31,199,0.00352,0.04741
1990,66 and older,Upper Secondary Level,Seldom,0.06908,83,199,0.03376,0.10441
1990,66 and older,Upper Secondary Level,Never,0.05219,52,199,0.02121,0.08317
1992,17-29 y.,Pre-primary Level,At least once per month,0.30966,58,157,0.23710,0.38221
1992,17-29 y.,Pre-primary Level,Seldom,0.53165,99,157,0.45335,0.60996
1992,17-29 y.,Primary Level,At least once per month,0.25382,35,86,0.16130,0.34634
1992,17-29 y.,Primary Level,Seldom,0.41779,51,86,0.31294,0.52264
1992,17-29 y.,Lower Secondary Level,At least once per week,0.11968,114,926,0.09876,0.14059
1992,17-29 y.,Lower Secondary Level,At least once per month,0.28687,288,926,0.25773,0.31602
1992,17-29 y.,Lower Secondary Level,Seldom,0.49494,433,926,0.46272,0.52716
1992,17-29 y.,Lower Secondary Level,Never,0.09271,91,926,0.07402,0.11140
1992,17-29 y.,Upper Secondary Level,At least once per week,0.10001,185,1754,0.08597,0.11406
1992,17-29 y.,Upper Secondary Level,At least once per month,0.36831,639,1754,0.34573,0.39089
1992,17-29 y.,Upper Secondary Level,Seldom,0.47657,818,1754,0.45319,0.49995
1992,17-29 y.,Upper Secondary Level,Never,0.05081,112,1754,0.04053,0.06109
1992,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.34580,67,143,0.26757,0.42403
1992,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.52934,76,143,0.44725,0.61144
1992,17-29 y.,First Stage of Tertiary Education,At least once per month,0.35411,40,90,0.25475,0.45347
1992,17-29 y.,First Stage of Tertiary Education,Seldom,0.48757,50,90,0.38373,0.59142
1992,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.34747,58,144,0.26942,0.42551
1992,17-29 y.,Second Stage of Tertiary Education,Seldom,0.46953,86,144,0.38773,0.55133
1992,30-45 y.,Primary Level,At least once per month,0.26274,50,163,0.19496,0.33051
1992,30-45 y.,Primary Level,Seldom,0.37303,69,163,0.29856,0.44750
1992,30-45 y.,Primary Level,Never,0.22747,44,163,0.16292,0.29202
1992,30-45 y.,Lower Secondary Level,At least once per week,0.08363,49,481,0.05886,0.10839
1992,30-45 y.,Lower Secondary Level,At least once per month,0.30885,149,481,0.26752,0.35018
1992,30-45 y.,Lower Secondary Level,Seldom,0.45747,206,481,0.41290,0.50204
1992,30-45 y.,Lower Secondary Level,Never,0.13923,77,481,0.10826,0.17020
1992,30-45 y.,Upper Secondary Level,At least once per week,0.07218,173,2250,0.06149,0.08288
1992,30-45 y.,Upper Secondary Level,At least once per month,0.27775,651,2250,0.25924,0.29626
1992,30-45 y.,Upper Secondary Level,Seldom,0.55663,1256,2250,0.53610,0.57716
1992,30-45 y.,Upper Secondary Level,Never,0.08403,170,2250,0.07257,0.09550
1992,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.49729,58,120,0.40745,0.58713
1992,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.41724,62,120,0.32864,0.50583
1992,30-45 y.,First Stage of Tertiary Education,At least once per month,0.34143,96,264,0.28412,0.39874
1992,30-45 y.,First Stage of Tertiary Education,Seldom,0.51981,168,264,0.45943,0.58019
1992,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.05951,58,824,0.04335,0.07567
1992,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.29584,243,824,0.26466,0.32703
1992,30-45 y.,Second Stage of Tertiary Education,Seldom,0.57390,477,824,0.54011,0.60768
1992,30-45 y.,Second Stage of Tertiary Education,Never,0.06353,46,824,0.04687,0.08019
1992,46-65 y.,Primary Level,At least once per week,0.11291,37,277,0.07557,0.15025
1992,46-65 y.,Primary Level,At least once per month,0.27780,85,277,0.22496,0.33065
1992,46-65 y.,Primary Level,Seldom,0.36752,101,277,0.31064,0.42441
1992,46-65 y.,Primary Level,Never,0.23021,54,277,0.18055,0.27987
1992,46-65 y.,Lower Secondary Level,At least once per week,0.12310,109,873,0.10129,0.14490
1992,46-65 y.,Lower Secondary Level,At least once per month,0.24675,229,873,0.21813,0.27536
1992,46-65 y.,Lower Secondary Level,Seldom,0.43644,376,873,0.40353,0.46936
1992,46-65 y.,Lower Secondary Level,Never,0.17660,159,873,0.15129,0.20191
1992,46-65 y.,Upper Secondary Level,At least once per week,0.09229,185,1947,0.07943,0.10515
1992,46-65 y.,Upper Secondary Level,At least once per month,0.22007,445,1947,0.20166,0.23847
1992,46-65 y.,Upper Secondary Level,Seldom,0.55212,1092,1947,0.53003,0.57421
1992,46-65 y.,Upper Secondary Level,Never,0.11589,225,1947,0.10167,0.13012
1992,46-65 y.,First Stage of Tertiary Education,At least once per month,0.19790,56,238,0.14718,0.24863
1992,46-65 y.,First Stage of Tertiary Education,Seldom,0.59132,147,238,0.52873,0.65390
1992,46-65 y.,First Stage of Tertiary Education,Never,0.13256,35,238,0.08939,0.17573
1992,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.06617,40,545,0.04528,0.08705
1992,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.21584,119,545,0.18127,0.25041
1992,46-65 y.,Second Stage of Tertiary Education,Seldom,0.54978,314,545,0.50797,0.59159
1992,46-65 y.,Second Stage of Tertiary Education,Never,0.16118,72,545,0.13028,0.19208
1992,66 and older,Lower Secondary Level,At least once per week,0.11295,50,472,0.08437,0.14154
1992,66 and older,Lower Secondary Level,At least once per month,0.11665,66,472,0.08766,0.14564
1992,66 and older,Lower Secondary Level,Seldom,0.27994,139,472,0.23939,0.32048
1992,66 and older,Lower Secondary Level,Never,0.47697,217,472,0.43186,0.52207
1992,66 and older,Upper Secondary Level,At least once per week,0.09138,69,694,0.06992,0.11283
1992,66 and older,Upper Secondary Level,At least once per month,0.16898,132,694,0.14108,0.19689
1992,66 and older,Upper Secondary Level,Seldom,0.27246,214,694,0.23931,0.30561
1992,66 and older,Upper Secondary Level,Never,0.42230,279,694,0.38553,0.45908
1992,66 and older,First Stage of Tertiary Education,Never,0.45380,37,37,0.29117,0.61644
1992,66 and older,Second Stage of Tertiary Education,Seldom,0.36034,43,84,0.25705,0.46363
1992,66 and older,Second Stage of Tertiary Education,Never,0.39451,41,84,0.28936,0.49965
1994,17-29 y.,Pre-primary Level,At least once per month,0.31236,67,190,0.24628,0.37843
1994,17-29 y.,Pre-primary Level,Seldom,0.49579,123,190,0.42451,0.56708
1994,17-29 y.,Primary Level,Seldom,0.34472,35,35,0.18496,0.50447
1994,17-29 y.,Lower Secondary Level,At least once per week,0.14363,110,766,0.11878,0.16848
1994,17-29 y.,Lower Secondary Level,At least once per month,0.30648,239,766,0.27381,0.33915
1994,17-29 y.,Lower Secondary Level,Seldom,0.47183,356,766,0.43646,0.50721
1994,17-29 y.,Lower Secondary Level,Never,0.07216,61,766,0.05382,0.09050
1994,17-29 y.,Upper Secondary Level,At least once per week,0.10163,178,1649,0.08704,0.11622
1994,17-29 y.,Upper Secondary Level,At least once per month,0.35150,581,1649,0.32845,0.37455
1994,17-29 y.,Upper Secondary Level,Seldom,0.49953,811,1649,0.47539,0.52367
1994,17-29 y.,Upper Secondary Level,Never,0.04575,79,1649,0.03566,0.05583
1994,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.39607,61,146,0.31647,0.47568
1994,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.48637,85,146,0.40501,0.56772
1994,17-29 y.,First Stage of Tertiary Education,At least once per month,0.40508,41,86,0.30072,0.50944
1994,17-29 y.,First Stage of Tertiary Education,Seldom,0.45779,45,86,0.35187,0.56371
1994,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.42257,62,145,0.34189,0.50325
1994,17-29 y.,Second Stage of Tertiary Education,Seldom,0.47349,83,145,0.39194,0.55505
1994,30-45 y.,Primary Level,At least once per month,0.22804,40,140,0.15829,0.29780
1994,30-45 y.,Primary Level,Seldom,0.44382,69,140,0.36122,0.52641
1994,30-45 y.,Primary Level,Never,0.21403,31,140,0.14584,0.28222
1994,30-45 y.,Lower Secondary Level,At least once per week,0.06314,31,437,0.04031,0.08597
