year,quintil_oecd,sampreg,plj0024_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2004,1st Quintile,West,Since birth,0.8606431852986217,26790,0.8564960769003486,0.8647902936968949
2004,1st Quintile,West,Later,0.13935681470137826,26790,0.13520970630310514,0.14350392309965138
2004,1st Quintile,East,Since birth,0.9898348157560356,26790,0.9886336340631617,0.9910359974489095
2004,1st Quintile,East,Later,0.010165184243964422,26790,0.008964002551090587,0.011366365936838258
2004,2nd Quintile,West,Since birth,0.9187648456057007,26790,0.9154933683563882,0.9220363228550132
2004,2nd Quintile,West,Later,0.08123515439429929,26790,0.07796367714498675,0.08450663164361183
2004,2nd Quintile,East,Since birth,0.9934747145187602,26790,0.9925105572449437,0.9944388717925767
2004,2nd Quintile,East,Later,0.0065252854812398045,26790,0.0055611282074233045,0.007489442755056305
2004,3rd Quintile,West,Since birth,0.9270456786066382,26790,0.9239314836825614,0.930159873530715
2004,3rd Quintile,West,Later,0.07295432139336182,26790,0.06984012646928502,0.07606851631743862
2004,3rd Quintile,East,Since birth,0.9950106913756237,26790,0.994166960829037,0.9958544219222104
2004,3rd Quintile,East,Later,0.004989308624376337,26790,0.004145578077789617,0.005833039170963056
2004,4th Quintile,West,Since birth,0.9544221378187737,26790,0.9519245719999521,0.9569197036375954
2004,4th Quintile,West,Later,0.04557786218122626,26790,0.04308029636240463,0.04807542800004789
2004,4th Quintile,East,Since birth,0.9981751824817519,26790,0.9976641096212457,0.998686255342258
2004,4th Quintile,East,Later,0.0018248175182481751,26790,0.001313744657742007,0.002335890378754343
2004,5th Quintile,West,Since birth,0.9745743473325766,26790,0.972689339073535,0.9764593555916182
2004,5th Quintile,West,Later,0.025425652667423384,26790,0.023540644408381824,0.027310660926464943
2004,5th Quintile,East,Since birth,0.9983277591973244,26790,0.9978384811887182,0.9988170372059306
2004,5th Quintile,East,Later,0.0016722408026755853,26790,0.0011829627940693425,0.002161518811281828
2005,1st Quintile,West,Since birth,0.8752959747434885,25520,0.8712424443100323,0.8793495051769448
2005,1st Quintile,West,Later,0.12470402525651145,25520,0.12065049482305523,0.12875755568996766
2005,1st Quintile,East,Since birth,0.9886075949367089,25520,0.9873055216869464,0.9899096681864714
2005,1st Quintile,East,Later,0.01139240506329114,25520,0.010090331813528631,0.012694478313053648
2005,2nd Quintile,West,Since birth,0.9066390041493776,25520,0.9030694360358243,0.9102085722629308
2005,2nd Quintile,West,Later,0.09336099585062241,25520,0.08979142773706918,0.09693056396417564
2005,2nd Quintile,East,Since birth,0.9947826086956522,25520,0.9938987017767767,0.9956665156145276
2005,2nd Quintile,East,Later,0.0052173913043478265,25520,0.00433348438547237,0.006101298223223283
2005,3rd Quintile,West,Since birth,0.9354032833690221,25520,0.9323873592996449,0.9384192074383993
2005,3rd Quintile,West,Later,0.06459671663097788,25520,0.061580792561600636,0.06761264070035512
2005,3rd Quintile,East,Since birth,0.9954476479514416,25520,0.9946217186595823,0.9962735772433009
2005,3rd Quintile,East,Later,0.004552352048558422,25520,0.0037264227566991127,0.005378281340417732
2005,4th Quintile,West,Since birth,0.9475317348377997,25520,0.9447960820786464,0.9502673875969531
2005,4th Quintile,West,Later,0.05246826516220028,25520,0.04973261240304694,0.055203917921353624
2005,4th Quintile,East,Since birth,0.9990503323836657,25520,0.9986724164221036,0.9994282483452278
2005,4th Quintile,East,Later,0.000949667616334283,25520,0.0005717516547721779,0.001327583577896388
2005,5th Quintile,West,Since birth,0.9745179063360881,25520,0.9725844774539256,0.9764513352182507
2005,5th Quintile,West,Later,0.025482093663911846,25520,0.02354866478174934,0.027415522546074354
2005,5th Quintile,East,Since birth,0.9984101748807631,25520,0.9979213594436515,0.9988989903178748
2005,5th Quintile,East,Later,0.001589825119236884,25520,0.0011010096821252398,0.0020786405563485285
2006,1st Quintile,West,Since birth,0.8717948717948718,27321,0.8678305615995995,0.8757591819901441
2006,1st Quintile,West,Later,0.1282051282051282,27321,0.12424081800985583,0.13216943840040057
2006,1st Quintile,East,Since birth,0.9918144611186903,27321,0.9907460297464297,0.992882892490951
2006,1st Quintile,East,Later,0.008185538881309686,27321,0.007117107509049086,0.009253970253570287
2006,2nd Quintile,West,Since birth,0.9159568427030097,27321,0.912666838436608,0.9192468469694114
2006,2nd Quintile,West,Later,0.08404315729699034,27321,0.08075315303058869,0.08733316156339199
2006,2nd Quintile,East,Since birth,0.9953703703703703,27321,0.9945654123081278,0.9961753284326129
2006,2nd Quintile,East,Later,0.004629629629629629,27321,0.003824671567387064,0.005434587691872194
2006,3rd Quintile,West,Since birth,0.9291573452647278,27321,0.9261150607865182,0.9321996297429375
2006,3rd Quintile,West,Later,0.07084265473527218,27321,0.0678003702570625,0.07388493921348187
2006,3rd Quintile,East,Since birth,0.99453125,27321,0.9936567475553119,0.9954057524446881
2006,3rd Quintile,East,Later,0.00546875,27321,0.004594247555311915,0.006343252444688085
2006,4th Quintile,West,Since birth,0.9482450922070196,27321,0.9456181903525411,0.950871994061498
2006,4th Quintile,West,Later,0.05175490779298037,27321,0.04912800593850196,0.054381809647458784
2006,4th Quintile,East,Since birth,0.993920972644377,27321,0.9929992489498822,0.9948426963388717
2006,4th Quintile,East,Later,0.0060790273556231,27321,0.005157303661128398,0.007000751050117803
2006,5th Quintile,West,Since birth,0.9750353273669335,27321,0.973185288344067,0.9768853663898001
2006,5th Quintile,West,Later,0.024964672633066416,27321,0.023114633610199935,0.026814711655932896
2006,5th Quintile,East,Since birth,0.9968454258675079,27321,0.9961804711755072,0.9975103805595086
2006,5th Quintile,East,Later,0.0031545741324921135,27321,0.002489619440491451,0.003819528824492776
2007,1st Quintile,West,Since birth,0.8653225806451613,25385,0.8611230195971113,0.8695221416932113
2007,1st Quintile,West,Later,0.1346774193548387,25385,0.1304778583067888,0.13887698040288862
2007,1st Quintile,East,Since birth,0.9861878453038674,25385,0.9847520979412622,0.9876235926664726
2007,1st Quintile,East,Later,0.013812154696132596,25385,0.012376407333527338,0.015247902058737854
2007,2nd Quintile,West,Since birth,0.9139344262295082,25385,0.9104842622236876,0.9173845902353287
2007,2nd Quintile,West,Later,0.0860655737704918,25385,0.08261540976467123,0.08951573777631237
2007,2nd Quintile,East,Since birth,0.9940535183349851,25385,0.9931077115767021,0.9949993250932682
2007,2nd Quintile,East,Later,0.005946481665014866,25385,0.005000674906731835,0.0068922884232978975
2007,3rd Quintile,West,Since birth,0.922964585615188,25385,0.9196843486553418,0.9262448225750343
2007,3rd Quintile,West,Later,0.07703541438481197,25385,0.07375517742496575,0.08031565134465819
2007,3rd Quintile,East,Since birth,0.996268656716418,25385,0.9955186099827058,0.9970187034501301
2007,3rd Quintile,East,Later,0.0037313432835820895,25385,0.002981296549869975,0.004481390017294204
2007,4th Quintile,West,Since birth,0.9507002801120448,25385,0.9480370326350278,0.9533635275890617
2007,4th Quintile,West,Later,0.04929971988795518,25385,0.04663647241093827,0.05196296736497209
2007,4th Quintile,East,Since birth,0.9991467576791809,25385,0.9987875725703166,0.9995059427880453
2007,4th Quintile,East,Later,0.0008532423208191126,25385,0.0004940572119547064,0.0012124274296835189
2007,5th Quintile,West,Since birth,0.9733784069300655,25385,0.9713981325823282,0.9753586812778028
2007,5th Quintile,West,Later,0.0266215930699345,25385,0.024641318722197172,0.02860186741767183
2007,5th Quintile,East,Since birth,0.9946091644204852,25385,0.9937083781487317,0.9955099506922387
2007,5th Quintile,East,Later,0.005390835579514825,25385,0.004490049307761361,0.006291621851268289
2008,1st Quintile,West,Since birth,0.8667271078875793,23673,0.862397570210436,0.8710566455647227
2008,1st Quintile,West,Later,0.13327289211242066,23673,0.12894335443527724,0.13760242978956408
2008,1st Quintile,East,Since birth,0.9847094801223242,23673,0.9831463518881023,0.9862726083565461
2008,1st Quintile,East,Later,0.01529051987767584,23673,0.013727391643453941,0.01685364811189774
2008,2nd Quintile,West,Since birth,0.9107565011820331,23673,0.9071247268355693,0.9143882755284969
2008,2nd Quintile,West,Later,0.08924349881796691,23673,0.08561172447150316,0.09287527316443066
2008,2nd Quintile,East,Since birth,0.99375,23673,0.9927460594368109,0.9947539405631891
2008,2nd Quintile,East,Later,0.00625,23673,0.005246059436810912,0.007253940563189089
2008,3rd Quintile,West,Since birth,0.9123156636110004,23673,0.9087126741005789,0.9159186531214218
2008,3rd Quintile,West,Later,0.0876843363889996,23673,0.0840813468785781,0.0912873258994211
2008,3rd Quintile,East,Since birth,0.9976744186046511,23673,0.9970608125831589,0.9982880246261433
2008,3rd Quintile,East,Later,0.002325581395348837,23673,0.0017119753738566402,0.002939187416841034
2008,4th Quintile,West,Since birth,0.9466397461782521,23673,0.9437766843076005,0.9495028080489036
2008,4th Quintile,West,Later,0.05336025382174791,23673,0.05049719195109635,0.05622331569239947
2008,4th Quintile,East,Since birth,0.99375,23673,0.9927460594368109,0.9947539405631891
2008,4th Quintile,East,Later,0.00625,23673,0.005246059436810912,0.007253940563189089
2008,5th Quintile,West,Since birth,0.9714775895346344,23673,0.969357086353376,0.9735980927158927
2008,5th Quintile,West,Later,0.028522410465365643,23673,0.02640190728410735,0.030642913646623936
2008,5th Quintile,East,Since birth,0.9958791208791209,23673,0.9950630503890069,0.9966951913692349
2008,5th Quintile,East,Later,0.004120879120879121,23673,0.003304808630765069,0.004936949610993173
2009,1st Quintile,West,Since birth,0.885,21983,0.8807827130993664,0.8892172869006336
2009,1st Quintile,West,Later,0.115,21983,0.11078271309936634,0.11921728690063367
2009,1st Quintile,East,Since birth,0.9898305084745763,21983,0.9885042058516103,0.9911568110975424
2009,1st Quintile,East,Later,0.010169491525423728,21983,0.008843188902457692,0.011495794148389764
2009,2nd Quintile,West,Since birth,0.9066757493188011,21983,0.9028303995654473,0.910521099072155
2009,2nd Quintile,West,Later,0.09332425068119891,21983,0.08947890092784505,0.09716960043455278
2009,2nd Quintile,East,Since birth,0.9933184855233853,21983,0.9922415385821288,0.9943954324646418
2009,2nd Quintile,East,Later,0.0066815144766146995,21983,0.0056045675353582425,0.007758461417871156
2009,3rd Quintile,West,Since birth,0.9393939393939394,21983,0.9362397011268606,0.9425481776610183
2009,3rd Quintile,West,Later,0.06060606060606061,21983,0.05745182233898182,0.0637602988731394
2009,3rd Quintile,East,Since birth,0.9974704890387859,21983,0.9968064694336868,0.998134508643885
2009,3rd Quintile,East,Later,0.002529510961214165,21983,0.0018654913561150619,0.0031935305663132684
2009,4th Quintile,West,Since birth,0.9423685877137429,21983,0.9392878649107681,0.9454493105167177
2009,4th Quintile,West,Later,0.05763141228625712,21983,0.05455068948328239,0.06071213508923185
2009,4th Quintile,East,Since birth,0.9934086629001884,21983,0.9923389596275481,0.9944783661728286
2009,4th Quintile,East,Later,0.006591337099811676,21983,0.005521633827171397,0.007661040372451956
2009,5th Quintile,West,Since birth,0.9698096696565303,21983,0.9675476843527645,0.972071654960296
2009,5th Quintile,West,Later,0.030190330343469702,21983,0.02792834503970391,0.03245231564723549
2009,5th Quintile,East,Since birth,0.9961977186311787,21983,0.9953841250968362,0.9970113121655212
2009,5th Quintile,East,Later,0.0038022813688212928,21983,0.0029886878344788084,0.004615874903163777
2010,1st Quintile,West,Since birth,0.8830874006810443,35837,0.8797606308803804,0.8864141704817082
2010,1st Quintile,West,Later,0.11691259931895573,35837,0.11358582951829184,0.12023936911961962
2010,1st Quintile,East,Since birth,0.9900596421471173,35837,0.9890325203718011,0.9910867639224334
2010,1st Quintile,East,Later,0.009940357852882704,35837,0.008913236077566502,0.010967479628198907
2010,2nd Quintile,West,Since birth,0.9162754303599374,35837,0.9134077566782851,0.9191431040415897
2010,2nd Quintile,West,Later,0.0837245696400626,35837,0.08085689595841032,0.08659224332171488
2010,2nd Quintile,East,Since birth,0.9927953890489913,35837,0.9919197494555122,0.9936710286424705
2010,2nd Quintile,East,Later,0.007204610951008645,35837,0.0063289713575295625,0.008080250544487728
2010,3rd Quintile,West,Since birth,0.9293027791321307,35837,0.926648967844871,0.9319565904193903
2010,3rd Quintile,West,Later,0.07069722086786934,35837,0.06804340958060968,0.07335103215512899
2010,3rd Quintile,East,Since birth,0.9962756052141527,35837,0.9956449269681077,0.9969062834601977
2010,3rd Quintile,East,Later,0.0037243947858473,35837,0.00309371653980226,0.00435507303189234
2010,4th Quintile,West,Since birth,0.9501475893735651,35837,0.9478942382747844,0.9524009404723459
2010,4th Quintile,West,Later,0.0498524106264349,35837,0.04759905952765409,0.0521057617252157
2010,4th Quintile,East,Since birth,0.992626728110599,35837,0.9917409736359643,0.9935124825852338
2010,4th Quintile,East,Later,0.007373271889400922,35837,0.006487517414766136,0.008259026364035707
2010,5th Quintile,West,Since birth,0.9662284678150499,35837,0.9643581924873507,0.9680987431427491
2010,5th Quintile,West,Later,0.03377153218495014,35837,0.031901256857250905,0.03564180751264937
2010,5th Quintile,East,Since birth,0.9973509933774835,35837,0.9968188167679685,0.9978831699869984
2010,5th Quintile,East,Later,0.0026490066225165563,35837,0.0021168300130015322,0.0031811832320315803
2012,1st Quintile,West,Since birth,0.8746882793017456,40229,0.8714530210538609,0.8779235375496304
2012,1st Quintile,West,Later,0.12531172069825436,40229,0.12207646245036964,0.1285469789461391
2012,1st Quintile,East,Since birth,0.9817518248175182,40229,0.9804438570788907,0.9830597925561457
2012,1st Quintile,East,Later,0.01824817518248175,40229,0.016940207443854275,0.019556142921109226
2012,2nd Quintile,West,Since birth,0.8571966842501884,40229,0.8537777099229272,0.8606156585774495
2012,2nd Quintile,West,Later,0.14280331574981162,40229,0.13938434142255046,0.14622229007707277
2012,2nd Quintile,East,Since birth,0.9872727272727273,40229,0.9861773273698414,0.9883681271756132
2012,2nd Quintile,East,Later,0.012727272727272728,40229,0.01163187282438688,0.013822672630158576
2012,3rd Quintile,West,Since birth,0.9196078431372549,40229,0.9169508243428397,0.92226486193167
2012,3rd Quintile,West,Later,0.0803921568627451,40229,0.07773513806832993,0.08304917565716027
2012,3rd Quintile,East,Since birth,0.995279307631786,40229,0.9946094819571429,0.995949133306429
2012,3rd Quintile,East,Later,0.004720692368214005,40229,0.004050866693570951,0.005390518042857059
2012,4th Quintile,West,Since birth,0.9434564523483812,40229,0.9411994141508946,0.9457134905458677
2012,4th Quintile,West,Later,0.056543547651618786,40229,0.05428650945413217,0.0588005858491054
2012,4th Quintile,East,Since birth,0.9895031490552834,40229,0.9885072288160622,0.9904990692945045
2012,4th Quintile,East,Later,0.010496850944716585,40229,0.009500930705495438,0.011492771183937732
2012,5th Quintile,West,Since birth,0.9627595675304617,40229,0.9609092224395389,0.9646099126213844
2012,5th Quintile,West,Later,0.037240432469538357,40229,0.03539008737861557,0.03909077756046114
2012,5th Quintile,East,Since birth,0.9934944237918215,40229,0.9927088046546054,0.9942800429290376
2012,5th Quintile,East,Later,0.006505576208178439,40229,0.005719957070962387,0.00729119534539449
2013,1st Quintile,West,Since birth,0.8718459495351926,44486,0.8687397422189711,0.874952156851414
2013,1st Quintile,West,Later,0.12815405046480743,44486,0.12504784314858594,0.13126025778102893
2013,1st Quintile,East,Since birth,0.9815546772068511,44486,0.9803042892822252,0.9828050651314769
2013,1st Quintile,East,Later,0.01844532279314888,44486,0.017194934868523006,0.019695710717774755
2013,2nd Quintile,West,Since birth,0.8691778047792629,44486,0.8660442346211465,0.8723113749373792
2013,2nd Quintile,West,Later,0.13082219522073715,44486,0.12768862506262083,0.13395576537885348
2013,2nd Quintile,East,Since birth,0.9928057553956835,44486,0.9920203947490858,0.9935911160422812
2013,2nd Quintile,East,Later,0.007194244604316547,44486,0.006408883957718785,0.00797960525091431
2013,3rd Quintile,West,Since birth,0.9173625107975814,44486,0.9148039046243434,0.9199211169708194
2013,3rd Quintile,West,Later,0.08263748920241866,44486,0.08007888302918063,0.08519609537565669
2013,3rd Quintile,East,Since birth,0.9919028340080972,44486,0.9910700248748349,0.9927356431413595
2013,3rd Quintile,East,Later,0.008097165991902834,44486,0.007264356858640533,0.008929975125165135
2013,4th Quintile,West,Since birth,0.9466444351813256,44486,0.9445559678003383,0.9487329025623128
2013,4th Quintile,West,Later,0.05335556481867445,44486,0.0512670974376872,0.0554440321996617
2013,4th Quintile,East,Since birth,0.9954853273137697,44486,0.9948623460879528,0.9961083085395867
2013,4th Quintile,East,Later,0.004514672686230248,44486,0.0038916914604132844,0.005137653912047212
2013,5th Quintile,West,Since birth,0.9624960605105578,44486,0.96073050117509,0.9642616198460257
2013,5th Quintile,West,Later,0.03750393948944217,44486,0.03573838015397435,0.03926949882490999
2013,5th Quintile,East,Since birth,0.994,44486,0.9932823491393988,0.9947176508606012
2013,5th Quintile,East,Later,0.006,44486,0.005282349139398878,0.006717650860601122
2014,1st Quintile,West,Since birth,0.7776397515527951,38694,0.7734963973689017,0.7817831057366884
2014,1st Quintile,West,Later,0.22236024844720498,38694,0.21821689426331167,0.22650360263109828
2014,1st Quintile,East,Since birth,0.9521739130434783,38694,0.9500476116604067,0.9543002144265499
2014,1st Quintile,East,Later,0.04782608695652174,38694,0.045699785573450176,0.049952388339593305
2014,2nd Quintile,West,Since birth,0.7795275590551181,38694,0.775396825812493,0.7836582922977431
2014,2nd Quintile,West,Later,0.2204724409448819,38694,0.21634170770225686,0.22460317418750692
2014,2nd Quintile,East,Since birth,0.9680957128614157,38694,0.9663445847143702,0.9698468410084612
2014,2nd Quintile,East,Later,0.031904287138584245,38694,0.030153158991538725,0.033655415285629764
2014,3rd Quintile,West,Since birth,0.8578546307151231,38694,0.8543752058262591,0.8613340556039871
2014,3rd Quintile,West,Later,0.1421453692848769,38694,0.13866594439601287,0.1456247941737409
2014,3rd Quintile,East,Since birth,0.9808400884303611,38694,0.9794741531836052,0.982206023677117
2014,3rd Quintile,East,Later,0.01915991156963891,38694,0.017793976322883074,0.020525846816394747
2014,4th Quintile,West,Since birth,0.8908020924149956,38694,0.8876944429164797,0.8939097419135116
2014,4th Quintile,West,Later,0.10919790758500436,38694,0.10609025808648846,0.11230555708352026
2014,4th Quintile,East,Since birth,0.9828526890101325,38694,0.9815591590710722,0.9841462189491927
2014,4th Quintile,East,Later,0.0171473109898675,38694,0.015853781050807227,0.01844084092892777
2014,5th Quintile,West,Since birth,0.9477786438035853,38694,0.945561918952094,0.9499953686550767
2014,5th Quintile,West,Later,0.05222135619641465,38694,0.050004631344923306,0.054438081047906
2014,5th Quintile,East,Since birth,0.9897674418604652,38694,0.9887646912154705,0.9907701925054598
2014,5th Quintile,East,Later,0.010232558139534883,38694,0.009229807494540266,0.0112353087845295
2015,1st Quintile,West,Since birth,0.7881417208966016,38036,0.7840351102284171,0.7922483315647861
2015,1st Quintile,West,Later,0.2118582791033984,38036,0.2077516684352139,0.21596488977158293
2015,1st Quintile,East,Since birth,0.9362745098039216,38036,0.9338197056791865,0.9387293139286567
2015,1st Quintile,East,Later,0.06372549019607843,38036,0.06127068607134336,0.06618029432081349
2015,2nd Quintile,West,Since birth,0.8026556776556777,38036,0.7986559021996842,0.8066554531116712
2015,2nd Quintile,West,Later,0.19734432234432234,38036,0.1933445468883288,0.20134409780031587
2015,2nd Quintile,East,Since birth,0.9631236442516269,38036,0.9612296717364385,0.9650176167668153
2015,2nd Quintile,East,Later,0.0368763557483731,38036,0.034982383233184644,0.038770328263561554
2015,3rd Quintile,West,Since birth,0.8420361247947454,38036,0.8383708806921726,0.8457013688973183
2015,3rd Quintile,West,Later,0.1579638752052545,38036,0.15429863110268166,0.16162911930782736
2015,3rd Quintile,East,Since birth,0.9732620320855615,38036,0.9716408278055494,0.9748832363655736
2015,3rd Quintile,East,Later,0.026737967914438502,38036,0.025116763634426366,0.028359172194450638
2015,4th Quintile,West,Since birth,0.8941857874805079,38036,0.8910944634103186,0.8972771115506972
2015,4th Quintile,West,Later,0.10581421251949209,38036,0.10272288844930275,0.10890553658968144
2015,4th Quintile,East,Since birth,0.9872611464968153,38036,0.9861341051563125,0.9883881878373181
2015,4th Quintile,East,Later,0.012738853503184714,38036,0.01161181216268194,0.013865894843687488
2015,5th Quintile,West,Since birth,0.9420244437480414,38036,0.9396758267479595,0.9443730607481233
2015,5th Quintile,West,Later,0.05797555625195863,38036,0.055626939251876756,0.06032417325204051
2015,5th Quintile,East,Since birth,0.9863147605083089,38036,0.9851471644525369,0.9874823565640809
2015,5th Quintile,East,Later,0.013685239491691105,38036,0.012517643435919115,0.014852835547463094
2016,1st Quintile,West,Since birth,0.7895608947804474,41132,0.7856215662962985,0.7935002232645963
2016,1st Quintile,West,Later,0.2104391052195526,41132,0.2064997767354037,0.21437843370370152
2016,1st Quintile,East,Since birth,0.9469320066334992,41132,0.9447655904616639,0.9490984228053345
2016,1st Quintile,East,Later,0.05306799336650083,41132,0.0509015771946655,0.05523440953833616
2016,2nd Quintile,West,Since birth,0.7932184546970539,41132,0.7893044760596053,0.7971324333345025
2016,2nd Quintile,West,Later,0.20678154530294607,41132,0.20286756666549743,0.2106955239403947
2016,2nd Quintile,East,Since birth,0.9635343618513323,41132,0.961722847952718,0.9653458757499467
2016,2nd Quintile,East,Later,0.0364656381486676,41132,0.034654124250053264,0.03827715204728194
2016,3rd Quintile,West,Since birth,0.8329646017699115,41132,0.8293597808970878,0.8365694226427351
2016,3rd Quintile,West,Later,0.1670353982300885,41132,0.1634305773572649,0.1706402191029121
2016,3rd Quintile,East,Since birth,0.9792207792207792,41132,0.9778422337462856,0.9805993246952728
2016,3rd Quintile,East,Later,0.02077922077922078,41132,0.01940067530472716,0.0221577662537144
2016,4th Quintile,West,Since birth,0.8877278250303766,41132,0.8846768254906419,0.8907788245701114
2016,4th Quintile,West,Later,0.11227217496962333,41132,0.10922117542988852,0.11532317450935814
2016,4th Quintile,East,Since birth,0.9852598913886734,41132,0.9840952508540656,0.9864245319232813
2016,4th Quintile,East,Later,0.01474010861132661,41132,0.013575468076718802,0.015904749145934417
2016,5th Quintile,West,Since birth,0.9428086943117003,41132,0.9405645904502342,0.9450527981731665
2016,5th Quintile,West,Later,0.05719130568829968,41132,0.05494720182683362,0.05943540954976574
2016,5th Quintile,East,Since birth,0.9849765258215962,41132,0.983800913077245,0.9861521385659474
2016,5th Quintile,East,Later,0.015023474178403756,41132,0.013847861434052535,0.016199086922754978
2017,1st Quintile,West,Since birth,0.7841584158415842,45410,0.7803744275475389,0.7879424041356294
2017,1st Quintile,West,Later,0.21584158415841584,45410,0.21205759586437056,0.21962557245246112
2017,1st Quintile,East,Since birth,0.9420935412026726,45410,0.9399452614411288,0.9442418209642165
2017,1st Quintile,East,Later,0.05790645879732739,45410,0.05575817903578348,0.06005473855887131
2017,2nd Quintile,West,Since birth,0.7855297157622739,45410,0.7817544703073837,0.7893049612171642
2017,2nd Quintile,West,Later,0.2144702842377261,45410,0.21069503878283583,0.21824552969261637
2017,2nd Quintile,East,Since birth,0.9729323308270676,45410,0.9714397183488704,0.9744249433052649
2017,2nd Quintile,East,Later,0.02706766917293233,45410,0.025575056694735077,0.028560281651129584
2017,3rd Quintile,West,Since birth,0.8412068281063915,45410,0.8378452157847418,0.8445684404280411
2017,3rd Quintile,West,Later,0.1587931718936086,45410,0.1554315595719589,0.16215478421525828
2017,3rd Quintile,East,Since birth,0.9764474975466143,45410,0.975052661065297,0.9778423340279316
2017,3rd Quintile,East,Later,0.023552502453385672,45410,0.02215766597206837,0.024947338934702974
2017,4th Quintile,West,Since birth,0.8903008298755186,45410,0.8874264088524166,0.8931752508986206
2017,4th Quintile,West,Later,0.10969917012448133,45410,0.10682474910137932,0.11257359114758334
2017,4th Quintile,East,Since birth,0.9799072642967542,45410,0.978616662263919,0.9811978663295895
2017,4th Quintile,East,Later,0.02009273570324575,45410,0.018802133670410483,0.021383337736081018
2017,5th Quintile,West,Since birth,0.9398371531966224,45410,0.9376500422505392,0.9420242641427057
2017,5th Quintile,West,Later,0.060162846803377565,45410,0.057975735857294305,0.062349957749460824
2017,5th Quintile,East,Since birth,0.9797713280562885,45410,0.97847645745984,0.981066198652737
2017,5th Quintile,East,Later,0.020228671943711522,45410,0.018933801347263024,0.02152354254016002
