year,regtyp,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1990,Urban regions,female,,,,,,,,,,,,
1990,Rural regions,male,,,,,,,,,,,,
1990,Rural regions,female,,,,,,,,,,,,
1991,Urban regions,male,2719,11.240890331810622,10.741978823910921,11.739801839710323,0.0,2.0,12.0,0.0,30.0,2.0,1.0,3.0
1991,Urban regions,female,1910,12.17045416768044,11.518946183101912,12.821962152258967,0.0,3.0,14.0,0.0,35.0,3.0,2.0,4.0
1991,Rural regions,male,714,9.51290697386414,8.653045960467393,10.372767987260888,0.0,3.0,10.0,0.0,25.0,3.0,1.0,6.0
1991,Rural regions,female,507,10.321691067893862,9.13498982330765,11.508392312480074,0.0,2.0,10.0,0.0,25.0,2.0,1.0,4.0
1992,Urban regions,male,3140,10.371894484872067,9.920726301619261,10.823062668124873,0.0,1.0,10.0,0.0,25.0,1.0,0.0,2.0
1992,Urban regions,female,2349,11.55244745817375,11.065694141806388,12.039200774541113,0.0,3.0,14.0,0.0,35.0,3.0,2.0,4.0
1992,Rural regions,male,1652,9.775775373664958,9.060408305821129,10.491142441508787,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1992,Rural regions,female,1312,8.629372790654662,8.09464517087782,9.164100410431503,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1993,Urban regions,male,,,,,,,,,,,,
1993,Urban regions,female,,,,,,,,,,,,
1993,Rural regions,male,,,,,,,,,,,,
1993,Rural regions,female,,,,,,,,,,,,
1994,Urban regions,male,2950,10.328040160758304,9.830952709284484,10.825127612232125,0.0,1.0,10.0,0.0,25.0,1.0,0.0,2.0
1994,Urban regions,female,2243,12.356106552118835,11.75592133406259,12.95629177017508,0.0,3.0,14.0,0.0,35.0,3.0,2.0,3.0
1994,Rural regions,male,1548,9.146572170755626,8.554270221330723,9.738874120180528,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1994,Rural regions,female,1173,11.005259750726815,10.136998325058538,11.87352117639509,0.0,2.0,10.0,0.0,25.0,2.0,1.0,3.0
1995,Urban regions,male,2996,10.421757193943604,9.963165093812298,10.88034929407491,0.0,2.0,10.0,0.0,25.0,2.0,2.0,4.0
1995,Urban regions,female,2259,11.842978598614838,11.31651299651813,12.369444200711547,0.0,3.0,14.0,0.0,35.0,3.0,1.0,3.0
1995,Rural regions,male,1591,9.822562659378264,9.134805142338339,10.510320176418189,0.0,0.0,10.0,0.0,25.0,0.0,-1.0250000000000057,0.0
1995,Rural regions,female,1249,10.458802223079593,9.75064815943891,11.166956286720275,0.0,1.0,10.0,0.0,25.0,1.0,0.0,2.0
1996,Urban regions,male,2935,10.299758386175393,9.856610404211962,10.742906368138824,0.0,2.0,10.0,0.0,25.0,2.0,2.0,4.0
1996,Urban regions,female,2252,11.234148300015,10.710334504029774,11.757962096000227,0.0,3.0,14.0,0.0,35.0,3.0,2.0,4.0
1996,Rural regions,male,1576,10.376819865623007,9.710855657200032,11.042784074045983,0.0,2.0,10.0,0.0,25.0,2.0,1.0,4.0
1996,Rural regions,female,1242,10.094925243948138,9.515707691616088,10.674142796280188,0.0,3.0,12.0,0.0,30.0,3.0,2.0,4.0
1997,Urban regions,male,2813,9.726295375856141,9.249011236454812,10.20357951525747,0.0,2.0,10.0,0.0,25.0,2.0,2.0,4.0
1997,Urban regions,female,2143,11.26197015493114,10.69095913317249,11.83298117668979,0.0,3.0,10.0,0.0,25.0,3.0,3.0,4.0
1997,Rural regions,male,1522,10.230002875988705,9.467140981203404,10.992864770774005,0.0,0.0,10.0,0.0,25.0,0.0,-1.0,0.0
1997,Rural regions,female,1188,10.71643655182048,9.913724444993928,11.519148658647033,0.0,2.0,10.0,0.0,25.0,2.0,1.0,4.0
1998,Urban regions,male,3023,7.993446590214386,7.640077038447981,8.346816141980792,0.0,0.0,10.0,0.0,25.0,0.0,-2.0,0.0
1998,Urban regions,female,2327,10.16210882060195,9.669081285793752,10.65513635541015,0.0,2.0,10.0,0.0,25.0,2.0,1.0,2.0
1998,Rural regions,male,1678,9.815562170122448,9.212457271902316,10.418667068342579,0.0,0.0,10.0,0.0,25.0,0.0,-1.0,0.0
1998,Rural regions,female,1277,8.668479806597468,8.134685393891829,9.202274219303106,0.0,1.6553415061298904,10.0,0.0,25.0,2.0,2.0,4.0
1999,Urban regions,male,3009,9.47505096797135,9.028507605016008,9.921594330926693,0.0,0.0,10.0,0.0,25.0,0.0,-1.0,0.0
1999,Urban regions,female,2404,10.648033367354483,10.072473415305215,11.22359331940375,0.0,2.0,10.0,0.0,25.0,2.0,1.0,2.0
1999,Rural regions,male,1635,11.164591559682213,10.433999507427187,11.89518361193724,0.0,1.0,10.0,0.0,25.0,1.0,0.0,2.0
1999,Rural regions,female,1313,9.549943288228642,8.91234566368806,10.187540912769224,0.0,2.0,10.0,0.0,25.0,2.0,2.0,4.0
2000,Urban regions,male,5094,9.310072768282001,8.968555099287904,9.651590437276099,0.0,1.0,10.0,0.0,25.0,1.0,0.0,2.0
2000,Urban regions,female,4128,9.295526327636924,8.924807951409349,9.6662447038645,0.0,2.0,10.0,0.0,25.0,2.0,2.0,3.0
2000,Rural regions,male,2716,10.320794492453183,9.77609837342689,10.865490611479476,0.0,0.0,10.0,0.0,25.0,0.0,-1.0,0.0
2000,Rural regions,female,2206,9.752811098644905,9.229290786327667,10.276331410962143,0.0,2.0,10.0,0.0,25.0,2.0,2.0,4.0
2001,Urban regions,male,4635,9.987270769821269,9.57294678844955,10.401594751192988,0.0,0.0,10.0,0.0,25.0,0.0,-1.0,0.0
2001,Urban regions,female,3871,10.913146046479108,10.45497080314183,11.371321289816386,0.0,2.0,10.0,0.0,25.0,2.0,2.0,3.0
2001,Rural regions,male,2453,10.495897789773704,9.935043102800037,11.05675247674737,0.0,1.0,10.0,0.0,25.0,1.0,0.0,2.0
2001,Rural regions,female,2021,10.774391052352135,10.205444320234479,11.34333778446979,0.0,2.0,10.0,0.0,25.0,2.0,2.0,4.0
2002,Urban regions,male,5014,9.053697590779274,8.700821307593197,9.406573873965351,0.0,0.0,9.0,0.0,22.5,0.0,-1.0,0.0
2002,Urban regions,female,4241,9.958006977295662,9.54830463405142,10.367709320539905,0.0,2.0,10.0,0.0,25.0,2.0,2.0,3.0
2002,Rural regions,male,2469,8.688578436681926,8.250211785647481,9.12694508771637,0.0,0.0,9.0,0.0,22.5,0.0,-1.0,0.0
2002,Rural regions,female,2078,11.430428836087044,10.700669447985469,12.16018822418862,0.0,2.0,10.0,0.0,25.0,2.0,2.0,3.0
2003,Urban regions,male,4741,9.038851964653253,8.68186299658683,9.395840932719675,0.0,0.0,8.0,0.0,20.0,0.0,-1.0,0.0
2003,Urban regions,female,4046,10.228959739632982,9.797454346898366,10.660465132367598,0.0,2.0,10.0,0.0,25.0,2.0,1.0,2.0
2003,Rural regions,male,2351,9.258249798749361,8.694537368012751,9.82196222948597,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
2003,Rural regions,female,2008,9.12546325394906,8.615542556661783,9.635383951236339,0.0,1.0,10.0,0.0,25.0,1.0,0.0,2.0
2004,Urban regions,male,4531,8.97971457100104,8.609103067849743,9.350326074152337,0.0,1.0,7.0,0.0,17.5,1.0,1.0,2.0
2004,Urban regions,female,3950,9.43256354553441,9.009529713164568,9.855597377904253,0.0,2.0,9.0,0.0,22.5,2.0,2.0,3.0
2004,Rural regions,male,2245,9.209063209485967,8.666064485703968,9.752061933267965,0.0,0.0,7.0,0.0,17.5,0.0,-0.025000000000005684,0.0
2004,Rural regions,female,1959,7.967901788765575,7.487136640998436,8.448666936532714,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0
2005,Urban regions,male,4281,8.488140522166038,8.152877560073728,8.823403484258348,0.0,1.0,9.0,0.0,22.5,1.0,0.0,2.0
2005,Urban regions,female,3781,8.946066809892926,8.561015961020493,9.33111765876536,0.0,2.0,8.0,0.0,20.0,2.0,2.0,3.0
2005,Rural regions,male,2104,8.751903711260459,8.227422238466763,9.276385184054154,0.0,0.0,7.0,0.0,17.5,0.0,0.0,0.0
2005,Rural regions,female,1868,8.0800197521675,7.63370511399055,8.526334390344449,0.0,0.0,8.0,0.0,20.0,0.0,-1.0,0.0
2006,Urban regions,male,4409,7.504284753069311,7.210980141395958,7.797589364742664,0.0,1.0,7.0,0.0,17.5,1.0,1.0,2.0
2006,Urban regions,female,3977,8.695847197257047,8.324679335753972,9.067015058760122,0.0,1.0,8.0,0.0,20.0,1.0,0.0,2.0
2006,Rural regions,male,2242,7.374065251579422,6.945574726204063,7.802555776954781,0.0,0.0,7.0,0.0,17.5,0.0,0.0,0.0
2006,Rural regions,female,2046,8.376806926415593,7.859224352520313,8.894389500310874,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0
2007,Urban regions,male,4070,7.937865419760955,7.5851508025006975,8.290580037021213,0.0,0.0,7.0,0.0,17.5,0.0,-2.0,0.0
2007,Urban regions,female,3734,8.982215960111414,8.573631292798769,9.39080062742406,0.0,2.0,8.0,0.0,20.0,2.0,2.0,3.0
2007,Rural regions,male,2123,8.491894133386596,7.938096699766651,9.045691567006543,0.0,0.0,7.0,0.0,17.5,0.0,0.0,0.0
2007,Rural regions,female,1903,9.16813647807992,8.548742221244881,9.787530734914958,0.0,0.0,8.0,0.0,20.0,0.0,-2.0,0.0
2008,Urban regions,male,3878,8.062594664508293,7.720920538808796,8.404268790207789,0.0,1.0,7.0,0.0,17.5,1.0,0.0,2.0
2008,Urban regions,female,3537,9.066285816627785,8.624712205930688,9.507859427324881,0.0,2.0,8.0,0.0,20.0,2.0,2.0,2.0
2008,Rural regions,male,1981,9.200410338685876,8.59195759835023,9.80886307902152,0.0,0.0,8.0,0.0,20.0,0.0,-1.0,0.0
2008,Rural regions,female,1837,8.71216984993787,8.213985108252393,9.210354591623348,0.0,0.04709569160070698,8.0,0.0,20.0,0.0,-2.0,0.0
2009,Urban regions,male,3542,9.045765360793439,8.626577236755661,9.464953484831216,0.0,2.0,9.0,0.0,22.5,2.0,2.0,3.0
2009,Urban regions,female,3367,9.863048392939827,9.41005160027852,10.316045185601135,0.0,2.0,10.0,0.0,25.0,2.0,1.0,2.0
2009,Rural regions,male,1901,10.259796840314937,9.603687301484324,10.91590637914555,0.0,1.0,10.0,0.0,25.0,1.0,0.0,2.0
2009,Rural regions,female,1765,9.34108003362482,8.770520579335086,9.911639487914554,0.0,2.0,10.0,0.0,25.0,2.0,1.0,4.0
2010,Urban regions,male,4958,8.451029320838908,8.107081901401887,8.794976740275928,0.0,2.0,7.0,0.0,17.5,2.0,2.0,3.0
2010,Urban regions,female,4800,10.460487573865214,10.047359979027554,10.873615168702873,0.0,3.0,10.0,0.0,25.0,3.0,3.0,4.0
2010,Rural regions,male,2643,8.122773084454392,7.7013011459991905,8.544245022909594,0.0,0.0,7.0,0.0,17.5,0.0,-2.0,0.0
2010,Rural regions,female,2584,9.371908882014107,8.853901157907282,9.889916606120932,0.0,1.0,9.704636624847138,0.0,24.261591562117843,1.0,0.0,2.0
2011,Urban regions,male,3272,8.058711410539678,7.670300340182233,8.447122480897121,0.0,2.0,7.0,0.0,17.5,2.0,2.0,3.0
2011,Urban regions,female,3370,10.954861303707585,10.403595106377967,11.506127501037202,0.0,1.0,10.0,0.0,25.0,1.0,0.0,2.0
2011,Rural regions,male,1898,10.145062745356872,9.419424905820666,10.870700584893079,0.0,0.0,7.0,0.0,17.5,0.0,-2.0,0.0
2011,Rural regions,female,1891,11.172116719336506,10.444085940058553,11.900147498614459,0.0,2.0,10.0,0.0,25.0,2.0,1.0,3.0
2012,Urban regions,male,5362,10.481572460168646,10.055743638172656,10.907401282164637,0.0,2.0,8.0,0.0,20.0,2.0,1.0,2.0
2012,Urban regions,female,5596,11.33522675662288,10.911709830882302,11.758743682363459,0.0,3.0,10.0,0.0,25.0,3.0,3.0,4.0
2012,Rural regions,male,3080,10.546417748688002,10.057624329381998,11.035211167994007,0.0,2.0,10.0,0.0,25.0,2.0,2.0,3.0
2012,Rural regions,female,3163,12.927133467070867,12.256503374103824,13.59776356003791,0.0,2.0,10.0,0.0,25.0,2.0,1.0,2.0
2013,Urban regions,male,6363,10.260988517228293,9.902692066747429,10.619284967709158,0.0,3.0,10.0,0.0,25.0,3.0,3.0,4.0
2013,Urban regions,female,6629,12.363656081066669,11.940204504570318,12.78710765756302,0.0,3.0,10.0,0.0,25.0,3.0,3.0,3.0
2013,Rural regions,male,3281,12.196528591077405,11.577312456433415,12.815744725721395,0.0,2.0,10.0,0.0,25.0,2.0,1.0,2.0
2013,Rural regions,female,3370,12.341257003456649,11.752009633026482,12.930504373886816,0.0,3.0,10.0,0.0,25.0,3.0,3.0,4.0
2014,Urban regions,male,5796,9.662777473876842,9.278482524937006,10.047072422816678,0.0,2.0,8.0,0.0,20.0,2.0,2.0,2.0
2014,Urban regions,female,6267,11.052984620817858,10.671624534571274,11.434344707064442,0.0,2.0,10.0,0.0,25.0,2.0,1.0,2.0
2014,Rural regions,male,2998,12.37513708230606,11.75185447440032,12.998419690211799,0.0,2.0,10.0,0.0,25.0,2.0,1.0,3.0
2014,Rural regions,female,3177,12.01406164892516,11.425147240952054,12.602976056898267,0.0,3.0,10.0,0.0,25.0,3.0,3.0,4.0
2015,Urban regions,male,5484,8.654297502172597,8.319542694677033,8.98905230966816,0.0,2.0,8.0,0.0,20.0,2.0,1.0,2.0
2015,Urban regions,female,5717,11.095354849951224,10.69301309612772,11.49769660377473,0.0,3.0,10.0,0.0,25.0,3.0,3.0,3.0
2015,Rural regions,male,2900,13.903698110368529,13.180532943962216,14.626863276774841,0.0,2.0,10.0,0.0,25.0,2.0,1.0,2.0
2015,Rural regions,female,3021,13.364615551837826,12.724859576400783,14.004371527274868,0.0,3.0,10.0,0.0,25.0,3.0,3.0,4.0
2016,Urban regions,male,4839,9.9451071545309,9.558165912213466,10.332048396848334,0.0,3.0,10.0,0.0,25.0,3.0,3.0,4.0
2016,Urban regions,female,5267,10.637001759884358,10.255653186273252,11.018350333495464,0.0,3.0,10.0,0.0,25.0,3.0,3.0,3.0
2016,Rural regions,male,2622,9.564668640483982,9.087175326086513,10.04216195488145,0.0,3.0,10.0,0.0,25.0,3.0,3.0,4.0
2016,Rural regions,female,2766,12.090887306134146,11.451876630159237,12.729897982109055,0.0,3.0,10.0,0.0,25.0,3.0,2.0,4.0
2017,Urban regions,male,5420,10.453738865652362,10.066756321561277,10.840721409743447,0.0,3.0,10.0,0.0,25.0,3.0,3.0,4.0
2017,Urban regions,female,5839,11.487132471488904,11.101628986443165,11.872635956534642,0.0,3.0,10.0,0.0,25.0,3.0,2.0,3.0
2017,Rural regions,male,2949,12.450886996947437,11.856753738770268,13.045020255124607,0.0,4.0,10.0,0.0,25.0,4.0,3.0,5.0
2017,Rural regions,female,3115,13.685559694216542,13.066792224852763,14.30432716358032,0.0,4.0,10.0,0.0,25.0,4.0,3.0,5.0
2018,Urban regions,male,5252,10.983502916161305,10.592717263541955,11.374288568780655,0.0,3.0,10.0,0.0,25.0,3.0,2.0,3.0
2018,Urban regions,female,5667,12.345101739632696,11.92541955400136,12.764783925264032,0.0,5.0,10.0,0.0,25.0,5.0,5.0,6.0
2018,Rural regions,male,2817,13.489343223392252,12.835743679469878,14.142942767314626,0.0,4.0,10.0,0.0,25.0,4.0,3.0,5.0
2018,Rural regions,female,3020,12.607846880251582,12.034805115054127,13.180888645449038,0.0,4.0,12.0,0.0,30.0,4.0,3.0,5.0
2019,Urban regions,male,5534,9.998218083692159,9.64458247278517,10.351853694599146,0.0,3.0,10.0,0.0,25.0,3.0,2.0,3.0
2019,Urban regions,female,5612,11.740924870912632,11.388420901580425,12.09342884024484,0.0,5.0,12.0,0.0,30.0,5.0,5.0,6.0
2019,Rural regions,male,2928,12.82108263303854,12.217148504265628,13.42501676181145,0.0,4.0,11.0,0.0,27.5,4.0,3.0,5.0
2019,Rural regions,female,2899,12.946268027531215,12.35847179827333,13.5340642567891,0.0,5.0,10.0,0.0,25.0,5.0,5.0,6.0
2020,Urban regions,male,6717,10.803801161674906,10.483278863418953,11.12432345993086,0.0,3.0,10.0,0.0,25.0,3.0,2.0,3.0
2020,Urban regions,female,6210,12.823041661473974,12.42518950051722,13.220893822430728,0.0,5.0,11.0,0.0,27.5,5.0,5.0,6.0
2020,Rural regions,male,3209,12.956769464969467,12.334801423541618,13.578737506397315,0.0,3.0,10.0,0.0,25.0,3.0,2.0,4.0
2020,Rural regions,female,3021,14.812098199018552,14.132034519748473,15.49216187828863,0.0,4.0,13.0,0.0,32.5,4.0,3.0,5.0
2021,Urban regions,male,4182,10.80717170710446,10.262662449786674,11.351680964422247,0.0,1.0,8.0,0.0,20.0,1.0,0.0,2.0
2021,Urban regions,female,4548,10.660431073133003,10.188553676399103,11.132308469866903,0.0,2.0,10.0,0.0,25.0,2.0,2.0,3.0
2021,Rural regions,male,2055,12.56857191349462,11.6591436716985,13.478000155290742,0.0,0.0,10.0,0.0,25.0,0.0,-2.0,0.0
2021,Rural regions,female,2215,14.120150474443536,13.229675951691567,15.010624997195505,0.0,1.0,10.0,0.0,25.0,1.0,0.0,2.0
