year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,male,,,,,,,,,,,,
1984,female,,,,,,,,,,,,
1985,male,5161,9.92330,8.67295,11.12498,0.00000,0.00000,7.00000,0.00000,17.50000,0.00000,0.00000,0.00000
1985,female,4967,7.21481,6.19757,8.03221,0.00000,0.00000,3.00000,0.00000,7.50000,0.00000,0.00000,0.00000
1986,male,3999,10.16509,9.10189,10.94974,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,0.00000,0.00000
1986,female,2646,9.67296,8.30708,10.79653,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,0.00000,0.00000
1987,male,3811,10.50269,9.41585,11.35415,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,0.00000,0.00000
1987,female,2453,11.52486,10.29302,12.65885,0.00000,2.00000,14.00000,0.00000,35.00000,2.00000,1.00000,3.00000
1988,male,3635,10.44561,9.46080,11.35039,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,0.00000,0.00000
1988,female,2357,10.32670,9.08719,11.35896,0.00000,1.00000,11.00000,0.00000,27.50000,1.00000,0.00000,2.00000
1989,male,3554,10.48922,9.61555,11.50269,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,-2.00000,0.00000
1989,female,2377,10.49276,9.40393,11.62084,0.00000,2.00000,10.00000,0.00000,25.00000,2.00000,2.00000,4.00000
1990,male,,,,,,,,,,,,
1990,female,,,,,,,,,,,,
1991,male,3458,10.79238,9.82536,11.79752,0.00000,2.00000,12.00000,0.00000,30.00000,2.00000,1.00000,3.00000
1991,female,2429,11.69968,10.24968,12.95544,0.00000,3.00000,12.00000,0.00000,30.00000,3.00000,3.00000,4.00000
1992,male,4873,10.11056,9.06777,10.95130,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,0.00000,0.00000
1992,female,3720,10.64000,9.67140,11.45797,0.00000,2.00000,12.00000,0.00000,30.00000,2.00000,1.00000,3.00000
1993,male,,,,,,,,,,,,
1993,female,,,,,,,,,,,,
1994,male,4520,9.93979,8.79150,10.98905,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,-1.00000,0.00000
1994,female,3434,11.92207,10.72773,13.22074,0.00000,3.00000,14.00000,0.00000,35.00000,3.00000,3.00000,4.00000
1995,male,4609,10.21587,9.22301,11.06284,0.00000,1.00000,10.00000,0.00000,25.00000,1.00000,0.00000,2.00000
1995,female,3528,11.36960,10.39892,12.39068,0.00000,3.00000,12.00000,0.00000,30.00000,3.00000,3.00000,4.00000
1996,male,4533,10.30331,9.44057,11.21015,0.00000,2.00000,10.00000,0.00000,25.00000,2.00000,2.00000,4.00000
1996,female,3515,10.85807,9.75223,11.82802,0.00000,3.00000,13.00000,0.00000,32.50000,3.00000,2.00000,4.00000
1997,male,4364,9.86381,8.80766,10.71561,0.00000,1.00000,10.00000,0.00000,25.00000,1.00000,0.00000,2.00000
1997,female,3341,11.08976,9.86679,12.25830,0.00000,2.00000,10.00000,0.00000,25.00000,2.00000,1.00000,2.00000
1998,male,4723,8.52627,7.62252,9.38044,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,-1.00000,0.00000
1998,female,3623,9.69391,8.73375,10.48748,0.00000,2.00000,10.00000,0.00000,25.00000,2.00000,1.00000,2.00000
1999,male,4669,9.94697,8.86924,11.01207,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,-1.00000,0.00000
1999,female,3746,10.24221,9.27844,11.13614,0.00000,2.00000,10.00000,0.00000,25.00000,2.00000,2.00000,3.00000
2000,male,7846,9.60937,8.87347,10.24247,0.00000,1.00000,10.00000,0.00000,25.00000,1.00000,1.00000,2.00000
2000,female,6363,9.42098,8.74506,10.10435,0.00000,2.00000,10.00000,0.00000,25.00000,2.00000,2.00000,3.00000
