year,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2007,Rural regions,4026,8.793109658277105,8.38020699775698,9.20601231879723,0.0,0.0,7.0,0.0,17.5,0.0,0.0,0.0
2008,Urban regions,7415,8.512741096506735,8.23811977099982,8.78736242201365,0.0,2.0,8.0,0.0,20.0,2.0,2.0,3.0
2008,Rural regions,3818,8.977897850174637,8.579172876996937,9.376622823352337,0.0,0.0,8.0,0.0,20.0,0.0,-1.0,0.0
2009,Urban regions,6909,9.420156352372944,9.112503253721236,9.727809451024651,0.0,2.0,10.0,0.0,25.0,2.0,2.0,2.0
2009,Rural regions,3666,9.83949439753052,9.400340603172879,10.278648191888163,0.0,2.0,10.0,0.0,25.0,2.0,2.0,4.0
2010,Urban regions,9758,9.38442948280265,9.117450217515396,9.651408748089905,0.0,2.0,9.0,0.0,22.5,2.0,2.0,2.0
2010,Rural regions,5227,8.706500429623185,8.37498351186056,9.03801734738581,0.0,0.0,8.0,0.0,20.0,0.0,-2.0,0.0
2011,Urban regions,6642,9.417202468056583,9.082438150611447,9.75196678550172,0.0,2.0,8.0,0.0,20.0,2.0,2.0,3.0
2011,Rural regions,3789,10.618863531687518,10.10488291010878,11.132844153266257,0.0,1.0,10.0,0.0,25.0,1.0,0.0,2.0
2012,Urban regions,10958,10.8806296253069,10.580487480180258,11.180771770433543,0.0,3.0,10.0,0.0,25.0,3.0,3.0,4.0
2012,Rural regions,6243,11.666345385138083,11.254256980209888,12.078433790066278,0.0,2.0,10.0,0.0,25.0,2.0,1.0,2.0
2013,Urban regions,12992,11.253660710878387,10.977145310476491,11.530176111280284,0.0,3.0,10.0,0.0,25.0,3.0,3.0,3.0
2013,Rural regions,6651,12.264744981606395,11.837055039266255,12.692434923946534,0.0,2.0,10.0,0.0,25.0,2.0,1.0,2.0
2014,Urban regions,12063,10.329290152428426,10.058736823012342,10.599843481844509,0.0,2.0,10.0,0.0,25.0,2.0,2.0,2.0
2014,Rural regions,6175,12.206646342511197,11.77784849844396,12.635444186578434,0.0,2.0,10.0,0.0,25.0,2.0,1.0,2.0
2015,Urban regions,11201,9.814399968617222,9.553293484074388,10.075506453160056,0.0,3.0,10.0,0.0,25.0,3.0,3.0,3.0249999999999995
2015,Rural regions,5921,13.650720975093261,13.16703931581312,14.134402634373401,0.0,3.0,10.0,0.0,25.0,3.0,3.0,4.0
2016,Urban regions,10106,10.276139616392909,10.004727892625105,10.547551340160712,0.0,3.0,10.0,0.0,25.0,3.0,3.0,3.0
2016,Rural regions,5388,10.745824879901333,10.349146581004776,11.14250317879789,0.0,3.0,10.0,0.0,25.0,3.0,3.0,4.0
2017,Urban regions,11259,10.947343386502084,10.67441200659356,11.220274766410608,0.0,3.0,10.0,0.0,25.0,3.0,3.0,3.0
2017,Rural regions,6064,13.028920296656366,12.60063106861769,13.457209524695044,0.0,4.0,10.0,0.0,25.0,4.0,3.0,5.0
2018,Urban regions,10919,11.633046566633395,11.346585149696299,11.91950798357049,0.0,4.0,10.0,0.0,25.0,4.0,4.0,5.0
2018,Rural regions,5837,13.076649133187916,12.64165792690737,13.51164033946846,0.0,4.0,10.0,0.0,25.0,4.0,3.0,5.0
2019,Urban regions,11146,10.83041284003188,10.580655698683042,11.080169981380717,0.0,4.0,10.0,0.0,25.0,4.0,4.0,5.0
2019,Rural regions,5827,12.88035272207696,12.458586346385307,13.302119097768614,0.0,4.0,11.0,0.0,27.5,4.0,3.0,5.0
2020,Urban regions,12930,11.780002509067087,11.526263451830243,12.03374156630393,0.0,4.0,10.0,0.0,25.0,4.0,4.0,5.0
2020,Rural regions,6231,13.821522822502912,13.362176671833694,14.28086897317213,0.0,4.0,10.0,0.0,25.0,4.0,4.0,5.0
2021,Urban regions,8733,10.734989789460485,10.375858360330788,11.094121218590182,0.0,1.0,9.0,0.0,22.5,1.0,0.0,1.0
2021,Rural regions,4270,13.301094010823077,12.66513986952251,13.937048152123642,0.0,0.0,10.0,0.0,25.0,0.0,-1.0,0.0
