year,level_1,0
1991,boxplot_median,2.0
1991,upper_quartile,12.0
1991,lower_whisker,0.0
1991,upper_whisker,30.0
1991,n,5887.0
1992,mean,10.338116577949581
1992,mean_lower_confidence,9.785282722322261
1992,mean_upper_confidence,10.8909504335769
1992,lower_quartile,0.0
1992,boxplot_median,0.0
1992,upper_quartile,10.0
1992,lower_whisker,0.0
1992,upper_whisker,25.0
1992,n,8593.0
1993,mean,
1993,mean_lower_confidence,
1993,mean_upper_confidence,
1993,lower_quartile,
1993,boxplot_median,
1993,upper_quartile,
1993,lower_whisker,
1993,upper_whisker,
1993,median,
1993,median_lower_confidence,
1993,median_upper_confidence,
1993,n,
1994,mean,10.770806887594592
1994,mean_lower_confidence,10.142592539803902
1994,mean_upper_confidence,11.399021235385282
1994,lower_quartile,0.0
1994,boxplot_median,2.0
1994,upper_quartile,10.0
1994,lower_whisker,0.0
1994,upper_whisker,25.0
1994,n,7954.0
1995,mean,10.69863286528314
1995,mean_lower_confidence,10.115680120800771
1995,mean_upper_confidence,11.281585609765507
1995,lower_quartile,0.0
1995,boxplot_median,2.0
1995,upper_quartile,11.0
1995,lower_whisker,0.0
1995,upper_whisker,27.5
1995,n,8137.0
1996,mean,10.538916756016675
1996,mean_lower_confidence,9.980708436531021
1996,mean_upper_confidence,11.09712507550233
1996,lower_quartile,0.0
1996,boxplot_median,2.0
1996,upper_quartile,11.0
1996,lower_whisker,0.0
1996,upper_whisker,27.5
1996,n,8048.0
1997,mean,10.376328208479569
1997,mean_lower_confidence,9.74727726588963
1997,mean_upper_confidence,11.005379151069507
1997,lower_quartile,0.0
1997,boxplot_median,2.0
1997,upper_quartile,10.0
1997,lower_whisker,0.0
1997,upper_whisker,25.0
1997,n,7705.0
1998,mean,9.013533708306461
1998,mean_lower_confidence,8.523229782845503
1998,mean_upper_confidence,9.50383763376742
1998,lower_quartile,0.0
1998,boxplot_median,1.0
1998,upper_quartile,10.0
1998,lower_whisker,0.0
1998,upper_whisker,25.0
1998,n,8346.0
1999,mean,10.077247755381721
1999,mean_lower_confidence,9.484662825451883
1999,mean_upper_confidence,10.66983268531156
1999,lower_quartile,0.0
1999,boxplot_median,1.0
1999,upper_quartile,10.0
1999,lower_whisker,0.0
1999,upper_whisker,25.0
1999,n,8415.0
2000,mean,9.528108597233038
2000,mean_lower_confidence,9.095816322245861
2000,mean_upper_confidence,9.960400872220214
2000,lower_quartile,0.0
2000,boxplot_median,1.0
2000,upper_quartile,10.0
2000,lower_whisker,0.0
2000,upper_whisker,25.0
2000,n,14209.0
2001,mean,10.428180460209225
2001,mean_lower_confidence,9.92505222959975
2001,mean_upper_confidence,10.9313086908187
2001,lower_quartile,0.0
2001,boxplot_median,1.0
2001,upper_quartile,10.0
2001,lower_whisker,0.0
2001,upper_whisker,25.0
2001,n,13035.0
2002,mean,9.57227951200816
2002,mean_lower_confidence,9.112094533197045
2002,mean_upper_confidence,10.032464490819276
2002,lower_quartile,0.0
2002,boxplot_median,1.0
2002,upper_quartile,10.0
2002,lower_whisker,0.0
2002,upper_whisker,25.0
2002,n,13868.0
2003,mean,9.42225753392999
2003,mean_lower_confidence,8.960933431622683
2003,mean_upper_confidence,9.883581636237297
2003,lower_quartile,0.0
2003,boxplot_median,1.0
2003,upper_quartile,10.0
2003,lower_whisker,0.0
2003,upper_whisker,25.0
2003,n,13214.0
2004,mean,9.004881658055583
2004,mean_lower_confidence,8.54613116452142
2004,mean_upper_confidence,9.463632151589746
2004,lower_quartile,0.0
2004,boxplot_median,1.0
2004,upper_quartile,8.0
2004,lower_whisker,0.0
2004,upper_whisker,20.0
2004,n,12744.0
2005,mean,8.594665745435504
2005,mean_lower_confidence,8.172654456662013
2005,mean_upper_confidence,9.016677034208996
2005,lower_quartile,0.0
2005,boxplot_median,1.0
2005,upper_quartile,8.0
2005,lower_whisker,0.0
2005,upper_whisker,20.0
2005,n,12082.0
2006,mean,7.967958047370162
2006,mean_lower_confidence,7.574638300183537
2006,mean_upper_confidence,8.361277794556788
2006,lower_quartile,0.0
2006,boxplot_median,0.0
2006,upper_quartile,7.0
2006,lower_whisker,0.0
2006,upper_whisker,17.5
2006,n,12679.0
2007,mean,8.533142431602815
2007,mean_lower_confidence,8.068379474668872
2007,mean_upper_confidence,8.99790538853676
2007,lower_quartile,0.0
2007,boxplot_median,1.0
2007,upper_quartile,7.0
2007,lower_whisker,0.0
2007,upper_whisker,17.5
2007,n,11830.0
2008,mean,8.661835640511384
2008,mean_lower_confidence,8.195227302779516
2008,mean_upper_confidence,9.128443978243252
2008,lower_quartile,0.0
2008,boxplot_median,1.0
2008,upper_quartile,8.0
2008,lower_whisker,0.0
2008,upper_whisker,20.0
2008,n,11233.0
2009,mean,9.555468999780398
2009,mean_lower_confidence,9.03574210414811
2009,mean_upper_confidence,10.075195895412687
2009,lower_quartile,0.0
2009,boxplot_median,2.0
2009,upper_quartile,10.0
2009,lower_whisker,0.0
2009,upper_whisker,25.0
2009,n,10575.0
2010,mean,9.169234079705381
2010,mean_lower_confidence,8.737197093182468
2010,mean_upper_confidence,9.601271066228295
2010,lower_quartile,0.0
2010,boxplot_median,2.0
2010,upper_quartile,8.0
2010,lower_whisker,0.0
2010,upper_whisker,20.0
2010,n,14985.0
2011,mean,9.805503661148332
2011,mean_lower_confidence,9.22361240692267
2011,mean_upper_confidence,10.387394915373994
2011,lower_quartile,0.0
2011,boxplot_median,2.0
2011,upper_quartile,8.0
2011,lower_whisker,0.0
2011,upper_whisker,20.0
2011,n,10431.0
2012,mean,11.136970746969176
2012,mean_lower_confidence,10.636776073464716
2012,mean_upper_confidence,11.637165420473636
2012,lower_quartile,0.0
2012,boxplot_median,2.0
2012,upper_quartile,10.0
2012,lower_whisker,0.0
2012,upper_whisker,25.0
2012,n,17202.0
2013,mean,11.559577663311645
2013,mean_lower_confidence,11.079576685633759
2013,mean_upper_confidence,12.03957864098953
2013,lower_quartile,0.0
2013,boxplot_median,3.0
2013,upper_quartile,10.0
2013,lower_whisker,0.0
2013,upper_whisker,25.0
2013,n,19645.0
2014,mean,10.92986223973604
2014,mean_lower_confidence,10.455894842170512
2014,mean_upper_confidence,11.40382963730157
2014,lower_quartile,0.0
2014,boxplot_median,2.0
2014,upper_quartile,10.0
2014,lower_whisker,0.0
2014,upper_whisker,25.0
2014,n,18238.0
2015,mean,11.053164926594409
2015,mean_lower_confidence,10.56278938331291
2015,mean_upper_confidence,11.543540469875907
2015,lower_quartile,0.0
2015,boxplot_median,3.0
2015,upper_quartile,10.0
2015,lower_whisker,0.0
2015,upper_whisker,25.0
2015,n,17123.0
2016,mean,10.437739131721361
2016,mean_lower_confidence,9.974496661599945
2016,mean_upper_confidence,10.900981601842778
2016,lower_quartile,0.0
2016,boxplot_median,3.0
2016,upper_quartile,10.0
2016,lower_whisker,0.0
2016,upper_whisker,25.0
2016,n,15494.0
2017,mean,11.625166123628444
2017,mean_lower_confidence,11.146841608830913
2017,mean_upper_confidence,12.103490638425976
2017,lower_quartile,0.0
2017,boxplot_median,3.0
2017,upper_quartile,10.0
2017,lower_whisker,0.0
2017,upper_whisker,25.0
2017,n,17323.0
2018,mean,12.058769487174937
2018,mean_lower_confidence,11.564851248472651
2018,mean_upper_confidence,12.552687725877222
2018,lower_quartile,0.0
2018,boxplot_median,4.0
2018,upper_quartile,10.0
2018,lower_whisker,0.0
2018,upper_whisker,25.0
2018,n,16756.0
2019,mean,11.629862752124886
2019,mean_lower_confidence,11.179518186027119
2019,mean_upper_confidence,12.080207318222653
2019,lower_quartile,0.0
2019,boxplot_median,4.0
2019,upper_quartile,10.0
2019,lower_whisker,0.0
2019,upper_whisker,25.0
2019,n,17354.0
2020,mean,12.406983596617962
2020,mean_lower_confidence,11.939483339906412
2020,mean_upper_confidence,12.874483853329513
2020,lower_quartile,0.0
2020,boxplot_median,4.0
2020,upper_quartile,10.0
2020,lower_whisker,0.0
2020,upper_whisker,25.0
2020,n,19161.0
2021,mean,11.499235301271726
2021,mean_lower_confidence,10.84508507656343
2021,mean_upper_confidence,12.153385525980022
2021,lower_quartile,0.0
2021,boxplot_median,1.0
2021,upper_quartile,10.0
2021,lower_whisker,0.0
2021,upper_whisker,25.0
2021,n,13004.0
2022,mean,10.569827105209168
2022,mean_lower_confidence,10.092262612468796
2022,mean_upper_confidence,11.04739159794954
2022,lower_quartile,0.0
2022,boxplot_median,0.0
2022,upper_quartile,10.0
2022,lower_whisker,0.0
2022,upper_whisker,25.0
2022,n,24753.0
