year,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,,,,,,,,,,,,
1984,2nd Quintile,,,,,,,,,,,,
1984,3rd Quintile,,,,,,,,,,,,
1984,4th Quintile,,,,,,,,,,,,
1984,5th Quintile,,,,,,,,,,,,
1985,1st Quintile,5726,9.22289565003422,8.764457767987533,9.681333532080906,0.0,0.0,5.0,0.0,12.5,0.0,0.0,0.0
1985,2nd Quintile,2527,8.560619462821936,7.9713208758075025,9.14991804983637,0.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
1985,3rd Quintile,1128,7.728338997678882,7.082954902690328,8.373723092667436,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0
1985,4th Quintile,368,5.979497687846158,4.810520531296934,7.148474844395382,0.0,0.0,5.0,0.0,12.5,0.0,0.0,0.0
1985,5th Quintile,138,6.088427663834,4.577785785167912,7.599069542500088,0.0,0.0,3.0,0.0,7.5,0.0,0.0,0.0
1986,1st Quintile,3125,11.179039718732042,10.645203995453626,11.712875442010459,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1986,2nd Quintile,2060,10.725667248118757,10.166788638069917,11.284545858167597,0.0,0.0,10.0,0.0,25.0,0.0,-1.0,0.0
1986,3rd Quintile,947,7.212268102965683,6.682385026855013,7.742151179076353,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0
1986,4th Quintile,344,7.008712603939781,5.866444089328384,8.150981118551178,0.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
1986,5th Quintile,95,4.204739574815075,3.2835806422655223,5.125898507364627,0.0,0.0,3.0,0.0,7.5,0.0,0.0,0.0
1987,1st Quintile,2614,11.735075750748036,11.173772120904328,12.296379380591745,0.0,0.0,12.0,0.0,30.0,0.0,0.0,0.0
1987,2nd Quintile,1992,11.896551707471456,11.288624646216945,12.504478768725967,0.0,2.0,14.0,0.0,35.0,2.0,1.0,3.0
1987,3rd Quintile,1097,9.255664198193633,8.64096527281386,9.870363123573407,0.0,1.0,10.0,0.0,25.0,1.0,0.0,2.0
1987,4th Quintile,359,8.260154017692775,7.01341695784715,9.5068910775384,0.0,0.0,5.0,0.0,12.5,0.0,0.0,0.0
1987,5th Quintile,146,7.694531298424942,6.519419520326551,8.869643076523333,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1988,1st Quintile,2273,11.53637287842264,10.944286698691757,12.128459058153522,0.0,0.0,12.0,0.0,30.0,0.0,0.0,0.0
1988,2nd Quintile,1992,11.099246847512958,10.549683424510214,11.648810270515703,0.0,1.0,12.0,0.0,30.0,1.0,0.0,2.0
1988,3rd Quintile,1062,9.35061369579899,8.737305897434101,9.963921494163877,0.0,1.0,10.0,0.0,25.0,1.0,0.0,2.0
1988,4th Quintile,456,8.214824278611133,7.271259177326154,9.15838937989611,0.0,0.0,7.183105194933233,0.0,17.957762987333084,0.0,0.0,0.0
1988,5th Quintile,149,6.213358363024719,4.730401003981007,7.696315722068431,0.0,0.0,3.0,0.0,7.5,0.0,0.0,0.0
1989,1st Quintile,2015,12.068365113893933,11.43206943191074,12.704660795877125,0.0,1.0,14.0,0.0,35.0,1.0,-1.0,2.0
1989,2nd Quintile,1929,11.227177748894082,10.664767062105186,11.789588435682978,0.0,2.0,11.0,0.0,27.5,2.0,1.0,3.0
1989,3rd Quintile,1285,10.577422095582303,9.977542897299418,11.177301293865188,0.0,2.0,14.0,0.0,35.0,2.0,1.0,4.0
1989,4th Quintile,487,5.362086914249217,4.827450746668826,5.896723081829609,0.0,0.0,5.0,0.0,12.5,0.0,0.0,0.0
1989,5th Quintile,187,7.1649890842173525,5.744785955818422,8.585192212616283,0.0,0.0,5.0,0.0,12.5,0.0,0.0,0.0
1990,1st Quintile,,,,,,,,,,,,
1990,2nd Quintile,,,,,,,,,,,,
1990,3rd Quintile,,,,,,,,,,,,
1990,4th Quintile,,,,,,,,,,,,
1990,5th Quintile,,,,,,,,,,,,
1991,1st Quintile,1438,13.33633041117066,12.491212243452525,14.181448578888796,0.0,2.0,14.0,0.0,35.0,2.0,1.0,4.0
1991,2nd Quintile,1765,11.714647724701024,11.119274063122266,12.310021386279782,0.0,3.0,14.0,0.0,35.0,3.0,2.0,4.0
1991,3rd Quintile,1417,11.349603142061607,10.635200273110637,12.064006011012577,0.0,3.0,13.0,0.0,32.5,3.0,1.9749999999999943,4.0
1991,4th Quintile,911,8.919428264102157,8.24301794198447,9.595838586219845,0.0,2.0,10.0,0.0,25.0,2.0,1.0,4.0
1991,5th Quintile,319,8.31303745805202,6.823702307393706,9.802372608710336,0.0,0.0,5.719769176829885,0.0,14.299422942074713,0.0,-2.0,0.0
1992,1st Quintile,2794,11.811707431057435,11.205371644712905,12.418043217401966,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0
1992,2nd Quintile,2476,10.829272388445983,10.34662521584847,11.311919561043496,0.0,2.0,14.0,0.0,35.0,2.0,1.0,4.0
1992,3rd Quintile,1675,10.325951770874171,9.76160093854871,10.890302603199633,0.0,2.0,14.0,0.0,35.0,2.0,1.0,3.0249999999999995
1992,4th Quintile,1189,8.625770135490614,8.13469359524471,9.116846675736516,0.0,2.0,10.0,0.0,25.0,2.0,1.0,3.0
1992,5th Quintile,403,7.461563360620964,6.584327811914965,8.338798909326965,0.0,0.0,8.149911242589454,0.0,20.374778106473634,0.0,-2.0,0.0
1993,1st Quintile,,,,,,,,,,,,
1993,2nd Quintile,,,,,,,,,,,,
