year,age_gr,bula_h,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,46-65 y.,Schleswig-Holstein,103,6.67711,6.19082,7.16340,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1984,46-65 y.,Hamburg,73,6.29370,5.66053,6.92688,5.00000,6.00000,8.52908,0.00000,10.00000,6.00000,5.00000,7.00000
1984,46-65 y.,Lower Saxony,353,6.36711,6.09948,6.63474,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1984,46-65 y.,Bremen,43,6.25336,5.22058,7.28615,5.00000,7.00000,10.00000,0.00000,10.00000,7.00000,5.00000,8.00000
1984,46-65 y.,North Rhine-Westphalia,907,6.57130,6.39435,6.74824,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1984,46-65 y.,Hesse,396,6.77479,6.52662,7.02297,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1984,46-65 y.,"Rhineland-Palatinate, Saarland",283,6.46143,6.17541,6.74744,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1984,46-65 y.,Baden-Wuerttemberg,643,6.50087,6.30885,6.69289,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1984,46-65 y.,Bavaria,608,6.67405,6.46741,6.88070,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1984,46-65 y.,Berlin,125,6.49757,6.03513,6.96001,5.00000,6.20988,8.21429,0.17857,10.00000,7.00000,6.00000,7.00000
1984,66 and older,Schleswig-Holstein,44,7.71582,7.00105,8.43058,5.00000,8.00000,10.00000,2.00000,10.00000,8.00000,7.00000,10.00000
1984,66 and older,Hamburg,46,7.59504,6.93841,8.25168,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,7.00000,8.00000
1984,66 and older,Lower Saxony,151,6.80999,6.39410,7.22587,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,8.00000
1984,66 and older,Bremen,33,6.13397,4.96457,7.30337,4.00000,6.00000,10.00000,0.00000,10.00000,6.00000,5.00000,9.00000
1984,66 and older,North Rhine-Westphalia,282,6.85600,6.56811,7.14388,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1984,66 and older,Hesse,102,7.08889,6.62426,7.55351,5.00000,8.00000,9.00000,2.00000,10.00000,8.00000,7.00000,8.00000
1984,66 and older,"Rhineland-Palatinate, Saarland",111,6.15415,5.69764,6.61066,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,6.00000,7.00000
1984,66 and older,Baden-Wuerttemberg,212,6.86244,6.50767,7.21722,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1984,66 and older,Bavaria,232,6.85009,6.53268,7.16751,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1984,66 and older,Berlin,46,6.90946,6.11494,7.70398,5.00000,7.01228,9.52914,0.00000,10.00000,7.00000,6.00000,8.02500
1985,0-16 y.,Schleswig-Holstein,,,,,,,,,,,,
1985,0-16 y.,Hamburg,,,,,,,,,,,,
1985,0-16 y.,Lower Saxony,,,,,,,,,,,,
1985,0-16 y.,Bremen,,,,,,,,,,,,
1985,0-16 y.,North Rhine-Westphalia,,,,,,,,,,,,
1985,0-16 y.,Hesse,,,,,,,,,,,,
1985,0-16 y.,"Rhineland-Palatinate, Saarland",,,,,,,,,,,,
1985,0-16 y.,Baden-Wuerttemberg,,,,,,,,,,,,
1985,0-16 y.,Bavaria,,,,,,,,,,,,
1985,0-16 y.,Berlin,,,,,,,,,,,,
1985,17-29 y.,Schleswig-Holstein,78,5.55302,4.93757,6.16846,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,7.00000
1985,17-29 y.,Hamburg,57,5.87565,5.17093,6.58036,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,7.02500
1985,17-29 y.,Lower Saxony,276,6.11436,5.80234,6.42639,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1985,17-29 y.,Bremen,,,,,,,,,,,,
1985,17-29 y.,North Rhine-Westphalia,822,6.08650,5.90537,6.26763,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1985,17-29 y.,Hesse,316,6.05366,5.77056,6.33677,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1985,17-29 y.,"Rhineland-Palatinate, Saarland",234,6.82302,6.51314,7.13289,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.02500
1985,17-29 y.,Baden-Wuerttemberg,590,6.30672,6.12097,6.49248,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1985,17-29 y.,Bavaria,490,6.18512,5.95862,6.41163,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1985,17-29 y.,Berlin,92,6.03251,5.56869,6.49633,5.00000,6.00000,7.70182,0.94727,10.00000,6.00000,5.00000,7.00000
1985,30-45 y.,Schleswig-Holstein,129,6.32274,5.86272,6.78276,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,5.00000,8.00000
1985,30-45 y.,Hamburg,100,6.00711,5.52558,6.48863,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,7.00000
1985,30-45 y.,Lower Saxony,348,6.56647,6.30942,6.82352,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1985,30-45 y.,Bremen,,,,,,,,,,,,
1985,30-45 y.,North Rhine-Westphalia,990,6.59354,6.44680,6.74028,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1985,30-45 y.,Hesse,336,6.85659,6.60301,7.11016,5.00000,7.00000,8.99389,0.00000,10.00000,7.00000,7.00000,8.00000
1985,30-45 y.,"Rhineland-Palatinate, Saarland",168,6.94343,6.59243,7.29442,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1985,30-45 y.,Baden-Wuerttemberg,640,6.65817,6.47274,6.84361,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1985,30-45 y.,Bavaria,599,6.53328,6.34622,6.72034,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1985,30-45 y.,Berlin,120,6.06694,5.68772,6.44616,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.97500,7.00000
1985,46-65 y.,Schleswig-Holstein,99,6.39925,5.91851,6.87999,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1985,46-65 y.,Hamburg,75,6.10713,5.50515,6.70911,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,5.00000,8.00000
1985,46-65 y.,Lower Saxony,325,6.27186,6.01764,6.52608,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1985,46-65 y.,Bremen,34,5.20456,3.97241,6.43672,1.49976,6.00000,8.00000,0.00000,10.00000,6.00000,3.00000,7.00000
1985,46-65 y.,North Rhine-Westphalia,852,6.52669,6.35262,6.70075,5.00000,7.00000,8.49383,0.00000,10.00000,7.00000,6.00000,7.00000
1985,46-65 y.,Hesse,362,6.33133,6.06638,6.59628,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1985,46-65 y.,"Rhineland-Palatinate, Saarland",265,6.62524,6.33592,6.91455,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1985,46-65 y.,Baden-Wuerttemberg,599,6.42508,6.23741,6.61275,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1985,46-65 y.,Bavaria,555,6.51749,6.32158,6.71341,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1985,46-65 y.,Berlin,112,6.08176,5.61941,6.54411,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1985,66 and older,Schleswig-Holstein,38,7.48971,6.69940,8.28002,5.00000,8.00000,10.00000,2.00000,10.00000,8.00000,7.00000,9.00000
1985,66 and older,Hamburg,44,7.91053,7.20718,8.61389,6.27201,8.00000,10.00000,2.00000,10.00000,8.00000,8.00000,10.00000
1985,66 and older,Lower Saxony,126,6.60755,6.16575,7.04934,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,7.00000
1985,66 and older,Bremen,33,6.08967,4.84740,7.33194,3.93025,6.55199,9.90735,0.00000,10.00000,6.00000,5.00000,9.00000
1985,66 and older,North Rhine-Westphalia,244,6.93149,6.64787,7.21511,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1985,66 and older,Hesse,92,7.36699,6.89640,7.83759,5.91121,8.00000,9.00000,1.27803,10.00000,8.00000,7.00000,8.00000
1985,66 and older,"Rhineland-Palatinate, Saarland",96,6.87525,6.44095,7.30954,5.00000,7.00000,8.51152,0.00000,10.00000,7.00000,6.00000,8.00000
1985,66 and older,Baden-Wuerttemberg,180,6.79198,6.45493,7.12903,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1985,66 and older,Bavaria,206,6.74577,6.42665,7.06489,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1985,66 and older,Berlin,37,7.72861,6.99949,8.45773,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,7.00000,9.00000
1986,0-16 y.,Schleswig-Holstein,,,,,,,,,,,,
1986,0-16 y.,Hamburg,,,,,,,,,,,,
1986,0-16 y.,Lower Saxony,,,,,,,,,,,,
1986,0-16 y.,Bremen,,,,,,,,,,,,
1986,0-16 y.,North Rhine-Westphalia,,,,,,,,,,,,
1986,0-16 y.,Hesse,,,,,,,,,,,,
1986,0-16 y.,"Rhineland-Palatinate, Saarland",,,,,,,,,,,,
1986,0-16 y.,Baden-Wuerttemberg,,,,,,,,,,,,
1986,0-16 y.,Bavaria,,,,,,,,,,,,
1986,0-16 y.,Berlin,,,,,,,,,,,,
1986,17-29 y.,Schleswig-Holstein,79,6.03588,5.41654,6.65522,4.00000,7.00000,8.00000,0.00000,10.00000,7.00000,5.00000,8.00000
1986,17-29 y.,Hamburg,57,6.62385,6.07176,7.17594,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1986,17-29 y.,Lower Saxony,314,6.16666,5.89266,6.44067,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1986,17-29 y.,Bremen,,,,,,,,,,,,
1986,17-29 y.,North Rhine-Westphalia,804,6.15953,5.98652,6.33254,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1986,17-29 y.,Hesse,297,6.09186,5.79518,6.38854,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1986,17-29 y.,"Rhineland-Palatinate, Saarland",225,6.54114,6.23883,6.84346,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1986,17-29 y.,Baden-Wuerttemberg,607,6.33855,6.15640,6.52070,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.97500,7.00000
1986,17-29 y.,Bavaria,467,6.02931,5.81406,6.24455,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1986,17-29 y.,Berlin,88,6.49822,6.09588,6.90056,5.00000,6.22134,8.00000,1.00000,10.00000,6.00000,6.00000,7.00000
1986,30-45 y.,Schleswig-Holstein,116,6.34275,5.87917,6.80634,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1986,30-45 y.,Hamburg,89,6.29866,5.84771,6.74960,5.00000,6.00371,8.00000,1.00000,10.00000,6.00000,5.97500,8.00000
1986,30-45 y.,Lower Saxony,323,6.62219,6.35514,6.88924,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,30-45 y.,Bremen,,,,,,,,,,,,
1986,30-45 y.,North Rhine-Westphalia,931,6.57438,6.43319,6.71556,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,30-45 y.,Hesse,319,6.66489,6.43311,6.89666,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,30-45 y.,"Rhineland-Palatinate, Saarland",177,6.67121,6.34037,7.00204,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1986,30-45 y.,Baden-Wuerttemberg,599,6.68369,6.49989,6.86750,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,30-45 y.,Bavaria,561,6.69511,6.51807,6.87214,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,30-45 y.,Berlin,107,6.46833,6.09564,6.84101,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1986,46-65 y.,Schleswig-Holstein,91,6.20924,5.66917,6.74931,5.00000,6.37057,8.00000,0.50000,10.00000,6.00000,5.00000,7.00000
1986,46-65 y.,Hamburg,67,6.00596,5.43005,6.58187,5.00000,5.90430,8.00000,0.50000,10.00000,6.00000,5.00000,7.00000
1986,46-65 y.,Lower Saxony,336,6.65575,6.41628,6.89522,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,46-65 y.,Bremen,,,,,,,,,,,,
1986,46-65 y.,North Rhine-Westphalia,853,6.46259,6.29535,6.62984,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1986,46-65 y.,Hesse,327,6.55465,6.29040,6.81891,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,46-65 y.,"Rhineland-Palatinate, Saarland",261,7.15822,6.90992,7.40652,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1986,46-65 y.,Baden-Wuerttemberg,608,6.57215,6.39248,6.75183,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,46-65 y.,Bavaria,525,6.42771,6.24024,6.61519,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1986,46-65 y.,Berlin,119,6.20770,5.83961,6.57579,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1986,66 and older,Schleswig-Holstein,32,7.22854,6.41769,8.03938,5.00000,8.00000,9.80219,3.00000,10.00000,8.00000,6.00000,8.02500
1986,66 and older,Hamburg,41,7.04989,6.36264,7.73714,5.52934,7.38853,8.54350,1.00811,10.00000,7.00000,6.00000,8.00000
1986,66 and older,Lower Saxony,121,7.08607,6.70314,7.46900,6.00000,7.00000,9.00000,2.00000,10.00000,7.00000,6.00000,8.00000
1986,66 and older,Bremen,33,6.46885,5.28680,7.65090,4.00000,8.00000,10.00000,0.00000,10.00000,8.00000,5.00000,9.00000
1986,66 and older,North Rhine-Westphalia,234,6.98102,6.69511,7.26693,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1986,66 and older,Hesse,89,7.26250,6.81188,7.71312,5.47128,8.00000,9.00000,1.00000,10.00000,8.00000,7.00000,8.00000
1986,66 and older,"Rhineland-Palatinate, Saarland",95,7.20384,6.78541,7.62227,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1986,66 and older,Baden-Wuerttemberg,157,7.07842,6.74015,7.41669,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
1986,66 and older,Bavaria,185,6.86830,6.52638,7.21022,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1986,66 and older,Berlin,36,7.67314,6.98483,8.36146,6.00000,8.00000,10.00000,3.00000,10.00000,8.00000,7.00000,9.00000
1987,0-16 y.,Schleswig-Holstein,,,,,,,,,,,,
1987,0-16 y.,Hamburg,,,,,,,,,,,,
1987,0-16 y.,Lower Saxony,,,,,,,,,,,,
1987,0-16 y.,Bremen,,,,,,,,,,,,
1987,0-16 y.,North Rhine-Westphalia,,,,,,,,,,,,
1987,0-16 y.,Hesse,,,,,,,,,,,,
1987,0-16 y.,"Rhineland-Palatinate, Saarland",,,,,,,,,,,,
1987,0-16 y.,Baden-Wuerttemberg,,,,,,,,,,,,
1987,0-16 y.,Bavaria,,,,,,,,,,,,
1987,0-16 y.,Berlin,,,,,,,,,,,,
1987,17-29 y.,Schleswig-Holstein,84,6.33188,5.74036,6.92341,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1987,17-29 y.,Hamburg,41,6.49770,5.72694,7.26845,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,5.00000,8.00000
1987,17-29 y.,Lower Saxony,309,5.98485,5.69239,6.27731,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1987,17-29 y.,Bremen,,,,,,,,,,,,
1987,17-29 y.,North Rhine-Westphalia,789,6.28295,6.11764,6.44826,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1987,17-29 y.,Hesse,304,6.27255,6.01851,6.52658,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1987,17-29 y.,"Rhineland-Palatinate, Saarland",224,6.27299,5.96409,6.58188,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1987,17-29 y.,Baden-Wuerttemberg,578,6.15693,5.98598,6.32788,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1987,17-29 y.,Bavaria,477,6.25280,6.05130,6.45430,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1987,17-29 y.,Berlin,91,6.49125,6.06517,6.91733,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,5.00000,8.00000
1987,30-45 y.,Schleswig-Holstein,114,6.34096,5.89727,6.78465,5.00000,6.01606,8.00000,0.50000,10.00000,6.00000,5.00000,8.00000
1987,30-45 y.,Hamburg,79,6.19102,5.66871,6.71332,4.00000,7.00000,8.00000,0.00000,10.00000,7.00000,5.00000,7.00000
1987,30-45 y.,Lower Saxony,301,6.58513,6.31793,6.85233,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1987,30-45 y.,Bremen,,,,,,,,,,,,
1987,30-45 y.,North Rhine-Westphalia,922,6.51083,6.36994,6.65172,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1987,30-45 y.,Hesse,318,6.77054,6.54407,6.99701,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1987,30-45 y.,"Rhineland-Palatinate, Saarland",174,6.26381,5.89511,6.63251,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1987,30-45 y.,Baden-Wuerttemberg,588,6.88283,6.71216,7.05349,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1987,30-45 y.,Bavaria,531,6.44754,6.26147,6.63361,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1987,30-45 y.,Berlin,111,6.60720,6.19375,7.02064,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1987,46-65 y.,Schleswig-Holstein,93,6.14771,5.69177,6.60365,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,7.00000
1987,46-65 y.,Hamburg,68,6.45325,5.79690,7.10961,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1987,46-65 y.,Lower Saxony,350,6.47468,6.24645,6.70292,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1987,46-65 y.,Bremen,,,,,,,,,,,,
1987,46-65 y.,North Rhine-Westphalia,838,6.45603,6.30008,6.61199,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.97500,7.00000
1987,46-65 y.,Hesse,317,6.61180,6.34603,6.87757,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1987,46-65 y.,"Rhineland-Palatinate, Saarland",265,6.60851,6.32409,6.89292,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1987,46-65 y.,Baden-Wuerttemberg,612,6.40156,6.21032,6.59281,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1987,46-65 y.,Bavaria,508,6.64292,6.44848,6.83736,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1987,46-65 y.,Berlin,119,6.72934,6.34190,7.11678,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1987,66 and older,Schleswig-Holstein,32,6.78361,5.78816,7.77906,4.93085,8.00000,10.00000,1.00000,10.00000,8.00000,5.00000,8.00000
1987,66 and older,Hamburg,37,7.22352,6.50549,7.94155,6.08714,8.00000,8.00000,3.21784,10.00000,8.00000,7.00000,8.00000
1987,66 and older,Lower Saxony,127,6.98373,6.57758,7.38988,5.00000,7.00000,9.00000,1.00000,10.00000,7.00000,7.00000,8.00000
1987,66 and older,Bremen,33,6.41923,5.23377,7.60470,3.30767,7.72464,9.35093,0.00000,10.00000,8.00000,5.00000,9.00000
1987,66 and older,North Rhine-Westphalia,242,7.16025,6.90197,7.41854,5.00000,7.00000,9.00000,2.00000,10.00000,7.00000,7.00000,8.00000
1987,66 and older,Hesse,108,7.68704,7.33054,8.04353,6.00000,8.00000,9.00000,2.00000,10.00000,8.00000,7.00000,8.00000
1987,66 and older,"Rhineland-Palatinate, Saarland",99,6.80330,6.39489,7.21171,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,7.00000,8.00000
1987,66 and older,Baden-Wuerttemberg,160,6.98531,6.65404,7.31658,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
1987,66 and older,Bavaria,189,7.33433,7.03791,7.63075,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1987,66 and older,Berlin,38,7.05111,6.33597,7.76625,5.75057,7.84701,8.47198,2.00000,10.00000,8.00000,7.00000,8.00000
1988,0-16 y.,Schleswig-Holstein,,,,,,,,,,,,
1988,0-16 y.,Hamburg,,,,,,,,,,,,
1988,0-16 y.,Lower Saxony,,,,,,,,,,,,
1988,0-16 y.,Bremen,,,,,,,,,,,,
1988,0-16 y.,North Rhine-Westphalia,,,,,,,,,,,,
1988,0-16 y.,Hesse,,,,,,,,,,,,
1988,0-16 y.,"Rhineland-Palatinate, Saarland",,,,,,,,,,,,
1988,0-16 y.,Baden-Wuerttemberg,,,,,,,,,,,,
1988,0-16 y.,Bavaria,,,,,,,,,,,,
1988,0-16 y.,Berlin,,,,,,,,,,,,
1988,17-29 y.,Schleswig-Holstein,78,6.47640,5.89789,7.05492,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1988,17-29 y.,Hamburg,38,6.19741,5.32400,7.07082,5.00000,6.00000,8.74429,0.00000,10.00000,6.00000,6.00000,8.00000
1988,17-29 y.,Lower Saxony,299,6.34386,6.08725,6.60047,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1988,17-29 y.,Bremen,,,,,,,,,,,,
1988,17-29 y.,North Rhine-Westphalia,772,6.23239,6.06264,6.40214,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1988,17-29 y.,Hesse,264,6.36493,6.09468,6.63518,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1988,17-29 y.,"Rhineland-Palatinate, Saarland",209,6.35977,6.05178,6.66775,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1988,17-29 y.,Baden-Wuerttemberg,569,6.36624,6.17955,6.55294,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
