year,bula_h,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Schleswig-Holstein,383,6.58370,6.31591,6.85149,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1984,Hamburg,306,6.16426,5.85496,6.47356,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1984,Lower Saxony,1202,6.45101,6.30051,6.60152,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1984,Bremen,130,6.01566,5.45607,6.57525,4.00000,6.00000,9.00000,0.00000,10.00000,6.00000,5.00000,7.00000
1984,North Rhine-Westphalia,3208,6.43183,6.34142,6.52223,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1984,Hesse,1226,6.62049,6.47489,6.76608,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1984,"Rhineland-Palatinate, Saarland",843,6.32891,6.15654,6.50128,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1984,Baden-Wuerttemberg,2224,6.51736,6.41183,6.62288,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1984,Bavaria,2041,6.55861,6.44838,6.66885,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1984,Berlin,399,6.47392,6.21604,6.73181,5.00000,7.00000,8.49154,0.00000,10.00000,7.00000,6.00000,7.00000
1985,Schleswig-Holstein,344,6.38851,6.11091,6.66610,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1985,Hamburg,276,6.49671,6.18433,6.80909,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1985,Lower Saxony,1075,6.37559,6.22771,6.52347,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1985,Bremen,116,5.60439,4.98012,6.22866,3.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,7.00000
1985,North Rhine-Westphalia,2908,6.49689,6.40589,6.58789,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1985,Hesse,1106,6.55977,6.41161,6.70792,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1985,"Rhineland-Palatinate, Saarland",763,6.78468,6.61849,6.95086,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1985,Baden-Wuerttemberg,2009,6.51811,6.41574,6.62048,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1985,Bavaria,1850,6.48193,6.37256,6.59130,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1985,Berlin,361,6.41768,6.17261,6.66275,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1986,Schleswig-Holstein,318,6.36328,6.07724,6.64932,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1986,Hamburg,254,6.49486,6.21879,6.77092,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1986,Lower Saxony,1094,6.60028,6.46101,6.73955,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,Bremen,109,6.26409,5.63194,6.89623,4.00000,7.00000,9.00000,0.00000,10.00000,7.00000,5.00000,8.00000
1986,North Rhine-Westphalia,2822,6.49887,6.41084,6.58690,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,Hesse,1032,6.59256,6.44727,6.73786,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,"Rhineland-Palatinate, Saarland",758,6.91255,6.75787,7.06722,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1986,Baden-Wuerttemberg,1971,6.61861,6.51843,6.71879,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,Bavaria,1738,6.48112,6.37441,6.58783,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,Berlin,350,6.65163,6.43511,6.86814,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
