year,migback,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,male,4033,6.43717,6.35801,6.51633,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1984,No migration background,female,4477,6.57740,6.50057,6.65422,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1984,Direct migration background,male,1761,6.04641,5.92071,6.17212,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1984,Direct migration background,female,1571,6.23625,6.10605,6.36645,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1984,Indirect migration background,male,56,5.31427,4.65534,5.97321,5.00000,5.19919,7.00000,2.00000,10.00000,5.00000,5.00000,6.00000
1984,Indirect migration background,female,64,6.09572,5.55447,6.63697,5.00000,5.00000,8.00000,2.00000,10.00000,5.00000,5.00000,8.00000
1985,No migration background,male,3731,6.47899,6.40148,6.55650,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1985,No migration background,female,4086,6.57217,6.49597,6.64838,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1985,Direct migration background,male,1518,6.18737,6.05948,6.31526,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1985,Direct migration background,female,1339,6.12553,5.98597,6.26509,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1985,Indirect migration background,male,59,6.34116,5.79517,6.88715,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,8.00000
1985,Indirect migration background,female,75,6.53201,5.97479,7.08923,5.00000,6.68657,8.00000,0.50000,10.00000,7.00000,5.00000,8.00000
1986,No migration background,male,3606,6.56594,6.49149,6.64038,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,No migration background,female,3902,6.60521,6.53049,6.67993,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,Direct migration background,male,1496,6.38292,6.26619,6.49965,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1986,Direct migration background,female,1295,6.33233,6.20066,6.46401,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1986,Indirect migration background,male,67,5.95049,5.34471,6.55627,5.00000,5.00000,8.00000,0.50000,10.00000,5.00000,5.00000,7.00000
1986,Indirect migration background,female,80,6.23967,5.79436,6.68499,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,5.00000,7.02500
1987,No migration background,male,3554,6.56777,6.49318,6.64237,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1987,No migration background,female,3836,6.60869,6.53559,6.68178,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1987,Direct migration background,male,1479,6.36566,6.25210,6.47921,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1987,Direct migration background,female,1299,6.42884,6.29995,6.55773,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1987,Indirect migration background,male,79,6.01283,5.50395,6.52171,4.64867,7.00000,8.00000,0.00000,10.00000,7.00000,5.00000,8.00000
1987,Indirect migration background,female,91,6.72726,6.30841,7.14610,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1988,No migration background,male,3381,6.55912,6.48311,6.63513,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1988,No migration background,female,3617,6.64262,6.56802,6.71723,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1988,Direct migration background,male,1395,6.31878,6.19705,6.44051,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
