year,age_gr,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,,,,,,,,,,,,
1984,17-29 y.,3272,6.03549,5.94283,6.12815,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1984,30-45 y.,3897,6.51246,6.43352,6.59139,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1984,46-65 y.,3534,6.55974,6.47400,6.64549,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1984,66 and older,1259,6.85814,6.71824,6.99804,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1985,0-16 y.,,,,,,,,,,,,
1985,17-29 y.,2976,6.17329,6.08149,6.26510,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1985,30-45 y.,3458,6.57481,6.49526,6.65437,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1985,46-65 y.,3278,6.42525,6.34061,6.50989,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1985,66 and older,1096,6.93561,6.79487,7.07636,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1986,0-16 y.,,,,,,,,,,,,
1986,17-29 y.,2958,6.19713,6.10947,6.28479,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1986,30-45 y.,3249,6.61262,6.53569,6.68956,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,46-65 y.,3216,6.53344,6.45262,6.61427,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,66 and older,1023,7.05145,6.91339,7.18952,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1987,0-16 y.,,,,,,,,,,,,
1987,17-29 y.,2920,6.22526,6.14060,6.30992,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1987,30-45 y.,3157,6.55938,6.48197,6.63679,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1987,46-65 y.,3196,6.51029,6.42994,6.59065,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1987,66 and older,1065,7.13415,7.00298,7.26533,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
1988,0-16 y.,,,,,,,,,,,,
1988,17-29 y.,2777,6.29293,6.20618,6.37968,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1988,30-45 y.,2944,6.51076,6.43097,6.59054,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1988,46-65 y.,3100,6.54568,6.46561,6.62574,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1988,66 and older,1033,7.02918,6.88995,7.16841,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1989,0-16 y.,,,,,,,,,,,,
1989,17-29 y.,2751,6.33039,6.24462,6.41617,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,30-45 y.,2832,6.61832,6.53912,6.69753,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,46-65 y.,2963,6.54155,6.46149,6.62162,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,66 and older,1007,7.08938,6.95252,7.22624,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1990,0-16 y.,,,,,,,,,,,,
1990,17-29 y.,3745,6.11386,6.03804,6.18967,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1990,30-45 y.,4294,6.54081,6.47598,6.60563,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1990,46-65 y.,4239,6.42660,6.35944,6.49377,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
