year,bula_h,regtyp,hlf0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Lower Saxony,Urban regions,Yes,0.69106,357,485,0.64989,0.73222
2007,Lower Saxony,Urban regions,No,0.30894,128,485,0.26778,0.35011
2007,Lower Saxony,Rural regions,Yes,0.69321,373,511,0.65319,0.73323
2007,Lower Saxony,Rural regions,No,0.30679,138,511,0.26677,0.34681
2007,Bremen,Urban regions,Yes,0.77148,68,68,0.67093,0.87202
2007,North Rhine-Westphalia,Urban regions,Yes,0.68266,1621,2267,0.66349,0.70182
2007,North Rhine-Westphalia,Urban regions,No,0.31734,646,2267,0.29818,0.33651
2007,North Rhine-Westphalia,Rural regions,Yes,0.51385,35,35,0.34584,0.68185
2007,Hesse,Urban regions,Yes,0.67243,460,636,0.63593,0.70894
2007,Hesse,Urban regions,No,0.32757,176,636,0.29106,0.36407
2007,Hesse,Rural regions,Yes,0.63294,96,143,0.55366,0.71222
2007,Hesse,Rural regions,No,0.36706,47,143,0.28778,0.44634
2007,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.67038,347,507,0.62943,0.71134
2007,"Rhineland-Palatinate, Saarland",Urban regions,No,0.32962,160,507,0.28866,0.37057
2007,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.74648,112,152,0.67710,0.81587
2007,"Rhineland-Palatinate, Saarland",Rural regions,No,0.25352,40,152,0.18413,0.32290
2007,Baden-Wuerttemberg,Urban regions,Yes,0.66413,855,1226,0.63768,0.69058
2007,Baden-Wuerttemberg,Urban regions,No,0.33587,371,1226,0.30942,0.36232
2007,Baden-Wuerttemberg,Rural regions,Yes,0.76246,85,118,0.68534,0.83957
2007,Baden-Wuerttemberg,Rural regions,No,0.23754,33,118,0.16043,0.31466
2007,Bavaria,Urban regions,Yes,0.73422,616,813,0.70383,0.76460
2007,Bavaria,Urban regions,No,0.26578,197,813,0.23540,0.29617
2007,Bavaria,Rural regions,Yes,0.66288,581,814,0.63038,0.69537
2007,Bavaria,Rural regions,No,0.33712,233,814,0.30463,0.36962
2007,Berlin,Urban regions,Yes,0.59483,288,464,0.55011,0.63955
2007,Berlin,Urban regions,No,0.40517,176,464,0.36045,0.44989
2007,Brandenburg,Urban regions,Yes,0.76912,36,36,0.62951,0.90873
2007,Brandenburg,Rural regions,Yes,0.63057,287,443,0.58557,0.67556
2007,Brandenburg,Rural regions,No,0.36943,156,443,0.32444,0.41443
2007,Mecklenburg-Western Pomerania,Rural regions,Yes,0.67043,168,242,0.61108,0.72977
2007,Mecklenburg-Western Pomerania,Rural regions,No,0.32957,74,242,0.27023,0.38892
2007,Saxony,Urban regions,Yes,0.65021,287,420,0.60454,0.69587
2007,Saxony,Urban regions,No,0.34979,133,420,0.30413,0.39546
2007,Saxony,Rural regions,Yes,0.65312,285,408,0.60688,0.69936
2007,Saxony,Rural regions,No,0.34688,123,408,0.30064,0.39312
2007,Saxony-Anhalt,Urban regions,Yes,0.68509,67,67,0.57303,0.79715
2007,Saxony-Anhalt,Rural regions,Yes,0.60491,220,368,0.55490,0.65493
2007,Saxony-Anhalt,Rural regions,No,0.39509,148,368,0.34507,0.44510
2007,Thuringa,Urban regions,Yes,0.60839,91,142,0.52782,0.68896
2007,Thuringa,Urban regions,No,0.39161,51,142,0.31104,0.47218
2007,Thuringa,Rural regions,Yes,0.64798,230,343,0.59737,0.69860
2007,Thuringa,Rural regions,No,0.35202,113,343,0.30140,0.40263
2011,Schleswig-Holstein,Urban regions,Yes,0.76764,88,88,0.67890,0.85639
2011,Schleswig-Holstein,Rural regions,Yes,0.72425,193,285,0.67228,0.77623
2011,Schleswig-Holstein,Rural regions,No,0.27575,92,285,0.22377,0.32772
2011,Hamburg,Urban regions,Yes,0.74758,148,193,0.68614,0.80903
2011,Hamburg,Urban regions,No,0.25242,45,193,0.19097,0.31386
2011,Lower Saxony,Urban regions,Yes,0.75282,385,508,0.71527,0.79037
2011,Lower Saxony,Urban regions,No,0.24718,123,508,0.20963,0.28473
2011,Lower Saxony,Rural regions,Yes,0.76495,441,567,0.73002,0.79988
2011,Lower Saxony,Rural regions,No,0.23505,126,567,0.20012,0.26998
2011,Bremen,Urban regions,Yes,0.67687,56,56,0.55328,0.80047
2011,North Rhine-Westphalia,Urban regions,Yes,0.72976,1678,2277,0.71151,0.74800
2011,North Rhine-Westphalia,Urban regions,No,0.27024,599,2277,0.25200,0.28849
2011,North Rhine-Westphalia,Rural regions,Yes,0.60143,46,46,0.45838,0.74448
2011,Hesse,Urban regions,Yes,0.75240,497,672,0.71975,0.78506
2011,Hesse,Urban regions,No,0.24760,175,672,0.21494,0.28025
2011,Hesse,Rural regions,Yes,0.72663,116,151,0.65531,0.79796
2011,Hesse,Rural regions,No,0.27337,35,151,0.20204,0.34469
2011,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.65245,347,525,0.61168,0.69322
2011,"Rhineland-Palatinate, Saarland",Urban regions,No,0.34755,178,525,0.30678,0.38832
2011,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.76541,142,183,0.70385,0.82697
2011,"Rhineland-Palatinate, Saarland",Rural regions,No,0.23459,41,183,0.17303,0.29615
2011,Baden-Wuerttemberg,Urban regions,Yes,0.76738,954,1249,0.74394,0.79082
2011,Baden-Wuerttemberg,Urban regions,No,0.23262,295,1249,0.20918,0.25606
2011,Baden-Wuerttemberg,Rural regions,Yes,0.72705,108,145,0.65429,0.79981
2011,Baden-Wuerttemberg,Rural regions,No,0.27295,37,145,0.20019,0.34571
2011,Bavaria,Urban regions,Yes,0.77887,716,898,0.75171,0.80603
2011,Bavaria,Urban regions,No,0.22113,182,898,0.19397,0.24829
2011,Bavaria,Rural regions,Yes,0.73067,700,929,0.70213,0.75921
2011,Bavaria,Rural regions,No,0.26933,229,929,0.24079,0.29787
2011,Berlin,Urban regions,Yes,0.59265,318,507,0.54984,0.63546
2011,Berlin,Urban regions,No,0.40735,189,507,0.36454,0.45016
2011,Brandenburg,Urban regions,Yes,0.79694,32,32,0.65533,0.93855
2011,Brandenburg,Rural regions,Yes,0.67710,328,470,0.63478,0.71941
2011,Brandenburg,Rural regions,No,0.32290,142,470,0.28059,0.36522
2011,Mecklenburg-Western Pomerania,Rural regions,Yes,0.62609,179,282,0.56951,0.68266
2011,Mecklenburg-Western Pomerania,Rural regions,No,0.37391,103,282,0.31734,0.43049
2011,Saxony,Urban regions,Yes,0.71048,311,424,0.66726,0.75370
2011,Saxony,Urban regions,No,0.28952,113,424,0.24630,0.33274
2011,Saxony,Rural regions,Yes,0.71555,273,378,0.67000,0.76109
2011,Saxony,Rural regions,No,0.28445,105,378,0.23891,0.33000
2011,Saxony-Anhalt,Urban regions,Yes,0.72829,97,130,0.65153,0.80506
2011,Saxony-Anhalt,Urban regions,No,0.27171,33,130,0.19494,0.34847
2011,Saxony-Anhalt,Rural regions,Yes,0.63941,244,379,0.59101,0.68782
2011,Saxony-Anhalt,Rural regions,No,0.36059,135,379,0.31218,0.40899
2011,Thuringa,Urban regions,Yes,0.68636,107,169,0.61620,0.75652
2011,Thuringa,Urban regions,No,0.31364,62,169,0.24348,0.38380
2011,Thuringa,Rural regions,Yes,0.68102,245,349,0.63205,0.72999
2011,Thuringa,Rural regions,No,0.31898,104,349,0.27001,0.36795
2013,Schleswig-Holstein,Urban regions,Yes,0.70083,88,145,0.62604,0.77562
2013,Schleswig-Holstein,Urban regions,No,0.29917,57,145,0.22438,0.37396
2013,Schleswig-Holstein,Rural regions,Yes,0.68672,209,323,0.63606,0.73738
2013,Schleswig-Holstein,Rural regions,No,0.31328,114,323,0.26262,0.36394
2013,Hamburg,Urban regions,Yes,0.67946,179,270,0.62369,0.73523
2013,Hamburg,Urban regions,No,0.32054,91,270,0.26477,0.37631
2013,Lower Saxony,Urban regions,Yes,0.76130,392,552,0.72571,0.79689
2013,Lower Saxony,Urban regions,No,0.23870,160,552,0.20311,0.27429
2013,Lower Saxony,Rural regions,Yes,0.70571,478,679,0.67141,0.74001
2013,Lower Saxony,Rural regions,No,0.29429,201,679,0.25999,0.32859
2013,Bremen,Urban regions,Yes,0.67780,64,105,0.58799,0.76762
2013,Bremen,Urban regions,No,0.32220,41,105,0.23238,0.41201
2013,North Rhine-Westphalia,Urban regions,Yes,0.71211,1863,2767,0.69523,0.72898
2013,North Rhine-Westphalia,Urban regions,No,0.28789,904,2767,0.27102,0.30477
2013,North Rhine-Westphalia,Rural regions,Yes,0.76245,43,43,0.63374,0.89116
2013,Hesse,Urban regions,Yes,0.71956,582,861,0.68953,0.74958
2013,Hesse,Urban regions,No,0.28044,279,861,0.25042,0.31047
2013,Hesse,Rural regions,Yes,0.65789,115,170,0.58636,0.72942
2013,Hesse,Rural regions,No,0.34211,55,170,0.27058,0.41364
2013,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.71016,427,641,0.67502,0.74531
2013,"Rhineland-Palatinate, Saarland",Urban regions,No,0.28984,214,641,0.25469,0.32498
2013,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.77498,140,190,0.71544,0.83451
2013,"Rhineland-Palatinate, Saarland",Rural regions,No,0.22502,50,190,0.16549,0.28456
2013,Baden-Wuerttemberg,Urban regions,Yes,0.77385,1065,1476,0.75250,0.79520
2013,Baden-Wuerttemberg,Urban regions,No,0.22615,411,1476,0.20480,0.24750
2013,Baden-Wuerttemberg,Rural regions,Yes,0.74764,107,154,0.67881,0.81646
2013,Baden-Wuerttemberg,Rural regions,No,0.25236,47,154,0.18354,0.32119
2013,Bavaria,Urban regions,Yes,0.74385,758,1072,0.71771,0.76999
2013,Bavaria,Urban regions,No,0.25615,314,1072,0.23001,0.28229
2013,Bavaria,Rural regions,Yes,0.72063,818,1132,0.69448,0.74678
2013,Bavaria,Rural regions,No,0.27937,314,1132,0.25322,0.30552
2013,Berlin,Urban regions,Yes,0.59972,380,623,0.56122,0.63823
2013,Berlin,Urban regions,No,0.40028,243,623,0.36177,0.43878
2013,Brandenburg,Urban regions,Yes,0.84299,33,33,0.71693,0.96904
2013,Brandenburg,Rural regions,Yes,0.67028,328,478,0.62809,0.71246
2013,Brandenburg,Rural regions,No,0.32972,150,478,0.28754,0.37191
2013,Mecklenburg-Western Pomerania,Rural regions,Yes,0.66197,173,260,0.60436,0.71958
2013,Mecklenburg-Western Pomerania,Rural regions,No,0.33803,87,260,0.28042,0.39564
2013,Saxony,Urban regions,Yes,0.71477,318,430,0.67204,0.75750
2013,Saxony,Urban regions,No,0.28523,112,430,0.24250,0.32796
2013,Saxony,Rural regions,Yes,0.67283,275,396,0.62656,0.71910
2013,Saxony,Rural regions,No,0.32717,121,396,0.28090,0.37344
2013,Saxony-Anhalt,Urban regions,Yes,0.74999,99,131,0.67555,0.82442
2013,Saxony-Anhalt,Urban regions,No,0.25001,32,131,0.17558,0.32445
2013,Saxony-Anhalt,Rural regions,Yes,0.70515,242,372,0.65875,0.75155
2013,Saxony-Anhalt,Rural regions,No,0.29485,130,372,0.24845,0.34125
2013,Thuringa,Urban regions,Yes,0.63628,94,160,0.56151,0.71106
2013,Thuringa,Urban regions,No,0.36372,66,160,0.28894,0.43849
2013,Thuringa,Rural regions,Yes,0.72986,252,333,0.68209,0.77762
2013,Thuringa,Rural regions,No,0.27014,81,333,0.22238,0.31791
2015,Schleswig-Holstein,Urban regions,Yes,0.69392,99,154,0.62089,0.76694
2015,Schleswig-Holstein,Urban regions,No,0.30608,55,154,0.23306,0.37911
2015,Schleswig-Holstein,Rural regions,Yes,0.69584,233,393,0.65029,0.74138
2015,Schleswig-Holstein,Rural regions,No,0.30416,160,393,0.25862,0.34971
2015,Hamburg,Urban regions,Yes,0.77450,199,281,0.72555,0.82345
2015,Hamburg,Urban regions,No,0.22550,82,281,0.17655,0.27445
2015,Lower Saxony,Urban regions,Yes,0.73841,416,620,0.70378,0.77303
2015,Lower Saxony,Urban regions,No,0.26159,204,620,0.22697,0.29622
2015,Lower Saxony,Rural regions,Yes,0.72761,588,859,0.69782,0.75740
2015,Lower Saxony,Rural regions,No,0.27239,271,859,0.24260,0.30218
2015,Bremen,Urban regions,Yes,0.74462,66,116,0.66492,0.82433
2015,Bremen,Urban regions,No,0.25538,50,116,0.17567,0.33508
2015,North Rhine-Westphalia,Urban regions,Yes,0.70566,2056,3137,0.68971,0.72161
2015,North Rhine-Westphalia,Urban regions,No,0.29434,1081,3137,0.27839,0.31029
2015,North Rhine-Westphalia,Rural regions,Yes,0.64918,37,37,0.49329,0.80508
2015,Hesse,Urban regions,Yes,0.71806,637,908,0.68878,0.74735
2015,Hesse,Urban regions,No,0.28194,271,908,0.25265,0.31122
2015,Hesse,Rural regions,Yes,0.69694,138,216,0.63551,0.75837
2015,Hesse,Rural regions,No,0.30306,78,216,0.24163,0.36449
2015,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.68976,435,681,0.65499,0.72453
2015,"Rhineland-Palatinate, Saarland",Urban regions,No,0.31024,246,681,0.27547,0.34501
2015,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.77418,169,235,0.72061,0.82776
2015,"Rhineland-Palatinate, Saarland",Rural regions,No,0.22582,66,235,0.17224,0.27939
2015,Baden-Wuerttemberg,Urban regions,Yes,0.76770,1146,1629,0.74719,0.78822
2015,Baden-Wuerttemberg,Urban regions,No,0.23230,483,1629,0.21178,0.25281
2015,Baden-Wuerttemberg,Rural regions,Yes,0.76659,133,186,0.70563,0.82754
2015,Baden-Wuerttemberg,Rural regions,No,0.23341,53,186,0.17246,0.29437
2015,Bavaria,Urban regions,Yes,0.76601,920,1240,0.74244,0.78959
2015,Bavaria,Urban regions,No,0.23399,320,1240,0.21041,0.25756
2015,Bavaria,Rural regions,Yes,0.74614,943,1330,0.72274,0.76954
2015,Bavaria,Rural regions,No,0.25386,387,1330,0.23046,0.27726
2015,Berlin,Urban regions,Yes,0.63469,403,647,0.59755,0.67182
2015,Berlin,Urban regions,No,0.36531,244,647,0.32818,0.40245
2015,Brandenburg,Urban regions,Yes,0.89202,38,38,0.79201,0.99202
2015,Brandenburg,Rural regions,Yes,0.71463,370,553,0.67696,0.75231
2015,Brandenburg,Rural regions,No,0.28537,183,553,0.24769,0.32304
2015,Mecklenburg-Western Pomerania,Rural regions,Yes,0.65679,193,305,0.60342,0.71016
2015,Mecklenburg-Western Pomerania,Rural regions,No,0.34321,112,305,0.28984,0.39658
2015,Saxony,Urban regions,Yes,0.74249,361,501,0.70417,0.78082
2015,Saxony,Urban regions,No,0.25751,140,501,0.21918,0.29583
2015,Saxony,Rural regions,Yes,0.65527,274,408,0.60910,0.70145
2015,Saxony,Rural regions,No,0.34473,134,408,0.29855,0.39090
2015,Saxony-Anhalt,Urban regions,Yes,0.73995,93,133,0.66512,0.81479
2015,Saxony-Anhalt,Urban regions,No,0.26005,40,133,0.18521,0.33488
2015,Saxony-Anhalt,Rural regions,Yes,0.63006,244,408,0.58315,0.67696
2015,Saxony-Anhalt,Rural regions,No,0.36994,164,408,0.32304,0.41685
2015,Thuringa,Urban regions,Yes,0.61598,117,190,0.54664,0.68532
2015,Thuringa,Urban regions,No,0.38402,73,190,0.31468,0.45336
2015,Thuringa,Rural regions,Yes,0.65339,266,387,0.60591,0.70086
2015,Thuringa,Rural regions,No,0.34661,121,387,0.29914,0.39409
2016,Schleswig-Holstein,Urban regions,Yes,0.79414,108,236,0.74244,0.84583
2016,Schleswig-Holstein,Urban regions,No,0.20586,128,236,0.15417,0.25756
2016,Schleswig-Holstein,Rural regions,Yes,0.70169,235,391,0.65628,0.74710
2016,Schleswig-Holstein,Rural regions,No,0.29831,156,391,0.25290,0.34372
2016,Hamburg,Urban regions,Yes,0.78781,196,285,0.74026,0.83536
2016,Hamburg,Urban regions,No,0.21219,89,285,0.16464,0.25974
