year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Staedtischer Raum,Westdeutschland,4193,2.252971126141994,2.234185843597784,2.2717564086862034,1.0,4.967505637014741,2.4534434413046537,2,1,2,2.0,2.0
1985,Laendlicher Raum,Westdeutschland,1079,2.510498857082689,2.471016338520959,2.549981375644419,3.101956766696986,3.603958868120121,1.8125820185056933,5.036018888983925,-0.12148010378124541,2,2.0,2.0
1986,Staedtischer Raum,Westdeutschland,4015,2.2315618977127856,2.212540630599183,2.2505831648263883,2.9640204716324483,3.7648631686934158,3.3379425320320784,2.4031373810330035,2,2,2.0,2.0
1986,Laendlicher Raum,Westdeutschland,1024,2.5074671678438594,2.466785791930582,2.548148543757137,2.1360387520744784,4.871629827137846,1.5110158156647133,3.073573156689126,0.5734814110500658,2,2.0,2.0
1987,Staedtischer Raum,Westdeutschland,3965,2.213302121881632,2.194315690775069,2.232288552988195,3.0,1.1624299369009587,2.704706680576937,3.4429399791345947,1,2,2.0,2.0
1987,Laendlicher Raum,Westdeutschland,1010,2.5026208795095672,2.461840595869806,2.5434011631493285,2.4735156342540883,3.8182254614843893,3.2349354340385945,2,3,2,2.0,2.0
1988,Staedtischer Raum,Westdeutschland,3816,2.1978454954786515,2.178677321889592,2.217013669067711,1.0125623698787367,1.0,1.5100833678299632,2,2.256364864756803,2,2.0,2.0
1988,Laendlicher Raum,Westdeutschland,954,2.4832700803938144,2.4416415592075933,2.5248986015800354,2.102047902115902,1.7395846631418506,2.0,2.2551197552897557,1.8469281468261467,2,2.0,2.0
1989,Staedtischer Raum,Westdeutschland,3737,2.186900764005215,2.1676545256018485,2.206147002408582,4.0,1.0,3.206259376177326,5.190610935734011,2.015648440443315,2,2.0,2.0
1989,Laendlicher Raum,Westdeutschland,914,2.4576385121398223,2.4155744994432853,2.4997025248363594,1.6741690850751458,2.0,4.807246126595039,2,1,2,2.0,2.0
1990,Staedtischer Raum,Westdeutschland,3662,2.2117997199133472,2.192156306368681,2.2314431334580136,1.6522064998914763,2.4842726354963323,2.5764352732364775,2,3,2,2.0,2.0
1990,Staedtischer Raum,Ostdeutschland,752,2.2528364409623722,2.2130632401333066,2.292609641791438,3.049144881364459,2.0,2.914327987432691,4,2.7121026465350386,2,2.0,2.0
1990,Laendlicher Raum,Westdeutschland,930,2.3994394024251178,2.3585873127093513,2.4402914921408843,2.0,2.0,3.0,2,1,2,2.0,2.0
1990,Laendlicher Raum,Ostdeutschland,1361,2.4622983445263698,2.4309212809049585,2.493675408147781,1.3536769020869088,2.872727213496459,2.0,6,2.9694846468696365,2,2.0,2.0
1991,Staedtischer Raum,Westdeutschland,3694,2.1913225273761547,2.171893942528254,2.2107511122240555,3.0392489792770663,1.022420363110842,2.646869388029224,3.62781836614883,2,2,2.0,2.0
1991,Staedtischer Raum,Ostdeutschland,664,2.3142652623042905,2.271212683088026,2.357317841520555,1.0,1.27879167056409,1.204823020548871,4,1.5120575513721777,2,2.0,2.0
1991,Laendlicher Raum,Westdeutschland,946,2.419493709829535,2.3789919899729477,2.459995429686122,5.138750697483442,1.1720133755559363,4.0,6.846876743708604,2,2,2.0,2.0
1991,Laendlicher Raum,Ostdeutschland,1279,2.454333992765014,2.4219831100998093,2.4866848754302184,4.0,2.776816247591279,1.5260338863448648,7.710949170482703,-2.184915284137838,2,2.0,2.0
1992,Staedtischer Raum,Westdeutschland,3696,2.1867438359924436,2.167553921996686,2.2059337499882012,2.0,1.0,4.305183520663059,2,1,2,2.0,2.0
1992,Staedtischer Raum,Ostdeutschland,679,2.256013065796721,2.2147444921443125,2.297281639449129,3.0,3.961662869656195,2.0,4.5,0.5,2,2.0,2.0
1992,Laendlicher Raum,Westdeutschland,954,2.41681465827323,2.3748955355684354,2.458733780978025,2.0,2.673004419146787,1.752587107447696,2.371119338828456,1.38146776861924,2,2.0,2.0
1992,Laendlicher Raum,Ostdeutschland,1215,2.423001850206332,2.3904907011161227,2.4555129992965417,1.0830303579598561,4.0,3.0,4,1,2,2.0,2.0
1993,Staedtischer Raum,Westdeutschland,3707,2.1813804932287013,2.1622043295602196,2.200556656897183,1.2390203206246666,2.336007385266999,2.0,2,1,2,2.0,2.0
1993,Staedtischer Raum,Ostdeutschland,662,2.3052461380204883,2.2628229875646073,2.3476692884763692,2.35391368168216,1.9881855730198483,2.711005835442477,2,2,2,2.0,2.0
1993,Laendlicher Raum,Westdeutschland,978,2.3428546612218026,2.303267266459521,2.382442055984084,6.729088842399215,4.0,1.2771058961088086,14.907063261834825,-6.9008685233268015,2,2.0,2.0
1993,Laendlicher Raum,Ostdeutschland,1223,2.4044840936789234,2.3718486908012633,2.4371194965565834,3.324525024427124,2.116765521018129,4.059227491043664,2.222471324502313,2,2,2.0,2.0
1994,Staedtischer Raum,Westdeutschland,3654,2.1698572691655835,2.15055883617017,2.189155702160997,3.0,1.2687966035789873,3.24699570497317,2.6295064425402446,2,2,2.0,2.0
1994,Staedtischer Raum,Ostdeutschland,661,2.2685525870997534,2.225820181467627,2.31128499273188,1.0,1.0,1.8411695977915374,2,1,2,2.0,2.0
1994,Laendlicher Raum,Westdeutschland,982,2.3288331838281606,2.2897810953802105,2.367885272276111,2.0,2.5594436559060516,2.2805083206449916,1.5792375190325125,2,2,2.0,2.0
1994,Laendlicher Raum,Ostdeutschland,1199,2.3506951764618544,2.3177268246423934,2.3836635282813154,3.159557213526747,2.6856739419589757,3.661661825224161,2.4064002959806254,2,2,2.0,2.0
1995,Staedtischer Raum,Westdeutschland,3830,2.155975022981272,2.137162889180659,2.1747871567818855,2.2624211842635926,1.3145025608406629,1.4973161038532399,3.410078804879122,0.34965848323771076,2,2.0,2.0
1995,Staedtischer Raum,Ostdeutschland,621,2.1969964239399236,2.1543438613874337,2.2396489864924134,4.0,1.4821261321225536,2.902478485510698,5.646282271733953,1.2561962137767455,2,2.0,2.0
1995,Laendlicher Raum,Westdeutschland,1041,2.3786086774411603,2.3396885234897318,2.417528831392589,1.0,2.7092966805356475,2.1471634574693637,1,3,2,2.0,2.0
1995,Laendlicher Raum,Ostdeutschland,1205,2.307074280530618,2.2751409020488316,2.3390076590124043,3.82331973730724,4.0,2.0,6.5582993432681,-0.7349796059608598,2,2.0,2.0
1996,Staedtischer Raum,Westdeutschland,3759,2.1475093479883816,2.1286169896115235,2.1664017063652397,4.0,3.6281106591394874,2.17974767688966,6.7303784846655095,-0.5506308077758493,2,2.0,2.0
1996,Staedtischer Raum,Ostdeutschland,638,2.206033660847626,2.16426686198693,2.2478004597083223,3.6403536698312893,2.7035096388519233,3.0146866854386847,4.578854146420197,1,2,2.0,2.0
1996,Laendlicher Raum,Westdeutschland,1034,2.348461287284165,2.3090913519530036,2.387831222615326,5.0,3.2831252767868557,4.0,6.5,1,2,2.0,2.0
1996,Laendlicher Raum,Ostdeutschland,1200,2.2663687429703105,2.234426663748048,2.298310822192573,2.147361430246034,4.095638221231665,3.8393406568995236,2,4,2,2.0,2.0
1997,Staedtischer Raum,Westdeutschland,3700,2.1426554319292284,2.1236738913440605,2.1616369725143962,4.672586079406209,2.080321017310709,2.1114028906730296,8.514360862505978,-1.730371892426739,2,2.0,2.0
1997,Staedtischer Raum,Ostdeutschland,631,2.1590405914526256,2.118124784987168,2.199956397918083,2.7026779967626435,2.8111558064503575,2.6883312281580585,3,1,2,2.0,2.0
1997,Laendlicher Raum,Westdeutschland,1024,2.3539180982536334,2.3147587824091507,2.393077414098116,2.3531593412482406,3.5609618675178965,3.0,2,1,2,2.0,2.0
1997,Laendlicher Raum,Ostdeutschland,1190,2.25403350891187,2.2221430487158393,2.285923969107901,2.776157455251908,2.407044951059027,4.0,2,1,2,2.0,2.0
1998,Staedtischer Raum,Westdeutschland,4264,2.1267469615608845,2.109184020723649,2.14430990239812,2.1090741920531464,3.864193991776107,1.6685348146735115,2.769883258122599,1.0077257486040592,2,2.0,2.0
1998,Staedtischer Raum,Ostdeutschland,650,2.155932558883044,2.1153502865694223,2.1965148311966654,4.356884751031309,3.882008606618331,3.5771229968395737,5.526527382318912,2.4074803655519705,2,2.0,2.0
1998,Laendlicher Raum,Westdeutschland,1193,2.3992427938543877,2.3626877659557026,2.4357978217530727,1.2020421459217139,1.0,2.087821581268338,2,2,2,2.0,2.0
1998,Laendlicher Raum,Ostdeutschland,1310,2.218077828850216,2.188036028151782,2.24811962954865,4.0853680004810276,2.4829641669031495,5.807491025010749,3,1,2,2.0,2.0
1999,Staedtischer Raum,Westdeutschland,4066,2.126977632496918,2.1090182365839167,2.1449370284099194,2.0,4.09268855779595,1.55023470516453,2.674647942253205,0.875586762911325,2,2.0,2.0
1999,Staedtischer Raum,Ostdeutschland,643,2.133803957104979,2.093556734673681,2.1740511795362774,3.028813359412632,1.0540687884724993,3.449485175736772,2.3978056349264225,2,2,2.0,2.0
1999,Laendlicher Raum,Westdeutschland,1147,2.3798970519587517,2.343274034128968,2.416520069788535,3.9297297693221376,2.9817431527365885,2.0,6.8243244233053435,-0.8945946539832064,2,2.0,2.0
1999,Laendlicher Raum,Ostdeutschland,1287,2.147119565677437,2.1173434272566287,2.176895704098245,2.0231132780949848,1.0600808845773801,1.2311504877435042,3.211057463622206,0.04320630221628341,2,2.0,2.0
2000,Staedtischer Raum,Westdeutschland,7573,2.1238970446132255,2.1108349599081064,2.1369591293183445,2.8561998787767306,1.0,1.0,5.640499696941827,-1.784299818165096,2,2.0,2.0
2000,Staedtischer Raum,Ostdeutschland,1007,2.0839444367106186,2.051033515836363,2.1168553575848743,1.459300177765682,2.0,1.7917006479254551,4,1,2,2.0,2.0
2000,Laendlicher Raum,Westdeutschland,2303,2.3412832935530288,2.315714828950484,2.3668517581555735,2.6491206693486196,1.7514339343264995,2.3878560529348882,3.0410175939692166,1.9959591283142912,2,2.0,2.0
2000,Laendlicher Raum,Ostdeutschland,2067,2.130211649356441,2.10669609674638,2.153727201966502,1.0,2.4474286763761386,2.0,3,1,2,2.0,2.0
2001,Staedtischer Raum,Westdeutschland,6812,2.1132980280244054,2.0995568425486604,2.1270392135001503,4.598277008515006,1.944481048399608,3.9849672229938022,5.518241686796811,3.0650025447119966,2,2.0,2.0
2001,Staedtischer Raum,Ostdeutschland,955,2.022780791060309,1.9897659511788948,2.055795630941723,2.1067455978279748,1.8039019603598616,1.980764198797426,4,1.791792100251603,2,2.0,2.0
2001,Laendlicher Raum,Westdeutschland,2025,2.3346557111895994,2.307382666495399,2.3619287558838,1.221705018119429,1.1435209310407737,2.345409907724575,2,2,2,2.0,2.0
2001,Laendlicher Raum,Ostdeutschland,1888,2.09785488484101,2.0737063671031644,2.122003402578856,1.0,2.452202353113656,2.0,3,1,2,2.0,2.0
2002,Staedtischer Raum,Westdeutschland,7276,2.0970183035001364,2.0839075166670047,2.110129090333268,4.690251257003652,1.5096276406772313,1.9728420562994262,8.766365058059991,-2.1032717447569125,2,2.0,2.0
2002,Staedtischer Raum,Ostdeutschland,961,1.9869105163601437,1.95354646944319,2.020274563277097,1.0,1.6037371378774188,1.0,4,1.0,2,2.0,2.0
2002,Laendlicher Raum,Westdeutschland,2094,2.355717216789708,2.329118743895229,2.3823156896841864,3.287868923913691,2.634253484645118,1.993901669586425,5.22881980540459,0.052950788095526,2,2.0,2.0
2002,Laendlicher Raum,Ostdeutschland,1881,2.090830317915504,2.066393468075385,2.1152671677556234,1.0,3.0684473501646745,1.0,2,1.0,2,2.0,2.0
2003,Staedtischer Raum,Westdeutschland,7010,2.097021213593438,2.0836327081559687,2.110409719030907,1.103536193014245,1.0469945249798647,1.6120582563455357,1,1,2,2.0,2.0
2003,Staedtischer Raum,Ostdeutschland,958,1.951694449759751,1.9185867591300778,1.9848021403894243,1.0,2.95682885800602,2.0,4,1,2,2.0,2.0
2003,Laendlicher Raum,Westdeutschland,1989,2.304817026618334,2.2781803116472528,2.3314537415894154,3.4199861434322627,2.0,3.922589980577144,2.666080387714941,1,2,2.0,2.0
2003,Laendlicher Raum,Ostdeutschland,1847,2.0977590039798266,2.0729192422233376,2.1225987657363157,1.3888360126903923,1.9749419933239278,2.063044763765057,2,2,2,2.0,2.0
