year,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Urban regions,4193,2.2529711261419942,2.204494471178639,2.298032116494415,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1985,Rural regions,1079,2.5104988570826885,2.420698277400121,2.589096299192868,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1986,Urban regions,4015,2.2315618977127856,2.1837366897593053,2.275304099372842,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1986,Rural regions,1024,2.5074671678438594,2.421725877187887,2.575665911264251,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1987,Urban regions,3965,2.213302121881632,2.1612988395706245,2.256451513857967,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1987,Rural regions,1010,2.5026208795095677,2.404168728928884,2.576962877626296,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1988,Urban regions,3816,2.1978454954786515,2.152956249266545,2.239116187992093,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1988,Rural regions,954,2.483270080393815,2.384161562687108,2.5630220226479814,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1989,Urban regions,3737,2.186900764005215,2.1351128761619997,2.230617855620408,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1989,Rural regions,914,2.457638512139822,2.371000520185033,2.5356111262652994,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1990,Urban regions,4414,2.215896452399432,2.173793033586904,2.2588056928192617,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1990,Rural regions,2291,2.4245943625927717,2.368611231367506,2.4791610740218464,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1991,Urban regions,4358,2.2030214631357357,2.1579660589253877,2.241121273105248,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1991,Rural regions,2225,2.4333316381243297,2.3710665537236424,2.495957319927157,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1992,Urban regions,4375,2.1936566105185515,2.147962553965045,2.2412773069022056,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1992,Rural regions,2169,2.419202363395375,2.354861931173453,2.485331256602124,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1993,Urban regions,4369,2.1935588122132823,2.154824179237317,2.2328568914638316,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1993,Rural regions,2201,2.367046818890416,2.3038129496941555,2.4229740496963057,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1994,Urban regions,4315,2.1795279622818895,2.134027127564789,2.227016500277483,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1994,Rural regions,2181,2.3373314558143377,2.27615764233099,2.4015979847105373,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1995,Urban regions,4451,2.1597607121040316,2.1171022939253654,2.2046563794241814,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1995,Rural regions,2246,2.3505525968345258,2.2870032169114194,2.4118417163441923,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1996,Urban regions,4397,2.153015705193798,2.1140787896533095,2.1952341564770137,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1996,Rural regions,2234,2.316663999432215,2.2536443546541065,2.3740907306848777,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1997,Urban regions,4331,2.144190453228993,2.0966979353379656,2.1895303812763496,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1997,Rural regions,2214,2.3149816765440767,2.249092242950806,2.3812862832991457,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1998,Urban regions,4914,2.1293609596874297,2.0872253598813892,2.1659747556175852,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1998,Rural regions,2503,2.3262069909430987,2.270722417942073,2.3850030936809095,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1999,Urban regions,4709,2.127587309737159,2.085236852984284,2.165297506945969,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1999,Rural regions,2434,2.2866966846555834,2.2276369536663267,2.352690791870476,1.0,2.0,3.0,1,6.0,2,2.0,2.0
2000,Urban regions,8580,2.1203249681877554,2.0901968162218383,2.143344523282897,1.0,2.0,3.0,1,6.0,2,2.0,2.0
2000,Rural regions,4370,2.255580087769946,2.2149762405871125,2.295103448454467,1.0,2.0,3.0,1,6.0,2,2.0,2.0
2001,Urban regions,7767,2.1049617576205764,2.0780654445609006,2.1312060002273445,1.0,2.0,3.0,1,6.0,2,2.0,2.0
2001,Rural regions,3913,2.239548393118673,2.1971988555135638,2.2885157415884207,1.0,2.0,3.0,1,6.0,2,2.0,2.0
2002,Urban regions,8237,2.0868253572251136,2.0588363530008675,2.1122194785747173,1.0,2.0,3.0,1,6.0,2,2.0,2.0
2002,Rural regions,3975,2.249582876195845,2.205144231970749,2.30548311619769,1.0,2.0,3.0,1,6.0,2,2.0,2.0
2003,Urban regions,7968,2.0837619132947314,2.04941570652609,2.11947929904325,1.0,2.0,3.0,1,6.0,2,2.0,2.0
2003,Rural regions,3836,2.221298971569567,2.1831309751360637,2.2630720269641484,1.0,2.0,3.0,1,6.0,2,2.0,2.0
2004,Urban regions,7774,2.074881549605189,2.0433633927195247,2.104101818754588,1.0,2.0,3.0,1,6.0,2,2.0,2.0
2004,Rural regions,3769,2.2037829099222566,2.1629922462787623,2.247846345968788,1.0,2.0,3.0,1,6.0,2,2.0,2.0
2005,Urban regions,7540,2.0658059361168366,2.0352792695703155,2.0964282838514476,1.0,2.0,3.0,1,6.0,2,2.0,2.0
2005,Rural regions,3659,2.199835664667699,2.1571910872715514,2.2498207098339282,1.0,2.0,3.0,1,6.0,2,2.0,2.0
2006,Urban regions,8146,2.0463098576534815,2.012915461699949,2.078341747495313,1.0,2.0,3.0,1,6.0,2,2.0,2.0
2006,Rural regions,4119,2.1393126445006048,2.0931909369278867,2.18506147059754,1.0,2.0,3.0,1,6.0,2,2.0,2.0
2007,Urban regions,7587,2.0487765677462475,2.0141208633823666,2.076741592042191,1.0,2.0,3.0,1,6.0,2,2.0,2.0
2007,Rural regions,3866,2.120862968422089,2.0728755950827096,2.1662680531413465,1.0,2.0,3.0,1,6.0,2,2.0,2.0
2008,Urban regions,7172,2.0222734816603367,1.988508721516149,2.054222419164675,1.0,2.0,3.0,1,6.0,2,2.0,2.0
2008,Rural regions,3650,2.1154663167181678,2.065782332572652,2.1555496297706656,1.0,2.0,3.0,1,6.0,2,2.0,2.0
2009,Urban regions,6683,2.006263694159665,1.9704319534188386,2.0372781685948738,1.0,2.0,3.0,1,6.0,2,2.0,2.0
2009,Rural regions,3494,2.1069991632040357,2.0633534404980893,2.152075460263422,1.0,2.0,3.0,1,6.0,2,2.0,2.0
2010,Urban regions,9063,2.0024862904508374,1.9744249375011278,2.0317872419033787,1.0,2.0,2.0,1,3.5,2,2.0,2.0
2010,Rural regions,4736,2.082549852966907,2.0386621132290417,2.1249310570152486,1.0,2.0,3.0,1,6.0,2,2.0,2.0
2011,Urban regions,10733,2.0048270342506487,1.9766291520258505,2.0342413361200142,1.0,2.0,2.0,1,3.5,2,2.0,2.0
2011,Rural regions,5870,2.080020872420527,2.0445078439584115,2.1141388931223193,1.0,2.0,3.0,1,6.0,2,2.0,2.0
2012,Urban regions,10429,2.0034418990843124,1.983194501960249,2.0303141170535053,1.0,2.0,2.0,1,3.5,2,2.0,2.0
2012,Rural regions,5874,2.064051880601706,2.024802938501376,2.104235567715983,1.0,2.0,3.0,1,6.0,2,2.0,2.0
2013,Urban regions,11831,2.0063895075556393,1.982516313735497,2.032255434597611,1.0,2.0,2.0,1,3.5,2,2.0,2.0
2013,Rural regions,6039,2.039531323314191,2.0058111642386303,2.0783015942084186,1.0,2.0,3.0,1,6.0,2,2.0,2.0
2014,Urban regions,10385,2.0104843708186424,1.9826586844263296,2.0366842661304996,1.0,2.0,3.0,1,6.0,2,2.0,2.0
2014,Rural regions,5443,2.0136627174061816,1.9742068739120682,2.054970145503676,1.0,2.0,2.0,1,3.5,2,2.0,2.0
2015,Urban regions,10369,1.995483793356924,1.965621261959063,2.021568955815284,1.0,2.0,2.0,1,3.5,2,2.0,2.0
2015,Rural regions,5395,2.0028559547016065,1.9613505031545873,2.0405082474511627,1.0,2.0,2.0,1,3.5,2,2.0,2.0
2016,Urban regions,10823,2.008595930880287,1.977645931275943,2.039863587656722,1.0,2.0,3.0,1,6.0,2,2.0,2.0
2016,Rural regions,5596,2.020961122761622,1.975907278027174,2.06010131874413,1.0,2.0,2.0,1,3.5,2,2.0,2.0
2017,Urban regions,12011,2.0031912637097933,1.97518760457289,2.0344636095864517,1.0,2.0,2.0,1,3.5,2,2.0,2.0
