year,quintil_oecd_hh,rentown,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,Owner,266,2.5598778330161607,2.47135078620163,2.648404879830691,1.0,2.0,4.0,1,8.5,2,2.0,2.0
1984,1st Quintile,Tenant,936,2.058465316053975,2.014837245608965,2.102093386498985,1.0,1.0,3.0,1,6.0,1,0.0,1.0
1984,2nd Quintile,Owner,373,2.9789960739162953,2.904001123495734,3.0539910243368564,2.0,3.0,4.0,1,7.0,3,3.0,3.0249999999999995
1984,2nd Quintile,Tenant,826,2.2187932812977924,2.175744510060284,2.2618420525353007,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1984,3rd Quintile,Owner,398,2.965731549158883,2.8983762070733734,3.033086891244393,2.0,3.0,4.0,1,7.0,3,3.0,3.0249999999999995
1984,3rd Quintile,Tenant,776,2.1992052019378865,2.1569472113834762,2.2414631924922968,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1984,4th Quintile,Owner,437,2.9366017687623196,2.878687208754126,2.994516328770513,2.0,3.0,4.0,1,7.0,3,3.0,3.0
1984,4th Quintile,Tenant,754,2.1101215341235227,2.0708033441669667,2.1494397240800787,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1984,5th Quintile,Owner,528,2.464004513387437,2.417039740432483,2.5109692863423914,2.0,2.0,3.0,1,4.5,2,2.0,2.0
1984,5th Quintile,Tenant,548,1.8871283638584484,1.8504426908416944,1.9238140368752024,1.0,2.0,2.0,1,3.5,2,2.0,2.0
1985,1st Quintile,Owner,241,2.6588492422916112,2.5621435982177396,2.755554886365483,1.0,2.0,4.0,1,8.5,2,1.0,2.0
1985,1st Quintile,Tenant,834,1.9726614154807134,1.927735929268971,2.017586901692456,1.0,1.0,3.0,1,6.0,1,0.0,1.0
1985,2nd Quintile,Owner,324,2.9737838936894865,2.8945847022654925,3.0529830851134805,2.0,3.0,4.0,1,7.0,3,3.0,3.0249999999999995
1985,2nd Quintile,Tenant,752,2.141963894084601,2.099413290267583,2.184514497901619,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1985,3rd Quintile,Owner,381,2.977577126764741,2.9141990300479463,3.040955223481536,2.0,3.0,4.0,1,7.0,3,3.0,3.0
1985,3rd Quintile,Tenant,692,2.1280216340360636,2.083503873962719,2.172539394109408,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1985,4th Quintile,Owner,427,2.7909511158585287,2.734902450241333,2.8469997814757244,2.0,3.0,4.0,1,7.0,3,3.0,3.0
1985,4th Quintile,Tenant,634,1.9621891925575325,1.9223356511740168,2.0020427339410483,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1985,5th Quintile,Owner,491,2.449912807651606,2.399823026553286,2.500002588749926,2.0,2.0,3.0,1,4.5,2,2.0,2.0
1985,5th Quintile,Tenant,489,1.8731960434393833,1.8354894911660882,1.9109025957126784,1.0,2.0,2.0,1,3.5,2,2.0,2.0
1986,1st Quintile,Owner,222,2.5205688147262912,2.430827464113808,2.6103101653387744,1.0,2.0,4.0,1,6,2,1.0,2.0
1986,1st Quintile,Tenant,768,1.9482185493043191,1.902125952375191,1.9943111462334473,1.0,1.0,2.0,1,3.5,1,0.0,1.0
1986,2nd Quintile,Owner,346,2.888411575067792,2.816354870713816,2.960468279421768,2.0,3.0,4.0,1,7.0,3,3.0,4.0
1986,2nd Quintile,Tenant,684,2.185520215713428,2.137425476161687,2.233614955265169,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1986,3rd Quintile,Owner,351,2.9012145291618494,2.8299373250085584,2.9724917333151404,2.0,3.0,4.0,1,7.0,3,3.0,3.0
1986,3rd Quintile,Tenant,681,2.1510667467951734,2.1070927488762567,2.19504074471409,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1986,4th Quintile,Owner,405,2.791549935827716,2.733256139418488,2.849843732236944,2.0,3.0,4.0,1,7.0,3,3.0,3.0
1986,4th Quintile,Tenant,622,1.9051579361888102,1.8653444650726603,1.9449714073049602,1.0,2.0,2.0,1,3.5,2,2.0,2.0
1986,5th Quintile,Owner,512,2.4925094612274794,2.4424980004476944,2.5425209220072644,2.0,2.0,3.0,1,4.5,2,2.0,2.0
1986,5th Quintile,Tenant,439,1.871085644080708,1.8320905585805742,1.9100807295808417,1.0,2.0,2.0,1,3.5,2,2.0,2.0
1987,1st Quintile,Owner,224,2.261154385758041,2.1758616940963504,2.3464470774197315,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1987,1st Quintile,Tenant,722,1.949265193121283,1.9019073104931772,1.9966230757493888,1.0,1.0,3.0,1,6.0,1,0.0,1.0
1987,2nd Quintile,Owner,310,3.011044042455008,2.93181354778905,3.090274537120966,2.0,3.0,4.0,1,7.0,3,3.0,3.0
1987,2nd Quintile,Tenant,707,2.149586404394662,2.1015496167821626,2.1976231920071614,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1987,3rd Quintile,Owner,365,2.9315214312181817,2.866120490170081,2.9969223722662823,2.0,3.0,4.0,1,7.0,3,3.0,3.0
1987,3rd Quintile,Tenant,658,2.096842910438235,2.0516053751750873,2.142080445701383,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1987,4th Quintile,Owner,420,2.7124898318238935,2.65728209118004,2.767697572467747,2.0,3.0,4.0,1,6,3,3.0,4.0
1987,4th Quintile,Tenant,612,2.018859832064735,1.9791832069413302,2.0585364571881395,1.0,2.0,3.0,1,6.0,2,2.0,2.0
1987,5th Quintile,Owner,511,2.515302048265326,2.4655512479440493,2.565052848586603,2.0,2.0,3.0,1,4.5,2,2.0,2.0
1987,5th Quintile,Tenant,441,1.804694457932119,1.7669165547030714,1.8424723611611664,1.0,2.0,2.0,1,3.5,2,2.0,2.0
