year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,West,5863,2.36546,2.33023,2.40299,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1985,West,5272,2.31243,2.27242,2.35464,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1986,West,5039,2.29428,2.25258,2.33658,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1987,West,4975,2.27822,2.23725,2.31497,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1988,West,4770,2.26077,2.21947,2.29769,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1989,West,4651,2.24525,2.20651,2.28571,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1990,West,4592,2.25278,2.20576,2.28886,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1990,East,2158,2.38572,2.33225,2.44449,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1991,West,4642,2.24199,2.19983,2.28381,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1991,East,1987,2.40653,2.34275,2.46012,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1992,West,4657,2.23841,2.19676,2.28036,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1992,East,1946,2.36331,2.30242,2.41858,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1993,West,4685,2.21789,2.17820,2.25914,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1993,East,1885,2.36815,2.30760,2.43318,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1994,West,4636,2.20614,2.15999,2.24798,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1994,East,1860,2.32062,2.26206,2.38015,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1995,West,4871,2.20628,2.15952,2.25191,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1995,East,1826,2.26848,2.20284,2.32227,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
