year,bula_h,quintil_oecd_hh,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Schleswig-Holstein,1st Quintile,,,,,,,,,,,,
1984,Schleswig-Holstein,2nd Quintile,42,2.54451,2.13513,2.95264,1.00000,2.00000,3.00000,1,6.00000,2,1.00000,2.00000
1984,Schleswig-Holstein,3rd Quintile,40,2.21806,1.77835,2.54147,1.00000,2.00000,3.00000,1,5,2,1.00000,3.00000
1984,Schleswig-Holstein,4th Quintile,43,2.47133,2.05054,2.90681,1.00000,2.00000,3.00000,1,6.00000,2,1.00000,2.00000
1984,Schleswig-Holstein,5th Quintile,41,1.92732,1.55058,2.16604,1.00000,2.00000,2.84672,1,5,2,2.00000,3.00000
1984,Hamburg,1st Quintile,,,,,,,,,,,,
1984,Hamburg,2nd Quintile,34,1.76873,1.29081,2.13109,1.00000,1.00000,2.00000,1,3.50000,1,0.00000,1.00000
1984,Hamburg,3rd Quintile,36,1.87104,1.55919,2.13836,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,3.00000
1984,Hamburg,4th Quintile,33,2.00725,1.56654,2.30290,1.00000,2.00000,3.00000,1,6.00000,2,1.00000,3.00000
1984,Hamburg,5th Quintile,40,1.75199,1.51464,1.98674,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,3.00000
1984,Lower Saxony,1st Quintile,142,2.34384,2.08371,2.55963,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1984,Lower Saxony,2nd Quintile,113,2.49782,2.20102,2.72292,1.00000,2.00000,4.00000,1,7,2,2.00000,2.00000
1984,Lower Saxony,3rd Quintile,107,2.71270,2.44254,2.96698,2.00000,2.00000,4.00000,1,6,2,1.00000,2.00000
1984,Lower Saxony,4th Quintile,128,2.46029,2.26064,2.68274,1.87977,2.00000,3.00000,1,4.68035,2,1.00000,2.00000
1984,Lower Saxony,5th Quintile,95,2.37269,2.11853,2.59743,2.00000,2.00000,3.00000,1,4.50000,2,1.00000,2.00000
1984,Bremen,1st Quintile,,,,,,,,,,,,
1984,Bremen,2nd Quintile,,,,,,,,,,,,
1984,Bremen,3rd Quintile,,,,,,,,,,,,
1984,Bremen,4th Quintile,,,,,,,,,,,,
1984,Bremen,5th Quintile,,,,,,,,,,,,
1984,North Rhine-Westphalia,1st Quintile,385,2.17621,2.03944,2.31515,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,3.00000
1984,North Rhine-Westphalia,2nd Quintile,321,2.46479,2.29938,2.60710,1.00000,2.00000,4.00000,1,8.50000,2,2.00000,2.00000
1984,North Rhine-Westphalia,3rd Quintile,299,2.55328,2.37025,2.72738,1.00000,2.00000,4.00000,1,7,2,1.00000,2.00000
1984,North Rhine-Westphalia,4th Quintile,301,2.34088,2.19172,2.48575,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1984,North Rhine-Westphalia,5th Quintile,281,2.24159,2.08571,2.36207,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1984,Hesse,1st Quintile,128,2.04173,1.80758,2.29889,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,3.00000
1984,Hesse,2nd Quintile,113,2.36610,2.08201,2.59881,1.00000,2.00000,3.00000,1,6.00000,2,1.97500,2.00000
1984,Hesse,3rd Quintile,96,2.67145,2.29849,3.01672,2.00000,2.00000,3.00000,1,4.50000,2,1.00000,2.00000
1984,Hesse,4th Quintile,120,2.67049,2.39905,2.99200,1.00000,3.00000,4.00000,1,7,3,3.00000,4.00000
1984,Hesse,5th Quintile,126,2.13867,1.93881,2.33326,1.00000,2.00000,3.00000,1,5,2,2.00000,2.00000
1984,"Rhineland-Palatinate, Saarland",1st Quintile,83,2.32114,1.95977,2.65510,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,3.00000
1984,"Rhineland-Palatinate, Saarland",2nd Quintile,99,2.40256,2.13582,2.66615,1.00000,2.00000,3.70199,1,7.75498,2,2.00000,2.00000
1984,"Rhineland-Palatinate, Saarland",3rd Quintile,87,2.58760,2.28240,2.87354,2.00000,2.00000,3.00000,1,4.50000,2,1.00000,2.00000
1984,"Rhineland-Palatinate, Saarland",4th Quintile,73,2.45893,2.10795,2.76882,2.00000,2.00000,3.00000,1,4.50000,2,1.00000,2.00000
1984,"Rhineland-Palatinate, Saarland",5th Quintile,55,2.48406,2.18743,2.79734,2.00000,2.00000,3.00000,1,4.50000,2,1.00000,2.00000
1984,Baden-Wuerttemberg,1st Quintile,189,2.20137,1.95992,2.42911,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,3.00000
1984,Baden-Wuerttemberg,2nd Quintile,216,2.79606,2.56300,3.04411,1.00000,2.84889,4.00000,1,8.50000,3,3.00000,4.00000
1984,Baden-Wuerttemberg,3rd Quintile,230,2.55070,2.33369,2.73927,1.00000,2.00000,4.00000,1,8.50000,2,1.00000,2.00000
1984,Baden-Wuerttemberg,4th Quintile,222,2.67773,2.44791,2.89521,2.00000,3.00000,4.00000,1,7.00000,3,3.00000,4.00000
1984,Baden-Wuerttemberg,5th Quintile,196,2.21662,2.02772,2.36727,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1984,Bavaria,1st Quintile,173,2.32798,2.06196,2.54434,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,3.00000
1984,Bavaria,2nd Quintile,210,2.72610,2.51351,2.99028,1.00000,2.00000,4.00000,1,8,2,1.00000,2.00000
1984,Bavaria,3rd Quintile,204,2.53943,2.34895,2.71506,2.00000,2.00000,3.00000,1,4.50000,2,1.00000,2.00000
1984,Bavaria,4th Quintile,206,2.54894,2.39535,2.73623,2.00000,2.00000,3.00000,1,4.50000,2,1.00000,2.00000
1984,Bavaria,5th Quintile,187,2.20618,2.02841,2.35960,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1984,Berlin,1st Quintile,32,1.67680,1.28163,1.97064,1.00000,1.00000,2.00000,1,3.50000,1,0.00000,1.00000
1984,Berlin,2nd Quintile,33,1.99467,1.50870,2.34288,1.00000,2.00000,3.00000,1,5,2,2.00000,3.00000
1984,Berlin,3rd Quintile,58,2.11240,1.72153,2.47643,1.00000,1.00000,3.00000,1,6.00000,1,0.00000,1.00000
1984,Berlin,4th Quintile,48,2.12358,1.75129,2.50608,1.00000,2.00000,3.00000,1,6.00000,2,1.97500,3.00000
1984,Berlin,5th Quintile,50,1.90346,1.63978,2.18359,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,3.00000
1985,Schleswig-Holstein,1st Quintile,36,2.32860,1.78787,2.81671,1.00000,2.00000,3.07719,1,6.19298,2,1.00000,3.00000
1985,Schleswig-Holstein,2nd Quintile,40,2.31509,1.83206,2.65729,1.00000,2.00000,3.00000,1,6.00000,2,1.00000,3.00000
1985,Schleswig-Holstein,3rd Quintile,33,2.37974,1.96722,2.77239,1.00000,2.00000,3.00000,1,5,2,1.00000,2.00000
1985,Schleswig-Holstein,4th Quintile,36,2.18184,1.78301,2.49962,1.00000,2.00000,3.00000,1,5,2,2.00000,2.00000
1985,Schleswig-Holstein,5th Quintile,34,2.01390,1.70316,2.33576,1.00000,2.00000,3.00000,1,5,2,2.00000,3.00000
1985,Hamburg,1st Quintile,32,1.55314,1.08558,1.88225,1.00000,1.00000,1.00000,1.00000,1.00000,1,1.00000,1.00000
1985,Hamburg,2nd Quintile,,,,,,,,,,,,
1985,Hamburg,3rd Quintile,33,2.07302,1.67186,2.40967,1.00000,2.00000,2.71000,1,5,2,2.00000,3.00000
1985,Hamburg,4th Quintile,30,1.87973,1.46878,2.22947,1.00000,2.00000,2.46602,1,4,2,2.00000,3.00000
1985,Hamburg,5th Quintile,38,1.83444,1.62740,2.07003,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,3.00000
1985,Lower Saxony,1st Quintile,115,2.15197,1.85943,2.36155,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,3.00000
1985,Lower Saxony,2nd Quintile,94,2.59737,2.29154,2.91589,1.34526,2.00000,4.00000,1,7.98211,2,1.00000,2.00000
1985,Lower Saxony,3rd Quintile,112,2.55513,2.31812,2.74550,2.00000,2.00000,3.00000,1,4.50000,2,1.00000,2.00000
1985,Lower Saxony,4th Quintile,97,2.35211,2.13315,2.57556,1.00000,2.00000,3.00000,1,6.00000,2,1.00000,2.00000
1985,Lower Saxony,5th Quintile,101,2.28766,2.04800,2.51787,1.00000,2.00000,3.00000,1,5,2,2.00000,2.00000
1985,Bremen,1st Quintile,,,,,,,,,,,,
1985,Bremen,2nd Quintile,,,,,,,,,,,,
1985,Bremen,3rd Quintile,,,,,,,,,,,,
1985,Bremen,4th Quintile,,,,,,,,,,,,
1985,Bremen,5th Quintile,,,,,,,,,,,,
1985,North Rhine-Westphalia,1st Quintile,319,2.15907,1.99395,2.32137,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,3.00000
1985,North Rhine-Westphalia,2nd Quintile,317,2.49302,2.34250,2.65200,1.00000,2.00000,3.00000,1,6.00000,2,1.00000,2.00000
1985,North Rhine-Westphalia,3rd Quintile,258,2.40005,2.18655,2.58210,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1985,North Rhine-Westphalia,4th Quintile,284,2.30952,2.13460,2.44674,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1985,North Rhine-Westphalia,5th Quintile,250,2.18041,2.04134,2.31551,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1985,Hesse,1st Quintile,123,2.07529,1.79867,2.29874,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,3.00000
1985,Hesse,2nd Quintile,102,2.29335,1.99527,2.52446,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1985,Hesse,3rd Quintile,98,2.54336,2.20371,2.79297,2.00000,2.00000,3.00000,1,4.50000,2,1.00000,2.00000
1985,Hesse,4th Quintile,109,2.24850,1.90013,2.54005,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1985,Hesse,5th Quintile,99,2.31139,2.09565,2.52915,2.00000,2.00000,3.00000,1,4.50000,2,2.00000,2.00000
1985,"Rhineland-Palatinate, Saarland",1st Quintile,84,2.40300,1.95591,2.71803,1.00000,2.00000,4.00000,1,6,2,2.00000,2.00000
1985,"Rhineland-Palatinate, Saarland",2nd Quintile,65,2.08718,1.81725,2.32269,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1985,"Rhineland-Palatinate, Saarland",3rd Quintile,75,2.69813,2.33950,3.02221,2.00000,3.00000,3.00000,1,4.50000,3,3.00000,4.00000
1985,"Rhineland-Palatinate, Saarland",4th Quintile,76,2.41957,2.14899,2.67653,2.00000,2.00000,3.00000,1,4.50000,2,2.00000,2.00000
1985,"Rhineland-Palatinate, Saarland",5th Quintile,53,2.16116,1.84183,2.50854,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1985,Baden-Wuerttemberg,1st Quintile,177,2.23449,1.87659,2.48517,1.00000,1.00000,3.00000,1,6.00000,1,0.00000,1.00000
1985,Baden-Wuerttemberg,2nd Quintile,191,2.60122,2.30574,2.88495,1.00000,2.00000,4.00000,1,8.50000,2,1.00000,2.00000
1985,Baden-Wuerttemberg,3rd Quintile,221,2.54408,2.32825,2.75113,1.00000,2.00000,4.00000,1,6,2,1.00000,2.00000
1985,Baden-Wuerttemberg,4th Quintile,195,2.55912,2.28204,2.76903,1.00000,2.00000,3.00000,1,6.00000,2,1.00000,2.00000
1985,Baden-Wuerttemberg,5th Quintile,156,2.26427,2.08440,2.44325,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1985,Bavaria,1st Quintile,137,2.22184,1.94190,2.44401,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,3.00000
1985,Bavaria,2nd Quintile,194,2.60437,2.37301,2.79362,1.00000,2.00000,4.00000,1,7,2,1.00000,2.00000
1985,Bavaria,3rd Quintile,178,2.74689,2.50907,2.99118,2.00000,3.00000,4.00000,1,7.00000,3,3.00000,4.00000
1985,Bavaria,4th Quintile,181,2.36187,2.12198,2.52220,2.00000,2.00000,3.00000,1,4.50000,2,2.00000,2.00000
1985,Bavaria,5th Quintile,197,2.20077,2.04502,2.33943,1.04566,2.00000,3.00000,1,5.93151,2,2.00000,2.00000
1985,Berlin,1st Quintile,35,1.95614,1.51824,2.29484,1.00000,1.00000,2.20603,1,4.01507,1,0.00000,1.00000
1985,Berlin,2nd Quintile,37,1.84860,1.41962,2.20680,1.00000,1.00000,3.00000,1,6.00000,1,0.00000,1.00000
1985,Berlin,3rd Quintile,37,1.68704,1.26755,2.02391,1.00000,1.00000,2.00000,1,3.50000,1,0.97500,1.00000
1985,Berlin,4th Quintile,45,1.94326,1.64571,2.25135,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,3.00000
