year,hhtyp,rentown,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1990,Couple without children,Tenant,1053,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
1990,Single parent,Owner,110,2.3526055272432123,2.2365190817920633,2.4686919726943612,2.0,2.0,3.0,2,4,2,2.0,2.0
1990,Single parent,Tenant,276,2.413170661231824,2.3314881355302592,2.4948531869333888,2.0,2.0,3.0,2,4.5,2,2.0,2.0
1990,Couple with children,Owner,1218,3.73867462052444,3.692819187358741,3.7845300536901387,3.0,4.0,4.0,3,5.5,4,4.0,4.0
1990,Couple with children,Tenant,1841,3.6639258443415135,3.626214803951008,3.701636884732019,3.0,3.0,4.0,3,5.5,3,2.0,3.0
1990,Multi-generational household,Owner,88,4.637031646183721,4.406636019122851,4.867427273244592,4.0,4.0,5.0,2.5,6.5,4,3.0,4.0
1990,Multi-generational household,Tenant,82,4.2984409898570055,3.8567095421878452,4.740172437526166,2.850843584610671,4.0,5.0,2,8.223734623083994,4,3.0,5.0
1990,Other Combinations,Owner,64,2.7142969738724743,2.5286142280406754,2.899979719704273,2.0,3.0,3.0,2,4.5,3,3.0,4.0
1990,Other Combinations,Tenant,78,2.8419789485719185,2.625955723656133,3.058002173487704,2.0,3.0,3.0,2,4.5,3,3.0,4.0
1991,Single-person household,Owner,264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
1991,Single-person household,Tenant,1029,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
1991,Couple without children,Owner,614,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
1991,Couple without children,Tenant,1040,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
1991,Single parent,Owner,118,2.254808717238557,2.1617851024304513,2.347832332046663,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
1991,Single parent,Tenant,265,2.4029250237866693,2.3166285943921987,2.48922145318114,2.0,2.0,3.0,2,4.5,2,2.0,2.0
1991,Couple with children,Owner,1202,3.752085152883707,3.7068240342671492,3.797346271500265,3.0,4.0,4.0,3,5.5,4,4.0,4.0
1991,Couple with children,Tenant,1792,3.6686688039693904,3.6306547218229057,3.706682886115875,3.0,4.0,4.0,3,5.5,4,4.0,5.0
1991,Multi-generational household,Owner,80,4.563551080195084,4.254188703823958,4.872913456566209,4.0,4.0,5.0,2.5,6.5,4,3.0,4.0
1991,Multi-generational household,Tenant,74,4.465016129567363,4.036000598629052,4.894031660505675,3.0,4.0,5.0,2,8.0,4,3.0,4.0
1991,Other Combinations,Owner,61,2.7759585676985745,2.552207162157232,2.999709973239917,2.0,3.0,3.0,2,4.5,3,3.0,4.0
1991,Other Combinations,Tenant,89,2.808071585390498,2.631134309425197,2.985008861355799,2.0,3.0,3.0,2,4.5,3,3.0,4.0
1992,Single-person household,Owner,264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
1992,Single-person household,Tenant,1038,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
1992,Couple without children,Owner,625,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
1992,Couple without children,Tenant,1070,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
1992,Single parent,Owner,109,2.3319492551927055,2.2173959941337067,2.4465025162517042,2.0,2.0,3.0,2,4,2,2.0,2.0
1992,Single parent,Tenant,284,2.3614251001378097,2.278294177890437,2.4445560223851825,2.0,2.0,3.0,2,4.5,2,2.0,2.0
1992,Couple with children,Owner,1193,3.7366099461375297,3.6909215951546486,3.782298297120411,3.0,4.0,4.0,3,5.5,4,4.0,4.0
1992,Couple with children,Tenant,1707,3.6671934441246874,3.6285911257364325,3.7057957625129423,3.0,4.0,4.0,3,5.5,4,4.0,5.0
1992,Multi-generational household,Owner,78,4.821858529610503,4.472567484863653,5.171149574357353,4.0,5.0,5.0,2.5,6.5,5,5.0,6.0
1992,Multi-generational household,Tenant,67,4.5958141488918205,4.197184317264517,4.994443980519124,4.0,5.0,5.0,2.5,6.5,5,5.0,6.0
1992,Other Combinations,Owner,66,2.5641879811909933,2.3918278603115937,2.736548102070393,2.0,2.3914415843310084,3.0,2,4.5,2,1.0,2.0
1992,Other Combinations,Tenant,102,2.8852909879731365,2.7188980655486468,3.0516839103976263,2.0,3.0,3.0,2,4.5,3,3.0,3.0
1993,Single-person household,Owner,279,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
1993,Single-person household,Tenant,1082,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
1993,Couple without children,Owner,646,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
1993,Couple without children,Tenant,1078,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
1993,Single parent,Owner,97,2.334110730859221,2.206661038899112,2.46156042281933,2.0,2.0,3.0,2,4.5,2,2.0,2.0
1993,Single parent,Tenant,280,2.344860978409426,2.263774679598847,2.425947277220005,2.0,2.0,3.0,2,4.5,2,2.0,2.0
1993,Couple with children,Owner,1146,3.7445088027176348,3.6977811337238236,3.791236471711446,3.0,4.0,4.0,3,5.5,4,4.0,4.0
1993,Couple with children,Tenant,1647,3.6619336820023665,3.622814726844208,3.701052637160525,3.0,4.0,4.0,3,5.5,4,4.0,5.0
1993,Multi-generational household,Owner,87,4.499999773495034,4.255229813052247,4.744769733937821,4.0,5.0,5.0,2.5,6.5,5,5.0,6.0
1993,Multi-generational household,Tenant,59,4.510666081802046,4.063231220367799,4.958100943236293,3.0,5.0,5.0,2,8.0,5,5.0,6.0
1993,Other Combinations,Owner,67,2.7488253242818526,2.5374749980539137,2.9601756505097914,2.0,3.0,3.0,2,4.5,3,3.0,4.0
1993,Other Combinations,Tenant,101,2.770971074755874,2.6233884091261936,2.918553740385554,2.0,3.0,3.0,2,4.5,3,3.0,3.0
1994,Single-person household,Owner,288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
1994,Single-person household,Tenant,1072,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
1994,Couple without children,Owner,656,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
1994,Couple without children,Tenant,1113,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
1994,Single parent,Owner,94,2.3295959923433336,2.2006668608502227,2.4585251238364445,2.0,2.0,2.5994812588647247,2,3.4987031471618115,2,2.0,2.0
1994,Single parent,Tenant,267,2.3424477180206393,2.2622317227692994,2.4226637132719793,2.0,2.0,3.0,2,4.5,2,2.0,2.0
1994,Couple with children,Owner,1145,3.7577371316422994,3.710889379159503,3.804584884125096,3.0,4.0,4.0,3,5.5,4,4.0,4.0
1994,Couple with children,Tenant,1553,3.651707614009947,3.6115161514280856,3.6918990765918083,3.0,3.0,4.0,3,5.5,3,2.0,3.0
1994,Multi-generational household,Owner,82,4.445580322820066,4.187861639907935,4.703299005732197,4.0,4.0,5.0,2.5,6.5,4,3.0,4.0
1994,Multi-generational household,Tenant,54,4.407946203135068,3.895367443953458,4.920524962316678,3.0,5.0,5.0,2,8.0,5,5.0,7.0
1994,Other Combinations,Owner,66,2.8253186331426754,2.597330375114808,3.0533068911705428,2.0,3.0,3.0,2,4.5,3,3.0,4.0
1994,Other Combinations,Tenant,103,2.922941612470438,2.751446019810453,3.0944372051304234,2.0,3.0,3.0,2,4.5,3,3.0,3.0
1995,Single-person household,Owner,292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
1995,Single-person household,Tenant,1112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
1995,Couple without children,Owner,674,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
1995,Couple without children,Tenant,1153,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
1995,Single parent,Owner,97,2.2999247253639714,2.1826315203088056,2.4172179304191372,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
1995,Single parent,Tenant,279,2.4321935614990196,2.3411555382985147,2.5232315846995244,2.0,2.0,3.0,2,4.5,2,2.0,2.0
1995,Couple with children,Owner,1156,3.7639189971342257,3.7150250458521765,3.812812948416275,3.0,4.0,4.0,3,5.5,4,4.0,4.0
1995,Couple with children,Tenant,1626,3.669259800114024,3.629793807629636,3.7087257925984125,3.0,4.0,4.0,3,5.5,4,4.0,5.0
1995,Multi-generational household,Owner,76,4.635259761423867,4.377502942913098,4.893016579934636,4.0,4.622449284374078,5.0,3,6.5,4,3.0,4.0
1995,Multi-generational household,Tenant,61,4.062955729576049,3.641436963164673,4.484474495987425,3.0,4.0,5.0,2,8.0,4,3.0,5.0
1995,Other Combinations,Owner,69,2.847753205421175,2.669989583497293,3.0255168273450574,2.0,3.0,3.0,2,4.5,3,3.0,3.0
1995,Other Combinations,Tenant,102,2.9897145780661676,2.8197361932667064,3.1596929628656287,2.0,3.0,3.0,2,4.5,3,3.0,3.0
1996,Single-person household,Owner,293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
1996,Single-person household,Tenant,1140,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
1996,Couple without children,Owner,691,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
1996,Couple without children,Tenant,1150,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
1996,Single parent,Owner,102,2.376742682654216,2.2433268740196954,2.5101584912887365,2.0,2.0,3.0,2,4.5,2,2.0,2.0
1996,Single parent,Tenant,285,2.3618593887512267,2.284137443465898,2.4395813340365553,2.0,2.0,3.0,2,4.5,2,2.0,2.0
1996,Couple with children,Owner,1173,3.769854874440264,3.720794092365677,3.8189156565148505,3.0,4.0,4.0,3,5.5,4,4.0,4.0
1996,Couple with children,Tenant,1513,3.6589661441424974,3.6178903008625833,3.7000419874224115,3.0,3.0,4.0,3,5.5,3,2.0,3.0
1996,Multi-generational household,Owner,68,4.544040253210077,4.2659829579619215,4.822097548458232,4.0,4.0,5.0,2.5,6.5,4,3.0,4.0
1996,Multi-generational household,Tenant,56,4.307420253927842,3.84220263260437,4.772637875251314,3.0,4.0,5.0,2,8.0,4,3.0,5.0
1996,Other Combinations,Owner,68,2.951931522396366,2.7275437905459525,3.176319254246779,2.0,3.0,3.0,2,4.5,3,3.0,3.0
1996,Other Combinations,Tenant,92,3.0967865874387015,2.931132758214356,3.262440416663047,3.0,3.0,3.0,3.0,3.0,3,3.0,3.0
1997,Single-person household,Owner,290,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
1997,Single-person household,Tenant,1112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
1997,Couple without children,Owner,725,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
1997,Couple without children,Tenant,1154,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
1997,Single parent,Owner,99,2.390803982370458,2.2622519211169676,2.519356043623948,2.0,2.0,3.0,2,4.5,2,2.0,2.0
1997,Single parent,Tenant,292,2.3807834747851206,2.301997117607981,2.45956983196226,2.0,2.0,3.0,2,4.5,2,2.0,2.0
1997,Couple with children,Owner,1190,3.7844441303469507,3.734739736568008,3.8341485241258932,3.0,4.0,4.0,3,5.5,4,4.0,4.0
1997,Couple with children,Tenant,1405,3.6425921061648436,3.6021493422377815,3.6830348700919058,3.0,3.0,4.0,3,5.5,3,2.0,3.0
1997,Multi-generational household,Owner,66,4.663165750711824,4.406629536659218,4.919701964764429,4.0,4.0,5.0,3,6.5,4,3.0,4.0
1997,Multi-generational household,Tenant,52,4.138822637886209,3.658135696595069,4.6195095791773495,2.8591338753052438,4.0,5.0,2,8.211299187042133,4,3.0,5.0
1997,Other Combinations,Owner,74,2.9390138634475393,2.764456832247216,3.1135708946478626,3.0,3.0,3.0,3.0,3.0,3,3.0,3.0
1997,Other Combinations,Tenant,87,2.987795510818307,2.7851260041187027,3.1904650175179112,2.0,3.0,3.0,2,4.5,3,3.0,3.0
1998,Single-person household,Owner,370,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
1998,Single-person household,Tenant,1336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
1998,Couple without children,Owner,912,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
1998,Couple without children,Tenant,1267,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
1998,Single parent,Owner,111,2.398512460377483,2.2749923522170303,2.5220325685379357,2.0,2.0,3.0,2,4.5,2,2.0,2.0
1998,Single parent,Tenant,337,2.395688686942432,2.3182700953546145,2.4731072785302497,2.0,2.0,3.0,2,4.5,2,2.0,2.0
1998,Couple with children,Owner,1375,3.799472532278612,3.7532757886079606,3.8456692759492634,3.0,4.0,4.0,3,5.5,4,4.0,4.0
1998,Couple with children,Tenant,1442,3.6386626275903153,3.5979865253038645,3.679338729876766,3.0,3.0,4.0,3,5.5,3,2.0,3.0
1998,Multi-generational household,Owner,59,4.711815952674079,4.430938775431055,4.992693129917103,4.0,4.345759191168162,5.0,3,6.5,4,3.0,4.0
1998,Multi-generational household,Tenant,47,4.490967314021579,3.9783652354101253,5.0035693926330325,3.0,4.786935645121171,5.0,2,8.0,5,5.0,6.0
1998,Other Combinations,Owner,74,3.0203697130458007,2.847727771383343,3.1930116547082585,3.0,3.0,3.0,3.0,3.0,3,3.0,3.0
1998,Other Combinations,Tenant,87,2.8963314255548234,2.7225983585894267,3.07006449252022,2.0,3.0,3.0,2,4.5,3,3.0,3.0
1999,Single-person household,Owner,370,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
1999,Single-person household,Tenant,1268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
1999,Couple without children,Owner,904,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
1999,Couple without children,Tenant,1252,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
1999,Single parent,Owner,111,2.4936872297852744,2.3556995638397273,2.6316748957308214,2.0,2.0,3.0,2,4.5,2,2.0,2.0
1999,Single parent,Tenant,336,2.4203603187183633,2.342647081721852,2.4980735557148748,2.0,2.0,3.0,2,4.5,2,2.0,2.0
1999,Couple with children,Owner,1388,3.8054261082506304,3.759430811258796,3.8514214052424647,3.0,4.0,4.0,3,5.5,4,4.0,4.0
1999,Couple with children,Tenant,1345,3.606143163310327,3.565214351513971,3.647071975106683,3.0,3.0,4.0,3,5.5,3,2.9749999999999943,3.0
1999,Multi-generational household,Owner,56,4.501086793930613,4.173959398829273,4.828214189031953,4.0,4.0,5.0,2.5,6.5,4,3.0,4.0
1999,Multi-generational household,Tenant,44,4.509585015269544,3.9888985354869857,5.030271495052103,3.0,4.0,5.0,2,8.0,4,3.0,5.0
1999,Other Combinations,Owner,30,2.8898632877670867,2.6603468198323115,3.119379755701862,2.894078999987248,3.0,3.0,2.73519749996812,3.158881500019128,3,3.0,3.0
1999,Other Combinations,Tenant,39,2.350172780420615,2.195539519363348,2.504806041477882,2.0,2.0,3.0,2,3,2,1.0,2.0
2000,Single-person household,Owner,869,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
2000,Single-person household,Tenant,2391,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
2000,Couple without children,Owner,1991,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
2000,Couple without children,Tenant,1977,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
2000,Single parent,Owner,205,2.3851897155443167,2.301909941145421,2.4684694899432125,2.0,2.0,3.0,2,4.5,2,2.0,2.0
2000,Single parent,Tenant,558,2.472597800420548,2.4089700291900122,2.5362255716510838,2.0,2.0,3.0,2,4.5,2,2.0,2.0
2000,Couple with children,Owner,2558,3.7786473588350575,3.7464308009830876,3.8108639166870275,3.0,4.0,4.0,3,5.5,4,4.0,4.0
2000,Couple with children,Tenant,2072,3.6593827028202575,3.6240397750836757,3.6947256305568392,3.0,3.0,4.0,3,5.5,3,2.0,3.0
2000,Multi-generational household,Owner,120,4.520355464661291,4.312265136596561,4.7284457927260215,4.0,4.0,5.0,2.5,6.5,4,3.0,4.0
2000,Multi-generational household,Tenant,49,4.367221058879244,3.90513797245831,4.829304145300179,3.0,4.0,5.0,2,8.0,4,3.0,4.0
2000,Other Combinations,Owner,82,2.684240040838068,2.5697089747898243,2.7987711068863117,2.0,3.0,3.0,2,4.5,3,3.0,3.0
2000,Other Combinations,Tenant,78,2.32513812717527,2.2050432860100897,2.44523296834045,2.0,2.0,3.0,2,4.5,2,2.0,2.0
2001,Single-person household,Owner,773,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
2001,Single-person household,Tenant,2153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
2001,Couple without children,Owner,1781,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
2001,Couple without children,Tenant,1808,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
