year,bula_h,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Schleswig-Holstein,Urban regions,167,6.60674,6.21228,7.00120,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1985,Schleswig-Holstein,Rural regions,185,6.91601,6.56154,7.27048,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1985,Hamburg,Urban regions,273,6.64973,6.35162,6.94785,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1985,Hamburg,Rural regions,,,,,,,,,,,,
1985,Lower Saxony,Urban regions,511,6.84804,6.64431,7.05177,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1985,Lower Saxony,Rural regions,595,6.73001,6.52019,6.93983,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1985,Bremen,Urban regions,116,6.25853,5.74139,6.77568,5.00000,6.00000,8.61009,0.00000,10.00000,6.00000,5.00000,8.00000
1985,North Rhine-Westphalia,Urban regions,2873,6.85580,6.76409,6.94752,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1985,North Rhine-Westphalia,Rural regions,73,7.07783,6.57355,7.58211,5.00000,8.00000,8.00000,0.50000,10.00000,8.00000,7.00000,8.00000
1985,Hesse,Urban regions,963,6.74931,6.59843,6.90020,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1985,Hesse,Rural regions,153,6.33178,5.91680,6.74675,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,7.00000
1985,"Rhineland-Palatinate, Saarland",Urban regions,631,6.95340,6.74973,7.15707,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1985,"Rhineland-Palatinate, Saarland",Rural regions,140,6.70506,6.32744,7.08268,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1985,Baden-Wuerttemberg,Urban regions,1738,6.81307,6.69619,6.92996,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1985,Baden-Wuerttemberg,Rural regions,295,6.89179,6.61403,7.16955,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
1985,Bavaria,Urban regions,1004,6.59904,6.44560,6.75249,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1985,Bavaria,Rural regions,885,6.67062,6.50357,6.83766,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1985,Berlin,Urban regions,363,6.58433,6.33310,6.83555,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,Schleswig-Holstein,Urban regions,154,6.86395,6.46092,7.26699,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1986,Schleswig-Holstein,Rural regions,169,6.96218,6.60528,7.31908,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1986,Hamburg,Urban regions,249,6.55372,6.27345,6.83400,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.02500
1986,Hamburg,Rural regions,,,,,,,,,,,,
1986,Lower Saxony,Urban regions,531,6.72535,6.52098,6.92973,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,Lower Saxony,Rural regions,576,6.73400,6.53056,6.93744,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
