year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,male,5941,7.01344,6.94644,7.08045,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1984,female,6202,6.64124,6.57293,6.70956,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1985,male,5386,6.92228,6.85685,6.98771,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1985,female,5585,6.62721,6.56080,6.69361,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1986,male,5220,6.94014,6.87563,7.00465,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1986,female,5336,6.52166,6.45378,6.58954,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1987,male,5163,6.84701,6.78381,6.91021,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1987,female,5271,6.49684,6.42981,6.56386,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1988,male,4918,6.69201,6.62570,6.75832,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1988,female,5032,6.45211,6.38383,6.52039,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,male,4751,6.72499,6.65765,6.79233,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,female,4884,6.36572,6.29537,6.43608,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1990,male,6754,6.76350,6.70751,6.81948,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1990,female,7100,6.42770,6.37008,6.48531,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1991,male,6617,6.73843,6.68222,6.79465,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1991,female,6943,6.39887,6.34222,6.45553,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1992,male,6438,6.83156,6.77499,6.88812,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1992,female,6832,6.47163,6.41449,6.52877,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,male,6353,6.66587,6.60971,6.72204,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,female,6716,6.37275,6.31565,6.42985,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1994,male,6203,6.58546,6.52797,6.64294,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1994,female,6636,6.26188,6.20449,6.31927,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,male,6383,6.63423,6.57937,6.68908,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,female,6848,6.32039,6.26493,6.37585,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,male,6288,6.56720,6.51221,6.62218,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,female,6747,6.32972,6.27398,6.38547,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,male,6190,6.54753,6.49236,6.60270,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,female,6606,6.33557,6.28031,6.39083,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
