year,bula_h,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Schleswig-Holstein,1st Quintile,61,7.25829,6.56265,7.95394,5.00000,8.00000,10.00000,0.00000,10.00000,8.00000,5.00000,9.02500
1984,Schleswig-Holstein,2nd Quintile,79,6.47982,5.94545,7.01418,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1984,Schleswig-Holstein,3rd Quintile,61,7.14789,6.46088,7.83490,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,9.00000
1984,Schleswig-Holstein,4th Quintile,95,7.01583,6.47736,7.55431,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
1984,Schleswig-Holstein,5th Quintile,88,7.24962,6.71406,7.78518,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1984,Hamburg,1st Quintile,52,6.40167,5.57507,7.22827,5.00000,6.81540,9.00000,0.00000,10.00000,6.00000,5.00000,8.00000
1984,Hamburg,2nd Quintile,54,5.76740,4.84276,6.69205,2.72311,6.10924,8.00000,0.00000,10.00000,6.00000,5.00000,8.00000
1984,Hamburg,3rd Quintile,54,6.59962,5.94736,7.25189,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1984,Hamburg,4th Quintile,73,6.55854,5.94428,7.17281,4.95947,7.00000,9.00000,1.00000,10.00000,7.00000,6.00000,8.00000
1984,Hamburg,5th Quintile,76,7.28530,6.70081,7.86978,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1984,Lower Saxony,1st Quintile,298,6.25784,5.93828,6.57740,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1984,Lower Saxony,2nd Quintile,232,6.85937,6.52175,7.19698,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
1984,Lower Saxony,3rd Quintile,233,6.90856,6.55879,7.25834,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
