"plh0037","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","2010","66 und älter","direkter Migrationshintergrund","96","0.346574030009374","0.29393844298635","0.399209617032398"
"Grosse Sorgen","2010","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2010","16-34 Jahre alt","kein Migrationshintergrund","2580","0.50751022251894","0.4934920187986","0.52152842623928"
"Einige Sorgen","2010","16-34 Jahre alt","direkter Migrationshintergrund","485","0.51620575030265","0.483966197384469","0.548445303220831"
"Einige Sorgen","2010","16-34 Jahre alt","indirekter Migrationshintergrund","376","0.515861842126168","0.480285208839841","0.551438475412496"
"Einige Sorgen","2010","35-65 Jahre alt","kein Migrationshintergrund","6197","0.54071870844608","0.531541391802026","0.549896025090133"
"Einige Sorgen","2010","35-65 Jahre alt","direkter Migrationshintergrund","844","0.532947495297138","0.508837884180583","0.557057106413693"
"Einige Sorgen","2010","35-65 Jahre alt","indirekter Migrationshintergrund","185","0.47816714657379","0.428205349095313","0.528128944052267"
"Einige Sorgen","2010","66 und älter","kein Migrationshintergrund","1936","0.507548742311577","0.49147665385766","0.523620830765493"
"Einige Sorgen","2010","66 und älter","direkter Migrationshintergrund","159","0.496601197610022","0.441298892075679","0.551903503144365"
"Einige Sorgen","2010","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2010","16-34 Jahre alt","kein Migrationshintergrund","1042","0.217029553847562","0.205471000459911","0.228588107235213"
"Keine Sorgen","2010","16-34 Jahre alt","direkter Migrationshintergrund","186","0.204974722718457","0.178931911500687","0.231017533936227"
"Keine Sorgen","2010","16-34 Jahre alt","indirekter Migrationshintergrund","154","0.197421155863638","0.169084135181176","0.2257581765461"
"Keine Sorgen","2010","35-65 Jahre alt","kein Migrationshintergrund","1845","0.170235238441829","0.163313855694233","0.177156621189425"
"Keine Sorgen","2010","35-65 Jahre alt","direkter Migrationshintergrund","323","0.161793746028135","0.143997784693102","0.179589707363168"
"Keine Sorgen","2010","35-65 Jahre alt","indirekter Migrationshintergrund","42","0.10841994938539","0.0773230384235882","0.139516860347192"
"Keine Sorgen","2010","66 und älter","kein Migrationshintergrund","670","0.17968472045217","0.167342372518372","0.192027068385968"
"Keine Sorgen","2010","66 und älter","direkter Migrationshintergrund","59","0.156824772380604","0.116604082159549","0.197045462601659"
"Keine Sorgen","2010","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2011","16-34 Jahre alt","kein Migrationshintergrund","880","0.25446952205987","0.239800840487866","0.269138203631873"
"Grosse Sorgen","2011","16-34 Jahre alt","direkter Migrationshintergrund","105","0.252994455638299","0.208211658081593","0.297777253195004"
"Grosse Sorgen","2011","16-34 Jahre alt","indirekter Migrationshintergrund","145","0.289102547678063","0.249834207113079","0.328370888243047"
"Grosse Sorgen","2011","35-65 Jahre alt","kein Migrationshintergrund","3087","0.315216980734505","0.306007681658157","0.324426279810854"
"Grosse Sorgen","2011","35-65 Jahre alt","direkter Migrationshintergrund","342","0.266461213431322","0.241530014400705","0.291392412461938"
"Grosse Sorgen","2011","35-65 Jahre alt","indirekter Migrationshintergrund","90","0.324350483717824","0.268615040938487","0.380085926497162"
"Grosse Sorgen","2011","66 und älter","kein Migrationshintergrund","1357","0.296573666760651","0.283452759891751","0.309694573629551"
"Grosse Sorgen","2011","66 und älter","direkter Migrationshintergrund","116","0.258764900066674","0.216216664222109","0.301313135911239"
"Grosse Sorgen","2011","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2011","16-34 Jahre alt","kein Migrationshintergrund","1765","0.530104295174192","0.513296068670051","0.546912521678332"
"Einige Sorgen","2011","16-34 Jahre alt","direkter Migrationshintergrund","186","0.530303191928337","0.478891164476485","0.581715219380189"
"Einige Sorgen","2011","16-34 Jahre alt","indirekter Migrationshintergrund","269","0.539945389164304","0.496774328110042","0.583116450218565"
"Einige Sorgen","2011","35-65 Jahre alt","kein Migrationshintergrund","5329","0.540787087475139","0.530909167902037","0.550665007048241"
"Einige Sorgen","2011","35-65 Jahre alt","direkter Migrationshintergrund","672","0.580157449691362","0.552326323130089","0.607988576252635"
"Einige Sorgen","2011","35-65 Jahre alt","indirekter Migrationshintergrund","152","0.55528855724112","0.496123953547287","0.614453160934952"
"Einige Sorgen","2011","66 und älter","kein Migrationshintergrund","2489","0.53841621393492","0.524095238961177","0.552737188908664"
"Einige Sorgen","2011","66 und älter","direkter Migrationshintergrund","214","0.572090242235718","0.524021888160118","0.620158596311318"
"Einige Sorgen","2011","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2011","16-34 Jahre alt","kein Migrationshintergrund","742","0.215426182765939","0.20158074661747","0.229271618914407"
"Keine Sorgen","2011","16-34 Jahre alt","direkter Migrationshintergrund","71","0.216702352433364","0.174261018062861","0.259143686803867"
"Keine Sorgen","2011","16-34 Jahre alt","indirekter Migrationshintergrund","98","0.170952063157634","0.138342866100674","0.203561260214594"
"Keine Sorgen","2011","35-65 Jahre alt","kein Migrationshintergrund","1361","0.143995931790356","0.137036747955923","0.150955115624788"
"Keine Sorgen","2011","35-65 Jahre alt","direkter Migrationshintergrund","194","0.153381336877316","0.133060349679171","0.173702324075462"
"Keine Sorgen","2011","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2011","66 und älter","kein Migrationshintergrund","809","0.165010119304429","0.154347003061728","0.17567323554713"
"Keine Sorgen","2011","66 und älter","direkter Migrationshintergrund","77","0.169144857697608","0.13272460607289","0.205565109322325"
"Keine Sorgen","2011","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2012","16-34 Jahre alt","kein Migrationshintergrund","807","0.245741887946775","0.231019441129482","0.260464334764069"
"Grosse Sorgen","2012","16-34 Jahre alt","direkter Migrationshintergrund","86","0.240574561147844","0.196048540687489","0.2851005816082"
"Grosse Sorgen","2012","16-34 Jahre alt","indirekter Migrationshintergrund","125","0.248561677301099","0.210295612165599","0.2868277424366"
"Grosse Sorgen","2012","35-65 Jahre alt","kein Migrationshintergrund","2736","0.284558180455804","0.275565584139073","0.293550776772535"
"Grosse Sorgen","2012","35-65 Jahre alt","direkter Migrationshintergrund","329","0.288586997912129","0.262701344089363","0.314472651734894"
"Grosse Sorgen","2012","35-65 Jahre alt","indirekter Migrationshintergrund","81","0.262806523233436","0.21274792563693","0.312865120829942"
"Grosse Sorgen","2012","66 und älter","kein Migrationshintergrund","1351","0.290763900144905","0.277902408742159","0.30362539154765"
"Grosse Sorgen","2012","66 und älter","direkter Migrationshintergrund","106","0.268161799824987","0.224910261232479","0.311413338417495"
"Grosse Sorgen","2012","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2012","16-34 Jahre alt","kein Migrationshintergrund","1680","0.501246018873739","0.484147871350498","0.51834416639698"
"Einige Sorgen","2012","16-34 Jahre alt","direkter Migrationshintergrund","178","0.530795216759647","0.478808645387676","0.582781788131619"
"Einige Sorgen","2012","16-34 Jahre alt","indirekter Migrationshintergrund","251","0.502200116222256","0.457929471077564","0.546470761366948"
"Einige Sorgen","2012","35-65 Jahre alt","kein Migrationshintergrund","5403","0.553329921632694","0.543421649921739","0.56323819334365"
"Einige Sorgen","2012","35-65 Jahre alt","direkter Migrationshintergrund","629","0.528661921084954","0.500144178917434","0.557179663252474"
"Einige Sorgen","2012","35-65 Jahre alt","indirekter Migrationshintergrund","164","0.561771768691212","0.505343074875331","0.618200462507092"
"Einige Sorgen","2012","66 und älter","kein Migrationshintergrund","2581","0.533182691661019","0.519052854106351","0.547312529215688"
"Einige Sorgen","2012","66 und älter","direkter Migrationshintergrund","213","0.532219970031873","0.483505050476084","0.580934889587661"
"Einige Sorgen","2012","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2012","16-34 Jahre alt","kein Migrationshintergrund","798","0.253012093179485","0.238145624187897","0.267878562171074"
"Keine Sorgen","2012","16-34 Jahre alt","direkter Migrationshintergrund","90","0.228630222092508","0.184883593524469","0.272376850660547"
"Keine Sorgen","2012","16-34 Jahre alt","indirekter Migrationshintergrund","114","0.249238206476644","0.210937353916627","0.287539059036661"
"Keine Sorgen","2012","35-65 Jahre alt","kein Migrationshintergrund","1532","0.162111897911502","0.154766541790876","0.169457254032127"
"Keine Sorgen","2012","35-65 Jahre alt","direkter Migrationshintergrund","219","0.182751081002917","0.16067271064236","0.204829451363475"
"Keine Sorgen","2012","35-65 Jahre alt","indirekter Migrationshintergrund","52","0.175421708075352","0.132167587884098","0.218675828266607"
"Keine Sorgen","2012","66 und älter","kein Migrationshintergrund","857","0.176053408194076","0.165266489089579","0.186840327298572"
"Keine Sorgen","2012","66 und älter","direkter Migrationshintergrund","84","0.199618230143141","0.160593108771752","0.238643351514529"
"Keine Sorgen","2012","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2013","16-34 Jahre alt","kein Migrationshintergrund","718","0.234170004894284","0.218980801139426","0.249359208649142"
"Grosse Sorgen","2013","16-34 Jahre alt","direkter Migrationshintergrund","61","0.213841447547196","0.166071376439033","0.26161151865536"
"Grosse Sorgen","2013","16-34 Jahre alt","indirekter Migrationshintergrund","113","0.248998171107707","0.207690984270338","0.290305357945076"
"Grosse Sorgen","2013","35-65 Jahre alt","kein Migrationshintergrund","2334","0.263988456226951","0.254839459150031","0.273137453303871"
"Grosse Sorgen","2013","35-65 Jahre alt","direkter Migrationshintergrund","261","0.254438242543995","0.227722439981045","0.281154045106946"
"Grosse Sorgen","2013","35-65 Jahre alt","indirekter Migrationshintergrund","90","0.339249236566792","0.284281995746693","0.394216477386891"
"Grosse Sorgen","2013","66 und älter","kein Migrationshintergrund","1178","0.258730483226142","0.246044560338774","0.271416406113509"
"Grosse Sorgen","2013","66 und älter","direkter Migrationshintergrund","89","0.262047069282251","0.21717884394344","0.306915294621061"
"Grosse Sorgen","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2013","16-34 Jahre alt","kein Migrationshintergrund","1543","0.502382832278727","0.484449199943956","0.520316464613499"
"Einige Sorgen","2013","16-34 Jahre alt","direkter Migrationshintergrund","145","0.556112797598645","0.498226918918414","0.613998676278875"
"Einige Sorgen","2013","16-34 Jahre alt","indirekter Migrationshintergrund","199","0.45580007928529","0.408225661907822","0.503374496662758"
"Einige Sorgen","2013","35-65 Jahre alt","kein Migrationshintergrund","4987","0.5550505565534","0.544735768398307","0.565365344708494"
"Einige Sorgen","2013","35-65 Jahre alt","direkter Migrationshintergrund","553","0.541939840258163","0.511378526501391","0.572501154014935"
"Einige Sorgen","2013","35-65 Jahre alt","indirekter Migrationshintergrund","144","0.482627086360527","0.424613014163775","0.540641158557279"
"Einige Sorgen","2013","66 und älter","kein Migrationshintergrund","2447","0.52962664585848","0.51516837135328","0.54408492036368"
"Einige Sorgen","2013","66 und älter","direkter Migrationshintergrund","194","0.505010931411867","0.453997668661163","0.556024194162571"
"Einige Sorgen","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2013","16-34 Jahre alt","kein Migrationshintergrund","725","0.263447162826988","0.247647351327477","0.2792469743265"
"Keine Sorgen","2013","16-34 Jahre alt","direkter Migrationshintergrund","77","0.230045754854159","0.181012079888794","0.279079429819525"
"Keine Sorgen","2013","16-34 Jahre alt","indirekter Migrationshintergrund","109","0.295201749607003","0.251630610378188","0.338772888835819"
"Keine Sorgen","2013","35-65 Jahre alt","kein Migrationshintergrund","1596","0.180960987219649","0.17297031197552","0.188951662463778"
"Keine Sorgen","2013","35-65 Jahre alt","direkter Migrationshintergrund","207","0.203621917197842","0.178921338359897","0.228322496035787"
"Keine Sorgen","2013","35-65 Jahre alt","indirekter Migrationshintergrund","51","0.178123677072681","0.133702534852736","0.222544819292627"
"Keine Sorgen","2013","66 und älter","kein Migrationshintergrund","953","0.211642870915378","0.19981045250439","0.223475289326367"
"Keine Sorgen","2013","66 und älter","direkter Migrationshintergrund","86","0.232941999305882","0.18981264966716","0.276071348944604"
"Keine Sorgen","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2014","16-34 Jahre alt","kein Migrationshintergrund","960","0.237349777128562","0.224235228879573","0.250464325377551"
"Grosse Sorgen","2014","16-34 Jahre alt","direkter Migrationshintergrund","326","0.235965751176368","0.213779601323234","0.258151901029503"
"Grosse Sorgen","2014","16-34 Jahre alt","indirekter Migrationshintergrund","294","0.233799997866792","0.208822227956734","0.258777767776849"
"Grosse Sorgen","2014","35-65 Jahre alt","kein Migrationshintergrund","3334","0.273858531640724","0.265750786332147","0.281966276949301"
"Grosse Sorgen","2014","35-65 Jahre alt","direkter Migrationshintergrund","839","0.276421385033621","0.261014834166194","0.291827935901048"
"Grosse Sorgen","2014","35-65 Jahre alt","indirekter Migrationshintergrund","232","0.344601324046795","0.308829219213602","0.380373428879989"
"Grosse Sorgen","2014","66 und älter","kein Migrationshintergrund","1360","0.304112070181005","0.290715751488296","0.317508388873715"
"Grosse Sorgen","2014","66 und älter","direkter Migrationshintergrund","116","0.266120230322979","0.224398639522916","0.307841821123043"
"Grosse Sorgen","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2014","16-34 Jahre alt","kein Migrationshintergrund","2067","0.516836947354359","0.501433431676195","0.532240463032524"
"Einige Sorgen","2014","16-34 Jahre alt","direkter Migrationshintergrund","724","0.501608434152053","0.475482682178267","0.527734186125839"
"Einige Sorgen","2014","16-34 Jahre alt","indirekter Migrationshintergrund","540","0.508987652698028","0.479485061263483","0.538490244132574"
"Einige Sorgen","2014","35-65 Jahre alt","kein Migrationshintergrund","6320","0.548662474705156","0.539614951803533","0.557709997606779"
"Einige Sorgen","2014","35-65 Jahre alt","direkter Migrationshintergrund","1727","0.518777185719905","0.501564831300724","0.535989540139086"
"Einige Sorgen","2014","35-65 Jahre alt","indirekter Migrationshintergrund","343","0.509518945087858","0.471889784445541","0.547148105730174"
"Einige Sorgen","2014","66 und älter","kein Migrationshintergrund","2411","0.527371966944236","0.51283354567101","0.541910388217461"
"Einige Sorgen","2014","66 und älter","direkter Migrationshintergrund","219","0.521499305912219","0.474338891865128","0.568659719959311"
"Einige Sorgen","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2014","16-34 Jahre alt","kein Migrationshintergrund","1016","0.245813275517079","0.232541215740435","0.259085335293722"
"Keine Sorgen","2014","16-34 Jahre alt","direkter Migrationshintergrund","357","0.262425814671579","0.239437497871559","0.285414131471599"
"Keine Sorgen","2014","16-34 Jahre alt","indirekter Migrationshintergrund","269","0.25721234943518","0.23141716839266","0.2830075304777"
"Keine Sorgen","2014","35-65 Jahre alt","kein Migrationshintergrund","1967","0.17747899365412","0.170532377238534","0.184425610069706"
"Keine Sorgen","2014","35-65 Jahre alt","direkter Migrationshintergrund","671","0.204801429246474","0.190899309394889","0.218703549098059"
"Keine Sorgen","2014","35-65 Jahre alt","indirekter Migrationshintergrund","103","0.145879730865347","0.119309811591928","0.172449650138765"
"Keine Sorgen","2014","66 und älter","kein Migrationshintergrund","759","0.168515962874759","0.15761546157244","0.179416464177078"
"Keine Sorgen","2014","66 und älter","direkter Migrationshintergrund","96","0.212380463764801","0.173768225422699","0.250992702106904"
"Keine Sorgen","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2015","16-34 Jahre alt","kein Migrationshintergrund","902","0.236231525056962","0.222531914284685","0.249931135829239"
"Grosse Sorgen","2015","16-34 Jahre alt","direkter Migrationshintergrund","218","0.209089484353602","0.184746127303903","0.2334328414033"
"Grosse Sorgen","2015","16-34 Jahre alt","indirekter Migrationshintergrund","254","0.236833882688617","0.209799419767893","0.263868345609341"
"Grosse Sorgen","2015","35-65 Jahre alt","kein Migrationshintergrund","2949","0.267149947292497","0.258844554185353","0.27545534039964"
"Grosse Sorgen","2015","35-65 Jahre alt","direkter Migrationshintergrund","657","0.260080453443417","0.24380278881607","0.276358118070764"
"Grosse Sorgen","2015","35-65 Jahre alt","indirekter Migrationshintergrund","210","0.29679966183992","0.262181319488037","0.331418004191802"
"Grosse Sorgen","2015","66 und älter","kein Migrationshintergrund","1297","0.289754228661966","0.276464311564499","0.303044145759433"
"Grosse Sorgen","2015","66 und älter","direkter Migrationshintergrund","99","0.247634878270859","0.20645243591447","0.288817320627248"
"Grosse Sorgen","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2015","16-34 Jahre alt","kein Migrationshintergrund","1881","0.49870732851323","0.482581316087147","0.514833340939313"
"Einige Sorgen","2015","16-34 Jahre alt","direkter Migrationshintergrund","575","0.54463867200112","0.514827228304052","0.574450115698188"
"Einige Sorgen","2015","16-34 Jahre alt","indirekter Migrationshintergrund","454","0.509238963964088","0.477449578046224","0.541028349881952"
"Einige Sorgen","2015","35-65 Jahre alt","kein Migrationshintergrund","6191","0.572070781200006","0.562783556810677","0.581358005589335"
"Einige Sorgen","2015","35-65 Jahre alt","direkter Migrationshintergrund","1482","0.516346222650683","0.497803061034134","0.534889384267232"
"Einige Sorgen","2015","35-65 Jahre alt","indirekter Migrationshintergrund","348","0.507373922783022","0.46948975057975","0.545258094986293"
"Einige Sorgen","2015","66 und älter","kein Migrationshintergrund","2434","0.543727805981242","0.529136108231663","0.558319503730821"
"Einige Sorgen","2015","66 und älter","direkter Migrationshintergrund","224","0.546770526294738","0.499274914558042","0.594266138031435"
"Einige Sorgen","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2015","16-34 Jahre alt","kein Migrationshintergrund","910","0.265061146429808","0.250826159360093","0.279296133499523"
"Keine Sorgen","2015","16-34 Jahre alt","direkter Migrationshintergrund","279","0.246271843645279","0.220481005931234","0.272062681359324"
"Keine Sorgen","2015","16-34 Jahre alt","indirekter Migrationshintergrund","242","0.253927153347296","0.226249359040854","0.281604947653738"
"Keine Sorgen","2015","35-65 Jahre alt","kein Migrationshintergrund","1763","0.160779271507497","0.15388436765602","0.167674175358974"
"Keine Sorgen","2015","35-65 Jahre alt","direkter Migrationshintergrund","651","0.223573323905901","0.208113440818886","0.239033206992915"
"Keine Sorgen","2015","35-65 Jahre alt","indirekter Migrationshintergrund","111","0.195826415377058","0.165755574612784","0.225897256141333"
"Keine Sorgen","2015","66 und älter","kein Migrationshintergrund","745","0.166517965356792","0.155604021344379","0.177431909369206"
"Keine Sorgen","2015","66 und älter","direkter Migrationshintergrund","99","0.205594595434403","0.167036212903151","0.244152977965654"
"Keine Sorgen","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2016","16-34 Jahre alt","kein Migrationshintergrund","906","0.271613678493277","0.256553934593098","0.286673422393456"
"Grosse Sorgen","2016","16-34 Jahre alt","direkter Migrationshintergrund","295","0.217328873345215","0.195147040711967","0.239510705978462"
"Grosse Sorgen","2016","16-34 Jahre alt","indirekter Migrationshintergrund","222","0.217682994299255","0.190540781887944","0.244825206710565"
"Grosse Sorgen","2016","35-65 Jahre alt","kein Migrationshintergrund","3185","0.313217711961035","0.304205426822013","0.322229997100057"
"Grosse Sorgen","2016","35-65 Jahre alt","direkter Migrationshintergrund","845","0.291945495075938","0.275772835626245","0.308118154525632"
"Grosse Sorgen","2016","35-65 Jahre alt","indirekter Migrationshintergrund","230","0.347614992660764","0.311005589533927","0.384224395787601"
"Grosse Sorgen","2016","66 und älter","kein Migrationshintergrund","1514","0.348385194592198","0.334221433657783","0.362548955526612"
"Grosse Sorgen","2016","66 und älter","direkter Migrationshintergrund","114","0.280076190798952","0.235961024682456","0.324191356915449"
"Grosse Sorgen","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2016","16-34 Jahre alt","kein Migrationshintergrund","1736","0.497816471931147","0.48088764986997","0.514745293992325"
"Einige Sorgen","2016","16-34 Jahre alt","direkter Migrationshintergrund","704","0.53693263996656","0.510114352523979","0.563750927409142"
"Einige Sorgen","2016","16-34 Jahre alt","indirekter Migrationshintergrund","469","0.54088650381907","0.508110597438937","0.573662410199204"
"Einige Sorgen","2016","35-65 Jahre alt","kein Migrationshintergrund","5513","0.536425768999106","0.526735927260949","0.546115610737262"
"Einige Sorgen","2016","35-65 Jahre alt","direkter Migrationshintergrund","1570","0.495847572708396","0.478062639666859","0.513632505749933"
"Einige Sorgen","2016","35-65 Jahre alt","indirekter Migrationshintergrund","308","0.473619341662605","0.435234823877288","0.512003859447922"
"Einige Sorgen","2016","66 und älter","kein Migrationshintergrund","2242","0.50965309947049","0.494792294897432","0.524513904043548"
"Einige Sorgen","2016","66 und älter","direkter Migrationshintergrund","192","0.540480543599164","0.491519739747145","0.589441347451182"
"Einige Sorgen","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2016","16-34 Jahre alt","kein Migrationshintergrund","709","0.230569849575575","0.216308956115698","0.244830743035452"
"Keine Sorgen","2016","16-34 Jahre alt","direkter Migrationshintergrund","329","0.245738486688225","0.222583389014212","0.268893584362238"
"Keine Sorgen","2016","16-34 Jahre alt","indirekter Migrationshintergrund","197","0.241430501881675","0.213283291146293","0.269577712617058"
"Keine Sorgen","2016","35-65 Jahre alt","kein Migrationshintergrund","1476","0.150356519039859","0.143411367592745","0.157301670486973"
"Keine Sorgen","2016","35-65 Jahre alt","direkter Migrationshintergrund","621","0.212206932215666","0.197662958923614","0.226750905507717"
"Keine Sorgen","2016","35-65 Jahre alt","indirekter Migrationshintergrund","112","0.178765665676631","0.149310123774236","0.208221207579026"
"Keine Sorgen","2016","66 und älter","kein Migrationshintergrund","591","0.141961705937312","0.131586607854418","0.152336804020206"
"Keine Sorgen","2016","66 und älter","direkter Migrationshintergrund","92","0.179443265601884","0.141744733146649","0.217141798057119"
"Keine Sorgen","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2017","16-34 Jahre alt","kein Migrationshintergrund","1362","0.33061090245964","0.316133287547337","0.345088517371942"
"Grosse Sorgen","2017","16-34 Jahre alt","direkter Migrationshintergrund","328","0.295322800887328","0.26911592813739","0.321529673637266"
"Grosse Sorgen","2017","16-34 Jahre alt","indirekter Migrationshintergrund","301","0.281197306042943","0.25290471970975","0.309489892376137"
"Grosse Sorgen","2017","35-65 Jahre alt","kein Migrationshintergrund","4268","0.362687721085923","0.353946564305911","0.371428877865934"
"Grosse Sorgen","2017","35-65 Jahre alt","direkter Migrationshintergrund","930","0.307248658019626","0.290799845666226","0.323697470373026"
"Grosse Sorgen","2017","35-65 Jahre alt","indirekter Migrationshintergrund","277","0.370989371381093","0.335679724728123","0.406299018034063"
"Grosse Sorgen","2017","66 und älter","kein Migrationshintergrund","1774","0.388820547292906","0.374659155425075","0.402981939160737"
"Grosse Sorgen","2017","66 und älter","direkter Migrationshintergrund","139","0.335514396802379","0.290571244460754","0.380457549144004"
"Grosse Sorgen","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2017","16-34 Jahre alt","kein Migrationshintergrund","2005","0.487484637544865","0.472101921308157","0.502867353781573"
"Einige Sorgen","2017","16-34 Jahre alt","direkter Migrationshintergrund","587","0.481545841256097","0.452841631143371","0.510250051368824"
"Einige Sorgen","2017","16-34 Jahre alt","indirekter Migrationshintergrund","457","0.517578953225018","0.486133080581568","0.549024825868468"
"Einige Sorgen","2017","35-65 Jahre alt","kein Migrationshintergrund","5982","0.51141200717596","0.502323695852206","0.520500318499714"
"Einige Sorgen","2017","35-65 Jahre alt","direkter Migrationshintergrund","1513","0.506529887073617","0.488704711096849","0.524355063050385"
