"plh0037","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","2009","17-29","Hauptschule","220","0.555279327515071","0.507468808942868","0.603089846087275"
"Einige Sorgen","2009","17-29","Realschule","386","0.502362722119377","0.466555359233396","0.538170085005359"
"Einige Sorgen","2009","17-29","(Fach-)Abitur","358","0.475245823125543","0.438171877526964","0.512319768724122"
"Einige Sorgen","2009","17-29","AkademikerIn","133","0.46976384397333","0.407396822937189","0.532130865009471"
"Einige Sorgen","2009","30-45","(noch) kein Abschluss","20","","",""
"Einige Sorgen","2009","30-45","Hauptschule","590","0.561995588629054","0.532715928558578","0.59127524869953"
"Einige Sorgen","2009","30-45","Realschule","992","0.588951187022501","0.565282160466971","0.612620213578031"
"Einige Sorgen","2009","30-45","(Fach-)Abitur","370","0.532059550118081","0.494417642874679","0.569701457361483"
"Einige Sorgen","2009","30-45","AkademikerIn","640","0.570956562227158","0.542301065010558","0.599612059443757"
"Einige Sorgen","2009","46-65","(noch) kein Abschluss","35","0.594278189682201","0.470032440542703","0.718523938821699"
"Einige Sorgen","2009","46-65","Hauptschule","1298","0.586853609482214","0.566202725563316","0.607504493401113"
"Einige Sorgen","2009","46-65","Realschule","1070","0.57973313552768","0.557124177078291","0.602342093977068"
"Einige Sorgen","2009","46-65","(Fach-)Abitur","251","0.501282927816607","0.455739452218553","0.546826403414662"
"Einige Sorgen","2009","46-65","AkademikerIn","969","0.555074105050196","0.53179059822939","0.578357611871003"
"Einige Sorgen","2009","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","2009","66","Hauptschule","","","",""
"Einige Sorgen","2009","66","Realschule","","","",""
"Einige Sorgen","2009","66","(Fach-)Abitur","","","",""
"Einige Sorgen","2009","66","AkademikerIn","","","",""
"Keine Sorgen","2009","17-29","(noch) kein Abschluss","76","0.221281482075291","0.175585159989072","0.26697780416151"
"Keine Sorgen","2009","17-29","Hauptschule","112","0.252468458084195","0.21067172212424","0.294265194044149"
"Keine Sorgen","2009","17-29","Realschule","186","0.242628149876344","0.211928575449294","0.273327724303393"
"Keine Sorgen","2009","17-29","(Fach-)Abitur","142","0.206376734458639","0.17633193804358","0.236421530873698"
"Keine Sorgen","2009","17-29","AkademikerIn","39","0.203030971773067","0.152764036650494","0.253297906895639"
"Keine Sorgen","2009","30-45","(noch) kein Abschluss","14","","",""
"Keine Sorgen","2009","30-45","Hauptschule","180","0.160397510406847","0.138740624667934","0.182054396145761"
"Keine Sorgen","2009","30-45","Realschule","260","0.163950556785605","0.146140451946595","0.181760661624616"
"Keine Sorgen","2009","30-45","(Fach-)Abitur","91","0.120238067693167","0.0957022926199853","0.144773842766348"
"Keine Sorgen","2009","30-45","AkademikerIn","164","0.121531871029716","0.102614365083328","0.140449376976104"
"Keine Sorgen","2009","46-65","(noch) kein Abschluss","9","","",""
"Keine Sorgen","2009","46-65","Hauptschule","313","0.143398004778478","0.128699171323851","0.158096838233105"
"Keine Sorgen","2009","46-65","Realschule","267","0.13891210805666","0.123070556645313","0.154753659468007"
"Keine Sorgen","2009","46-65","(Fach-)Abitur","65","0.154458393432804","0.121540590301609","0.187376196563999"
"Keine Sorgen","2009","46-65","AkademikerIn","265","0.170021903552857","0.152421816358097","0.187621990747617"
"Keine Sorgen","2009","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","2009","66","Hauptschule","","","",""
"Keine Sorgen","2009","66","Realschule","","","",""
"Keine Sorgen","2009","66","(Fach-)Abitur","","","",""
"Keine Sorgen","2009","66","AkademikerIn","","","",""
"Grosse Sorgen","2010","17-29","(noch) kein Abschluss","161","0.343055580760833","0.301234808353406","0.384876353168261"
"Grosse Sorgen","2010","17-29","Hauptschule","176","0.28041090694652","0.248886964442593","0.311934849450448"
"Grosse Sorgen","2010","17-29","Realschule","277","0.251680996160103","0.225690058059474","0.277671934260731"
"Grosse Sorgen","2010","17-29","(Fach-)Abitur","229","0.29699871569238","0.266370592973866","0.327626838410894"
"Grosse Sorgen","2010","17-29","AkademikerIn","98","0.204126190980373","0.160101975298549","0.248150406662197"
"Grosse Sorgen","2010","30-45","(noch) kein Abschluss","48","0.247915486267752","0.179717291041266","0.316113681494238"
"Grosse Sorgen","2010","30-45","Hauptschule","618","0.305315102323597","0.285575466009697","0.325054738637498"
"Grosse Sorgen","2010","30-45","Realschule","778","0.259213727747407","0.24367745353815","0.274750001956665"
"Grosse Sorgen","2010","30-45","(Fach-)Abitur","436","0.325849139921341","0.301445758840825","0.350252521001857"
"Grosse Sorgen","2010","30-45","AkademikerIn","716","0.284244418929531","0.265677036799599","0.302811801059464"
"Grosse Sorgen","2010","46-65","(noch) kein Abschluss","16","","",""
"Grosse Sorgen","2010","46-65","Hauptschule","722","0.322843592027847","0.303689314470314","0.341997869585379"
"Grosse Sorgen","2010","46-65","Realschule","577","0.281645538569248","0.26227801691413","0.301013060224365"
"Grosse Sorgen","2010","46-65","(Fach-)Abitur","198","0.33879800397223","0.301238428663271","0.376357579281189"
"Grosse Sorgen","2010","46-65","AkademikerIn","489","0.253136308579727","0.233471116543318","0.272801500616136"
"Grosse Sorgen","2010","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2010","66","Hauptschule","","","",""
"Grosse Sorgen","2010","66","Realschule","","","",""
"Grosse Sorgen","2010","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","2010","66","AkademikerIn","","","",""
"Einige Sorgen","2010","17-29","(noch) kein Abschluss","240","0.471881915205718","0.42790470473264","0.515859125678797"
"Einige Sorgen","2010","17-29","Hauptschule","382","0.49384364341281","0.458757319261828","0.528929967563792"
"Einige Sorgen","2010","17-29","Realschule","528","0.490842217806783","0.460902306909385","0.52078212870418"
"Einige Sorgen","2010","17-29","(Fach-)Abitur","455","0.511117245959378","0.477610854369629","0.544623637549128"
"Einige Sorgen","2010","17-29","AkademikerIn","175","0.565222037554434","0.511076401499722","0.619367673609146"
"Einige Sorgen","2010","30-45","(noch) kein Abschluss","71","0.606016187261948","0.528842538820268","0.683189835703628"
"Einige Sorgen","2010","30-45","Hauptschule","1124","0.516971986251989","0.495553403079223","0.538390569424755"
"Einige Sorgen","2010","30-45","Realschule","1713","0.549699068389945","0.532059606220855","0.567338530559035"
"Einige Sorgen","2010","30-45","(Fach-)Abitur","754","0.511938716554905","0.485912602278085","0.537964830831725"
"Einige Sorgen","2010","30-45","AkademikerIn","1223","0.538291608333142","0.517769828702675","0.558813387963609"
"Einige Sorgen","2010","46-65","(noch) kein Abschluss","33","0.556430734598435","0.433753466883363","0.679108002313508"
"Einige Sorgen","2010","46-65","Hauptschule","1220","0.53229643637025","0.511856134115458","0.552736738625043"
"Einige Sorgen","2010","46-65","Realschule","1131","0.547769588366634","0.526339100583506","0.569200076149761"
"Einige Sorgen","2010","46-65","(Fach-)Abitur","322","0.524882171430751","0.485253022286502","0.564511320575001"
"Einige Sorgen","2010","46-65","AkademikerIn","1047","0.558460360017188","0.536001830219969","0.580918889814407"
"Einige Sorgen","2010","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","2010","66","Hauptschule","","","",""
"Einige Sorgen","2010","66","Realschule","","","",""
"Einige Sorgen","2010","66","(Fach-)Abitur","","","",""
"Einige Sorgen","2010","66","AkademikerIn","","","",""
"Keine Sorgen","2010","17-29","(noch) kein Abschluss","94","0.185062504033449","0.150851418173346","0.219273589893551"
"Keine Sorgen","2010","17-29","Hauptschule","222","0.22574544964067","0.196405985648483","0.255084913632856"
"Keine Sorgen","2010","17-29","Realschule","266","0.257476786033115","0.231290288610641","0.283663283455589"
"Keine Sorgen","2010","17-29","(Fach-)Abitur","171","0.191884038348242","0.165489060547229","0.218279016149254"
"Keine Sorgen","2010","17-29","AkademikerIn","49","0.230651771465193","0.184640945301221","0.276662597629166"
"Keine Sorgen","2010","30-45","(noch) kein Abschluss","35","0.1460683264703","0.0902884794848131","0.201848173455786"
"Keine Sorgen","2010","30-45","Hauptschule","349","0.177712911424414","0.161328067791668","0.19409775505716"
"Keine Sorgen","2010","30-45","Realschule","565","0.191087203862648","0.177147996730659","0.205026410994636"
"Keine Sorgen","2010","30-45","(Fach-)Abitur","227","0.162212143523754","0.143017861216908","0.1814064258306"
"Keine Sorgen","2010","30-45","AkademikerIn","328","0.177463972737327","0.161736646510381","0.193191298964272"
"Keine Sorgen","2010","46-65","(noch) kein Abschluss","14","","",""
"Keine Sorgen","2010","46-65","Hauptschule","347","0.144859971601903","0.130441540368064","0.159278402835741"
"Keine Sorgen","2010","46-65","Realschule","364","0.170584873064119","0.154388810352171","0.186780935776067"
"Keine Sorgen","2010","46-65","(Fach-)Abitur","90","0.136319824597018","0.109090356469469","0.163549292724567"
"Keine Sorgen","2010","46-65","AkademikerIn","342","0.188403331403086","0.170717938452209","0.206088724353962"
"Keine Sorgen","2010","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","2010","66","Hauptschule","","","",""
"Keine Sorgen","2010","66","Realschule","","","",""
"Keine Sorgen","2010","66","(Fach-)Abitur","","","",""
"Keine Sorgen","2010","66","AkademikerIn","","","",""
"Grosse Sorgen","2011","17-29","(noch) kein Abschluss","95","0.299562932089098","0.250364125151319","0.348761739026876"
"Grosse Sorgen","2011","17-29","Hauptschule","93","0.224560615925541","0.184315443910432","0.264805787940649"
"Grosse Sorgen","2011","17-29","Realschule","153","0.203484425035425","0.174399234933219","0.232569615137632"
"Grosse Sorgen","2011","17-29","(Fach-)Abitur","236","0.290758018415294","0.25980817873687","0.321707858093717"
"Grosse Sorgen","2011","17-29","AkademikerIn","84","0.310132625037127","0.256525612457274","0.363739637616979"
"Grosse Sorgen","2011","30-45","(noch) kein Abschluss","19","","",""
"Grosse Sorgen","2011","30-45","Hauptschule","326","0.293463291704844","0.266456000360221","0.320470583049466"
"Grosse Sorgen","2011","30-45","Realschule","469","0.297823497528155","0.275916997823273","0.319729997233036"
"Grosse Sorgen","2011","30-45","(Fach-)Abitur","232","0.344622287626065","0.309908711404724","0.379335863847406"
"Grosse Sorgen","2011","30-45","AkademikerIn","384","0.265426565253698","0.240608318036174","0.290244812471223"
"Grosse Sorgen","2011","46-65","(noch) kein Abschluss","21","","",""
"Grosse Sorgen","2011","46-65","Hauptschule","872","0.323948328096547","0.306123846094578","0.341772810098517"
"Grosse Sorgen","2011","46-65","Realschule","726","0.308423656726144","0.289618412433396","0.327228901018892"
"Grosse Sorgen","2011","46-65","(Fach-)Abitur","212","0.346883832031078","0.309804365045557","0.3839632990166"
"Grosse Sorgen","2011","46-65","AkademikerIn","601","0.296890396790231","0.276770977421628","0.317009816158833"
"Grosse Sorgen","2011","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2011","66","Hauptschule","","","",""
"Grosse Sorgen","2011","66","Realschule","","","",""
"Grosse Sorgen","2011","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","2011","66","AkademikerIn","","","",""
"Einige Sorgen","2011","17-29","(noch) kein Abschluss","178","0.540027651606817","0.486497332104001","0.593557971109632"
"Einige Sorgen","2011","17-29","Hauptschule","210","0.54406846044286","0.496034360369508","0.592102560516212"
"Einige Sorgen","2011","17-29","Realschule","389","0.517817883189799","0.481718211188325","0.553917555191274"
"Einige Sorgen","2011","17-29","(Fach-)Abitur","419","0.518873833193884","0.48482080720833","0.552926859179438"
"Einige Sorgen","2011","17-29","AkademikerIn","158","0.53992234299562","0.482159801197964","0.597684884793276"
"Einige Sorgen","2011","30-45","(noch) kein Abschluss","25","","",""
"Einige Sorgen","2011","30-45","Hauptschule","619","0.57853370342622","0.549246188046826","0.607821218805613"
"Einige Sorgen","2011","30-45","Realschule","918","0.524812184724266","0.500889772651796","0.548734596796736"
"Einige Sorgen","2011","30-45","(Fach-)Abitur","385","0.502510190978916","0.465988878709461","0.539031503248371"
"Einige Sorgen","2011","30-45","AkademikerIn","653","0.569095263654412","0.541261981448884","0.596928545859939"
"Einige Sorgen","2011","46-65","(noch) kein Abschluss","45","0.592370245791578","0.48851500379964","0.696225487783516"
"Einige Sorgen","2011","46-65","Hauptschule","1455","0.552388659024399","0.533449442106394","0.571327875942404"
"Einige Sorgen","2011","46-65","Realschule","1261","0.543480359081628","0.523198547936062","0.563762170227193"
"Einige Sorgen","2011","46-65","(Fach-)Abitur","333","0.513374699762508","0.47443785019256","0.552311549332457"
"Einige Sorgen","2011","46-65","AkademikerIn","1066","0.539545416336342","0.517596491198991","0.561494341473694"
"Einige Sorgen","2011","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","2011","66","Hauptschule","","","",""
"Einige Sorgen","2011","66","Realschule","","","",""
"Einige Sorgen","2011","66","(Fach-)Abitur","","","",""
"Einige Sorgen","2011","66","AkademikerIn","","","",""
"Keine Sorgen","2011","17-29","(noch) kein Abschluss","60","0.160409416304086","0.120993222638645","0.199825609969526"
"Keine Sorgen","2011","17-29","Hauptschule","110","0.231370923631599","0.190699829119736","0.272042018143462"
"Keine Sorgen","2011","17-29","Realschule","194","0.278697691774775","0.246305932909261","0.31108945064029"
"Keine Sorgen","2011","17-29","(Fach-)Abitur","172","0.190368148390822","0.163611219047785","0.21712507773386"
"Keine Sorgen","2011","17-29","AkademikerIn","44","0.149945031967253","0.108568449208453","0.191321614726054"
"Keine Sorgen","2011","30-45","(noch) kein Abschluss","13","","",""
"Keine Sorgen","2011","30-45","Hauptschule","147","0.128003004868937","0.10818753620671","0.147818473531164"
"Keine Sorgen","2011","30-45","Realschule","287","0.177364317747579","0.159066164428684","0.195662471066475"
"Keine Sorgen","2011","30-45","(Fach-)Abitur","103","0.152867521395019","0.126582089268252","0.179152953521785"
"Keine Sorgen","2011","30-45","AkademikerIn","179","0.16547817109189","0.144591438322366","0.186364903861414"
"Keine Sorgen","2011","46-65","(noch) kein Abschluss","20","","",""
"Keine Sorgen","2011","46-65","Hauptschule","321","0.123663012879054","0.111124541777266","0.136201483980841"
"Keine Sorgen","2011","46-65","Realschule","330","0.148095984192228","0.133633195267804","0.162558773116651"
"Keine Sorgen","2011","46-65","(Fach-)Abitur","88","0.139741468206413","0.112731543022249","0.166751393390578"
"Keine Sorgen","2011","46-65","AkademikerIn","314","0.163564186873427","0.147276242687215","0.179852131059639"
"Keine Sorgen","2011","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","2011","66","Hauptschule","","","",""
"Keine Sorgen","2011","66","Realschule","","","",""
"Keine Sorgen","2011","66","(Fach-)Abitur","","","",""
"Keine Sorgen","2011","66","AkademikerIn","","","",""
"Grosse Sorgen","2012","17-29","(noch) kein Abschluss","85","0.257334659503318","0.208512335022352","0.306156983984284"
"Grosse Sorgen","2012","17-29","Hauptschule","87","0.218983895920257","0.179338201102759","0.258629590737755"
"Grosse Sorgen","2012","17-29","Realschule","148","0.200992141153404","0.171368700941424","0.230615581365385"
"Grosse Sorgen","2012","17-29","(Fach-)Abitur","208","0.286113609807165","0.254578568875766","0.317648650738564"
"Grosse Sorgen","2012","17-29","AkademikerIn","70","0.249613021918809","0.201357711382806","0.297868332454812"
"Grosse Sorgen","2012","30-45","(noch) kein Abschluss","22","","",""
"Grosse Sorgen","2012","30-45","Hauptschule","298","0.313920870819852","0.284953649812881","0.342888091826824"
"Grosse Sorgen","2012","30-45","Realschule","379","0.256113928864675","0.234306794789163","0.277921062940186"
"Grosse Sorgen","2012","30-45","(Fach-)Abitur","206","0.29667944364286","0.263359836231821","0.329999051053899"
"Grosse Sorgen","2012","30-45","AkademikerIn","348","0.278647786318198","0.253260214496158","0.304035358140238"
"Grosse Sorgen","2012","46-65","(noch) kein Abschluss","23","","",""
"Grosse Sorgen","2012","46-65","Hauptschule","796","0.292407476157395","0.275003357736558","0.309811594578232"
"Grosse Sorgen","2012","46-65","Realschule","672","0.277548732658794","0.25959255394964","0.295504911367947"
"Grosse Sorgen","2012","46-65","(Fach-)Abitur","184","0.30098077536989","0.266429212625138","0.335532338114642"
"Grosse Sorgen","2012","46-65","AkademikerIn","517","0.264469825048251","0.245086913649878","0.283852736446624"
"Grosse Sorgen","2012","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2012","66","Hauptschule","","","",""
"Grosse Sorgen","2012","66","Realschule","","","",""
"Grosse Sorgen","2012","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","2012","66","AkademikerIn","","","",""
"Einige Sorgen","2012","17-29","(noch) kein Abschluss","155","0.51575625036736","0.459944326316345","0.571568174418375"
"Einige Sorgen","2012","17-29","Hauptschule","199","0.510172425308961","0.462249860232441","0.558094990385481"
"Einige Sorgen","2012","17-29","Realschule","352","0.473461801936867","0.436553178888616","0.510370424985118"
"Einige Sorgen","2012","17-29","(Fach-)Abitur","386","0.467070475850205","0.432257937762031","0.501883013938379"
"Einige Sorgen","2012","17-29","AkademikerIn","176","0.577220956899127","0.522140615649963","0.632301298148291"
"Einige Sorgen","2012","30-45","(noch) kein Abschluss","37","0.603463569780257","0.489678313583106","0.717248825977407"
"Einige Sorgen","2012","30-45","Hauptschule","524","0.516804185835222","0.485612831915894","0.54799553975455"
"Einige Sorgen","2012","30-45","Realschule","874","0.55633787785054","0.53151659223399","0.581159163467091"
"Einige Sorgen","2012","30-45","(Fach-)Abitur","391","0.499826496764635","0.463355345688085","0.536297647841186"
"Einige Sorgen","2012","30-45","AkademikerIn","661","0.535300077505256","0.507057480107187","0.563542674903324"
"Einige Sorgen","2012","46-65","(noch) kein Abschluss","40","0.518281794713878","0.410133252028273","0.626430337399483"
"Einige Sorgen","2012","46-65","Hauptschule","1465","0.57065763212334","0.551718683572758","0.589596580673923"
"Einige Sorgen","2012","46-65","Realschule","1308","0.54947661738482","0.529525221220141","0.569428013549499"
"Einige Sorgen","2012","46-65","(Fach-)Abitur","383","0.532440812371514","0.494856403584466","0.570025221158562"
"Einige Sorgen","2012","46-65","AkademikerIn","1119","0.54443928944305","0.522552676404014","0.566325902482085"
"Einige Sorgen","2012","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","2012","66","Hauptschule","","","",""
"Einige Sorgen","2012","66","Realschule","","","",""
"Einige Sorgen","2012","66","(Fach-)Abitur","","","",""
"Einige Sorgen","2012","66","AkademikerIn","","","",""
"Keine Sorgen","2012","17-29","(noch) kein Abschluss","68","0.226909090129322","0.180134072123972","0.273684108134672"
"Keine Sorgen","2012","17-29","Hauptschule","132","0.270843678770782","0.228241714410068","0.313445643131496"
"Keine Sorgen","2012","17-29","Realschule","203","0.325546056909728","0.290908057757451","0.360184056062006"
"Keine Sorgen","2012","17-29","(Fach-)Abitur","195","0.24681591434263","0.216731141516977","0.276900687168282"
"Keine Sorgen","2012","17-29","AkademikerIn","63","0.173166021182064","0.130976038383314","0.215356003980814"
"Keine Sorgen","2012","30-45","(noch) kein Abschluss","12","","",""
"Keine Sorgen","2012","30-45","Hauptschule","164","0.169274943344926","0.145868543099588","0.192681343590263"
"Keine Sorgen","2012","30-45","Realschule","286","0.187548193284785","0.168045974335756","0.207050412233814"
"Keine Sorgen","2012","30-45","(Fach-)Abitur","125","0.203494059592504","0.174127716413117","0.232860402771892"
"Keine Sorgen","2012","30-45","AkademikerIn","189","0.186052136176547","0.164016007168211","0.208088265184882"
"Keine Sorgen","2012","46-65","(noch) kein Abschluss","19","","",""
"Keine Sorgen","2012","46-65","Hauptschule","363","0.136934891719264","0.123781280031724","0.150088503406805"
"Keine Sorgen","2012","46-65","Realschule","409","0.172974649956386","0.157807965294","0.188141334618772"
"Keine Sorgen","2012","46-65","(Fach-)Abitur","110","0.166578412258596","0.138511444960779","0.194645379556413"
"Keine Sorgen","2012","46-65","AkademikerIn","353","0.191090885508699","0.173812603806743","0.208369167210656"
"Keine Sorgen","2012","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","2012","66","Hauptschule","","","",""
"Keine Sorgen","2012","66","Realschule","","","",""
"Keine Sorgen","2012","66","(Fach-)Abitur","","","",""
"Keine Sorgen","2012","66","AkademikerIn","","","",""
"Grosse Sorgen","2013","17-29","(noch) kein Abschluss","78","0.263116341386617","0.211815055987312","0.314417626785922"
"Grosse Sorgen","2013","17-29","Hauptschule","77","0.213730152869416","0.169433710177995","0.258026595560836"
"Grosse Sorgen","2013","17-29","Realschule","122","0.200797332243382","0.168689947609139","0.232904716877625"
"Grosse Sorgen","2013","17-29","(Fach-)Abitur","174","0.275624107140977","0.242260033249827","0.308988181032127"
"Grosse Sorgen","2013","17-29","AkademikerIn","74","0.218539168803821","0.172084480529989","0.264993857077654"
"Grosse Sorgen","2013","30-45","(noch) kein Abschluss","13","","",""
"Grosse Sorgen","2013","30-45","Hauptschule","242","0.256690269007963","0.227168681695267","0.286211856320659"
"Grosse Sorgen","2013","30-45","Realschule","298","0.215866319504484","0.193952087436193","0.237780551572776"
"Grosse Sorgen","2013","30-45","(Fach-)Abitur","149","0.259693945112034","0.225455472771045","0.293932417453023"
"Grosse Sorgen","2013","30-45","AkademikerIn","315","0.282271777537489","0.255887759801702","0.308655795273275"
"Grosse Sorgen","2013","46-65","(noch) kein Abschluss","16","","",""
"Grosse Sorgen","2013","46-65","Hauptschule","643","0.276312464349035","0.258248184768168","0.294376743929901"
"Grosse Sorgen","2013","46-65","Realschule","604","0.269931799920706","0.251722054399863","0.288141545441548"
"Grosse Sorgen","2013","46-65","(Fach-)Abitur","196","0.267837576520102","0.234027601098175","0.30164755194203"
"Grosse Sorgen","2013","46-65","AkademikerIn","465","0.253577130778855","0.233952811261548","0.273201450296163"
"Grosse Sorgen","2013","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2013","66","Hauptschule","","","",""
"Grosse Sorgen","2013","66","Realschule","","","",""
"Grosse Sorgen","2013","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","2013","66","AkademikerIn","","","",""
"Einige Sorgen","2013","17-29","(noch) kein Abschluss","138","0.467128762066401","0.409000904374325","0.525256619758477"
"Einige Sorgen","2013","17-29","Hauptschule","160","0.493872216271332","0.439848117758556","0.547896314784107"
"Einige Sorgen","2013","17-29","Realschule","285","0.435480750020242","0.395741345227156","0.475220154813329"
"Einige Sorgen","2013","17-29","(Fach-)Abitur","364","0.501142723970775","0.463808480944276","0.538476966997273"
"Einige Sorgen","2013","17-29","AkademikerIn","160","0.562386174890034","0.506619579127518","0.618152770652551"
"Einige Sorgen","2013","30-45","(noch) kein Abschluss","28","","",""
"Einige Sorgen","2013","30-45","Hauptschule","450","0.553244156198457","0.519643819312829","0.586844493084085"
"Einige Sorgen","2013","30-45","Realschule","750","0.548760596840229","0.522255235647924","0.575265958032534"
"Einige Sorgen","2013","30-45","(Fach-)Abitur","356","0.540111790724256","0.501194214658692","0.579029366789821"
"Einige Sorgen","2013","30-45","AkademikerIn","605","0.517186542759899","0.487895119090888","0.546477966428909"
"Einige Sorgen","2013","46-65","(noch) kein Abschluss","42","0.58040266003134","0.469453924976698","0.691351395085982"
"Einige Sorgen","2013","46-65","Hauptschule","1329","0.571782159940127","0.551793092165917","0.591771227714337"
"Einige Sorgen","2013","46-65","Realschule","1281","0.54759845923049","0.527181630685839","0.56801528777514"
"Einige Sorgen","2013","46-65","(Fach-)Abitur","336","0.541602729075366","0.503560424576181","0.57964503357455"
"Einige Sorgen","2013","46-65","AkademikerIn","1061","0.558151548521576","0.535750939206231","0.58055215783692"
"Einige Sorgen","2013","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","2013","66","Hauptschule","","","",""
"Einige Sorgen","2013","66","Realschule","","","",""
"Einige Sorgen","2013","66","(Fach-)Abitur","","","",""
"Einige Sorgen","2013","66","AkademikerIn","","","",""
"Keine Sorgen","2013","17-29","(noch) kein Abschluss","67","0.269754896546982","0.218044976250084","0.321464816843879"
"Keine Sorgen","2013","17-29","Hauptschule","92","0.292397630859253","0.243246704678051","0.341548557040455"
"Keine Sorgen","2013","17-29","Realschule","191","0.363721917736376","0.32516469743251","0.402279138040242"
"Keine Sorgen","2013","17-29","(Fach-)Abitur","151","0.223233168888248","0.192140129400057","0.254326208376439"
"Keine Sorgen","2013","17-29","AkademikerIn","70","0.219074656306145","0.172579027291477","0.265570285320812"
"Keine Sorgen","2013","30-45","(noch) kein Abschluss","14","","",""
"Keine Sorgen","2013","30-45","Hauptschule","149","0.19006557479358","0.163548430366035","0.216582719221125"
"Keine Sorgen","2013","30-45","Realschule","306","0.235373083655287","0.212776543464658","0.257969623845916"
"Keine Sorgen","2013","30-45","(Fach-)Abitur","125","0.20019426416371","0.168948159110921","0.231440369216499"
"Keine Sorgen","2013","30-45","AkademikerIn","198","0.200541679702613","0.177070904887622","0.224012454517603"
"Keine Sorgen","2013","46-65","(noch) kein Abschluss","18","","",""
"Keine Sorgen","2013","46-65","Hauptschule","382","0.151905375710839","0.13740585693904","0.166404894482638"
"Keine Sorgen","2013","46-65","Realschule","398","0.182469740848804","0.166626556305231","0.198312925392378"
"Keine Sorgen","2013","46-65","(Fach-)Abitur","127","0.190559694404532","0.160574054548503","0.220545334260561"
"Keine Sorgen","2013","46-65","AkademikerIn","362","0.188271320699569","0.170637572874457","0.205905068524681"
"Keine Sorgen","2013","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","2013","66","Hauptschule","","","",""
"Keine Sorgen","2013","66","Realschule","","","",""
"Keine Sorgen","2013","66","(Fach-)Abitur","","","",""
"Keine Sorgen","2013","66","AkademikerIn","","","",""
"Grosse Sorgen","2014","17-29","(noch) kein Abschluss","160","0.301059207460389","0.261783085621531","0.340335329299247"
"Grosse Sorgen","2014","17-29","Hauptschule","151","0.179653413886165","0.152377947374747","0.206928880397582"
"Grosse Sorgen","2014","17-29","Realschule","195","0.192621852730294","0.168093705751538","0.217149999709051"
"Grosse Sorgen","2014","17-29","(Fach-)Abitur","300","0.257427635152272","0.231267185471814","0.283588084832729"
