"plh0037","year","bildungsniveau","regtyp","n","percent","lower_confidence","upper_confidence"
"Keine Sorgen","2009","(noch) kein Abschluss","Staedtischer Raum","81","0.215189942118566","0.171699452654497","0.258680431582635"
"Keine Sorgen","2009","AkademikerIn","Laendlicher Raum","190","0.178028410774782","0.15652762339804","0.199529198151523"
"Keine Sorgen","2009","AkademikerIn","Staedtischer Raum","443","0.155893976831518","0.142467185053042","0.169320768609993"
"Keine Sorgen","2009","Hauptschule","Laendlicher Raum","404","0.176202464105036","0.160529490742681","0.19187543746739"
"Keine Sorgen","2009","Hauptschule","Staedtischer Raum","578","0.149646638947428","0.138453866916927","0.160839410977929"
"Keine Sorgen","2009","Realschule","Laendlicher Raum","378","0.188348010949147","0.171347902693379","0.205348119204915"
"Keine Sorgen","2009","Realschule","Staedtischer Raum","410","0.150841140202961","0.137493926015731","0.164188354390192"
"Einige Sorgen","2010","(Fach-)Abitur","Laendlicher Raum","450","0.543195067607873","0.508698559650901","0.577691575564844"
"Einige Sorgen","2010","(Fach-)Abitur","Staedtischer Raum","1164","0.504536563716944","0.483877579700034","0.525195547733854"
"Einige Sorgen","2010","(noch) kein Abschluss","Laendlicher Raum","119","0.508658253464594","0.444604432316582","0.572712074612606"
"Einige Sorgen","2010","(noch) kein Abschluss","Staedtischer Raum","251","0.511865602337667","0.469188938451689","0.554542266223645"
"Einige Sorgen","2010","AkademikerIn","Laendlicher Raum","820","0.558164911198782","0.532864440536586","0.583465381860978"
"Einige Sorgen","2010","AkademikerIn","Staedtischer Raum","2102","0.541646936423821","0.525966923510783","0.55732694933686"
"Einige Sorgen","2010","Hauptschule","Laendlicher Raum","1449","0.51033376621271","0.491619586142347","0.529047946283074"
"Einige Sorgen","2010","Hauptschule","Staedtischer Raum","2465","0.519469499342467","0.505197974762096","0.533741023922839"
"Einige Sorgen","2010","Realschule","Laendlicher Raum","1640","0.544728733153788","0.526703065027492","0.562754401280084"
"Einige Sorgen","2010","Realschule","Staedtischer Raum","2032","0.525108126890284","0.509326012397284","0.540890241383284"
"Grosse Sorgen","2010","(Fach-)Abitur","Laendlicher Raum","206","0.301008358497979","0.269242755640199","0.33277396135576"
"Grosse Sorgen","2010","(Fach-)Abitur","Staedtischer Raum","716","0.328169075230687","0.308767559779305","0.347570590682069"
"Grosse Sorgen","2010","(noch) kein Abschluss","Laendlicher Raum","64","0.263141143213122","0.206721972948052","0.319560313478192"
"Grosse Sorgen","2010","(noch) kein Abschluss","Staedtischer Raum","172","0.325415100145092","0.285413262582579","0.365416937707604"
"Grosse Sorgen","2010","AkademikerIn","Laendlicher Raum","380","0.223727586511588","0.20249592026802","0.244959252755156"
"Grosse Sorgen","2010","AkademikerIn","Staedtischer Raum","1152","0.272978165338575","0.258958879726499","0.286997450950652"
"Grosse Sorgen","2010","Hauptschule","Laendlicher Raum","774","0.303169471142463","0.285962679851718","0.320376262433208"
"Grosse Sorgen","2010","Hauptschule","Staedtischer Raum","1444","0.322289301729241","0.308939494965616","0.335639108492866"
"Grosse Sorgen","2010","Realschule","Laendlicher Raum","673","0.238860429110102","0.223426718147921","0.254294140072283"
"Grosse Sorgen","2010","Realschule","Staedtischer Raum","1144","0.300057555534293","0.285573942952724","0.314541168115862"
"Keine Sorgen","2010","(Fach-)Abitur","Laendlicher Raum","145","0.155796573894149","0.130681506978456","0.180911640809841"
"Keine Sorgen","2010","(Fach-)Abitur","Staedtischer Raum","370","0.167294361052369","0.151872270952304","0.182716451152434"
"Keine Sorgen","2010","(noch) kein Abschluss","Laendlicher Raum","51","0.228200603322284","0.174429273914441","0.281971932730127"
"Keine Sorgen","2010","(noch) kein Abschluss","Staedtischer Raum","104","0.162719297517242","0.131205709389122","0.194232885645362"
"Keine Sorgen","2010","AkademikerIn","Laendlicher Raum","280","0.21810750228963","0.197068455544916","0.239146549034344"
"Keine Sorgen","2010","AkademikerIn","Staedtischer Raum","625","0.185374898237603","0.173145852813516","0.19760394366169"
"Keine Sorgen","2010","Hauptschule","Laendlicher Raum","518","0.186496762644826","0.171915038947358","0.201078486342294"
"Keine Sorgen","2010","Hauptschule","Staedtischer Raum","799","0.158241198928292","0.147816020919435","0.16866637693715"
"Keine Sorgen","2010","Realschule","Laendlicher Raum","619","0.21641083773611","0.201505225415963","0.231316450056257"
"Keine Sorgen","2010","Realschule","Staedtischer Raum","670","0.174834317575422","0.162830279303727","0.186838355847118"
"Einige Sorgen","2011","(Fach-)Abitur","Laendlicher Raum","329","0.48719016982485","0.448435406303686","0.525944933346014"
"Einige Sorgen","2011","(Fach-)Abitur","Staedtischer Raum","933","0.525833957104996","0.502584877155946","0.549083037054047"
"Einige Sorgen","2011","(noch) kein Abschluss","Laendlicher Raum","83","0.594177373473071","0.517850809435281","0.670503937510862"
"Einige Sorgen","2011","(noch) kein Abschluss","Staedtischer Raum","200","0.557468314139515","0.507790239145502","0.607146389133529"
"Einige Sorgen","2011","AkademikerIn","Laendlicher Raum","742","0.555896689881068","0.529489773760927","0.582303606001209"
"Einige Sorgen","2011","AkademikerIn","Staedtischer Raum","1676","0.534216806966272","0.516936321685776","0.551497292246769"
"Einige Sorgen","2011","Hauptschule","Laendlicher Raum","1428","0.55238035837939","0.533332903597536","0.571427813161243"
"Einige Sorgen","2011","Hauptschule","Staedtischer Raum","2395","0.554474045229885","0.53977483365667","0.5691732568031"
"Einige Sorgen","2011","Realschule","Laendlicher Raum","1281","0.545212181927418","0.525070940661375","0.56535342319346"
"Einige Sorgen","2011","Realschule","Staedtischer Raum","1706","0.530931960459113","0.513423878831153","0.548440042087072"
"Grosse Sorgen","2011","(Fach-)Abitur","Laendlicher Raum","193","0.355154869822221","0.318049713878207","0.392260025766234"
"Grosse Sorgen","2011","(Fach-)Abitur","Staedtischer Raum","559","0.311509604987975","0.289947016422134","0.333072193553816"
"Grosse Sorgen","2011","(noch) kein Abschluss","Laendlicher Raum","45","0.211419061717877","0.147952534234471","0.274885589201283"
"Grosse Sorgen","2011","(noch) kein Abschluss","Staedtischer Raum","108","0.268593106275531","0.224261911676843","0.31292430087422"
"Grosse Sorgen","2011","AkademikerIn","Laendlicher Raum","388","0.275901392636596","0.252146425209175","0.299656360064018"
"Grosse Sorgen","2011","AkademikerIn","Staedtischer Raum","1001","0.298016898913472","0.282172016219175","0.313861781607769"
"Grosse Sorgen","2011","Hauptschule","Laendlicher Raum","761","0.287858848633545","0.270515374254227","0.305202323012863"
"Grosse Sorgen","2011","Hauptschule","Staedtischer Raum","1358","0.302969582659455","0.28937886767379","0.31656029764512"
"Grosse Sorgen","2011","Realschule","Laendlicher Raum","619","0.260997625365981","0.243233646832101","0.278761603899862"
"Grosse Sorgen","2011","Realschule","Staedtischer Raum","944","0.304372072095506","0.288228779739123","0.320515364451888"
"Keine Sorgen","2011","(Fach-)Abitur","Laendlicher Raum","117","0.15765496035293","0.129399883483992","0.185910037221867"
"Keine Sorgen","2011","(Fach-)Abitur","Staedtischer Raum","280","0.162656437907029","0.145473251412103","0.179839624401954"
"Keine Sorgen","2011","(noch) kein Abschluss","Laendlicher Raum","31","0.194403564809052","0.132891485344425","0.255915644273679"
"Keine Sorgen","2011","(noch) kein Abschluss","Staedtischer Raum","76","0.173938579584953","0.136025714245439","0.211851444924468"
"Keine Sorgen","2011","AkademikerIn","Laendlicher Raum","230","0.168201917482336","0.148322526953393","0.188081308011279"
"Keine Sorgen","2011","AkademikerIn","Staedtischer Raum","524","0.167766294120256","0.154821943738051","0.18071064450246"
"Keine Sorgen","2011","Hauptschule","Laendlicher Raum","429","0.159760792987066","0.145726199267476","0.173795386706655"
"Keine Sorgen","2011","Hauptschule","Staedtischer Raum","639","0.14255637211066","0.132216550854744","0.152896193366577"
"Keine Sorgen","2011","Realschule","Laendlicher Raum","448","0.193790192706601","0.177802382631505","0.209778002781698"
"Keine Sorgen","2011","Realschule","Staedtischer Raum","471","0.164695967445382","0.151683340523509","0.177708594367254"
"Einige Sorgen","2012","(Fach-)Abitur","Laendlicher Raum","341","0.475589014156286","0.43734361141215","0.513834416900423"
"Einige Sorgen","2012","(Fach-)Abitur","Staedtischer Raum","944","0.506496743825895","0.483172419253148","0.529821068398642"
"Einige Sorgen","2012","(noch) kein Abschluss","Laendlicher Raum","86","0.573685475393578","0.498226985292138","0.649143965495018"
"Einige Sorgen","2012","(noch) kein Abschluss","Staedtischer Raum","184","0.503548384952156","0.452875998574054","0.554220771330257"
"Einige Sorgen","2012","AkademikerIn","Laendlicher Raum","756","0.524258837237316","0.497890561771655","0.550627112702977"
"Einige Sorgen","2012","AkademikerIn","Staedtischer Raum","1776","0.533342006616043","0.516200793022096","0.550483220209989"
"Einige Sorgen","2012","Hauptschule","Laendlicher Raum","1454","0.530608193973814","0.511783802879896","0.549432585067732"
"Einige Sorgen","2012","Hauptschule","Staedtischer Raum","2275","0.551792166777894","0.536739510441847","0.566844823113941"
"Einige Sorgen","2012","Realschule","Laendlicher Raum","1293","0.528483339735046","0.508292089256281","0.548674590213811"
"Einige Sorgen","2012","Realschule","Staedtischer Raum","1713","0.560168791233973","0.542633367739339","0.577704214728606"
"Grosse Sorgen","2012","(Fach-)Abitur","Laendlicher Raum","169","0.298319061833368","0.263281184919557","0.333356938747179"
"Grosse Sorgen","2012","(Fach-)Abitur","Staedtischer Raum","499","0.296077674600471","0.274779570942364","0.317375778258579"
"Grosse Sorgen","2012","(noch) kein Abschluss","Laendlicher Raum","34","0.162765014304284","0.106438829822227","0.219091198786341"
"Grosse Sorgen","2012","(noch) kein Abschluss","Staedtischer Raum","119","0.295268451653837","0.249037517377391","0.341499385930283"
"Grosse Sorgen","2012","AkademikerIn","Laendlicher Raum","372","0.285553982112519","0.261705963463344","0.309402000761694"
"Grosse Sorgen","2012","AkademikerIn","Staedtischer Raum","897","0.276902511399564","0.261528004679909","0.29227701811922"
"Grosse Sorgen","2012","Hauptschule","Laendlicher Raum","737","0.283011905998135","0.266020687135096","0.300003124861174"
"Grosse Sorgen","2012","Hauptschule","Staedtischer Raum","1237","0.289563969702029","0.275835554351731","0.303292385052328"
"Grosse Sorgen","2012","Realschule","Laendlicher Raum","567","0.249685369994971","0.232178145524867","0.267192594465076"
"Grosse Sorgen","2012","Realschule","Staedtischer Raum","849","0.26447707616776","0.248895696601884","0.280058455733637"
"Keine Sorgen","2012","(Fach-)Abitur","Laendlicher Raum","145","0.226091924010345","0.194057667029379","0.258126180991312"
"Keine Sorgen","2012","(Fach-)Abitur","Staedtischer Raum","322","0.197425581573634","0.178855230869353","0.215995932277914"
"Keine Sorgen","2012","(noch) kein Abschluss","Laendlicher Raum","45","0.263549510302138","0.196327885834624","0.330771134769652"
"Keine Sorgen","2012","(noch) kein Abschluss","Staedtischer Raum","71","0.201183163394008","0.160554577075291","0.241811749712724"
"Keine Sorgen","2012","AkademikerIn","Laendlicher Raum","250","0.190187180650165","0.169466385074069","0.210907976226261"
"Keine Sorgen","2012","AkademikerIn","Staedtischer Raum","581","0.189755481984393","0.176283095497308","0.203227868471478"
"Keine Sorgen","2012","Hauptschule","Laendlicher Raum","509","0.186379900028051","0.17169142934863","0.201068370707472"
"Keine Sorgen","2012","Hauptschule","Staedtischer Raum","681","0.158643863520077","0.147585592436478","0.169702134603675"
"Keine Sorgen","2012","Realschule","Laendlicher Raum","488","0.221831290269983","0.205025949269374","0.238636631270591"
"Keine Sorgen","2012","Realschule","Staedtischer Raum","516","0.175354132598267","0.161920126860903","0.188788138335631"
"Einige Sorgen","2013","(Fach-)Abitur","Laendlicher Raum","301","0.51018020460219","0.469911542033251","0.55044886717113"
"Einige Sorgen","2013","(Fach-)Abitur","Staedtischer Raum","876","0.533011874946304","0.508672036754545","0.557351713138062"
"Einige Sorgen","2013","(noch) kein Abschluss","Laendlicher Raum","77","0.526170377018138","0.448066504743579","0.604274249292697"
"Einige Sorgen","2013","(noch) kein Abschluss","Staedtischer Raum","164","0.496782009705508","0.442255482372887","0.551308537038128"
"Einige Sorgen","2013","AkademikerIn","Laendlicher Raum","711","0.541742891261928","0.514720254809524","0.568765527714332"
"Einige Sorgen","2013","AkademikerIn","Staedtischer Raum","1705","0.533021027355143","0.515581783278165","0.550460271432121"
"Einige Sorgen","2013","Hauptschule","Laendlicher Raum","1321","0.552026540626969","0.532221891929167","0.571831189324771"
"Einige Sorgen","2013","Hauptschule","Staedtischer Raum","2038","0.551098279952603","0.535166278640733","0.567030281264474"
"Einige Sorgen","2013","Realschule","Laendlicher Raum","1205","0.539226772685942","0.518244728658111","0.560208816713772"
"Einige Sorgen","2013","Realschule","Staedtischer Raum","1547","0.520411169665803","0.502079372650041","0.538742966681565"
"Grosse Sorgen","2013","(Fach-)Abitur","Laendlicher Raum","155","0.280958928337333","0.244752514963103","0.317165341711563"
"Grosse Sorgen","2013","(Fach-)Abitur","Staedtischer Raum","423","0.266947992196847","0.245366719671026","0.288529264722669"
"Grosse Sorgen","2013","(noch) kein Abschluss","Laendlicher Raum","37","0.168848813107758","0.110250206989075","0.227447419226441"
"Grosse Sorgen","2013","(noch) kein Abschluss","Staedtischer Raum","81","0.209468127096396","0.165090354849134","0.253845899343659"
"Grosse Sorgen","2013","AkademikerIn","Laendlicher Raum","334","0.251297346346644","0.227772589673074","0.274822103020215"
"Grosse Sorgen","2013","AkademikerIn","Staedtischer Raum","822","0.264488827881904","0.249071641409845","0.279906014353963"
"Grosse Sorgen","2013","Hauptschule","Laendlicher Raum","621","0.258919523176105","0.241474316979571","0.276364729372639"
"Grosse Sorgen","2013","Hauptschule","Staedtischer Raum","1015","0.264632690499832","0.250502302832311","0.278763078167353"
"Grosse Sorgen","2013","Realschule","Laendlicher Raum","465","0.215014539930004","0.197721028989875","0.232308050870134"
"Grosse Sorgen","2013","Realschule","Staedtischer Raum","756","0.267989149023047","0.251736858785941","0.284241439260153"
"Keine Sorgen","2013","(Fach-)Abitur","Laendlicher Raum","136","0.208860867060477","0.176116077066829","0.241605657054125"
"Keine Sorgen","2013","(Fach-)Abitur","Staedtischer Raum","315","0.200040132856849","0.18052421449229","0.219556051221408"
"Keine Sorgen","2013","(noch) kein Abschluss","Laendlicher Raum","43","0.304980809874104","0.232964159196294","0.376997460551913"
"Keine Sorgen","2013","(noch) kein Abschluss","Staedtischer Raum","78","0.293749863198096","0.244077486676896","0.343422239719296"
"Keine Sorgen","2013","AkademikerIn","Laendlicher Raum","261","0.206959762391428","0.184987889762628","0.228931635020229"
"Keine Sorgen","2013","AkademikerIn","Staedtischer Raum","617","0.202490144762954","0.188443364230142","0.216536925295765"
"Keine Sorgen","2013","Hauptschule","Laendlicher Raum","480","0.189053936196926","0.173460211280823","0.204647661113029"
"Keine Sorgen","2013","Hauptschule","Staedtischer Raum","691","0.184269029547565","0.171850224173243","0.196687834921886"
"Keine Sorgen","2013","Realschule","Laendlicher Raum","498","0.245758687384054","0.22763577253995","0.263881602228157"
"Keine Sorgen","2013","Realschule","Staedtischer Raum","550","0.21159968131115","0.196612218951086","0.226587143671215"
"Einige Sorgen","2014","(Fach-)Abitur","Laendlicher Raum","553","0.494106222163954","0.463617602639414","0.524594841688494"
"Einige Sorgen","2014","(Fach-)Abitur","Staedtischer Raum","1552","0.541823131543631","0.523657750155642","0.55998851293162"
"Einige Sorgen","2014","(noch) kein Abschluss","Laendlicher Raum","145","0.457663414691681","0.4025584388331","0.512768390550263"
"Einige Sorgen","2014","(noch) kein Abschluss","Staedtischer Raum","333","0.459114816425538","0.421604870264012","0.496624762587064"
"Einige Sorgen","2014","AkademikerIn","Laendlicher Raum","946","0.581967122665127","0.558630183492273","0.605304061837982"
"Einige Sorgen","2014","AkademikerIn","Staedtischer Raum","2347","0.523361193301319","0.508757075094032","0.537965311508605"
"Einige Sorgen","2014","Hauptschule","Laendlicher Raum","1659","0.537909789444883","0.520359456809261","0.555460122080504"
"Einige Sorgen","2014","Hauptschule","Staedtischer Raum","2649","0.530265126312387","0.516490604156639","0.544039648468135"
"Einige Sorgen","2014","Realschule","Laendlicher Raum","1614","0.536397154174719","0.51845069411245","0.554343614236987"
"Einige Sorgen","2014","Realschule","Staedtischer Raum","2088","0.540982405758725","0.52531680488763","0.556648006629821"
"Grosse Sorgen","2014","(Fach-)Abitur","Laendlicher Raum","266","0.290357846677768","0.262676678349788","0.318039015005749"
"Grosse Sorgen","2014","(Fach-)Abitur","Staedtischer Raum","833","0.272838328034998","0.256599026380403","0.289077629689593"
"Grosse Sorgen","2014","(noch) kein Abschluss","Laendlicher Raum","85","0.281351099053558","0.231615659805655","0.331086538301462"
"Grosse Sorgen","2014","(noch) kein Abschluss","Staedtischer Raum","183","0.278042568847303","0.244318133594674","0.311767004099932"
"Grosse Sorgen","2014","AkademikerIn","Laendlicher Raum","455","0.230339112239273","0.210417567903785","0.250260656574761"
"Grosse Sorgen","2014","AkademikerIn","Staedtischer Raum","1347","0.289101706805008","0.275845815164106","0.302357598445911"
"Grosse Sorgen","2014","Hauptschule","Laendlicher Raum","819","0.268660961094449","0.253057213934568","0.284264708254331"
"Grosse Sorgen","2014","Hauptschule","Staedtischer Raum","1486","0.303831997422133","0.291138614242635","0.316525380601631"
"Grosse Sorgen","2014","Realschule","Laendlicher Raum","702","0.228392142723255","0.213284336080559","0.243499949365952"
"Grosse Sorgen","2014","Realschule","Staedtischer Raum","1047","0.263739914278984","0.249886896883228","0.277592931674739"
"Keine Sorgen","2014","(Fach-)Abitur","Laendlicher Raum","214","0.215535931158277","0.190460737350399","0.240611124966156"
"Keine Sorgen","2014","(Fach-)Abitur","Staedtischer Raum","505","0.185338540421371","0.171171777555932","0.199505303286811"
"Keine Sorgen","2014","(noch) kein Abschluss","Laendlicher Raum","84","0.26098548625476","0.212409913618573","0.309561058890948"
"Keine Sorgen","2014","(noch) kein Abschluss","Staedtischer Raum","162","0.262842614727159","0.229709577842418","0.2959756516119"
"Keine Sorgen","2014","AkademikerIn","Laendlicher Raum","315","0.187693765095599","0.169219198206821","0.206168331984378"
"Keine Sorgen","2014","AkademikerIn","Staedtischer Raum","799","0.187537099893673","0.176123431545055","0.198950768242291"
"Keine Sorgen","2014","Hauptschule","Laendlicher Raum","622","0.193429249460668","0.179524935942595","0.207333562978741"
"Keine Sorgen","2014","Hauptschule","Staedtischer Raum","908","0.16590287626548","0.155635987034243","0.176169765496717"
"Keine Sorgen","2014","Realschule","Laendlicher Raum","650","0.235210703102026","0.219946928000596","0.250474478203455"
"Keine Sorgen","2014","Realschule","Staedtischer Raum","752","0.195277679962291","0.182815611072882","0.2077397488517"
"Einige Sorgen","2015","(Fach-)Abitur","Laendlicher Raum","522","0.504973085750984","0.473573990500215","0.536372181001753"
"Einige Sorgen","2015","(Fach-)Abitur","Staedtischer Raum","1426","0.536327515758216","0.517362432348127","0.555292599168304"
"Einige Sorgen","2015","(noch) kein Abschluss","Laendlicher Raum","119","0.466616956349329","0.406323514303672","0.526910398394985"
"Einige Sorgen","2015","(noch) kein Abschluss","Staedtischer Raum","253","0.464269863935366","0.422360899765732","0.506178828104999"
"Einige Sorgen","2015","AkademikerIn","Laendlicher Raum","944","0.547557173576792","0.523526492637617","0.571587854515967"
"Einige Sorgen","2015","AkademikerIn","Staedtischer Raum","2285","0.551133075437683","0.536085530583506","0.566180620291861"
"Einige Sorgen","2015","Hauptschule","Laendlicher Raum","1526","0.551099762530736","0.532725965229891","0.569473559831581"
"Einige Sorgen","2015","Hauptschule","Staedtischer Raum","2424","0.542538905974503","0.527960468377771","0.557117343571236"
"Einige Sorgen","2015","Realschule","Laendlicher Raum","1647","0.579448203789834","0.561215594630923","0.597680812948745"
"Einige Sorgen","2015","Realschule","Staedtischer Raum","1994","0.55471508555413","0.538576239280575","0.570853931827685"
"Grosse Sorgen","2015","(Fach-)Abitur","Laendlicher Raum","239","0.271083429655091","0.243167055533232","0.298999803776949"
"Grosse Sorgen","2015","(Fach-)Abitur","Staedtischer Raum","727","0.267198887718682","0.250370425247257","0.284027350190107"
"Grosse Sorgen","2015","(noch) kein Abschluss","Laendlicher Raum","78","0.249633629230771","0.197326794144653","0.301940464316889"
"Grosse Sorgen","2015","(noch) kein Abschluss","Staedtischer Raum","167","0.289570496848287","0.251456342250717","0.327684651445857"
"Grosse Sorgen","2015","AkademikerIn","Laendlicher Raum","411","0.258995655711228","0.237844889533484","0.280146421888971"
"Grosse Sorgen","2015","AkademikerIn","Staedtischer Raum","1208","0.273657285806272","0.260169119679201","0.287145451933344"
"Grosse Sorgen","2015","Hauptschule","Laendlicher Raum","684","0.255435973501871","0.239325772981297","0.271546174022444"
"Grosse Sorgen","2015","Hauptschule","Staedtischer Raum","1218","0.278580816466404","0.265462203991506","0.291699428941303"
"Grosse Sorgen","2015","Realschule","Laendlicher Raum","602","0.212202267376145","0.197100974199111","0.22730356055318"
"Grosse Sorgen","2015","Realschule","Staedtischer Raum","1017","0.276409357189773","0.261886858467633","0.290931855911913"
"Keine Sorgen","2015","(Fach-)Abitur","Laendlicher Raum","213","0.223943484593925","0.197762588740408","0.250124380447442"
"Keine Sorgen","2015","(Fach-)Abitur","Staedtischer Raum","503","0.196473596523102","0.181362839257616","0.211584353788588"
"Keine Sorgen","2015","(noch) kein Abschluss","Laendlicher Raum","66","0.283749414419901","0.229265262055252","0.33823356678455"
"Keine Sorgen","2015","(noch) kein Abschluss","Staedtischer Raum","124","0.246159639216348","0.209960623860747","0.282358654571948"
"Keine Sorgen","2015","AkademikerIn","Laendlicher Raum","293","0.19344717071198","0.174376450792471","0.212517890631489"
"Keine Sorgen","2015","AkademikerIn","Staedtischer Raum","704","0.175209638756044","0.163708803246172","0.186710474265916"
"Keine Sorgen","2015","Hauptschule","Laendlicher Raum","605","0.193464263967393","0.178872053781833","0.208056474152954"
"Keine Sorgen","2015","Hauptschule","Staedtischer Raum","844","0.178880277559092","0.167665183295328","0.190095371822857"
"Keine Sorgen","2015","Realschule","Laendlicher Raum","567","0.208349528834021","0.193349407762814","0.223349649905228"
"Keine Sorgen","2015","Realschule","Staedtischer Raum","632","0.168875557256097","0.156709918111341","0.181041196400854"
"Einige Sorgen","2016","(Fach-)Abitur","Laendlicher Raum","521","0.490790161293753","0.459522984860677","0.522057337726829"
"Einige Sorgen","2016","(Fach-)Abitur","Staedtischer Raum","1409","0.523145352227451","0.5042108973089","0.542079807146002"
"Einige Sorgen","2016","(noch) kein Abschluss","Laendlicher Raum","116","0.412353120783528","0.348175039142245","0.476531202424811"
"Einige Sorgen","2016","(noch) kein Abschluss","Staedtischer Raum","267","0.469615044926875","0.428893262091783","0.510336827761968"
"Einige Sorgen","2016","AkademikerIn","Laendlicher Raum","892","0.545041057800667","0.521028203726515","0.56905391187482"
"Einige Sorgen","2016","AkademikerIn","Staedtischer Raum","2196","0.513290624856346","0.498197857304723","0.528383392407969"
"Einige Sorgen","2016","Hauptschule","Laendlicher Raum","1420","0.520952950703032","0.502088783759383","0.539817117646681"
"Einige Sorgen","2016","Hauptschule","Staedtischer Raum","2219","0.527765480147692","0.512696039045114","0.542834921250271"
"Einige Sorgen","2016","Realschule","Laendlicher Raum","1452","0.543671679483328","0.524686074865939","0.562657284100717"
"Einige Sorgen","2016","Realschule","Staedtischer Raum","1782","0.512841293856877","0.495930505949422","0.529752081764332"
"Grosse Sorgen","2016","(Fach-)Abitur","Laendlicher Raum","281","0.314517978497348","0.285476874679462","0.343559082315234"
"Grosse Sorgen","2016","(Fach-)Abitur","Staedtischer Raum","831","0.302746257657923","0.285328853465488","0.320163661850358"
"Grosse Sorgen","2016","(noch) kein Abschluss","Laendlicher Raum","55","0.229111457896528","0.174319972889367","0.283902942903689"
"Grosse Sorgen","2016","(noch) kein Abschluss","Staedtischer Raum","174","0.292494547967365","0.255376599237146","0.329612496697584"
"Grosse Sorgen","2016","AkademikerIn","Laendlicher Raum","510","0.301733001452689","0.279598729865538","0.32386727303984"
"Grosse Sorgen","2016","AkademikerIn","Staedtischer Raum","1395","0.329098759646901","0.314909988577311","0.34328753071649"
"Grosse Sorgen","2016","Hauptschule","Laendlicher Raum","768","0.305155951126065","0.287767780689546","0.322544121562584"
"Grosse Sorgen","2016","Hauptschule","Staedtischer Raum","1331","0.324251985940977","0.310122332784092","0.338381639097863"
"Grosse Sorgen","2016","Realschule","Laendlicher Raum","692","0.262741674438329","0.245965548023387","0.27951780085327"
"Grosse Sorgen","2016","Realschule","Staedtischer Raum","1020","0.309713393305263","0.294069968760944","0.325356817849582"
"Keine Sorgen","2016","(Fach-)Abitur","Laendlicher Raum","180","0.194691860208899","0.169926349469641","0.219457370948157"
"Keine Sorgen","2016","(Fach-)Abitur","Staedtischer Raum","433","0.174108390114626","0.159732988434499","0.188483791794753"
"Keine Sorgen","2016","(noch) kein Abschluss","Laendlicher Raum","55","0.358535421319944","0.296011494602094","0.421059348037793"
"Keine Sorgen","2016","(noch) kein Abschluss","Staedtischer Raum","136","0.237890407105759","0.203148203323766","0.272632610887753"
