"plh0037","year","alter_gr","sex","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","2009","16-34 Jahre alt","maennlich","439","0.240933940694845","0.22178524854658","0.260082632843111"
"Grosse Sorgen","2009","16-34 Jahre alt","weiblich","571","0.287816650524087","0.268308247864248","0.307325053183925"
"Grosse Sorgen","2009","35-65 Jahre alt","maennlich","1245","0.266971870667416","0.25433682492817","0.279606916406661"
"Grosse Sorgen","2009","35-65 Jahre alt","weiblich","1541","0.304827131491646","0.292260844534339","0.317393418448953"
"Grosse Sorgen","2009","66 und älter","maennlich","560","0.285852415673167","0.265981247996398","0.305723583349937"
"Grosse Sorgen","2009","66 und älter","weiblich","688","0.315755100025062","0.296327621040173","0.335182579009952"
"Einige Sorgen","2009","16-34 Jahre alt","maennlich","966","0.505536646951128","0.483149759533457","0.527923534368799"
"Einige Sorgen","2009","16-34 Jahre alt","weiblich","1169","0.550991217302658","0.529558975430049","0.572423459175267"
"Einige Sorgen","2009","35-65 Jahre alt","maennlich","2610","0.552174799519924","0.53797192332439","0.566377675715459"
"Einige Sorgen","2009","35-65 Jahre alt","weiblich","3008","0.58051805986682","0.567047108824547","0.593989010909093"
"Einige Sorgen","2009","66 und älter","maennlich","1079","0.536861212957686","0.514930888351269","0.558791537564103"
"Einige Sorgen","2009","66 und älter","weiblich","1188","0.536590496526027","0.515748494554241","0.557432498497813"
"Keine Sorgen","2009","16-34 Jahre alt","maennlich","511","0.253529412354027","0.234050223699125","0.273008601008928"
"Keine Sorgen","2009","16-34 Jahre alt","weiblich","329","0.161192132173255","0.145347906725156","0.177036357621354"
"Keine Sorgen","2009","35-65 Jahre alt","maennlich","854","0.18085332981266","0.169860035994534","0.191846623630786"
"Keine Sorgen","2009","35-65 Jahre alt","weiblich","606","0.114654808641534","0.105957473417681","0.123352143865387"
"Keine Sorgen","2009","66 und älter","maennlich","347","0.177286371369147","0.160489805773658","0.194082936964635"
"Keine Sorgen","2009","66 und älter","weiblich","323","0.147654403448911","0.132826951035417","0.162481855862404"
"Grosse Sorgen","2010","16-34 Jahre alt","maennlich","656","0.25932129730458","0.243021050786241","0.275621543822919"
"Grosse Sorgen","2010","16-34 Jahre alt","weiblich","1088","0.296328750743482","0.28179089736212","0.310866604124843"
"Grosse Sorgen","2010","35-65 Jahre alt","maennlich","1645","0.270681820484016","0.259633774373073","0.281729866594959"
"Grosse Sorgen","2010","35-65 Jahre alt","weiblich","2275","0.317447729845006","0.306652998543278","0.328242461146733"
"Grosse Sorgen","2010","66 und älter","maennlich","542","0.299908679140214","0.279444618525729","0.320372739754699"
"Grosse Sorgen","2010","66 und älter","weiblich","666","0.327997846758256","0.307970436101102","0.34802525741541"
"Einige Sorgen","2010","16-34 Jahre alt","maennlich","1373","0.482337611652119","0.463752763317478","0.50092245998676"
"Einige Sorgen","2010","16-34 Jahre alt","weiblich","2068","0.538473326385178","0.522602154813453","0.554344497956902"
"Einige Sorgen","2010","35-65 Jahre alt","maennlich","3329","0.531159963435085","0.518751373693689","0.543568553176482"
"Einige Sorgen","2010","35-65 Jahre alt","weiblich","3897","0.545547400770603","0.534000423597225","0.557094377943981"
"Einige Sorgen","2010","66 und älter","maennlich","990","0.48887109082121","0.466546559491661","0.51119562215076"
"Einige Sorgen","2010","66 und älter","weiblich","1110","0.520884099979371","0.499573542221513","0.542194657737229"
"Keine Sorgen","2010","16-34 Jahre alt","maennlich","748","0.2583410910433","0.242060918447153","0.274621263639448"
"Keine Sorgen","2010","16-34 Jahre alt","weiblich","634","0.165197922871341","0.153375063122002","0.177020782620679"
"Keine Sorgen","2010","35-65 Jahre alt","maennlich","1239","0.198158216080898","0.188246524085668","0.208069908076128"
"Keine Sorgen","2010","35-65 Jahre alt","weiblich","971","0.137004869384391","0.12903080128842","0.144978937480362"
"Keine Sorgen","2010","66 und älter","maennlich","394","0.211220230038576","0.192991114940402","0.22944934513675"
"Keine Sorgen","2010","66 und älter","weiblich","335","0.151118053262373","0.135839374556518","0.166396731968228"
"Grosse Sorgen","2011","16-34 Jahre alt","maennlich","453","0.221351949086491","0.203225078198285","0.239478819974697"
"Grosse Sorgen","2011","16-34 Jahre alt","weiblich","677","0.300081960646462","0.28112857702685","0.319035344266074"
"Grosse Sorgen","2011","35-65 Jahre alt","maennlich","1496","0.277980848297704","0.265886474709077","0.29007522188633"
"Grosse Sorgen","2011","35-65 Jahre alt","weiblich","2023","0.339421450576408","0.327425134782029","0.351417766370786"
"Grosse Sorgen","2011","66 und älter","maennlich","672","0.263663149473686","0.246169383516506","0.281156915430867"
"Grosse Sorgen","2011","66 und älter","weiblich","803","0.315539140354585","0.297781363464411","0.33329691724476"
"Einige Sorgen","2011","16-34 Jahre alt","maennlich","1006","0.522091817005938","0.500281788040205","0.543901845971671"
"Einige Sorgen","2011","16-34 Jahre alt","weiblich","1214","0.541660654931657","0.521054335385349","0.562266974477965"
"Einige Sorgen","2011","35-65 Jahre alt","maennlich","2860","0.54706867316742","0.533630547877243","0.560506798457596"
"Einige Sorgen","2011","35-65 Jahre alt","weiblich","3293","0.546098006836804","0.533484601439257","0.558711412234352"
"Einige Sorgen","2011","66 und älter","maennlich","1278","0.544297643854278","0.524524342255523","0.564070945453033"
"Einige Sorgen","2011","66 und älter","weiblich","1428","0.539707668487617","0.520662543323265","0.55875279365197"
"Keine Sorgen","2011","16-34 Jahre alt","maennlich","556","0.256556233907571","0.237487321942431","0.275625145872712"
"Keine Sorgen","2011","16-34 Jahre alt","weiblich","355","0.158257384421881","0.143163018833951","0.17335175000981"
"Keine Sorgen","2011","35-65 Jahre alt","maennlich","915","0.174950478534877","0.164693979142213","0.185206977927541"
"Keine Sorgen","2011","35-65 Jahre alt","weiblich","669","0.114480542586788","0.106414121167842","0.122546964005734"
"Keine Sorgen","2011","66 und älter","maennlich","487","0.192039206672036","0.176400154750644","0.207678258593428"
"Keine Sorgen","2011","66 und älter","weiblich","400","0.144753191157797","0.13130860398022","0.158197778335374"
"Grosse Sorgen","2012","16-34 Jahre alt","maennlich","414","0.222351696478189","0.203994066281989","0.24070932667439"
"Grosse Sorgen","2012","16-34 Jahre alt","weiblich","604","0.270847446410296","0.252097762782686","0.289597130037906"
"Grosse Sorgen","2012","35-65 Jahre alt","maennlich","1282","0.254856865673358","0.242968911784048","0.266744819562669"
"Grosse Sorgen","2012","35-65 Jahre alt","weiblich","1864","0.315037203912349","0.303266484603544","0.326807923221153"
"Grosse Sorgen","2012","66 und älter","maennlich","670","0.267573431955165","0.250289149297728","0.284857714612603"
"Grosse Sorgen","2012","66 und älter","weiblich","788","0.30441706006845","0.286988891201397","0.321845228935503"
"Einige Sorgen","2012","16-34 Jahre alt","maennlich","959","0.481776039833381","0.459717024529554","0.503835055137208"
"Einige Sorgen","2012","16-34 Jahre alt","weiblich","1150","0.530234607234318","0.50917758695072","0.551291627517916"
"Einige Sorgen","2012","35-65 Jahre alt","maennlich","2842","0.539314668300049","0.525717063981016","0.552912272619083"
"Einige Sorgen","2012","35-65 Jahre alt","weiblich","3354","0.560686864479268","0.548111057152633","0.573262671805903"
"Einige Sorgen","2012","66 und älter","maennlich","1321","0.519342200801335","0.499835104658753","0.538849296943917"
"Einige Sorgen","2012","66 und älter","weiblich","1478","0.544418439007693","0.525556241554065","0.563280636461321"
"Keine Sorgen","2012","16-34 Jahre alt","maennlich","598","0.29587226368843","0.275721911920227","0.316022615456632"
"Keine Sorgen","2012","16-34 Jahre alt","weiblich","404","0.198917946355386","0.18207578376788","0.215760108942891"
"Keine Sorgen","2012","35-65 Jahre alt","maennlich","1038","0.205828466026592","0.194799140174741","0.216857791878444"
"Keine Sorgen","2012","35-65 Jahre alt","weiblich","765","0.124275931608383","0.115916711780309","0.132635151436458"
"Keine Sorgen","2012","66 und älter","maennlich","529","0.2130843672435","0.197096604242221","0.229072130244779"
"Keine Sorgen","2012","66 und älter","weiblich","412","0.151164500923857","0.137597636691955","0.164731365155758"
"Grosse Sorgen","2013","16-34 Jahre alt","maennlich","359","0.199151274224868","0.180327037157766","0.217975511291971"
"Grosse Sorgen","2013","16-34 Jahre alt","weiblich","533","0.271249445868179","0.251571345425351","0.290927546311006"
"Grosse Sorgen","2013","35-65 Jahre alt","maennlich","1097","0.238999902713346","0.226820419653972","0.25117938577272"
"Grosse Sorgen","2013","35-65 Jahre alt","weiblich","1588","0.290383948003238","0.278401319005738","0.302366577000738"
"Grosse Sorgen","2013","66 und älter","maennlich","583","0.248542453388229","0.231227183811896","0.265857722964561"
"Grosse Sorgen","2013","66 und älter","weiblich","685","0.267078809652542","0.249936817056369","0.284220802248715"
"Einige Sorgen","2013","16-34 Jahre alt","maennlich","825","0.474271093588275","0.450734432679702","0.497807754496848"
"Einige Sorgen","2013","16-34 Jahre alt","weiblich","1062","0.5328683041823","0.510786278712874","0.554950329651727"
"Einige Sorgen","2013","35-65 Jahre alt","maennlich","2561","0.533333418077885","0.519085861607743","0.547580974548027"
"Einige Sorgen","2013","35-65 Jahre alt","weiblich","3123","0.571375785477907","0.558312471611564","0.584439099344251"
"Einige Sorgen","2013","66 und älter","maennlich","1268","0.516748451409485","0.496726658694578","0.536770244124393"
"Einige Sorgen","2013","66 und älter","weiblich","1376","0.536456899692433","0.51713608539338","0.555777713991487"
"Keine Sorgen","2013","16-34 Jahre alt","maennlich","545","0.326577632186857","0.304472781735894","0.348682482637819"
"Keine Sorgen","2013","16-34 Jahre alt","weiblich","366","0.195882249949521","0.178316501445688","0.213447998453355"
"Keine Sorgen","2013","35-65 Jahre alt","maennlich","1052","0.227666679208769","0.215691286616383","0.239642071801155"
"Keine Sorgen","2013","35-65 Jahre alt","weiblich","802","0.138240266518854","0.129129299496186","0.147351233541523"
"Keine Sorgen","2013","66 und älter","maennlich","542","0.234709095202286","0.217728419131643","0.251689771272929"
"Keine Sorgen","2013","66 und älter","weiblich","498","0.196464290655024","0.181070082622345","0.211858498687704"
"Grosse Sorgen","2014","16-34 Jahre alt","maennlich","630","0.211859892661212","0.197173886798838","0.226545898523585"
"Grosse Sorgen","2014","16-34 Jahre alt","weiblich","950","0.262387466224747","0.247974514612921","0.276800417836572"
"Grosse Sorgen","2014","35-65 Jahre alt","maennlich","1779","0.244531070277904","0.234478132218458","0.25458400833735"
"Grosse Sorgen","2014","35-65 Jahre alt","weiblich","2626","0.308218514485637","0.298410183860649","0.318026845110625"
"Grosse Sorgen","2014","66 und älter","maennlich","675","0.278129564784003","0.260328703748641","0.295930425819366"
"Grosse Sorgen","2014","66 und älter","weiblich","803","0.31891751456894","0.30076422723261","0.33707080190527"
"Einige Sorgen","2014","16-34 Jahre alt","maennlich","1427","0.488400618673326","0.470435474082247","0.506365763264404"
"Einige Sorgen","2014","16-34 Jahre alt","weiblich","1904","0.539303568102519","0.522973375273514","0.555633760931525"
"Einige Sorgen","2014","35-65 Jahre alt","maennlich","3688","0.532375990812523","0.52070587113863","0.544046110486415"
"Einige Sorgen","2014","35-65 Jahre alt","weiblich","4702","0.552914283130762","0.542353270296748","0.563475295964775"
"Einige Sorgen","2014","66 und älter","maennlich","1267","0.516598048059051","0.496745402708682","0.536450693409419"
"Einige Sorgen","2014","66 und älter","weiblich","1365","0.535236635653098","0.515809664296074","0.554663607010122"
"Keine Sorgen","2014","16-34 Jahre alt","maennlich","917","0.299739488665463","0.283273818623898","0.316205158707027"
"Keine Sorgen","2014","16-34 Jahre alt","weiblich","725","0.198308965672734","0.185245995660527","0.211371935684941"
"Keine Sorgen","2014","35-65 Jahre alt","maennlich","1555","0.223092938909573","0.213355491500107","0.232830386319039"
"Keine Sorgen","2014","35-65 Jahre alt","weiblich","1186","0.138867202383602","0.131521790108231","0.146212614658972"
"Keine Sorgen","2014","66 und älter","maennlich","492","0.205272387156946","0.189226555855115","0.221318218458777"
"Keine Sorgen","2014","66 und älter","weiblich","364","0.145845849777962","0.132098106751755","0.159593592804169"
"Grosse Sorgen","2015","16-34 Jahre alt","maennlich","545","0.20982262004011","0.194210321920792","0.225434918159428"
"Grosse Sorgen","2015","16-34 Jahre alt","weiblich","829","0.257604887902526","0.242215484079596","0.272994291725456"
"Grosse Sorgen","2015","35-65 Jahre alt","maennlich","1516","0.238032956070323","0.227631556112347","0.248434356028299"
"Grosse Sorgen","2015","35-65 Jahre alt","weiblich","2300","0.295589854922148","0.285541655742709","0.305638054101587"
"Grosse Sorgen","2015","66 und älter","maennlich","628","0.256922934216456","0.23939828655145","0.274447581881463"
"Grosse Sorgen","2015","66 und älter","weiblich","770","0.309215182923801","0.291152556774175","0.327277809073427"
"Einige Sorgen","2015","16-34 Jahre alt","maennlich","1268","0.483441408147743","0.464280764052521","0.502602052242965"
"Einige Sorgen","2015","16-34 Jahre alt","weiblich","1642","0.530626310609532","0.513064028251271","0.548188592967793"
"Einige Sorgen","2015","35-65 Jahre alt","maennlich","3525","0.551123777918824","0.538976106617738","0.56327144921991"
"Einige Sorgen","2015","35-65 Jahre alt","weiblich","4496","0.571408657272128","0.56051118488755","0.582306129656706"
"Einige Sorgen","2015","66 und älter","maennlich","1295","0.546765571497807","0.526799484641213","0.566731658354401"
"Einige Sorgen","2015","66 und älter","weiblich","1365","0.541902176448912","0.522429813395988","0.561374539501836"
"Keine Sorgen","2015","16-34 Jahre alt","maennlich","800","0.306735971812147","0.289054839492941","0.324417104131353"
"Keine Sorgen","2015","16-34 Jahre alt","weiblich","631","0.211768801487942","0.197391247937102","0.226146355038782"
"Keine Sorgen","2015","35-65 Jahre alt","maennlich","1399","0.210843266010853","0.200880804462486","0.220805727559221"
"Keine Sorgen","2015","35-65 Jahre alt","weiblich","1126","0.133001487805724","0.125523786770955","0.140479188840493"
"Keine Sorgen","2015","66 und älter","maennlich","465","0.196311494285737","0.180380324256077","0.212242664315396"
"Keine Sorgen","2015","66 und älter","weiblich","380","0.148882640627287","0.134970439357428","0.162794841897146"
"Grosse Sorgen","2016","16-34 Jahre alt","maennlich","559","0.229256559475368","0.212947701154527","0.245565417796208"
"Grosse Sorgen","2016","16-34 Jahre alt","weiblich","864","0.283067177700155","0.266987089670087","0.299147265730223"
"Grosse Sorgen","2016","35-65 Jahre alt","maennlich","1745","0.290124456608747","0.278820879681556","0.301428033535939"
"Grosse Sorgen","2016","35-65 Jahre alt","weiblich","2515","0.331144585314302","0.320610859941295","0.341678310687309"
"Grosse Sorgen","2016","66 und älter","maennlich","729","0.310085937683327","0.291268995299571","0.328902880067083"
"Grosse Sorgen","2016","66 und älter","weiblich","900","0.36642914820844","0.347263816040033","0.385594480376847"
"Einige Sorgen","2016","16-34 Jahre alt","maennlich","1283","0.492773343415116","0.473376440418287","0.512170246411945"
"Einige Sorgen","2016","16-34 Jahre alt","weiblich","1626","0.528673825116569","0.510855818470967","0.546491831762172"
"Einige Sorgen","2016","35-65 Jahre alt","maennlich","3235","0.511428875115921","0.498978307892535","0.523879442339307"
"Einige Sorgen","2016","35-65 Jahre alt","weiblich","4156","0.543265767664161","0.532116534688994","0.554415000639328"
"Einige Sorgen","2016","66 und älter","maennlich","1212","0.519988454639699","0.499663330212764","0.540313579066634"
"Einige Sorgen","2016","66 und älter","weiblich","1224","0.507310367707629","0.487424372495463","0.527196362919795"
"Keine Sorgen","2016","16-34 Jahre alt","maennlich","710","0.277970097109516","0.260588711782532","0.295351482436499"
"Keine Sorgen","2016","16-34 Jahre alt","weiblich","525","0.188258997183276","0.174305243733928","0.202212750632624"
"Keine Sorgen","2016","35-65 Jahre alt","maennlich","1212","0.198446668275332","0.188512746519581","0.208380590031083"
"Keine Sorgen","2016","35-65 Jahre alt","weiblich","997","0.125589647021537","0.118172419444629","0.133006874598444"
"Keine Sorgen","2016","66 und älter","maennlich","380","0.169925607676974","0.154646484056256","0.185204731297692"
"Keine Sorgen","2016","66 und älter","weiblich","304","0.126260484083931","0.113049095587711","0.13947187258015"
"Grosse Sorgen","2017","16-34 Jahre alt","maennlich","834","0.285764730300954","0.269344628353968","0.30218483224794"
"Grosse Sorgen","2017","16-34 Jahre alt","weiblich","1157","0.351774962978488","0.335437893114871","0.368112032842105"
"Grosse Sorgen","2017","35-65 Jahre alt","maennlich","2199","0.316908690651197","0.305921758230878","0.327895623071517"
