year,bula_h,ple0017,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Schleswig-Holstein,Yes,0.05640,32,510,0.03636,0.07645
2009,Schleswig-Holstein,No,0.78801,478,510,0.75250,0.82352
2009,Hamburg,No,0.88157,252,252,0.84160,0.92155
2009,Lower Saxony,Yes,0.04399,84,1633,0.03404,0.05393
2009,Lower Saxony,No,0.80404,1549,1633,0.78478,0.82330
2009,Bremen,No,0.90445,116,116,0.85072,0.95818
2009,North Rhine-Westphalia,Yes,0.03889,176,3628,0.03259,0.04518
2009,North Rhine-Westphalia,No,0.79809,3452,3628,0.78503,0.81116
2009,Hesse,Yes,0.03833,63,1217,0.02754,0.04912
2009,Hesse,No,0.78011,1154,1217,0.75683,0.80339
2009,"Rhineland-Palatinate, Saarland",Yes,0.04574,54,1024,0.03294,0.05854
2009,"Rhineland-Palatinate, Saarland",No,0.77808,970,1024,0.75262,0.80355
2009,Baden-Wuerttemberg,Yes,0.04727,114,2107,0.03821,0.05633
2009,Baden-Wuerttemberg,No,0.78202,1993,2107,0.76438,0.79965
2009,Bavaria,Yes,0.04819,137,2609,0.03997,0.05641
2009,Bavaria,No,0.79122,2472,2609,0.77563,0.80682
2009,Berlin,Yes,0.05493,46,683,0.03783,0.07203
2009,Berlin,No,0.81212,637,683,0.78281,0.84144
2009,Brandenburg,Yes,0.04047,38,789,0.02671,0.05423
2009,Brandenburg,No,0.81128,751,789,0.78396,0.83860
2009,Mecklenburg-Western Pomerania,No,0.84551,450,450,0.81208,0.87894
2009,Saxony,Yes,0.04196,64,1369,0.03133,0.05258
2009,Saxony,No,0.82379,1305,1369,0.80360,0.84398
2009,Saxony-Anhalt,Yes,0.04647,36,769,0.03158,0.06136
2009,Saxony-Anhalt,No,0.83817,733,769,0.81212,0.86422
2009,Thuringa,Yes,0.03905,43,823,0.02581,0.05229
2009,Thuringa,No,0.81103,780,823,0.78426,0.83779
2011,Schleswig-Holstein,Yes,0.04454,37,651,0.02868,0.06040
2011,Schleswig-Holstein,No,0.71200,614,651,0.67719,0.74681
2011,Hamburg,No,0.76604,291,291,0.71731,0.81477
2011,Lower Saxony,Yes,0.03331,94,1908,0.02526,0.04136
2011,Lower Saxony,No,0.72614,1814,1908,0.70612,0.74615
2011,Bremen,No,0.72839,121,121,0.64880,0.80797
2011,North Rhine-Westphalia,Yes,0.04350,233,4131,0.03728,0.04972
2011,North Rhine-Westphalia,No,0.72054,3898,4131,0.70686,0.73423
2011,Hesse,Yes,0.04747,88,1409,0.03636,0.05858
2011,Hesse,No,0.68631,1321,1409,0.66207,0.71054
2011,"Rhineland-Palatinate, Saarland",Yes,0.04794,71,1206,0.03588,0.06001
2011,"Rhineland-Palatinate, Saarland",No,0.70934,1135,1206,0.68370,0.73498
2011,Baden-Wuerttemberg,Yes,0.03779,144,2486,0.03029,0.04529
2011,Baden-Wuerttemberg,No,0.71098,2342,2486,0.69316,0.72880
2011,Bavaria,Yes,0.04492,185,3184,0.03772,0.05212
2011,Bavaria,No,0.72487,2999,3184,0.70935,0.74038
2011,Berlin,Yes,0.04736,50,781,0.03246,0.06227
2011,Berlin,No,0.75372,731,781,0.72348,0.78395
2011,Brandenburg,Yes,0.04309,47,882,0.02968,0.05649
2011,Brandenburg,No,0.74948,835,882,0.72087,0.77810
2011,Mecklenburg-Western Pomerania,Yes,0.04795,32,515,0.02948,0.06642
2011,Mecklenburg-Western Pomerania,No,0.75052,483,515,0.71311,0.78793
2011,Saxony,Yes,0.02774,51,1404,0.01915,0.03633
2011,Saxony,No,0.76498,1353,1404,0.74279,0.78717
2011,Saxony-Anhalt,Yes,0.04113,43,867,0.02790,0.05436
2011,Saxony-Anhalt,No,0.75959,824,867,0.73113,0.78805
2011,Thuringa,Yes,0.04269,56,884,0.02936,0.05603
2011,Thuringa,No,0.75492,828,884,0.72655,0.78329
2013,Schleswig-Holstein,Yes,0.06067,43,593,0.04144,0.07990
2013,Schleswig-Holstein,No,0.65657,550,593,0.61832,0.69482
2013,Hamburg,No,0.66270,289,289,0.60809,0.71730
2013,Lower Saxony,Yes,0.05021,123,1775,0.04004,0.06037
2013,Lower Saxony,No,0.66819,1652,1775,0.64628,0.69010
2013,Bremen,No,0.59872,110,110,0.50670,0.69074
2013,North Rhine-Westphalia,Yes,0.04189,244,3718,0.03545,0.04833
2013,North Rhine-Westphalia,No,0.64898,3474,3718,0.63364,0.66433
2013,Hesse,Yes,0.05643,96,1290,0.04383,0.06902
2013,Hesse,No,0.63008,1194,1290,0.60372,0.65643
2013,"Rhineland-Palatinate, Saarland",Yes,0.03834,63,1098,0.02697,0.04970
2013,"Rhineland-Palatinate, Saarland",No,0.67119,1035,1098,0.64339,0.69899
2013,Baden-Wuerttemberg,Yes,0.04238,142,2123,0.03381,0.05095
2013,Baden-Wuerttemberg,No,0.63233,1981,2123,0.61181,0.65284
2013,Bavaria,Yes,0.04090,182,2947,0.03375,0.04806
2013,Bavaria,No,0.66399,2765,2947,0.64694,0.68105
2013,Berlin,Yes,0.04670,59,768,0.03177,0.06163
2013,Berlin,No,0.67505,709,768,0.64190,0.70819
2013,Brandenburg,Yes,0.03168,37,780,0.01938,0.04397
2013,Brandenburg,No,0.72350,743,780,0.69209,0.75491
2013,Mecklenburg-Western Pomerania,No,0.74032,427,427,0.69868,0.78196
2013,Saxony,Yes,0.04978,72,1335,0.03810,0.06145
2013,Saxony,No,0.74463,1263,1335,0.72123,0.76803
2013,Saxony-Anhalt,Yes,0.04033,48,759,0.02633,0.05434
2013,Saxony-Anhalt,No,0.74127,711,759,0.71009,0.77244
2013,Thuringa,Yes,0.05016,51,799,0.03501,0.06530
2013,Thuringa,No,0.73455,748,799,0.70392,0.76519
2015,Schleswig-Holstein,Yes,0.08304,73,874,0.06473,0.10134
2015,Schleswig-Holstein,No,0.75816,801,874,0.72976,0.78657
2015,Hamburg,No,0.75324,401,401,0.71099,0.79549
2015,Lower Saxony,Yes,0.05188,161,2421,0.04304,0.06071
2015,Lower Saxony,No,0.77703,2260,2421,0.76045,0.79362
2015,Bremen,No,0.78407,155,155,0.71908,0.84905
2015,North Rhine-Westphalia,Yes,0.05273,361,5165,0.04664,0.05883
2015,North Rhine-Westphalia,No,0.76533,4804,5165,0.75377,0.77688
2015,Hesse,Yes,0.06429,148,1705,0.05265,0.07594
2015,Hesse,No,0.73678,1557,1705,0.71587,0.75769
2015,"Rhineland-Palatinate, Saarland",Yes,0.05585,90,1496,0.04421,0.06749
2015,"Rhineland-Palatinate, Saarland",No,0.78279,1406,1496,0.76188,0.80369
2015,Baden-Wuerttemberg,Yes,0.05374,208,2985,0.04565,0.06183
2015,Baden-Wuerttemberg,No,0.77132,2777,2985,0.75625,0.78639
2015,Bavaria,Yes,0.05568,286,4027,0.04860,0.06276
2015,Bavaria,No,0.75964,3741,4027,0.74644,0.77284
2015,Berlin,Yes,0.06438,75,912,0.04844,0.08031
2015,Berlin,No,0.75563,837,912,0.72773,0.78354
2015,Brandenburg,Yes,0.03432,47,984,0.02294,0.04570
2015,Brandenburg,No,0.80345,937,984,0.77861,0.82829
2015,Mecklenburg-Western Pomerania,Yes,0.04532,34,557,0.02803,0.06261
2015,Mecklenburg-Western Pomerania,No,0.80727,523,557,0.77449,0.84006
